ID;Beroep;BedrijfstakkenBranchesSBI2008;Perioden;WerkzamePersonenTotaal_1;WerkzameMannen_2;WerkzameVrouwen_3;Arbeidsjaren_4
610;Onderzoekers;17-18 Papier- en grafische industrie;2015;420.0;350.0;69.0;296.0
611;Onderzoekers;17-18 Papier- en grafische industrie;2016;9180.0;7815.0;1365.0;3780.0
612;Onderzoekers;17 Papierindustrie;2011;29.0;29.0;0.0;12.0
613;Onderzoekers;17 Papierindustrie;2012;105.0;;;69.0
614;Onderzoekers;17 Papierindustrie;2013;174.0;;;129.0
615;Onderzoekers;17 Papierindustrie;2014;196.0;;;149.0
616;Onderzoekers;17 Papierindustrie;2015;245.0;;;177.0
617;Onderzoekers;17 Papierindustrie;2016;553.0;;;483.0
618;Onderzoekers;18 Grafische industrie;2011;68.0;68.0;0.0;62.0
619;Onderzoekers;18 Grafische industrie;2012;18.0;;;5.0
620;Onderzoekers;18 Grafische industrie;2013;22.0;;;6.0
621;Onderzoekers;18 Grafische industrie;2014;42.0;;;23.0
622;Onderzoekers;18 Grafische industrie;2015;175.0;;;119.0
623;Onderzoekers;18 Grafische industrie;2016;1969.0;;;1319.0
624;Onderzoekers;19-22 Raffinaderijen en chemie;2011;4476.0;3474.0;1002.0;3856.0
625;Onderzoekers;19-22 Raffinaderijen en chemie;2012;4826.0;3604.0;1222.0;4077.0
626;Onderzoekers;19-22 Raffinaderijen en chemie;2013;5098.0;3853.0;1244.0;4239.0
627;Onderzoekers;19-22 Raffinaderijen en chemie;2014;5055.0;3737.0;1318.0;4151.0
628;Onderzoekers;19-22 Raffinaderijen en chemie;2015;4986.0;3605.0;1380.0;4128.0
629;Onderzoekers;19-22 Raffinaderijen en chemie;2016;3184.0;2720.0;464.0;928.0
630;Onderzoekers;19 Aardolie-industrie;2011;452.0;375.0;76.0;410.0
631;Onderzoekers;19 Aardolie-industrie;2012;565.0;460.0;105.0;529.0
632;Onderzoekers;19 Aardolie-industrie;2013;548.0;444.0;104.0;517.0
633;Onderzoekers;19 Aardolie-industrie;2014;506.0;;;484.0
634;Onderzoekers;19 Aardolie-industrie;2015;277.0;230.0;47.0;251.0
635;Onderzoekers;19 Aardolie-industrie;2016;18312.0;16685.0;1627.0;13933.0
636;Onderzoekers;20-21 Chemie en farmaceutische industrie;2011;3476.0;2570.0;905.0;3019.0
637;Onderzoekers;20-21 Chemie en farmaceutische industrie;2012;3565.0;2491.0;1074.0;3067.0
638;Onderzoekers;20-21 Chemie en farmaceutische industrie;2013;3631.0;2554.0;1077.0;3134.0
639;Onderzoekers;20-21 Chemie en farmaceutische industrie;2014;3738.0;2547.0;1191.0;3197.0
640;Onderzoekers;20-21 Chemie en farmaceutische industrie;2015;3840.0;2581.0;1259.0;3335.0
641;Onderzoekers;20-21 Chemie en farmaceutische industrie;2016;5839.0;4957.0;881.0;2781.0
642;Onderzoekers;20 Chemische industrie;2011;2663.0;2081.0;582.0;2286.0
643;Onderzoekers;20 Chemische industrie;2012;2593.0;1932.0;662.0;2209.0
644;Onderzoekers;20 Chemische industrie;2013;2595.0;1970.0;625.0;2233.0
645;Onderzoekers;20 Chemische industrie;2014;2665.0;1965.0;700.0;2287.0
646;Onderzoekers;20 Chemische industrie;2015;2803.0;2036.0;767.0;2413.0
647;Onderzoekers;20 Chemische industrie;2016;1416.0;1400.0;16.0;836.0
648;Onderzoekers;21 Farmaceutische industrie;2011;812.0;489.0;323.0;733.0
649;Onderzoekers;21 Farmaceutische industrie;2012;972.0;559.0;412.0;858.0
650;Onderzoekers;21 Farmaceutische industrie;2013;1036.0;584.0;452.0;900.0
651;Onderzoekers;21 Farmaceutische industrie;2014;1073.0;581.0;491.0;910.0
652;Onderzoekers;21 Farmaceutische industrie;2015;1037.0;545.0;491.0;922.0
653;Onderzoekers;21 Farmaceutische industrie;2016;2889.0;2616.0;274.0;2490.0
654;Onderzoekers;22 Rubber- en kunststofproductindustrie;2011;548.0;528.0;20.0;427.0
655;Onderzoekers;22 Rubber- en kunststofproductindustrie;2012;696.0;653.0;43.0;481.0
656;Onderzoekers;22 Rubber- en kunststofproductindustrie;2013;919.0;855.0;63.0;589.0
657;Onderzoekers;22 Rubber- en kunststofproductindustrie;2014;811.0;;;469.0
658;Onderzoekers;22 Rubber- en kunststofproductindustrie;2015;869.0;794.0;74.0;543.0
659;Onderzoekers;22 Rubber- en kunststofproductindustrie;2016;13840.0;12432.0;1408.0;10643.0
660;Onderzoekers;23 Bouwmaterialenindustrie;2011;384.0;363.0;21.0;131.0
661;Onderzoekers;23 Bouwmaterialenindustrie;2012;345.0;;;173.0
662;Onderzoekers;23 Bouwmaterialenindustrie;2013;399.0;;;145.0
663;Onderzoekers;23 Bouwmaterialenindustrie;2014;288.0;;;104.0
664;Onderzoekers;23 Bouwmaterialenindustrie;2015;310.0;;;150.0
665;Onderzoekers;23 Bouwmaterialenindustrie;2016;5219.0;;;4452.0
666;Onderzoekers;24-30, 33 Metaal-elektro industrie;2011;12722.0;11679.0;1043.0;9370.0
667;Onderzoekers;24-30, 33 Metaal-elektro industrie;2012;15146.0;;;11592.0
668;Onderzoekers;24-30, 33 Metaal-elektro industrie;2013;16367.0;;;12472.0
669;Onderzoekers;24-30, 33 Metaal-elektro industrie;2014;16353.0;;;12174.0
670;Onderzoekers;24-30, 33 Metaal-elektro industrie;2015;16613.0;;;12797.0
671;Onderzoekers;24-30, 33 Metaal-elektro industrie;2016;5402.0;;;4451.0
672;Onderzoekers;24-25 Basismetaal, metaalprod.-industrie;2011;1752.0;1623.0;129.0;745.0
673;Onderzoekers;24-25 Basismetaal, metaalprod.-industrie;2012;1912.0;1787.0;124.0;1040.0
674;Onderzoekers;24-25 Basismetaal, metaalprod.-industrie;2013;2009.0;1894.0;115.0;1183.0
675;Onderzoekers;24-25 Basismetaal, metaalprod.-industrie;2014;2112.0;1978.0;133.0;1048.0
676;Onderzoekers;24-25 Basismetaal, metaalprod.-industrie;2015;2279.0;2195.0;84.0;1300.0
677;Onderzoekers;24-25 Basismetaal, metaalprod.-industrie;2016;831.0;693.0;137.0;382.0
678;Onderzoekers;24 Basismetaalindustrie;2011;395.0;366.0;30.0;259.0
679;Onderzoekers;24 Basismetaalindustrie;2012;622.0;565.0;57.0;479.0
680;Onderzoekers;24 Basismetaalindustrie;2013;578.0;519.0;59.0;415.0
681;Onderzoekers;24 Basismetaalindustrie;2014;407.0;375.0;32.0;275.0
682;Onderzoekers;24 Basismetaalindustrie;2015;536.0;481.0;55.0;426.0
683;Onderzoekers;24 Basismetaalindustrie;2016;2330.0;1969.0;361.0;1962.0
684;Onderzoekers;25 Metaalproductenindustrie;2011;1357.0;1258.0;99.0;485.0
685;Onderzoekers;25 Metaalproductenindustrie;2012;1290.0;1223.0;67.0;561.0
686;Onderzoekers;25 Metaalproductenindustrie;2013;1431.0;1375.0;56.0;767.0
687;Onderzoekers;25 Metaalproductenindustrie;2014;1705.0;1604.0;101.0;772.0
688;Onderzoekers;25 Metaalproductenindustrie;2015;1743.0;1714.0;29.0;874.0
689;Onderzoekers;25 Metaalproductenindustrie;2016;8621.0;7847.0;774.0;6191.0
690;Onderzoekers;26-28 Elektrotechn. en machine-industrie;2011;8688.0;7864.0;824.0;6951.0
691;Onderzoekers;26-28 Elektrotechn. en machine-industrie;2012;11165.0;10197.0;968.0;9013.0
692;Onderzoekers;26-28 Elektrotechn. en machine-industrie;2013;11481.0;10418.0;1062.0;9377.0
693;Onderzoekers;26-28 Elektrotechn. en machine-industrie;2014;11606.0;10559.0;1048.0;9232.0
694;Onderzoekers;26-28 Elektrotechn. en machine-industrie;2015;11882.0;10653.0;1230.0;9679.0
695;Onderzoekers;26-28 Elektrotechn. en machine-industrie;2016;1402.0;1195.0;207.0;763.0
696;Onderzoekers;26-27 Elektrische en elektron. Industrie;2011;4409.0;3785.0;624.0;3631.0
697;Onderzoekers;26-27 Elektrische en elektron. Industrie;2012;4770.0;4125.0;644.0;3861.0
698;Onderzoekers;26-27 Elektrische en elektron. Industrie;2013;4905.0;4200.0;705.0;4118.0
699;Onderzoekers;26-27 Elektrische en elektron. Industrie;2014;4875.0;4210.0;665.0;3939.0
700;Onderzoekers;26-27 Elektrische en elektron. Industrie;2015;4710.0;4099.0;611.0;3969.0
701;Onderzoekers;26-27 Elektrische en elektron. Industrie;2016;513.0;467.0;45.0;340.0
702;Onderzoekers;26 Elektrotechnische industrie;2011;2603.0;2291.0;311.0;2243.0
703;Onderzoekers;26 Elektrotechnische industrie;2012;2971.0;2655.0;316.0;2441.0
704;Onderzoekers;26 Elektrotechnische industrie;2013;3122.0;2765.0;357.0;2572.0
705;Onderzoekers;26 Elektrotechnische industrie;2014;3202.0;2879.0;323.0;2545.0
706;Onderzoekers;26 Elektrotechnische industrie;2015;2624.0;2408.0;216.0;2252.0
707;Onderzoekers;26 Elektrotechnische industrie;2016;1119.0;1080.0;39.0;965.0
708;Onderzoekers;27 Elektrische apparatenindustrie;2011;1806.0;1494.0;312.0;1387.0
709;Onderzoekers;27 Elektrische apparatenindustrie;2012;1798.0;1470.0;328.0;1420.0
710;Onderzoekers;27 Elektrische apparatenindustrie;2013;1783.0;1435.0;347.0;1546.0
711;Onderzoekers;27 Elektrische apparatenindustrie;2014;1673.0;1331.0;342.0;1394.0
712;Onderzoekers;27 Elektrische apparatenindustrie;2015;2086.0;1691.0;395.0;1717.0
713;Onderzoekers;27 Elektrische apparatenindustrie;2016;2062.0;1941.0;122.0;1699.0
714;Onderzoekers;28 Machine-industrie;2011;4279.0;4079.0;200.0;3320.0
715;Onderzoekers;28 Machine-industrie;2012;6395.0;6072.0;324.0;5152.0
716;Onderzoekers;28 Machine-industrie;2013;6576.0;6219.0;357.0;5259.0
717;Onderzoekers;28 Machine-industrie;2014;6731.0;6348.0;382.0;5293.0
718;Onderzoekers;28 Machine-industrie;2015;7172.0;6553.0;619.0;5709.0
719;Onderzoekers;28 Machine-industrie;2016;943.0;861.0;82.0;734.0
720;Onderzoekers;29-30 Transportmiddelenindustrie;2011;2050.0;1963.0;87.0;1592.0
721;Onderzoekers;29-30 Transportmiddelenindustrie;2012;1734.0;1628.0;106.0;1412.0
722;Onderzoekers;29-30 Transportmiddelenindustrie;2013;2405.0;2192.0;213.0;1664.0
723;Onderzoekers;29-30 Transportmiddelenindustrie;2014;2280.0;2188.0;92.0;1750.0
724;Onderzoekers;29-30 Transportmiddelenindustrie;2015;2046.0;1908.0;138.0;1549.0
725;Onderzoekers;29-30 Transportmiddelenindustrie;2016;59.0;34.0;24.0;40.0
726;Onderzoekers;29 Auto- en aanhangwagenindustrie;2011;804.0;733.0;72.0;498.0
727;Onderzoekers;29 Auto- en aanhangwagenindustrie;2012;793.0;774.0;20.0;688.0
728;Onderzoekers;29 Auto- en aanhangwagenindustrie;2013;1361.0;1247.0;114.0;921.0
729;Onderzoekers;29 Auto- en aanhangwagenindustrie;2014;1243.0;1210.0;32.0;1030.0
730;Onderzoekers;29 Auto- en aanhangwagenindustrie;2015;1102.0;1049.0;53.0;920.0
731;Onderzoekers;29 Auto- en aanhangwagenindustrie;2016;17821.0;13672.0;4149.0;9751.0
732;Onderzoekers;30 Overige transportmiddelenindustrie;2011;1246.0;1231.0;15.0;1094.0
733;Onderzoekers;30 Overige transportmiddelenindustrie;2012;941.0;854.0;87.0;725.0
734;Onderzoekers;30 Overige transportmiddelenindustrie;2013;1045.0;945.0;99.0;743.0
735;Onderzoekers;30 Overige transportmiddelenindustrie;2014;1037.0;978.0;60.0;720.0
736;Onderzoekers;30 Overige transportmiddelenindustrie;2015;945.0;860.0;85.0;629.0
737;Onderzoekers;30 Overige transportmiddelenindustrie;2016;652.0;645.0;6.0;232.0
738;Onderzoekers;31 Meubelindustrie;2011;466.0;362.0;104.0;258.0
739;Onderzoekers;31 Meubelindustrie;2012;294.0;276.0;19.0;109.0
740;Onderzoekers;31 Meubelindustrie;2013;452.0;439.0;13.0;115.0
741;Onderzoekers;31 Meubelindustrie;2014;451.0;438.0;13.0;154.0
742;Onderzoekers;31 Meubelindustrie;2015;376.0;;;121.0
743;Onderzoekers;31 Meubelindustrie;2016;541.0;;;370.0
744;Onderzoekers;32 Overige industrie;2011;239.0;207.0;33.0;142.0
745;Onderzoekers;32 Overige industrie;2012;483.0;332.0;150.0;248.0
746;Onderzoekers;32 Overige industrie;2013;503.0;421.0;82.0;339.0
747;Onderzoekers;32 Overige industrie;2014;614.0;460.0;154.0;302.0
748;Onderzoekers;32 Overige industrie;2015;433.0;312.0;121.0;262.0
749;Onderzoekers;32 Overige industrie;2016;441.0;423.0;18.0;272.0
750;Onderzoekers;33 Reparatie en installatie van machines;2011;232.0;229.0;3.0;82.0
751;Onderzoekers;33 Reparatie en installatie van machines;2012;336.0;;;126.0
752;Onderzoekers;33 Reparatie en installatie van machines;2013;472.0;;;248.0
753;Onderzoekers;33 Reparatie en installatie van machines;2014;355.0;;;145.0
754;Onderzoekers;33 Reparatie en installatie van machines;2015;405.0;;;270.0
755;Onderzoekers;33 Reparatie en installatie van machines;2016;399.0;;;261.0
756;Onderzoekers;D Energievoorziening;2011;94.0;79.0;15.0;54.0
757;Onderzoekers;D Energievoorziening;2012;107.0;;;48.0
758;Onderzoekers;D Energievoorziening;2013;152.0;;;51.0
759;Onderzoekers;D Energievoorziening;2014;269.0;;;120.0
760;Onderzoekers;D Energievoorziening;2015;249.0;208.0;41.0;153.0
761;Onderzoekers;D Energievoorziening;2016;731.0;329.0;402.0;323.0
762;Onderzoekers;35 Energiebedrijven;2011;94.0;79.0;15.0;54.0
763;Onderzoekers;35 Energiebedrijven;2012;107.0;;;48.0
764;Onderzoekers;35 Energiebedrijven;2013;152.0;;;51.0
765;Onderzoekers;35 Energiebedrijven;2014;269.0;;;120.0
766;Onderzoekers;35 Energiebedrijven;2015;249.0;208.0;41.0;153.0
767;Onderzoekers;35 Energiebedrijven;2016;399.0;325.0;74.0;261.0
768;Onderzoekers;E Waterbedrijven en afvalbeheer;2011;267.0;230.0;37.0;135.0
769;Onderzoekers;E Waterbedrijven en afvalbeheer;2012;353.0;293.0;60.0;144.0
770;Onderzoekers;E Waterbedrijven en afvalbeheer;2013;290.0;208.0;82.0;124.0
771;Onderzoekers;E Waterbedrijven en afvalbeheer;2014;503.0;363.0;140.0;245.0
772;Onderzoekers;E Waterbedrijven en afvalbeheer;2015;491.0;411.0;80.0;260.0
773;Onderzoekers;E Waterbedrijven en afvalbeheer;2016;137.0;60.0;77.0;62.0
774;Onderzoekers;F Bouwnijverheid;2011;1133.0;1044.0;89.0;436.0
775;Onderzoekers;F Bouwnijverheid;2012;1318.0;1183.0;135.0;544.0
776;Onderzoekers;F Bouwnijverheid;2013;1594.0;1254.0;341.0;656.0
777;Onderzoekers;F Bouwnijverheid;2014;1411.0;1298.0;112.0;634.0
778;Onderzoekers;F Bouwnijverheid;2015;1392.0;1334.0;58.0;725.0
779;Onderzoekers;F Bouwnijverheid;2016;277.0;196.0;81.0;138.0
780;Onderzoekers;G+I Handel en horeca;2011;4201.0;3961.0;240.0;2577.0
781;Onderzoekers;G+I Handel en horeca;2012;7170.0;6801.0;370.0;3430.0
782;Onderzoekers;G+I Handel en horeca;2013;6462.0;6088.0;373.0;3228.0
783;Onderzoekers;G+I Handel en horeca;2014;;;;
784;Onderzoekers;G+I Handel en horeca;2015;6250.0;;;3947.0
785;Onderzoekers;G+I Handel en horeca;2016;351.0;;;208.0
786;Onderzoekers;G-I Handel, vervoer en horeca;2011;5524.0;5163.0;361.0;3124.0
787;Onderzoekers;G-I Handel, vervoer en horeca;2012;7869.0;7378.0;491.0;3792.0
788;Onderzoekers;G-I Handel, vervoer en horeca;2013;7274.0;6806.0;469.0;3507.0
789;Onderzoekers;G-I Handel, vervoer en horeca;2014;;;;
790;Onderzoekers;G-I Handel, vervoer en horeca;2015;7325.0;;;4427.0
791;Onderzoekers;G-I Handel, vervoer en horeca;2016;445.0;;;173.0
792;Onderzoekers;G Handel;2011;4563.0;4362.0;201.0;2632.0
793;Onderzoekers;G Handel;2012;7124.0;6764.0;360.0;3410.0
794;Onderzoekers;G Handel;2013;6422.0;6057.0;365.0;3217.0
795;Onderzoekers;G Handel;2014;6869.0;6396.0;473.0;3506.0
796;Onderzoekers;G Handel;2015;6211.0;5022.0;1189.0;3936.0
797;Onderzoekers;G Handel;2016;;;;
798;Onderzoekers;H Vervoer en opslag;2011;734.0;643.0;90.0;316.0
799;Onderzoekers;H Vervoer en opslag;2012;698.0;577.0;121.0;361.0
800;Onderzoekers;H Vervoer en opslag;2013;813.0;717.0;96.0;279.0
801;Onderzoekers;H Vervoer en opslag;2014;931.0;842.0;89.0;440.0
802;Onderzoekers;H Vervoer en opslag;2015;1075.0;946.0;129.0;480.0
803;Onderzoekers;H Vervoer en opslag;2016;;;;
804;Onderzoekers;I Horeca;2011;228.0;158.0;70.0;176.0
805;Onderzoekers;I Horeca;2012;46.0;37.0;10.0;20.0
806;Onderzoekers;I Horeca;2013;40.0;32.0;8.0;12.0
807;Onderzoekers;I Horeca;2014;;;;
808;Onderzoekers;I Horeca;2015;40.0;;;12.0
809;Onderzoekers;I Horeca;2016;5554.0;;;4136.0
810;Onderzoekers;J Informatie en communicatie;2011;6666.0;6188.0;478.0;4597.0
811;Onderzoekers;J Informatie en communicatie;2012;11223.0;10533.0;690.0;6711.0
812;Onderzoekers;J Informatie en communicatie;2013;12486.0;11195.0;1291.0;7726.0
813;Onderzoekers;J Informatie en communicatie;2014;13113.0;11985.0;1128.0;7991.0
814;Onderzoekers;J Informatie en communicatie;2015;14126.0;12601.0;1525.0;8841.0
815;Onderzoekers;J Informatie en communicatie;2016;861.0;366.0;496.0;364.0
816;Onderzoekers;58-60 Uitgeverijen, film,radio en t.v.;2011;37.0;28.0;9.0;30.0
817;Onderzoekers;58-60 Uitgeverijen, film,radio en t.v.;2012;244.0;239.0;5.0;94.0
818;Onderzoekers;58-60 Uitgeverijen, film,radio en t.v.;2013;240.0;;;91.0
819;Onderzoekers;58-60 Uitgeverijen, film,radio en t.v.;2014;403.0;385.0;18.0;144.0
820;Onderzoekers;58-60 Uitgeverijen, film,radio en t.v.;2015;360.0;305.0;55.0;174.0
821;Onderzoekers;58-60 Uitgeverijen, film,radio en t.v.;2016;1837.0;1527.0;310.0;757.0
822;Onderzoekers;58 Uitgeverijen;2011;31.0;23.0;8.0;25.0
823;Onderzoekers;58 Uitgeverijen;2012;152.0;148.0;4.0;48.0
824;Onderzoekers;58 Uitgeverijen;2013;235.0;;;89.0
825;Onderzoekers;58 Uitgeverijen;2014;304.0;286.0;18.0;96.0
826;Onderzoekers;58 Uitgeverijen;2015;187.0;153.0;33.0;106.0
827;Onderzoekers;58 Uitgeverijen;2016;239.0;203.0;36.0;135.0
828;Onderzoekers;"59 Film- en tv-productie; geluidsopname";2011;2.0;1.0;1.0;2.0
829;Onderzoekers;"59 Film- en tv-productie; geluidsopname";2012;;;;
830;Onderzoekers;"59 Film- en tv-productie; geluidsopname";2013;;;;
831;Onderzoekers;"59 Film- en tv-productie; geluidsopname";2014;;;;
832;Onderzoekers;"59 Film- en tv-productie; geluidsopname";2015;;;;
833;Onderzoekers;"59 Film- en tv-productie; geluidsopname";2016;;;;
834;Onderzoekers;60 Radio- en televisieomroepen;2011;4.0;4.0;0.0;3.0
835;Onderzoekers;60 Radio- en televisieomroepen;2012;;;;
836;Onderzoekers;60 Radio- en televisieomroepen;2013;;;;
837;Onderzoekers;60 Radio- en televisieomroepen;2014;;;;
838;Onderzoekers;60 Radio- en televisieomroepen;2015;;;;
839;Onderzoekers;60 Radio- en televisieomroepen;2016;;;;
840;Onderzoekers;61 Telecommunicatie;2011;406.0;354.0;52.0;377.0
841;Onderzoekers;61 Telecommunicatie;2012;630.0;599.0;31.0;439.0
842;Onderzoekers;61 Telecommunicatie;2013;721.0;689.0;32.0;396.0
843;Onderzoekers;61 Telecommunicatie;2014;569.0;539.0;30.0;396.0
844;Onderzoekers;61 Telecommunicatie;2015;598.0;555.0;43.0;483.0
845;Onderzoekers;61 Telecommunicatie;2016;1960.0;1672.0;288.0;918.0
846;Onderzoekers;62-63 IT- en informatiedienstverlening;2011;6223.0;5806.0;417.0;4189.0
847;Onderzoekers;62-63 IT- en informatiedienstverlening;2012;10349.0;9695.0;654.0;6177.0
848;Onderzoekers;62-63 IT- en informatiedienstverlening;2013;11525.0;10272.0;1253.0;7240.0
849;Onderzoekers;62-63 IT- en informatiedienstverlening;2014;12140.0;11061.0;1079.0;7451.0
850;Onderzoekers;62-63 IT- en informatiedienstverlening;2015;13168.0;11741.0;1427.0;8184.0
851;Onderzoekers;62-63 IT- en informatiedienstverlening;2016;118.0;41.0;77.0;42.0
852;Onderzoekers;62 IT-dienstverlening;2011;5823.0;5406.0;417.0;3797.0
853;Onderzoekers;62 IT-dienstverlening;2012;9661.0;;;5738.0
854;Onderzoekers;62 IT-dienstverlening;2013;10939.0;9762.0;1178.0;6792.0
855;Onderzoekers;62 IT-dienstverlening;2014;11165.0;10147.0;1018.0;6804.0
856;Onderzoekers;62 IT-dienstverlening;2015;12156.0;10837.0;1319.0;7688.0
857;Onderzoekers;62 IT-dienstverlening;2016;1037.0;914.0;123.0;498.0
858;Onderzoekers;63 Diensten op het gebied van informatie;2011;400.0;400.0;0.0;392.0
859;Onderzoekers;63 Diensten op het gebied van informatie;2012;688.0;;;439.0
860;Onderzoekers;63 Diensten op het gebied van informatie;2013;586.0;511.0;75.0;447.0
861;Onderzoekers;63 Diensten op het gebied van informatie;2014;975.0;914.0;61.0;647.0
862;Onderzoekers;63 Diensten op het gebied van informatie;2015;1012.0;905.0;107.0;495.0
863;Onderzoekers;63 Diensten op het gebied van informatie;2016;34.0;27.0;7.0;10.0
864;Onderzoekers;K Financiële dienstverlening;2011;2556.0;2047.0;509.0;1921.0
865;Onderzoekers;K Financiële dienstverlening;2012;4437.0;3823.0;613.0;2780.0
866;Onderzoekers;K Financiële dienstverlening;2013;4401.0;3814.0;588.0;2652.0
867;Onderzoekers;K Financiële dienstverlening;2014;4192.0;3774.0;418.0;2145.0
868;Onderzoekers;K Financiële dienstverlening;2015;3496.0;3048.0;448.0;2040.0
869;Onderzoekers;K Financiële dienstverlening;2016;414.0;255.0;159.0;200.0
870;Onderzoekers;L Verhuur en handel van onroerend goed;2011;46.0;21.0;25.0;30.0
871;Onderzoekers;L Verhuur en handel van onroerend goed;2012;;;;
872;Onderzoekers;L Verhuur en handel van onroerend goed;2013;;;;
873;Onderzoekers;L Verhuur en handel van onroerend goed;2014;;;;
874;Onderzoekers;L Verhuur en handel van onroerend goed;2015;;;;
875;Onderzoekers;L Verhuur en handel van onroerend goed;2016;;;;
876;Onderzoekers;68 Verhuur en handel van onroerend goed;2011;46.0;21.0;25.0;30.0
877;Onderzoekers;68 Verhuur en handel van onroerend goed;2012;;;;
878;Onderzoekers;68 Verhuur en handel van onroerend goed;2013;;;;
879;Onderzoekers;68 Verhuur en handel van onroerend goed;2014;;;;
880;Onderzoekers;68 Verhuur en handel van onroerend goed;2015;;;;
881;Onderzoekers;68 Verhuur en handel van onroerend goed;2016;;;;
882;Onderzoekers;M-N Zakelijke dienstverlening;2011;12923.0;9807.0;3115.0;7054.0
883;Onderzoekers;M-N Zakelijke dienstverlening;2012;18225.0;13801.0;4424.0;9644.0
884;Onderzoekers;M-N Zakelijke dienstverlening;2013;18581.0;14366.0;4215.0;10867.0
885;Onderzoekers;M-N Zakelijke dienstverlening;2014;18574.0;14152.0;4421.0;10073.0
886;Onderzoekers;M-N Zakelijke dienstverlening;2015;18297.0;14092.0;4205.0;10087.0
887;Onderzoekers;M-N Zakelijke dienstverlening;2016;489.0;424.0;65.0;310.0
888;Onderzoekers;M Specialistische zakelijke diensten;2011;11439.0;8546.0;2893.0;6326.0
889;Onderzoekers;M Specialistische zakelijke diensten;2012;16687.0;12420.0;4266.0;8874.0
890;Onderzoekers;M Specialistische zakelijke diensten;2013;16682.0;12633.0;4049.0;9931.0
891;Onderzoekers;M Specialistische zakelijke diensten;2014;16239.0;12094.0;4145.0;9039.0
892;Onderzoekers;M Specialistische zakelijke diensten;2015;16453.0;12547.0;3906.0;9275.0
893;Onderzoekers;M Specialistische zakelijke diensten;2016;2416.0;1432.0;984.0;2025.0
894;Onderzoekers;69-71 Management- en technisch advies;2011;6376.0;5429.0;947.0;3128.0
895;Onderzoekers;69-71 Management- en technisch advies;2012;9073.0;6951.0;2123.0;3868.0
896;Onderzoekers;69-71 Management- en technisch advies;2013;8550.0;7214.0;1336.0;4335.0
897;Onderzoekers;69-71 Management- en technisch advies;2014;8489.0;6947.0;1542.0;3971.0
898;Onderzoekers;69-71 Management- en technisch advies;2015;9812.0;8176.0;1636.0;4428.0
899;Onderzoekers;69-71 Management- en technisch advies;2016;;;;
900;Onderzoekers;69 Juridische diensten en administratie;2011;291.0;242.0;49.0;163.0
901;Onderzoekers;69 Juridische diensten en administratie;2012;344.0;292.0;52.0;116.0
902;Onderzoekers;69 Juridische diensten en administratie;2013;322.0;258.0;63.0;114.0
903;Onderzoekers;69 Juridische diensten en administratie;2014;388.0;311.0;77.0;152.0
904;Onderzoekers;69 Juridische diensten en administratie;2015;214.0;178.0;37.0;99.0
905;Onderzoekers;69 Juridische diensten en administratie;2016;293.0;210.0;83.0;194.0
906;Onderzoekers;70 Holdings en managementadviesbureaus;2011;884.0;750.0;134.0;759.0
907;Onderzoekers;70 Holdings en managementadviesbureaus;2012;2007.0;1651.0;355.0;1408.0
908;Onderzoekers;70 Holdings en managementadviesbureaus;2013;2416.0;1919.0;497.0;1561.0
909;Onderzoekers;70 Holdings en managementadviesbureaus;2014;2067.0;1700.0;367.0;1018.0
910;Onderzoekers;70 Holdings en managementadviesbureaus;2015;3483.0;3022.0;461.0;1148.0
911;Onderzoekers;70 Holdings en managementadviesbureaus;2016;406.0;310.0;96.0;240.0
912;Onderzoekers;71 Architecten-, ingenieursbureaus e.d.;2011;5201.0;4437.0;764.0;2206.0
913;Onderzoekers;71 Architecten-, ingenieursbureaus e.d.;2012;6723.0;5007.0;1715.0;2343.0
914;Onderzoekers;71 Architecten-, ingenieursbureaus e.d.;2013;5813.0;5037.0;776.0;2660.0
915;Onderzoekers;71 Architecten-, ingenieursbureaus e.d.;2014;6035.0;4936.0;1099.0;2801.0
916;Onderzoekers;71 Architecten-, ingenieursbureaus e.d.;2015;6115.0;4977.0;1138.0;3181.0
917;Onderzoekers;71 Architecten-, ingenieursbureaus e.d.;2016;111.0;99.0;13.0;44.0
918;Onderzoekers;72 Research;2011;3426.0;1999.0;1427.0;2693.0
919;Onderzoekers;72 Research;2012;4135.0;2496.0;1639.0;3213.0
920;Onderzoekers;72 Research;2013;4996.0;2988.0;2009.0;3912.0
921;Onderzoekers;72 Research;2014;4823.0;2866.0;1957.0;3609.0
922;Onderzoekers;72 Research;2015;5052.0;2915.0;2138.0;4093.0
923;Onderzoekers;72 Research;2016;;;;
924;Onderzoekers;73-75 Reclame, design, overige diensten;2011;1637.0;1117.0;519.0;505.0
925;Onderzoekers;73-75 Reclame, design, overige diensten;2012;3478.0;2974.0;504.0;1794.0
926;Onderzoekers;73-75 Reclame, design, overige diensten;2013;3136.0;2432.0;704.0;1683.0
927;Onderzoekers;73-75 Reclame, design, overige diensten;2014;2927.0;2281.0;646.0;1460.0
928;Onderzoekers;73-75 Reclame, design, overige diensten;2015;1588.0;1456.0;133.0;754.0
929;Onderzoekers;73-75 Reclame, design, overige diensten;2016;;;;
930;Onderzoekers;73 Reclamewezen en marktonderzoek;2011;1481.0;986.0;495.0;372.0
931;Onderzoekers;73 Reclamewezen en marktonderzoek;2012;1269.0;811.0;457.0;318.0
