ID;BestemmingEnVerwerkingZuiveringsslib;RegioS;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
4293;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4294;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4295;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4296;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4297;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4298;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4299;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4300;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4301;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4302;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4303;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4304;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4305;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4306;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4307;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4308;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4309;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4310;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4311;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4312;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2012;33340;6754;2681;4073;301;191;3284;542;8578;1258;11;257;5;84
4313;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4314;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4315;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4316;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4317;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4318;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4319;Eindverwerking: elektriciteitscentrale;Noord-Brabant (PV);2022;2931;737;247;490;46;28;267;50;801;56;1;17;0;7
4320;Eindverwerking: elektriciteitscentrale;Limburg (PV);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4321;Eindverwerking: elektriciteitscentrale;Limburg (PV);1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4322;Eindverwerking: elektriciteitscentrale;Limburg (PV);1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4323;Eindverwerking: elektriciteitscentrale;Limburg (PV);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4324;Eindverwerking: elektriciteitscentrale;Limburg (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4325;Eindverwerking: elektriciteitscentrale;Limburg (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4326;Eindverwerking: elektriciteitscentrale;Limburg (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4327;Eindverwerking: elektriciteitscentrale;Limburg (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4328;Eindverwerking: elektriciteitscentrale;Limburg (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4329;Eindverwerking: elektriciteitscentrale;Limburg (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4330;Eindverwerking: elektriciteitscentrale;Limburg (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4331;Eindverwerking: elektriciteitscentrale;Limburg (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4332;Eindverwerking: elektriciteitscentrale;Limburg (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4333;Eindverwerking: elektriciteitscentrale;Limburg (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4334;Eindverwerking: elektriciteitscentrale;Limburg (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4335;Eindverwerking: elektriciteitscentrale;Limburg (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4336;Eindverwerking: elektriciteitscentrale;Limburg (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4337;Eindverwerking: elektriciteitscentrale;Limburg (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4338;Eindverwerking: elektriciteitscentrale;Limburg (PV);2006;36;34;9;25;2;1;5;1;58;4;0;1;0;0
4339;Eindverwerking: elektriciteitscentrale;Limburg (PV);2007;321;295;118;177;15;7;73;14;235;27;0;11;0;1
4340;Eindverwerking: elektriciteitscentrale;Limburg (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4341;Eindverwerking: elektriciteitscentrale;Limburg (PV);2009;1331;335;118;217;15;10;126;23;297;47;1;23;0;1
4342;Eindverwerking: elektriciteitscentrale;Limburg (PV);2010;15474;3694;997;2697;226;107;1656;257;3462;1725;7;319;2;12
4343;Eindverwerking: elektriciteitscentrale;Limburg (PV);2011;20221;4666;1288;3378;283;143;1949;214;4428;1963;9;335;2;16
4344;Eindverwerking: elektriciteitscentrale;Limburg (PV);2012;22585;5377;2005;3372;272;181;2208;417;5905;2385;11;390;4;21
4345;Eindverwerking: elektriciteitscentrale;Limburg (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4346;Eindverwerking: elektriciteitscentrale;Limburg (PV);2014;793;215;80;135;11;8;80;13;225;42;0;18;0;1
4347;Eindverwerking: elektriciteitscentrale;Limburg (PV);2015;5877;1560;577;983;84;52;736;134;2092;197;1;130;1;9
4348;Eindverwerking: elektriciteitscentrale;Limburg (PV);2016;3879;1101;408;693;51;36;617;164;1762;136;1;154;1;6
4349;Eindverwerking: elektriciteitscentrale;Limburg (PV);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4350;Eindverwerking: elektriciteitscentrale;Limburg (PV);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4351;Eindverwerking: elektriciteitscentrale;Limburg (PV);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4352;Eindverwerking: overige bestemmingen;Nederland;1981;9669;933;274;659;55;20;437;44;981;245;6;54;3;6
4353;Eindverwerking: overige bestemmingen;Nederland;1985;48670;1999;729;1270;117;39;866;140;2391;445;7;48;5;13
4354;Eindverwerking: overige bestemmingen;Nederland;1990;8538;623;250;373;36;15;223;22;683;125;1;13;1;6
4355;Eindverwerking: overige bestemmingen;Nederland;1991;8175;321;129;192;18;7;125;14;335;54;1;7;0;2
4356;Eindverwerking: overige bestemmingen;Nederland;1992;12598;529;213;316;28;12;197;17;456;69;1;10;1;3
4357;Eindverwerking: overige bestemmingen;Nederland;1993;3280;108;49;59;5;2;51;5;143;27;0;3;0;1
4358;Eindverwerking: overige bestemmingen;Nederland;1994;1539;46;17;29;2;1;19;7;49;9;0;2;0;0
4359;Eindverwerking: overige bestemmingen;Nederland;1995;4023;229;88;141;11;6;109;29;251;47;0;6;0;3
4360;Eindverwerking: overige bestemmingen;Nederland;1996;1558;262;99;163;15;5;66;22;229;35;0;22;0;1
4361;Eindverwerking: overige bestemmingen;Nederland;1997;14187;6063;2523;3540;298;123;1905;964;5077;909;5;1313;6;29
4362;Eindverwerking: overige bestemmingen;Nederland;1998;32931;27113;11055;16058;1389;1190;9931;1796;26812;4646;39;2369;43;380
4363;Eindverwerking: overige bestemmingen;Nederland;1999;25570;21687;8993;12694;1058;234;6566;2965;22582;3167;22;3022;21;148
4364;Eindverwerking: overige bestemmingen;Nederland;2000;43501;37913;14950;22963;1884;605;12907;2544;36799;5944;57;2281;43;311
4365;Eindverwerking: overige bestemmingen;Nederland;2001;36065;24432;8500;15932;1323;240;7821;1652;24057;4164;43;1535;30;174
4366;Eindverwerking: overige bestemmingen;Nederland;2002;85123;41437;14253;27184;2142;1057;12683;1906;36170;6192;41;1413;37;327
4367;Eindverwerking: overige bestemmingen;Nederland;2003;100094;44088;18015;26073;1992;972;14816;2411;39717;7604;33;1796;36;238
4368;Eindverwerking: overige bestemmingen;Nederland;2004;33334;28404;9564;18840;1529;621;7350;1592;29646;6927;11;1290;28;124
4369;Eindverwerking: overige bestemmingen;Nederland;2005;375940;26620;11047;15573;1589;566;6553;762;30619;3518;31;624;31;146
4370;Eindverwerking: overige bestemmingen;Nederland;2006;286504;15511;4929;10582;1065;265;3700;464;16031;1492;20;439;13;63
4371;Eindverwerking: overige bestemmingen;Nederland;2007;296626;13707;5176;8531;829;296;4693;444;15861;1627;18;336;26;95
4372;Eindverwerking: overige bestemmingen;Nederland;2008;2343;333;125;208;16;12;138;13;334;39;0;9;0;4
4373;Eindverwerking: overige bestemmingen;Nederland;2009;523;22;10;12;1;1;11;2;24;4;0;1;0;0
4374;Eindverwerking: overige bestemmingen;Nederland;2010;26042;2452;652;1800;160;50;949;504;2469;152;2;77;1;17
4375;Eindverwerking: overige bestemmingen;Nederland;2011;8040;337;69;268;23;9;107;5;322;25;0;4;0;1
4376;Eindverwerking: overige bestemmingen;Nederland;2012;21344;3542;1344;2198;176;120;1195;115;4012;376;4;81;3;13
4377;Eindverwerking: overige bestemmingen;Nederland;2013;2806;59;19;40;4;2;9;1;52;3;0;1;0;0
4378;Eindverwerking: overige bestemmingen;Nederland;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4379;Eindverwerking: overige bestemmingen;Nederland;2015;3689;846;286;560;44;29;465;22;1250;130;1;17;1;9
4380;Eindverwerking: overige bestemmingen;Nederland;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4381;Eindverwerking: overige bestemmingen;Nederland;2018;3388;728;222;506;38;24;392;22;820;60;1;14;0;7
4382;Eindverwerking: overige bestemmingen;Nederland;2020;53582;12119;3752;8367;739;444;5190;460;14798;1009;11;250;6;84
4383;Eindverwerking: overige bestemmingen;Nederland;2022;34704;8116;2420;5696;435;293;2545;241;7787;502;6;178;3;110
4384;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4385;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1985;3647;192;79;113;10;4;115;39;317;74;1;14;1;3
4386;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1990;1545;70;30;40;3;1;17;2;66;21;0;1;0;1
4387;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1991;1700;59;26;33;3;1;21;2;43;10;0;1;0;0
4388;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1992;3664;156;61;95;8;3;46;3;95;14;0;2;0;0
4389;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4390;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4391;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4392;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4393;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4394;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4395;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4396;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2000;2057;65;21;44;4;1;33;2;57;7;0;2;0;0
4397;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4398;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2002;47962;9555;4375;5180;261;153;3107;566;8609;1485;10;355;7;114
4399;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2003;70329;16750;7113;9637;564;325;6936;791;13840;2158;14;536;12;124
4400;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4401;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4402;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4403;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4404;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2008;490;16;5;11;1;0;6;0;10;1;0;0;0;0
4405;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4406;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2010;9144;392;79;313;29;4;116;11;610;35;0;8;0;1
4407;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2011;8040;337;69;268;23;9;107;5;322;25;0;4;0;1
4408;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2012;13769;3512;1335;2177;175;118;1184;114;3983;372;4;80;3;13
4409;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2013;2806;59;19;40;4;2;9;1;52;3;0;1;0;0
4410;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4411;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4412;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4413;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4414;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4415;Eindverwerking: overige bestemmingen;Noord-Nederland (LD);2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4416;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1981;6417;651;154;497;40;12;235;30;428;117;4;42;2;4
4417;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1985;35708;1227;430;797;76;23;438;77;1286;176;4;21;3;7
4418;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1990;247;11;3;8;1;0;4;1;8;1;0;0;0;0
4419;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1991;2921;96;38;58;6;2;47;6;124;19;0;3;0;1
4420;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1992;4665;225;101;124;12;5;86;10;222;32;0;5;0;1
4421;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1993;2290;85;38;47;4;2;42;5;104;18;0;3;0;0
4422;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1994;823;26;10;16;1;1;12;1;32;5;0;1;0;0
4423;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1995;1643;67;24;43;3;1;40;3;66;10;0;2;0;0
4424;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1996;727;20;7;13;1;1;7;1;12;2;0;1;0;0
4425;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4426;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1998;36;2;1;1;0;0;1;0;1;0;0;0;0;0
4427;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);1999;264;11;3;8;1;0;4;0;11;1;0;0;0;0
4428;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2000;39;1;0;1;0;0;1;0;1;0;0;0;0;0
4429;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4430;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4431;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4432;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4433;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2005;334340;15614;6011;9603;1028;294;3547;453;18499;1450;18;380;18;72
4434;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2006;284693;14425;4571;9854;1002;239;3443;410;14763;1335;18;394;12;59
4435;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2007;296168;13689;5168;8521;828;296;4685;444;15842;1625;18;335;26;95
4436;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4437;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4438;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2010;16898;2060;573;1487;131;46;832;493;1860;117;1;69;1;16
4439;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4440;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4441;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4442;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4443;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4444;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4445;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4446;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2020;26820;5841;1645;4196;405;195;2290;262;6908;387;5;123;2;38
4447;Eindverwerking: overige bestemmingen;Oost-Nederland (LD);2022;17233;4475;1415;3060;277;154;930;149;4274;250;4;114;1;76
4448;Eindverwerking: overige bestemmingen;West-Nederland (LD);1981;2632;199;80;119;11;6;128;7;390;97;1;4;1;1
4449;Eindverwerking: overige bestemmingen;West-Nederland (LD);1985;8889;557;209;348;29;11;298;21;760;189;2;12;2;3
4450;Eindverwerking: overige bestemmingen;West-Nederland (LD);1990;6031;514;206;308;31;13;191;18;581;100;1;11;1;5
4451;Eindverwerking: overige bestemmingen;West-Nederland (LD);1991;3554;166;65;101;9;4;57;6;168;24;0;3;0;1
4452;Eindverwerking: overige bestemmingen;West-Nederland (LD);1992;3989;141;48;93;8;4;61;4;132;22;0;3;0;1
4453;Eindverwerking: overige bestemmingen;West-Nederland (LD);1993;812;19;9;10;1;0;7;0;33;8;0;0;0;0
4454;Eindverwerking: overige bestemmingen;West-Nederland (LD);1994;68;2;0;2;0;0;0;0;1;0;0;0;0;0
4455;Eindverwerking: overige bestemmingen;West-Nederland (LD);1995;284;76;33;43;3;3;37;2;88;17;0;3;0;2
4456;Eindverwerking: overige bestemmingen;West-Nederland (LD);1996;146;4;2;2;0;0;1;0;4;0;0;0;0;0
4457;Eindverwerking: overige bestemmingen;West-Nederland (LD);1997;3163;275;107;168;3;0;124;10;267;51;1;7;1;3
4458;Eindverwerking: overige bestemmingen;West-Nederland (LD);1998;19975;17608;7395;10213;877;984;7095;669;17764;3362;33;511;33;335
4459;Eindverwerking: overige bestemmingen;West-Nederland (LD);1999;7724;5805;2452;3353;249;100;2289;306;5463;874;10;211;7;60
4460;Eindverwerking: overige bestemmingen;West-Nederland (LD);2000;22934;20768;7977;12791;1006;239;7854;741;21234;3645;34;450;26;220
4461;Eindverwerking: overige bestemmingen;West-Nederland (LD);2001;8314;7649;1683;5966;438;68;2922;229;8747;1713;15;221;14;83
4462;Eindverwerking: overige bestemmingen;West-Nederland (LD);2002;14224;12839;3328;9511;966;478;4506;362;11792;1791;22;271;13;112
4463;Eindverwerking: overige bestemmingen;West-Nederland (LD);2003;3238;3044;1181;1863;146;63;1375;101;3316;485;5;92;4;36
4464;Eindverwerking: overige bestemmingen;West-Nederland (LD);2004;3992;1010;447;563;46;21;302;30;1216;196;1;23;1;10
4465;Eindverwerking: overige bestemmingen;West-Nederland (LD);2005;40562;10059;4627;5432;511;249;2776;272;11327;1972;12;215;13;71
4466;Eindverwerking: overige bestemmingen;West-Nederland (LD);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4467;Eindverwerking: overige bestemmingen;West-Nederland (LD);2007;108;4;1;3;0;0;1;0;4;1;0;0;0;0
4468;Eindverwerking: overige bestemmingen;West-Nederland (LD);2008;1183;296;112;184;14;10;117;12;301;37;0;8;0;3
4469;Eindverwerking: overige bestemmingen;West-Nederland (LD);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4470;Eindverwerking: overige bestemmingen;West-Nederland (LD);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4471;Eindverwerking: overige bestemmingen;West-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4472;Eindverwerking: overige bestemmingen;West-Nederland (LD);2012;7575;30;9;21;2;1;11;1;29;3;0;1;0;0
4473;Eindverwerking: overige bestemmingen;West-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4474;Eindverwerking: overige bestemmingen;West-Nederland (LD);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4475;Eindverwerking: overige bestemmingen;West-Nederland (LD);2015;3689;846;286;560;44;29;465;22;1250;130;1;17;1;9
4476;Eindverwerking: overige bestemmingen;West-Nederland (LD);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4477;Eindverwerking: overige bestemmingen;West-Nederland (LD);2018;3388;728;222;506;38;24;392;22;820;60;1;14;0;7
4478;Eindverwerking: overige bestemmingen;West-Nederland (LD);2020;26761;6277;2107;4170;335;249;2900;199;7890;621;6;127;3;46
4479;Eindverwerking: overige bestemmingen;West-Nederland (LD);2022;17471;3641;1005;2636;158;139;1614;92;3513;252;3;64;2;34
4480;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1981;620;84;39;45;3;2;74;6;163;31;0;7;0;1
4481;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1985;426;23;11;12;1;1;15;4;29;6;0;1;0;0
4482;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1990;715;27;11;16;2;1;10;1;29;4;0;1;0;0
4483;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4484;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1992;280;7;3;4;0;0;4;0;7;1;0;0;0;0
4485;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1993;178;5;2;3;0;0;2;0;5;1;0;0;0;0
4486;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1994;648;18;6;12;1;0;7;5;17;3;0;1;0;0
4487;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1995;2096;86;31;55;4;2;33;24;96;20;0;2;0;0
4488;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1996;685;238;91;147;14;4;58;21;213;33;0;21;0;1
4489;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1997;11024;5788;2415;3373;295;123;1781;955;4810;859;5;1306;6;26
4490;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1998;12920;9503;3660;5843;512;207;2835;1127;9046;1283;5;1859;10;46
4491;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);1999;17582;15871;6537;9334;809;133;4273;2659;17107;2293;12;2811;14;88
4492;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2000;18471;17079;6952;10127;875;365;5019;1802;15507;2292;22;1829;16;90
4493;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2001;27751;16783;6817;9966;884;173;4900;1423;15309;2452;28;1314;16;90
4494;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2002;22938;19043;6550;12493;915;426;5069;978;15768;2916;9;787;16;101
4495;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2003;26527;24295;9720;14575;1281;585;6506;1519;22561;4961;14;1168;20;78
4496;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2004;29342;27394;9117;18277;1483;601;7048;1561;28430;6732;10;1267;26;114
4497;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2005;1038;947;409;538;50;23;229;37;793;96;1;29;1;3
4498;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2006;1811;1086;358;728;63;26;257;53;1268;157;3;45;1;4
4499;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2007;350;14;6;8;1;0;7;1;14;2;0;0;0;0
4500;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2008;670;22;8;14;1;1;15;1;23;2;0;1;0;0
4501;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2009;523;22;10;12;1;1;11;2;24;4;0;1;0;0
4502;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4503;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4504;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4505;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4506;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4507;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4508;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4509;Eindverwerking: overige bestemmingen;Zuid-Nederland (LD);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0
