ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
7414;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2006;0.0;;;11042.0;34829.0;;;
7415;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 1e kwartaal;0.0;;;12276.0;32994.0;;;
7416;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 2e kwartaal;0.0;;;13002.0;30814.0;;;
7417;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 3e kwartaal;0.0;;;13556.0;29155.0;;;
7418;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007 4e kwartaal;0.0;;;12654.0;26985.0;;;
7419;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2007;0.0;;;12654.0;26985.0;;;
7420;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 1e kwartaal;0.0;;;10848.0;27452.0;;;
7421;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 2e kwartaal;0.0;;;9503.0;26281.0;;;
7422;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 3e kwartaal;0.0;;;10305.0;25929.0;;;
7423;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008 4e kwartaal;0.0;;;12164.0;26071.0;;;
7424;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2008;0.0;;;12164.0;26071.0;;;
7425;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 1e kwartaal;0.0;;;10535.0;25363.0;;;
7426;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 2e kwartaal;0.0;;;26418.0;24460.0;;;
7427;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 3e kwartaal;0.0;;;37943.0;22699.0;;;
7428;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009 4e kwartaal;0.0;;;36178.0;19357.0;;;
7429;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2009;0.0;;;36178.0;19357.0;;;
7430;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 1e kwartaal;0.0;0.0;2.0;33469.0;18972.0;0.0;0.0;0.0
7431;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 2e kwartaal;0.0;0.0;2.0;29369.0;18605.0;0.0;0.0;0.0
7432;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 3e kwartaal;0.0;0.0;2.0;32120.0;18778.0;0.0;0.0;0.0
7433;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010 4e kwartaal;0.0;0.0;2.0;14043.0;19041.0;0.0;0.0;0.0
7434;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2010;0.0;0.0;2.0;14043.0;19041.0;0.0;0.0;0.0
7435;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 1e kwartaal;0.0;0.0;24.0;15056.0;18820.0;0.0;0.0;0.0
7436;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 2e kwartaal;0.0;0.0;46.0;10726.0;20003.0;0.0;0.0;0.0
7437;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 3e kwartaal;0.0;0.0;67.0;15574.0;19453.0;0.0;0.0;0.0
7438;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011 4e kwartaal;0.0;0.0;84.0;20332.0;18433.0;0.0;0.0;0.0
7439;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2011;0.0;0.0;84.0;20332.0;18433.0;0.0;0.0;0.0
7440;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 1e kwartaal;0.0;0.0;91.0;24739.0;18511.0;0.0;0.0;0.0
7441;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 2e kwartaal;0.0;0.0;88.0;30947.0;19459.0;0.0;0.0;0.0
7442;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 3e kwartaal;0.0;0.0;102.0;37176.0;19029.0;0.0;0.0;0.0
7443;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012 4e kwartaal;0.0;0.0;117.0;15639.0;20548.0;0.0;0.0;0.0
7444;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2012;0.0;0.0;117.0;15639.0;20548.0;0.0;0.0;0.0
7445;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 1e kwartaal;0.0;0.0;122.0;18140.0;21323.0;0.0;0.0;0.0
7446;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 2e kwartaal;0.0;0.0;121.0;15191.0;21282.0;0.0;0.0;0.0
7447;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 3e kwartaal;0.0;0.0;128.0;11990.0;19195.0;0.0;0.0;0.0
7448;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013 4e kwartaal;0.0;0.0;139.0;9903.0;15670.0;0.0;0.0;0.0
7449;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2013;0.0;0.0;139.0;9903.0;15670.0;0.0;0.0;0.0
7450;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 1e kwartaal;0.0;0.0;146.0;12347.0;16741.0;0.0;0.0;0.0
7451;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 2e kwartaal;0.0;0.0;147.0;15970.0;17422.0;0.0;0.0;0.0
7452;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 3e kwartaal;0.0;0.0;140.0;22508.0;18079.0;0.0;0.0;0.0
7453;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014 4e kwartaal;0.0;0.0;139.0;19721.0;16577.0;0.0;0.0;0.0
7454;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2014;0.0;0.0;139.0;19721.0;16577.0;0.0;0.0;0.0
7455;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 1e kwartaal;0.0;0.0;135.0;25981.0;18081.0;0.0;0.0;0.0
7456;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 2e kwartaal;0.0;0.0;133.0;21654.0;14338.0;0.0;0.0;0.0
7457;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 3e kwartaal;0.0;0.0;126.0;14835.0;12335.0;0.0;0.0;0.0
7458;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015 4e kwartaal;0.0;0.0;118.0;16752.0;12995.0;0.0;0.0;0.0
7459;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2015;0.0;0.0;118.0;16752.0;12995.0;0.0;0.0;0.0
7460;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 1e kwartaal;0.0;0.0;133.0;22473.0;9382.0;0.0;0.0;0.0
7461;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 2e kwartaal;0.0;0.0;137.0;25017.0;9225.0;0.0;0.0;0.0
7462;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 3e kwartaal;0.0;0.0;142.0;25940.0;9258.0;0.0;0.0;0.0
7463;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016 4e kwartaal;0.0;0.0;145.0;22967.0;9204.0;0.0;0.0;0.0
7464;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2016;0.0;0.0;145.0;22967.0;9204.0;0.0;0.0;0.0
7465;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 1e kwartaal;0.0;0.0;149.0;19663.0;9069.0;0.0;0.0;0.0
7466;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 2e kwartaal;0.0;0.0;136.0;17188.0;8981.0;0.0;0.0;0.0
7467;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 3e kwartaal;0.0;0.0;130.0;16856.0;8888.0;0.0;0.0;0.0
7468;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017 4e kwartaal;0.0;0.0;119.0;33859.0;7774.0;0.0;0.0;0.0
7469;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2017;0.0;0.0;119.0;33859.0;7774.0;0.0;0.0;0.0
7470;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2018 1e kwartaal;0.0;0.0;111.0;36510.0;7808.0;0.0;0.0;0.0
7471;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2018 2e kwartaal;0.0;0.0;103.0;38827.0;8003.0;0.0;0.0;0.0
7472;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2018 3e kwartaal;0.0;0.0;98.0;35957.0;7856.0;0.0;0.0;0.0
7473;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2018 4e kwartaal;0.0;0.0;94.0;32584.0;7764.0;0.0;0.0;0.0
7474;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2018;0.0;0.0;94.0;32584.0;7764.0;0.0;0.0;0.0
7475;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2019 1e kwartaal;0.0;0.0;93.0;39401.0;7248.0;0.0;0.0;0.0
7476;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2019 2e kwartaal;0.0;0.0;87.0;46505.0;10434.0;0.0;0.0;0.0
7477;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2019 3e kwartaal;0.0;0.0;81.0;58341.0;10376.0;0.0;0.0;0.0
7478;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2019 4e kwartaal;0.0;0.0;78.0;45980.0;10000.0;0.0;0.0;0.0
7479;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2019;0.0;0.0;78.0;45980.0;10000.0;0.0;0.0;0.0
7480;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2020 1e kwartaal;0.0;0.0;72.0;52995.0;9811.0;0.0;0.0;0.0
7481;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2020 2e kwartaal;0.0;0.0;70.0;58350.0;9850.0;0.0;0.0;0.0
7482;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2020 3e kwartaal;0.0;0.0;67.0;47350.0;9738.0;0.0;0.0;0.0
7483;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2020 4e kwartaal;0.0;0.0;62.0;52230.0;8922.0;0.0;0.0;0.0
7484;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2020;0.0;0.0;62.0;52230.0;8922.0;0.0;0.0;0.0
7485;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2021 1e kwartaal;0.0;0.0;59.0;46330.0;8819.0;0.0;0.0;0.0
7486;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2021 2e kwartaal;0.0;0.0;42.0;52481.0;9082.0;0.0;0.0;0.0
7487;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2021 3e kwartaal;0.0;0.0;38.0;22499.0;9051.0;0.0;0.0;0.0
7488;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2021 4e kwartaal;0.0;0.0;37.0;17800.0;8509.0;0.0;0.0;0.0
7489;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2021;0.0;0.0;37.0;17800.0;8509.0;0.0;0.0;0.0
7490;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2022 1e kwartaal;0.0;0.0;35.0;7748.0;8578.0;0.0;0.0;0.0
7491;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2022 2e kwartaal;0.0;0.0;35.0;7258.0;7521.0;0.0;0.0;0.0
7492;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2022 3e kwartaal;0.0;0.0;35.0;6311.0;8053.0;0.0;0.0;0.0
7493;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2022 4e kwartaal;0.0;0.0;35.0;2520.0;8002.0;0.0;0.0;0.0
7494;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2022;0.0;0.0;35.0;2520.0;8002.0;0.0;0.0;0.0
7495;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2023 1e kwartaal;0.0;0.0;35.0;2016.0;8015.0;0.0;0.0;0.0
7496;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2023 2e kwartaal;0.0;0.0;35.0;2175.0;7778.0;0.0;0.0;0.0
7497;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2023 3e kwartaal;0.0;0.0;35.0;2207.0;10129.0;0.0;0.0;0.0
7498;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2023 4e kwartaal;0.0;0.0;35.0;7642.0;9791.0;0.0;0.0;0.0
7499;Totale binnenlandse sectoren;Verzekeringsinstel. en pensioenfondsen;Eindbalans;2023;0.0;0.0;35.0;7642.0;9791.0;0.0;0.0;0.0
7500;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 1e kwartaal;0.0;;;3641.0;24347.0;;;
7501;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 2e kwartaal;0.0;;;4032.0;24791.0;;;
7502;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 3e kwartaal;0.0;;;4312.0;25243.0;;;
7503;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999 4e kwartaal;0.0;;;4453.0;25699.0;;;
7504;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;1999;0.0;;;3641.0;24347.0;;;
7505;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 1e kwartaal;0.0;;;4892.0;26192.0;;;
7506;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 2e kwartaal;0.0;;;6862.0;27177.0;;;
7507;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 3e kwartaal;0.0;;;6206.0;27876.0;;;
7508;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000 4e kwartaal;0.0;;;6464.0;28489.0;;;
7509;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2000;0.0;;;4892.0;26192.0;;;
7510;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 1e kwartaal;0.0;;;6412.0;29045.0;;;
7511;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 2e kwartaal;0.0;;;5282.0;29383.0;;;
7512;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 3e kwartaal;0.0;;;5417.0;29537.0;;;
7513;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001 4e kwartaal;0.0;;;4324.0;29719.0;;;
7514;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2001;0.0;;;6412.0;29045.0;;;
7515;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 1e kwartaal;0.0;;;3327.0;31314.0;;;
7516;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 2e kwartaal;0.0;;;3029.0;30344.0;;;
7517;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 3e kwartaal;0.0;;;3082.0;29289.0;;;
7518;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002 4e kwartaal;0.0;;;2747.0;28257.0;;;
7519;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2002;0.0;;;3327.0;31314.0;;;
7520;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 1e kwartaal;0.0;;;2373.0;27281.0;;;
7521;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 2e kwartaal;0.0;;;1764.0;27523.0;;;
7522;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 3e kwartaal;0.0;;;2552.0;27784.0;;;
7523;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003 4e kwartaal;0.0;;;3334.0;28066.0;;;
7524;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2003;0.0;;;2373.0;27281.0;;;
7525;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 1e kwartaal;0.0;;;3956.0;28331.0;;;
7526;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 2e kwartaal;0.0;;;2743.0;27207.0;;;
7527;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 3e kwartaal;0.0;;;3059.0;26104.0;;;
7528;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004 4e kwartaal;0.0;;;3380.0;25019.0;;;
7529;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2004;0.0;;;3956.0;28331.0;;;
7530;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 1e kwartaal;0.0;;;2050.0;23992.0;;;
7531;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 2e kwartaal;0.0;;;3449.0;23352.0;;;
7532;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 3e kwartaal;0.0;;;4827.0;25186.0;;;
7533;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005 4e kwartaal;0.0;;;4310.0;26419.0;;;
7534;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2005;0.0;;;2050.0;23992.0;;;
7535;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 1e kwartaal;0.0;;;5637.0;32117.0;;;
7536;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 2e kwartaal;0.0;;;5733.0;31655.0;;;
7537;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 3e kwartaal;0.0;;;5102.0;31424.0;;;
7538;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006 4e kwartaal;0.0;;;5497.0;31114.0;;;
7539;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2006;0.0;;;5637.0;32117.0;;;
7540;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2007 1e kwartaal;0.0;;;7527.0;33771.0;;;
7541;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2007 2e kwartaal;0.0;;;7949.0;31730.0;;;
7542;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2007 3e kwartaal;0.0;;;8196.0;29344.0;;;
7543;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2007 4e kwartaal;0.0;;;8269.0;27479.0;;;
7544;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2007;0.0;;;7527.0;33771.0;;;
7545;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2008 1e kwartaal;0.0;;;8441.0;25093.0;;;
7546;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2008 2e kwartaal;0.0;;;6645.0;25256.0;;;
7547;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2008 3e kwartaal;0.0;;;5259.0;24088.0;;;
7548;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2008 4e kwartaal;0.0;;;6185.0;23731.0;;;
7549;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2008;0.0;;;8441.0;25093.0;;;
7550;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2009 1e kwartaal;0.0;;;8135.0;23863.0;;;
7551;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2009 2e kwartaal;0.0;;;6923.0;23141.0;;;
7552;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2009 3e kwartaal;0.0;;;8028.0;22236.0;;;
7553;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2009 4e kwartaal;0.0;;;8278.0;20972.0;;;
7554;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2009;0.0;;;8135.0;23863.0;;;
7555;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2010 1e kwartaal;0.0;0.0;2.0;8372.0;17726.0;0.0;0.0;0.0
7556;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2010 2e kwartaal;0.0;0.0;2.0;8811.0;17342.0;0.0;0.0;0.0
7557;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2010 3e kwartaal;0.0;0.0;2.0;8701.0;16983.0;0.0;0.0;0.0
7558;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2010 4e kwartaal;0.0;0.0;2.0;6973.0;17165.0;0.0;0.0;0.0
7559;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2010;0.0;0.0;2.0;8372.0;17726.0;0.0;0.0;0.0
7560;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2011 1e kwartaal;0.0;0.0;2.0;7721.0;17433.0;0.0;0.0;0.0
7561;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2011 2e kwartaal;0.0;0.0;24.0;8710.0;17194.0;0.0;0.0;0.0
7562;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2011 3e kwartaal;0.0;0.0;46.0;6167.0;18351.0;0.0;0.0;0.0
7563;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2011 4e kwartaal;0.0;0.0;67.0;7385.0;17712.0;0.0;0.0;0.0
7564;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2011;0.0;0.0;2.0;7721.0;17433.0;0.0;0.0;0.0
7565;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2012 1e kwartaal;0.0;0.0;84.0;7234.0;16598.0;0.0;0.0;0.0
7566;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2012 2e kwartaal;0.0;0.0;91.0;6163.0;16723.0;0.0;0.0;0.0
7567;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2012 3e kwartaal;0.0;0.0;88.0;7539.0;17655.0;0.0;0.0;0.0
7568;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2012 4e kwartaal;0.0;0.0;102.0;8241.0;17158.0;0.0;0.0;0.0
7569;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2012;0.0;0.0;84.0;7234.0;16598.0;0.0;0.0;0.0
7570;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2013 1e kwartaal;0.0;0.0;117.0;3962.0;18728.0;0.0;0.0;0.0
7571;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2013 2e kwartaal;0.0;0.0;122.0;3102.0;19394.0;0.0;0.0;0.0
7572;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2013 3e kwartaal;0.0;0.0;121.0;2967.0;19383.0;0.0;0.0;0.0
7573;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2013 4e kwartaal;0.0;0.0;128.0;2470.0;17325.0;0.0;0.0;0.0
7574;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2013;0.0;0.0;117.0;3962.0;18728.0;0.0;0.0;0.0
7575;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2014 1e kwartaal;0.0;0.0;139.0;2201.0;13833.0;0.0;0.0;0.0
7576;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2014 2e kwartaal;0.0;0.0;146.0;2506.0;14974.0;0.0;0.0;0.0
7577;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2014 3e kwartaal;0.0;0.0;147.0;3039.0;15714.0;0.0;0.0;0.0
7578;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2014 4e kwartaal;0.0;0.0;140.0;3153.0;16492.0;0.0;0.0;0.0
7579;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2014;0.0;0.0;139.0;2201.0;13833.0;0.0;0.0;0.0
7580;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2015 1e kwartaal;0.0;0.0;139.0;3389.0;14934.0;0.0;0.0;0.0
7581;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2015 2e kwartaal;0.0;0.0;135.0;4274.0;16632.0;0.0;0.0;0.0
7582;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2015 3e kwartaal;0.0;0.0;133.0;2651.0;13113.0;0.0;0.0;0.0
7583;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2015 4e kwartaal;0.0;0.0;126.0;3167.0;11296.0;0.0;0.0;0.0
7584;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2015;0.0;0.0;139.0;3389.0;14934.0;0.0;0.0;0.0
7585;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2016 1e kwartaal;0.0;0.0;118.0;3603.0;12076.0;0.0;0.0;0.0
7586;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2016 2e kwartaal;0.0;0.0;133.0;4831.0;8476.0;0.0;0.0;0.0
7587;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2016 3e kwartaal;0.0;0.0;137.0;7080.0;8328.0;0.0;0.0;0.0
7588;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2016 4e kwartaal;0.0;0.0;142.0;6658.0;8373.0;0.0;0.0;0.0
7589;Totale binnenlandse sectoren;Verzekeringsinstellingen;Beginbalans;2016;0.0;0.0;118.0;3603.0;12076.0;0.0;0.0;0.0
