ID;CPA2015;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
9086;63111 Gegevensverwerking, webhosting,.;2021;;;
9087;63111 Gegevensverwerking, webhosting,.;2022 1e kwartaal;;;
9088;63111 Gegevensverwerking, webhosting,.;2022 2e kwartaal;;;
9089;63111 Gegevensverwerking, webhosting,.;2022 3e kwartaal;;;
9090;63111 Gegevensverwerking, webhosting,.;2022 4e kwartaal;;;
9091;63111 Gegevensverwerking, webhosting,.;2022;;;
9092;63111 Gegevensverwerking, webhosting,.;2023 1e kwartaal;;;
9093;63111 Gegevensverwerking, webhosting,.;2023 2e kwartaal;;;
9094;63111 Gegevensverwerking, webhosting,.;2023 3e kwartaal;;;
9095;63111 Gegevensverwerking, webhosting,.;2023 4e kwartaal;;;
9096;63111 Gegevensverwerking, webhosting,.;2023;;;
9097;63111 Gegevensverwerking, webhosting,.;2024 1e kwartaal;;;
9098;63111 Gegevensverwerking, webhosting,.;2024 2e kwartaal;;;
9099;63111 Gegevensverwerking, webhosting,.;2024 3e kwartaal;;;
9100;63111 Gegevensverwerking, webhosting,.;2024 4e kwartaal;;;
9101;63111 Gegevensverwerking, webhosting,.;2024;;;
9102;631119 Andere hosting levering IT-infra;2002 4e kwartaal;;;
9103;631119 Andere hosting levering IT-infra;2003 1e kwartaal;;;
9104;631119 Andere hosting levering IT-infra;2003 2e kwartaal;;;
9105;631119 Andere hosting levering IT-infra;2003 3e kwartaal;;;
9106;631119 Andere hosting levering IT-infra;2003 4e kwartaal;;;
9107;631119 Andere hosting levering IT-infra;2003;;;
9108;631119 Andere hosting levering IT-infra;2004 1e kwartaal;;;
9109;631119 Andere hosting levering IT-infra;2004 2e kwartaal;;;
9110;631119 Andere hosting levering IT-infra;2004 3e kwartaal;;;
9111;631119 Andere hosting levering IT-infra;2004 4e kwartaal;;;
9112;631119 Andere hosting levering IT-infra;2004;;;
9113;631119 Andere hosting levering IT-infra;2005 1e kwartaal;;;
9114;631119 Andere hosting levering IT-infra;2005 2e kwartaal;;;
9115;631119 Andere hosting levering IT-infra;2005 3e kwartaal;;;
9116;631119 Andere hosting levering IT-infra;2005 4e kwartaal;;;
9117;631119 Andere hosting levering IT-infra;2005;;;
9118;631119 Andere hosting levering IT-infra;2006 1e kwartaal;;;
9119;631119 Andere hosting levering IT-infra;2006 2e kwartaal;;;
9120;631119 Andere hosting levering IT-infra;2006 3e kwartaal;;;
9121;631119 Andere hosting levering IT-infra;2006 4e kwartaal;;;
9122;631119 Andere hosting levering IT-infra;2006;;;
9123;631119 Andere hosting levering IT-infra;2007 1e kwartaal;;;
9124;631119 Andere hosting levering IT-infra;2007 2e kwartaal;;;
9125;631119 Andere hosting levering IT-infra;2007 3e kwartaal;;;
9126;631119 Andere hosting levering IT-infra;2007 4e kwartaal;;;
9127;631119 Andere hosting levering IT-infra;2007;;;
9128;631119 Andere hosting levering IT-infra;2008 1e kwartaal;;;
9129;631119 Andere hosting levering IT-infra;2008 2e kwartaal;;;
9130;631119 Andere hosting levering IT-infra;2008 3e kwartaal;;;
9131;631119 Andere hosting levering IT-infra;2008 4e kwartaal;;;
9132;631119 Andere hosting levering IT-infra;2008;;;
9133;631119 Andere hosting levering IT-infra;2009 1e kwartaal;;;
9134;631119 Andere hosting levering IT-infra;2009 2e kwartaal;;;
9135;631119 Andere hosting levering IT-infra;2009 3e kwartaal;;;
9136;631119 Andere hosting levering IT-infra;2009 4e kwartaal;;;
9137;631119 Andere hosting levering IT-infra;2009;;;
9138;631119 Andere hosting levering IT-infra;2010 1e kwartaal;;;
9139;631119 Andere hosting levering IT-infra;2010 2e kwartaal;;;
9140;631119 Andere hosting levering IT-infra;2010 3e kwartaal;;;
9141;631119 Andere hosting levering IT-infra;2010 4e kwartaal;;;
9142;631119 Andere hosting levering IT-infra;2010;;;
9143;631119 Andere hosting levering IT-infra;2011 1e kwartaal;;;
9144;631119 Andere hosting levering IT-infra;2011 2e kwartaal;;;
9145;631119 Andere hosting levering IT-infra;2011 3e kwartaal;;;
9146;631119 Andere hosting levering IT-infra;2011 4e kwartaal;;;
9147;631119 Andere hosting levering IT-infra;2011;;;
9148;631119 Andere hosting levering IT-infra;2012 1e kwartaal;;;
9149;631119 Andere hosting levering IT-infra;2012 2e kwartaal;;;
9150;631119 Andere hosting levering IT-infra;2012 3e kwartaal;;;
9151;631119 Andere hosting levering IT-infra;2012 4e kwartaal;;;
9152;631119 Andere hosting levering IT-infra;2012;;;
9153;631119 Andere hosting levering IT-infra;2013 1e kwartaal;;;
9154;631119 Andere hosting levering IT-infra;2013 2e kwartaal;;;
9155;631119 Andere hosting levering IT-infra;2013 3e kwartaal;;;
9156;631119 Andere hosting levering IT-infra;2013 4e kwartaal;;;
9157;631119 Andere hosting levering IT-infra;2013;;;
9158;631119 Andere hosting levering IT-infra;2014 1e kwartaal;;;
9159;631119 Andere hosting levering IT-infra;2014 2e kwartaal;;;
9160;631119 Andere hosting levering IT-infra;2014 3e kwartaal;;;
9161;631119 Andere hosting levering IT-infra;2014 4e kwartaal;;;
9162;631119 Andere hosting levering IT-infra;2014;;;
9163;631119 Andere hosting levering IT-infra;2015 1e kwartaal;;;
9164;631119 Andere hosting levering IT-infra;2015 2e kwartaal;;;
9165;631119 Andere hosting levering IT-infra;2015 3e kwartaal;;;
9166;631119 Andere hosting levering IT-infra;2015 4e kwartaal;;;
9167;631119 Andere hosting levering IT-infra;2015;;;
9168;631119 Andere hosting levering IT-infra;2016 1e kwartaal;;;
9169;631119 Andere hosting levering IT-infra;2016 2e kwartaal;;;
9170;631119 Andere hosting levering IT-infra;2016 3e kwartaal;;;
9171;631119 Andere hosting levering IT-infra;2016 4e kwartaal;;;
9172;631119 Andere hosting levering IT-infra;2016;;;
9173;631119 Andere hosting levering IT-infra;2017 1e kwartaal;;;
9174;631119 Andere hosting levering IT-infra;2017 2e kwartaal;;;
9175;631119 Andere hosting levering IT-infra;2017 3e kwartaal;;;
9176;631119 Andere hosting levering IT-infra;2017 4e kwartaal;;;
9177;631119 Andere hosting levering IT-infra;2017;;;
9178;631119 Andere hosting levering IT-infra;2018 1e kwartaal;;;
9179;631119 Andere hosting levering IT-infra;2018 2e kwartaal;;;
9180;631119 Andere hosting levering IT-infra;2018 3e kwartaal;;;
9181;631119 Andere hosting levering IT-infra;2018 4e kwartaal;;;
9182;631119 Andere hosting levering IT-infra;2018;;;
9183;631119 Andere hosting levering IT-infra;2019 1e kwartaal;;;
9184;631119 Andere hosting levering IT-infra;2019 2e kwartaal;;;
9185;631119 Andere hosting levering IT-infra;2019 3e kwartaal;;;
9186;631119 Andere hosting levering IT-infra;2019 4e kwartaal;;;
9187;631119 Andere hosting levering IT-infra;2019;;;
9188;631119 Andere hosting levering IT-infra;2020 1e kwartaal;;;
9189;631119 Andere hosting levering IT-infra;2020 2e kwartaal;;;
9190;631119 Andere hosting levering IT-infra;2020 3e kwartaal;;;
9191;631119 Andere hosting levering IT-infra;2020 4e kwartaal;;;
9192;631119 Andere hosting levering IT-infra;2020;;;
9193;631119 Andere hosting levering IT-infra;2021 1e kwartaal;;;
9194;631119 Andere hosting levering IT-infra;2021 2e kwartaal;;;
9195;631119 Andere hosting levering IT-infra;2021 3e kwartaal;;;
9196;631119 Andere hosting levering IT-infra;2021 4e kwartaal;;;
9197;631119 Andere hosting levering IT-infra;2021;;;
9198;631119 Andere hosting levering IT-infra;2022 1e kwartaal;;;
9199;631119 Andere hosting levering IT-infra;2022 2e kwartaal;;;
9200;631119 Andere hosting levering IT-infra;2022 3e kwartaal;;;
9201;631119 Andere hosting levering IT-infra;2022 4e kwartaal;;;
9202;631119 Andere hosting levering IT-infra;2022;;;
9203;631119 Andere hosting levering IT-infra;2023 1e kwartaal;;;
9204;631119 Andere hosting levering IT-infra;2023 2e kwartaal;;;
9205;631119 Andere hosting levering IT-infra;2023 3e kwartaal;;;
9206;631119 Andere hosting levering IT-infra;2023 4e kwartaal;;;
9207;631119 Andere hosting levering IT-infra;2023;;;
9208;631119 Andere hosting levering IT-infra;2024 1e kwartaal;;;
9209;631119 Andere hosting levering IT-infra;2024 2e kwartaal;;;
9210;631119 Andere hosting levering IT-infra;2024 3e kwartaal;;;
9211;631119 Andere hosting levering IT-infra;2024 4e kwartaal;;;
9212;631119 Andere hosting levering IT-infra;2024;;;
9213;631119A Datacenter colocatie;2002 4e kwartaal;;;
9214;631119A Datacenter colocatie;2003 1e kwartaal;;;
9215;631119A Datacenter colocatie;2003 2e kwartaal;;;
9216;631119A Datacenter colocatie;2003 3e kwartaal;;;
9217;631119A Datacenter colocatie;2003 4e kwartaal;;;
9218;631119A Datacenter colocatie;2003;;;
9219;631119A Datacenter colocatie;2004 1e kwartaal;;;
9220;631119A Datacenter colocatie;2004 2e kwartaal;;;
9221;631119A Datacenter colocatie;2004 3e kwartaal;;;
9222;631119A Datacenter colocatie;2004 4e kwartaal;;;
9223;631119A Datacenter colocatie;2004;;;
9224;631119A Datacenter colocatie;2005 1e kwartaal;;;
9225;631119A Datacenter colocatie;2005 2e kwartaal;;;
9226;631119A Datacenter colocatie;2005 3e kwartaal;;;
9227;631119A Datacenter colocatie;2005 4e kwartaal;;;
9228;631119A Datacenter colocatie;2005;;;
9229;631119A Datacenter colocatie;2006 1e kwartaal;;;
9230;631119A Datacenter colocatie;2006 2e kwartaal;;;
9231;631119A Datacenter colocatie;2006 3e kwartaal;;;
9232;631119A Datacenter colocatie;2006 4e kwartaal;;;
9233;631119A Datacenter colocatie;2006;;;
9234;631119A Datacenter colocatie;2007 1e kwartaal;;;
9235;631119A Datacenter colocatie;2007 2e kwartaal;;;
9236;631119A Datacenter colocatie;2007 3e kwartaal;;;
9237;631119A Datacenter colocatie;2007 4e kwartaal;;;
9238;631119A Datacenter colocatie;2007;;;
9239;631119A Datacenter colocatie;2008 1e kwartaal;;;
9240;631119A Datacenter colocatie;2008 2e kwartaal;;;
9241;631119A Datacenter colocatie;2008 3e kwartaal;;;
9242;631119A Datacenter colocatie;2008 4e kwartaal;;;
9243;631119A Datacenter colocatie;2008;;;
9244;631119A Datacenter colocatie;2009 1e kwartaal;;;
9245;631119A Datacenter colocatie;2009 2e kwartaal;;;
9246;631119A Datacenter colocatie;2009 3e kwartaal;;;
9247;631119A Datacenter colocatie;2009 4e kwartaal;;;
9248;631119A Datacenter colocatie;2009;;;
9249;631119A Datacenter colocatie;2010 1e kwartaal;;;
9250;631119A Datacenter colocatie;2010 2e kwartaal;;;
9251;631119A Datacenter colocatie;2010 3e kwartaal;;;
9252;631119A Datacenter colocatie;2010 4e kwartaal;;;
9253;631119A Datacenter colocatie;2010;;;
9254;631119A Datacenter colocatie;2011 1e kwartaal;;;
9255;631119A Datacenter colocatie;2011 2e kwartaal;;;
9256;631119A Datacenter colocatie;2011 3e kwartaal;;;
9257;631119A Datacenter colocatie;2011 4e kwartaal;;;
9258;631119A Datacenter colocatie;2011;;;
9259;631119A Datacenter colocatie;2012 1e kwartaal;;;
9260;631119A Datacenter colocatie;2012 2e kwartaal;;;
9261;631119A Datacenter colocatie;2012 3e kwartaal;;;
9262;631119A Datacenter colocatie;2012 4e kwartaal;;;
9263;631119A Datacenter colocatie;2012;;;
9264;631119A Datacenter colocatie;2013 1e kwartaal;;;
9265;631119A Datacenter colocatie;2013 2e kwartaal;;;
9266;631119A Datacenter colocatie;2013 3e kwartaal;;;
9267;631119A Datacenter colocatie;2013 4e kwartaal;;;
9268;631119A Datacenter colocatie;2013;;;
9269;631119A Datacenter colocatie;2014 1e kwartaal;;;
9270;631119A Datacenter colocatie;2014 2e kwartaal;;;
9271;631119A Datacenter colocatie;2014 3e kwartaal;;;
9272;631119A Datacenter colocatie;2014 4e kwartaal;;;
9273;631119A Datacenter colocatie;2014;;;
9274;631119A Datacenter colocatie;2015 1e kwartaal;;;
9275;631119A Datacenter colocatie;2015 2e kwartaal;;;
9276;631119A Datacenter colocatie;2015 3e kwartaal;;;
9277;631119A Datacenter colocatie;2015 4e kwartaal;;;
9278;631119A Datacenter colocatie;2015;;;
9279;631119A Datacenter colocatie;2016 1e kwartaal;;;
9280;631119A Datacenter colocatie;2016 2e kwartaal;;;
9281;631119A Datacenter colocatie;2016 3e kwartaal;;;
9282;631119A Datacenter colocatie;2016 4e kwartaal;;;
9283;631119A Datacenter colocatie;2016;;;
9284;631119A Datacenter colocatie;2017 1e kwartaal;;;
9285;631119A Datacenter colocatie;2017 2e kwartaal;;;
9286;631119A Datacenter colocatie;2017 3e kwartaal;;;
9287;631119A Datacenter colocatie;2017 4e kwartaal;;;
9288;631119A Datacenter colocatie;2017;;;
9289;631119A Datacenter colocatie;2018 1e kwartaal;;;
9290;631119A Datacenter colocatie;2018 2e kwartaal;;;
9291;631119A Datacenter colocatie;2018 3e kwartaal;;;
9292;631119A Datacenter colocatie;2018 4e kwartaal;;;
9293;631119A Datacenter colocatie;2018;;;
9294;631119A Datacenter colocatie;2019 1e kwartaal;;;
9295;631119A Datacenter colocatie;2019 2e kwartaal;;;
9296;631119A Datacenter colocatie;2019 3e kwartaal;;;
9297;631119A Datacenter colocatie;2019 4e kwartaal;;;
9298;631119A Datacenter colocatie;2019;;;
9299;631119A Datacenter colocatie;2020 1e kwartaal;;;
9300;631119A Datacenter colocatie;2020 2e kwartaal;;;
9301;631119A Datacenter colocatie;2020 3e kwartaal;;;
9302;631119A Datacenter colocatie;2020 4e kwartaal;;;
9303;631119A Datacenter colocatie;2020;;;
9304;631119A Datacenter colocatie;2021 1e kwartaal;;;
9305;631119A Datacenter colocatie;2021 2e kwartaal;;;
9306;631119A Datacenter colocatie;2021 3e kwartaal;;;
9307;631119A Datacenter colocatie;2021 4e kwartaal;;;
9308;631119A Datacenter colocatie;2021;;;
9309;631119A Datacenter colocatie;2022 1e kwartaal;;;
9310;631119A Datacenter colocatie;2022 2e kwartaal;;;
9311;631119A Datacenter colocatie;2022 3e kwartaal;;;
9312;631119A Datacenter colocatie;2022 4e kwartaal;105.5;;
9313;631119A Datacenter colocatie;2022;;;
9314;631119A Datacenter colocatie;2023 1e kwartaal;114.0;8.1;
9315;631119A Datacenter colocatie;2023 2e kwartaal;119.2;4.5;
9316;631119A Datacenter colocatie;2023 3e kwartaal;120.4;1.0;
9317;631119A Datacenter colocatie;2023 4e kwartaal;117.0;-2.8;10.8
9318;631119A Datacenter colocatie;2023;117.6;;
9319;631119A Datacenter colocatie;2024 1e kwartaal;118.3;1.2;3.8
9320;631119A Datacenter colocatie;2024 2e kwartaal;120.2;1.5;0.8
9321;631119A Datacenter colocatie;2024 3e kwartaal;120.4;0.2;0.0
9322;631119A Datacenter colocatie;2024 4e kwartaal;120.8;0.4;3.3
9323;631119A Datacenter colocatie;2024;119.9;;1.9
9324;639 Andere diensten op het gebied van.;2002 4e kwartaal;;;
9325;639 Andere diensten op het gebied van.;2003 1e kwartaal;;;
9326;639 Andere diensten op het gebied van.;2003 2e kwartaal;;;
9327;639 Andere diensten op het gebied van.;2003 3e kwartaal;;;
9328;639 Andere diensten op het gebied van.;2003 4e kwartaal;;;
9329;639 Andere diensten op het gebied van.;2003;;;
9330;639 Andere diensten op het gebied van.;2004 1e kwartaal;;;
9331;639 Andere diensten op het gebied van.;2004 2e kwartaal;;;
9332;639 Andere diensten op het gebied van.;2004 3e kwartaal;;;
9333;639 Andere diensten op het gebied van.;2004 4e kwartaal;;;
9334;639 Andere diensten op het gebied van.;2004;;;
9335;639 Andere diensten op het gebied van.;2005 1e kwartaal;;;
9336;639 Andere diensten op het gebied van.;2005 2e kwartaal;;;
9337;639 Andere diensten op het gebied van.;2005 3e kwartaal;;;
9338;639 Andere diensten op het gebied van.;2005 4e kwartaal;;;
9339;639 Andere diensten op het gebied van.;2005;;;
9340;639 Andere diensten op het gebied van.;2006 1e kwartaal;;;
9341;639 Andere diensten op het gebied van.;2006 2e kwartaal;;;
9342;639 Andere diensten op het gebied van.;2006 3e kwartaal;;;
9343;639 Andere diensten op het gebied van.;2006 4e kwartaal;;;
9344;639 Andere diensten op het gebied van.;2006;;;
9345;639 Andere diensten op het gebied van.;2007 1e kwartaal;;;
9346;639 Andere diensten op het gebied van.;2007 2e kwartaal;;;
9347;639 Andere diensten op het gebied van.;2007 3e kwartaal;;;
9348;639 Andere diensten op het gebied van.;2007 4e kwartaal;;;
9349;639 Andere diensten op het gebied van.;2007;;;
9350;639 Andere diensten op het gebied van.;2008 1e kwartaal;;;
9351;639 Andere diensten op het gebied van.;2008 2e kwartaal;;;
9352;639 Andere diensten op het gebied van.;2008 3e kwartaal;;;
9353;639 Andere diensten op het gebied van.;2008 4e kwartaal;;;
9354;639 Andere diensten op het gebied van.;2008;;;
9355;639 Andere diensten op het gebied van.;2009 1e kwartaal;;;
9356;639 Andere diensten op het gebied van.;2009 2e kwartaal;;;
9357;639 Andere diensten op het gebied van.;2009 3e kwartaal;;;
9358;639 Andere diensten op het gebied van.;2009 4e kwartaal;;;
9359;639 Andere diensten op het gebied van.;2009;;;
9360;639 Andere diensten op het gebied van.;2010 1e kwartaal;;;
9361;639 Andere diensten op het gebied van.;2010 2e kwartaal;;;
9362;639 Andere diensten op het gebied van.;2010 3e kwartaal;;;
9363;639 Andere diensten op het gebied van.;2010 4e kwartaal;;;
9364;639 Andere diensten op het gebied van.;2010;;;
9365;639 Andere diensten op het gebied van.;2011 1e kwartaal;;;
9366;639 Andere diensten op het gebied van.;2011 2e kwartaal;;;
9367;639 Andere diensten op het gebied van.;2011 3e kwartaal;;;
9368;639 Andere diensten op het gebied van.;2011 4e kwartaal;;;
9369;639 Andere diensten op het gebied van.;2011;;;
9370;639 Andere diensten op het gebied van.;2012 1e kwartaal;;;
9371;639 Andere diensten op het gebied van.;2012 2e kwartaal;;;
9372;639 Andere diensten op het gebied van.;2012 3e kwartaal;;;
9373;639 Andere diensten op het gebied van.;2012 4e kwartaal;;;
9374;639 Andere diensten op het gebied van.;2012;;;
9375;639 Andere diensten op het gebied van.;2013 1e kwartaal;;;
9376;639 Andere diensten op het gebied van.;2013 2e kwartaal;;;
9377;639 Andere diensten op het gebied van.;2013 3e kwartaal;;;
9378;639 Andere diensten op het gebied van.;2013 4e kwartaal;;;
9379;639 Andere diensten op het gebied van.;2013;;;
9380;639 Andere diensten op het gebied van.;2014 1e kwartaal;;;
9381;639 Andere diensten op het gebied van.;2014 2e kwartaal;;;
9382;639 Andere diensten op het gebied van.;2014 3e kwartaal;;;
9383;639 Andere diensten op het gebied van.;2014 4e kwartaal;;;
9384;639 Andere diensten op het gebied van.;2014;;;
9385;639 Andere diensten op het gebied van.;2015 1e kwartaal;;;
9386;639 Andere diensten op het gebied van.;2015 2e kwartaal;;;
9387;639 Andere diensten op het gebied van.;2015 3e kwartaal;;;
9388;639 Andere diensten op het gebied van.;2015 4e kwartaal;;;
9389;639 Andere diensten op het gebied van.;2015;;;
9390;639 Andere diensten op het gebied van.;2016 1e kwartaal;;;
9391;639 Andere diensten op het gebied van.;2016 2e kwartaal;;;
9392;639 Andere diensten op het gebied van.;2016 3e kwartaal;;;
9393;639 Andere diensten op het gebied van.;2016 4e kwartaal;;;
9394;639 Andere diensten op het gebied van.;2016;;;
9395;639 Andere diensten op het gebied van.;2017 1e kwartaal;;;
9396;639 Andere diensten op het gebied van.;2017 2e kwartaal;;;
9397;639 Andere diensten op het gebied van.;2017 3e kwartaal;;;
9398;639 Andere diensten op het gebied van.;2017 4e kwartaal;;;
9399;639 Andere diensten op het gebied van.;2017;;;
9400;639 Andere diensten op het gebied van.;2018 1e kwartaal;;;
9401;639 Andere diensten op het gebied van.;2018 2e kwartaal;;;
9402;639 Andere diensten op het gebied van.;2018 3e kwartaal;;;
9403;639 Andere diensten op het gebied van.;2018 4e kwartaal;;;
9404;639 Andere diensten op het gebied van.;2018;;;
9405;639 Andere diensten op het gebied van.;2019 1e kwartaal;;;
9406;639 Andere diensten op het gebied van.;2019 2e kwartaal;;;
9407;639 Andere diensten op het gebied van.;2019 3e kwartaal;;;
9408;639 Andere diensten op het gebied van.;2019 4e kwartaal;;;
9409;639 Andere diensten op het gebied van.;2019;;;
9410;639 Andere diensten op het gebied van.;2020 1e kwartaal;;;
9411;639 Andere diensten op het gebied van.;2020 2e kwartaal;;;
9412;639 Andere diensten op het gebied van.;2020 3e kwartaal;;;
9413;639 Andere diensten op het gebied van.;2020 4e kwartaal;;;
9414;639 Andere diensten op het gebied van.;2020;;;
9415;639 Andere diensten op het gebied van.;2021 1e kwartaal;;;
9416;639 Andere diensten op het gebied van.;2021 2e kwartaal;;;
9417;639 Andere diensten op het gebied van.;2021 3e kwartaal;;;
9418;639 Andere diensten op het gebied van.;2021 4e kwartaal;;;
9419;639 Andere diensten op het gebied van.;2021;;;
9420;639 Andere diensten op het gebied van.;2022 1e kwartaal;;;
9421;639 Andere diensten op het gebied van.;2022 2e kwartaal;;;
9422;639 Andere diensten op het gebied van.;2022 3e kwartaal;;;
9423;639 Andere diensten op het gebied van.;2022 4e kwartaal;103.5;;
9424;639 Andere diensten op het gebied van.;2022;;;
9425;639 Andere diensten op het gebied van.;2023 1e kwartaal;102.7;-0.8;
9426;639 Andere diensten op het gebied van.;2023 2e kwartaal;100.1;-2.5;
9427;639 Andere diensten op het gebied van.;2023 3e kwartaal;103.0;2.9;
9428;639 Andere diensten op het gebied van.;2023 4e kwartaal;110.7;7.4;6.9
9429;639 Andere diensten op het gebied van.;2023;104.1;;
9430;639 Andere diensten op het gebied van.;2024 1e kwartaal;113.2;2.2;10.2
9431;639 Andere diensten op het gebied van.;2024 2e kwartaal;119.1;5.2;19.0
9432;639 Andere diensten op het gebied van.;2024 3e kwartaal;117.7;-1.2;14.2
9433;639 Andere diensten op het gebied van.;2024 4e kwartaal;113.0;-4.0;2.0
9434;639 Andere diensten op het gebied van.;2024;115.7;;11.1
9435;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2002 4e kwartaal;;;
9436;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2003 1e kwartaal;;;
9437;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2003 2e kwartaal;;;
9438;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2003 3e kwartaal;;;
9439;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2003 4e kwartaal;;;
9440;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2003;;;
9441;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2004 1e kwartaal;;;
9442;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2004 2e kwartaal;;;
9443;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2004 3e kwartaal;;;
9444;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2004 4e kwartaal;;;
9445;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2004;;;
9446;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2005 1e kwartaal;;;
9447;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2005 2e kwartaal;;;
9448;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2005 3e kwartaal;;;
9449;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2005 4e kwartaal;;;
9450;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2005;;;
9451;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2006 1e kwartaal;76.7;;
9452;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2006 2e kwartaal;76.7;0.1;
9453;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2006 3e kwartaal;78.3;2.0;
9454;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2006 4e kwartaal;78.4;0.1;
9455;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2006;77.5;;
9456;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2007 1e kwartaal;78.6;0.3;2.5
9457;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2007 2e kwartaal;78.8;0.3;2.7
9458;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2007 3e kwartaal;79.7;1.2;1.9
9459;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2007 4e kwartaal;79.9;0.2;2.0
9460;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2007;79.3;;2.3
9461;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2008 1e kwartaal;79.9;0.0;1.7
9462;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2008 2e kwartaal;80.0;0.1;1.5
9463;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2008 3e kwartaal;81.1;1.4;1.7
9464;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2008 4e kwartaal;81.3;0.2;1.7
9465;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2008;80.6;;1.6
9466;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2009 1e kwartaal;81.3;0.1;1.8
9467;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2009 2e kwartaal;81.3;-0.1;1.6
9468;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2009 3e kwartaal;82.7;1.8;2.0
9469;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2009 4e kwartaal;82.8;0.1;1.9
9470;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2009;82.0;;1.8
9471;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2010 1e kwartaal;82.7;-0.1;1.7
9472;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2010 2e kwartaal;82.7;-0.1;1.7
9473;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2010 3e kwartaal;83.6;1.1;1.0
9474;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2010 4e kwartaal;83.5;-0.1;0.8
9475;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2010;83.1;;1.3
9476;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2011 1e kwartaal;83.5;0.1;1.0
9477;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2011 2e kwartaal;83.4;-0.2;0.8
9478;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2011 3e kwartaal;84.3;1.1;0.8
9479;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2011 4e kwartaal;84.2;-0.1;0.9
9480;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2011;83.8;;0.9
9481;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2012 1e kwartaal;84.0;-0.2;0.5
9482;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2012 2e kwartaal;83.9;-0.1;0.6
9483;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2012 3e kwartaal;85.3;1.7;1.2
9484;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2012 4e kwartaal;85.2;-0.2;1.2
9485;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2012;84.6;;0.9
9486;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2013 1e kwartaal;85.2;0.1;1.5
9487;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2013 2e kwartaal;85.0;-0.3;1.3
9488;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2013 3e kwartaal;87.4;2.9;2.4
9489;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2013 4e kwartaal;87.3;-0.1;2.5
9490;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2013;86.2;;1.9
9491;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2014 1e kwartaal;87.1;-0.2;2.2
9492;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2014 2e kwartaal;87.0;-0.1;2.4
9493;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2014 3e kwartaal;89.7;3.0;2.6
9494;L EXPLOITATIE EN HANDEL IN ONROEREND G.;2014 4e kwartaal;89.6;-0.1;2.6
