ID;Geslacht;Leeftijd;RegioS;DiagnoseIndelingISHMT;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;Dagopnamen_3;DagopnamenPer10000Inwoners_4;KlinischeOpnamen_5;KlinischeOpnamenPer10000Inwoners_6;VerpleegdagenVanKlinischeOpnamen_7;VerpleegdagenPer10000Inwoners_8;GemVerpleegduurPerKlinischeOpname_9
9138;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;1999;1304.0;6.5;46.0;0.2;1258.0;6.1;14682.0;72.8;11.6
9139;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2000;1322.0;6.5;100.0;0.5;1222.0;6.0;12613.0;62.2;10.3
9140;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2001;1309.0;6.4;101.0;0.5;1208.0;5.9;11897.0;58.2;9.8
9141;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2002;1428.0;6.9;105.0;0.5;1323.0;6.4;12224.0;59.4;9.1
9142;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2003;1374.0;6.5;123.0;0.6;1251.0;6.0;10216.0;49.2;8.1
9143;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2004;1302.0;6.3;103.0;0.5;1199.0;5.8;8932.0;42.9;7.4
9144;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2005;1455.0;7.0;124.0;0.6;1331.0;6.4;9678.0;46.4;7.3
9145;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2006;1383.0;6.5;123.0;0.6;1260.0;6.0;8810.0;42.2;7.0
9146;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2007;1410.0;6.6;122.0;0.6;1288.0;6.0;9051.0;43.2;7.0
9147;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2008;1541.0;7.3;151.0;0.6;1390.0;6.5;9760.0;46.2;7.0
9148;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2009;1663.0;7.8;204.0;1.0;1459.0;6.8;9628.0;45.0;6.5
9149;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2010;1891.0;8.6;233.0;1.1;1658.0;7.5;9631.0;44.2;5.8
9150;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2011;1702.0;7.6;231.0;1.0;1471.0;6.6;8710.0;39.4;5.9
9151;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.5  Fractuur van onderbeen, incl enkel;2012;1627.0;7.3;274.0;1.2;1353.0;6.0;7678.0;34.4;5.6
9152;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1981;;;;;5081.0;25.2;73527.0;366.0;14.5
9153;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1982;;;;;5165.0;26.1;73054.0;368.6;14.1
9154;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1983;;;;;5438.0;27.7;73879.0;377.5;13.6
9155;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1984;;;;;5055.0;26.0;67905.0;349.6;13.3
9156;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1985;;;;;5145.0;26.5;63867.0;329.2;12.3
9157;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1986;;;;;4804.0;24.7;60376.0;310.5;12.6
9158;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1987;;;;;4553.0;23.2;57550.0;294.7;12.6
9159;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1988;;;;;4547.0;23.2;55168.0;281.3;12.1
9160;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1989;;;;;4567.0;23.2;55309.0;281.7;12.1
9161;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1990;;;;;4305.0;21.7;49179.0;249.5;11.3
9162;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1991;;;;;3998.0;20.1;44362.0;223.1;11.1
9163;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1992;;;;;4165.0;20.7;45600.0;227.3;10.8
9164;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1993;4814.0;23.8;643.0;3.2;4171.0;20.7;43286.0;214.6;10.3
9165;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1994;4629.0;22.8;619.0;3.0;4010.0;19.8;37643.0;186.6;9.3
9166;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1995;4816.0;24.0;715.0;3.5;4101.0;20.3;39818.0;198.1;9.6
9167;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1996;4873.0;24.2;801.0;4.0;4072.0;20.2;38115.0;190.3;9.3
9168;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1997;4861.0;24.2;720.0;3.5;4141.0;20.7;39415.0;196.8;9.5
9169;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1998;4633.0;23.1;677.0;3.4;3956.0;19.7;34716.0;172.8;8.8
9170;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;1999;4768.0;23.6;753.0;3.7;4015.0;19.8;34305.0;170.1;8.5
9171;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2000;4342.0;21.3;783.0;3.9;3559.0;17.6;31236.0;154.3;8.8
9172;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2001;4178.0;20.5;775.0;3.7;3403.0;16.7;30850.0;151.1;9.1
9173;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2002;4583.0;22.2;806.0;3.9;3777.0;18.2;28511.0;138.5;7.5
9174;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2003;4552.0;22.0;939.0;4.5;3613.0;17.3;26301.0;127.0;7.3
9175;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2004;4765.0;22.8;1098.0;5.3;3667.0;17.6;25359.0;121.8;6.9
9176;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2005;5072.0;24.2;1136.0;5.4;3936.0;18.8;25630.0;122.8;6.5
9177;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2006;5321.0;25.5;1263.0;6.0;4058.0;19.3;27175.0;130.1;6.6
9178;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2007;5691.0;27.2;1306.0;6.1;4385.0;20.8;28483.0;135.8;6.5
9179;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2008;5949.0;28.2;1419.0;6.6;4530.0;21.3;29753.0;140.8;6.5
9180;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2009;6767.0;31.6;1908.0;8.8;4859.0;22.7;28130.0;131.3;5.8
9181;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2010;7017.0;32.2;2025.0;9.3;4992.0;22.8;26754.0;122.9;5.4
9182;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2011;7481.0;33.7;2314.0;10.5;5167.0;23.3;25072.0;113.4;4.9
9183;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.6  Andere verwondingen;2012;7057.0;31.6;2176.0;9.6;4881.0;21.7;24729.0;110.6;5.0
9184;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1981;;;;;430.0;2.0;8690.0;43.2;20.2
9185;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1982;;;;;388.0;2.0;7941.0;40.0;20.3
9186;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1983;;;;;336.0;1.7;5860.0;29.8;17.3
9187;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1984;;;;;328.0;1.7;6284.0;32.4;19.2
9188;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1985;;;;;351.0;1.7;6372.0;32.9;18.2
9189;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1986;;;;;307.0;1.6;6141.0;31.6;20.0
9190;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1987;;;;;315.0;1.6;6366.0;32.5;20.2
9191;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1988;;;;;284.0;1.3;4887.0;24.8;17.2
9192;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1989;;;;;294.0;1.5;4850.0;24.7;16.5
9193;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1990;;;;;283.0;1.3;4687.0;23.7;16.6
9194;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1991;;;;;243.0;1.2;4482.0;22.5;18.5
9195;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1992;;;;;291.0;1.5;5487.0;27.3;18.7
9196;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1993;252.0;1.2;7.0;0.0;245.0;1.2;4223.0;20.8;17.2
9197;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1994;269.0;1.2;8.0;0.0;261.0;1.2;5222.0;25.8;20.0
9198;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1995;277.0;1.3;8.0;0.0;269.0;1.2;4591.0;22.7;17.1
9199;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1996;291.0;1.5;47.0;0.2;244.0;1.2;3935.0;19.7;16.1
9200;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1997;312.0;1.6;69.0;0.3;243.0;1.2;3798.0;19.0;15.6
9201;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1998;377.0;1.8;130.0;0.6;247.0;1.2;3436.0;17.1;13.8
9202;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;1999;365.0;1.7;140.0;0.6;225.0;1.1;2959.0;14.6;13.1
9203;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2000;455.0;2.2;214.0;1.1;241.0;1.2;3360.0;16.6;13.8
9204;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2001;444.0;2.2;195.0;1.0;249.0;1.2;3759.0;18.3;15.1
9205;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2002;342.0;1.7;125.0;0.6;217.0;1.1;2531.0;12.3;11.6
9206;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2003;452.0;2.2;234.0;1.1;218.0;1.1;2786.0;13.3;12.8
9207;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2004;436.0;2.0;213.0;1.0;223.0;1.1;2663.0;12.8;11.8
9208;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2005;422.0;2.0;208.0;1.0;214.0;1.0;2164.0;10.3;10.1
9209;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2006;298.0;1.3;97.0;0.5;201.0;1.0;2208.0;10.6;11.0
9210;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2007;322.0;1.5;111.0;0.5;211.0;1.0;2027.0;9.6;9.6
9211;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2008;315.0;1.5;108.0;0.5;207.0;1.0;1956.0;9.3;9.3
9212;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2009;314.0;1.5;66.0;0.3;248.0;1.2;2103.0;9.8;8.5
9213;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2010;367.0;1.7;94.0;0.4;273.0;1.2;2153.0;9.8;7.9
9214;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2011;470.0;2.0;80.0;0.4;390.0;1.7;2840.0;12.8;7.3
9215;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.7  Brandwonden en etsingen;2012;369.0;1.7;46.0;0.2;323.0;1.3;2336.0;10.5;7.1
9216;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1981;;;;;2007.0;10.0;15847.0;78.9;7.9
9217;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1982;;;;;2244.0;11.3;19489.0;98.3;8.6
9218;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1983;;;;;2384.0;12.1;16220.0;82.9;6.8
9219;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1984;;;;;2149.0;11.1;14440.0;74.4;6.6
9220;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1985;;;;;1834.0;9.5;11727.0;60.5;6.4
9221;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1986;;;;;1833.0;9.3;11994.0;61.7;6.5
9222;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1987;;;;;2083.0;10.6;12433.0;63.7;6.0
9223;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1988;;;;;2001.0;10.1;11021.0;56.2;5.5
9224;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1989;;;;;1810.0;9.1;9068.0;46.2;5.0
9225;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1990;;;;;1697.0;8.6;8406.0;42.5;5.0
9226;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1991;;;;;1615.0;8.1;8257.0;41.5;5.0
9227;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1992;;;;;1643.0;8.1;7932.0;39.5;4.8
9228;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1993;1762.0;8.6;44.0;0.2;1718.0;8.5;7736.0;38.4;4.5
9229;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1994;1834.0;9.1;63.0;0.3;1771.0;8.8;7404.0;36.7;4.1
9230;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1995;1941.0;9.6;98.0;0.5;1843.0;9.1;7336.0;36.5;4.0
9231;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1996;1924.0;9.6;128.0;0.6;1796.0;9.0;7493.0;37.4;4.1
9232;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1997;1992.0;10.0;127.0;0.6;1865.0;9.3;7109.0;35.5;3.7
9233;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1998;1843.0;9.1;102.0;0.5;1741.0;8.6;6221.0;31.0;3.5
9234;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;1999;1828.0;9.1;96.0;0.5;1732.0;8.6;5945.0;29.5;3.4
9235;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2000;1589.0;7.8;93.0;0.5;1496.0;7.4;4940.0;24.3;3.2
9236;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2001;1662.0;8.1;105.0;0.5;1557.0;7.5;5933.0;29.1;3.7
9237;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2002;1897.0;9.1;102.0;0.5;1795.0;8.6;5005.0;24.2;2.7
9238;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2003;1871.0;9.0;145.0;0.6;1726.0;8.3;5101.0;24.6;3.0
9239;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2004;1972.0;9.5;187.0;0.8;1785.0;8.6;4624.0;22.2;2.5
9240;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2005;1902.0;9.1;174.0;0.8;1728.0;8.3;5105.0;24.5;3.0
9241;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2006;1801.0;8.6;125.0;0.6;1676.0;8.0;4236.0;20.2;2.5
9242;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2007;1746.0;8.3;113.0;0.5;1633.0;7.8;5075.0;24.2;3.0
9243;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2008;1704.0;8.1;101.0;0.5;1603.0;7.5;4481.0;21.2;2.7
9244;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2009;1935.0;9.0;188.0;0.8;1747.0;8.1;4656.0;21.7;2.7
9245;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2010;1924.0;8.8;187.0;0.8;1737.0;8.0;4928.0;22.6;2.7
9246;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2011;1907.0;8.6;145.0;0.6;1762.0;8.0;4388.0;19.7;2.5
9247;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.8 Vergiftiging door geneesmiddelen ea;2012;1837.0;8.1;231.0;1.0;1606.0;7.1;4629.0;20.7;2.9
9248;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1981;;;;;1649.0;8.1;30777.0;153.1;18.7
9249;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1982;;;;;1814.0;9.1;34998.0;176.6;19.2
9250;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1983;;;;;1825.0;9.3;33579.0;171.6;18.3
9251;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1984;;;;;1812.0;9.3;33023.0;170.0;18.2
9252;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1985;;;;;1968.0;10.1;35654.0;183.8;18.1
9253;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1986;;;;;2120.0;10.8;38656.0;198.8;18.2
9254;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1987;;;;;2078.0;10.6;34352.0;175.8;16.5
9255;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1988;;;;;2225.0;11.3;38348.0;195.6;17.2
9256;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1989;;;;;2169.0;11.1;34988.0;178.1;16.1
9257;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1990;;;;;2207.0;11.1;35059.0;177.8;15.8
9258;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1991;;;;;2311.0;11.6;35820.0;180.1;15.5
9259;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1992;;;;;2689.0;13.3;39893.0;198.8;14.8
9260;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1993;3153.0;15.6;202.0;1.0;2951.0;14.6;43943.0;218.0;14.8
9261;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1994;3303.0;16.3;229.0;1.1;3074.0;15.1;44238.0;219.1;14.3
9262;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1995;3714.0;18.5;264.0;1.2;3450.0;17.2;48815.0;243.0;14.1
9263;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1996;3814.0;19.1;357.0;1.7;3457.0;17.2;48665.0;243.1;14.1
9264;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1997;3878.0;19.3;329.0;1.6;3549.0;17.7;47921.0;239.3;13.5
9265;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1998;3779.0;18.7;344.0;1.7;3435.0;17.1;47235.0;235.1;13.8
9266;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;1999;3773.0;18.7;417.0;2.0;3356.0;16.6;45115.0;223.8;13.3
9267;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2000;3732.0;18.3;447.0;2.2;3285.0;16.2;43004.0;212.3;13.1
9268;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2001;3941.0;19.2;525.0;2.5;3416.0;16.7;42121.0;206.3;12.3
9269;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2002;4285.0;20.7;623.0;3.0;3662.0;17.7;41848.0;203.1;11.3
9270;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2003;4247.0;20.5;673.0;3.2;3574.0;17.2;42099.0;203.1;11.8
9271;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2004;4608.0;22.1;725.0;3.5;3883.0;18.6;41716.0;200.3;10.6
9272;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2005;4670.0;22.3;738.0;3.5;3932.0;18.7;42039.0;201.3;10.6
9273;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2006;4951.0;23.7;852.0;4.0;4099.0;19.6;41638.0;199.3;10.1
9274;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2007;4801.0;22.8;782.0;3.7;4019.0;19.2;39885.0;190.3;9.8
9275;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2008;5274.0;25.0;898.0;4.1;4376.0;20.7;42954.0;203.3;9.8
9276;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2009;5882.0;27.5;1105.0;5.1;4777.0;22.2;44223.0;206.5;9.3
9277;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2010;6608.0;30.3;1247.0;5.6;5361.0;24.6;46076.0;211.6;8.6
9278;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2011;7042.0;31.8;1331.0;6.0;5711.0;25.7;49480.0;223.8;8.6
9279;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.9  Compl.chirurg. en med. behandeling;2012;6923.0;31.0;1540.0;6.9;5383.0;24.1;44875.0;200.8;8.3
9280;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.10  Gevolgen letsels, vergiftigingen;1981;;;;;317.0;1.6;4574.0;22.7;14.5
9281;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.10  Gevolgen letsels, vergiftigingen;1982;;;;;304.0;1.5;3905.0;19.7;12.8
9282;Totaal mannen en vrouwen;Totaal alle leeftijden;4 grote gemeenten;19.10  Gevolgen letsels, vergiftigingen;1983;;;;;261.0;1.2;3364.0;17.2;12.8
