ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;ProductieBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;BeloningVanWerknemers_4;NietProductgebondenBelastingen_5;NietProductgebondenSubsidies_6;ExploitatieoverschotBruto_7;ArbeidsvolumeWerkzamePersonen_8;ArbeidsvolumeWerknemers_9
4168;B Delfstoffenwinning;Delft en Westland (CR);2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4169;B Delfstoffenwinning;Delft en Westland (CR);2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4170;B Delfstoffenwinning;Delft en Westland (CR);2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4171;B Delfstoffenwinning;Delft en Westland (CR);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4172;B Delfstoffenwinning;Delft en Westland (CR);2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4173;B Delfstoffenwinning;Delft en Westland (CR);2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4174;B Delfstoffenwinning;Delft en Westland (CR);2011;9.0;5.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0
4175;B Delfstoffenwinning;Delft en Westland (CR);2012;20.0;12.0;9.0;3.0;0.0;0.0;6.0;0.0;0.0
4176;B Delfstoffenwinning;Delft en Westland (CR);2013;16.0;10.0;7.0;3.0;0.0;0.0;4.0;0.0;0.0
4177;B Delfstoffenwinning;Delft en Westland (CR);2014;22.0;12.0;9.0;4.0;0.0;0.0;5.0;0.1;0.1
4178;B Delfstoffenwinning;Delft en Westland (CR);2015;26.0;15.0;11.0;4.0;0.0;0.0;7.0;0.1;0.1
4179;B Delfstoffenwinning;Oost-Zuid-Holland (CR);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4180;B Delfstoffenwinning;Oost-Zuid-Holland (CR);1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4181;B Delfstoffenwinning;Oost-Zuid-Holland (CR);1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4182;B Delfstoffenwinning;Oost-Zuid-Holland (CR);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4183;B Delfstoffenwinning;Oost-Zuid-Holland (CR);1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4184;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4185;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4186;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4187;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4188;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4189;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4190;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4191;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4192;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4193;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4194;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4195;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2011;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
4196;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4197;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4198;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4199;B Delfstoffenwinning;Oost-Zuid-Holland (CR);2015;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
4200;B Delfstoffenwinning;Groot-Rijnmond (CR);1995;178.0;65.0;113.0;26.0;0.0;0.0;87.0;0.4;0.4
4201;B Delfstoffenwinning;Groot-Rijnmond (CR);1996;156.0;53.0;103.0;23.0;0.0;0.0;80.0;0.3;0.3
4202;B Delfstoffenwinning;Groot-Rijnmond (CR);1997;144.0;46.0;98.0;20.0;0.0;0.0;78.0;0.3;0.3
4203;B Delfstoffenwinning;Groot-Rijnmond (CR);1998;142.0;47.0;95.0;20.0;0.0;0.0;75.0;0.2;0.2
4204;B Delfstoffenwinning;Groot-Rijnmond (CR);1999;135.0;47.0;88.0;17.0;0.0;0.0;71.0;0.2;0.2
4205;B Delfstoffenwinning;Groot-Rijnmond (CR);2000;162.0;51.0;111.0;18.0;0.0;0.0;93.0;0.2;0.2
4206;B Delfstoffenwinning;Groot-Rijnmond (CR);2001;211.0;54.0;157.0;26.0;0.0;0.0;131.0;0.3;0.3
4207;B Delfstoffenwinning;Groot-Rijnmond (CR);2002;231.0;59.0;172.0;28.0;0.0;0.0;144.0;0.3;0.3
4208;B Delfstoffenwinning;Groot-Rijnmond (CR);2003;194.0;61.0;133.0;20.0;0.0;0.0;113.0;0.2;0.2
4209;B Delfstoffenwinning;Groot-Rijnmond (CR);2004;177.0;45.0;132.0;14.0;0.0;0.0;118.0;0.1;0.1
4210;B Delfstoffenwinning;Groot-Rijnmond (CR);2005;333.0;100.0;233.0;9.0;0.0;0.0;224.0;0.1;0.1
4211;B Delfstoffenwinning;Groot-Rijnmond (CR);2006;420.0;93.0;327.0;12.0;0.0;0.0;315.0;0.1;0.1
4212;B Delfstoffenwinning;Groot-Rijnmond (CR);2007;544.0;136.0;408.0;17.0;0.0;0.0;391.0;0.2;0.2
4213;B Delfstoffenwinning;Groot-Rijnmond (CR);2008;593.0;128.0;465.0;35.0;0.0;0.0;430.0;0.3;0.3
4214;B Delfstoffenwinning;Groot-Rijnmond (CR);2009;372.0;84.0;288.0;35.0;0.0;0.0;253.0;0.3;0.3
4215;B Delfstoffenwinning;Groot-Rijnmond (CR);2010;322.0;66.0;256.0;39.0;0.0;0.0;217.0;0.4;0.4
4216;B Delfstoffenwinning;Groot-Rijnmond (CR);2011;407.0;79.0;327.0;52.0;1.0;0.0;275.0;0.5;0.5
4217;B Delfstoffenwinning;Groot-Rijnmond (CR);2012;377.0;63.0;313.0;62.0;0.0;0.0;251.0;0.5;0.5
4218;B Delfstoffenwinning;Groot-Rijnmond (CR);2013;391.0;66.0;324.0;55.0;1.0;0.0;269.0;0.5;0.4
4219;B Delfstoffenwinning;Groot-Rijnmond (CR);2014;433.0;93.0;340.0;67.0;1.0;0.0;272.0;0.5;0.5
4220;B Delfstoffenwinning;Groot-Rijnmond (CR);2015;343.0;92.0;251.0;30.0;1.0;0.0;220.0;0.3;0.3
4221;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);1995;28.0;21.0;7.0;4.0;0.0;0.0;3.0;0.0;0.0
4222;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);1996;52.0;36.0;16.0;7.0;0.0;0.0;9.0;0.0;0.0
4223;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);1997;47.0;30.0;17.0;7.0;0.0;0.0;10.0;0.0;0.0
4224;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);1998;27.0;18.0;9.0;4.0;0.0;0.0;5.0;0.0;0.0
4225;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);1999;31.0;20.0;11.0;5.0;0.0;0.0;6.0;0.0;0.0
4226;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2000;31.0;21.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0
4227;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2001;47.0;30.0;17.0;6.0;0.0;0.0;11.0;0.0;0.0
4228;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2002;42.0;25.0;17.0;5.0;0.0;0.0;12.0;0.0;0.0
4229;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2003;41.0;25.0;16.0;5.0;0.0;0.0;11.0;0.0;0.0
4230;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2004;33.0;20.0;13.0;5.0;0.0;0.0;8.0;0.0;0.0
4231;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2005;18.0;11.0;7.0;3.0;0.0;0.0;4.0;0.0;0.0
4232;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2006;53.0;32.0;21.0;9.0;0.0;0.0;12.0;0.0;0.0
4233;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2007;49.0;30.0;19.0;9.0;0.0;0.0;10.0;0.0;0.0
4234;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2008;41.0;24.0;17.0;7.0;0.0;0.0;10.0;0.0;0.0
4235;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2009;37.0;20.0;17.0;7.0;0.0;0.0;10.0;0.0;0.0
4236;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2010;25.0;12.0;13.0;3.0;0.0;0.0;10.0;0.1;0.0
4237;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2011;43.0;16.0;27.0;4.0;0.0;0.0;23.0;0.1;0.1
4238;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2012;33.0;15.0;18.0;3.0;0.0;0.0;15.0;0.1;0.1
4239;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2013;31.0;16.0;16.0;4.0;0.0;0.0;12.0;0.1;0.1
4240;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2014;38.0;21.0;17.0;6.0;0.0;0.0;11.0;0.1;0.1
4241;B Delfstoffenwinning;Zuidoost-Zuid-Holland (CR);2015;42.0;23.0;19.0;6.0;0.0;0.0;13.0;0.1;0.1
4242;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);1995;5.0;3.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0
4243;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);1996;8.0;5.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4244;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);1997;9.0;5.0;4.0;1.0;0.0;0.0;3.0;0.0;0.0
4245;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);1998;6.0;3.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4246;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);1999;5.0;3.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0
4247;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2000;6.0;3.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4248;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2001;5.0;3.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0
4249;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2002;7.0;4.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4250;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2003;8.0;5.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4251;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2004;10.0;6.0;4.0;1.0;0.0;0.0;3.0;0.0;0.0
4252;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2005;7.0;4.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4253;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2006;13.0;8.0;5.0;1.0;0.0;0.0;4.0;0.0;0.0
4254;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2007;14.0;8.0;6.0;1.0;0.0;0.0;5.0;0.0;0.0
4255;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2008;36.0;22.0;14.0;2.0;0.0;0.0;12.0;0.0;0.0
4256;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2009;21.0;12.0;9.0;2.0;0.0;0.0;7.0;0.0;0.0
4257;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2010;19.0;11.0;9.0;3.0;0.0;0.0;6.0;0.0;0.0
4258;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2011;21.0;12.0;9.0;4.0;0.0;0.0;5.0;0.1;0.1
4259;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2012;11.0;7.0;5.0;2.0;0.0;0.0;3.0;0.0;0.0
4260;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2013;17.0;10.0;7.0;3.0;0.0;0.0;4.0;0.0;0.0
4261;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2014;9.0;5.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0
4262;B Delfstoffenwinning;Zeeuwsch-Vlaanderen (CR);2015;9.0;5.0;4.0;2.0;0.0;0.0;3.0;0.0;0.0
4263;B Delfstoffenwinning;Overig Zeeland (CR);1995;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
4264;B Delfstoffenwinning;Overig Zeeland (CR);1996;7.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
4265;B Delfstoffenwinning;Overig Zeeland (CR);1997;7.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0
4266;B Delfstoffenwinning;Overig Zeeland (CR);1998;8.0;5.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0
4267;B Delfstoffenwinning;Overig Zeeland (CR);1999;10.0;7.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4268;B Delfstoffenwinning;Overig Zeeland (CR);2000;9.0;6.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0
4269;B Delfstoffenwinning;Overig Zeeland (CR);2001;12.0;8.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0
4270;B Delfstoffenwinning;Overig Zeeland (CR);2002;11.0;7.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0
4271;B Delfstoffenwinning;Overig Zeeland (CR);2003;15.0;10.0;5.0;2.0;0.0;0.0;3.0;0.0;0.0
4272;B Delfstoffenwinning;Overig Zeeland (CR);2004;14.0;9.0;5.0;2.0;0.0;0.0;3.0;0.0;0.0
4273;B Delfstoffenwinning;Overig Zeeland (CR);2005;8.0;5.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
4274;B Delfstoffenwinning;Overig Zeeland (CR);2006;16.0;11.0;5.0;2.0;0.0;0.0;3.0;0.0;0.0
4275;B Delfstoffenwinning;Overig Zeeland (CR);2007;16.0;11.0;5.0;2.0;0.0;0.0;3.0;0.0;0.0
4276;B Delfstoffenwinning;Overig Zeeland (CR);2008;15.0;10.0;5.0;2.0;0.0;0.0;3.0;0.0;0.0
4277;B Delfstoffenwinning;Overig Zeeland (CR);2009;18.0;11.0;7.0;3.0;0.0;0.0;4.0;0.0;0.0
4278;B Delfstoffenwinning;Overig Zeeland (CR);2010;20.0;11.0;9.0;3.0;0.0;0.0;6.0;0.0;0.0
4279;B Delfstoffenwinning;Overig Zeeland (CR);2011;23.0;13.0;10.0;4.0;0.0;0.0;6.0;0.1;0.1
4280;B Delfstoffenwinning;Overig Zeeland (CR);2012;33.0;19.0;14.0;5.0;0.0;0.0;9.0;0.1;0.1
4281;B Delfstoffenwinning;Overig Zeeland (CR);2013;21.0;13.0;8.0;4.0;0.0;0.0;5.0;0.1;0.1
4282;B Delfstoffenwinning;Overig Zeeland (CR);2014;27.0;16.0;11.0;4.0;0.0;0.0;6.0;0.1;0.1
4283;B Delfstoffenwinning;Overig Zeeland (CR);2015;31.0;18.0;13.0;5.0;0.0;0.0;9.0;0.1;0.1
4284;B Delfstoffenwinning;West-Noord-Brabant (CR);1995;35.0;19.0;16.0;6.0;0.0;0.0;10.0;0.4;0.4
4285;B Delfstoffenwinning;West-Noord-Brabant (CR);1996;34.0;17.0;17.0;5.0;0.0;0.0;12.0;0.2;0.2
4286;B Delfstoffenwinning;West-Noord-Brabant (CR);1997;37.0;18.0;19.0;6.0;0.0;0.0;13.0;0.2;0.2
4287;B Delfstoffenwinning;West-Noord-Brabant (CR);1998;30.0;15.0;15.0;5.0;0.0;0.0;10.0;0.2;0.2
4288;B Delfstoffenwinning;West-Noord-Brabant (CR);1999;33.0;16.0;17.0;5.0;0.0;0.0;12.0;0.2;0.2
4289;B Delfstoffenwinning;West-Noord-Brabant (CR);2000;30.0;15.0;15.0;6.0;0.0;0.0;9.0;0.2;0.2
4290;B Delfstoffenwinning;West-Noord-Brabant (CR);2001;34.0;16.0;18.0;4.0;0.0;0.0;14.0;0.2;0.2
4291;B Delfstoffenwinning;West-Noord-Brabant (CR);2002;47.0;25.0;22.0;7.0;0.0;0.0;15.0;0.2;0.2
4292;B Delfstoffenwinning;West-Noord-Brabant (CR);2003;31.0;16.0;15.0;4.0;0.0;0.0;11.0;0.2;0.2
4293;B Delfstoffenwinning;West-Noord-Brabant (CR);2004;26.0;15.0;11.0;4.0;0.0;0.0;7.0;0.2;0.2
4294;B Delfstoffenwinning;West-Noord-Brabant (CR);2005;31.0;16.0;15.0;5.0;0.0;0.0;10.0;0.2;0.2
4295;B Delfstoffenwinning;West-Noord-Brabant (CR);2006;65.0;43.0;22.0;8.0;0.0;0.0;14.0;0.4;0.4
4296;B Delfstoffenwinning;West-Noord-Brabant (CR);2007;61.0;36.0;25.0;9.0;0.0;0.0;16.0;0.4;0.4
4297;B Delfstoffenwinning;West-Noord-Brabant (CR);2008;54.0;31.0;23.0;8.0;0.0;0.0;15.0;0.2;0.2
4298;B Delfstoffenwinning;West-Noord-Brabant (CR);2009;61.0;34.0;27.0;9.0;0.0;0.0;18.0;0.4;0.4
4299;B Delfstoffenwinning;West-Noord-Brabant (CR);2010;65.0;35.0;30.0;11.0;0.0;0.0;19.0;0.2;0.2
4300;B Delfstoffenwinning;West-Noord-Brabant (CR);2011;61.0;33.0;28.0;13.0;0.0;0.0;15.0;0.2;0.2
4301;B Delfstoffenwinning;West-Noord-Brabant (CR);2012;61.0;33.0;28.0;12.0;0.0;0.0;16.0;0.2;0.2
4302;B Delfstoffenwinning;West-Noord-Brabant (CR);2013;49.0;27.0;22.0;11.0;0.0;0.0;11.0;0.1;0.1
4303;B Delfstoffenwinning;West-Noord-Brabant (CR);2014;57.0;31.0;26.0;12.0;0.0;0.0;13.0;0.2;0.2
4304;B Delfstoffenwinning;West-Noord-Brabant (CR);2015;62.0;33.0;28.0;12.0;0.0;0.0;17.0;0.2;0.2
4305;B Delfstoffenwinning;Midden-Noord-Brabant (CR);1995;23.0;3.0;20.0;0.0;0.0;0.0;20.0;0.0;0.0
4306;B Delfstoffenwinning;Midden-Noord-Brabant (CR);1996;28.0;4.0;24.0;0.0;0.0;0.0;24.0;0.0;0.0
4307;B Delfstoffenwinning;Midden-Noord-Brabant (CR);1997;24.0;3.0;21.0;0.0;0.0;0.0;21.0;0.0;0.0
4308;B Delfstoffenwinning;Midden-Noord-Brabant (CR);1998;21.0;3.0;18.0;0.0;0.0;0.0;18.0;0.0;0.0
4309;B Delfstoffenwinning;Midden-Noord-Brabant (CR);1999;19.0;3.0;16.0;0.0;0.0;0.0;16.0;0.0;0.0
4310;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2000;31.0;4.0;27.0;0.0;0.0;0.0;27.0;0.0;0.0
4311;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2001;29.0;3.0;26.0;0.0;0.0;0.0;26.0;0.0;0.0
4312;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2002;28.0;3.0;25.0;0.0;0.0;0.0;25.0;0.0;0.0
4313;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2003;19.0;2.0;17.0;0.0;0.0;0.0;17.0;0.0;0.0
4314;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2004;21.0;4.0;17.0;0.0;0.0;0.0;17.0;0.0;0.0
4315;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2005;20.0;3.0;17.0;0.0;0.0;0.0;17.0;0.0;0.0
4316;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2006;18.0;2.0;16.0;0.0;0.0;0.0;16.0;0.0;0.0
4317;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2007;17.0;0.0;17.0;0.0;0.0;0.0;17.0;0.0;0.0
4318;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2008;12.0;0.0;12.0;0.0;0.0;0.0;12.0;0.0;0.0
4319;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2009;7.0;1.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0
4320;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2010;6.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
4321;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2011;7.0;1.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0
4322;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2012;8.0;1.0;7.0;0.0;0.0;0.0;7.0;0.0;0.0
4323;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2013;8.0;1.0;7.0;0.0;0.0;0.0;7.0;0.0;0.0
4324;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2014;6.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
4325;B Delfstoffenwinning;Midden-Noord-Brabant (CR);2015;4.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0
4326;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);1995;23.0;8.0;15.0;4.0;0.0;0.0;11.0;0.0;0.0
4327;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);1996;27.0;10.0;17.0;5.0;0.0;0.0;12.0;0.1;0.1
4328;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);1997;27.0;9.0;18.0;5.0;0.0;0.0;13.0;0.1;0.1
4329;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);1998;46.0;21.0;25.0;8.0;0.0;0.0;17.0;0.1;0.1
4330;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);1999;43.0;20.0;23.0;7.0;0.0;0.0;16.0;0.1;0.1
4331;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2000;52.0;27.0;25.0;10.0;0.0;0.0;15.0;0.1;0.1
4332;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2001;62.0;32.0;30.0;10.0;0.0;0.0;20.0;0.1;0.1
4333;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2002;54.0;26.0;28.0;11.0;0.0;0.0;17.0;0.1;0.1
4334;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2003;46.0;21.0;25.0;11.0;0.0;0.0;14.0;0.1;0.1
4335;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2004;40.0;21.0;19.0;7.0;0.0;0.0;12.0;0.1;0.1
4336;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2005;18.0;10.0;8.0;3.0;0.0;0.0;5.0;0.1;0.1
4337;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2006;27.0;15.0;12.0;5.0;0.0;0.0;7.0;0.1;0.1
4338;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2007;34.0;18.0;16.0;6.0;0.0;0.0;10.0;0.1;0.1
4339;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2008;30.0;17.0;13.0;6.0;0.0;0.0;7.0;0.1;0.1
4340;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2009;31.0;17.0;14.0;5.0;0.0;0.0;9.0;0.1;0.1
4341;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2010;25.0;12.0;13.0;7.0;0.0;0.0;7.0;0.1;0.1
4342;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2011;24.0;11.0;13.0;7.0;0.0;0.0;6.0;0.1;0.1
4343;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2012;17.0;10.0;7.0;3.0;0.0;0.0;5.0;0.0;0.0
4344;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2013;18.0;9.0;9.0;6.0;0.0;0.0;4.0;0.1;0.1
4345;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2014;18.0;10.0;8.0;3.0;0.0;0.0;4.0;0.0;0.0
4346;B Delfstoffenwinning;Noordoost-Noord-Brabant (CR);2015;14.0;8.0;6.0;2.0;0.0;0.0;4.0;0.0;0.0
4347;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);1995;34.0;11.0;23.0;5.0;0.0;0.0;18.0;0.0;0.0
4348;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);1996;33.0;13.0;20.0;5.0;0.0;0.0;15.0;0.0;0.0
4349;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);1997;31.0;10.0;21.0;5.0;0.0;0.0;16.0;0.0;0.0
4350;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);1998;26.0;10.0;16.0;4.0;0.0;0.0;12.0;0.0;0.0
4351;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);1999;29.0;11.0;18.0;5.0;0.0;0.0;13.0;0.0;0.0
4352;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2000;27.0;11.0;16.0;5.0;0.0;0.0;11.0;0.0;0.0
4353;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2001;28.0;12.0;16.0;4.0;0.0;0.0;12.0;0.0;0.0
4354;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2002;23.0;8.0;15.0;6.0;0.0;0.0;9.0;0.0;0.0
4355;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2003;28.0;13.0;15.0;5.0;0.0;0.0;10.0;0.0;0.0
4356;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2004;17.0;9.0;8.0;2.0;0.0;0.0;6.0;0.0;0.0
4357;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2005;12.0;6.0;6.0;1.0;0.0;0.0;5.0;0.0;0.0
4358;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2006;24.0;13.0;11.0;4.0;0.0;0.0;7.0;0.0;0.0
4359;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2007;25.0;14.0;11.0;4.0;0.0;0.0;7.0;0.0;0.0
4360;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2008;33.0;17.0;16.0;5.0;0.0;0.0;11.0;0.0;0.0
4361;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2009;25.0;13.0;12.0;4.0;0.0;0.0;8.0;0.0;0.0
4362;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2010;4.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0
4363;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2011;6.0;3.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0
4364;B Delfstoffenwinning;Zuidoost-Noord-Brabant (CR);2012;6.0;3.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0
