ID;RegioS;Perioden;TotaalOnroerendeZaken_1;Woningen_2;NietWoningen_3;GemiddeldeWoningwaarde_4
3802;Bunschoten;2007;2179.0;1779.0;400.0;255.0
3803;Bunschoten;2008;2378.0;1933.0;445.0;268.0
3804;Bunschoten;2009;2501.0;2015.0;486.0;275.0
3805;Bunschoten;2010;2529.0;2022.0;507.0;275.0
3806;Bunschoten;2011;2544.0;2036.0;508.0;272.0
3807;Bunschoten;2012;2564.0;2039.0;525.0;270.0
3808;Bunschoten;2013;2531.0;2000.0;531.0;263.0
3809;Bunschoten;2014;2449.0;1917.0;532.0;250.0
3810;Bunschoten;2015;2336.0;1840.0;496.0;247.0
3811;Bunschoten;2016;2531.0;1988.0;543.0;253.0
3812;Bunschoten;2017;2600.0;2083.0;517.0;261.0
3813;Bunschoten;2018;2725.0;2204.0;521.0;276.0
3814;Bunschoten;2019;2958.0;2423.0;535.0;291.0
3815;Bunschoten;2020;3200.0;2622.0;577.0;314.0
3816;Buren;1997;427.0;319.0;108.0;94.0
3817;Buren;1998;433.0;324.0;110.0;94.0
3818;Buren;1999;1116.0;862.0;254.0;104.0
3819;Buren;2000;1124.0;869.0;255.0;103.0
3820;Buren;2001;1877.0;1554.0;323.0;179.0
3821;Buren;2002;1900.0;1571.0;329.0;177.0
3822;Buren;2003;1921.0;1585.0;336.0;178.0
3823;Buren;2004;1956.0;1612.0;343.0;178.0
3824;Buren;2005;2852.0;2464.0;388.0;272.0
3825;Buren;2006;2865.0;2474.0;391.0;273.0
3826;Buren;2007;3048.0;2656.0;392.0;291.0
3827;Buren;2008;3368.0;2947.0;421.0;319.0
3828;Buren;2009;3525.0;3080.0;445.0;331.0
3829;Buren;2010;3690.0;3172.0;518.0;332.0
3830;Buren;2011;3627.0;3105.0;522.0;324.0
3831;Buren;2012;3576.0;3035.0;541.0;318.0
3832;Buren;2013;3420.0;2872.0;548.0;298.0
3833;Buren;2014;3241.0;2703.0;538.0;278.0
3834;Buren;2015;3229.0;2715.0;514.0;274.0
3835;Buren;2016;3294.0;2747.0;547.0;270.0
3836;Buren;2017;3298.0;2836.0;462.0;276.0
3837;Buren;2018;3400.0;2939.0;461.0;284.0
3838;Buren;2019;3624.0;3152.0;472.0;301.0
3839;Buren;2020;3892.0;3400.0;493.0;322.0
3840;Bussum;1997;1726.0;1417.0;309.0;104.0
3841;Bussum;1998;1741.0;1428.0;313.0;104.0
3842;Bussum;1999;1760.0;1442.0;318.0;105.0
3843;Bussum;2000;1776.0;1451.0;325.0;105.0
3844;Bussum;2001;3385.0;2922.0;460.0;208.0
3845;Bussum;2002;3401.0;2934.0;467.0;208.0
3846;Bussum;2003;3419.0;2944.0;475.0;208.0
3847;Bussum;2004;3431.0;2955.0;476.0;208.0
3848;Bussum;2005;5071.0;4541.0;530.0;315.0
3849;Bussum;2006;5091.0;4560.0;531.0;316.0
3850;Bussum;2007;5303.0;4764.0;539.0;328.0
3851;Bussum;2008;5832.0;5267.0;565.0;360.0
3852;Bussum;2009;6228.0;5611.0;617.0;379.0
3853;Bussum;2010;6538.0;5871.0;667.0;394.0
3854;Bussum;2011;6370.0;5711.0;659.0;381.0
3855;Bussum;2012;6234.0;5572.0;662.0;372.0
3856;Bussum;2013;6028.0;5374.0;654.0;357.0
3857;Bussum;2014;5694.0;5084.0;610.0;336.0
3858;Bussum;2015;5452.0;4873.0;579.0;322.0
3859;Bussum;2016;;;;
3860;Bussum;2017;;;;
3861;Bussum;2018;;;;
3862;Bussum;2019;;;;
3863;Bussum;2020;;;;
3864;Capelle aan den IJssel;1997;2844.0;2187.0;657.0;80.0
3865;Capelle aan den IJssel;1998;2938.0;2256.0;681.0;81.0
3866;Capelle aan den IJssel;1999;3030.0;2308.0;721.0;82.0
3867;Capelle aan den IJssel;2000;3148.0;2369.0;779.0;82.0
3868;Capelle aan den IJssel;2001;4203.0;3299.0;904.0;117.0
3869;Capelle aan den IJssel;2002;4333.0;3375.0;958.0;117.0
3870;Capelle aan den IJssel;2003;4444.0;3381.0;1063.0;117.0
3871;Capelle aan den IJssel;2004;4612.0;3479.0;1133.0;119.0
3872;Capelle aan den IJssel;2005;6519.0;5227.0;1292.0;179.0
3873;Capelle aan den IJssel;2006;6572.0;5266.0;1306.0;180.0
3874;Capelle aan den IJssel;2007;6885.0;5554.0;1332.0;189.0
3875;Capelle aan den IJssel;2008;7291.0;5921.0;1370.0;200.0
3876;Capelle aan den IJssel;2009;7530.0;6117.0;1413.0;205.0
3877;Capelle aan den IJssel;2010;7605.0;6156.0;1449.0;203.0
3878;Capelle aan den IJssel;2011;7466.0;6002.0;1464.0;196.0
3879;Capelle aan den IJssel;2012;7328.0;5914.0;1414.0;193.0
3880;Capelle aan den IJssel;2013;7145.0;5774.0;1371.0;188.0
3881;Capelle aan den IJssel;2014;6676.0;5422.0;1254.0;176.0
3882;Capelle aan den IJssel;2015;6465.0;5276.0;1189.0;171.0
3883;Capelle aan den IJssel;2016;6448.0;5313.0;1135.0;172.0
3884;Capelle aan den IJssel;2017;6583.0;5489.0;1094.0;178.0
3885;Capelle aan den IJssel;2018;6868.0;5817.0;1051.0;189.0
3886;Capelle aan den IJssel;2019;7359.0;6306.0;1053.0;202.0
3887;Capelle aan den IJssel;2020;8197.0;7127.0;1071.0;228.0
3888;Castricum;1997;1024.0;888.0;136.0;99.0
3889;Castricum;1998;1058.0;899.0;159.0;99.0
3890;Castricum;1999;1070.0;907.0;163.0;99.0
3891;Castricum;2000;1098.0;931.0;167.0;98.0
3892;Castricum;2001;1853.0;1618.0;233.0;168.0
3893;Castricum;2002;2799.0;2451.0;348.0;173.0
3894;Castricum;2003;2830.0;2480.0;350.0;174.0
3895;Castricum;2004;2843.0;2494.0;349.0;175.0
3896;Castricum;2005;4200.0;3788.0;412.0;264.0
3897;Castricum;2006;4219.0;3805.0;414.0;264.0
3898;Castricum;2007;4494.0;4054.0;440.0;280.0
3899;Castricum;2008;4870.0;4417.0;453.0;301.0
3900;Castricum;2009;5000.0;4537.0;463.0;308.0
3901;Castricum;2010;5005.0;4533.0;472.0;307.0
3902;Castricum;2011;4873.0;4410.0;463.0;298.0
3903;Castricum;2012;4745.0;4272.0;473.0;287.0
3904;Castricum;2013;4626.0;4146.0;480.0;277.0
3905;Castricum;2014;4369.0;3917.0;452.0;258.0
3906;Castricum;2015;4286.0;3840.0;446.0;251.0
3907;Castricum;2016;4413.0;3962.0;451.0;253.0
3908;Castricum;2017;4602.0;4172.0;430.0;266.0
3909;Castricum;2018;4861.0;4423.0;438.0;279.0
3910;Castricum;2019;5481.0;5006.0;475.0;314.0
3911;Castricum;2020;5944.0;5458.0;486.0;343.0
3912;Coevorden;1997;545.0;345.0;200.0;57.0
3913;Coevorden;1998;1380.0;984.0;396.0;71.0
3914;Coevorden;1999;1435.0;1008.0;427.0;71.0
3915;Coevorden;2000;1475.0;1030.0;440.0;72.0
3916;Coevorden;2001;2181.0;1589.0;592.0;117.0
3917;Coevorden;2002;2221.0;1627.0;594.0;117.0
3918;Coevorden;2003;2254.0;1641.0;613.0;118.0
3919;Coevorden;2004;2295.0;1668.0;626.0;118.0
3920;Coevorden;2005;3257.0;2557.0;700.0;178.0
3921;Coevorden;2006;3307.0;2610.0;697.0;178.0
3922;Coevorden;2007;3576.0;2779.0;797.0;189.0
3923;Coevorden;2008;3889.0;3029.0;860.0;204.0
3924;Coevorden;2009;4102.0;3187.0;915.0;213.0
3925;Coevorden;2010;4163.0;3186.0;977.0;213.0
3926;Coevorden;2011;4146.0;3155.0;991.0;212.0
3927;Coevorden;2012;4152.0;3112.0;1040.0;208.0
3928;Coevorden;2013;4039.0;3030.0;1009.0;202.0
3929;Coevorden;2014;3806.0;2859.0;947.0;191.0
3930;Coevorden;2015;3773.0;2813.0;960.0;187.0
3931;Coevorden;2016;3715.0;2778.0;937.0;185.0
3932;Coevorden;2017;3719.0;2820.0;899.0;187.0
3933;Coevorden;2018;3741.0;2871.0;870.0;192.0
3934;Coevorden;2019;3864.0;2975.0;889.0;197.0
3935;Coevorden;2020;4070.0;3193.0;877.0;210.0
3936;Cranendonck;1997;;;;
3937;Cranendonck;1998;;;;
3938;Cranendonck;1999;1011.0;825.0;186.0;110.0
3939;Cranendonck;2000;1089.0;840.0;249.0;111.0
3940;Cranendonck;2001;1698.0;1332.0;366.0;175.0
3941;Cranendonck;2002;1725.0;1354.0;371.0;175.0
3942;Cranendonck;2003;1744.0;1366.0;379.0;175.0
3943;Cranendonck;2004;1765.0;1382.0;383.0;176.0
3944;Cranendonck;2005;2416.0;1976.0;440.0;251.0
3945;Cranendonck;2006;2468.0;2014.0;454.0;251.0
3946;Cranendonck;2007;2664.0;2135.0;529.0;261.0
3947;Cranendonck;2008;2857.0;2304.0;553.0;281.0
3948;Cranendonck;2009;2976.0;2403.0;573.0;286.0
3949;Cranendonck;2010;2990.0;2396.0;594.0;287.0
3950;Cranendonck;2011;2884.0;2310.0;574.0;273.0
3951;Cranendonck;2012;2822.0;2272.0;550.0;267.0
3952;Cranendonck;2013;2723.0;2184.0;539.0;252.0
3953;Cranendonck;2014;2601.0;2083.0;518.0;240.0
3954;Cranendonck;2015;2524.0;2011.0;512.0;231.0
3955;Cranendonck;2016;2525.0;2008.0;517.0;233.0
3956;Cranendonck;2017;2539.0;2049.0;490.0;237.0
3957;Cranendonck;2018;2643.0;2130.0;513.0;244.0
3958;Cranendonck;2019;2780.0;2278.0;502.0;257.0
3959;Cranendonck;2020;2954.0;2419.0;534.0;274.0
3960;Cromstrijen;1997;553.0;440.0;112.0;91.0
3961;Cromstrijen;1998;561.0;443.0;119.0;91.0
3962;Cromstrijen;1999;584.0;454.0;130.0;92.0
3963;Cromstrijen;2000;599.0;464.0;135.0;92.0
3964;Cromstrijen;2001;891.0;712.0;179.0;140.0
3965;Cromstrijen;2002;914.0;732.0;182.0;141.0
3966;Cromstrijen;2003;934.0;748.0;187.0;143.0
3967;Cromstrijen;2004;947.0;751.0;195.0;144.0
3968;Cromstrijen;2005;1395.0;1146.0;249.0;217.0
3969;Cromstrijen;2006;1412.0;1161.0;251.0;219.0
3970;Cromstrijen;2007;1559.0;1285.0;274.0;243.0
3971;Cromstrijen;2008;1665.0;1374.0;291.0;258.0
3972;Cromstrijen;2009;1736.0;1446.0;290.0;268.0
3973;Cromstrijen;2010;1770.0;1473.0;297.0;270.0
3974;Cromstrijen;2011;1725.0;1432.0;293.0;262.0
3975;Cromstrijen;2012;1700.0;1406.0;294.0;258.0
3976;Cromstrijen;2013;1675.0;1379.0;296.0;251.0
3977;Cromstrijen;2014;1583.0;1315.0;268.0;237.0
3978;Cromstrijen;2015;1535.0;1270.0;266.0;229.0
3979;Cromstrijen;2016;1547.0;1281.0;266.0;231.0
3980;Cromstrijen;2017;1513.0;1270.0;243.0;231.0
3981;Cromstrijen;2018;1604.0;1327.0;277.0;238.0
3982;Cromstrijen;2019;;;;
3983;Cromstrijen;2020;;;;
3984;Cuijk;1997;976.0;731.0;246.0;84.0
3985;Cuijk;1998;1016.0;749.0;267.0;85.0
3986;Cuijk;1999;1057.0;761.0;296.0;86.0
3987;Cuijk;2000;1089.0;776.0;313.0;85.0
3988;Cuijk;2001;1705.0;1272.0;434.0;138.0
3989;Cuijk;2002;1742.0;1293.0;449.0;138.0
3990;Cuijk;2003;1751.0;1301.0;449.0;139.0
3991;Cuijk;2004;1771.0;1317.0;454.0;140.0
3992;Cuijk;2005;2457.0;1962.0;495.0;207.0
3993;Cuijk;2006;2485.0;1988.0;498.0;208.0
3994;Cuijk;2007;2753.0;2220.0;533.0;227.0
3995;Cuijk;2008;2959.0;2401.0;558.0;241.0
3996;Cuijk;2009;3086.0;2497.0;589.0;248.0
3997;Cuijk;2010;3095.0;2511.0;584.0;248.0
3998;Cuijk;2011;2986.0;2418.0;568.0;236.0
3999;Cuijk;2012;2970.0;2402.0;568.0;232.0
4000;Cuijk;2013;2885.0;2337.0;548.0;226.0
4001;Cuijk;2014;2725.0;2202.0;523.0;212.0
4002;Cuijk;2015;2682.0;2163.0;519.0;204.0
4003;Cuijk;2016;2643.0;2129.0;514.0;200.0
4004;Cuijk;2017;2720.0;2181.0;539.0;205.0
4005;Cuijk;2018;2831.0;2281.0;550.0;211.0
4006;Cuijk;2019;2988.0;2405.0;583.0;220.0
4007;Cuijk;2020;3244.0;2609.0;635.0;235.0
4008;Culemborg;1997;1118.0;855.0;263.0;94.0
4009;Culemborg;1998;1137.0;869.0;263.0;95.0
4010;Culemborg;1999;1149.0;876.0;273.0;94.0
4011;Culemborg;2000;1181.0;911.0;269.0;94.0
4012;Culemborg;2001;1655.0;1332.0;323.0;135.0
4013;Culemborg;2002;1693.0;1362.0;331.0;136.0
4014;Culemborg;2003;1701.0;1364.0;337.0;136.0
4015;Culemborg;2004;1754.0;1400.0;355.0;138.0
4016;Culemborg;2005;2615.0;2138.0;477.0;203.0
4017;Culemborg;2006;2669.0;2181.0;487.0;204.0
4018;Culemborg;2007;2917.0;2410.0;507.0;223.0
4019;Culemborg;2008;3140.0;2627.0;513.0;242.0
4020;Culemborg;2009;3260.0;2730.0;530.0;247.0
4021;Culemborg;2010;3422.0;2807.0;615.0;251.0
4022;Culemborg;2011;3412.0;2783.0;629.0;247.0
4023;Culemborg;2012;3390.0;2766.0;624.0;244.0
4024;Culemborg;2013;3270.0;2700.0;570.0;236.0
4025;Culemborg;2014;3055.0;2517.0;538.0;219.0
4026;Culemborg;2015;3003.0;2471.0;532.0;213.0
4027;Culemborg;2016;3054.0;2527.0;528.0;214.0
4028;Culemborg;2017;2976.0;2527.0;449.0;216.0
4029;Culemborg;2018;3185.0;2663.0;522.0;223.0
4030;Culemborg;2019;3288.0;2782.0;506.0;235.0
4031;Culemborg;2020;3516.0;2983.0;532.0;
4032;Dalen;1997;251.0;197.0;54.0;79.0
4033;Dalen;1998;;;;
4034;Dalen;1999;;;;
4035;Dalen;2000;;;;
4036;Dalen;2001;;;;
4037;Dalen;2002;;;;
4038;Dalen;2003;;;;
4039;Dalen;2004;;;;
4040;Dalen;2005;;;;
4041;Dalen;2006;;;;
4042;Dalen;2007;;;;
4043;Dalen;2008;;;;
4044;Dalen;2009;;;;
4045;Dalen;2010;;;;
4046;Dalen;2011;;;;
4047;Dalen;2012;;;;
4048;Dalen;2013;;;;
4049;Dalen;2014;;;;
4050;Dalen;2015;;;;
4051;Dalen;2016;;;;
4052;Dalen;2017;;;;
4053;Dalen;2018;;;;
4054;Dalen;2019;;;;
4055;Dalen;2020;;;;
4056;Dalfsen;1997;665.0;446.0;219.0;84.0
4057;Dalfsen;1998;674.0;454.0;220.0;84.0
4058;Dalfsen;1999;689.0;467.0;223.0;85.0
4059;Dalfsen;2000;705.0;480.0;225.0;85.0
4060;Dalfsen;2001;1802.0;1432.0;370.0;160.0
4061;Dalfsen;2002;1830.0;1453.0;377.0;161.0
4062;Dalfsen;2003;1865.0;1477.0;388.0;162.0
4063;Dalfsen;2004;1886.0;1493.0;394.0;162.0
4064;Dalfsen;2005;2812.0;2342.0;469.0;251.0
4065;Dalfsen;2006;2867.0;2387.0;480.0;251.0
4066;Dalfsen;2007;3148.0;2629.0;519.0;270.0
4067;Dalfsen;2008;3428.0;2858.0;571.0;288.0
4068;Dalfsen;2009;3615.0;2985.0;630.0;296.0
4069;Dalfsen;2010;3695.0;3022.0;673.0;295.0
4070;Dalfsen;2011;3702.0;3022.0;680.0;291.0
4071;Dalfsen;2012;3705.0;2992.0;713.0;283.0
4072;Dalfsen;2013;3613.0;2894.0;719.0;271.0
4073;Dalfsen;2014;3468.0;2762.0;706.0;255.0
4074;Dalfsen;2015;3364.0;2687.0;676.0;247.0
4075;Dalfsen;2016;3446.0;2793.0;652.0;251.0
4076;Dalfsen;2017;3563.0;2901.0;662.0;276.0
4077;Dalfsen;2018;3665.0;3027.0;638.0;272.0
4078;Dalfsen;2019;3916.0;3255.0;661.0;283.0
4079;Dalfsen;2020;4200.0;3550.0;650.0;304.0
4080;Dantumadeel;1997;588.0;485.0;103.0;70.0
4081;Dantumadeel;1998;599.0;496.0;103.0;71.0
4082;Dantumadeel;1999;597.0;502.0;95.0;71.0
4083;Dantumadeel;2000;619.0;514.0;103.0;72.0
4084;Dantumadeel;2001;894.0;734.0;158.0;103.0
4085;Dantumadeel;2002;910.0;742.0;168.0;103.0
4086;Dantumadeel;2003;921.0;752.0;169.0;104.0
4087;Dantumadeel;2004;931.0;757.0;175.0;105.0
4088;Dantumadeel;2005;1397.0;1187.0;210.0;163.0
4089;Dantumadeel;2006;1411.0;1204.0;207.0;164.0
4090;Dantumadeel;2007;1532.0;1309.0;224.0;177.0
4091;Dantumadeel;2008;1678.0;1431.0;246.0;192.0
4092;Dantumadeel;2009;;;;
4093;Dantumadeel;2010;;;;
4094;Dantumadeel;2011;;;;
4095;Dantumadeel;2012;;;;
4096;Dantumadeel;2013;;;;
4097;Dantumadeel;2014;;;;
4098;Dantumadeel;2015;;;;
4099;Dantumadeel;2016;;;;
4100;Dantumadeel;2017;;;;
4101;Dantumadeel;2018;;;;
4102;Dantumadeel;2019;;;;
4103;Dantumadeel;2020;;;;
4104;Dantumadiel;1997;;;;
4105;Dantumadiel;1998;;;;
4106;Dantumadiel;1999;;;;
4107;Dantumadiel;2000;;;;
4108;Dantumadiel;2001;;;;
4109;Dantumadiel;2002;;;;
4110;Dantumadiel;2003;;;;
4111;Dantumadiel;2004;;;;
4112;Dantumadiel;2005;;;;
4113;Dantumadiel;2006;;;;
4114;Dantumadiel;2007;;;;
4115;Dantumadiel;2008;;;;
4116;Dantumadiel;2009;1754.0;1487.0;267.0;199.0
4117;Dantumadiel;2010;1768.0;1495.0;273.0;200.0
4118;Dantumadiel;2011;1764.0;1484.0;280.0;198.0
4119;Dantumadiel;2012;1721.0;1467.0;254.0;195.0
4120;Dantumadiel;2013;1621.0;1362.0;259.0;181.0
4121;Dantumadiel;2014;1520.0;1264.0;256.0;168.0
4122;Dantumadiel;2015;1482.0;1231.0;251.0;163.0
4123;Dantumadiel;2016;1499.0;1248.0;251.0;165.0
4124;Dantumadiel;2017;1521.0;1291.0;230.0;169.0
4125;Dantumadiel;2018;1579.0;1333.0;246.0;174.0
4126;Dantumadiel;2019;1655.0;1411.0;244.0;184.0
4127;Dantumadiel;2020;1745.0;1494.0;251.0;194.0
4128;Delft;1997;4004.0;2716.0;1288.0;65.0
4129;Delft;1998;4069.0;2760.0;1309.0;64.0
4130;Delft;1999;4133.0;2808.0;1325.0;65.0
4131;Delft;2000;4188.0;2842.0;1346.0;65.0
4132;Delft;2001;6578.0;4936.0;1566.0;114.0
4133;Delft;2002;6687.0;4946.0;1741.0;114.0
4134;Delft;2003;6806.0;4992.0;1813.0;115.0
4135;Delft;2004;6896.0;5016.0;1881.0;115.0
4136;Delft;2005;9809.0;7530.0;2279.0;172.0
4137;Delft;2006;9956.0;7690.0;2265.0;171.0
4138;Delft;2007;10472.0;8059.0;2413.0;179.0
4139;Delft;2008;11203.0;8667.0;2535.0;191.0
4140;Delft;2009;11604.0;9012.0;2592.0;197.0
4141;Delft;2010;11751.0;9076.0;2675.0;198.0
4142;Delft;2011;11802.0;9130.0;2672.0;195.0
4143;Delft;2012;11700.0;9028.0;2672.0;196.0
4144;Delft;2013;11447.0;8811.0;2636.0;190.0
4145;Delft;2014;10988.0;8394.0;2594.0;181.0
4146;Delft;2015;10889.0;8370.0;2519.0;177.0
4147;Delft;2016;11169.0;8562.0;2607.0;179.0
4148;Delft;2017;11467.0;8928.0;2539.0;192.0
4149;Delft;2018;12111.0;9471.0;2640.0;191.0
4150;Delft;2019;13117.0;10419.0;2698.0;210.0
4151;Delft;2020;15034.0;12291.0;2743.0;240.0
4152;Delfzijl;1997;1051.0;600.0;451.0;47.0
4153;Delfzijl;1998;1101.0;604.0;497.0;47.0
4154;Delfzijl;1999;1151.0;623.0;528.0;48.0
4155;Delfzijl;2000;1145.0;611.0;534.0;49.0
4156;Delfzijl;2001;1545.0;954.0;579.0;77.0
4157;Delfzijl;2002;1599.0;964.0;636.0;77.0
4158;Delfzijl;2003;1608.0;963.0;645.0;78.0
4159;Delfzijl;2004;1617.0;966.0;651.0;78.0
4160;Delfzijl;2005;2152.0;1406.0;747.0;116.0
4161;Delfzijl;2006;2186.0;1410.0;777.0;118.0
4162;Delfzijl;2007;2506.0;1596.0;911.0;133.0
4163;Delfzijl;2008;2615.0;1717.0;898.0;144.0
4164;Delfzijl;2009;2689.0;1756.0;933.0;148.0
4165;Delfzijl;2010;2742.0;1728.0;1014.0;148.0
4166;Delfzijl;2011;2725.0;1703.0;1022.0;145.0
4167;Delfzijl;2012;2690.0;1668.0;1022.0;142.0
4168;Delfzijl;2013;2615.0;1625.0;990.0;138.0
4169;Delfzijl;2014;2516.0;1540.0;976.0;131.0
4170;Delfzijl;2015;2329.0;1448.0;881.0;124.0
4171;Delfzijl;2016;2367.0;1423.0;944.0;121.0
4172;Delfzijl;2017;2374.0;1412.0;962.0;121.0
4173;Delfzijl;2018;2320.0;1438.0;882.0;126.0
4174;Delfzijl;2019;2427.0;1484.0;943.0;127.0
4175;Delfzijl;2020;2507.0;1572.0;935.0;134.0
4176;Denekamp;1997;554.0;402.0;152.0;101.0
4177;Denekamp;1998;570.0;416.0;154.0;101.0
4178;Denekamp;1999;589.0;427.0;162.0;101.0
4179;Denekamp;2000;605.0;437.0;168.0;102.0
4180;Denekamp;2001;1811.0;1350.0;461.0;155.0
4181;Denekamp;2002;;;;
4182;Denekamp;2003;;;;
4183;Denekamp;2004;;;;
4184;Denekamp;2005;;;;
4185;Denekamp;2006;;;;
4186;Denekamp;2007;;;;
4187;Denekamp;2008;;;;
4188;Denekamp;2009;;;;
4189;Denekamp;2010;;;;
4190;Denekamp;2011;;;;
4191;Denekamp;2012;;;;
4192;Denekamp;2013;;;;
4193;Denekamp;2014;;;;
4194;Denekamp;2015;;;;
4195;Denekamp;2016;;;;
4196;Denekamp;2017;;;;
4197;Denekamp;2018;;;;
4198;Denekamp;2019;;;;
4199;Denekamp;2020;;;;
4200;Deurne;1997;1457.0;1008.0;449.0;97.0
4201;Deurne;1998;1467.0;1005.0;462.0;96.0
4202;Deurne;1999;1487.0;1019.0;468.0;96.0
4203;Deurne;2000;1497.0;1025.0;472.0;96.0
4204;Deurne;2001;2299.0;1776.0;523.0;163.0
4205;Deurne;2002;2359.0;1824.0;535.0;164.0
4206;Deurne;2003;2393.0;1848.0;545.0;165.0
4207;Deurne;2004;2442.0;1891.0;551.0;167.0
4208;Deurne;2005;3548.0;2869.0;679.0;251.0
4209;Deurne;2006;3601.0;2913.0;689.0;252.0
4210;Deurne;2007;3935.0;3138.0;797.0;269.0
4211;Deurne;2008;4287.0;3456.0;831.0;294.0
4212;Deurne;2009;4573.0;3684.0;889.0;309.0
4213;Deurne;2010;4783.0;3829.0;954.0;311.0
4214;Deurne;2011;4751.0;3767.0;984.0;302.0
4215;Deurne;2012;4638.0;3652.0;986.0;290.0
4216;Deurne;2013;4477.0;3502.0;975.0;277.0
4217;Deurne;2014;4236.0;3258.0;978.0;255.0
4218;Deurne;2015;4019.0;3082.0;937.0;241.0
4219;Deurne;2016;3999.0;3130.0;869.0;240.0
4220;Deurne;2017;4039.0;3223.0;816.0;275.0
4221;Deurne;2018;4127.0;3322.0;805.0;252.0
4222;Deurne;2019;4436.0;3613.0;823.0;279.0
4223;Deurne;2020;4781.0;3942.0;839.0;292.0
4224;Deventer;1997;2673.0;1868.0;805.0;59.0
4225;Deventer;1998;2805.0;1974.0;832.0;63.0
4226;Deventer;1999;3442.0;2470.0;972.0;70.0
4227;Deventer;2000;3490.0;2493.0;998.0;70.0
4228;Deventer;2001;5340.0;3928.0;1413.0;108.0
4229;Deventer;2002;5527.0;4036.0;1491.0;109.0
4230;Deventer;2003;5732.0;4173.0;1559.0;111.0
4231;Deventer;2004;5824.0;4256.0;1568.0;111.0
4232;Deventer;2005;9118.0;7207.0;1911.0;177.0
4233;Deventer;2006;9246.0;7339.0;1907.0;178.0
4234;Deventer;2007;9916.0;7940.0;1976.0;191.0
4235;Deventer;2008;10514.0;8384.0;2130.0;199.0
4236;Deventer;2009;11040.0;8756.0;2284.0;208.0
4237;Deventer;2010;11341.0;8973.0;2368.0;212.0
4238;Deventer;2011;11287.0;8927.0;2360.0;210.0
4239;Deventer;2012;11080.0;8769.0;2311.0;206.0
4240;Deventer;2013;10733.0;8488.0;2245.0;200.0
4241;Deventer;2014;10288.0;8187.0;2101.0;191.0
4242;Deventer;2015;10005.0;7963.0;2041.0;184.0
4243;Deventer;2016;9980.0;8058.0;1922.0;183.0
4244;Deventer;2017;10058.0;8260.0;1798.0;187.0
4245;Deventer;2018;10620.0;8749.0;1871.0;194.0
4246;Deventer;2019;11420.0;9450.0;1970.0;206.0
4247;Deventer;2020;12294.0;10291.0;2003.0;223.0
4248;Didam;1997;741.0;556.0;185.0;96.0
4249;Didam;1998;755.0;567.0;187.0;96.0
4250;Didam;1999;772.0;579.0;193.0;97.0
4251;Didam;2000;785.0;585.0;200.0;98.0
4252;Didam;2001;1213.0;985.0;228.0;161.0
4253;Didam;2002;;;;
4254;Didam;2003;;;;
4255;Didam;2004;;;;
4256;Didam;2005;;;;
4257;Didam;2006;;;;
4258;Didam;2007;;;;
4259;Didam;2008;;;;
4260;Didam;2009;;;;
4261;Didam;2010;;;;
4262;Didam;2011;;;;
4263;Didam;2012;;;;
4264;Didam;2013;;;;
4265;Didam;2014;;;;
4266;Didam;2015;;;;
4267;Didam;2016;;;;
4268;Didam;2017;;;;
4269;Didam;2018;;;;
4270;Didam;2019;;;;
4271;Didam;2020;;;;
4272;Diemen;1997;1328.0;919.0;409.0;89.0
4273;Diemen;1998;1512.0;924.0;588.0;89.0
4274;Diemen;1999;1527.0;924.0;603.0;89.0
4275;Diemen;2000;1549.0;925.0;624.0;89.0
4276;Diemen;2001;2303.0;1579.0;724.0;151.0
4277;Diemen;2002;2321.0;1578.0;742.0;151.0
4278;Diemen;2003;2366.0;1580.0;786.0;151.0
4279;Diemen;2004;2369.0;1581.0;789.0;151.0
4280;Diemen;2005;3179.0;2324.0;855.0;223.0
4281;Diemen;2006;3191.0;2326.0;865.0;222.0
4282;Diemen;2007;3214.0;2398.0;816.0;229.0
4283;Diemen;2008;3426.0;2609.0;817.0;245.0
4284;Diemen;2009;3520.0;2707.0;813.0;242.0
4285;Diemen;2010;3549.0;2746.0;803.0;243.0
4286;Diemen;2011;3484.0;2710.0;774.0;239.0
4287;Diemen;2012;3397.0;2662.0;735.0;236.0
4288;Diemen;2013;3327.0;2616.0;711.0;230.0
4289;Diemen;2014;3149.0;2494.0;655.0;201.0
4290;Diemen;2015;3128.0;2507.0;621.0;201.0
4291;Diemen;2016;3192.0;2602.0;590.0;203.0
4292;Diemen;2017;3391.0;2859.0;532.0;206.0
4293;Diemen;2018;3887.0;3315.0;572.0;235.0
4294;Diemen;2019;4592.0;3987.0;605.0;258.0
4295;Diemen;2020;5430.0;4765.0;665.0;301.0
4296;Diepenheim;1997;118.0;86.0;32.0;94.0
4297;Diepenheim;1998;122.0;89.0;33.0;94.0
4298;Diepenheim;1999;123.0;90.0;33.0;95.0
4299;Diepenheim;2000;126.0;91.0;34.0;96.0
4300;Diepenheim;2001;;;;
4301;Diepenheim;2002;;;;
4302;Diepenheim;2003;;;;
4303;Diepenheim;2004;;;;
4304;Diepenheim;2005;;;;
4305;Diepenheim;2006;;;;
4306;Diepenheim;2007;;;;
4307;Diepenheim;2008;;;;
4308;Diepenheim;2009;;;;
4309;Diepenheim;2010;;;;
4310;Diepenheim;2011;;;;
4311;Diepenheim;2012;;;;
4312;Diepenheim;2013;;;;
4313;Diepenheim;2014;;;;
4314;Diepenheim;2015;;;;
