ID;BedrijfstakkenBranchesSBI93;LandVanUiteindelijkeZeggenschapUCI;Perioden;AantalBedrijven_1;Omzet_2;Productiewaarde_3;ToegevoegdeWaardeTegenFactorkosten_4;TotaleAankoopVanGoederenEnDiensten_5;AankoopVanGoederenEnDiensten_6;Personeelskosten_7;BrutoInvesteringenInMateriele_8;AantalWerkzamePersonen_9;AantalWerknemers_10;TotaleOOUitgavenBinnenshuis_11;TotaalAantalOOWerknemers_12
4426;DB VV textiel en textielproducten;50020;2007;;;;;;;;;;;;
4427;DB VV textiel en textielproducten;50020;2008;;;;;;;;;;;;
4428;DB VV textiel en textielproducten;50030;2006;;;;;;;;;;;;
4429;DB VV textiel en textielproducten;50030;2007;;;;;;;;;;;;
4430;DB VV textiel en textielproducten;50030;2008;;;;;;;;;;;;
4431;DB VV textiel en textielproducten;40040;2006;;;;;;;;;;;;
4432;DB VV textiel en textielproducten;40040;2007;;;;;;;;;;;;
4433;DB VV textiel en textielproducten;40040;2008;;;;;;;;;;;;
4434;DB VV textiel en textielproducten;60060;2006;;;;;;;;;;;;
4435;DB VV textiel en textielproducten;60060;2007;;;;;;;;;;;;
4436;DB VV textiel en textielproducten;60060;2008;;;;;;;;;;;;
4437;DB VV textiel en textielproducten;99043;2006;;;;;;;;;;;;
4438;DB VV textiel en textielproducten;99043;2007;;;;;;;;;;;;
4439;DB VV textiel en textielproducten;99043;2008;;;;;;;;;;;;
4440;DB VV textiel en textielproducten;20040;2006;;;;;;;;;;;;
4441;DB VV textiel en textielproducten;20040;2007;;;;;;;;;;;;
4442;DB VV textiel en textielproducten;20040;2008;;;;;;;;;;;;
4443;DB VV textiel en textielproducten;10580;2006;;;;;;;;;;;;
4444;DB VV textiel en textielproducten;10580;2007;;;;;;;;;;;;
4445;DB VV textiel en textielproducten;10580;2008;;;;;;;;;;;;
4446;DB VV textiel en textielproducten;40060;2006;;;;;;;;;;;;
4447;DB VV textiel en textielproducten;40060;2007;;;;;;;;;;;;
4448;DB VV textiel en textielproducten;40060;2008;;;;;;;;;;;;
4449;DB VV textiel en textielproducten;30020;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4450;DB VV textiel en textielproducten;30020;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4451;DB VV textiel en textielproducten;30020;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4452;DB VV textiel en textielproducten;99048;2006;;;;;;;;;;;;
4453;DB VV textiel en textielproducten;99048;2007;;;;;;;;;;;;
4454;DB VV textiel en textielproducten;99048;2008;;;;;;;;;;;;
4455;DB VV textiel en textielproducten;20090;2006;;;;;;;;;;;;
4456;DB VV textiel en textielproducten;20090;2007;;;;;;;;;;;;
4457;DB VV textiel en textielproducten;20090;2008;;;;;;;;;;;;
4458;DB VV textiel en textielproducten;20060;2006;;;;;;;;;;;;
4459;DB VV textiel en textielproducten;20060;2007;;;;;;;;;;;;
4460;DB VV textiel en textielproducten;20060;2008;;;;;;;;;;;;
4461;DB VV textiel en textielproducten;20080;2006;;;;;;;;;;;;
4462;DB VV textiel en textielproducten;20080;2007;;;;;;;;;;;;
4463;DB VV textiel en textielproducten;20080;2008;;;;;;;;;;;;
4464;DB VV textiel en textielproducten;10600;2006;5.0;;;;;;;;;;;
4465;DB VV textiel en textielproducten;10600;2007;5.0;;;;;;;;;;;
4466;DB VV textiel en textielproducten;10600;2008;5.0;;;;;;;;;;;
4467;DB VV textiel en textielproducten;20200;2006;;;;;;;;;;;;
4468;DB VV textiel en textielproducten;20200;2007;;;;;;;;;;;;
4469;DB VV textiel en textielproducten;20200;2008;;;;;;;;;;;;
4470;DB VV textiel en textielproducten;70030;2006;;;;;;;;;;;;
4471;DB VV textiel en textielproducten;70030;2007;;;;;;;;;;;;
4472;DB VV textiel en textielproducten;70030;2008;;;;;;;;;;;;
4473;DB VV textiel en textielproducten;50040;2006;;;;;;;;;;;;
4474;DB VV textiel en textielproducten;50040;2007;;;;;;;;;;;;
4475;DB VV textiel en textielproducten;50040;2008;;;;;;;;;;;;
4476;DB VV textiel en textielproducten;20220;2006;;;;;;;;;;;;
4477;DB VV textiel en textielproducten;20220;2007;;;;;;;;;;;;
4478;DB VV textiel en textielproducten;20220;2008;;;;;;;;;;;;
4479;DB VV textiel en textielproducten;60100;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4480;DB VV textiel en textielproducten;60100;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4481;DB VV textiel en textielproducten;60100;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4482;DB VV textiel en textielproducten;50050;2006;;;;;;;;;;;;
4483;DB VV textiel en textielproducten;50050;2007;;;;;;;;;;;;
4484;DB VV textiel en textielproducten;50050;2008;;;;;;;;;;;;
4485;DB VV textiel en textielproducten;50060;2006;;;;;;;;;;;;
4486;DB VV textiel en textielproducten;50060;2007;;;;;;;;;;;;
4487;DB VV textiel en textielproducten;50060;2008;;;;;;;;;;;;
4488;DB VV textiel en textielproducten;40090;2006;;;;;;;;;;;;
4489;DB VV textiel en textielproducten;40090;2007;;;;;;;;;;;;
4490;DB VV textiel en textielproducten;40090;2008;;;;;;;;;;;;
4491;DB VV textiel en textielproducten;20210;2006;;;;;;;;;;;;
4492;DB VV textiel en textielproducten;20210;2007;;;;;;;;;;;;
4493;DB VV textiel en textielproducten;20210;2008;;;;;;;;;;;;
4494;DB VV textiel en textielproducten;99063;2006;;;;;;;;;;;;
4495;DB VV textiel en textielproducten;99063;2007;;;;;;;;;;;;
4496;DB VV textiel en textielproducten;99063;2008;;;;;;;;;;;;
4497;DB VV textiel en textielproducten;10150;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4498;DB VV textiel en textielproducten;10150;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4499;DB VV textiel en textielproducten;10150;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4500;DB VV textiel en textielproducten;10540;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4501;DB VV textiel en textielproducten;10540;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4502;DB VV textiel en textielproducten;10540;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4503;DB VV textiel en textielproducten;10170;2006;5.0;;;;;;;;;;0.0;0.0
4504;DB VV textiel en textielproducten;10170;2007;5.0;20.0;17.0;4.0;16.0;3.0;4.0;0.0;0.0;0.0;;
4505;DB VV textiel en textielproducten;10170;2008;5.0;;;;;;;;;;;
4506;DB VV textiel en textielproducten;20100;2006;;;;;;;;;;;;
4507;DB VV textiel en textielproducten;20100;2007;;;;;;;;;;;;
4508;DB VV textiel en textielproducten;20100;2008;;;;;;;;;;;;
4509;DB VV textiel en textielproducten;10160;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4510;DB VV textiel en textielproducten;10160;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4511;DB VV textiel en textielproducten;10160;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4512;DB VV textiel en textielproducten;40100;2006;;;;;;;;;;;;
4513;DB VV textiel en textielproducten;40100;2007;;;;;;;;;;;;
4514;DB VV textiel en textielproducten;40100;2008;;;;;;;;;;;;
4515;DB VV textiel en textielproducten;40110;2006;;;;;;;;;;;;
4516;DB VV textiel en textielproducten;40110;2007;;;;;;;;;;;;
4517;DB VV textiel en textielproducten;40110;2008;;;;;;;;;;;;
4518;DB VV textiel en textielproducten;20010;2006;;;;;;;;;;;;
4519;DB VV textiel en textielproducten;20010;2007;;;;;;;;;;;;
4520;DB VV textiel en textielproducten;20010;2008;;;;;;;;;;;;
4521;DB VV textiel en textielproducten;40120;2006;;;;;;;;;;;;
4522;DB VV textiel en textielproducten;40120;2007;;;;;;;;;;;;
4523;DB VV textiel en textielproducten;40120;2008;;;;;;;;;;;;
4524;DB VV textiel en textielproducten;10180;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4525;DB VV textiel en textielproducten;10180;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4526;DB VV textiel en textielproducten;10180;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4527;DB VV textiel en textielproducten;20110;2006;;;;;;;;;;;;
4528;DB VV textiel en textielproducten;20110;2007;;;;;;;;;;;;
4529;DB VV textiel en textielproducten;20110;2008;;;;;;;;;;;;
4530;DB VV textiel en textielproducten;20130;2006;;;;;;;;;;;;
4531;DB VV textiel en textielproducten;20130;2007;;;;;;;;;;;;
4532;DB VV textiel en textielproducten;20130;2008;;;;;;;;;;;;
4533;DB VV textiel en textielproducten;10530;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4534;DB VV textiel en textielproducten;10530;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4535;DB VV textiel en textielproducten;10530;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4536;DB VV textiel en textielproducten;20140;2006;;;;;;;;;;;;
4537;DB VV textiel en textielproducten;20140;2007;;;;;;;;;;;;
4538;DB VV textiel en textielproducten;20140;2008;;;;;;;;;;;;
4539;DB VV textiel en textielproducten;10230;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4540;DB VV textiel en textielproducten;10230;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4541;DB VV textiel en textielproducten;10230;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4542;DB VV textiel en textielproducten;70040;2006;;;;;;;;;;;;
4543;DB VV textiel en textielproducten;70040;2007;;;;;;;;;;;;
4544;DB VV textiel en textielproducten;70040;2008;;;;;;;;;;;;
4545;DB VV textiel en textielproducten;50070;2006;;;;;;;;;;;;
4546;DB VV textiel en textielproducten;50070;2007;;;;;;;;;;;;
4547;DB VV textiel en textielproducten;50070;2008;;;;;;;;;;;;
4548;DB VV textiel en textielproducten;70080;2006;;;;;;;;;;;;
4549;DB VV textiel en textielproducten;70080;2007;;;;;;;;;;;;
4550;DB VV textiel en textielproducten;70080;2008;;;;;;;;;;;;
4551;DB VV textiel en textielproducten;10220;2006;;;;;;;;;;;;
4552;DB VV textiel en textielproducten;10220;2007;;;;;;;;;;;;
4553;DB VV textiel en textielproducten;10220;2008;;;;;;;;;;;;
4554;DB VV textiel en textielproducten;10240;2006;0.0;;;;;;;0.0;;;0.0;0.0
4555;DB VV textiel en textielproducten;10240;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4556;DB VV textiel en textielproducten;10240;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4557;DB VV textiel en textielproducten;20150;2006;;;;;;;;;;;;
4558;DB VV textiel en textielproducten;20150;2007;;;;;;;;;;;;
4559;DB VV textiel en textielproducten;20150;2008;;;;;;;;;;;;
4560;DB VV textiel en textielproducten;10560;2006;5.0;;;;;;;;;;;
4561;DB VV textiel en textielproducten;10560;2007;5.0;;;;;;;;;;;
4562;DB VV textiel en textielproducten;10560;2008;0.0;;;;;;;;;;;
4563;DB VV textiel en textielproducten;40140;2006;;;;;;;;;;;;
4564;DB VV textiel en textielproducten;40140;2007;;;;;;;;;;;;
4565;DB VV textiel en textielproducten;40140;2008;;;;;;;;;;;;
4566;DB VV textiel en textielproducten;60130;2006;;;;;;;;;;;;
4567;DB VV textiel en textielproducten;60130;2007;;;;;;;;;;;;
4568;DB VV textiel en textielproducten;60130;2008;;;;;;;;;;;;
4569;DB VV textiel en textielproducten;99090;2006;;;;;;;;;;;;
4570;DB VV textiel en textielproducten;99090;2007;;;;;;;;;;;;
4571;DB VV textiel en textielproducten;99090;2008;;;;;;;;;;;;
4572;DB VV textiel en textielproducten;20170;2006;;;;;;;;;;;;
4573;DB VV textiel en textielproducten;20170;2007;;;;;;;;;;;;
4574;DB VV textiel en textielproducten;20170;2008;;;;;;;;;;;;
4575;DB VV textiel en textielproducten;10120;2006;;;;;;;;;;;;
4576;DB VV textiel en textielproducten;10120;2007;;;;;;;;;;;;
4577;DB VV textiel en textielproducten;10120;2008;;;;;;;;;;;;
4578;DB VV textiel en textielproducten;30030;2006;;;;;;;;;;;;
4579;DB VV textiel en textielproducten;30030;2007;;;;;;;;;;;;
4580;DB VV textiel en textielproducten;30030;2008;;;;;;;;;;;;
4581;DB VV textiel en textielproducten;20160;2006;;;;;;;;;;;;
4582;DB VV textiel en textielproducten;20160;2007;;;;;;;;;;;;
4583;DB VV textiel en textielproducten;20160;2008;;;;;;;;;;;;
4584;DB VV textiel en textielproducten;20180;2006;;;;;;;;;;;;
4585;DB VV textiel en textielproducten;20180;2007;;;;;;;;;;;;
4586;DB VV textiel en textielproducten;20180;2008;;;;;;;;;;;;
4587;DB VV textiel en textielproducten;20120;2006;;;;;;;;;;;;
4588;DB VV textiel en textielproducten;20120;2007;;;;;;;;;;;;
4589;DB VV textiel en textielproducten;20120;2008;;;;;;;;;;;;
4590;DB VV textiel en textielproducten;10250;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4591;DB VV textiel en textielproducten;10250;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4592;DB VV textiel en textielproducten;10250;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4593;DB VV textiel en textielproducten;99099;2006;;;;;;;;;;;;
4594;DB VV textiel en textielproducten;99099;2007;;;;;;;;;;;;
4595;DB VV textiel en textielproducten;99099;2008;;;;;;;;;;;;
4596;DB VV textiel en textielproducten;40160;2006;;;;;;;;;;;;
4597;DB VV textiel en textielproducten;40160;2007;;;;;;;;;;;;
4598;DB VV textiel en textielproducten;40160;2008;;;;;;;;;;;;
4599;DB VV textiel en textielproducten;70060;2006;;;;;;;;;;;;
4600;DB VV textiel en textielproducten;70060;2007;;;;;;;;;;;;
4601;DB VV textiel en textielproducten;70060;2008;;;;;;;;;;;;
4602;DB VV textiel en textielproducten;20190;2006;;;;;;;;;;;;
4603;DB VV textiel en textielproducten;20190;2007;;;;;;;;;;;;
4604;DB VV textiel en textielproducten;20190;2008;;;;;;;;;;;;
4605;DB VV textiel en textielproducten;50090;2006;;;;;;;;;;;;
4606;DB VV textiel en textielproducten;50090;2007;;;;;;;;;;;;
4607;DB VV textiel en textielproducten;50090;2008;;;;;;;;;;;;
4608;DB VV textiel en textielproducten;60140;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4609;DB VV textiel en textielproducten;60140;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4610;DB VV textiel en textielproducten;60140;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4611;DB VV textiel en textielproducten;99105;2006;;;;;;;;;;;;
4612;DB VV textiel en textielproducten;99105;2007;;;;;;;;;;;;
4613;DB VV textiel en textielproducten;99105;2008;;;;;;;;;;;;
4614;DB VV textiel en textielproducten;50100;2006;;;;;;;;;;;;
4615;DB VV textiel en textielproducten;50100;2007;;;;;;;;;;;;
4616;DB VV textiel en textielproducten;50100;2008;;;;;;;;;;;;
4617;DB VV textiel en textielproducten;10310;2006;;;;;;;;;;;;
4618;DB VV textiel en textielproducten;10310;2007;;;;;;;;;;;;
4619;DB VV textiel en textielproducten;10310;2008;;;;;;;;;;;;
4620;DB VV textiel en textielproducten;40170;2006;;;;;;;;;;;;
4621;DB VV textiel en textielproducten;40170;2007;;;;;;;;;;;;
4622;DB VV textiel en textielproducten;40170;2008;;;;;;;;;;;;
4623;DB VV textiel en textielproducten;10260;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4624;DB VV textiel en textielproducten;10260;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4625;DB VV textiel en textielproducten;10260;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4626;DB VV textiel en textielproducten;60160;2006;;;;;;;;;;;;
4627;DB VV textiel en textielproducten;60160;2007;;;;;;;;;;;;
4628;DB VV textiel en textielproducten;60160;2008;;;;;;;;;;;;
4629;DB VV textiel en textielproducten;10270;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4630;DB VV textiel en textielproducten;10270;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4631;DB VV textiel en textielproducten;10270;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4632;DB VV textiel en textielproducten;99112;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4633;DB VV textiel en textielproducten;99112;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4634;DB VV textiel en textielproducten;99112;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4635;DB VV textiel en textielproducten;10380;2006;;;;;;;;;;;;
4636;DB VV textiel en textielproducten;10380;2007;;;;;;;;;;;;
4637;DB VV textiel en textielproducten;10380;2008;;;;;;;;;;;;
4638;DB VV textiel en textielproducten;60150;2006;;;;;;;;;;;;
4639;DB VV textiel en textielproducten;60150;2007;;;;;;;;;;;;
4640;DB VV textiel en textielproducten;60150;2008;;;;;;;;;;;;
4641;DB VV textiel en textielproducten;60070;2006;;;;;;;;;;;;
4642;DB VV textiel en textielproducten;60070;2007;;;;;;;;;;;;
4643;DB VV textiel en textielproducten;60070;2008;;;;;;;;;;;;
4644;DB VV textiel en textielproducten;60170;2006;;;;;;;;;;;;
4645;DB VV textiel en textielproducten;60170;2007;;;;;;;;;;;;
4646;DB VV textiel en textielproducten;60170;2008;;;;;;;;;;;;
4647;DB VV textiel en textielproducten;60180;2006;;;;;;;;;;;;
4648;DB VV textiel en textielproducten;60180;2007;;;;;;;;;;;;
4649;DB VV textiel en textielproducten;60180;2008;;;;;;;;;;;;
4650;DB VV textiel en textielproducten;10280;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4651;DB VV textiel en textielproducten;10280;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4652;DB VV textiel en textielproducten;10280;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4653;DB VV textiel en textielproducten;10290;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
4654;DB VV textiel en textielproducten;10290;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4655;DB VV textiel en textielproducten;10290;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4656;DB VV textiel en textielproducten;99120;2006;;;;;;;;;;;;
4657;DB VV textiel en textielproducten;99120;2007;;;;;;;;;;;;
4658;DB VV textiel en textielproducten;99120;2008;;;;;;;;;;;;
4659;DB VV textiel en textielproducten;50110;2006;;;;;;;;;;;;
4660;DB VV textiel en textielproducten;50110;2007;;;;;;;;;;;;
4661;DB VV textiel en textielproducten;50110;2008;;;;;;;;;;;;
4662;DB VV textiel en textielproducten;60200;2006;;;;;;;;;;;;
4663;DB VV textiel en textielproducten;60200;2007;;;;;;;;;;;;
4664;DB VV textiel en textielproducten;60200;2008;;;;;;;;;;;;
4665;DB VV textiel en textielproducten;60190;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4666;DB VV textiel en textielproducten;60190;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4667;DB VV textiel en textielproducten;60190;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4668;DB VV textiel en textielproducten;20230;2006;;;;;;;;;;;;
4669;DB VV textiel en textielproducten;20230;2007;;;;;;;;;;;;
4670;DB VV textiel en textielproducten;20230;2008;;;;;;;;;;;;
4671;DB VV textiel en textielproducten;60220;2006;;;;;;;;;;;;
4672;DB VV textiel en textielproducten;60220;2007;;;;;;;;;;;;
4673;DB VV textiel en textielproducten;60220;2008;;;;;;;;;;;;
4674;DB VV textiel en textielproducten;60090;2006;;;;;;;;;;;;
4675;DB VV textiel en textielproducten;60090;2007;;;;;;;;;;;;
4676;DB VV textiel en textielproducten;60090;2008;;;;;;;;;;;;
4677;DB VV textiel en textielproducten;70070;2006;;;;;;;;;;;;
4678;DB VV textiel en textielproducten;70070;2007;;;;;;;;;;;;
4679;DB VV textiel en textielproducten;70070;2008;;;;;;;;;;;;
4680;DB VV textiel en textielproducten;20070;2006;;;;;;;;;;;;
4681;DB VV textiel en textielproducten;20070;2007;;;;;;;;;;;;
4682;DB VV textiel en textielproducten;20070;2008;;;;;;;;;;;;
4683;DB VV textiel en textielproducten;40260;2006;;;;;;;;;;;;
4684;DB VV textiel en textielproducten;40260;2007;;;;;;;;;;;;
4685;DB VV textiel en textielproducten;40260;2008;;;;;;;;;;;;
4686;DB VV textiel en textielproducten;60330;2006;;;;;;;;;;;;
4687;DB VV textiel en textielproducten;60330;2007;;;;;;;;;;;;
4688;DB VV textiel en textielproducten;60330;2008;;;;;;;;;;;;
4689;DB VV textiel en textielproducten;60500;2006;;;;;;;;;;;;
4690;DB VV textiel en textielproducten;60500;2007;;;;;;;;;;;;
4691;DB VV textiel en textielproducten;60500;2008;;;;;;;;;;;;
4692;DB VV textiel en textielproducten;60230;2006;;;;;;;;;;;;
4693;DB VV textiel en textielproducten;60230;2007;;;;;;;;;;;;
4694;DB VV textiel en textielproducten;60230;2008;;;;;;;;;;;;
4695;DB VV textiel en textielproducten;40080;2006;;;;;;;;;;;;
4696;DB VV textiel en textielproducten;40080;2007;;;;;;;;;;;;
4697;DB VV textiel en textielproducten;40080;2008;;;;;;;;;;;;
4698;DB VV textiel en textielproducten;60210;2006;;;;;;;;;;;;
4699;DB VV textiel en textielproducten;60210;2007;;;;;;;;;;;;
4700;DB VV textiel en textielproducten;60210;2008;;;;;;;;;;;;
4701;DB VV textiel en textielproducten;60240;2006;;;;;;;;;;;;
4702;DB VV textiel en textielproducten;60240;2007;;;;;;;;;;;;
4703;DB VV textiel en textielproducten;60240;2008;;;;;;;;;;;;
4704;DB VV textiel en textielproducten;60250;2006;;;;;;;;;;;;
4705;DB VV textiel en textielproducten;60250;2007;;;;;;;;;;;;
4706;DB VV textiel en textielproducten;60250;2008;;;;;;;;;;;;
4707;DB VV textiel en textielproducten;40280;2006;;;;;;;;;;;;
4708;DB VV textiel en textielproducten;40280;2007;;;;;;;;;;;;
4709;DB VV textiel en textielproducten;40280;2008;;;;;;;;;;;;
4710;DB VV textiel en textielproducten;10330;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4711;DB VV textiel en textielproducten;10330;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4712;DB VV textiel en textielproducten;10330;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4713;DB VV textiel en textielproducten;60430;2006;;;;;;;;;;;;
4714;DB VV textiel en textielproducten;60430;2007;;;;;;;;;;;;
4715;DB VV textiel en textielproducten;60430;2008;;;;;;;;;;;;
4716;DB VV textiel en textielproducten;20250;2006;;;;;;;;;;;;
4717;DB VV textiel en textielproducten;20250;2007;;;;;;;;;;;;
4718;DB VV textiel en textielproducten;20250;2008;;;;;;;;;;;;
4719;DB VV textiel en textielproducten;20240;2006;;;;;;;;;;;;
4720;DB VV textiel en textielproducten;20240;2007;;;;;;;;;;;;
4721;DB VV textiel en textielproducten;20240;2008;;;;;;;;;;;;
4722;DB VV textiel en textielproducten;10340;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4723;DB VV textiel en textielproducten;10340;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4724;DB VV textiel en textielproducten;10340;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4725;DB VV textiel en textielproducten;10350;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4726;DB VV textiel en textielproducten;10350;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4727;DB VV textiel en textielproducten;10350;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4728;DB VV textiel en textielproducten;10320;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4729;DB VV textiel en textielproducten;10320;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4730;DB VV textiel en textielproducten;10320;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4731;DB VV textiel en textielproducten;20260;2006;;;;;;;;;;;;
4732;DB VV textiel en textielproducten;20260;2007;;;;;;;;;;;;
4733;DB VV textiel en textielproducten;20260;2008;;;;;;;;;;;;
4734;DB VV textiel en textielproducten;20300;2006;;;;;;;;;;;;
4735;DB VV textiel en textielproducten;20300;2007;;;;;;;;;;;;
4736;DB VV textiel en textielproducten;20300;2008;;;;;;;;;;;;
4737;DB VV textiel en textielproducten;10390;2006;;;;;;;;;;;;
4738;DB VV textiel en textielproducten;10390;2007;;;;;;;;;;;;
4739;DB VV textiel en textielproducten;10390;2008;;;;;;;;;;;;
4740;DB VV textiel en textielproducten;10410;2006;;;;;;;;;;;;
4741;DB VV textiel en textielproducten;10410;2007;;;;;;;;;;;;
4742;DB VV textiel en textielproducten;10410;2008;;;;;;;;;;;;
4743;DB VV textiel en textielproducten;20270;2006;;;;;;;;;;;;
4744;DB VV textiel en textielproducten;20270;2007;;;;;;;;;;;;
4745;DB VV textiel en textielproducten;20270;2008;;;;;;;;;;;;
4746;DB VV textiel en textielproducten;60290;2006;;;;;;;;;;;;
4747;DB VV textiel en textielproducten;60290;2007;;;;;;;;;;;;
4748;DB VV textiel en textielproducten;60290;2008;;;;;;;;;;;;
4749;DB VV textiel en textielproducten;10360;2006;;;;;;;;;;;;
4750;DB VV textiel en textielproducten;10360;2007;;;;;;;;;;;;
4751;DB VV textiel en textielproducten;10360;2008;;;;;;;;;;;;
4752;DB VV textiel en textielproducten;20290;2006;;;;;;;;;;;;
