ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
7900;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2015;528
7901;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2016;552
7902;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2017;567
7903;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2018;581
7904;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2019;607
7905;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2020;669
7906;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2021;705
7907;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2022;719
7908;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2023;754
7909;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Caribisch Nederland;2024;781
7910;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2011;413
7911;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2012;406
7912;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2013;384
7913;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2014;379
7914;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2015;403
7915;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2016;427
7916;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2017;448
7917;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2018;474
7918;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2019;515
7919;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2020;577
7920;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2021;606
7921;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2022;624
7922;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2023;664
7923;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Bonaire;2024;685
7924;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2011;97
7925;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2012;107
7926;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2013;111
7927;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2014;105
7928;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2015;108
7929;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2016;104
7930;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2017;93
7931;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2018;81
7932;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2019;67
7933;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2020;69
7934;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2021;78
7935;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2022;80
7936;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2023;78
7937;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Sint Eustatius;2024;88
7938;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2011;36
7939;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2012;26
7940;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2013;20
7941;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2014;16
7942;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2015;17
7943;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2016;21
7944;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2017;26
7945;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2018;26
7946;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2019;25
7947;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2020;23
7948;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2021;21
7949;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2022;15
7950;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2023;12
7951;Totaal mannen en vrouwen;10 tot 15 jaar;Caribisch Nederland;Saba;2024;8
7952;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2011;414
7953;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2012;406
7954;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2013;384
7955;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2014;379
7956;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2015;402
7957;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2016;425
7958;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2017;448
7959;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2018;474
7960;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2019;515
7961;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2020;576
7962;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2021;606
7963;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2022;624
7964;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2023;664
7965;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Caribisch Nederland;2024;684
7966;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2011;413
7967;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2012;406
7968;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2013;384
7969;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2014;379
7970;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2015;402
7971;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2016;425
7972;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2017;448
7973;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2018;474
7974;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2019;515
7975;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2020;576
7976;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2021;606
7977;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2022;624
7978;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2023;664
7979;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Bonaire;2024;684
7980;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2011;0
7981;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2012;0
7982;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2013;0
7983;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2014;0
7984;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2015;0
7985;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2016;0
7986;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2017;0
7987;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2018;0
7988;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2019;0
7989;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2020;0
7990;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2021;0
7991;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2022;0
7992;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2023;0
7993;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Sint Eustatius;2024;0
7994;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2011;1
7995;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2012;0
7996;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2013;0
7997;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2014;0
7998;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2015;0
7999;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2016;0
8000;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2017;0
8001;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2018;0
8002;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2019;0
8003;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2020;0
8004;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2021;0
8005;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2022;0
8006;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2023;0
8007;Totaal mannen en vrouwen;10 tot 15 jaar;Bonaire;Saba;2024;0
8008;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2011;35
8009;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2012;26
8010;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2013;20
8011;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2014;16
8012;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2015;17
8013;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2016;21
8014;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2017;25
8015;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2018;25
8016;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2019;24
8017;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2020;22
8018;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2021;20
8019;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2022;15
8020;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2023;13
8021;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Caribisch Nederland;2024;10
8022;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2011;0
8023;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2012;0
8024;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2013;0
8025;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2014;0
8026;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2015;0
8027;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2016;0
8028;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2017;0
8029;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2018;0
8030;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2019;0
8031;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2020;1
8032;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2021;0
8033;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2022;0
8034;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2023;0
8035;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Bonaire;2024;1
8036;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2011;0
8037;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2012;0
8038;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2013;0
8039;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2014;0
8040;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2015;0
8041;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2016;0
8042;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2017;0
8043;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2018;0
8044;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2019;0
8045;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2020;0
8046;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2021;0
8047;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2022;0
8048;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2023;1
8049;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Sint Eustatius;2024;1
8050;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2011;35
8051;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2012;26
8052;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2013;20
8053;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2014;16
8054;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2015;17
8055;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2016;21
8056;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2017;25
8057;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2018;25
8058;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2019;24
8059;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2020;21
8060;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2021;20
8061;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2022;15
8062;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2023;12
8063;Totaal mannen en vrouwen;10 tot 15 jaar;Saba;Saba;2024;8
8064;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2011;97
8065;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2012;107
8066;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2013;111
8067;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2014;105
8068;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2015;109
8069;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2016;106
8070;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2017;94
8071;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2018;82
8072;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2019;68
8073;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2020;71
8074;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2021;79
8075;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2022;80
8076;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2023;77
8077;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Caribisch Nederland;2024;87
8078;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2011;0
8079;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2012;0
8080;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2013;0
8081;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2014;0
8082;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2015;1
8083;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2016;2
8084;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2017;0
8085;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2018;0
8086;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2019;0
8087;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2020;0
8088;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2021;0
8089;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2022;0
8090;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2023;0
8091;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Bonaire;2024;0
8092;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2011;97
8093;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2012;107
8094;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2013;111
8095;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2014;105
8096;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2015;108
8097;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2016;104
8098;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2017;93
8099;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2018;81
8100;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2019;67
8101;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2020;69
8102;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2021;78
8103;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2022;80
8104;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2023;77
8105;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Sint Eustatius;2024;87
8106;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2011;0
8107;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2012;0
8108;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2013;0
8109;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2014;0
8110;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2015;0
8111;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2016;0
8112;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2017;1
8113;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2018;1
8114;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2019;1
8115;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2020;2
8116;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2021;1
8117;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2022;0
8118;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2023;0
8119;Totaal mannen en vrouwen;10 tot 15 jaar;Sint Eustatius;Saba;2024;0
8120;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2011;158
8121;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2012;156
8122;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2013;167
8123;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2014;156
8124;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2015;151
8125;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2016;147
8126;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2017;145
8127;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2018;130
8128;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2019;142
8129;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2020;167
8130;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2021;187
8131;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2022;215
8132;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2023;237
8133;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Caribisch Nederland;2024;281
8134;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2011;84
8135;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2012;92
8136;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2013;100
8137;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2014;100
8138;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2015;102
8139;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2016;100
8140;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2017;100
8141;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2018;99
8142;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2019;114
8143;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2020;134
8144;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2021;148
8145;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2022;165
8146;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2023;190
8147;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Bonaire;2024;233
8148;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2011;55
8149;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2012;49
8150;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2013;52
8151;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2014;43
8152;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2015;36
8153;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2016;33
8154;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2017;34
8155;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2018;24
8156;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2019;18
8157;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2020;24
8158;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2021;25
8159;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2022;28
8160;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2023;26
8161;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Sint Eustatius;2024;26
8162;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2011;19
8163;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2012;15
8164;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2013;15
8165;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2014;13
8166;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2015;13
8167;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2016;14
8168;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2017;11
8169;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2018;7
8170;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2019;10
8171;Totaal mannen en vrouwen;10 tot 15 jaar;Midden- en Zuid-Amerika (excl Ned Ca...);Saba;2020;9
