ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
1914;Groeze;918;Helden                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Groeze                         
1915;Grolloo;1680;Aa en Hunze                    ;16;Overige gemeenten Drentse Veenkoloniën  ;22;D.  ;ja ;nee;Grolloo                        
1916;Groningen;14;Groningen                      ;7;Stad Groningen                          ;20;Gr. ;ja ;ja ;Groningen                      
1917;Gronsveld;905;Eijsden                        ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;ja ;nee;Gronsveld                      
1918;Groot Dochteren;262;Lochem                         ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;nee;nee;Groot Dochteren                
1919;Groot- en Klein-Welsden;936;Margraten                      ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;nee;Groot- en Klein-Welsden        
1920;Groot Loo;798;Hilvarenbeek                   ;108;Gebied om Tilburg                       ;30;NB. ;nee;nee;Groot Loo                      
1921;Groot-Abeele;718;Vlissingen                     ;95;Kanaalzone Walcheren                    ;29;Z.  ;nee;nee;Groot-Abeele                   
1922;Groot-Ammers;694;Liesveld                       ;77;Overige gemeenten Alblasserwaard        ;28;ZH. ;ja ;nee;Groot-Ammers                   
1923;Groot-Doenrade;962;Schinnen                       ;124;Westelijke Mijnstreek                   ;31;L.  ;nee;nee;Groot-Doenrade                 
1924;Groote Aard;861;Veldhoven                      ;114;Randgebied Eindhoven                    ;30;NB. ;nee;nee;Groote Aard                    
1925;Groote Haar;512;Gorinchem                      ;76;Industriegebied Alblasserwaard          ;28;ZH. ;nee;nee;Groote Haar                    
1926;Groote Heide, Op de;1658;Heeze-Leende                   ;117;Valkenswaard en oostelijke randgemeenten;30;NB. ;nee;nee;Groote Heide, Op de            
1927;Groote Hoeven;847;Someren                        ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Groote Hoeven                  
1928;Groote Horst;893;Bergen (L.)                    ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Groote Horst                   
1929;Groote Keeten;476;Zijpe                          ;52;Overige gemeenten Kop van Noord-Holland ;27;NH. ;nee;nee;Groote Keeten                  
1930;Groote Lindt;642;Zwijndrecht                    ;87;Oostelijk IJsselmonde                   ;28;ZH. ;nee;nee;Groote Lindt                   
1931;Groote Peel;1652;Gemert-Bakel                   ;118;Brabantse Peel                          ;30;NB. ;nee;nee;Groote Peel                    
1932;Groote Polder;1709;Moerdijk                       ;101;Zeekleigebied in Noord-Brabant          ;30;NB. ;nee;nee;Groote Polder                  
1933;Grootebroek;532;Stede Broec                    ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;ja ;nee;Grootebroek                    
1934;Grootegast;15;Grootegast                     ;5;Groninger zuidelijk Westerkwartier      ;20;Gr. ;ja ;ja ;Grootegast                     
1935;Grootgenhout;888;Beek                           ;124;Westelijke Mijnstreek                   ;31;L.  ;nee;nee;Grootgenhout                   
1936;Grootschermer;458;Schermer                       ;56;Noordhollands Middengewest              ;27;NH. ;ja ;nee;Grootschermer                  
1937;Groot-Wetsinge;53;Winsum                         ;6;Groninger centrale Weidestreek          ;20;Gr. ;nee;nee;Groot-Wetsinge                 
1938;Grosthuizen;1598;Koggenland                     ;54;Midden- en Oostelijk West-Friesland     ;27;NH. ;nee;nee;Grosthuizen                    
1939;Grote en Kleine Heide;983;Venlo                          ;121;Industriegebied Venlo-Beesel            ;31;L.  ;nee;nee;Grote en Kleine Heide          
1940;Grote Koolwijk;828;Oss                            ;111;Maaskant                                ;30;NB. ;nee;nee;Grote Koolwijk                 
1941;Grote Zilk;576;Noordwijkerhout                ;68;Zuidhollandse Bollenstreek              ;28;ZH. ;nee;nee;Grote Zilk                     
1942;Grou;55;Boarnsterhim                   ;10;Fries weidegebied                       ;21;F.  ;ja ;nee;Grou                           
1943;Grubbenvorst;1507;Horst aan de Maas              ;120;Noord-Limburg                           ;31;L.  ;ja ;nee;Grubbenvorst                   
1944;Gulpen;1729;Gulpen-Wittem                  ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;ja ;nee;Gulpen                         
1945;Gulpen-Wittem;1729;Gulpen-Wittem                  ;127;Overige gemeenten Zuid-Limburg          ;31;L.  ;nee;ja ;Gulpen-Wittem                  
1946;Gun;993;Meerlo-Wanssum                 ;120;Noord-Limburg                           ;31;L.  ;nee;nee;Gun                            
1947;Guttecoven;1883;Sittard-Geleen                 ;124;Westelijke Mijnstreek                   ;31;L.  ;ja ;nee;Guttecoven                     
1948;Gytsjerk;737;Tytsjerksteradiel              ;9;Fries zandgebied                        ;21;F.  ;ja ;nee;Gytsjerk                       
1949;Haaften;304;Neerijnen                      ;38;Westelijke Betuwe                       ;25;Gld.;ja ;nee;Haaften                        
1950;Haagje;1581;Utrechtse Heuvelrug            ;44;Utrechtse Heuvelrug                     ;26;U.  ;nee;nee;Haagje                         
1951;Haagje, 't;1708;Steenwijkerland                ;19;Noordwest-Overijssel                    ;23;O.  ;nee;nee;Haagje, 't                     
1952;Haagoord;738;Aalburg                        ;105;Land van Altena                         ;30;NB. ;nee;nee;Haagoord                       
1953;Haagse-Beemden;758;Breda                          ;103;Breda                                   ;30;NB. ;nee;nee;Haagse-Beemden                 
1954;Haaksbergen;158;Haaksbergen                    ;24;Overige gemeenten in Twente             ;23;O.  ;ja ;ja ;Haaksbergen                    
1955;Haakswold;1690;De Wolden                      ;18;Zuiddrents randgebied                   ;22;D.  ;nee;nee;Haakswold                      
1956;Haal, De;431;Oostzaan                       ;57;Waterland                               ;27;NH. ;nee;nee;Haal, De                       
1957;Haalderen;1705;Lingewaard                     ;37;Oostelijke Betuwe                       ;25;Gld.;ja ;nee;Haalderen                      
1958;Haaldersbroek;479;Zaanstad                       ;58;Zaanstreek                              ;27;NH. ;nee;nee;Haaldersbroek                  
1959;Haamstede;1676;Schouwen-Duiveland             ;93;Schouwen-Duiveland                      ;29;Z.  ;nee;nee;Haamstede                      
1960;Haanrade;928;Kerkrade                       ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Haanrade                       
1961;Haansberg;777;Etten-Leur                     ;104;Gebied om Breda                         ;30;NB. ;nee;nee;Haansberg                      
1962;Haantje, 't;81;Leeuwarderadeel                ;12;Friese bouwstreek                       ;21;F.  ;nee;nee;Haantje, 't                    
1963;Haantje, 't;109;Coevorden                      ;18;Zuiddrents randgebied                   ;22;D.  ;ja ;nee;Haantje, 't                    
1964;Haantje, 't;603;Rijswijk                       ;80;Randgebied 's-Gravenhage                ;28;ZH. ;nee;nee;Haantje, 't                    
1965;Haanwijk;632;Woerden                        ;49;Utrechts weidegebied                    ;26;U.  ;nee;nee;Haanwijk                       
1966;Haanwijk;845;Sint-Michielsgestel            ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Haanwijk                       
1967;Haar;289;Wageningen                     ;36;Overige gemeenten zuidelijke Veluwezoom ;25;Gld.;nee;nee;Haar                           
1968;Haar;1581;Utrechtse Heuvelrug            ;44;Utrechtse Heuvelrug                     ;26;U.  ;nee;nee;Haar                           
1969;Haar, De;25;Marum                          ;5;Groninger zuidelijk Westerkwartier      ;20;Gr. ;nee;nee;Haar, De                       
1970;Haar, De;109;Coevorden                      ;18;Zuiddrents randgebied                   ;22;D.  ;nee;nee;Haar, De                       
1971;Haar, De;160;Hardenberg                     ;21;Noordoost-Overijssel                    ;23;O.  ;nee;nee;Haar, De                       
1972;Haar, De;1859;Berkelland                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;nee;nee;Haar, De                       
1973;Haar, De;313;Bunschoten                     ;43;Utrechtse Vallei en Eemgebied           ;26;U.  ;nee;nee;Haar, De                       
1974;Haar, Ter;48;Vlagtwedde                     ;4;Groninger Veenkoloniën                  ;20;Gr. ;nee;nee;Haar, Ter                      
1975;Haaren;788;Haaren                         ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;ja ;ja ;Haaren                         
1976;Haarle;163;Hellendoorn                    ;24;Overige gemeenten in Twente             ;23;O.  ;ja ;nee;Haarle                         
1977;Haarle;183;Tubbergen                      ;24;Overige gemeenten in Twente             ;23;O.  ;ja ;nee;Haarle                         
1978;Haarlem;392;Haarlem                        ;60;Haarlem                                 ;27;NH. ;ja ;ja ;Haarlem                        
1979;Haarlemmerliede;393;Haarlemmerliede en Spaarnwoude ;62;Noordhollandse Meerlanden               ;27;NH. ;ja ;nee;Haarlemmerliede                
1980;Haarlemmerliede en Spaarnwoude;393;Haarlemmerliede en Spaarnwoude ;62;Noordhollandse Meerlanden               ;27;NH. ;nee;ja ;Haarlemmerliede en Spaarnwoude 
1981;Haarlemmermeer;394;Haarlemmermeer                 ;62;Noordhollandse Meerlanden               ;27;NH. ;nee;ja ;Haarlemmermeer                 
1982;Haarlo;1859;Berkelland                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;ja ;nee;Haarlo                         
1983;Haarsteeg;797;Heusden                        ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;ja ;nee;Haarsteeg                      
1984;Haart;197;Aalten                         ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld.;nee;nee;Haart                          
1985;Haarzuilens;344;Utrecht                        ;47;Stad Utrecht                            ;26;U.  ;ja ;nee;Haarzuilens                    
1986;Haasdal;951;Nuth                           ;125;Oostelijke Mijnstreek                   ;31;L.  ;nee;nee;Haasdal                        
1987;Haastrecht;623;Vlist                          ;75;Krimpenerwaard                          ;28;ZH. ;ja ;nee;Haastrecht                     
1988;Haelen;1640;Leudal                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;nee;Haelen                         
1989;Haelensche Broek;1640;Leudal                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;nee;nee;Haelensche Broek               
1990;Haerst;193;Zwolle                         ;20;IJssel-, Vechtdelta                     ;23;O.  ;nee;nee;Haerst                         
1991;Hagenkamp;772;Eindhoven                      ;113;Eindhoven                               ;30;NB. ;nee;nee;Hagenkamp                      
1992;Hagestein;620;Vianen                         ;46;Nieuwegein, IJsselstein                 ;26;U.  ;ja ;nee;Hagestein                      
1993;Haghorst;798;Hilvarenbeek                   ;108;Gebied om Tilburg                       ;30;NB. ;ja ;nee;Haghorst                       
1994;Haiink;1674;Roosendaal                     ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;nee;nee;Haiink                         
1995;Hal;788;Haaren                         ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Hal                            
1996;Halder;845;Sint-Michielsgestel            ;110;Gebied om 's-Hertogenbosch en Vught     ;30;NB. ;nee;nee;Halder                         
1997;Halderberge;1655;Halderberge                    ;102;Bergen op Zoom, Roosendaal en omgeving  ;30;NB. ;nee;ja ;Halderberge                    
1998;Haler;1640;Leudal                         ;123;Midden-Limburg ten westen van de Maas   ;31;L.  ;ja ;nee;Haler                          
1999;Halerbrug;1731;Midden-Drenthe                 ;17;Drentse zandgronden                     ;22;D.  ;nee;nee;Halerbrug                      
2000;Halfweg;180;Staphorst                      ;20;IJssel-, Vechtdelta                     ;23;O.  ;nee;nee;Halfweg                        
2001;Halfweg;393;Haarlemmerliede en Spaarnwoude ;62;Noordhollandse Meerlanden               ;27;NH. ;ja ;nee;Halfweg                        
2002;Halfweg;553;Lisse                          ;68;Zuidhollandse Bollenstreek              ;28;ZH. ;nee;nee;Halfweg                        
2003;Halfweg;1730;Tynaarlo                       ;14;Noorddrents randgebied                  ;22;D.  ;nee;nee;Halfweg                        
2004;Hall;213;Brummen                        ;34;Overige gemeenten oostelijke Veluwezoom ;25;Gld.;ja ;nee;Hall                           
2005;Halle;1876;Bronckhorst                    ;28;Overige gemeenten westelijke Achterhoek ;25;Gld.;ja ;nee;Halle                          
