ID;RegionalDivisions;Periods;TotalMunicipalWaste_1;TotalHouseholdWaste_2;MixedHouseholdWaste_3;BulkyHouseholdWaste_4;RenovationWaste_5;OrganicKitchenAndGardenWaste_6;PaperAndCardboard_7;Textiles_8;ContainerGlass_9;PlasticPackaging_10;CartonsForBeverages_11;MetalPackaging_12;MixedPackaging_13;HouseholdHazardousWaste_14;Diapers_15;FryingFatAndOils_16;MixedRecyclables_17;BulkyGardenWaste_18;WasteElectricalAndElectronicEquipm_19;Furniture_20;Plastics_21;Carpeting_22;Mattresses_23;Rubble_24;Wood_25;PreservedWood_26;ScrapMetals_27;FlatGlass_28;BitumenRoofCoveringMaterials_29;Gypsum_30;WasteContainingAsbestos_31;UncontaminatedSoil_32;UsedTyres_33;ExpandedPolystyrene_34;GasCylindersAndFireExtinguishers_35;Carcasses_36;OtherWasteCategories_37;TotalHouseholdWaste_38;MixedHouseholdWaste_39;BulkyHouseholdWaste_40;RenovationWaste_41;OrganicKitchenAndGardenWaste_42;PaperAndCardboard_43;Textiles_44;ContainerGlass_45;PlasticPackaging_46;CartonsForBeverages_47;MetalPackaging_48;MixedPackaging_49;HouseholdHazardousWaste_50;Diapers_51;FryingFatAndOils_52;MixedRecyclables_53;BulkyGardenWaste_54;WasteElectricalAndElectronicEquipm_55;Furniture_56;Plastics_57;Carpeting_58;Mattresses_59;Rubble_60;Wood_61;PreservedWood_62;ScrapMetals_63;FlatGlass_64;BitumenRoofCoveringMaterials_65;Gypsum_66;WasteContainingAsbestos_67;UncontaminatedSoil_68;UsedTyres_69;ExpandedPolystyrene_70;GasCylindersAndFireExtinguishers_71;Carcasses_72;OtherWasteCategories_73;TotalHouseholdWaste_74;MixedHouseholdWaste_75;BulkyHouseholdWaste_76;RenovationWaste_77;OrganicKitchenAndGardenWaste_78;PaperAndCardboard_79;Textiles_80;ContainerGlass_81;PlasticPackaging_82;CartonsForBeverages_83;MetalPackaging_84;MixedPackaging_85;HouseholdHazardousWaste_86;Diapers_87;FryingFatAndOils_88;MixedRecyclables_89;BulkyGardenWaste_90;WasteElectricalAndElectronicEquipm_91;Furniture_92;Plastics_93;Carpeting_94;Mattresses_95;Rubble_96;Wood_97;PreservedWood_98;ScrapMetals_99;FlatGlass_100;BitumenRoofCoveringMaterials_101;Gypsum_102;WasteContainingAsbestos_103;UncontaminatedSoil_104;UsedTyres_105;ExpandedPolystyrene_106;GasCylindersAndFireExtinguishers_107;Carcasses_108;OtherWasteCategories_109;TotalCleansingServicesAndOtherWaste_110;Litter_111;WasteFromSeweragesPumpingStations_112;FloatingWaste_113;OrganicWaste_114;MixedWasteFromFestivities_115;MixedMarketWaste_116;OtherCleansingServicesWaste_117;OfficeShopAndServicesWaste_118;ConstructionAndDemolitionWaste_119;HazardousWaste_120;TotalMunicipalWaste_121;TotalHouseholdWaste_122;MixedHouseholdWaste_123;BulkyHouseholdWaste_124;RenovationWaste_125;OrganicKitchenAndGardenWaste_126;PaperAndCardboard_127;Textiles_128;ContainerGlass_129;PlasticPackaging_130;CartonsForBeverages_131;MetalPackaging_132;MixedPackaging_133;HouseholdHazardousWaste_134;Diapers_135;FryingFatAndOils_136;MixedRecyclables_137;BulkyGardenWaste_138;WasteElectricalAndElectronicEquipm_139;Furniture_140;Plastics_141;Carpeting_142;Mattresses_143;Rubble_144;Wood_145;PreservedWood_146;ScrapMetals_147;FlatGlass_148;BitumenRoofCoveringMaterials_149;Gypsum_150;WasteContainingAsbestos_151;UncontaminatedSoil_152;UsedTyres_153;ExpandedPolystyrene_154;Carcasses_155;GasCylindersAndFireExtinguishers_156;OtherWasteCategories_157;TotalCleansingServicesAndOtherWaste_158;Litter_159;WasteFromSeweragesPumpingStations_160;FloatingWaste_161;OrganicWaste_162;MixedWasteFromFestivities_163;MixedMarketWaste_164;OtherCleansingServicesWaste_165;OfficeShopAndServicesWaste_166;ConstructionAndDemolitionWaste_167;HazardousWaste_168;SmallHouseholdWaste_169;BulkyHouseholdWaste_170;HouseholdWaste_171;SmallHouseholdWaste_172;BulkyHouseholdWaste_173;RecyclingAndReuse_174;Composting_175;SeparationAfterwards_176;Incineration_177;Landfilling_178;RecyclingAndReuse_179;Composting_180;SeparationAfterwards_181;Incineration_182;Landfilling_183;RecyclingAndReuse_184;Composting_185;SeparationAfterwards_186;Incineration_187;Landfilling_188;RecyclingAndReuse_189;Composting_190;SeparationAfterwards_191;Incineration_192;Landfilling_193;RecyclingAndReuse_194;Composting_195;SeparationAfterwards_196;Incineration_197;Landfilling_198;NumberOfDutchMunicipalities_199;RespondingMunicipalities_200;TotalNumberOfInhabitants_201;InhabitantsInRespondingMunicipalities_202
10;Nederland;2003;10151;8891;3900;707;107;1340;982;51;341;4;1.8;2.5;;21;;;;377;61;28.0;;9.0;;444;283.0;;77;8.0;7.0;;17.0;111.0;2.7;;;;7.3;6293;3870;264;4;1333;685;14;13;0;0.2;0.7;;3;;;;51.0;17;21.0;;1.0;;1.0;6.0;;10;0.0;0.0;;0.0;0.0;0.0;;;;0.0;2598;30;444;103;7;298;37;329;4;1.6;1.8;;18;;;;326;44;7.0;;8.0;;443;277.0;;67;8.0;7.0;;17.0;111.0;2.6;;;;7.3;1260;311;93;15;631;3.0;8;38.0;153;5;2;627;549;241;44;7;83;61;3;21;0;0.1;0.2;;1.3;;;;23;4;2.0;;0.6;;27;17.0;;5;0.5;0.4;;1.0;7.0;0.2;;;;0.5;78;19;6;1;39;0.0;1;2.0;9;0;0;75;25;47;41;64;24.0;23.0;19.0;32.0;3.0;27.0;19.0;18.0;34.0;2.0;0.0;0.0;24.0;74.0;2.0;0.0;0.0;80.0;12.0;7.0;5.0;47.0;22.0;15.0;12.0;489;96;16193;95
11;Nederland;2004;10382;9120;3933;698;108;1407;1027;54;342;5;2.1;2.7;;21;;;;397;67;38.0;;12.0;;455;310.0;;77;9.0;10.0;;15.0;110.0;2.6;;;;18.1;6401;3903;258;4;1404;696;13;13;0;0.1;0.8;;2;;;;50.0;17;23.0;;1.0;;1.0;5.0;;9;0.0;0.0;;0.0;0.0;0.0;;;;0.1;2719;30;440;104;3;331;40;329;5;2.0;1.9;;18;;;;347;49;15.0;;11.0;;454;305.0;;69;9.0;10.0;;15.0;110.0;2.6;;;;18.0;1263;310;88;12;644;4.0;8;38.0;153;5;2;639;561;242;43;7;87;63;3;21;0;0.1;0.2;;1.3;;;;24;4;2.0;;0.7;;28;19.0;;5;0.5;0.6;;0.9;7.0;0.2;;;;1.1;78;19;5;1;40;0.0;0;2.0;9;0;0;74;26;48;42;65;25.0;23.0;18.0;32.0;2.0;28.0;19.0;18.0;34.0;1.0;0.0;0.0;24.0;75.0;1.0;0.0;0.0;79.0;16.0;4.0;4.0;49.0;23.0;16.0;9.0;483;95;16258;94
12;Nederland;2005;10408;9158;3958;716;110;1362;1045;60;338;5;1.9;2.1;;21;;;;406;71;35.0;;13.0;;448;318.0;;77;9.0;12.0;;14.0;109.0;2.4;;;;26.2;6403;3931;246;4;1360;722;15;9;0;0.3;0.5;;2;;;;51.0;18;26.0;;1.0;;1.0;5.0;;9;0.0;0.0;;0.0;0.0;0.0;;;;1.9;2755;28;470;106;2;323;45;329;5;1.6;1.6;;19;;;;354;53;9.0;;12.0;;447;314.0;;68;9.0;12.0;;14.0;109.0;2.4;;;;24.3;1250;305;88;7;656;3.0;7;40.0;138;5;1;638;562;243;44;7;84;64;4;21;0;0.1;0.1;;1.3;;;;25;4;2.0;;0.8;;27;20.0;;5;0.5;0.7;;0.8;7.0;0.1;;;;1.6;77;19;5;0;40;0.0;0;2.0;8;0;0;74;26;48;42;65;25.0;23.0;18.0;32.0;2.0;28.0;19.0;17.0;35.0;2.0;0.0;0.0;23.0;75.0;2.0;0.0;0.0;71.0;26.0;2.0;1.0;53.0;30.0;11.0;5.0;467;96;16306;98
13;Nederland;2006;10388;9166;3961;716;105;1296;1081;62;341;6;2.1;2.0;;21;;;;407;70;40.0;;13.0;;442;341.0;;81;9.0;11.0;;13.0;111.0;2.6;;;;33.0;6379;3939;234;6;1295;762;14;9;1;0.4;0.4;;2;;;;51.0;18;29.0;;1.0;;2.0;6.0;;8;0.0;0.0;;0.0;0.0;0.0;;;;2.0;2788;22;482;100;1;319;47;332;6;1.7;1.6;;19;;;;356;53;11.0;;12.0;;440;335.0;;72;9.0;11.0;;13.0;111.0;2.6;;;;30.9;1222;303;93;8;639;3.0;7;34.0;130;5;1;636;561;243;44;6;79;66;4;21;0;0.1;0.1;;1.3;;;;25;4;2.0;;0.8;;27;21.0;;5;0.5;0.7;;0.8;7.0;0.2;;;;2.0;75;19;6;0;39;0.0;0;2.0;8;0;0;74;26;48;42;66;26.0;22.0;18.0;31.0;3.0;29.0;19.0;17.0;34.0;2.0;0.0;0.0;22.0;74.0;4.0;0.0;0.0;74.0;22.0;3.0;2.0;51.0;30.0;12.0;6.0;458;95;16334;97
14;Nederland;2007;10550;9301;3964;683;108;1315;1106;65;344;6;2.2;2.2;;21;14.0;;;452;74;39.0;4.0;11.0;;459;349.0;35.0;83;10.0;12.0;;14.0;111.0;2.5;;;;12.4;6406;3937;236;6;1312;777;16;9;1;0.3;0.5;;2;2.0;;;50.0;16;27.0;0.0;1.0;;1.0;4.0;1.0;8;0.0;0.0;;0.0;0.0;0.0;;;;0.3;2895;28;447;102;4;329;49;336;5;1.8;1.7;;20;13.0;;;403;58;12.0;4.0;10.0;;458;345.0;34.0;75;10.0;12.0;;14.0;111.0;2.5;;;;12.1;1249;293;93;6;676;3.0;6;34.0;127;5;4;645;569;242;42;7;80;68;4;21;0;0.1;0.1;;1.3;0.9;;;28;4;2.0;0.2;0.7;;28;21.0;2.0;5;0.6;0.8;;0.8;7.0;0.2;;;;0.8;76;18;6;0;41;0.0;0;2.0;8;0;0;73;27;49;42;68;26.0;23.0;17.0;31.0;2.0;29.0;19.0;16.0;34.0;2.0;0.0;0.0;23.0;74.0;3.0;0.0;0.0;74.0;23.0;3.0;4.0;52.0;26.0;12.0;7.0;443;96;16358;98
15;Nederland;2008;10453;9211;3947;686;98;1289;1124;69;349;8;2.3;1.9;;21;12.0;;;426;81;38.0;5.0;13.0;;432;342.0;31.0;82;9.0;10.0;;12.0;105.0;2.5;;;;15.5;6373;3925;219;4;1287;804;16;8;2;0.3;0.4;;1;1.0;;;44.0;17;28.0;0.0;1.0;;1.0;6.0;0.0;7;0.0;0.0;;0.0;0.0;0.0;;;;0.3;2838;22;466;94;2;320;53;341;5;1.9;1.5;;20;11.0;;;381;64;10.0;5.0;13.0;;431;336.0;31.0;75;9.0;10.0;;12.0;104.0;2.5;;;;15.2;1242;293;91;4;665;3.0;7;39.0;131;4;5;637;561;241;42;6;79;69;4;21;0;0.1;0.1;;1.3;0.7;;;26;5;2.0;0.3;0.8;;26;21.0;2.0;5;0.6;0.6;;0.7;6.0;0.2;;;;0.9;76;18;6;0;41;0.0;0;2.0;8;0;0;74;26;49;42;67;27.0;22.0;18.0;31.0;1.0;30.0;19.0;17.0;34.0;1.0;0.0;0.0;23.0;75.0;2.0;1.0;0.0;78.0;19.0;2.0;3.0;50.0;31.0;13.0;2.0;443;94;16405;96
16;Nederland;2009;10323;9059;3878;640;88;1302;1077;65;345;26;2.8;2.0;;21;10.0;;;444;82;38.0;6.0;11.0;;429;326.0;30.0;83;9.0;11.0;;11.0;107.0;2.3;;;;13.9;6273;3855;207;2;1301;770;13;8;13;0.4;0.5;;1;1.0;;;43.0;17;26.0;0.0;1.0;;1.0;5.0;0.0;7;0.0;0.0;;0.0;0.0;0.0;;;;0.1;2785;23;432;85;1;306;52;337;13;2.4;1.4;;20;9.0;;;401;65;12.0;6.0;10.0;;428;321.0;30.0;76;9.0;11.0;;11.0;107.0;2.3;;;;13.7;1265;292;91;6;701;2.0;6;39.0;117;5;5;626;549;235;39;5;79;65;4;21;2;0.2;0.1;;1.3;0.6;;;27;5;2.0;0.3;0.7;;26;20.0;2.0;5;0.5;0.6;;0.7;7.0;0.1;;;;0.8;77;18;6;0;43;0.0;0;2.0;7;0;0;74;26;49;42;69;26.0;23.0;18.0;31.0;1.0;29.0;19.0;17.0;34.0;0.0;0.0;0.0;24.0;76.0;0.0;0.0;0.0;81.0;19.0;0.0;4.0;52.0;29.0;12.0;4.0;441;96;16486;97
17;Nederland;2010;10061;8860;3751;615;75;1255;1065;68;350;83;2.6;2.0;;21;10.0;;;447;84;38.0;7.0;11.0;;402;323.0;28.0;74;9.0;11.0;;11.0;97.0;2.5;;;;17.8;6134;3730;201;2;1255;764;12;6;54;0.2;0.5;;1;0.0;;;53.0;16;26.0;0.0;1.0;;0.0;7.0;0.0;5;0.0;0.0;;0.0;0.0;0.0;;;;0.2;2726;21;415;73;0;301;56;344;29;2.4;1.4;;20;10.0;;;394;68;11.0;7.0;10.0;;402;317.0;28.0;68;9.0;11.0;;11.0;97.0;2.5;;;;17.6;1200;274;86;5;659;3.0;7;41.0;116;3;5;607;535;226;37;4;76;64;4;21;5;0.2;0.1;;1.3;0.6;;;27;5;2.0;0.4;0.6;;24;19.0;2.0;4;0.5;0.7;;0.6;6.0;0.2;;;;1.1;72;17;5;0;40;0.0;0;2.0;7;0;0;74;26;50;43;69;27.0;23.0;18.0;32.0;0.0;30.0;19.0;16.0;34.0;0.0;0.0;0.0;24.0;76.0;0.0;0.0;0.0;74.0;26.0;0.0;5.0;50.0;32.0;11.0;2.0;430;96;16575;97
18;Nederland;2011;10163;8915;3734;600;79;1297;1044;66;349;98;2.9;2.0;;21;9.0;;;448;86;40.0;8.0;10.0;;427;334.0;32.0;70;9.0;12.0;;12.0;105.0;2.7;;;;17.8;6141;3713;192;2;1297;752;9;6;65;0.5;0.6;;1;0.0;;;53.0;14;25.0;0.0;1.0;;0.0;6.0;0.0;4;0.0;0.0;;0.0;0.0;0.0;;;;0.3;2774;21;407;78;1;292;57;343;33;2.4;1.4;;20;9.0;;;395;72;15.0;8.0;9.0;;427;328.0;32.0;65;9.0;12.0;;12.0;104.0;2.7;;;;17.5;1248;291;90;4;665;3.0;8;41.0;137;3;5;610;535;224;36;5;78;63;4;21;6;0.2;0.1;;1.3;0.6;;;27;5;2.0;0.5;0.6;;26;20.0;2.0;4;0.5;0.7;;0.7;6.0;0.2;;;;1.1;75;17;5;0;40;0.0;0;2.0;8;0;0;74;26;51;44;70;27.0;23.0;17.0;32.0;1.0;30.0;20.0;15.0;35.0;0.0;0.0;0.0;23.0;77.0;0.0;0.0;0.0;69.0;31.0;0.0;4.0;50.0;29.0;12.0;5.0;418;97;16656;98
19;Nederland;2012;9816;8656;3663;536;67;1303;981;65;348;106;3.3;2.1;;20;10.0;;;461;81;40.0;10.0;9.0;;389;318.0;31.0;64;9.0;11.0;;10.0;97.0;2.6;;;;18.6;5982;3637;169;1;1299;702;7;6;70;0.8;0.8;;1;1.0;;;43.0;10;23.0;0.0;0.0;;0.0;5.0;0.0;4;0.0;0.0;;0.0;0.0;0.0;;;;0.2;2674;26;367;66;4;278;58;342;36;2.5;1.3;;20;9.0;;;418;71;18.0;10.0;9.0;;389;312.0;31.0;60;9.0;11.0;;10.0;97.0;2.6;;;;18.0;1161;255;86;6;638;3.0;7;33.0;123;4;5;587;517;219;32;4;78;59;4;21;6;0.2;0.1;;1.2;0.6;;;28;5;2.0;0.6;0.6;;23;19.0;2.0;4;0.5;0.6;;0.6;6.0;0.2;;;;1.1;69;15;5;0;38;0.0;0;2.0;7;0;0;75;25;51;44;72;27.0;24.0;15.0;34.0;1.0;30.0;20.0;13.0;36.0;0.0;0.0;0.0;22.0;78.0;0.0;0.0;0.0;51.0;49.0;0.0;5.0;52.0;26.0;13.0;4.0;415;97;16730;98
20;Nederland;2013;9446;8299;3523;473;64;1252;924;65;345;116;3.6;2.2;;20;10.0;1.2;0.7;445;75;42.0;13.0;9.0;1.6;375;309.0;30.0;60;9.0;11.0;16.0;10.0;90.0;2.7;0.2;0.2;0.2;0.8;5706;3477;142;1;1249;662;8;7;78;1.0;1.0;;1;1.0;0.0;0.7;41.0;8;21.0;0.0;0.0;0.0;0.0;4.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2594;46;331;63;4;263;57;338;38;2.6;1.2;;19;9.0;1.2;0.0;404;67;21.0;13.0;8.0;1.6;375;305.0;30.0;57;9.0;11.0;16.0;10.0;90.0;2.7;0.2;0.2;0.2;0.8;1147;243;86;7;647;2.0;7;32.0;112;5;5;563;495;210;28;4;75;55;4;21;7;0.2;0.1;;1.2;0.6;0.1;0.0;27;4;3.0;0.8;0.5;0.1;22;18.0;2.0;4;0.5;0.6;0.9;0.6;5.0;0.2;0.0;0.0;0.0;0.0;68;14;5;0;39;0.0;0;2.0;7;0;0;75;25;51;44;74;27.0;24.0;14.0;34.0;1.0;30.0;20.0;13.0;36.0;0.0;0.0;0.0;22.0;78.0;0.0;0.0;0.0;50.0;50.0;0.0;3.0;54.0;24.0;14.0;6.0;408;99;16780;99
21;Nederland;2014;9517;8385;3469;465;67;1346;914;67;339;131;4.0;2.5;;19;10.0;1.3;1.0;463;75;44.0;16.0;8.0;2.9;383;322.0;31.0;60;10.0;10.0;17.0;10.0;91.0;2.9;0.3;0.2;0.2;2.1;5736;3411;141;1;1342;653;8;7;89;1.1;1.3;;0;1.0;0.0;1.0;40.0;8;20.0;0.0;0.0;0.1;1.0;6.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2649;58;323;66;4;261;60;333;42;2.8;1.2;;19;8.0;1.3;0.0;423;67;24.0;16.0;8.0;2.8;383;316.0;31.0;57;9.0;10.0;17.0;10.0;91.0;2.9;0.3;0.2;0.2;2.1;1132;234;84;6;657;2.0;6;32.0;100;5;6;565;498;206;28;4;80;54;4;20;8;0.2;0.1;;1.2;0.6;0.1;0.1;28;4;3.0;0.9;0.5;0.2;23;19.0;2.0;4;0.6;0.6;1.0;0.6;5.0;0.2;0.0;0.0;0.0;0.1;67;14;5;0;39;0.0;0;2.0;6;0;0;75;25;52;45;74;27.0;25.0;14.0;32.0;1.0;30.0;22.0;13.0;35.0;0.0;0.0;0.0;23.0;77.0;0.0;0.0;0.0;49.0;51.0;0.0;6.0;54.0;25.0;12.0;4.0;403;95;16829;98
22;Nederland;2015;9513;8376;3383;455;63;1348;904;73;342;85;2.8;2.3;86.0;20;9.0;1.5;0.9;452;76;46.0;19.0;8.0;4.9;394;351.0;33.0;65;10.0;10.0;19.0;10.0;96.0;3.0;0.5;0.2;0.2;0.9;5661;3315;140;1;1343;650;7;6;52;0.9;1.0;65.0;0;1.0;0.0;0.9;40.0;6;19.0;0.0;0.0;0.2;1.0;9.0;0.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2715;68;316;62;5;254;66;336;33;1.8;1.3;21.0;19;8.0;1.5;0.0;412;69;27.0;19.0;8.0;4.7;394;343.0;33.0;62;10.0;10.0;19.0;10.0;96.0;3.0;0.5;0.2;0.2;0.9;1137;228;92;5;667;2.0;7;28.0;97;6;5;563;496;200;27;4;80;54;4;20;5;0.2;0.1;5.0;1.2;0.6;0.1;0.1;27;4;3.0;1.1;0.5;0.3;23;21.0;2.0;4;0.6;0.6;1.1;0.6;6.0;0.2;0.0;0.0;0.0;0.1;67;13;5;0;39;0.0;0;2.0;6;0;0;75;25;53;46;76;29.0;25.0;13.0;32.0;1.0;32.0;21.0;12.0;34.0;1.0;0.0;0.0;23.0;77.0;0.0;0.0;0.0;49.0;51.0;0.0;9.0;54.0;19.0;15.0;4.0;393;97;16901;97
23;Nederland;2016;9523;8426;3221;485;67;1402;896;76;343;26;1.4;1.2;202.0;20;8.0;1.5;0.9;475;77;46.0;22.0;9.0;5.8;407;376.0;37.0;70;11.0;10.0;20.0;11.0;95.0;3.3;0.6;0.3;0.3;0.8;5610;3148;150;1;1397;652;7;6;13;0.5;0.7;154.0;0;0.0;0.0;0.9;42.0;6;18.0;0.0;0.0;0.1;0.0;10.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2816;73;335;66;5;244;69;338;13;0.9;0.5;48.0;20;8.0;1.4;0.0;432;72;28.0;21.0;8.0;5.7;406;366.0;37.0;67;11.0;10.0;20.0;11.0;95.0;3.3;0.6;0.3;0.3;0.8;1097;231;83;5;637;2.0;6;32.0;89;6;6;561;496;190;29;4;83;53;4;20;2;0.1;0.1;12.0;1.2;0.5;0.1;0.1;28;5;3.0;1.3;0.5;0.3;24;22.0;2.0;4;0.6;0.6;1.2;0.7;6.0;0.2;0.0;0.0;0.0;0.0;65;14;5;0;38;0.0;0;2.0;5;0;0;74;26;55;48;75;29.0;26.0;12.0;31.0;1.0;32.0;22.0;12.0;33.0;1.0;0.0;0.0;20.0;80.0;0.0;0.0;0.0;61.0;39.0;0.0;8.0;55.0;17.0;16.0;4.0;390;95;16979;97
24;Nederland;2017;9462;8424;3057;505;61;1468;879;80;345;13;0.6;2.0;262.0;21;9.0;1.6;0.9;472;77;47.0;25.0;9.0;7.5;419;399.0;41.0;72;12.0;10.0;22.0;11.0;92.0;3.6;0.8;0.3;0.2;0.9;5513;2972;152;2;1465;644;6;4;6;0.2;1.5;202.0;0;0.0;0.0;0.9;28.0;5;18.0;0.0;0.0;0.1;1.0;3.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2911;85;353;59;3;235;74;341;6;0.5;0.5;60.0;21;9.0;1.6;0.0;444;71;29.0;24.0;9.0;7.4;419;395.0;41.0;69;12.0;10.0;22.0;11.0;92.0;3.6;0.8;0.3;0.2;0.9;1039;221;78;2;595;3.0;7;33.0;85;6;8;554;493;179;30;4;86;51;5;20;1;0.0;0.1;15.0;1.2;0.5;0.1;0.1;28;4;3.0;1.4;0.5;0.4;25;23.0;2.0;4;0.7;0.6;1.3;0.6;5.0;0.2;0.0;0.0;0.0;0.1;61;13;5;0;35;0.0;0;2.0;5;0;0;73;27;57;50;75;30.0;26.0;11.0;31.0;1.0;33.0;23.0;10.0;33.0;1.0;0.0;0.0;16.0;84.0;0.0;0.0;0.0;65.0;35.0;0.0;6.0;54.0;20.0;17.0;4.0;388;96;17082;97
25;Nederland;2018;9521;8467;2942;525;69;1487;854;81;350;8;0.6;1.1;304.0;22;11.0;1.7;0.9;491;81;46.0;27.0;9.0;9.5;439;426.0;48.0;76;13.0;12.0;23.0;12.0;93.0;4.0;0.9;0.4;0.2;1.1;5429;2839;165;1;1485;631;5;5;4;0.2;0.6;236.0;0;0.0;0.1;0.9;28.0;5;17.0;0.0;0.0;0.1;0.0;3.0;0.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3038;103;360;68;2;223;75;346;5;0.4;0.5;67.0;22;10.0;1.6;0.0;463;76;29.0;27.0;9.0;9.4;439;423.0;48.0;73;13.0;12.0;23.0;12.0;93.0;4.0;0.9;0.4;0.2;1.1;1054;220;87;5;612;2.0;8;31.0;76;5;9;554;493;171;31;4;87;50;5;20;0;0.0;0.1;18.0;1.3;0.6;0.1;0.1;29;5;3.0;1.6;0.5;0.6;26;25.0;3.0;4;0.7;0.7;1.3;0.7;5.0;0.2;0.1;0.0;0.0;0.1;61;13;5;0;36;0.0;0;2.0;4;0;1;72;28;58;51;75;31.0;27.0;16.0;26.0;1.0;34.0;23.0;15.0;27.0;1.0;0.0;0.0;29.0;71.0;0.0;0.0;0.0;68.0;32.0;0.0;5.0;56.0;21.0;15.0;3.0;380;93;17181;96
26;Nederland;2019;9537;8484;2830;499;79;1548;837;86;357;7;0.4;1.1;334.0;23;12.0;1.7;0.8;485;86;49.0;28.0;10.0;12.9;455;450.0;48.0;80;13.0;11.0;25.0;11.0;98.0;4.4;1.1;0.4;0.2;1.8;5379;2703;175;1;1546;616;5;5;2;0.0;0.6;267.0;0;0.0;0.1;0.8;28.0;6;17.0;0.0;0.0;0.1;0.0;3.0;0.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3105;127;324;78;2;221;81;353;5;0.4;0.5;67.0;23;12.0;1.7;0.0;457;80;32.0;28.0;10.0;12.8;454;446.0;48.0;78;12.0;11.0;25.0;11.0;98.0;4.4;1.1;0.4;0.2;1.8;1052;222;85;5;602;2.0;15;27.0;81;5;8;552;491;164;29;5;90;48;5;21;0;0.0;0.1;19.0;1.3;0.7;0.1;0.0;28;5;3.0;1.6;0.6;0.7;26;26.0;3.0;5;0.7;0.6;1.4;0.6;6.0;0.3;0.1;0.0;0.0;0.1;61;13;5;0;35;0.0;1;2.0;5;0;0;71;29;60;53;76;32.0;27.0;16.0;24.0;1.0;35.0;24.0;15.0;25.0;1.0;0.0;0.0;32.0;68.0;0.0;0.0;0.0;66.0;34.0;0.0;8.0;50.0;23.0;16.0;3.0;355;94;17282;95
27;Nederland;2020;10133;9109;2994;555;87;1675;844;84;393;7;0.5;1.2;377.0;25;13.0;1.8;1.2;498;95;43.0;31.0;11.0;16.4;517;504.0;57.0;87;14.0;13.0;29.0;11.0;116.0;4.9;1.5;0.4;0.2;1.6;5712;2837;211;1;1673;612;5;5;3;0.1;0.8;307.0;0;0.0;0.0;0.8;29.0;5;15.0;0.0;0.0;0.3;1.0;3.0;0.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3397;157;344;85;2;231;79;387;4;0.4;0.5;70.0;24;13.0;1.8;0.4;469;90;29.0;31.0;11.0;16.2;517;501.0;57.0;85;13.0;13.0;29.0;11.0;116.0;4.9;1.5;0.4;0.2;1.6;1024;216;89;6;604;1.0;5;27.0;70;5;2;582;523;172;32;5;96;48;5;23;0;0.0;0.1;22.0;1.4;0.7;0.1;0.1;29;5;2.0;1.8;0.6;0.9;30;29.0;3.0;5;0.8;0.8;1.7;0.6;7.0;0.3;0.1;0.0;0.0;0.1;59;12;5;0;35;0.0;0;2.0;4;0;0;70;30;60;53;76;33.0;27.0;17.0;23.0;1.0;35.0;24.0;16.0;24.0;1.0;0.0;0.0;35.0;64.0;0.0;0.0;0.0;64.0;35.0;0.0;8.0;52.0;23.0;12.0;4.0;355;88;17408;88
28;Nederland;2021;9797;8799;2856;507;87;1709;832;80;385;5;0.6;0.7;390.0;23;15.0;2.0;0.9;458;86;39.0;29.0;11.0;18.2;488;470.0;50.0;77;12.0;13.0;29.0;10.0;108.0;4.7;1.5;0.5;0.2;0.9;5567;2658;189;5;1704;604;5;7;1;0.3;0.5;325.0;1;0.0;0.1;0.9;27.0;5;15.0;0.0;0.0;0.5;6.0;8.0;0.0;2;0.0;0.0;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;3232;197;319;82;5;228;75;378;4;0.3;0.3;65.0;22;14.0;1.9;0.0;431;80;24.0;29.0;11.0;17.6;483;462.0;50.0;75;12.0;13.0;29.0;9.0;108.0;4.6;1.5;0.5;0.2;0.8;999;211;86;6;581;1.0;5;23.0;79;5;2;561;503;163;29;5;98;48;5;22;0;0.0;0.0;22.0;1.3;0.8;0.1;0.1;26;5;2.0;1.7;0.6;1.0;28;27.0;3.0;4;0.7;0.7;1.7;0.5;6.0;0.3;0.1;0.0;0.0;0.0;57;12;5;0;33;0.0;0;1.0;5;0;0;72;28;61;55;76;33.0;27.0;19.0;20.0;1.0;35.0;25.0;19.0;21.0;0.0;0.0;0.0;43.0;57.0;0.0;0.0;0.0;69.0;31.0;0.0;8.0;51.0;24.0;12.0;4.0;352;92;17475;94
