ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalWesterseAllochtonen_4;k_27EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;TotaalNietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
8020;Mannen en Vrouwen;33 jaar;3;2031;19511;;19511;1594;683;667;196;48;17917;1326;2229;265;5309;612;2749;5427
8021;Mannen en Vrouwen;33 jaar;3;2032;20166;;20167;1686;678;775;184;49;18481;1477;2501;246;5540;728;2660;5329
8022;Mannen en Vrouwen;33 jaar;3;2033;20578;;20578;1865;714;933;163;55;18713;1622;2634;304;5639;795;2790;4929
8023;Mannen en Vrouwen;33 jaar;3;2034;21520;;21519;2049;808;1019;165;57;19470;1815;2896;339;6073;854;2648;4845
8024;Mannen en Vrouwen;33 jaar;3;2035;21104;;21105;2096;818;1065;148;65;19009;1948;2861;331;5903;910;2578;4478
8025;Mannen en Vrouwen;33 jaar;3;2036;20652;;20652;2038;815;1043;128;52;18614;2019;2780;336;5998;932;2408;4141
8026;Mannen en Vrouwen;33 jaar;3;2037;20316;;20317;2083;877;1002;144;60;18234;2030;2809;324;6124;884;2225;3838
8027;Mannen en Vrouwen;33 jaar;3;2038;19734;;19734;2109;919;973;145;72;17625;1994;2909;307;5958;842;2060;3555
8028;Mannen en Vrouwen;33 jaar;3;2039;19190;;19190;2066;960;935;125;46;17124;1928;2781;339;5968;790;1879;3439
8029;Mannen en Vrouwen;33 jaar;3;2040;18559;;18559;2192;1119;921;102;50;16367;1909;2820;313;5692;774;1758;3101
8030;Mannen en Vrouwen;33 jaar;3;2041;17842;;17841;2268;1196;869;133;70;15573;1920;2809;327;5263;812;1594;2848
8031;Mannen en Vrouwen;33 jaar;3;2042;17929;;17931;2615;1515;928;113;59;15316;2037;2766;350;5126;854;1535;2648
8032;Mannen en Vrouwen;33 jaar;3;2043;17432;;17432;2997;1852;951;110;84;14435;2142;2785;342;4684;793;1411;2278
8033;Mannen en Vrouwen;33 jaar;3;2044;17932;;17930;3371;2120;1038;134;79;14559;2329;2854;413;4429;806;1415;2313
8034;Mannen en Vrouwen;33 jaar;3;2045;17691;;17692;3534;2337;1010;90;97;14158;2447;2930;394;4243;767;1254;2123
8035;Mannen en Vrouwen;33 jaar;3;2046;17570;;17569;3951;2756;974;104;117;13618;2418;3105;414;3810;738;1178;1955
8036;Mannen en Vrouwen;33 jaar;3;2047;16931;;16932;4300;3021;990;112;177;12632;2374;2944;427;3341;780;1000;1766
8037;Mannen en Vrouwen;33 jaar;3;2048;17017;;17017;4842;3549;1028;109;156;12175;2339;3234;499;3059;791;786;1467
8038;Mannen en Vrouwen;33 jaar;3;2049;17134;;17135;5103;3849;1048;84;122;12032;2334;3480;528;2797;781;708;1404
8039;Mannen en Vrouwen;33 jaar;3;2050;17167;;17168;5338;4127;1063;61;87;11830;2315;3769;562;2525;772;629;1258
8040;Mannen en Vrouwen;33 jaar;3;2051;17233;;17231;5612;4409;1080;42;81;11619;2311;4059;600;2253;764;537;1095
8041;Mannen en Vrouwen;33 jaar;3;2052;17322;;17322;5888;4678;1101;26;83;11434;2304;4301;639;1981;760;454;995
8042;Mannen en Vrouwen;33 jaar;3;2053;17342;;17341;6167;4921;1133;12;101;11174;2282;4466;681;1745;754;347;899
8043;Mannen en Vrouwen;33 jaar;3;2054;17339;;17340;6433;5146;1162;2;123;10907;2259;4564;727;1526;751;272;808
8044;Mannen en Vrouwen;33 jaar;3;2055;17285;;17284;6666;5336;1189;0;141;10618;2230;4620;771;1315;747;214;721
8045;Mannen en Vrouwen;33 jaar;3;2056;17192;;17191;6858;5482;1212;0;164;10333;2212;4662;824;1113;743;160;619
8046;Mannen en Vrouwen;33 jaar;3;2057;17119;;17120;7010;5595;1232;0;183;10110;2204;4691;867;946;739;111;552
8047;Mannen en Vrouwen;33 jaar;3;2058;17044;;17043;7131;5679;1252;0;200;9912;2200;4710;906;790;736;70;500
8048;Mannen en Vrouwen;33 jaar;3;2059;16988;;16989;7239;5754;1269;0;216;9750;2203;4720;937;662;735;32;461
8049;Mannen en Vrouwen;33 jaar;3;2060;16960;;16961;7341;5819;1288;0;234;9620;2210;4723;968;554;734;0;431
8050;Mannen en Vrouwen;34 jaar;Totaal bevolking;2015;206765;146175.0;60590;24685;15283;2855;5296;1251;35905;4340;7873;1947;6391;2495;5323;7536
8051;Mannen en Vrouwen;34 jaar;Totaal bevolking;2016;204087;142514.0;61573;24785;15705;2814;4922;1344;36788;4066;8726;2000;6515;2515;5349;7617
8052;Mannen en Vrouwen;34 jaar;Totaal bevolking;2017;199958;137279.0;62678;24918;16160;2840;4544;1374;37760;4798;9460;2033;6449;2598;5656;6766
8053;Mannen en Vrouwen;34 jaar;Totaal bevolking;2018;199247;135447.0;63801;25315;16592;2990;4370;1363;38486;5049;9784;2098;6417;2637;5811;6690
8054;Mannen en Vrouwen;34 jaar;Totaal bevolking;2019;204649;139020.0;65629;25976;17208;3087;4201;1480;39653;5251;10413;2243;6364;2688;5975;6719
8055;Mannen en Vrouwen;34 jaar;Totaal bevolking;2020;208075;141943.0;66133;26480;17816;3209;3949;1506;39653;5123;10566;2417;6279;2746;6046;6476
8056;Mannen en Vrouwen;34 jaar;Totaal bevolking;2021;213273;146464.0;66809;27202;18361;3316;3950;1575;39607;4901;10736;2502;6131;2780;6087;6470
8057;Mannen en Vrouwen;34 jaar;Totaal bevolking;2022;214759;147252.0;67507;27355;18673;3390;3668;1624;40152;4733;11012;2609;6342;2781;5914;6761
8058;Mannen en Vrouwen;34 jaar;Totaal bevolking;2023;214578;144991.0;69586;27865;19225;3506;3443;1691;41721;4733;11605;2803;6554;2806;5975;7245
8059;Mannen en Vrouwen;34 jaar;Totaal bevolking;2024;217175;146419.0;70755;27949;19492;3582;3185;1690;42806;4797;12015;2868;6662;2955;5870;7639
8060;Mannen en Vrouwen;34 jaar;Totaal bevolking;2025;225251;152492.0;72759;28382;19854;3695;3006;1827;44377;5024;12367;3116;6874;3171;6014;7811
8061;Mannen en Vrouwen;34 jaar;Totaal bevolking;2026;225634;152364.0;73270;28590;20188;3773;2851;1778;44680;5061;12577;3214;6840;3174;5883;7931
8062;Mannen en Vrouwen;34 jaar;Totaal bevolking;2027;223818;149682.0;74136;28483;20231;3861;2601;1790;45653;5335;12900;3394;7118;3237;5680;7989
8063;Mannen en Vrouwen;34 jaar;Totaal bevolking;2028;222609;148667.0;73943;28532;20400;3948;2382;1802;45411;5358;12953;3462;6958;3114;5594;7972
8064;Mannen en Vrouwen;34 jaar;Totaal bevolking;2029;223622;148714.0;74909;28775;20492;4323;2160;1800;46134;5629;13151;3524;7036;3206;5442;8146
8065;Mannen en Vrouwen;34 jaar;Totaal bevolking;2030;218855;144290.0;74564;28796;20584;4536;1944;1732;45768;5688;13306;3582;6912;3153;5357;7770
8066;Mannen en Vrouwen;34 jaar;Totaal bevolking;2031;218269;143319.0;74949;28806;20720;4567;1825;1694;46143;5744;13290;3732;7095;3038;5239;8005
8067;Mannen en Vrouwen;34 jaar;Totaal bevolking;2032;220064;144002.0;76062;28735;20835;4563;1642;1695;47327;6017;13514;3780;7275;3034;5410;8297
8068;Mannen en Vrouwen;34 jaar;Totaal bevolking;2033;226409;148984.0;77424;29060;20999;4753;1613;1695;48364;6265;13781;3877;7594;3167;5317;8363
8069;Mannen en Vrouwen;34 jaar;Totaal bevolking;2034;228095;149793.0;78301;29450;21291;4953;1487;1719;48851;6493;13916;3958;7713;3240;5464;8067
8070;Mannen en Vrouwen;34 jaar;Totaal bevolking;2035;232931;152744.0;80187;29808;21586;5058;1508;1656;50379;6843;14308;4110;8284;3275;5437;8122
8071;Mannen en Vrouwen;34 jaar;Totaal bevolking;2036;229975;149779.0;80196;29869;21549;5262;1355;1703;50327;6945;14373;4174;8226;3334;5380;7895
8072;Mannen en Vrouwen;34 jaar;Totaal bevolking;2037;228342;148052.0;80289;29972;21783;5230;1335;1624;50317;7086;14438;4255;8381;3378;5104;7675
8073;Mannen en Vrouwen;34 jaar;Totaal bevolking;2038;227563;147115.0;80449;30087;21874;5284;1348;1581;50362;7174;14583;4302;8632;3326;4874;7471
8074;Mannen en Vrouwen;34 jaar;Totaal bevolking;2039;221159;140719.0;80441;30225;21955;5297;1328;1645;50216;7202;14869;4343;8626;3241;4641;7294
8075;Mannen en Vrouwen;34 jaar;Totaal bevolking;2040;215523;135479.0;80043;29980;21963;5304;1259;1454;50063;7133;14903;4472;8728;3247;4344;7236
8076;Mannen en Vrouwen;34 jaar;Totaal bevolking;2041;213658;133846.0;79812;30089;22048;5346;1206;1489;49723;7160;15097;4503;8502;3250;4231;6980
8077;Mannen en Vrouwen;34 jaar;Totaal bevolking;2042;210460;130778.0;79681;30240;22221;5267;1234;1518;49441;7217;15211;4551;8313;3352;4048;6749
8078;Mannen en Vrouwen;34 jaar;Totaal bevolking;2043;213677;133369.0;80306;30751;22618;5426;1192;1515;49555;7403;15293;4638;8318;3385;4005;6513
8079;Mannen en Vrouwen;34 jaar;Totaal bevolking;2044;213589;133255.0;80335;31286;23155;5439;1189;1503;49049;7498;15462;4679;8037;3312;3907;6154
8080;Mannen en Vrouwen;34 jaar;Totaal bevolking;2045;212822;131923.0;80899;31555;23317;5567;1191;1480;49344;7695;15690;4808;7847;3341;3769;6194
8081;Mannen en Vrouwen;34 jaar;Totaal bevolking;2046;208633;128313.0;80321;31500;23305;5534;1148;1513;48821;7676;15823;4890;7656;3227;3575;5974
8082;Mannen en Vrouwen;34 jaar;Totaal bevolking;2047;204969;124812.0;80157;31692;23530;5531;1131;1500;48465;7703;16114;4885;7364;3210;3327;5862
8083;Mannen en Vrouwen;34 jaar;Totaal bevolking;2048;201116;122054.0;79063;31847;23729;5497;1091;1530;47216;7582;15956;4863;6943;3227;3140;5505
8084;Mannen en Vrouwen;34 jaar;Totaal bevolking;2049;205008;124871.0;80136;32657;24499;5534;1087;1537;47479;7563;16307;4952;6818;3217;3182;5440
8085;Mannen en Vrouwen;34 jaar;Totaal bevolking;2050;207883;127436.0;80448;33094;24927;5572;1071;1524;47354;7594;16634;5038;6485;3234;3123;5246
8086;Mannen en Vrouwen;34 jaar;Totaal bevolking;2051;210629;129702.0;80926;33529;25343;5611;1056;1519;47397;7626;16998;5126;6233;3254;3048;5112
8087;Mannen en Vrouwen;34 jaar;Totaal bevolking;2052;212787;131400.0;81386;33964;25740;5652;1042;1530;47422;7659;17358;5208;5979;3269;2967;4982
8088;Mannen en Vrouwen;34 jaar;Totaal bevolking;2053;214780;132964.0;81816;34398;26117;5698;1030;1553;47418;7688;17662;5293;5731;3282;2900;4862
8089;Mannen en Vrouwen;34 jaar;Totaal bevolking;2054;216644;134438.0;82205;34814;26461;5750;1018;1585;47391;7702;17891;5372;5515;3297;2846;4768
8090;Mannen en Vrouwen;34 jaar;Totaal bevolking;2055;217884;135403.0;82481;35184;26761;5799;1008;1616;47297;7712;18054;5448;5304;3311;2789;4679
8091;Mannen en Vrouwen;34 jaar;Totaal bevolking;2056;219171;136460.0;82712;35520;27027;5850;997;1646;47192;7723;18175;5528;5110;3321;2734;4601
8092;Mannen en Vrouwen;34 jaar;Totaal bevolking;2057;220414;137485.0;82928;35810;27249;5900;986;1675;47118;7737;18289;5606;4943;3331;2680;4532
8093;Mannen en Vrouwen;34 jaar;Totaal bevolking;2058;221529;138386.0;83143;36064;27436;5945;976;1707;47079;7761;18385;5676;4808;3341;2640;4468
8094;Mannen en Vrouwen;34 jaar;Totaal bevolking;2059;222361;138977.0;83385;36288;27593;5993;966;1736;47097;7784;18472;5746;4714;3354;2598;4429
8095;Mannen en Vrouwen;34 jaar;Totaal bevolking;2060;223006;139370.0;83635;36494;27730;6034;966;1764;47141;7817;18553;5805;4650;3362;2560;4394
8096;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2015;37740;;37740;14531;10939;2294;539;759;23209;3649;6751;1650;3892;1614;1767;3886
8097;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2016;37743;;37743;14926;11447;2296;450;733;22817;3304;7421;1647;3651;1592;1599;3603
8098;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2017;39472;;39472;15659;12131;2363;471;694;23813;3966;8219;1705;3332;1627;1783;3181
8099;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2018;40306;;40306;16280;12619;2570;445;646;24026;4136;8480;1751;3177;1659;1811;3012
8100;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2019;41680;;41680;16954;13176;2709;438;631;24726;4285;9046;1845;3023;1666;1762;3099
8101;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2020;41818;;41818;17607;13679;2850;456;622;24211;4108;9113;1964;2709;1741;1701;2875
8102;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2021;41398;;41398;18162;14129;2976;438;619;23236;3755;9201;2013;2398;1666;1554;2649
8103;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2022;41360;;41360;18555;14452;3036;436;631;22805;3484;9465;2048;2318;1583;1488;2419
8104;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2023;41899;;41899;19018;14819;3117;448;634;22881;3412;9955;2186;2157;1543;1377;2251
8105;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2024;42221;;42221;19309;15030;3178;451;650;22912;3316;10320;2251;1883;1596;1442;2104
8106;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2025;42333;;42333;19568;15196;3253;451;668;22765;3295;10507;2376;1753;1621;1282;1931
8107;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2026;42340;;42340;19753;15312;3298;462;681;22587;3265;10536;2486;1668;1619;1190;1823
8108;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2027;42607;;42607;19868;15421;3284;465;698;22739;3368;10686;2570;1523;1637;1143;1812
8109;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2028;42535;;42535;19972;15524;3256;478;714;22563;3331;10667;2609;1484;1645;1028;1799
8110;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2029;42692;;42692;20096;15594;3300;474;728;22596;3375;10651;2676;1452;1667;948;1827
8111;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2030;42765;;42765;20196;15644;3340;474;738;22569;3375;10514;2748;1444;1694;960;1834
8112;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2031;42899;;42899;20298;15700;3378;472;748;22601;3414;10470;2788;1441;1682;941;1865
8113;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2032;42913;;42913;20351;15738;3383;474;756;22562;3479;10342;2838;1394;1666;971;1872
8114;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2033;42773;;42773;20416;15776;3403;474;763;22357;3517;10209;2857;1349;1684;878;1863
8115;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2034;42755;;42755;20465;15821;3401;473;770;22290;3538;10186;2898;1313;1661;850;1844
8116;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2035;42896;;42896;20534;15863;3420;473;778;22362;3629;10209;2953;1288;1641;817;1825
8117;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2036;42875;;42875;20598;15907;3434;472;785;22277;3633;10207;2964;1270;1601;797;1805
8118;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2037;43046;;43046;20671;15956;3453;471;791;22375;3717;10301;2997;1232;1586;758;1784
8119;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2038;43321;;43321;20773;16013;3494;468;798;22548;3805;10374;3028;1246;1599;728;1768
8120;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2039;43583;;43583;20856;16065;3518;468;805;22727;3893;10457;3064;1205;1606;738;1764
8121;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2040;43835;;43835;20946;16122;3546;466;812;22889;3939;10561;3098;1193;1629;718;1751
8122;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2041;44128;;44128;21033;16179;3569;465;820;23095;4027;10645;3125;1189;1631;724;1754
8123;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2042;44371;;44371;21117;16238;3588;464;827;23254;4071;10738;3153;1200;1635;706;1751
8124;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2043;44581;;44581;21200;16293;3611;462;834;23381;4116;10813;3184;1190;1638;699;1741
8125;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2044;44772;;44772;21286;16346;3637;462;841;23486;4109;10897;3214;1191;1643;697;1735
8126;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2045;44952;;44952;21354;16400;3645;461;848;23598;4125;10978;3243;1181;1644;695;1732
8127;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2046;45134;;45134;21435;16454;3666;459;856;23699;4152;11056;3268;1179;1636;686;1722
8128;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2047;45318;;45318;21513;16508;3683;459;863;23805;4155;11133;3302;1176;1642;679;1718
8129;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2048;45451;;45451;21578;16559;3690;458;871;23873;4166;11174;3323;1168;1642;682;1718
8130;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2049;45606;;45606;21648;16609;3704;457;878;23958;4174;11226;3351;1171;1645;678;1713
8131;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2050;45745;;45745;21719;16660;3718;456;885;24026;4182;11260;3378;1171;1647;675;1713
8132;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2051;45870;;45870;21788;16710;3731;455;892;24082;4189;11283;3405;1171;1648;673;1713
8133;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2052;45987;;45987;21856;16759;3744;454;899;24131;4198;11302;3428;1171;1650;668;1714
8134;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2053;46102;;46102;21922;16807;3756;453;906;24180;4209;11321;3454;1170;1651;662;1713
8135;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2054;46218;;46218;21985;16854;3766;452;913;24233;4219;11344;3476;1171;1651;659;1713
8136;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2055;46338;;46338;22050;16900;3778;452;920;24288;4231;11372;3497;1171;1652;654;1711
8137;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2056;46457;;46457;22111;16944;3789;451;927;24346;4243;11403;3519;1170;1653;649;1709
8138;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2057;46570;;46570;22169;16988;3798;450;933;24401;4254;11435;3540;1169;1653;644;1706
8139;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2058;46682;;46682;22228;17030;3808;450;940;24454;4264;11465;3561;1167;1654;643;1700
8140;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2059;46795;;46795;22286;17072;3818;449;947;24509;4274;11494;3582;1167;1655;639;1698
8141;Mannen en Vrouwen;34 jaar;1e generatie allochtonen;2060;46898;;46898;22339;17112;3826;448;953;24559;4283;11524;3602;1166;1656;635;1693
8142;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2015;22850;;22850;10154;4344;561;4757;492;12696;691;1122;297;2499;881;3556;3650
8143;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2016;23829;;23830;9859;4258;518;4472;611;13971;762;1305;353;2864;923;3750;4014
8144;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2017;23207;;23206;9259;4029;477;4073;680;13947;832;1241;328;3117;971;3873;3585
8145;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2018;23494;;23495;9035;3973;420;3925;717;14460;913;1304;347;3240;978;4000;3678
8146;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2019;23948;;23949;9022;4032;378;3763;849;14927;966;1367;398;3341;1022;4213;3620
8147;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2020;24315;;24315;8873;4137;359;3493;884;15442;1015;1453;453;3570;1005;4345;3601
8148;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2021;25410;;25411;9040;4232;340;3512;956;16371;1146;1535;489;3733;1114;4533;3821
8149;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2022;26147;;26147;8800;4221;354;3232;993;17347;1249;1547;561;4024;1198;4426;4342
8150;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2023;27687;;27687;8847;4406;389;2995;1057;18840;1321;1650;617;4397;1263;4598;4994
8151;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2024;28536;;28534;8640;4462;404;2734;1040;19894;1481;1695;617;4779;1359;4428;5535
8152;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2025;30426;;30426;8814;4658;442;2555;1159;21612;1729;1860;740;5121;1550;4732;5880
8153;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2026;30930;;30930;8837;4876;475;2389;1097;22093;1796;2041;728;5172;1555;4693;6108
8154;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2027;31530;;31529;8615;4810;577;2136;1092;22914;1967;2214;824;5595;1600;4537;6177
8155;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2028;31409;;31408;8560;4876;692;1904;1088;22848;2027;2286;853;5474;1469;4566;6173
8156;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2029;32218;;32217;8679;4898;1023;1686;1072;23538;2254;2500;848;5584;1539;4494;6319
8157;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2030;31797;;31799;8600;4940;1196;1470;994;23199;2313;2792;834;5468;1459;4397;5936
8158;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2031;32050;;32050;8508;5020;1189;1353;946;23542;2330;2820;944;5654;1356;4298;6140
8159;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2032;33147;;33149;8384;5097;1180;1168;939;24765;2538;3172;942;5881;1368;4439;6425
8160;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2033;34651;;34651;8644;5223;1350;1139;932;26007;2748;3572;1020;6245;1483;4439;6500
8161;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2034;35547;;35546;8985;5470;1552;1014;949;26561;2955;3730;1060;6400;1579;4614;6223
8162;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2035;37291;;37291;9274;5723;1638;1035;878;28017;3214;4099;1157;6996;1634;4620;6297
8163;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2036;37320;;37321;9271;5642;1828;883;918;28050;3312;4166;1210;6956;1733;4583;6090
8164;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2037;37243;;37243;9301;5827;1777;864;833;27942;3369;4137;1258;7149;1792;4346;5891
8165;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2038;37126;;37128;9314;5861;1790;880;783;27814;3369;4209;1274;7386;1727;4146;5703
8166;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2039;36857;;36858;9369;5890;1779;860;840;27489;3309;4412;1279;7421;1635;3903;5530
8167;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2040;36209;;36208;9034;5841;1758;793;642;27174;3194;4342;1374;7535;1618;3626;5485
8168;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2041;35685;;35684;9056;5869;1777;741;669;26628;3133;4452;1378;7313;1619;3507;5226
8169;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2042;35311;;35310;9123;5983;1679;770;691;26187;3146;4473;1398;7113;1717;3342;4998
8170;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2043;35724;;35725;9551;6325;1815;730;681;26174;3287;4480;1454;7128;1747;3306;4772
8171;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2044;35563;;35563;10000;6809;1802;727;662;25563;3389;4565;1465;6846;1669;3210;4419
8172;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2045;35946;;35947;10201;6917;1922;730;632;25746;3570;4712;1565;6666;1697;3074;4462
8173;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2046;35188;;35187;10065;6851;1868;689;657;25122;3524;4767;1622;6477;1591;2889;4252
8174;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2047;34840;;34839;10179;7022;1848;672;637;24660;3548;4981;1583;6188;1568;2648;4144
8175;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2048;33612;;33612;10269;7170;1807;633;659;23343;3416;4782;1540;5775;1585;2458;3787
8176;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2049;34531;;34530;11009;7890;1830;630;659;23521;3389;5081;1601;5647;1572;2504;3727
8177;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2050;34705;;34703;11375;8267;1854;615;639;23328;3412;5374;1660;5314;1587;2448;3533
8178;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2051;35059;;35056;11741;8633;1880;601;627;23315;3437;5715;1721;5062;1606;2375;3399
8179;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2052;35398;;35399;12108;8981;1908;588;631;23291;3461;6056;1780;4808;1619;2299;3268
8180;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2053;35713;;35714;12476;9310;1942;577;647;23238;3479;6341;1839;4561;1631;2238;3149
8181;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2054;35987;;35987;12829;9607;1984;566;672;23158;3483;6547;1896;4344;1646;2187;3055
8182;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2055;36144;;36143;13134;9861;2021;556;696;23009;3481;6682;1951;4133;1659;2135;2968
8183;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2056;36254;;36255;13409;10083;2061;546;719;22846;3480;6772;2009;3940;1668;2085;2892
8184;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2057;36358;;36358;13641;10261;2102;536;742;22717;3483;6854;2066;3774;1678;2036;2826
8185;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2058;36460;;36461;13836;10406;2137;526;767;22625;3497;6920;2115;3641;1687;1997;2768
8186;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2059;36590;;36590;14002;10521;2175;517;789;22588;3510;6978;2164;3547;1699;1959;2731
8187;Mannen en Vrouwen;34 jaar;2e generatie allochtonen;2060;36735;;36737;14155;10618;2208;518;811;22582;3534;7029;2203;3484;1706;1925;2701
8188;Mannen en Vrouwen;34 jaar;2;2015;11051;;11052;8472;3794;324;3895;459;2580;390;339;213;188;541;774;135
8189;Mannen en Vrouwen;34 jaar;2;2016;11036;;11037;8241;3738;276;3658;569;2796;473;393;253;210;523;785;159
8190;Mannen en Vrouwen;34 jaar;2;2017;10706;;10705;7761;3506;264;3348;643;2944;488;375;248;223;577;848;185
8191;Mannen en Vrouwen;34 jaar;2;2018;10647;;10648;7654;3505;252;3224;673;2994;541;396;247;216;592;840;162
8192;Mannen en Vrouwen;34 jaar;2;2019;11024;;11025;7749;3594;224;3125;806;3276;603;412;316;224;612;914;195
8193;Mannen en Vrouwen;34 jaar;2;2020;11010;;11009;7658;3631;224;2964;839;3351;600;439;319;274;581;948;190
8194;Mannen en Vrouwen;34 jaar;2;2021;11581;;11583;7791;3705;239;2941;906;3792;682;538;369;235;669;1071;228
8195;Mannen en Vrouwen;34 jaar;2;2022;11516;;11516;7632;3720;235;2733;944;3884;733;537;418;240;683;1051;222
8196;Mannen en Vrouwen;34 jaar;2;2023;11803;;11801;7704;3910;262;2533;999;4097;771;550;439;277;682;1085;293
8197;Mannen en Vrouwen;34 jaar;2;2024;11867;;11863;7479;3897;270;2324;988;4384;861;637;456;277;671;1163;319
8198;Mannen en Vrouwen;34 jaar;2;2025;12679;;12678;7614;4026;307;2193;1088;5064;1003;662;524;339;787;1361;388
8199;Mannen en Vrouwen;34 jaar;2;2026;12860;;12860;7694;4261;318;2065;1050;5166;1007;685;515;367;744;1343;505
