ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;BeloningVanWerknemersPerArbeidsjaar_7;LonenPerArbeidsjaar_8;TotaalBanen_9;Mannen_10;Vrouwen_11;GewerkteUren_12;Arbeidsjaren_13
1099;O Openbaar bestuur en overheidsdiensten;2003 4e kwartaal;5995.0;5890.0;4402.0;4323.0;1593.0;1567.0;12.55;9.21;545;354;191;198;478
1100;O Openbaar bestuur en overheidsdiensten;2003;23030.0;;17013.0;;6017.0;;47.73;35.26;550;357;193;778;483
1101;O Openbaar bestuur en overheidsdiensten;2004 1e kwartaal;5277.0;5835.0;3764.0;4190.0;1513.0;1645.0;11.14;7.95;541;349;191;201;474
1102;O Openbaar bestuur en overheidsdiensten;2004 2e kwartaal;6919.0;5916.0;4956.0;4236.0;1963.0;1680.0;14.67;10.51;539;347;191;179;472
1103;O Openbaar bestuur en overheidsdiensten;2004 3e kwartaal;5184.0;5757.0;3735.0;4117.0;1449.0;1639.0;11.09;7.99;535;345;190;171;467
1104;O Openbaar bestuur en overheidsdiensten;2004 4e kwartaal;5906.0;5778.0;4197.0;4109.0;1708.0;1670.0;12.77;9.08;530;341;189;191;462
1105;O Openbaar bestuur en overheidsdiensten;2004;23286.0;;16652.0;;6634.0;;49.67;35.52;536;346;190;743;469
1106;O Openbaar bestuur en overheidsdiensten;2005 1e kwartaal;5185.0;5761.0;3626.0;4053.0;1559.0;1708.0;11.4;7.97;523;337;186;193;455
1107;O Openbaar bestuur en overheidsdiensten;2005 2e kwartaal;6923.0;5924.0;4857.0;4151.0;2066.0;1774.0;15.14;10.62;526;338;187;182;457
1108;O Openbaar bestuur en overheidsdiensten;2005 3e kwartaal;5271.0;5829.0;3723.0;4090.0;1548.0;1739.0;11.54;8.15;524;338;186;169;457
1109;O Openbaar bestuur en overheidsdiensten;2005 4e kwartaal;6011.0;5875.0;4223.0;4136.0;1788.0;1739.0;13.09;9.2;526;339;187;187;459
1110;O Openbaar bestuur en overheidsdiensten;2005;23389.0;;16429.0;;6960.0;;51.19;35.95;525;338;187;732;457
1111;O Openbaar bestuur en overheidsdiensten;2006 1e kwartaal;5279.0;5842.0;3737.0;4157.0;1543.0;1684.0;11.69;8.28;518;334;184;196;451
1112;O Openbaar bestuur en overheidsdiensten;2006 2e kwartaal;6810.0;5864.0;4861.0;4176.0;1949.0;1688.0;15.08;10.76;518;335;184;177;452
1113;O Openbaar bestuur en overheidsdiensten;2006 3e kwartaal;5504.0;6032.0;3922.0;4276.0;1582.0;1757.0;12.32;8.78;513;332;181;163;447
1114;O Openbaar bestuur en overheidsdiensten;2006 4e kwartaal;6018.0;5873.0;4270.0;4180.0;1749.0;1693.0;13.39;9.5;516;334;181;181;449
1115;O Openbaar bestuur en overheidsdiensten;2006;23611.0;;16789.0;;6822.0;;52.49;37.33;516;334;183;716;450
1116;O Openbaar bestuur en overheidsdiensten;2007 1e kwartaal;5499.0;6062.0;3881.0;4302.0;1617.0;1760.0;12.2;8.61;517;333;184;193;451
1117;O Openbaar bestuur en overheidsdiensten;2007 2e kwartaal;7014.0;6092.0;4998.0;4327.0;2016.0;1765.0;15.56;11.09;518;333;185;177;451
1118;O Openbaar bestuur en overheidsdiensten;2007 3e kwartaal;5702.0;6257.0;4056.0;4429.0;1646.0;1828.0;12.72;9.05;515;331;184;164;448
1119;O Openbaar bestuur en overheidsdiensten;2007 4e kwartaal;6307.0;6111.0;4477.0;4355.0;1831.0;1757.0;14.11;10.01;513;329;184;181;447
1120;O Openbaar bestuur en overheidsdiensten;2007;24522.0;;17412.0;;7110.0;;54.6;38.77;516;332;184;715;449
1121;O Openbaar bestuur en overheidsdiensten;2008 1e kwartaal;5662.0;6261.0;4006.0;4452.0;1656.0;1809.0;12.53;8.87;518;330;188;190;452
1122;O Openbaar bestuur en overheidsdiensten;2008 2e kwartaal;7223.0;6311.0;5160.0;4492.0;2063.0;1819.0;16.04;11.45;516;329;187;179;451
1123;O Openbaar bestuur en overheidsdiensten;2008 3e kwartaal;5800.0;6424.0;4156.0;4579.0;1644.0;1845.0;12.98;9.3;512;326;186;167;447
1124;O Openbaar bestuur en overheidsdiensten;2008 4e kwartaal;6869.0;6558.0;4873.0;4672.0;1996.0;1886.0;15.36;10.9;513;326;187;184;447
1125;O Openbaar bestuur en overheidsdiensten;2008;25554.0;;18195.0;;7359.0;;56.91;40.52;515;328;187;719;449
1126;O Openbaar bestuur en overheidsdiensten;2009 1e kwartaal;5905.0;6580.0;4157.0;4655.0;1748.0;1925.0;12.91;9.09;524;329;195;196;457
1127;O Openbaar bestuur en overheidsdiensten;2009 2e kwartaal;7651.0;6692.0;5445.0;4746.0;2206.0;1946.0;16.65;11.85;527;331;196;181;459
1128;O Openbaar bestuur en overheidsdiensten;2009 3e kwartaal;6054.0;6788.0;4322.0;4820.0;1732.0;1968.0;13.2;9.42;525;330;195;172;459
1129;O Openbaar bestuur en overheidsdiensten;2009 4e kwartaal;7319.0;6869.0;5174.0;4877.0;2145.0;1992.0;15.79;11.16;532;334;198;192;463
1130;O Openbaar bestuur en overheidsdiensten;2009;26929.0;;19098.0;;7831.0;;58.59;41.55;527;331;196;741;460
1131;O Openbaar bestuur en overheidsdiensten;2010 1e kwartaal;6083.0;6830.0;4376.0;4937.0;1707.0;1892.0;12.78;9.19;545;340;204;202;476
1132;O Openbaar bestuur en overheidsdiensten;2010 2e kwartaal;7881.0;6899.0;5719.0;4993.0;2162.0;1906.0;16.56;12.02;545;341;203;183;476
1133;O Openbaar bestuur en overheidsdiensten;2010 3e kwartaal;6084.0;6888.0;4429.0;4989.0;1655.0;1898.0;12.97;9.44;537;337;201;176;469
1134;O Openbaar bestuur en overheidsdiensten;2010 4e kwartaal;7583.0;7015.0;5468.0;5072.0;2115.0;1943.0;16.18;11.67;535;334;201;200;469
1135;O Openbaar bestuur en overheidsdiensten;2010;27631.0;;19992.0;;7639.0;;58.49;42.32;540;338;202;761;472
1136;O Openbaar bestuur en overheidsdiensten;2011 1e kwartaal;6055.0;6830.0;4345.0;4931.0;1710.0;1898.0;12.87;9.24;538;335;203;200;470
1137;O Openbaar bestuur en overheidsdiensten;2011 2e kwartaal;7743.0;6781.0;5606.0;4897.0;2137.0;1884.0;16.62;12.03;533;333;201;182;466
1138;O Openbaar bestuur en overheidsdiensten;2011 3e kwartaal;5936.0;6752.0;4311.0;4885.0;1625.0;1867.0;13.03;9.46;522;326;196;173;455
1139;O Openbaar bestuur en overheidsdiensten;2011 4e kwartaal;7448.0;6819.0;5358.0;4907.0;2090.0;1913.0;16.32;11.74;521;325;196;190;456
1140;O Openbaar bestuur en overheidsdiensten;2011;27182.0;;19620.0;;7562.0;;58.84;42.47;529;330;199;746;462
1141;O Openbaar bestuur en overheidsdiensten;2012 1e kwartaal;6045.0;6839.0;4266.0;4862.0;1779.0;1977.0;13.27;9.36;522;324;197;198;456
1142;O Openbaar bestuur en overheidsdiensten;2012 2e kwartaal;7757.0;6806.0;5525.0;4832.0;2232.0;1974.0;17.15;12.22;518;323;195;178;452
1143;O Openbaar bestuur en overheidsdiensten;2012 3e kwartaal;5965.0;6801.0;4265.0;4853.0;1700.0;1947.0;13.43;9.6;509;317;192;165;444
1144;O Openbaar bestuur en overheidsdiensten;2012 4e kwartaal;7550.0;6871.0;5354.0;4862.0;2196.0;2009.0;16.91;11.99;510;318;192;186;447
1145;O Openbaar bestuur en overheidsdiensten;2012;27317.0;;19410.0;;7907.0;;60.75;43.17;515;320;194;727;450
1146;O Openbaar bestuur en overheidsdiensten;2013 1e kwartaal;5850.0;6639.0;4174.0;4778.0;1676.0;1861.0;13.09;9.34;512;318;194;189;447
1147;O Openbaar bestuur en overheidsdiensten;2013 2e kwartaal;7623.0;6696.0;5486.0;4801.0;2137.0;1895.0;17.1;12.31;511;318;193;175;446
1148;O Openbaar bestuur en overheidsdiensten;2013 3e kwartaal;5869.0;6694.0;4213.0;4808.0;1656.0;1886.0;13.41;9.63;501;312;189;166;438
1149;O Openbaar bestuur en overheidsdiensten;2013 4e kwartaal;7383.0;6696.0;5380.0;4865.0;2003.0;1830.0;16.74;12.2;504;314;190;184;441
1150;O Openbaar bestuur en overheidsdiensten;2013;26725.0;;19253.0;;7472.0;;60.36;43.48;507;315;191;713;443
1151;O Openbaar bestuur en overheidsdiensten;2014 1e kwartaal;;;;;;;;;505;313;192;186;441
1152;P Onderwijs;1995 1e kwartaal;2501.0;2685.0;1995.0;2173.0;506.0;512.0;8.44;6.73;404;191;212;130;296
1153;P Onderwijs;1995 2e kwartaal;3122.0;2698.0;2530.0;2179.0;593.0;519.0;10.35;8.39;411;195;216;119;302
1154;P Onderwijs;1995 3e kwartaal;2517.0;2724.0;2043.0;2196.0;475.0;527.0;8.41;6.82;408;193;214;112;299
1155;P Onderwijs;1995 4e kwartaal;2736.0;2770.0;2200.0;2219.0;536.0;551.0;9.05;7.28;412;195;216;129;302
1156;P Onderwijs;1995;10877.0;;8768.0;;2109.0;;36.27;29.24;408;194;215;490;300
1157;P Onderwijs;1996 1e kwartaal;2530.0;2715.0;2009.0;2188.0;521.0;528.0;8.35;6.63;411;194;216;131;303
1158;P Onderwijs;1996 2e kwartaal;3150.0;2718.0;2538.0;2183.0;611.0;535.0;10.23;8.25;417;197;220;119;308
1159;P Onderwijs;1996 3e kwartaal;2537.0;2745.0;2050.0;2204.0;487.0;541.0;8.31;6.71;414;196;218;113;305
1160;P Onderwijs;1996 4e kwartaal;2747.0;2785.0;2200.0;2222.0;547.0;562.0;8.93;7.15;417;197;219;130;308
1161;P Onderwijs;1996;10963.0;;8797.0;;2166.0;;35.83;28.75;414;196;218;492;306
1162;P Onderwijs;1997 1e kwartaal;2615.0;2805.0;2092.0;2277.0;523.0;528.0;8.47;6.78;415;197;217;130;309
1163;P Onderwijs;1997 2e kwartaal;3283.0;2827.0;2679.0;2301.0;603.0;526.0;10.57;8.63;417;199;219;127;311
1164;P Onderwijs;1997 3e kwartaal;2643.0;2862.0;2150.0;2315.0;493.0;547.0;8.55;6.96;415;198;218;115;309
1165;P Onderwijs;1997 4e kwartaal;2854.0;2901.0;2299.0;2327.0;555.0;574.0;9.13;7.35;420;200;220;129;313
1166;P Onderwijs;1997;11395.0;;9220.0;;2175.0;;36.73;29.72;417;198;219;501;310
1167;P Onderwijs;1998 1e kwartaal;2765.0;2964.0;2117.0;2302.0;648.0;661.0;8.76;6.7;420;199;221;135;316
1168;P Onderwijs;1998 2e kwartaal;3504.0;3013.0;2705.0;2317.0;799.0;696.0;10.99;8.48;424;201;223;127;319
1169;P Onderwijs;1998 3e kwartaal;2805.0;3042.0;2171.0;2340.0;634.0;702.0;8.83;6.83;423;200;222;117;318
1170;P Onderwijs;1998 4e kwartaal;3035.0;3091.0;2317.0;2350.0;718.0;740.0;9.42;7.19;429;203;226;131;322
1171;P Onderwijs;1998;12109.0;;9310.0;;2799.0;;38.0;29.21;424;201;223;510;319
1172;P Onderwijs;1999 1e kwartaal;2981.0;3198.0;2277.0;2473.0;705.0;724.0;9.31;7.11;424;194;230;135;320
1173;P Onderwijs;1999 2e kwartaal;3789.0;3256.0;2937.0;2516.0;851.0;740.0;11.67;9.05;430;197;233;128;325
1174;P Onderwijs;1999 3e kwartaal;3043.0;3304.0;2357.0;2544.0;685.0;760.0;9.41;7.29;428;196;232;118;323
1175;P Onderwijs;1999 4e kwartaal;3289.0;3344.0;2519.0;2557.0;770.0;787.0;10.03;7.68;434;199;235;136;328
1176;P Onderwijs;1999;13102.0;;10090.0;;3012.0;;40.43;31.14;429;196;232;516;324
1177;P Onderwijs;2000 1e kwartaal;3184.0;3425.0;2441.0;2655.0;743.0;771.0;9.75;7.47;433;198;235;142;327
1178;P Onderwijs;2000 2e kwartaal;4072.0;3501.0;3157.0;2707.0;915.0;794.0;12.34;9.57;438;200;238;133;330
1179;P Onderwijs;2000 3e kwartaal;3278.0;3567.0;2542.0;2744.0;736.0;823.0;9.96;7.72;437;200;237;118;329
1180;P Onderwijs;2000 4e kwartaal;3550.0;3591.0;2738.0;2774.0;812.0;818.0;10.61;8.18;444;203;241;134;335
1181;P Onderwijs;2000;14085.0;;10879.0;;3206.0;;42.67;32.96;438;200;238;526;330
1182;P Onderwijs;2001 1e kwartaal;3434.0;3714.0;2600.0;2837.0;834.0;877.0;10.32;7.82;442;199;243;144;333
1183;P Onderwijs;2001 2e kwartaal;4400.0;3783.0;3361.0;2886.0;1038.0;897.0;13.03;9.96;449;201;248;133;338
1184;P Onderwijs;2001 3e kwartaal;3544.0;3867.0;2710.0;2931.0;833.0;936.0;10.53;8.05;449;200;249;123;337
1185;P Onderwijs;2001 4e kwartaal;3834.0;3846.0;2914.0;2932.0;919.0;914.0;11.22;8.53;456;202;254;140;342
1186;P Onderwijs;2001;15211.0;;11586.0;;3625.0;;45.12;34.37;449;201;248;540;337
1187;P Onderwijs;2002 1e kwartaal;3647.0;3972.0;2747.0;3016.0;899.0;955.0;10.6;7.99;459;201;258;148;344
1188;P Onderwijs;2002 2e kwartaal;4705.0;4041.0;3578.0;3073.0;1127.0;968.0;13.55;10.3;465;202;263;137;347
1189;P Onderwijs;2002 3e kwartaal;3789.0;4154.0;2922.0;3169.0;867.0;986.0;10.87;8.38;466;202;264;131;348
1190;P Onderwijs;2002 4e kwartaal;4250.0;4224.0;3241.0;3230.0;1009.0;994.0;11.99;9.15;475;205;270;147;354
1191;P Onderwijs;2002;16391.0;;12488.0;;3903.0;;47.03;35.83;466;202;264;563;349
1192;P Onderwijs;2003 1e kwartaal;3888.0;4268.0;2954.0;3271.0;935.0;997.0;10.81;8.21;482;212;270;158;360
1193;P Onderwijs;2003 2e kwartaal;5066.0;4345.0;3853.0;3306.0;1213.0;1039.0;14.03;10.67;485;212;273;143;361
1194;P Onderwijs;2003 3e kwartaal;3970.0;4380.0;3049.0;3324.0;922.0;1056.0;11.18;8.58;478;208;270;136;355
1195;P Onderwijs;2003 4e kwartaal;4511.0;4442.0;3396.0;3350.0;1115.0;1092.0;12.74;9.59;477;208;270;148;354
1196;P Onderwijs;2003;17436.0;;13251.0;;4185.0;;48.76;37.06;481;210;271;584;358
1197;P Onderwijs;2004 1e kwartaal;3989.0;4408.0;2960.0;3306.0;1028.0;1103.0;11.24;8.34;475;201;274;154;355
1198;P Onderwijs;2004 2e kwartaal;5270.0;4516.0;3925.0;3362.0;1345.0;1155.0;14.78;11.01;480;202;278;137;357
1199;P Onderwijs;2004 3e kwartaal;4083.0;4531.0;3075.0;3372.0;1008.0;1158.0;11.52;8.68;477;200;277;132;354
1200;P Onderwijs;2004 4e kwartaal;4649.0;4536.0;3422.0;3343.0;1227.0;1193.0;13.11;9.65;478;200;279;149;355
1201;P Onderwijs;2004;17991.0;;13382.0;;4609.0;;50.66;37.68;478;201;277;572;355
1202;P Onderwijs;2005 1e kwartaal;4049.0;4494.0;2956.0;3315.0;1094.0;1179.0;11.58;8.45;475;197;278;150;350
1203;P Onderwijs;2005 2e kwartaal;5393.0;4622.0;3954.0;3382.0;1438.0;1240.0;15.26;11.19;480;198;282;141;353
1204;P Onderwijs;2005 3e kwartaal;4252.0;4740.0;3140.0;3466.0;1112.0;1274.0;12.13;8.95;476;196;280;132;351
1205;P Onderwijs;2005 4e kwartaal;4783.0;4621.0;3496.0;3384.0;1287.0;1237.0;13.53;9.89;479;198;281;144;353
1206;P Onderwijs;2005;18476.0;;13546.0;;4930.0;;52.53;38.51;477;197;280;567;352
1207;P Onderwijs;2006 1e kwartaal;4166.0;4639.0;3088.0;3468.0;1078.0;1170.0;11.84;8.78;477;202;275;156;352
1208;P Onderwijs;2006 2e kwartaal;5465.0;4697.0;4088.0;3502.0;1377.0;1195.0;15.45;11.55;480;203;277;141;354
1209;P Onderwijs;2006 3e kwartaal;4226.0;4738.0;3168.0;3526.0;1059.0;1212.0;12.23;9.17;469;199;270;127;346
1210;P Onderwijs;2006 4e kwartaal;4986.0;4769.0;3699.0;3547.0;1286.0;1222.0;13.88;10.3;488;205;283;147;359
1211;P Onderwijs;2006;18843.0;;14043.0;;4800.0;;53.44;39.82;478;202;276;571;353
1212;P Onderwijs;2007 1e kwartaal;4330.0;4836.0;3203.0;3597.0;1127.0;1239.0;12.13;8.97;490;206;284;156;357
1213;P Onderwijs;2007 2e kwartaal;5695.0;4916.0;4252.0;3656.0;1443.0;1260.0;15.82;11.81;493;207;286;144;360
1214;P Onderwijs;2007 3e kwartaal;4447.0;5009.0;3326.0;3730.0;1121.0;1279.0;12.68;9.48;482;202;280;130;351
1215;P Onderwijs;2007 4e kwartaal;5380.0;5092.0;3984.0;3781.0;1396.0;1311.0;14.82;10.98;498;206;292;149;363
1216;P Onderwijs;2007;19852.0;;14764.0;;5088.0;;55.5;41.27;491;205;286;579;358
1217;P Onderwijs;2008 1e kwartaal;4585.0;5144.0;3408.0;3836.0;1177.0;1308.0;12.31;9.15;504;211;292;162;373
1218;P Onderwijs;2008 2e kwartaal;5988.0;5192.0;4489.0;3879.0;1499.0;1313.0;15.94;11.95;505;211;294;151;376
1219;P Onderwijs;2008 3e kwartaal;4622.0;5226.0;3466.0;3911.0;1156.0;1315.0;12.71;9.53;492;205;287;140;364
1220;P Onderwijs;2008 4e kwartaal;5804.0;5437.0;4313.0;4050.0;1491.0;1387.0;15.35;11.41;511;211;301;155;378
1221;P Onderwijs;2008;20999.0;;15676.0;;5323.0;;56.38;42.09;503;210;293;608;372
1222;P Onderwijs;2009 1e kwartaal;4912.0;5534.0;3653.0;4125.0;1259.0;1409.0;12.99;9.66;512;212;300;163;378
1223;P Onderwijs;2009 2e kwartaal;6306.0;5479.0;4710.0;4080.0;1596.0;1399.0;16.57;12.38;513;212;301;149;381
1224;P Onderwijs;2009 3e kwartaal;4919.0;5564.0;3704.0;4180.0;1215.0;1383.0;13.41;10.09;500;206;293;142;367
1225;P Onderwijs;2009 4e kwartaal;6167.0;5728.0;4596.0;4278.0;1571.0;1450.0;16.32;12.16;512;210;302;159;378
1226;P Onderwijs;2009;22304.0;;16663.0;;5641.0;;59.35;44.34;509;210;299;612;376
1227;P Onderwijs;2010 1e kwartaal;4977.0;5637.0;3663.0;4160.0;1314.0;1476.0;13.1;9.65;516;213;304;161;380
1228;P Onderwijs;2010 2e kwartaal;6531.0;5684.0;4849.0;4210.0;1682.0;1474.0;17.16;12.74;516;212;304;146;381
1229;P Onderwijs;2010 3e kwartaal;5047.0;5707.0;3748.0;4228.0;1299.0;1479.0;13.84;10.28;497;204;294;139;365
1230;P Onderwijs;2010 4e kwartaal;6243.0;5771.0;4595.0;4257.0;1648.0;1514.0;16.63;12.24;510;207;303;159;376
1231;P Onderwijs;2010;22798.0;;16855.0;;5943.0;;60.78;44.93;510;209;301;605;375
1232;P Onderwijs;2011 1e kwartaal;5038.0;5729.0;3716.0;4241.0;1322.0;1489.0;13.34;9.84;514;210;304;162;378
1233;P Onderwijs;2011 2e kwartaal;6582.0;5728.0;4894.0;4247.0;1688.0;1481.0;17.43;12.96;512;209;303;147;378
1234;P Onderwijs;2011 3e kwartaal;5081.0;5726.0;3781.0;4249.0;1300.0;1477.0;14.11;10.5;491;200;291;139;360
1235;P Onderwijs;2011 4e kwartaal;6204.0;5722.0;4575.0;4229.0;1629.0;1493.0;16.74;12.35;503;203;300;153;371
1236;P Onderwijs;2011;22905.0;;16966.0;;5939.0;;61.66;45.67;505;205;300;601;371
1237;P Onderwijs;2012 1e kwartaal;5006.0;5711.0;3649.0;4172.0;1357.0;1539.0;13.43;9.79;507;206;301;161;373
1238;P Onderwijs;2012 2e kwartaal;6520.0;5669.0;4794.0;4155.0;1726.0;1514.0;17.48;12.86;505;204;301;144;373
1239;P Onderwijs;2012 3e kwartaal;5022.0;5640.0;3701.0;4149.0;1321.0;1491.0;14.18;10.45;483;194;289;134;354
1240;P Onderwijs;2012 4e kwartaal;6103.0;5631.0;4458.0;4126.0;1645.0;1505.0;16.72;12.21;496;198;299;151;365
1241;P Onderwijs;2012;22651.0;;16602.0;;6049.0;;61.86;45.34;498;200;298;590;366
1242;P Onderwijs;2013 1e kwartaal;4895.0;5597.0;3588.0;4102.0;1307.0;1494.0;13.4;9.82;497;199;298;154;365
1243;P Onderwijs;2013 2e kwartaal;6423.0;5580.0;4749.0;4115.0;1674.0;1464.0;17.57;12.99;496;197;298;141;366
1244;P Onderwijs;2013 3e kwartaal;4952.0;5545.0;3670.0;4111.0;1282.0;1434.0;14.27;10.57;474;188;286;133;347
1245;P Onderwijs;2013 4e kwartaal;5914.0;5463.0;4440.0;4118.0;1474.0;1344.0;16.43;12.33;490;193;297;149;360
1246;P Onderwijs;2013;22184.0;;16447.0;;5737.0;;61.72;45.76;489;194;295;577;359
1247;P Onderwijs;2014 1e kwartaal;;;;;;;;;488;194;295;151;359
1248;Q Gezondheids- en welzijnszorg;1995 1e kwartaal;3484.0;3746.0;3030.0;3298.0;454.0;447.0;6.66;5.79;793;140;653;229;523
1249;Q Gezondheids- en welzijnszorg;1995 2e kwartaal;4367.0;3803.0;3838.0;3339.0;529.0;464.0;8.19;7.2;809;143;666;211;533
1250;Q Gezondheids- en welzijnszorg;1995 3e kwartaal;3587.0;3872.0;3162.0;3385.0;425.0;487.0;6.52;5.75;834;147;687;192;550
1251;Q Gezondheids- en welzijnszorg;1995 4e kwartaal;3904.0;3922.0;3415.0;3423.0;489.0;498.0;7.06;6.18;838;148;690;258;553
1252;Q Gezondheids- en welzijnszorg;1995;15342.0;;13445.0;;1897.0;;28.42;24.9;818;144;674;889;540
1253;Q Gezondheids- en welzijnszorg;1996 1e kwartaal;3675.0;3948.0;3162.0;3440.0;513.0;508.0;6.84;5.89;820;147;673;235;537
1254;Q Gezondheids- en welzijnszorg;1996 2e kwartaal;4578.0;3984.0;3981.0;3460.0;597.0;524.0;8.4;7.3;832;149;683;215;545
1255;Q Gezondheids- en welzijnszorg;1996 3e kwartaal;3741.0;4040.0;3266.0;3496.0;476.0;544.0;6.68;5.83;855;153;702;195;560
1256;Q Gezondheids- en welzijnszorg;1996 4e kwartaal;4081.0;4104.0;3534.0;3547.0;547.0;557.0;7.25;6.28;859;154;705;263;563
1257;Q Gezondheids- en welzijnszorg;1996;16076.0;;13943.0;;2133.0;;29.15;25.28;841;151;691;908;551
1258;Q Gezondheids- en welzijnszorg;1997 1e kwartaal;3807.0;4083.0;3263.0;3543.0;544.0;540.0;6.85;5.87;840;153;687;244;555
1259;Q Gezondheids- en welzijnszorg;1997 2e kwartaal;4762.0;4141.0;4127.0;3584.0;635.0;557.0;8.37;7.26;861;157;704;234;569
1260;Q Gezondheids- en welzijnszorg;1997 3e kwartaal;3875.0;4189.0;3370.0;3612.0;505.0;577.0;6.63;5.76;885;161;723;210;585
1261;Q Gezondheids- en welzijnszorg;1997 4e kwartaal;4237.0;4269.0;3652.0;3673.0;586.0;596.0;7.22;6.22;889;162;727;253;587
1262;Q Gezondheids- en welzijnszorg;1997;16681.0;;14412.0;;2269.0;;29.06;25.11;869;158;710;941;574
1263;Q Gezondheids- en welzijnszorg;1998 1e kwartaal;4149.0;4440.0;3371.0;3649.0;777.0;790.0;7.04;5.72;882;162;720;250;589
1264;Q Gezondheids- en welzijnszorg;1998 2e kwartaal;5167.0;4491.0;4220.0;3659.0;947.0;832.0;8.61;7.03;899;165;733;233;600
1265;Q Gezondheids- en welzijnszorg;1998 3e kwartaal;4219.0;4563.0;3451.0;3701.0;768.0;862.0;6.86;5.61;921;169;751;216;615
1266;Q Gezondheids- en welzijnszorg;1998 4e kwartaal;4610.0;4651.0;3725.0;3758.0;885.0;893.0;7.48;6.05;923;170;753;260;616
1267;Q Gezondheids- en welzijnszorg;1998;18144.0;;14767.0;;3377.0;;29.99;24.4;906;167;739;958;605
1268;Q Gezondheids- en welzijnszorg;1999 1e kwartaal;4409.0;4712.0;3567.0;3850.0;842.0;863.0;7.28;5.89;906;167;739;251;605
1269;Q Gezondheids- en welzijnszorg;1999 2e kwartaal;5500.0;4778.0;4494.0;3895.0;1007.0;883.0;8.94;7.3;922;170;751;236;616
1270;Q Gezondheids- en welzijnszorg;1999 3e kwartaal;4485.0;4852.0;3662.0;3932.0;823.0;920.0;7.13;5.82;942;174;768;218;629
1271;Q Gezondheids- en welzijnszorg;1999 4e kwartaal;4898.0;4951.0;3959.0;4005.0;939.0;946.0;7.76;6.27;945;174;770;273;631
1272;Q Gezondheids- en welzijnszorg;1999;19293.0;;15682.0;;3611.0;;31.1;25.28;929;171;757;979;620
1273;Q Gezondheids- en welzijnszorg;2000 1e kwartaal;4676.0;4993.0;3780.0;4073.0;895.0;920.0;7.63;6.16;915;167;748;267;613
1274;Q Gezondheids- en welzijnszorg;2000 2e kwartaal;5874.0;5099.0;4793.0;4153.0;1081.0;946.0;9.36;7.64;936;171;766;247;627
1275;Q Gezondheids- en welzijnszorg;2000 3e kwartaal;4817.0;5213.0;3931.0;4224.0;886.0;988.0;7.45;6.08;965;176;789;220;647
1276;Q Gezondheids- en welzijnszorg;2000 4e kwartaal;5211.0;5274.0;4210.0;4264.0;1001.0;1010.0;7.98;6.44;975;178;797;266;653
1277;Q Gezondheids- en welzijnszorg;2000;20578.0;;16714.0;;3864.0;;32.4;26.31;948;173;775;1000;635
1278;Q Gezondheids- en welzijnszorg;2001 1e kwartaal;5188.0;5542.0;4176.0;4498.0;1012.0;1044.0;7.97;6.41;960;177;783;274;651
1279;Q Gezondheids- en welzijnszorg;2001 2e kwartaal;6507.0;5638.0;5297.0;4585.0;1210.0;1053.0;9.81;7.98;982;180;802;255;663
1280;Q Gezondheids- en welzijnszorg;2001 3e kwartaal;5343.0;5798.0;4404.0;4743.0;940.0;1055.0;7.88;6.49;1010;184;826;236;678
1281;Q Gezondheids- en welzijnszorg;2001 4e kwartaal;5801.0;5862.0;4699.0;4750.0;1102.0;1112.0;8.48;6.87;1017;184;833;288;684
1282;Q Gezondheids- en welzijnszorg;2001;22840.0;;18576.0;;4264.0;;34.13;27.76;992;181;811;1054;669
1283;Q Gezondheids- en welzijnszorg;2002 1e kwartaal;5729.0;6141.0;4580.0;4950.0;1149.0;1192.0;8.18;6.54;1029;187;842;291;701
1284;Q Gezondheids- en welzijnszorg;2002 2e kwartaal;7258.0;6270.0;5854.0;5053.0;1404.0;1217.0;10.25;8.27;1048;187;861;273;708
1285;Q Gezondheids- en welzijnszorg;2002 3e kwartaal;5916.0;6455.0;4806.0;5205.0;1110.0;1250.0;8.2;6.66;1074;192;882;254;721
1286;Q Gezondheids- en welzijnszorg;2002 4e kwartaal;6525.0;6561.0;5264.0;5296.0;1261.0;1265.0;9.01;7.27;1077;191;886;307;724
1287;Q Gezondheids- en welzijnszorg;2002;25428.0;;20504.0;;4924.0;;35.64;28.74;1057;189;868;1126;713
1288;Q Gezondheids- en welzijnszorg;2003 1e kwartaal;6263.0;6765.0;5028.0;5469.0;1235.0;1297.0;8.54;6.85;1082;191;891;308;734
1289;Q Gezondheids- en welzijnszorg;2003 2e kwartaal;8028.0;6911.0;6469.0;5566.0;1559.0;1345.0;10.77;8.68;1105;194;910;285;745
1290;Q Gezondheids- en welzijnszorg;2003 3e kwartaal;6346.0;6980.0;5136.0;5609.0;1210.0;1371.0;8.4;6.8;1128;197;930;268;755
1291;Q Gezondheids- en welzijnszorg;2003 4e kwartaal;7103.0;7083.0;5701.0;5690.0;1402.0;1392.0;9.39;7.53;1128;196;932;322;757
1292;Q Gezondheids- en welzijnszorg;2003;27740.0;;22334.0;;5406.0;;37.1;29.87;1111;195;916;1184;748
