ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
3076;O Openbaar bestuur en overheidsdiensten;Zuid-Nederland (LD);2013;1932.0;25.0;12940.0
3077;O Openbaar bestuur en overheidsdiensten;Zuid-Nederland (LD);2014;1711.0;20.2;11810.0
3078;O Openbaar bestuur en overheidsdiensten;Zuid-Nederland (LD);2015;1796.0;22.5;12532.0
3079;O Openbaar bestuur en overheidsdiensten;Zuid-Nederland (LD);2016;1921.0;22.8;11858.0
3080;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2009;0.0;0.0;0.0
3081;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2010;0.0;0.0;0.0
3082;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2011;0.0;0.0;0.0
3083;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2012;0.0;0.0;0.0
3084;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2013;0.0;0.0;0.0
3085;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2014;0.0;0.0;0.0
3086;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2015;0.0;0.0;0.0
3087;O Openbaar bestuur en overheidsdiensten;Niet in te delen (LD);2016;0.0;0.0;0.0
3088;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2009;490.0;7.4;15087.0
3089;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2010;544.0;7.4;13599.0
3090;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2011;541.0;7.5;13860.0
3091;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2012;519.0;6.5;12564.0
3092;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2013;486.0;6.1;12606.0
3093;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2014;581.0;7.9;13591.0
3094;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2015;739.0;9.3;12519.0
3095;O Openbaar bestuur en overheidsdiensten;Groningen (PV);2016;660.0;8.6;13035.0
3096;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2009;594.0;7.6;12719.0
3097;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2010;584.0;7.4;12735.0
3098;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2011;506.0;6.5;12766.0
3099;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2012;587.0;7.5;12833.0
3100;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2013;655.0;8.1;12412.0
3101;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2014;644.0;8.5;13240.0
3102;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2015;565.0;6.8;12112.0
3103;O Openbaar bestuur en overheidsdiensten;Friesland (PV);2016;638.0;7.0;10924.0
3104;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2009;429.0;7.3;17055.0
3105;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2010;623.0;9.6;15394.0
3106;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2011;714.0;14.0;19577.0
3107;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2012;651.0;12.1;18575.0
3108;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2013;545.0;10.4;19107.0
3109;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2014;381.0;5.5;14485.0
3110;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2015;328.0;4.6;14050.0
3111;O Openbaar bestuur en overheidsdiensten;Drenthe (PV);2016;288.0;3.6;12488.0
3112;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2009;865.0;12.1;13963.0
3113;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2010;898.0;12.4;13860.0
3114;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2011;901.0;11.9;13195.0
3115;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2012;887.0;10.3;11637.0
3116;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2013;709.0;9.5;13337.0
3117;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2014;636.0;7.5;11727.0
3118;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2015;784.0;10.4;13258.0
3119;O Openbaar bestuur en overheidsdiensten;Overijssel (PV);2016;953.0;13.0;13620.0
3120;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2009;126.0;;
3121;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2010;197.0;;
3122;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2011;218.0;3.1;14329.0
3123;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2012;247.0;3.5;14074.0
3124;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2013;225.0;3.4;14912.0
3125;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2014;195.0;2.7;13708.0
3126;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2015;245.0;3.8;15525.0
3127;O Openbaar bestuur en overheidsdiensten;Flevoland (PV);2016;255.0;3.7;14494.0
3128;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2009;1149.0;13.9;12058.0
3129;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2010;1287.0;17.9;13926.0
3130;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2011;1330.0;14.8;11121.0
3131;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2012;1067.0;11.9;11142.0
3132;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2013;1248.0;14.7;11779.0
3133;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2014;1249.0;14.4;11526.0
3134;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2015;1354.0;17.5;12936.0
3135;O Openbaar bestuur en overheidsdiensten;Gelderland (PV);2016;1427.0;19.8;13860.0
3136;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2009;776.0;10.1;12982.0
3137;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2010;871.0;11.9;13609.0
3138;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2011;783.0;10.6;13517.0
3139;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2012;839.0;10.7;12707.0
3140;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2013;809.0;9.3;11440.0
3141;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2014;607.0;8.3;13719.0
3142;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2015;754.0;10.2;13539.0
3143;O Openbaar bestuur en overheidsdiensten;Utrecht (PV);2016;711.0;10.0;13999.0
3144;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2009;1087.0;11.5;10593.0
3145;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2010;1134.0;11.6;10224.0
3146;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2011;1231.0;13.5;10947.0
3147;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2012;1228.0;13.9;11292.0
3148;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2013;1273.0;14.7;11569.0
3149;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2014;1024.0;11.0;10772.0
3150;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2015;1088.0;12.6;11606.0
3151;O Openbaar bestuur en overheidsdiensten;Noord-Holland (PV);2016;1139.0;13.7;11990.0
3152;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2009;1762.0;20.6;11693.0
3153;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2010;1747.0;22.5;12887.0
3154;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2011;1718.0;19.0;11051.0
3155;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2012;1764.0;20.8;11775.0
3156;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2013;2273.0;27.5;12117.0
3157;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2014;2044.0;25.0;12243.0
3158;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2015;2152.0;24.3;11311.0
3159;O Openbaar bestuur en overheidsdiensten;Zuid-Holland (PV);2016;2345.0;27.0;11497.0
3160;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2009;452.0;6.7;14761.0
3161;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2010;577.0;8.2;14295.0
3162;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2011;562.0;9.7;17344.0
3163;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2012;507.0;7.3;14321.0
3164;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2013;558.0;7.9;14202.0
3165;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2014;495.0;6.8;13643.0
3166;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2015;516.0;7.0;13640.0
3167;O Openbaar bestuur en overheidsdiensten;Zeeland (PV);2016;524.0;7.3;13893.0
3168;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2009;1291.0;15.2;11806.0
3169;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2010;1078.0;12.3;11391.0
3170;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2011;982.0;12.4;12590.0
3171;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2012;1233.0;15.9;12914.0
3172;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2013;1230.0;16.1;13123.0
3173;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2014;1037.0;12.4;11989.0
3174;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2015;1098.0;13.9;12677.0
3175;O Openbaar bestuur en overheidsdiensten;Noord-Brabant (PV);2016;1165.0;13.9;11939.0
3176;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2009;599.0;7.6;12720.0
3177;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2010;625.0;8.0;12787.0
3178;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2011;680.0;7.5;10995.0
3179;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2012;679.0;8.2;12110.0
3180;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2013;702.0;8.8;12596.0
3181;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2014;674.0;7.8;11534.0
3182;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2015;698.0;8.6;12308.0
3183;O Openbaar bestuur en overheidsdiensten;Limburg (PV);2016;756.0;8.9;11764.0
3184;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2009;0.0;0.0;0.0
3185;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2010;0.0;0.0;0.0
3186;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2011;0.0;0.0;0.0
3187;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2012;0.0;0.0;0.0
3188;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2013;0.0;0.0;0.0
3189;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2014;0.0;0.0;0.0
3190;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2015;0.0;0.0;0.0
3191;O Openbaar bestuur en overheidsdiensten;Niet in te delen (PV);2016;0.0;0.0;0.0
3192;P Onderwijs;Nederland;2009;5384.0;86.9;16134.0
3193;P Onderwijs;Nederland;2010;5411.0;87.1;16090.0
3194;P Onderwijs;Nederland;2011;5434.0;84.8;15614.0
3195;P Onderwijs;Nederland;2012;5484.0;88.1;16063.0
3196;P Onderwijs;Nederland;2013;5708.0;89.4;15657.0
3197;P Onderwijs;Nederland;2014;5873.0;92.1;15688.0
3198;P Onderwijs;Nederland;2015;6151.0;101.8;16553.0
3199;P Onderwijs;Nederland;2016;6307.0;102.2;16204.0
3200;P Onderwijs;Noord-Nederland (LD);2009;810.0;11.9;14735.0
3201;P Onderwijs;Noord-Nederland (LD);2010;708.0;11.3;15921.0
3202;P Onderwijs;Noord-Nederland (LD);2011;666.0;12.2;18280.0
3203;P Onderwijs;Noord-Nederland (LD);2012;711.0;12.6;17660.0
3204;P Onderwijs;Noord-Nederland (LD);2013;827.0;13.9;16803.0
3205;P Onderwijs;Noord-Nederland (LD);2014;815.0;13.7;16774.0
3206;P Onderwijs;Noord-Nederland (LD);2015;841.0;13.9;16500.0
3207;P Onderwijs;Noord-Nederland (LD);2016;877.0;14.8;16861.0
3208;P Onderwijs;Oost-Nederland (LD);2009;1309.0;20.6;15743.0
3209;P Onderwijs;Oost-Nederland (LD);2010;1320.0;20.7;15646.0
3210;P Onderwijs;Oost-Nederland (LD);2011;1282.0;19.5;15193.0
3211;P Onderwijs;Oost-Nederland (LD);2012;1313.0;21.3;16204.0
3212;P Onderwijs;Oost-Nederland (LD);2013;1347.0;21.8;16158.0
3213;P Onderwijs;Oost-Nederland (LD);2014;1343.0;22.4;16643.0
3214;P Onderwijs;Oost-Nederland (LD);2015;1470.0;25.4;17275.0
3215;P Onderwijs;Oost-Nederland (LD);2016;1563.0;27.0;17288.0
3216;P Onderwijs;West-Nederland (LD);2009;2115.0;34.5;16293.0
3217;P Onderwijs;West-Nederland (LD);2010;2168.0;35.8;16506.0
3218;P Onderwijs;West-Nederland (LD);2011;2243.0;34.4;15329.0
3219;P Onderwijs;West-Nederland (LD);2012;2175.0;33.9;15605.0
3220;P Onderwijs;West-Nederland (LD);2013;2270.0;33.6;14807.0
3221;P Onderwijs;West-Nederland (LD);2014;2304.0;33.8;14666.0
3222;P Onderwijs;West-Nederland (LD);2015;2402.0;39.8;16577.0
3223;P Onderwijs;West-Nederland (LD);2016;2464.0;38.2;15493.0
3224;P Onderwijs;Zuid-Nederland (LD);2009;1150.0;19.9;17273.0
3225;P Onderwijs;Zuid-Nederland (LD);2010;1215.0;19.4;15929.0
3226;P Onderwijs;Zuid-Nederland (LD);2011;1243.0;18.8;15134.0
3227;P Onderwijs;Zuid-Nederland (LD);2012;1285.0;20.3;15813.0
3228;P Onderwijs;Zuid-Nederland (LD);2013;1264.0;20.1;15902.0
3229;P Onderwijs;Zuid-Nederland (LD);2014;1411.0;22.3;15820.0
3230;P Onderwijs;Zuid-Nederland (LD);2015;1438.0;22.7;15806.0
3231;P Onderwijs;Zuid-Nederland (LD);2016;1403.0;22.2;15835.0
3232;P Onderwijs;Niet in te delen (LD);2009;0.0;0.0;0.0
3233;P Onderwijs;Niet in te delen (LD);2010;0.0;0.0;0.0
3234;P Onderwijs;Niet in te delen (LD);2011;0.0;0.0;0.0
3235;P Onderwijs;Niet in te delen (LD);2012;0.0;0.0;0.0
3236;P Onderwijs;Niet in te delen (LD);2013;0.0;0.0;0.0
3237;P Onderwijs;Niet in te delen (LD);2014;0.0;0.0;0.0
3238;P Onderwijs;Niet in te delen (LD);2015;0.0;0.0;0.0
3239;P Onderwijs;Niet in te delen (LD);2016;0.0;0.0;0.0
3240;P Onderwijs;Groningen (PV);2009;231.0;3.7;15988.0
3241;P Onderwijs;Groningen (PV);2010;246.0;4.3;17674.0
3242;P Onderwijs;Groningen (PV);2011;231.0;;
3243;P Onderwijs;Groningen (PV);2012;248.0;4.1;16604.0
3244;P Onderwijs;Groningen (PV);2013;298.0;5.2;17393.0
3245;P Onderwijs;Groningen (PV);2014;278.0;4.6;16423.0
3246;P Onderwijs;Groningen (PV);2015;280.0;4.4;15827.0
3247;P Onderwijs;Groningen (PV);2016;288.0;4.6;15964.0
3248;P Onderwijs;Friesland (PV);2009;251.0;3.5;13955.0
3249;P Onderwijs;Friesland (PV);2010;251.0;4.0;15904.0
3250;P Onderwijs;Friesland (PV);2011;211.0;3.1;14929.0
3251;P Onderwijs;Friesland (PV);2012;229.0;4.0;17353.0
3252;P Onderwijs;Friesland (PV);2013;255.0;4.2;16616.0
3253;P Onderwijs;Friesland (PV);2014;253.0;4.7;18413.0
3254;P Onderwijs;Friesland (PV);2015;293.0;5.1;17496.0
3255;P Onderwijs;Friesland (PV);2016;327.0;6.1;18534.0
3256;P Onderwijs;Drenthe (PV);2009;328.0;4.6;13961.0
3257;P Onderwijs;Drenthe (PV);2010;211.0;;
3258;P Onderwijs;Drenthe (PV);2011;224.0;4.5;20282.0
3259;P Onderwijs;Drenthe (PV);2012;234.0;4.5;19074.0
3260;P Onderwijs;Drenthe (PV);2013;274.0;4.5;16376.0
3261;P Onderwijs;Drenthe (PV);2014;284.0;4.5;15726.0
3262;P Onderwijs;Drenthe (PV);2015;268.0;4.3;16140.0
3263;P Onderwijs;Drenthe (PV);2016;262.0;4.1;15751.0
3264;P Onderwijs;Overijssel (PV);2009;404.0;6.3;15668.0
3265;P Onderwijs;Overijssel (PV);2010;395.0;6.1;15520.0
3266;P Onderwijs;Overijssel (PV);2011;395.0;5.3;13417.0
3267;P Onderwijs;Overijssel (PV);2012;384.0;6.2;16132.0
3268;P Onderwijs;Overijssel (PV);2013;384.0;6.2;16158.0
3269;P Onderwijs;Overijssel (PV);2014;393.0;6.4;16207.0
3270;P Onderwijs;Overijssel (PV);2015;439.0;7.9;18063.0
3271;P Onderwijs;Overijssel (PV);2016;460.0;7.9;17233.0
3272;P Onderwijs;Flevoland (PV);2009;128.0;;
3273;P Onderwijs;Flevoland (PV);2010;128.0;;
3274;P Onderwijs;Flevoland (PV);2011;128.0;;
3275;P Onderwijs;Flevoland (PV);2012;139.0;2.5;18268.0
3276;P Onderwijs;Flevoland (PV);2013;134.0;2.3;17353.0
3277;P Onderwijs;Flevoland (PV);2014;126.0;2.4;19211.0
3278;P Onderwijs;Flevoland (PV);2015;137.0;2.5;18178.0
3279;P Onderwijs;Flevoland (PV);2016;139.0;2.2;15661.0
3280;P Onderwijs;Gelderland (PV);2009;777.0;12.5;16083.0
3281;P Onderwijs;Gelderland (PV);2010;797.0;12.9;16158.0
3282;P Onderwijs;Gelderland (PV);2011;759.0;12.0;15817.0
3283;P Onderwijs;Gelderland (PV);2012;790.0;12.6;15888.0
3284;P Onderwijs;Gelderland (PV);2013;829.0;13.2;15959.0
3285;P Onderwijs;Gelderland (PV);2014;824.0;13.6;16453.0
3286;P Onderwijs;Gelderland (PV);2015;894.0;15.0;16757.0
3287;P Onderwijs;Gelderland (PV);2016;964.0;16.9;17556.0
3288;P Onderwijs;Utrecht (PV);2009;397.0;7.0;17653.0
3289;P Onderwijs;Utrecht (PV);2010;430.0;7.1;16520.0
3290;P Onderwijs;Utrecht (PV);2011;444.0;7.0;15782.0
3291;P Onderwijs;Utrecht (PV);2012;465.0;7.1;15198.0
3292;P Onderwijs;Utrecht (PV);2013;464.0;7.0;15123.0
3293;P Onderwijs;Utrecht (PV);2014;484.0;7.0;14470.0
3294;P Onderwijs;Utrecht (PV);2015;471.0;7.5;15992.0
3295;P Onderwijs;Utrecht (PV);2016;466.0;7.4;15922.0
3296;P Onderwijs;Noord-Holland (PV);2009;625.0;11.2;17998.0
3297;P Onderwijs;Noord-Holland (PV);2010;728.0;13.0;17923.0
3298;P Onderwijs;Noord-Holland (PV);2011;814.0;12.2;15012.0
3299;P Onderwijs;Noord-Holland (PV);2012;700.0;11.5;16368.0
3300;P Onderwijs;Noord-Holland (PV);2013;708.0;10.8;15311.0
3301;P Onderwijs;Noord-Holland (PV);2014;688.0;10.9;15781.0
3302;P Onderwijs;Noord-Holland (PV);2015;776.0;15.2;19601.0
3303;P Onderwijs;Noord-Holland (PV);2016;801.0;12.7;15854.0
3304;P Onderwijs;Zuid-Holland (PV);2009;958.0;15.0;15640.0
3305;P Onderwijs;Zuid-Holland (PV);2010;865.0;14.2;16397.0
3306;P Onderwijs;Zuid-Holland (PV);2011;840.0;11.9;14160.0
3307;P Onderwijs;Zuid-Holland (PV);2012;857.0;12.9;15066.0
3308;P Onderwijs;Zuid-Holland (PV);2013;951.0;13.4;14082.0
3309;P Onderwijs;Zuid-Holland (PV);2014;975.0;13.3;13678.0
3310;P Onderwijs;Zuid-Holland (PV);2015;1002.0;14.7;14651.0
3311;P Onderwijs;Zuid-Holland (PV);2016;;;
3312;P Onderwijs;Zeeland (PV);2009;135.0;;
3313;P Onderwijs;Zeeland (PV);2010;145.0;;
3314;P Onderwijs;Zeeland (PV);2011;145.0;2.6;18185.0
3315;P Onderwijs;Zeeland (PV);2012;153.0;2.5;16276.0
3316;P Onderwijs;Zeeland (PV);2013;147.0;2.4;16074.0
3317;P Onderwijs;Zeeland (PV);2014;157.0;2.6;16361.0
3318;P Onderwijs;Zeeland (PV);2015;153.0;2.4;15517.0
3319;P Onderwijs;Zeeland (PV);2016;;;
3320;P Onderwijs;Noord-Brabant (PV);2009;843.0;13.5;16061.0
3321;P Onderwijs;Noord-Brabant (PV);2010;893.0;14.4;16094.0
3322;P Onderwijs;Noord-Brabant (PV);2011;889.0;14.3;16059.0
3323;P Onderwijs;Noord-Brabant (PV);2012;905.0;14.2;15686.0
3324;P Onderwijs;Noord-Brabant (PV);2013;881.0;13.9;15833.0
3325;P Onderwijs;Noord-Brabant (PV);2014;948.0;15.2;16044.0
3326;P Onderwijs;Noord-Brabant (PV);2015;969.0;15.6;16118.0
3327;P Onderwijs;Noord-Brabant (PV);2016;994.0;16.1;16232.0
3328;P Onderwijs;Limburg (PV);2009;307.0;6.3;20435.0
3329;P Onderwijs;Limburg (PV);2010;322.0;5.1;15726.0
3330;P Onderwijs;Limburg (PV);2011;354.0;4.5;12640.0
3331;P Onderwijs;Limburg (PV);2012;380.0;6.1;16127.0
3332;P Onderwijs;Limburg (PV);2013;383.0;6.1;16043.0
3333;P Onderwijs;Limburg (PV);2014;463.0;7.1;15380.0
3334;P Onderwijs;Limburg (PV);2015;469.0;7.1;15173.0
3335;P Onderwijs;Limburg (PV);2016;409.0;6.1;14870.0
3336;P Onderwijs;Niet in te delen (PV);2009;0.0;0.0;0.0
3337;P Onderwijs;Niet in te delen (PV);2010;0.0;0.0;0.0
3338;P Onderwijs;Niet in te delen (PV);2011;0.0;0.0;0.0
3339;P Onderwijs;Niet in te delen (PV);2012;0.0;0.0;0.0
3340;P Onderwijs;Niet in te delen (PV);2013;0.0;0.0;0.0
3341;P Onderwijs;Niet in te delen (PV);2014;0.0;0.0;0.0
3342;P Onderwijs;Niet in te delen (PV);2015;0.0;0.0;0.0
3343;P Onderwijs;Niet in te delen (PV);2016;0.0;0.0;0.0
3344;Q Gezondheids- en welzijnszorg;Nederland;2009;9010.0;137.6;15277.0
3345;Q Gezondheids- en welzijnszorg;Nederland;2010;9456.0;149.5;15806.0
3346;Q Gezondheids- en welzijnszorg;Nederland;2011;9495.0;152.1;16019.0
3347;Q Gezondheids- en welzijnszorg;Nederland;2012;9576.0;154.8;16170.0
3348;Q Gezondheids- en welzijnszorg;Nederland;2013;9524.0;154.5;16217.0
3349;Q Gezondheids- en welzijnszorg;Nederland;2014;9702.0;153.6;15837.0
3350;Q Gezondheids- en welzijnszorg;Nederland;2015;9573.0;150.7;15747.0
3351;Q Gezondheids- en welzijnszorg;Nederland;2016;9823.0;155.9;15867.0
3352;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2009;1251.0;20.4;16315.0
3353;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2010;1374.0;24.3;17685.0
3354;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2011;1431.0;23.2;16198.0
3355;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2012;1416.0;24.9;17561.0
3356;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2013;1493.0;25.2;16885.0
3357;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2014;1568.0;26.7;17039.0
3358;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2015;1658.0;27.0;16266.0
3359;Q Gezondheids- en welzijnszorg;Noord-Nederland (LD);2016;1721.0;29.5;17139.0
3360;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2009;1816.0;27.2;14994.0
3361;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2010;1943.0;31.4;16165.0
3362;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2011;2022.0;29.0;14345.0
3363;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2012;2059.0;34.6;16795.0
3364;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2013;2153.0;35.7;16600.0
3365;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2014;2167.0;34.2;15799.0
3366;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2015;2183.0;34.6;15859.0
3367;Q Gezondheids- en welzijnszorg;Oost-Nederland (LD);2016;2172.0;35.2;16222.0
3368;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2009;4169.0;64.3;15419.0
3369;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2010;4346.0;66.8;15375.0
3370;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2011;4163.0;70.9;17041.0
3371;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2012;4158.0;65.4;15720.0
3372;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2013;3864.0;62.9;16282.0
3373;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2014;3936.0;62.4;15851.0
3374;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2015;3730.0;59.6;15989.0
3375;Q Gezondheids- en welzijnszorg;West-Nederland (LD);2016;3848.0;60.6;15750.0
3376;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2009;1774.0;25.7;14500.0
3377;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2010;1793.0;26.9;15023.0
3378;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2011;1879.0;29.0;15421.0
3379;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2012;1943.0;30.0;15458.0
3380;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2013;2014.0;30.6;15188.0
3381;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2014;2031.0;30.3;14919.0
3382;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2015;2002.0;29.5;14746.0
3383;Q Gezondheids- en welzijnszorg;Zuid-Nederland (LD);2016;2082.0;30.5;14662.0
3384;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2009;0.0;0.0;0.0
3385;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2010;0.0;0.0;0.0
3386;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2011;0.0;0.0;0.0
3387;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2012;0.0;0.0;0.0
3388;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2013;0.0;0.0;0.0
3389;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2014;0.0;0.0;0.0
3390;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2015;0.0;0.0;0.0
3391;Q Gezondheids- en welzijnszorg;Niet in te delen (LD);2016;0.0;0.0;0.0
3392;Q Gezondheids- en welzijnszorg;Groningen (PV);2009;380.0;5.9;15507.0
3393;Q Gezondheids- en welzijnszorg;Groningen (PV);2010;404.0;6.6;16326.0
3394;Q Gezondheids- en welzijnszorg;Groningen (PV);2011;420.0;6.7;16034.0
3395;Q Gezondheids- en welzijnszorg;Groningen (PV);2012;415.0;7.5;18154.0
3396;Q Gezondheids- en welzijnszorg;Groningen (PV);2013;458.0;8.2;17911.0
3397;Q Gezondheids- en welzijnszorg;Groningen (PV);2014;457.0;8.2;17998.0
3398;Q Gezondheids- en welzijnszorg;Groningen (PV);2015;443.0;7.9;17725.0
3399;Q Gezondheids- en welzijnszorg;Groningen (PV);2016;481.0;9.1;18826.0
