ID;ForecastInterval;Periods;TotalPopulation_1;k_0To20Years_2;k_20To65Years_3;k_65YearsAndOlder_4;k_0To20Years_5;k_20To65Years_6;k_65YearsAndOlder_7;TotalPressure_8;GreenPressure_9;GreyPressure_10;LiveBirths_11;TotalFertilityRate_12;Deaths_13;Total_14;Men_15;Women_16;Total_17;Men_18;Women_19;Immigration_20;EmigrationInclNetAdmCorr_21;NetMigrationInclNetAdmCorr_22
231;Upper limit 67% forecast-interval;2047;18803084.0;4182186.0;9857836.0;5051359.0;22.7;54.1;27.9;94.9;43.7;53.8;208146.0;1.97;219782.0;88.89;87.49;90.27;25.32;24.26;26.36;197526.0;162202.0;48503.0
232;Upper limit 67% forecast-interval;2048;18833660.0;4186963.0;9895438.0;5047015.0;22.7;54.2;27.9;94.5;43.6;53.6;209525.0;1.97;220411.0;89.07;87.67;90.46;25.47;24.4;26.51;198169.0;162347.0;48336.0
233;Upper limit 67% forecast-interval;2049;18855624.0;4186877.0;9930269.0;5046132.0;22.6;54.4;27.8;94.2;43.5;53.5;211277.0;1.98;220627.0;89.26;87.85;90.64;25.62;24.55;26.67;198962.0;162533.0;48482.0
234;Upper limit 67% forecast-interval;2050;18884304.0;4199975.0;9959841.0;5050757.0;22.6;54.5;27.8;93.8;43.4;53.4;213271.0;1.98;220667.0;89.44;88.02;90.82;25.77;24.7;26.82;199239.0;163046.0;48826.0
235;Upper limit 67% forecast-interval;2051;18885880.0;4207486.0;9990836.0;5060570.0;22.6;54.6;27.9;93.6;43.2;53.4;215155.0;1.98;220830.0;89.62;88.2;91.0;25.92;24.84;26.97;199803.0;162899.0;49131.0
236;Upper limit 67% forecast-interval;2052;18936424.0;4213234.0;10018415.0;5064153.0;22.6;54.6;27.9;93.4;43.2;53.4;216737.0;1.99;220793.0;89.79;88.38;91.18;26.06;24.98;27.12;199449.0;163144.0;48983.0
237;Upper limit 67% forecast-interval;2053;18972256.0;4217601.0;10043354.0;5070494.0;22.6;54.7;27.9;93.4;43.2;53.6;218371.0;1.99;220619.0;89.97;88.55;91.36;26.21;25.13;27.27;199437.0;163750.0;49152.0
238;Upper limit 67% forecast-interval;2054;19004590.0;4223966.0;10067496.0;5076581.0;22.6;54.7;28.0;93.4;43.2;53.7;219843.0;1.99;220039.0;90.14;88.72;91.53;26.36;25.27;27.42;199288.0;163759.0;49105.0
239;Upper limit 67% forecast-interval;2055;19045304.0;4233651.0;10080102.0;5084994.0;22.7;54.7;28.0;93.5;43.2;53.8;220865.0;1.99;219294.0;90.32;88.9;91.7;26.5;25.41;27.57;199533.0;164651.0;49022.0
240;Upper limit 67% forecast-interval;2056;19056404.0;4246614.0;10090842.0;5096340.0;22.7;54.7;28.1;93.7;43.3;54.0;221898.0;2.0;218283.0;90.49;89.07;91.88;26.65;25.55;27.72;199551.0;165081.0;49145.0
241;Upper limit 67% forecast-interval;2057;19095550.0;4257829.0;10081385.0;5116269.0;22.8;54.7;28.2;93.9;43.4;54.2;223088.0;2.0;217478.0;90.66;89.24;92.05;26.79;25.7;27.86;199059.0;165242.0;49317.0
242;Upper limit 67% forecast-interval;2058;19106540.0;4261169.0;10086846.0;5135566.0;22.8;54.6;28.3;94.3;43.5;54.4;224589.0;2.0;216119.0;90.83;89.41;92.21;26.93;25.84;28.0;198781.0;165622.0;49052.0
243;Upper limit 67% forecast-interval;2059;19144910.0;4283583.0;10107248.0;5148622.0;22.9;54.6;28.4;94.6;43.6;54.6;225679.0;2.01;214870.0;90.99;89.56;92.37;27.07;25.98;28.15;199038.0;166633.0;49159.0
244;Upper limit 67% forecast-interval;2060;19181300.0;4309709.0;10120200.0;5160867.0;23.0;54.5;28.5;94.6;43.8;54.9;;;;;;;;;;;;
