ID;Geslacht;Persoonskenmerken;RegioS;WmoClientenGebruikWlz2018Totaal_1;WmoClienten2017InstroomWlz2018_2;SamenloopWmoWlz2017Wlz2018_3;WmoClientenGebruikWlz2018Totaal_4;WmoClienten2017InstroomWlzIn2018_5;SamenloopWmoWlz2017WlzIn2018_6;WmoClientenGebruikWlz2018Totaal_7;WmoClienten2017InstroomWlzIn2018_8;SamenloopWmoWlz2017WlzIn2018_9
8868;Mannen;Leeftijd: 85 jaar of ouder;Veldhoven;;;;;;;;;
8869;Mannen;Leeftijd: 85 jaar of ouder;Velsen;115.0;40.0;75.0;27.27;9.32;17.95;132.0;45.0;87.0
8870;Mannen;Leeftijd: 85 jaar of ouder;Venlo;;;;;;;;;
8871;Mannen;Leeftijd: 85 jaar of ouder;Venray;45.0;15.0;25.0;27.74;10.97;16.77;106.0;42.0;64.0
8872;Mannen;Leeftijd: 85 jaar of ouder;Vianen;25.0;10.0;15.0;36.92;15.38;21.54;121.0;51.0;71.0
8873;Mannen;Leeftijd: 85 jaar of ouder;Vlaardingen;135.0;45.0;90.0;22.65;7.89;14.77;138.0;48.0;90.0
8874;Mannen;Leeftijd: 85 jaar of ouder;Vlagtwedde;20.0;10.0;10.0;15.45;7.32;8.13;83.0;39.0;43.0
8875;Mannen;Leeftijd: 85 jaar of ouder;Vlieland;;;;;;;;;
8876;Mannen;Leeftijd: 85 jaar of ouder;Vlissingen;;;;;;;;;
8877;Mannen;Leeftijd: 85 jaar of ouder;Voerendaal;15.0;5.0;10.0;21.67;8.33;13.33;80.0;31.0;49.0
8878;Mannen;Leeftijd: 85 jaar of ouder;Voorschoten;55.0;15.0;35.0;35.53;11.18;24.34;126.0;40.0;86.0
8879;Mannen;Leeftijd: 85 jaar of ouder;Voorst;20.0;10.0;10.0;20.43;8.6;11.83;63.0;27.0;37.0
8880;Mannen;Leeftijd: 85 jaar of ouder;Vught;40.0;15.0;30.0;37.27;11.82;25.45;121.0;38.0;83.0
8881;Mannen;Leeftijd: 85 jaar of ouder;Waalre;5.0;5.0;5.0;26.92;15.38;11.54;26.0;15.0;11.0
8882;Mannen;Leeftijd: 85 jaar of ouder;Waalwijk;;;;;;;;;
8883;Mannen;Leeftijd: 85 jaar of ouder;Waddinxveen;20.0;10.0;10.0;29.17;13.89;15.28;69.0;33.0;36.0
8884;Mannen;Leeftijd: 85 jaar of ouder;Wageningen;50.0;15.0;35.0;30.72;8.43;22.29;137.0;38.0;99.0
8885;Mannen;Leeftijd: 85 jaar of ouder;Wassenaar;40.0;15.0;25.0;34.23;12.61;21.62;79.0;29.0;50.0
8886;Mannen;Leeftijd: 85 jaar of ouder;Waterland;20.0;10.0;10.0;20.0;8.0;12.0;92.0;37.0;55.0
8887;Mannen;Leeftijd: 85 jaar of ouder;Weert;65.0;25.0;40.0;27.85;11.39;16.46;105.0;43.0;62.0
8888;Mannen;Leeftijd: 85 jaar of ouder;Weesp;25.0;10.0;10.0;25.0;13.04;11.96;106.0;55.0;51.0
8889;Mannen;Leeftijd: 85 jaar of ouder;Werkendam;;;;;;;;;
8890;Mannen;Leeftijd: 85 jaar of ouder;West Maas en Waal;;;;;;;;;
8891;Mannen;Leeftijd: 85 jaar of ouder;Westerveld;40.0;15.0;20.0;24.2;10.19;14.01;111.0;47.0;65.0
8892;Mannen;Leeftijd: 85 jaar of ouder;Westervoort;;;;;;;;;
8893;Mannen;Leeftijd: 85 jaar of ouder;Westland;130.0;50.0;80.0;33.94;13.58;20.37;120.0;48.0;72.0
8894;Mannen;Leeftijd: 85 jaar of ouder;Weststellingwerf;35.0;5.0;25.0;32.38;6.67;25.71;103.0;21.0;82.0
8895;Mannen;Leeftijd: 85 jaar of ouder;Westvoorne;15.0;5.0;10.0;25.0;10.71;14.29;56.0;24.0;32.0
8896;Mannen;Leeftijd: 85 jaar of ouder;Wierden;25.0;10.0;15.0;23.15;7.41;15.74;103.0;33.0;70.0
8897;Mannen;Leeftijd: 85 jaar of ouder;Wijchen;45.0;15.0;30.0;27.54;9.58;17.96;133.0;46.0;87.0
8898;Mannen;Leeftijd: 85 jaar of ouder;Wijdemeren;35.0;10.0;20.0;30.28;10.09;20.18;104.0;35.0;69.0
8899;Mannen;Leeftijd: 85 jaar of ouder;Wijk bij Duurstede;20.0;5.0;15.0;27.14;5.71;21.43;104.0;22.0;82.0
8900;Mannen;Leeftijd: 85 jaar of ouder;Winsum;;;;;;;;;
8901;Mannen;Leeftijd: 85 jaar of ouder;Winterswijk;;;;;;;;;
8902;Mannen;Leeftijd: 85 jaar of ouder;Woensdrecht;30.0;10.0;20.0;24.78;8.85;15.93;124.0;44.0;80.0
8903;Mannen;Leeftijd: 85 jaar of ouder;Woerden;35.0;10.0;25.0;22.78;6.33;16.46;82.0;23.0;59.0
8904;Mannen;Leeftijd: 85 jaar of ouder;De Wolden;15.0;10.0;10.0;22.67;12.0;10.67;51.0;27.0;24.0
8905;Mannen;Leeftijd: 85 jaar of ouder;Wormerland;;;;;;;;;
8906;Mannen;Leeftijd: 85 jaar of ouder;Woudenberg;15.0;5.0;10.0;31.91;14.89;17.02;101.0;47.0;54.0
8907;Mannen;Leeftijd: 85 jaar of ouder;Woudrichem;;;;;;;;;
8908;Mannen;Leeftijd: 85 jaar of ouder;Zaanstad;155.0;55.0;100.0;24.96;8.75;16.21;108.0;38.0;70.0
8909;Mannen;Leeftijd: 85 jaar of ouder;Zaltbommel;20.0;5.0;15.0;23.08;6.59;16.48;88.0;25.0;63.0
8910;Mannen;Leeftijd: 85 jaar of ouder;Zandvoort;25.0;10.0;10.0;26.14;12.5;13.64;92.0;44.0;48.0
8911;Mannen;Leeftijd: 85 jaar of ouder;Zederik;10.0;0.0;5.0;18.6;2.33;16.28;57.0;7.0;50.0
8912;Mannen;Leeftijd: 85 jaar of ouder;Zeewolde;10.0;5.0;5.0;21.82;9.09;12.73;92.0;38.0;54.0
8913;Mannen;Leeftijd: 85 jaar of ouder;Zeist;65.0;25.0;40.0;36.63;13.37;23.26;79.0;29.0;50.0
8914;Mannen;Leeftijd: 85 jaar of ouder;Zevenaar;40.0;20.0;20.0;20.2;9.09;11.11;112.0;50.0;62.0
8915;Mannen;Leeftijd: 85 jaar of ouder;Zoetermeer;85.0;35.0;50.0;23.89;9.44;14.44;83.0;33.0;50.0
8916;Mannen;Leeftijd: 85 jaar of ouder;Zoeterwoude;5.0;0.0;5.0;18.18;4.55;13.64;40.0;10.0;30.0
8917;Mannen;Leeftijd: 85 jaar of ouder;Zuidhorn;30.0;5.0;25.0;41.56;9.09;32.47;209.0;46.0;163.0
8918;Mannen;Leeftijd: 85 jaar of ouder;Zuidplas;30.0;10.0;20.0;25.0;8.06;16.94;85.0;27.0;58.0
8919;Mannen;Leeftijd: 85 jaar of ouder;Zundert;35.0;10.0;25.0;25.69;8.33;17.36;122.0;40.0;83.0
8920;Mannen;Leeftijd: 85 jaar of ouder;Zutphen;60.0;20.0;40.0;26.79;9.82;16.96;120.0;44.0;76.0
8921;Mannen;Leeftijd: 85 jaar of ouder;Zwartewaterland;15.0;10.0;5.0;31.48;18.52;12.96;98.0;58.0;40.0
8922;Mannen;Leeftijd: 85 jaar of ouder;Zwijndrecht;;;;;;;;;
8923;Mannen;Leeftijd: 85 jaar of ouder;Zwolle;150.0;35.0;115.0;25.6;6.01;19.59;134.0;32.0;103.0
8924;Mannen;Minder dan 10 000 euro;Aa en Hunze;;;;;;;;;
8925;Mannen;Minder dan 10 000 euro;Aalburg;;;;;;;;;
8926;Mannen;Minder dan 10 000 euro;Aalsmeer;;;;;;;;;
8927;Mannen;Minder dan 10 000 euro;Aalten;;;;;;;;;
8928;Mannen;Minder dan 10 000 euro;Achtkarspelen;0.0;0.0;0.0;10.0;0.0;10.0;4.0;0.0;4.0
8929;Mannen;Minder dan 10 000 euro;Alblasserdam;;;;;;;;;
8930;Mannen;Minder dan 10 000 euro;Albrandswaard;10.0;0.0;10.0;62.5;6.25;56.25;34.0;3.0;31.0
8931;Mannen;Minder dan 10 000 euro;Alkmaar;0.0;0.0;0.0;5.41;2.7;2.7;2.0;1.0;1.0
8932;Mannen;Minder dan 10 000 euro;Almelo;5.0;5.0;0.0;9.3;6.98;2.33;5.0;4.0;1.0
8933;Mannen;Minder dan 10 000 euro;Almere;15.0;0.0;10.0;14.77;2.27;12.5;5.0;1.0;4.0
8934;Mannen;Minder dan 10 000 euro;Alphen aan den Rijn;0.0;0.0;0.0;9.09;0.0;9.09;1.0;0.0;1.0
8935;Mannen;Minder dan 10 000 euro;Alphen-Chaam;;;;;;;;;
8936;Mannen;Minder dan 10 000 euro;Ameland;;;;;;;;;
8937;Mannen;Minder dan 10 000 euro;Amersfoort;15.0;0.0;15.0;11.04;0.65;10.39;11.0;1.0;10.0
8938;Mannen;Minder dan 10 000 euro;Amstelveen;5.0;0.0;5.0;16.67;4.17;12.5;3.0;1.0;2.0
8939;Mannen;Minder dan 10 000 euro;Amsterdam;155.0;15.0;140.0;18.98;1.74;17.25;5.0;1.0;5.0
8940;Mannen;Minder dan 10 000 euro;Apeldoorn;45.0;0.0;45.0;34.56;1.47;33.09;28.0;1.0;26.0
8941;Mannen;Minder dan 10 000 euro;Appingedam;;;;;;;;;
8942;Mannen;Minder dan 10 000 euro;Arnhem;40.0;5.0;35.0;18.22;1.4;16.82;10.0;1.0;9.0
8943;Mannen;Minder dan 10 000 euro;Assen;5.0;0.0;5.0;11.11;0.0;11.11;9.0;0.0;9.0
8944;Mannen;Minder dan 10 000 euro;Asten;;;;;;;;;
8945;Mannen;Minder dan 10 000 euro;Baarle-Nassau;;;;;;;;;
8946;Mannen;Minder dan 10 000 euro;Baarn;5.0;0.0;5.0;63.64;0.0;63.64;29.0;0.0;29.0
8947;Mannen;Minder dan 10 000 euro;Barendrecht;5.0;0.0;5.0;36.36;0.0;36.36;12.0;0.0;12.0
8948;Mannen;Minder dan 10 000 euro;Barneveld;5.0;0.0;5.0;40.0;6.67;33.33;15.0;2.0;12.0
8949;Mannen;Minder dan 10 000 euro;Bedum;;;;;;;;;
8950;Mannen;Minder dan 10 000 euro;Beek (L.);;;;;;;;;
8951;Mannen;Minder dan 10 000 euro;Beemster;;;;;;;;;
8952;Mannen;Minder dan 10 000 euro;Beesel;;;;;;;;;
8953;Mannen;Minder dan 10 000 euro;Bellingwedde;;;;;;;;;
8954;Mannen;Minder dan 10 000 euro;Berg en Dal;0.0;0.0;0.0;14.29;0.0;14.29;5.0;0.0;5.0
8955;Mannen;Minder dan 10 000 euro;Bergeijk;0.0;0.0;0.0;9.09;0.0;9.09;6.0;0.0;6.0
8956;Mannen;Minder dan 10 000 euro;Bergen (L.);;;;;;;;;
8957;Mannen;Minder dan 10 000 euro;Bergen (NH.);10.0;0.0;10.0;78.57;0.0;78.57;35.0;0.0;35.0
8958;Mannen;Minder dan 10 000 euro;Bergen op Zoom;;;;;;;;;
8959;Mannen;Minder dan 10 000 euro;Berkelland;0.0;0.0;0.0;5.56;0.0;5.56;3.0;0.0;3.0
8960;Mannen;Minder dan 10 000 euro;Bernheze;;;;;;;;;
8961;Mannen;Minder dan 10 000 euro;Best;;;;;;;;;
8962;Mannen;Minder dan 10 000 euro;Beuningen;;;;;;;;;
8963;Mannen;Minder dan 10 000 euro;Beverwijk;;;;;;;;;
8964;Mannen;Minder dan 10 000 euro;het Bildt;;;;;;;;;
8965;Mannen;Minder dan 10 000 euro;De Bilt;;;;;;;;;
8966;Mannen;Minder dan 10 000 euro;Binnenmaas;;;;;;;;;
8967;Mannen;Minder dan 10 000 euro;Bladel;;;;;;;;;
8968;Mannen;Minder dan 10 000 euro;Blaricum;;;;;;;;;
8969;Mannen;Minder dan 10 000 euro;Bloemendaal;5.0;0.0;5.0;38.46;0.0;38.46;23.0;0.0;23.0
8970;Mannen;Minder dan 10 000 euro;Bodegraven-Reeuwijk;;;;;;;;;
8971;Mannen;Minder dan 10 000 euro;Boekel;;;;;;;;;
8972;Mannen;Minder dan 10 000 euro;Ten Boer;;;;;;;;;
8973;Mannen;Minder dan 10 000 euro;Borger-Odoorn;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8974;Mannen;Minder dan 10 000 euro;Borne;;;;;;;;;
8975;Mannen;Minder dan 10 000 euro;Borsele;;;;;;;;;
8976;Mannen;Minder dan 10 000 euro;Boxmeer;;;;;;;;;
8977;Mannen;Minder dan 10 000 euro;Boxtel;;;;;;;;;
8978;Mannen;Minder dan 10 000 euro;Breda;30.0;0.0;30.0;14.29;0.95;13.33;8.0;1.0;7.0
8979;Mannen;Minder dan 10 000 euro;Brielle;;;;;;;;;
8980;Mannen;Minder dan 10 000 euro;Bronckhorst;;;;;;;;;
8981;Mannen;Minder dan 10 000 euro;Brummen;;;;;;;;;
8982;Mannen;Minder dan 10 000 euro;Brunssum;5.0;0.0;5.0;33.33;0.0;33.33;20.0;0.0;20.0
8983;Mannen;Minder dan 10 000 euro;Bunnik;;;;;;;;;
8984;Mannen;Minder dan 10 000 euro;Bunschoten;;;;;;;;;
8985;Mannen;Minder dan 10 000 euro;Buren;;;;;;;;;
8986;Mannen;Minder dan 10 000 euro;Capelle aan den IJssel;5.0;0.0;5.0;12.0;0.0;12.0;4.0;0.0;4.0
8987;Mannen;Minder dan 10 000 euro;Castricum;;;;;;;;;
8988;Mannen;Minder dan 10 000 euro;Coevorden;;;;;;;;;
8989;Mannen;Minder dan 10 000 euro;Cranendonck;;;;;;;;;
8990;Mannen;Minder dan 10 000 euro;Cromstrijen;;;;;;;;;
8991;Mannen;Minder dan 10 000 euro;Cuijk;;;;;;;;;
8992;Mannen;Minder dan 10 000 euro;Culemborg;0.0;0.0;0.0;8.33;8.33;0.0;4.0;4.0;0.0
8993;Mannen;Minder dan 10 000 euro;Dalfsen;;;;;;;;;
8994;Mannen;Minder dan 10 000 euro;Dantumadiel;;;;;;;;;
8995;Mannen;Minder dan 10 000 euro;Delft;5.0;0.0;5.0;4.73;0.0;4.73;1.0;0.0;1.0
8996;Mannen;Minder dan 10 000 euro;Delfzijl;;;;;;;;;
8997;Mannen;Minder dan 10 000 euro;Deurne;;;;;;;;;
8998;Mannen;Minder dan 10 000 euro;Deventer;10.0;0.0;5.0;13.79;1.72;12.07;6.0;1.0;5.0
8999;Mannen;Minder dan 10 000 euro;Diemen;0.0;0.0;0.0;20.0;0.0;20.0;2.0;0.0;2.0
9000;Mannen;Minder dan 10 000 euro;Dinkelland;;;;;;;;;
9001;Mannen;Minder dan 10 000 euro;Doesburg;;;;;;;;;
9002;Mannen;Minder dan 10 000 euro;Doetinchem;5.0;0.0;5.0;4.24;0.85;3.39;8.0;2.0;7.0
9003;Mannen;Minder dan 10 000 euro;Dongen;;;;;;;;;
9004;Mannen;Minder dan 10 000 euro;Dongeradeel;0.0;0.0;0.0;13.33;0.0;13.33;8.0;0.0;8.0
9005;Mannen;Minder dan 10 000 euro;Dordrecht;25.0;0.0;25.0;25.25;2.02;23.23;17.0;1.0;16.0
9006;Mannen;Minder dan 10 000 euro;Drechterland;;;;;;;;;
9007;Mannen;Minder dan 10 000 euro;Drimmelen;;;;;;;;;
9008;Mannen;Minder dan 10 000 euro;Dronten;0.0;0.0;0.0;18.18;0.0;18.18;3.0;0.0;3.0
9009;Mannen;Minder dan 10 000 euro;Druten;;;;;;;;;
9010;Mannen;Minder dan 10 000 euro;Duiven;;;;;;;;;
9011;Mannen;Minder dan 10 000 euro;Echt-Susteren;;;;;;;;;
9012;Mannen;Minder dan 10 000 euro;Edam-Volendam;;;;;;;;;
9013;Mannen;Minder dan 10 000 euro;Ede;5.0;0.0;5.0;17.5;2.5;15.0;6.0;1.0;5.0
9014;Mannen;Minder dan 10 000 euro;Eemnes;;;;;;;;;
9015;Mannen;Minder dan 10 000 euro;Eemsmond;;;;;;;;;
9016;Mannen;Minder dan 10 000 euro;Eersel;10.0;0.0;10.0;69.23;0.0;69.23;67.0;0.0;67.0
9017;Mannen;Minder dan 10 000 euro;Eijsden-Margraten;;;;;;;;;
9018;Mannen;Minder dan 10 000 euro;Eindhoven;;;;;;;;;
9019;Mannen;Minder dan 10 000 euro;Elburg;;;;;;;;;
9020;Mannen;Minder dan 10 000 euro;Emmen;;;;;;;;;
9021;Mannen;Minder dan 10 000 euro;Enkhuizen;;;;;;;;;
9022;Mannen;Minder dan 10 000 euro;Enschede;20.0;0.0;20.0;12.03;0.0;12.03;4.0;0.0;4.0
9023;Mannen;Minder dan 10 000 euro;Epe;;;;;;;;;
9024;Mannen;Minder dan 10 000 euro;Ermelo;10.0;0.0;10.0;58.82;0.0;58.82;37.0;0.0;37.0
9025;Mannen;Minder dan 10 000 euro;Etten-Leur;5.0;0.0;5.0;43.75;0.0;43.75;23.0;0.0;23.0
9026;Mannen;Minder dan 10 000 euro;Ferwerderadiel;;;;;;;;;
9027;Mannen;Minder dan 10 000 euro;Franekeradeel;0.0;0.0;0.0;9.09;0.0;9.09;4.0;0.0;4.0
9028;Mannen;Minder dan 10 000 euro;De Fryske Marren;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9029;Mannen;Minder dan 10 000 euro;Geertruidenberg;5.0;0.0;5.0;50.0;0.0;50.0;52.0;0.0;52.0
9030;Mannen;Minder dan 10 000 euro;Geldermalsen;;;;;;;;;
9031;Mannen;Minder dan 10 000 euro;Geldrop-Mierlo;;;;;;;;;
9032;Mannen;Minder dan 10 000 euro;Gemert-Bakel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9033;Mannen;Minder dan 10 000 euro;Gennep;;;;;;;;;
9034;Mannen;Minder dan 10 000 euro;Giessenlanden;;;;;;;;;
9035;Mannen;Minder dan 10 000 euro;Gilze en Rijen;;;;;;;;;
9036;Mannen;Minder dan 10 000 euro;Goeree-Overflakkee;10.0;0.0;10.0;36.36;0.0;36.36;23.0;0.0;23.0
9037;Mannen;Minder dan 10 000 euro;Goes;15.0;0.0;15.0;37.14;0.0;37.14;39.0;0.0;39.0
9038;Mannen;Minder dan 10 000 euro;Goirle;;;;;;;;;
9039;Mannen;Minder dan 10 000 euro;Gooise Meren;5.0;0.0;5.0;18.18;0.0;18.18;6.0;0.0;6.0
9040;Mannen;Minder dan 10 000 euro;Gorinchem;5.0;0.0;5.0;45.45;0.0;45.45;17.0;0.0;17.0
9041;Mannen;Minder dan 10 000 euro;Gouda;;;;;;;;;
9042;Mannen;Minder dan 10 000 euro;Grave;;;;;;;;;
9043;Mannen;Minder dan 10 000 euro;'s-Gravenhage;100.0;10.0;90.0;20.41;1.84;18.57;8.0;1.0;7.0
9044;Mannen;Minder dan 10 000 euro;Groningen;25.0;0.0;25.0;10.37;0.41;9.96;2.0;0.0;2.0
9045;Mannen;Minder dan 10 000 euro;Grootegast;;;;;;;;;
9046;Mannen;Minder dan 10 000 euro;Gulpen-Wittem;;;;;;;;;
9047;Mannen;Minder dan 10 000 euro;Haaksbergen;0.0;0.0;0.0;20.0;0.0;20.0;11.0;0.0;11.0
9048;Mannen;Minder dan 10 000 euro;Haaren;;;;;;;;;
9049;Mannen;Minder dan 10 000 euro;Haarlem;10.0;0.0;10.0;11.11;0.0;11.11;4.0;0.0;4.0
9050;Mannen;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;;;;;;;;;
9051;Mannen;Minder dan 10 000 euro;Haarlemmermeer;;;;;;;;;
9052;Mannen;Minder dan 10 000 euro;Halderberge;;;;;;;;;
9053;Mannen;Minder dan 10 000 euro;Hardenberg;;;;;;;;;
9054;Mannen;Minder dan 10 000 euro;Harderwijk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9055;Mannen;Minder dan 10 000 euro;Hardinxveld-Giessendam;;;;;;;;;
9056;Mannen;Minder dan 10 000 euro;Haren;;;;;;;;;
9057;Mannen;Minder dan 10 000 euro;Harlingen;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9058;Mannen;Minder dan 10 000 euro;Hattem;;;;;;;;;
9059;Mannen;Minder dan 10 000 euro;Heemskerk;10.0;0.0;10.0;53.33;0.0;53.33;31.0;0.0;31.0
9060;Mannen;Minder dan 10 000 euro;Heemstede;;;;;;;;;
9061;Mannen;Minder dan 10 000 euro;Heerde;;;;;;;;;
9062;Mannen;Minder dan 10 000 euro;Heerenveen;;;;;;;;;
9063;Mannen;Minder dan 10 000 euro;Heerhugowaard;0.0;0.0;0.0;16.67;0.0;16.67;5.0;0.0;5.0
9064;Mannen;Minder dan 10 000 euro;Heerlen;10.0;0.0;5.0;16.33;4.08;12.24;6.0;2.0;5.0
9065;Mannen;Minder dan 10 000 euro;Heeze-Leende;;;;;;;;;
9066;Mannen;Minder dan 10 000 euro;Heiloo;;;;;;;;;
9067;Mannen;Minder dan 10 000 euro;Den Helder;0.0;0.0;0.0;16.67;0.0;16.67;4.0;0.0;4.0
9068;Mannen;Minder dan 10 000 euro;Hellendoorn;10.0;0.0;10.0;47.37;0.0;47.37;33.0;0.0;33.0
9069;Mannen;Minder dan 10 000 euro;Hellevoetsluis;;;;;;;;;
9070;Mannen;Minder dan 10 000 euro;Helmond;5.0;0.0;5.0;3.61;0.0;3.61;3.0;0.0;3.0
9071;Mannen;Minder dan 10 000 euro;Hendrik-Ido-Ambacht;;;;;;;;;
9072;Mannen;Minder dan 10 000 euro;Hengelo (O.);0.0;0.0;0.0;3.13;1.56;1.56;2.0;1.0;1.0
9073;Mannen;Minder dan 10 000 euro;'s-Hertogenbosch;20.0;0.0;20.0;18.0;0.0;18.0;8.0;0.0;8.0
9074;Mannen;Minder dan 10 000 euro;Heumen;;;;;;;;;
9075;Mannen;Minder dan 10 000 euro;Heusden;;;;;;;;;
9076;Mannen;Minder dan 10 000 euro;Hillegom;;;;;;;;;
9077;Mannen;Minder dan 10 000 euro;Hilvarenbeek;;;;;;;;;
9078;Mannen;Minder dan 10 000 euro;Hilversum;5.0;0.0;5.0;12.96;0.0;12.96;6.0;0.0;6.0
9079;Mannen;Minder dan 10 000 euro;Hof van Twente;5.0;0.0;5.0;37.5;0.0;37.5;20.0;0.0;20.0
9080;Mannen;Minder dan 10 000 euro;Hollands Kroon;5.0;0.0;0.0;27.27;9.09;18.18;8.0;3.0;5.0
9081;Mannen;Minder dan 10 000 euro;Hoogeveen;0.0;0.0;0.0;3.57;3.57;0.0;2.0;2.0;0.0
9082;Mannen;Minder dan 10 000 euro;Hoogezand-Sappemeer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9083;Mannen;Minder dan 10 000 euro;Hoorn;5.0;0.0;5.0;15.0;0.0;15.0;5.0;0.0;5.0
9084;Mannen;Minder dan 10 000 euro;Horst aan de Maas;5.0;0.0;0.0;30.0;10.0;20.0;10.0;3.0;6.0
9085;Mannen;Minder dan 10 000 euro;Houten;;;;;;;;;
9086;Mannen;Minder dan 10 000 euro;Huizen;;;;;;;;;
9087;Mannen;Minder dan 10 000 euro;Hulst;;;;;;;;;
9088;Mannen;Minder dan 10 000 euro;IJsselstein;;;;;;;;;
9089;Mannen;Minder dan 10 000 euro;Kaag en Braassem;;;;;;;;;
9090;Mannen;Minder dan 10 000 euro;Kampen;5.0;0.0;0.0;12.0;4.0;8.0;6.0;2.0;4.0
9091;Mannen;Minder dan 10 000 euro;Kapelle;0.0;0.0;0.0;9.09;0.0;9.09;10.0;0.0;10.0
9092;Mannen;Minder dan 10 000 euro;Katwijk;0.0;0.0;0.0;12.5;6.25;6.25;6.0;3.0;3.0
9093;Mannen;Minder dan 10 000 euro;Kerkrade;0.0;0.0;0.0;8.33;0.0;8.33;4.0;0.0;4.0
9094;Mannen;Minder dan 10 000 euro;Koggenland;;;;;;;;;
9095;Mannen;Minder dan 10 000 euro;Kollumerland en Nieuwkruisland;;;;;;;;;
9096;Mannen;Minder dan 10 000 euro;Korendijk;;;;;;;;;
9097;Mannen;Minder dan 10 000 euro;Krimpen aan den IJssel;;;;;;;;;
9098;Mannen;Minder dan 10 000 euro;Krimpenerwaard;5.0;0.0;5.0;25.0;0.0;25.0;11.0;0.0;11.0
9099;Mannen;Minder dan 10 000 euro;Laarbeek;;;;;;;;;
9100;Mannen;Minder dan 10 000 euro;Landerd;;;;;;;;;
9101;Mannen;Minder dan 10 000 euro;Landgraaf;;;;;;;;;
9102;Mannen;Minder dan 10 000 euro;Landsmeer;;;;;;;;;
9103;Mannen;Minder dan 10 000 euro;Langedijk;;;;;;;;;
9104;Mannen;Minder dan 10 000 euro;Lansingerland;10.0;0.0;5.0;57.14;7.14;50.0;21.0;3.0;18.0
9105;Mannen;Minder dan 10 000 euro;Laren (NH.);;;;;;;;;
9106;Mannen;Minder dan 10 000 euro;Leek;;;;;;;;;
9107;Mannen;Minder dan 10 000 euro;Leerdam;;;;;;;;;
9108;Mannen;Minder dan 10 000 euro;Leeuwarden;;;;;;;;;
9109;Mannen;Minder dan 10 000 euro;Leeuwarderadeel;;;;;;;;;
9110;Mannen;Minder dan 10 000 euro;Leiden;5.0;0.0;5.0;4.9;0.0;4.9;1.0;0.0;1.0
9111;Mannen;Minder dan 10 000 euro;Leiderdorp;5.0;0.0;5.0;23.53;5.88;17.65;15.0;4.0;11.0
9112;Mannen;Minder dan 10 000 euro;Leidschendam-Voorburg;5.0;0.0;5.0;17.65;0.0;17.65;3.0;0.0;3.0
9113;Mannen;Minder dan 10 000 euro;Lelystad;10.0;0.0;10.0;40.74;3.7;37.04;11.0;1.0;10.0
9114;Mannen;Minder dan 10 000 euro;Leudal;5.0;0.0;5.0;18.75;0.0;18.75;10.0;0.0;10.0
9115;Mannen;Minder dan 10 000 euro;Leusden;;;;;;;;;
9116;Mannen;Minder dan 10 000 euro;Lingewaal;;;;;;;;;
9117;Mannen;Minder dan 10 000 euro;Lingewaard;10.0;0.0;10.0;55.56;0.0;55.56;32.0;0.0;32.0
9118;Mannen;Minder dan 10 000 euro;Lisse;;;;;;;;;
9119;Mannen;Minder dan 10 000 euro;Littenseradiel;;;;;;;;;
9120;Mannen;Minder dan 10 000 euro;Lochem;;;;;;;;;
9121;Mannen;Minder dan 10 000 euro;Loon op Zand;;;;;;;;;
9122;Mannen;Minder dan 10 000 euro;Lopik;;;;;;;;;
9123;Mannen;Minder dan 10 000 euro;Loppersum;;;;;;;;;
9124;Mannen;Minder dan 10 000 euro;Losser;10.0;0.0;10.0;68.75;6.25;62.5;62.0;6.0;56.0
9125;Mannen;Minder dan 10 000 euro;Maasdriel;;;;;;;;;
9126;Mannen;Minder dan 10 000 euro;Maasgouw;;;;;;;;;
9127;Mannen;Minder dan 10 000 euro;Maassluis;0.0;0.0;0.0;8.33;0.0;8.33;7.0;0.0;7.0
9128;Mannen;Minder dan 10 000 euro;Maastricht;;;;;;;;;
9129;Mannen;Minder dan 10 000 euro;De Marne;;;;;;;;;
9130;Mannen;Minder dan 10 000 euro;Marum;;;;;;;;;
9131;Mannen;Minder dan 10 000 euro;Medemblik;10.0;0.0;10.0;45.0;0.0;45.0;24.0;0.0;24.0
9132;Mannen;Minder dan 10 000 euro;Meerssen;;;;;;;;;
9133;Mannen;Minder dan 10 000 euro;Meierijstad;;;;;;;;;
9134;Mannen;Minder dan 10 000 euro;Menameradiel;;;;;;;;;
9135;Mannen;Minder dan 10 000 euro;Menterwolde;;;;;;;;;
9136;Mannen;Minder dan 10 000 euro;Meppel;10.0;0.0;10.0;40.0;0.0;40.0;27.0;0.0;27.0
9137;Mannen;Minder dan 10 000 euro;Middelburg (Z.);;;;;;;;;
9138;Mannen;Minder dan 10 000 euro;Midden-Delfland;;;;;;;;;
9139;Mannen;Minder dan 10 000 euro;Midden-Drenthe;;;;;;;;;
9140;Mannen;Minder dan 10 000 euro;Mill en Sint Hubert;;;;;;;;;
