ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
8663;Totaal;Zeewolde;2022;1420.0;455.0;410.0
8664;Totaal;Zeewolde;1e halfjaar 2023;1450.0;240.0;185.0
8665;Totaal;Zeewolde;2e halfjaar 2023;1505.0;225.0;220.0
8666;Totaal;Zeewolde;2023;1450.0;465.0;405.0
8667;Totaal;Zeewolde;1e halfjaar 2024;1475.0;245.0;220.0
8668;Totaal;Zeist;1e halfjaar 2017;565.0;2700.0;480.0
8669;Totaal;Zeist;2e halfjaar 2017;2780.0;370.0;2560.0
8670;Totaal;Zeist;2017;565.0;3070.0;3040.0
8671;Totaal;Zeist;1e halfjaar 2018;4095.0;1105.0;155.0
8672;Totaal;Zeist;2e halfjaar 2018;5045.0;670.0;775.0
8673;Totaal;Zeist;2018;4095.0;1775.0;930.0
8674;Totaal;Zeist;1e halfjaar 2019;6130.0;1145.0;645.0
8675;Totaal;Zeist;2e halfjaar 2019;6625.0;765.0;855.0
8676;Totaal;Zeist;2019;6130.0;1910.0;1500.0
8677;Totaal;Zeist;1e halfjaar 2020;6360.0;820.0;685.0
8678;Totaal;Zeist;2e halfjaar 2020;6490.0;795.0;2170.0
8679;Totaal;Zeist;2020;6360.0;1610.0;2860.0
8680;Totaal;Zeist;1e halfjaar 2021;5115.0;2015.0;695.0
8681;Totaal;Zeist;2e halfjaar 2021;6420.0;725.0;920.0
8682;Totaal;Zeist;2021;5115.0;2740.0;1615.0
8683;Totaal;Zeist;1e halfjaar 2022;6230.0;1120.0;750.0
8684;Totaal;Zeist;2e halfjaar 2022;6595.0;810.0;955.0
8685;Totaal;Zeist;2022;6230.0;1930.0;1705.0
8686;Totaal;Zeist;1e halfjaar 2023;5815.0;1035.0;645.0
8687;Totaal;Zeist;2e halfjaar 2023;6205.0;775.0;825.0
8688;Totaal;Zeist;2023;5815.0;1810.0;1470.0
8689;Totaal;Zeist;1e halfjaar 2024;6115.0;1140.0;935.0
8690;Totaal;Zevenaar;1e halfjaar 2017;3750.0;515.0;350.0
8691;Totaal;Zevenaar;2e halfjaar 2017;3915.0;440.0;1090.0
8692;Totaal;Zevenaar;2017;3750.0;955.0;1440.0
8693;Totaal;Zevenaar;1e halfjaar 2018;3005.0;1940.0;295.0
8694;Totaal;Zevenaar;2e halfjaar 2018;4650.0;660.0;655.0
8695;Totaal;Zevenaar;2018;3005.0;2600.0;945.0
8696;Totaal;Zevenaar;1e halfjaar 2019;4430.0;1130.0;510.0
8697;Totaal;Zevenaar;2e halfjaar 2019;5045.0;875.0;740.0
8698;Totaal;Zevenaar;2019;4430.0;2010.0;1250.0
8699;Totaal;Zevenaar;1e halfjaar 2020;5160.0;810.0;640.0
8700;Totaal;Zevenaar;2e halfjaar 2020;5335.0;630.0;2135.0
8701;Totaal;Zevenaar;2020;5160.0;1440.0;2775.0
8702;Totaal;Zevenaar;1e halfjaar 2021;3695.0;2125.0;630.0
8703;Totaal;Zevenaar;2e halfjaar 2021;5195.0;690.0;840.0
8704;Totaal;Zevenaar;2021;3695.0;2815.0;1465.0
8705;Totaal;Zevenaar;1e halfjaar 2022;4990.0;925.0;605.0
8706;Totaal;Zevenaar;2e halfjaar 2022;5310.0;620.0;810.0
8707;Totaal;Zevenaar;2022;4990.0;1545.0;1415.0
8708;Totaal;Zevenaar;1e halfjaar 2023;;;
8709;Totaal;Zevenaar;2e halfjaar 2023;3590.0;1005.0;
8710;Totaal;Zevenaar;2023;;;
8711;Totaal;Zevenaar;1e halfjaar 2024;;;
8712;Totaal;Zoetermeer;1e halfjaar 2017;5900.0;1940.0;
8713;Totaal;Zoetermeer;2e halfjaar 2017;7830.0;1450.0;4155.0
8714;Totaal;Zoetermeer;2017;5900.0;3390.0;4155.0
8715;Totaal;Zoetermeer;1e halfjaar 2018;5170.0;4065.0;675.0
8716;Totaal;Zoetermeer;2e halfjaar 2018;8560.0;1585.0;1280.0
8717;Totaal;Zoetermeer;2018;5170.0;5650.0;1955.0
8718;Totaal;Zoetermeer;1e halfjaar 2019;8665.0;2300.0;1145.0
8719;Totaal;Zoetermeer;2e halfjaar 2019;9820.0;1800.0;1210.0
8720;Totaal;Zoetermeer;2019;8665.0;4100.0;2355.0
8721;Totaal;Zoetermeer;1e halfjaar 2020;10360.0;1610.0;1065.0
8722;Totaal;Zoetermeer;2e halfjaar 2020;10910.0;1380.0;1390.0
8723;Totaal;Zoetermeer;2020;10360.0;2990.0;2455.0
8724;Totaal;Zoetermeer;1e halfjaar 2021;10735.0;2310.0;1520.0
8725;Totaal;Zoetermeer;2e halfjaar 2021;11520.0;1605.0;2380.0
8726;Totaal;Zoetermeer;2021;10735.0;3915.0;3900.0
8727;Totaal;Zoetermeer;1e halfjaar 2022;10485.0;1675.0;1325.0
8728;Totaal;Zoetermeer;2e halfjaar 2022;10835.0;1105.0;1310.0
8729;Totaal;Zoetermeer;2022;10485.0;2780.0;2635.0
8730;Totaal;Zoetermeer;1e halfjaar 2023;10610.0;1595.0;1210.0
8731;Totaal;Zoetermeer;2e halfjaar 2023;10995.0;1500.0;2355.0
8732;Totaal;Zoetermeer;2023;10610.0;3095.0;3565.0
8733;Totaal;Zoetermeer;1e halfjaar 2024;10000.0;2295.0;1170.0
8734;Totaal;Zoeterwoude;1e halfjaar 2017;95.0;90.0;25.0
8735;Totaal;Zoeterwoude;2e halfjaar 2017;155.0;25.0;85.0
8736;Totaal;Zoeterwoude;2017;95.0;115.0;110.0
8737;Totaal;Zoeterwoude;1e halfjaar 2018;65.0;95.0;15.0
8738;Totaal;Zoeterwoude;2e halfjaar 2018;145.0;25.0;40.0
8739;Totaal;Zoeterwoude;2018;65.0;125.0;55.0
8740;Totaal;Zoeterwoude;1e halfjaar 2019;235.0;140.0;70.0
8741;Totaal;Zoeterwoude;2e halfjaar 2019;300.0;100.0;130.0
8742;Totaal;Zoeterwoude;2019;235.0;235.0;200.0
8743;Totaal;Zoeterwoude;1e halfjaar 2020;305.0;115.0;100.0
8744;Totaal;Zoeterwoude;2e halfjaar 2020;320.0;85.0;340.0
8745;Totaal;Zoeterwoude;2020;305.0;200.0;440.0
8746;Totaal;Zoeterwoude;1e halfjaar 2021;90.0;590.0;370.0
8747;Totaal;Zoeterwoude;2e halfjaar 2021;310.0;100.0;140.0
8748;Totaal;Zoeterwoude;2021;90.0;695.0;510.0
8749;Totaal;Zoeterwoude;1e halfjaar 2022;285.0;105.0;85.0
8750;Totaal;Zoeterwoude;2e halfjaar 2022;305.0;70.0;250.0
8751;Totaal;Zoeterwoude;2022;285.0;175.0;335.0
8752;Totaal;Zoeterwoude;1e halfjaar 2023;140.0;255.0;65.0
8753;Totaal;Zoeterwoude;2e halfjaar 2023;330.0;85.0;105.0
8754;Totaal;Zoeterwoude;2023;140.0;340.0;170.0
8755;Totaal;Zoeterwoude;1e halfjaar 2024;275.0;130.0;75.0
8756;Totaal;Zuidhorn;1e halfjaar 2017;750.0;555.0;205.0
8757;Totaal;Zuidhorn;2e halfjaar 2017;1100.0;180.0;610.0
8758;Totaal;Zuidhorn;2017;750.0;740.0;820.0
8759;Totaal;Zuidhorn;1e halfjaar 2018;1055.0;625.0;135.0
8760;Totaal;Zuidhorn;2e halfjaar 2018;1545.0;210.0;1750.0
8761;Totaal;Zuidhorn;2018;1055.0;840.0;1880.0
8762;Totaal;Zuidhorn;1e halfjaar 2019;;;
8763;Totaal;Zuidhorn;2e halfjaar 2019;;;
8764;Totaal;Zuidhorn;2019;;;
8765;Totaal;Zuidhorn;1e halfjaar 2020;;;
8766;Totaal;Zuidhorn;2e halfjaar 2020;;;
8767;Totaal;Zuidhorn;2020;;;
8768;Totaal;Zuidhorn;1e halfjaar 2021;;;
8769;Totaal;Zuidhorn;2e halfjaar 2021;;;
8770;Totaal;Zuidhorn;2021;;;
8771;Totaal;Zuidhorn;1e halfjaar 2022;;;
8772;Totaal;Zuidhorn;2e halfjaar 2022;;;
8773;Totaal;Zuidhorn;2022;;;
8774;Totaal;Zuidhorn;1e halfjaar 2023;;;
8775;Totaal;Zuidhorn;2e halfjaar 2023;;;
8776;Totaal;Zuidhorn;2023;;;
8777;Totaal;Zuidhorn;1e halfjaar 2024;;;
8778;Totaal;Zuidplas;1e halfjaar 2017;2040.0;440.0;190.0
8779;Totaal;Zuidplas;2e halfjaar 2017;2290.0;230.0;1035.0
8780;Totaal;Zuidplas;2017;2040.0;670.0;1225.0
8781;Totaal;Zuidplas;1e halfjaar 2018;2110.0;765.0;130.0
8782;Totaal;Zuidplas;2e halfjaar 2018;2745.0;320.0;385.0
8783;Totaal;Zuidplas;2018;2110.0;1085.0;510.0
8784;Totaal;Zuidplas;1e halfjaar 2019;2790.0;685.0;275.0
8785;Totaal;Zuidplas;2e halfjaar 2019;3205.0;540.0;490.0
8786;Totaal;Zuidplas;2019;2790.0;1225.0;765.0
8787;Totaal;Zuidplas;1e halfjaar 2020;3050.0;685.0;310.0
8788;Totaal;Zuidplas;2e halfjaar 2020;3425.0;465.0;580.0
8789;Totaal;Zuidplas;2020;3050.0;1150.0;885.0
8790;Totaal;Zuidplas;1e halfjaar 2021;3265.0;575.0;385.0
8791;Totaal;Zuidplas;2e halfjaar 2021;3455.0;420.0;495.0
8792;Totaal;Zuidplas;2021;3265.0;995.0;880.0
8793;Totaal;Zuidplas;1e halfjaar 2022;2885.0;870.0;355.0
8794;Totaal;Zuidplas;2e halfjaar 2022;3400.0;325.0;960.0
8795;Totaal;Zuidplas;2022;2885.0;1195.0;1315.0
8796;Totaal;Zuidplas;1e halfjaar 2023;2710.0;1005.0;395.0
8797;Totaal;Zuidplas;2e halfjaar 2023;3320.0;580.0;600.0
8798;Totaal;Zuidplas;2023;2710.0;1585.0;1000.0
8799;Totaal;Zuidplas;1e halfjaar 2024;3230.0;835.0;420.0
8800;Totaal;Zundert;1e halfjaar 2017;1225.0;725.0;205.0
8801;Totaal;Zundert;2e halfjaar 2017;1740.0;180.0;150.0
8802;Totaal;Zundert;2017;1225.0;905.0;355.0
8803;Totaal;Zundert;1e halfjaar 2018;1690.0;305.0;95.0
8804;Totaal;Zundert;2e halfjaar 2018;1905.0;195.0;300.0
8805;Totaal;Zundert;2018;1690.0;500.0;395.0
8806;Totaal;Zundert;1e halfjaar 2019;1790.0;435.0;185.0
8807;Totaal;Zundert;2e halfjaar 2019;2040.0;290.0;240.0
8808;Totaal;Zundert;2019;1790.0;725.0;425.0
8809;Totaal;Zundert;1e halfjaar 2020;2125.0;295.0;255.0
8810;Totaal;Zundert;2e halfjaar 2020;2155.0;225.0;935.0
8811;Totaal;Zundert;2020;2125.0;515.0;1195.0
8812;Totaal;Zundert;1e halfjaar 2021;1400.0;975.0;205.0
8813;Totaal;Zundert;2e halfjaar 2021;2170.0;225.0;245.0
8814;Totaal;Zundert;2021;1400.0;1200.0;455.0
8815;Totaal;Zundert;1e halfjaar 2022;2110.0;265.0;240.0
8816;Totaal;Zundert;2e halfjaar 2022;2135.0;250.0;480.0
8817;Totaal;Zundert;2022;2110.0;515.0;725.0
8818;Totaal;Zundert;1e halfjaar 2023;1875.0;450.0;220.0
8819;Totaal;Zundert;2e halfjaar 2023;2105.0;210.0;335.0
8820;Totaal;Zundert;2023;1875.0;665.0;555.0
8821;Totaal;Zundert;1e halfjaar 2024;2030.0;375.0;330.0
8822;Totaal;Zutphen;1e halfjaar 2017;4890.0;1040.0;530.0
8823;Totaal;Zutphen;2e halfjaar 2017;5395.0;640.0;510.0
8824;Totaal;Zutphen;2017;4890.0;1675.0;1045.0
8825;Totaal;Zutphen;1e halfjaar 2018;4800.0;1015.0;260.0
8826;Totaal;Zutphen;2e halfjaar 2018;;;
8827;Totaal;Zutphen;2018;;;
8828;Totaal;Zutphen;1e halfjaar 2019;;;
8829;Totaal;Zutphen;2e halfjaar 2019;;;
8830;Totaal;Zutphen;2019;;;
8831;Totaal;Zutphen;1e halfjaar 2020;5250.0;635.0;600.0
8832;Totaal;Zutphen;2e halfjaar 2020;5280.0;610.0;645.0
8833;Totaal;Zutphen;2020;5250.0;1240.0;1245.0
8834;Totaal;Zutphen;1e halfjaar 2021;5160.0;705.0;525.0
8835;Totaal;Zutphen;2e halfjaar 2021;5340.0;885.0;1025.0
8836;Totaal;Zutphen;2021;5160.0;1590.0;1550.0
8837;Totaal;Zutphen;1e halfjaar 2022;5120.0;675.0;600.0
8838;Totaal;Zutphen;2e halfjaar 2022;5195.0;580.0;655.0
8839;Totaal;Zutphen;2022;5120.0;1250.0;1255.0
8840;Totaal;Zutphen;1e halfjaar 2023;5735.0;1255.0;810.0
8841;Totaal;Zutphen;2e halfjaar 2023;6175.0;970.0;1020.0
8842;Totaal;Zutphen;2023;5735.0;2225.0;1830.0
8843;Totaal;Zutphen;1e halfjaar 2024;5140.0;840.0;705.0
8844;Totaal;Zwartewaterland;1e halfjaar 2017;1175.0;215.0;105.0
8845;Totaal;Zwartewaterland;2e halfjaar 2017;1290.0;125.0;155.0
8846;Totaal;Zwartewaterland;2017;1175.0;340.0;255.0
8847;Totaal;Zwartewaterland;1e halfjaar 2018;1190.0;235.0;90.0
8848;Totaal;Zwartewaterland;2e halfjaar 2018;1335.0;170.0;165.0
8849;Totaal;Zwartewaterland;2018;1190.0;405.0;255.0
8850;Totaal;Zwartewaterland;1e halfjaar 2019;1330.0;245.0;165.0
8851;Totaal;Zwartewaterland;2e halfjaar 2019;1410.0;210.0;355.0
8852;Totaal;Zwartewaterland;2019;1330.0;455.0;520.0
8853;Totaal;Zwartewaterland;1e halfjaar 2020;1265.0;415.0;185.0
8854;Totaal;Zwartewaterland;2e halfjaar 2020;1495.0;220.0;240.0
8855;Totaal;Zwartewaterland;2020;1265.0;630.0;425.0
8856;Totaal;Zwartewaterland;1e halfjaar 2021;1410.0;285.0;200.0
8857;Totaal;Zwartewaterland;2e halfjaar 2021;1495.0;215.0;215.0
8858;Totaal;Zwartewaterland;2021;1410.0;500.0;410.0
8859;Totaal;Zwartewaterland;1e halfjaar 2022;1485.0;265.0;210.0
8860;Totaal;Zwartewaterland;2e halfjaar 2022;1540.0;200.0;235.0
8861;Totaal;Zwartewaterland;2022;1485.0;465.0;445.0
8862;Totaal;Zwartewaterland;1e halfjaar 2023;1495.0;265.0;175.0
8863;Totaal;Zwartewaterland;2e halfjaar 2023;1585.0;230.0;230.0
8864;Totaal;Zwartewaterland;2023;1495.0;495.0;405.0
8865;Totaal;Zwartewaterland;1e halfjaar 2024;1570.0;215.0;210.0
8866;Totaal;Zwijndrecht;1e halfjaar 2017;;;
8867;Totaal;Zwijndrecht;2e halfjaar 2017;2140.0;365.0;380.0
8868;Totaal;Zwijndrecht;2017;;;
8869;Totaal;Zwijndrecht;1e halfjaar 2018;3430.0;795.0;225.0
8870;Totaal;Zwijndrecht;2e halfjaar 2018;4000.0;505.0;395.0
8871;Totaal;Zwijndrecht;2018;3430.0;1300.0;620.0
8872;Totaal;Zwijndrecht;1e halfjaar 2019;4020.0;735.0;375.0
8873;Totaal;Zwijndrecht;2e halfjaar 2019;4385.0;605.0;440.0
8874;Totaal;Zwijndrecht;2019;4020.0;1340.0;815.0
8875;Totaal;Zwijndrecht;1e halfjaar 2020;4500.0;550.0;435.0
8876;Totaal;Zwijndrecht;2e halfjaar 2020;4615.0;630.0;710.0
8877;Totaal;Zwijndrecht;2020;4500.0;1185.0;1145.0
8878;Totaal;Zwijndrecht;1e halfjaar 2021;4455.0;835.0;445.0
8879;Totaal;Zwijndrecht;2e halfjaar 2021;4845.0;660.0;525.0
8880;Totaal;Zwijndrecht;2021;4455.0;1495.0;970.0
8881;Totaal;Zwijndrecht;1e halfjaar 2022;4915.0;640.0;485.0
8882;Totaal;Zwijndrecht;2e halfjaar 2022;5070.0;610.0;535.0
8883;Totaal;Zwijndrecht;2022;4915.0;1255.0;1020.0
8884;Totaal;Zwijndrecht;1e halfjaar 2023;5095.0;625.0;535.0
8885;Totaal;Zwijndrecht;2e halfjaar 2023;5190.0;530.0;500.0
8886;Totaal;Zwijndrecht;2023;5095.0;1155.0;1035.0
8887;Totaal;Zwijndrecht;1e halfjaar 2024;5095.0;730.0;605.0
8888;Totaal;Zwolle;1e halfjaar 2017;11475.0;2380.0;1130.0
8889;Totaal;Zwolle;2e halfjaar 2017;12720.0;1550.0;2595.0
8890;Totaal;Zwolle;2017;11475.0;3925.0;3725.0
8891;Totaal;Zwolle;1e halfjaar 2018;8835.0;4410.0;650.0
8892;Totaal;Zwolle;2e halfjaar 2018;12580.0;2515.0;2735.0
8893;Totaal;Zwolle;2018;8835.0;6925.0;3385.0
8894;Totaal;Zwolle;1e halfjaar 2019;;;
8895;Totaal;Zwolle;2e halfjaar 2019;11280.0;1245.0;2605.0
8896;Totaal;Zwolle;2019;;;
8897;Totaal;Zwolle;1e halfjaar 2020;5740.0;6240.0;1225.0
8898;Totaal;Zwolle;2e halfjaar 2020;10750.0;1350.0;6375.0
8899;Totaal;Zwolle;2020;5740.0;7585.0;7595.0
8900;Totaal;Zwolle;1e halfjaar 2021;7830.0;6370.0;1150.0
8901;Totaal;Zwolle;2e halfjaar 2021;13040.0;1615.0;6860.0
8902;Totaal;Zwolle;2021;7830.0;7980.0;8005.0
8903;Totaal;Zwolle;1e halfjaar 2022;8860.0;6685.0;1175.0
8904;Totaal;Zwolle;2e halfjaar 2022;14365.0;1520.0;2540.0
8905;Totaal;Zwolle;2022;8860.0;8205.0;3715.0
8906;Totaal;Zwolle;1e halfjaar 2023;13890.0;2170.0;1525.0
8907;Totaal;Zwolle;2e halfjaar 2023;14535.0;1570.0;2160.0
8908;Totaal;Zwolle;2023;13890.0;3740.0;3690.0
8909;Totaal;Zwolle;1e halfjaar 2024;13895.0;2475.0;1855.0
8910;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2017;460.0;800.0;270.0
8911;Totaal exclusief verblijf en opvang;Aa en Hunze;2e halfjaar 2017;990.0;210.0;975.0
8912;Totaal exclusief verblijf en opvang;Aa en Hunze;2017;460.0;1010.0;1245.0
8913;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2018;240.0;1550.0;390.0
8914;Totaal exclusief verblijf en opvang;Aa en Hunze;2e halfjaar 2018;1400.0;395.0;1460.0
8915;Totaal exclusief verblijf en opvang;Aa en Hunze;2018;240.0;1945.0;1850.0
8916;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2019;660.0;1520.0;290.0
8917;Totaal exclusief verblijf en opvang;Aa en Hunze;2e halfjaar 2019;1885.0;335.0;1425.0
8918;Totaal exclusief verblijf en opvang;Aa en Hunze;2019;660.0;1855.0;1715.0
8919;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2020;1025.0;2050.0;995.0
8920;Totaal exclusief verblijf en opvang;Aa en Hunze;2e halfjaar 2020;2075.0;690.0;1685.0
8921;Totaal exclusief verblijf en opvang;Aa en Hunze;2020;1025.0;2735.0;2680.0
8922;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2021;1075.0;1715.0;355.0
8923;Totaal exclusief verblijf en opvang;Aa en Hunze;2e halfjaar 2021;2430.0;415.0;1735.0
8924;Totaal exclusief verblijf en opvang;Aa en Hunze;2021;1075.0;2130.0;2090.0
8925;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2022;1690.0;1145.0;320.0
8926;Totaal exclusief verblijf en opvang;Aa en Hunze;2e halfjaar 2022;2515.0;310.0;415.0
8927;Totaal exclusief verblijf en opvang;Aa en Hunze;2022;1690.0;1455.0;735.0
8928;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2023;2405.0;430.0;300.0
8929;Totaal exclusief verblijf en opvang;Aa en Hunze;2e halfjaar 2023;2530.0;210.0;1035.0
8930;Totaal exclusief verblijf en opvang;Aa en Hunze;2023;2405.0;640.0;1335.0
8931;Totaal exclusief verblijf en opvang;Aa en Hunze;1e halfjaar 2024;1695.0;970.0;340.0
8932;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2017;985.0;150.0;105.0
8933;Totaal exclusief verblijf en opvang;Aalburg;2e halfjaar 2017;1030.0;130.0;95.0
8934;Totaal exclusief verblijf en opvang;Aalburg;2017;985.0;280.0;200.0
8935;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2018;690.0;150.0;35.0
8936;Totaal exclusief verblijf en opvang;Aalburg;2e halfjaar 2018;800.0;130.0;710.0
8937;Totaal exclusief verblijf en opvang;Aalburg;2018;690.0;280.0;745.0
8938;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2019;;;
8939;Totaal exclusief verblijf en opvang;Aalburg;2e halfjaar 2019;;;
8940;Totaal exclusief verblijf en opvang;Aalburg;2019;;;
8941;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2020;;;
8942;Totaal exclusief verblijf en opvang;Aalburg;2e halfjaar 2020;;;
8943;Totaal exclusief verblijf en opvang;Aalburg;2020;;;
8944;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2021;;;
8945;Totaal exclusief verblijf en opvang;Aalburg;2e halfjaar 2021;;;
8946;Totaal exclusief verblijf en opvang;Aalburg;2021;;;
8947;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2022;;;
8948;Totaal exclusief verblijf en opvang;Aalburg;2e halfjaar 2022;;;
8949;Totaal exclusief verblijf en opvang;Aalburg;2022;;;
8950;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2023;;;
8951;Totaal exclusief verblijf en opvang;Aalburg;2e halfjaar 2023;;;
8952;Totaal exclusief verblijf en opvang;Aalburg;2023;;;
8953;Totaal exclusief verblijf en opvang;Aalburg;1e halfjaar 2024;;;
8954;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2017;2285.0;600.0;325.0
8955;Totaal exclusief verblijf en opvang;Aalsmeer;2e halfjaar 2017;2555.0;300.0;630.0
8956;Totaal exclusief verblijf en opvang;Aalsmeer;2017;2285.0;895.0;955.0
8957;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2018;;;
8958;Totaal exclusief verblijf en opvang;Aalsmeer;2e halfjaar 2018;;;
8959;Totaal exclusief verblijf en opvang;Aalsmeer;2018;;;
8960;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2019;;;
8961;Totaal exclusief verblijf en opvang;Aalsmeer;2e halfjaar 2019;;;
8962;Totaal exclusief verblijf en opvang;Aalsmeer;2019;;;
8963;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2020;;;
8964;Totaal exclusief verblijf en opvang;Aalsmeer;2e halfjaar 2020;;;
8965;Totaal exclusief verblijf en opvang;Aalsmeer;2020;;;
8966;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2021;;;
8967;Totaal exclusief verblijf en opvang;Aalsmeer;2e halfjaar 2021;;;
8968;Totaal exclusief verblijf en opvang;Aalsmeer;2021;;;
8969;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2022;;;
8970;Totaal exclusief verblijf en opvang;Aalsmeer;2e halfjaar 2022;;;
8971;Totaal exclusief verblijf en opvang;Aalsmeer;2022;;;
8972;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2023;2325.0;415.0;145.0
8973;Totaal exclusief verblijf en opvang;Aalsmeer;2e halfjaar 2023;2600.0;360.0;295.0
8974;Totaal exclusief verblijf en opvang;Aalsmeer;2023;2325.0;775.0;440.0
8975;Totaal exclusief verblijf en opvang;Aalsmeer;1e halfjaar 2024;2555.0;405.0;315.0
8976;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2017;970.0;1335.0;335.0
8977;Totaal exclusief verblijf en opvang;Aalten;2e halfjaar 2017;1970.0;225.0;530.0
8978;Totaal exclusief verblijf en opvang;Aalten;2017;970.0;1560.0;865.0
8979;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2018;1605.0;560.0;240.0
8980;Totaal exclusief verblijf en opvang;Aalten;2e halfjaar 2018;1930.0;275.0;300.0
8981;Totaal exclusief verblijf en opvang;Aalten;2018;1605.0;840.0;540.0
8982;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2019;1905.0;425.0;230.0
8983;Totaal exclusief verblijf en opvang;Aalten;2e halfjaar 2019;2095.0;420.0;590.0
8984;Totaal exclusief verblijf en opvang;Aalten;2019;1905.0;840.0;820.0
8985;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2020;2575.0;655.0;335.0
8986;Totaal exclusief verblijf en opvang;Aalten;2e halfjaar 2020;2885.0;280.0;380.0
8987;Totaal exclusief verblijf en opvang;Aalten;2020;2575.0;935.0;720.0
8988;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2021;2765.0;350.0;510.0
8989;Totaal exclusief verblijf en opvang;Aalten;2e halfjaar 2021;2600.0;365.0;670.0
8990;Totaal exclusief verblijf en opvang;Aalten;2021;2765.0;715.0;1180.0
8991;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2022;2285.0;730.0;545.0
8992;Totaal exclusief verblijf en opvang;Aalten;2e halfjaar 2022;2470.0;400.0;425.0
8993;Totaal exclusief verblijf en opvang;Aalten;2022;2285.0;1130.0;970.0
8994;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2023;2390.0;475.0;365.0
8995;Totaal exclusief verblijf en opvang;Aalten;2e halfjaar 2023;2505.0;325.0;340.0
8996;Totaal exclusief verblijf en opvang;Aalten;2023;2390.0;805.0;700.0
8997;Totaal exclusief verblijf en opvang;Aalten;1e halfjaar 2024;2460.0;420.0;370.0
8998;Totaal exclusief verblijf en opvang;Achtkarspelen;1e halfjaar 2017;1740.0;555.0;320.0
8999;Totaal exclusief verblijf en opvang;Achtkarspelen;2e halfjaar 2017;1975.0;375.0;565.0
9000;Totaal exclusief verblijf en opvang;Achtkarspelen;2017;1740.0;930.0;885.0
9001;Totaal exclusief verblijf en opvang;Achtkarspelen;1e halfjaar 2018;1495.0;775.0;200.0
9002;Totaal exclusief verblijf en opvang;Achtkarspelen;2e halfjaar 2018;2070.0;420.0;370.0
9003;Totaal exclusief verblijf en opvang;Achtkarspelen;2018;1495.0;1195.0;570.0
9004;Totaal exclusief verblijf en opvang;Achtkarspelen;1e halfjaar 2019;2070.0;560.0;320.0
9005;Totaal exclusief verblijf en opvang;Achtkarspelen;2e halfjaar 2019;2315.0;425.0;1745.0
9006;Totaal exclusief verblijf en opvang;Achtkarspelen;2019;2070.0;985.0;2065.0
9007;Totaal exclusief verblijf en opvang;Achtkarspelen;1e halfjaar 2020;925.0;1740.0;370.0
9008;Totaal exclusief verblijf en opvang;Achtkarspelen;2e halfjaar 2020;2295.0;340.0;500.0
9009;Totaal exclusief verblijf en opvang;Achtkarspelen;2020;925.0;2080.0;870.0
9010;Totaal exclusief verblijf en opvang;Achtkarspelen;1e halfjaar 2021;2045.0;585.0;355.0
9011;Totaal exclusief verblijf en opvang;Achtkarspelen;2e halfjaar 2021;2280.0;380.0;555.0
9012;Totaal exclusief verblijf en opvang;Achtkarspelen;2021;2045.0;965.0;915.0
9013;Totaal exclusief verblijf en opvang;Achtkarspelen;1e halfjaar 2022;1965.0;530.0;300.0
9014;Totaal exclusief verblijf en opvang;Achtkarspelen;2e halfjaar 2022;2195.0;415.0;500.0
9015;Totaal exclusief verblijf en opvang;Achtkarspelen;2022;1965.0;945.0;800.0
9016;Totaal exclusief verblijf en opvang;Achtkarspelen;1e halfjaar 2023;1895.0;580.0;305.0
9017;Totaal exclusief verblijf en opvang;Achtkarspelen;2e halfjaar 2023;2165.0;320.0;375.0
9018;Totaal exclusief verblijf en opvang;Achtkarspelen;2023;1895.0;900.0;680.0
