ID;Geslacht;Leeftijd;Perioden;Bevolking_1
4402;Totaal mannen en vrouwen;96 jaar;2053;29352
4403;Totaal mannen en vrouwen;96 jaar;2054;30567
4404;Totaal mannen en vrouwen;96 jaar;2055;31903
4405;Totaal mannen en vrouwen;96 jaar;2056;33509
4406;Totaal mannen en vrouwen;96 jaar;2057;34428
4407;Totaal mannen en vrouwen;96 jaar;2058;36265
4408;Totaal mannen en vrouwen;96 jaar;2059;37323
4409;Totaal mannen en vrouwen;96 jaar;2060;38762
4410;Totaal mannen en vrouwen;97 jaar;2016;3304
4411;Totaal mannen en vrouwen;97 jaar;2017;3578
4412;Totaal mannen en vrouwen;97 jaar;2018;4295
4413;Totaal mannen en vrouwen;97 jaar;2019;4424
4414;Totaal mannen en vrouwen;97 jaar;2020;4554
4415;Totaal mannen en vrouwen;97 jaar;2021;4868
4416;Totaal mannen en vrouwen;97 jaar;2022;4984
4417;Totaal mannen en vrouwen;97 jaar;2023;5030
4418;Totaal mannen en vrouwen;97 jaar;2024;5273
4419;Totaal mannen en vrouwen;97 jaar;2025;5382
4420;Totaal mannen en vrouwen;97 jaar;2026;5746
4421;Totaal mannen en vrouwen;97 jaar;2027;5957
4422;Totaal mannen en vrouwen;97 jaar;2028;6380
4423;Totaal mannen en vrouwen;97 jaar;2029;6510
4424;Totaal mannen en vrouwen;97 jaar;2030;6837
4425;Totaal mannen en vrouwen;97 jaar;2031;6877
4426;Totaal mannen en vrouwen;97 jaar;2032;7241
4427;Totaal mannen en vrouwen;97 jaar;2033;7518
4428;Totaal mannen en vrouwen;97 jaar;2034;7925
4429;Totaal mannen en vrouwen;97 jaar;2035;8189
4430;Totaal mannen en vrouwen;97 jaar;2036;8962
4431;Totaal mannen en vrouwen;97 jaar;2037;9411
4432;Totaal mannen en vrouwen;97 jaar;2038;10004
4433;Totaal mannen en vrouwen;97 jaar;2039;10003
4434;Totaal mannen en vrouwen;97 jaar;2040;10749
4435;Totaal mannen en vrouwen;97 jaar;2041;11933
4436;Totaal mannen en vrouwen;97 jaar;2042;12899
4437;Totaal mannen en vrouwen;97 jaar;2043;12646
4438;Totaal mannen en vrouwen;97 jaar;2044;18118
4439;Totaal mannen en vrouwen;97 jaar;2045;18013
4440;Totaal mannen en vrouwen;97 jaar;2046;17514
4441;Totaal mannen en vrouwen;97 jaar;2047;17453
4442;Totaal mannen en vrouwen;97 jaar;2048;17671
4443;Totaal mannen en vrouwen;97 jaar;2049;18050
4444;Totaal mannen en vrouwen;97 jaar;2050;19176
4445;Totaal mannen en vrouwen;97 jaar;2051;19627
4446;Totaal mannen en vrouwen;97 jaar;2052;20418
4447;Totaal mannen en vrouwen;97 jaar;2053;21269
4448;Totaal mannen en vrouwen;97 jaar;2054;22312
4449;Totaal mannen en vrouwen;97 jaar;2055;23279
4450;Totaal mannen en vrouwen;97 jaar;2056;24339
4451;Totaal mannen en vrouwen;97 jaar;2057;25610
4452;Totaal mannen en vrouwen;97 jaar;2058;26360
4453;Totaal mannen en vrouwen;97 jaar;2059;27815
4454;Totaal mannen en vrouwen;97 jaar;2060;28676
4455;Totaal mannen en vrouwen;98 jaar;2016;2276
4456;Totaal mannen en vrouwen;98 jaar;2017;2234
4457;Totaal mannen en vrouwen;98 jaar;2018;2428
4458;Totaal mannen en vrouwen;98 jaar;2019;2927
4459;Totaal mannen en vrouwen;98 jaar;2020;3028
4460;Totaal mannen en vrouwen;98 jaar;2021;3129
4461;Totaal mannen en vrouwen;98 jaar;2022;3357
4462;Totaal mannen en vrouwen;98 jaar;2023;3443
4463;Totaal mannen en vrouwen;98 jaar;2024;3478
4464;Totaal mannen en vrouwen;98 jaar;2025;3649
4465;Totaal mannen en vrouwen;98 jaar;2026;3727
4466;Totaal mannen en vrouwen;98 jaar;2027;3984
4467;Totaal mannen en vrouwen;98 jaar;2028;4136
4468;Totaal mannen en vrouwen;98 jaar;2029;4437
4469;Totaal mannen en vrouwen;98 jaar;2030;4536
4470;Totaal mannen en vrouwen;98 jaar;2031;4775
4471;Totaal mannen en vrouwen;98 jaar;2032;4814
4472;Totaal mannen en vrouwen;98 jaar;2033;5081
4473;Totaal mannen en vrouwen;98 jaar;2034;5286
4474;Totaal mannen en vrouwen;98 jaar;2035;5584
4475;Totaal mannen en vrouwen;98 jaar;2036;5782
4476;Totaal mannen en vrouwen;98 jaar;2037;6341
4477;Totaal mannen en vrouwen;98 jaar;2038;6672
4478;Totaal mannen en vrouwen;98 jaar;2039;7106
4479;Totaal mannen en vrouwen;98 jaar;2040;7120
4480;Totaal mannen en vrouwen;98 jaar;2041;7666
4481;Totaal mannen en vrouwen;98 jaar;2042;8528
4482;Totaal mannen en vrouwen;98 jaar;2043;9238
4483;Totaal mannen en vrouwen;98 jaar;2044;9075
4484;Totaal mannen en vrouwen;98 jaar;2045;13028
4485;Totaal mannen en vrouwen;98 jaar;2046;12979
4486;Totaal mannen en vrouwen;98 jaar;2047;12644
4487;Totaal mannen en vrouwen;98 jaar;2048;12626
4488;Totaal mannen en vrouwen;98 jaar;2049;12809
4489;Totaal mannen en vrouwen;98 jaar;2050;13110
4490;Totaal mannen en vrouwen;98 jaar;2051;13956
4491;Totaal mannen en vrouwen;98 jaar;2052;14313
4492;Totaal mannen en vrouwen;98 jaar;2053;14919
4493;Totaal mannen en vrouwen;98 jaar;2054;15572
4494;Totaal mannen en vrouwen;98 jaar;2055;16366
4495;Totaal mannen en vrouwen;98 jaar;2056;17108
4496;Totaal mannen en vrouwen;98 jaar;2057;17921
4497;Totaal mannen en vrouwen;98 jaar;2058;18894
4498;Totaal mannen en vrouwen;98 jaar;2059;19483
4499;Totaal mannen en vrouwen;98 jaar;2060;20597
4500;Totaal mannen en vrouwen;99 jaar of ouder;2016;3549
4501;Totaal mannen en vrouwen;99 jaar of ouder;2017;3608
4502;Totaal mannen en vrouwen;99 jaar of ouder;2018;3638
4503;Totaal mannen en vrouwen;99 jaar of ouder;2019;3798
4504;Totaal mannen en vrouwen;99 jaar of ouder;2020;4231
4505;Totaal mannen en vrouwen;99 jaar of ouder;2021;4591
4506;Totaal mannen en vrouwen;99 jaar of ouder;2022;4907
4507;Totaal mannen en vrouwen;99 jaar of ouder;2023;5262
4508;Totaal mannen en vrouwen;99 jaar of ouder;2024;5551
4509;Totaal mannen en vrouwen;99 jaar of ouder;2025;5765
4510;Totaal mannen en vrouwen;99 jaar of ouder;2026;6017
4511;Totaal mannen en vrouwen;99 jaar of ouder;2027;6236
4512;Totaal mannen en vrouwen;99 jaar of ouder;2028;6552
4513;Totaal mannen en vrouwen;99 jaar of ouder;2029;6866
4514;Totaal mannen en vrouwen;99 jaar of ouder;2030;7281
4515;Totaal mannen en vrouwen;99 jaar of ouder;2031;7634
4516;Totaal mannen en vrouwen;99 jaar of ouder;2032;8040
4517;Totaal mannen en vrouwen;99 jaar of ouder;2033;8353
4518;Totaal mannen en vrouwen;99 jaar of ouder;2034;8755
4519;Totaal mannen en vrouwen;99 jaar of ouder;2035;9175
4520;Totaal mannen en vrouwen;99 jaar of ouder;2036;9669
4521;Totaal mannen en vrouwen;99 jaar of ouder;2037;10148
4522;Totaal mannen en vrouwen;99 jaar of ouder;2038;10857
4523;Totaal mannen en vrouwen;99 jaar of ouder;2039;11571
4524;Totaal mannen en vrouwen;99 jaar of ouder;2040;12362
4525;Totaal mannen en vrouwen;99 jaar of ouder;2041;12927
4526;Totaal mannen en vrouwen;99 jaar of ouder;2042;13699
4527;Totaal mannen en vrouwen;99 jaar of ouder;2043;14824
4528;Totaal mannen en vrouwen;99 jaar of ouder;2044;16088
4529;Totaal mannen en vrouwen;99 jaar of ouder;2045;16867
4530;Totaal mannen en vrouwen;99 jaar of ouder;2046;20088
4531;Totaal mannen en vrouwen;99 jaar of ouder;2047;22274
4532;Totaal mannen en vrouwen;99 jaar of ouder;2048;23580
4533;Totaal mannen en vrouwen;99 jaar of ouder;2049;24511
4534;Totaal mannen en vrouwen;99 jaar of ouder;2050;25328
4535;Totaal mannen en vrouwen;99 jaar of ouder;2051;26151
4536;Totaal mannen en vrouwen;99 jaar of ouder;2052;27353
4537;Totaal mannen en vrouwen;99 jaar of ouder;2053;28486
4538;Totaal mannen en vrouwen;99 jaar of ouder;2054;29746
4539;Totaal mannen en vrouwen;99 jaar of ouder;2055;31133
4540;Totaal mannen en vrouwen;99 jaar of ouder;2056;32709
4541;Totaal mannen en vrouwen;99 jaar of ouder;2057;34386
4542;Totaal mannen en vrouwen;99 jaar of ouder;2058;36189
4543;Totaal mannen en vrouwen;99 jaar of ouder;2059;38197
4544;Totaal mannen en vrouwen;99 jaar of ouder;2060;40091
4545;Totaal mannen en vrouwen;0 tot 10 jaar;2016;1805514
4546;Totaal mannen en vrouwen;0 tot 10 jaar;2017;1802942
4547;Totaal mannen en vrouwen;0 tot 10 jaar;2018;1805556
4548;Totaal mannen en vrouwen;0 tot 10 jaar;2019;1802665
4549;Totaal mannen en vrouwen;0 tot 10 jaar;2020;1800713
4550;Totaal mannen en vrouwen;0 tot 10 jaar;2021;1801250
4551;Totaal mannen en vrouwen;0 tot 10 jaar;2022;1807995
4552;Totaal mannen en vrouwen;0 tot 10 jaar;2023;1820382
4553;Totaal mannen en vrouwen;0 tot 10 jaar;2024;1838458
4554;Totaal mannen en vrouwen;0 tot 10 jaar;2025;1854621
4555;Totaal mannen en vrouwen;0 tot 10 jaar;2026;1875726
4556;Totaal mannen en vrouwen;0 tot 10 jaar;2027;1895171
4557;Totaal mannen en vrouwen;0 tot 10 jaar;2028;1912148
4558;Totaal mannen en vrouwen;0 tot 10 jaar;2029;1926866
4559;Totaal mannen en vrouwen;0 tot 10 jaar;2030;1938804
4560;Totaal mannen en vrouwen;0 tot 10 jaar;2031;1948727
4561;Totaal mannen en vrouwen;0 tot 10 jaar;2032;1956581
4562;Totaal mannen en vrouwen;0 tot 10 jaar;2033;1962134
4563;Totaal mannen en vrouwen;0 tot 10 jaar;2034;1965364
4564;Totaal mannen en vrouwen;0 tot 10 jaar;2035;1966246
4565;Totaal mannen en vrouwen;0 tot 10 jaar;2036;1964996
4566;Totaal mannen en vrouwen;0 tot 10 jaar;2037;1961721
4567;Totaal mannen en vrouwen;0 tot 10 jaar;2038;1956626
4568;Totaal mannen en vrouwen;0 tot 10 jaar;2039;1949854
4569;Totaal mannen en vrouwen;0 tot 10 jaar;2040;1941616
4570;Totaal mannen en vrouwen;0 tot 10 jaar;2041;1932219
4571;Totaal mannen en vrouwen;0 tot 10 jaar;2042;1922004
4572;Totaal mannen en vrouwen;0 tot 10 jaar;2043;1911356
4573;Totaal mannen en vrouwen;0 tot 10 jaar;2044;1900692
4574;Totaal mannen en vrouwen;0 tot 10 jaar;2045;1890488
4575;Totaal mannen en vrouwen;0 tot 10 jaar;2046;1881230
4576;Totaal mannen en vrouwen;0 tot 10 jaar;2047;1873334
4577;Totaal mannen en vrouwen;0 tot 10 jaar;2048;1867146
4578;Totaal mannen en vrouwen;0 tot 10 jaar;2049;1862911
4579;Totaal mannen en vrouwen;0 tot 10 jaar;2050;1860799
4580;Totaal mannen en vrouwen;0 tot 10 jaar;2051;1860834
4581;Totaal mannen en vrouwen;0 tot 10 jaar;2052;1862978
4582;Totaal mannen en vrouwen;0 tot 10 jaar;2053;1867101
4583;Totaal mannen en vrouwen;0 tot 10 jaar;2054;1872992
4584;Totaal mannen en vrouwen;0 tot 10 jaar;2055;1880322
4585;Totaal mannen en vrouwen;0 tot 10 jaar;2056;1888751
4586;Totaal mannen en vrouwen;0 tot 10 jaar;2057;1897876
4587;Totaal mannen en vrouwen;0 tot 10 jaar;2058;1907287
4588;Totaal mannen en vrouwen;0 tot 10 jaar;2059;1916593
4589;Totaal mannen en vrouwen;0 tot 10 jaar;2060;1925448
4590;Totaal mannen en vrouwen;10 tot 20 jaar;2016;2009259
4591;Totaal mannen en vrouwen;10 tot 20 jaar;2017;2014862
4592;Totaal mannen en vrouwen;10 tot 20 jaar;2018;2014378
4593;Totaal mannen en vrouwen;10 tot 20 jaar;2019;2005550
4594;Totaal mannen en vrouwen;10 tot 20 jaar;2020;1992428
4595;Totaal mannen en vrouwen;10 tot 20 jaar;2021;1973214
4596;Totaal mannen en vrouwen;10 tot 20 jaar;2022;1952288
4597;Totaal mannen en vrouwen;10 tot 20 jaar;2023;1928190
4598;Totaal mannen en vrouwen;10 tot 20 jaar;2024;1900040
4599;Totaal mannen en vrouwen;10 tot 20 jaar;2025;1881760
4600;Totaal mannen en vrouwen;10 tot 20 jaar;2026;1865380
4601;Totaal mannen en vrouwen;10 tot 20 jaar;2027;1853075
4602;Totaal mannen en vrouwen;10 tot 20 jaar;2028;1847249
4603;Totaal mannen en vrouwen;10 tot 20 jaar;2029;1840777
4604;Totaal mannen en vrouwen;10 tot 20 jaar;2030;1837532
4605;Totaal mannen en vrouwen;10 tot 20 jaar;2031;1837191
4606;Totaal mannen en vrouwen;10 tot 20 jaar;2032;1843494
4607;Totaal mannen en vrouwen;10 tot 20 jaar;2033;1855905
4608;Totaal mannen en vrouwen;10 tot 20 jaar;2034;1874296
4609;Totaal mannen en vrouwen;10 tot 20 jaar;2035;1890839
4610;Totaal mannen en vrouwen;10 tot 20 jaar;2036;1911889
4611;Totaal mannen en vrouwen;10 tot 20 jaar;2037;1931178
4612;Totaal mannen en vrouwen;10 tot 20 jaar;2038;1947983
4613;Totaal mannen en vrouwen;10 tot 20 jaar;2039;1962502
4614;Totaal mannen en vrouwen;10 tot 20 jaar;2040;1974285
4615;Totaal mannen en vrouwen;10 tot 20 jaar;2041;1984109
4616;Totaal mannen en vrouwen;10 tot 20 jaar;2042;1991895
4617;Totaal mannen en vrouwen;10 tot 20 jaar;2043;1997427
4618;Totaal mannen en vrouwen;10 tot 20 jaar;2044;2000672
4619;Totaal mannen en vrouwen;10 tot 20 jaar;2045;2001619
4620;Totaal mannen en vrouwen;10 tot 20 jaar;2046;2000463
4621;Totaal mannen en vrouwen;10 tot 20 jaar;2047;1997361
4622;Totaal mannen en vrouwen;10 tot 20 jaar;2048;1992452
4623;Totaal mannen en vrouwen;10 tot 20 jaar;2049;1985908
4624;Totaal mannen en vrouwen;10 tot 20 jaar;2050;1977926
4625;Totaal mannen en vrouwen;10 tot 20 jaar;2051;1968806
4626;Totaal mannen en vrouwen;10 tot 20 jaar;2052;1958878
4627;Totaal mannen en vrouwen;10 tot 20 jaar;2053;1948528
4628;Totaal mannen en vrouwen;10 tot 20 jaar;2054;1938187
4629;Totaal mannen en vrouwen;10 tot 20 jaar;2055;1928319
4630;Totaal mannen en vrouwen;10 tot 20 jaar;2056;1919378
4631;Totaal mannen en vrouwen;10 tot 20 jaar;2057;1911789
4632;Totaal mannen en vrouwen;10 tot 20 jaar;2058;1905893
4633;Totaal mannen en vrouwen;10 tot 20 jaar;2059;1901929
4634;Totaal mannen en vrouwen;10 tot 20 jaar;2060;1900042
4635;Totaal mannen en vrouwen;20 tot 30 jaar;2016;2140908
4636;Totaal mannen en vrouwen;20 tot 30 jaar;2017;2166832
4637;Totaal mannen en vrouwen;20 tot 30 jaar;2018;2190166
4638;Totaal mannen en vrouwen;20 tot 30 jaar;2019;2209436
4639;Totaal mannen en vrouwen;20 tot 30 jaar;2020;2222413
4640;Totaal mannen en vrouwen;20 tot 30 jaar;2021;2230770
4641;Totaal mannen en vrouwen;20 tot 30 jaar;2022;2234485
4642;Totaal mannen en vrouwen;20 tot 30 jaar;2023;2237460
4643;Totaal mannen en vrouwen;20 tot 30 jaar;2024;2240192
4644;Totaal mannen en vrouwen;20 tot 30 jaar;2025;2234423
4645;Totaal mannen en vrouwen;20 tot 30 jaar;2026;2227787
4646;Totaal mannen en vrouwen;20 tot 30 jaar;2027;2220414
4647;Totaal mannen en vrouwen;20 tot 30 jaar;2028;2208365
4648;Totaal mannen en vrouwen;20 tot 30 jaar;2029;2193963
4649;Totaal mannen en vrouwen;20 tot 30 jaar;2030;2178220
4650;Totaal mannen en vrouwen;20 tot 30 jaar;2031;2157079
4651;Totaal mannen en vrouwen;20 tot 30 jaar;2032;2134670
4652;Totaal mannen en vrouwen;20 tot 30 jaar;2033;2109959
4653;Totaal mannen en vrouwen;20 tot 30 jaar;2034;2082124
4654;Totaal mannen en vrouwen;20 tot 30 jaar;2035;2064420
4655;Totaal mannen en vrouwen;20 tot 30 jaar;2036;2049240
4656;Totaal mannen en vrouwen;20 tot 30 jaar;2037;2038536
4657;Totaal mannen en vrouwen;20 tot 30 jaar;2038;2034445
4658;Totaal mannen en vrouwen;20 tot 30 jaar;2039;2029933
4659;Totaal mannen en vrouwen;20 tot 30 jaar;2040;2028626
4660;Totaal mannen en vrouwen;20 tot 30 jaar;2041;2030205
4661;Totaal mannen en vrouwen;20 tot 30 jaar;2042;2038126
4662;Totaal mannen en vrouwen;20 tot 30 jaar;2043;2051880
4663;Totaal mannen en vrouwen;20 tot 30 jaar;2044;2071261
4664;Totaal mannen en vrouwen;20 tot 30 jaar;2045;2088610
4665;Totaal mannen en vrouwen;20 tot 30 jaar;2046;2108798
4666;Totaal mannen en vrouwen;20 tot 30 jaar;2047;2127126
4667;Totaal mannen en vrouwen;20 tot 30 jaar;2048;2143199
4668;Totaal mannen en vrouwen;20 tot 30 jaar;2049;2157182
4669;Totaal mannen en vrouwen;20 tot 30 jaar;2050;2168687
4670;Totaal mannen en vrouwen;20 tot 30 jaar;2051;2178380
4671;Totaal mannen en vrouwen;20 tot 30 jaar;2052;2186162
4672;Totaal mannen en vrouwen;20 tot 30 jaar;2053;2191817
4673;Totaal mannen en vrouwen;20 tot 30 jaar;2054;2195307
4674;Totaal mannen en vrouwen;20 tot 30 jaar;2055;2196626
4675;Totaal mannen en vrouwen;20 tot 30 jaar;2056;2195963
4676;Totaal mannen en vrouwen;20 tot 30 jaar;2057;2193407
4677;Totaal mannen en vrouwen;20 tot 30 jaar;2058;2189057
4678;Totaal mannen en vrouwen;20 tot 30 jaar;2059;2183092
4679;Totaal mannen en vrouwen;20 tot 30 jaar;2060;2175709
4680;Totaal mannen en vrouwen;30 tot 40 jaar;2016;2024594
4681;Totaal mannen en vrouwen;30 tot 40 jaar;2017;2048684
4682;Totaal mannen en vrouwen;30 tot 40 jaar;2018;2075373
4683;Totaal mannen en vrouwen;30 tot 40 jaar;2019;2093645
4684;Totaal mannen en vrouwen;30 tot 40 jaar;2020;2112180
4685;Totaal mannen en vrouwen;30 tot 40 jaar;2021;2131459
4686;Totaal mannen en vrouwen;30 tot 40 jaar;2022;2152799
4687;Totaal mannen en vrouwen;30 tot 40 jaar;2023;2175911
4688;Totaal mannen en vrouwen;30 tot 40 jaar;2024;2197982
4689;Totaal mannen en vrouwen;30 tot 40 jaar;2025;2215956
4690;Totaal mannen en vrouwen;30 tot 40 jaar;2026;2225509
4691;Totaal mannen en vrouwen;30 tot 40 jaar;2027;2228970
4692;Totaal mannen en vrouwen;30 tot 40 jaar;2028;2232445
4693;Totaal mannen en vrouwen;30 tot 40 jaar;2029;2242242
4694;Totaal mannen en vrouwen;30 tot 40 jaar;2030;2251364
4695;Totaal mannen en vrouwen;30 tot 40 jaar;2031;2257814
4696;Totaal mannen en vrouwen;30 tot 40 jaar;2032;2261114
4697;Totaal mannen en vrouwen;30 tot 40 jaar;2033;2264988
4698;Totaal mannen en vrouwen;30 tot 40 jaar;2034;2269340
4699;Totaal mannen en vrouwen;30 tot 40 jaar;2035;2265931
4700;Totaal mannen en vrouwen;30 tot 40 jaar;2036;2261537
4701;Totaal mannen en vrouwen;30 tot 40 jaar;2037;2256285
4702;Totaal mannen en vrouwen;30 tot 40 jaar;2038;2246200
4703;Totaal mannen en vrouwen;30 tot 40 jaar;2039;2233394
4704;Totaal mannen en vrouwen;30 tot 40 jaar;2040;2218978
4705;Totaal mannen en vrouwen;30 tot 40 jaar;2041;2199104
4706;Totaal mannen en vrouwen;30 tot 40 jaar;2042;2177837
4707;Totaal mannen en vrouwen;30 tot 40 jaar;2043;2154300
4708;Totaal mannen en vrouwen;30 tot 40 jaar;2044;2127716
4709;Totaal mannen en vrouwen;30 tot 40 jaar;2045;2111038
4710;Totaal mannen en vrouwen;30 tot 40 jaar;2046;2098183
4711;Totaal mannen en vrouwen;30 tot 40 jaar;2047;2089708
4712;Totaal mannen en vrouwen;30 tot 40 jaar;2048;2087251
4713;Totaal mannen en vrouwen;30 tot 40 jaar;2049;2084058
4714;Totaal mannen en vrouwen;30 tot 40 jaar;2050;2083599
4715;Totaal mannen en vrouwen;30 tot 40 jaar;2051;2085714
4716;Totaal mannen en vrouwen;30 tot 40 jaar;2052;2093867
4717;Totaal mannen en vrouwen;30 tot 40 jaar;2053;2107546
4718;Totaal mannen en vrouwen;30 tot 40 jaar;2054;2126593
4719;Totaal mannen en vrouwen;30 tot 40 jaar;2055;2143494
4720;Totaal mannen en vrouwen;30 tot 40 jaar;2056;2162408
4721;Totaal mannen en vrouwen;30 tot 40 jaar;2057;2179517
4722;Totaal mannen en vrouwen;30 tot 40 jaar;2058;2194638
4723;Totaal mannen en vrouwen;30 tot 40 jaar;2059;2207886
4724;Totaal mannen en vrouwen;30 tot 40 jaar;2060;2218894
4725;Totaal mannen en vrouwen;40 tot 50 jaar;2016;2404781
4726;Totaal mannen en vrouwen;40 tot 50 jaar;2017;2353998
4727;Totaal mannen en vrouwen;40 tot 50 jaar;2018;2302935
4728;Totaal mannen en vrouwen;40 tot 50 jaar;2019;2250007
4729;Totaal mannen en vrouwen;40 tot 50 jaar;2020;2184578
4730;Totaal mannen en vrouwen;40 tot 50 jaar;2021;2131795
4731;Totaal mannen en vrouwen;40 tot 50 jaar;2022;2087145
4732;Totaal mannen en vrouwen;40 tot 50 jaar;2023;2049313
4733;Totaal mannen en vrouwen;40 tot 50 jaar;2024;2027944
4734;Totaal mannen en vrouwen;40 tot 50 jaar;2025;2019052
4735;Totaal mannen en vrouwen;40 tot 50 jaar;2026;2022183
4736;Totaal mannen en vrouwen;40 tot 50 jaar;2027;2031671
4737;Totaal mannen en vrouwen;40 tot 50 jaar;2028;2044562
4738;Totaal mannen en vrouwen;40 tot 50 jaar;2029;2054546
4739;Totaal mannen en vrouwen;40 tot 50 jaar;2030;2067714
4740;Totaal mannen en vrouwen;40 tot 50 jaar;2031;2082503
4741;Totaal mannen en vrouwen;40 tot 50 jaar;2032;2100202
4742;Totaal mannen en vrouwen;40 tot 50 jaar;2033;2120842
4743;Totaal mannen en vrouwen;40 tot 50 jaar;2034;2141538
4744;Totaal mannen en vrouwen;40 tot 50 jaar;2035;2158989
4745;Totaal mannen en vrouwen;40 tot 50 jaar;2036;2168754
4746;Totaal mannen en vrouwen;40 tot 50 jaar;2037;2172986
4747;Totaal mannen en vrouwen;40 tot 50 jaar;2038;2177524
4748;Totaal mannen en vrouwen;40 tot 50 jaar;2039;2188505
4749;Totaal mannen en vrouwen;40 tot 50 jaar;2040;2198733
4750;Totaal mannen en vrouwen;40 tot 50 jaar;2041;2206168
4751;Totaal mannen en vrouwen;40 tot 50 jaar;2042;2210400
4752;Totaal mannen en vrouwen;40 tot 50 jaar;2043;2215015
4753;Totaal mannen en vrouwen;40 tot 50 jaar;2044;2219881
4754;Totaal mannen en vrouwen;40 tot 50 jaar;2045;2217013
4755;Totaal mannen en vrouwen;40 tot 50 jaar;2046;2213036
4756;Totaal mannen en vrouwen;40 tot 50 jaar;2047;2208037
4757;Totaal mannen en vrouwen;40 tot 50 jaar;2048;2198176
4758;Totaal mannen en vrouwen;40 tot 50 jaar;2049;2185534
4759;Totaal mannen en vrouwen;40 tot 50 jaar;2050;2171293
4760;Totaal mannen en vrouwen;40 tot 50 jaar;2051;2151656
4761;Totaal mannen en vrouwen;40 tot 50 jaar;2052;2130644
4762;Totaal mannen en vrouwen;40 tot 50 jaar;2053;2107427
4763;Totaal mannen en vrouwen;40 tot 50 jaar;2054;2081244
4764;Totaal mannen en vrouwen;40 tot 50 jaar;2055;2064855
4765;Totaal mannen en vrouwen;40 tot 50 jaar;2056;2052935
4766;Totaal mannen en vrouwen;40 tot 50 jaar;2057;2045273
4767;Totaal mannen en vrouwen;40 tot 50 jaar;2058;2043304
4768;Totaal mannen en vrouwen;40 tot 50 jaar;2059;2040433
4769;Totaal mannen en vrouwen;40 tot 50 jaar;2060;2040067
4770;Totaal mannen en vrouwen;50 tot 60 jaar;2016;2450158
4771;Totaal mannen en vrouwen;50 tot 60 jaar;2017;2471123
4772;Totaal mannen en vrouwen;50 tot 60 jaar;2018;2486891
4773;Totaal mannen en vrouwen;50 tot 60 jaar;2019;2499250
4774;Totaal mannen en vrouwen;50 tot 60 jaar;2020;2515926
4775;Totaal mannen en vrouwen;50 tot 60 jaar;2021;2525175
4776;Totaal mannen en vrouwen;50 tot 60 jaar;2022;2517533
4777;Totaal mannen en vrouwen;50 tot 60 jaar;2023;2496607
4778;Totaal mannen en vrouwen;50 tot 60 jaar;2024;2454209
4779;Totaal mannen en vrouwen;50 tot 60 jaar;2025;2400818
4780;Totaal mannen en vrouwen;50 tot 60 jaar;2026;2343882
4781;Totaal mannen en vrouwen;50 tot 60 jaar;2027;2289826
4782;Totaal mannen en vrouwen;50 tot 60 jaar;2028;2235527
4783;Totaal mannen en vrouwen;50 tot 60 jaar;2029;2182274
4784;Totaal mannen en vrouwen;50 tot 60 jaar;2030;2118214
4785;Totaal mannen en vrouwen;50 tot 60 jaar;2031;2066516
4786;Totaal mannen en vrouwen;50 tot 60 jaar;2032;2022643
4787;Totaal mannen en vrouwen;50 tot 60 jaar;2033;1985260
4788;Totaal mannen en vrouwen;50 tot 60 jaar;2034;1964004
4789;Totaal mannen en vrouwen;50 tot 60 jaar;2035;1954947
4790;Totaal mannen en vrouwen;50 tot 60 jaar;2036;1957677
4791;Totaal mannen en vrouwen;50 tot 60 jaar;2037;1966837
4792;Totaal mannen en vrouwen;50 tot 60 jaar;2038;1979557
4793;Totaal mannen en vrouwen;50 tot 60 jaar;2039;1989480
4794;Totaal mannen en vrouwen;50 tot 60 jaar;2040;2002589
4795;Totaal mannen en vrouwen;50 tot 60 jaar;2041;2017462
4796;Totaal mannen en vrouwen;50 tot 60 jaar;2042;2035228
4797;Totaal mannen en vrouwen;50 tot 60 jaar;2043;2055869
4798;Totaal mannen en vrouwen;50 tot 60 jaar;2044;2076554
4799;Totaal mannen en vrouwen;50 tot 60 jaar;2045;2094058
4800;Totaal mannen en vrouwen;50 tot 60 jaar;2046;2103975
4801;Totaal mannen en vrouwen;50 tot 60 jaar;2047;2108313
4802;Totaal mannen en vrouwen;50 tot 60 jaar;2048;2113001
4803;Totaal mannen en vrouwen;50 tot 60 jaar;2049;2124111
4804;Totaal mannen en vrouwen;50 tot 60 jaar;2050;2134518
4805;Totaal mannen en vrouwen;50 tot 60 jaar;2051;2142244
4806;Totaal mannen en vrouwen;50 tot 60 jaar;2052;2146840
4807;Totaal mannen en vrouwen;50 tot 60 jaar;2053;2151780
4808;Totaal mannen en vrouwen;50 tot 60 jaar;2054;2156906
4809;Totaal mannen en vrouwen;50 tot 60 jaar;2055;2154426
4810;Totaal mannen en vrouwen;50 tot 60 jaar;2056;2150758
4811;Totaal mannen en vrouwen;50 tot 60 jaar;2057;2146049
4812;Totaal mannen en vrouwen;50 tot 60 jaar;2058;2136513
4813;Totaal mannen en vrouwen;50 tot 60 jaar;2059;2124241
4814;Totaal mannen en vrouwen;50 tot 60 jaar;2060;2110376
4815;Totaal mannen en vrouwen;60 tot 70 jaar;2016;2100282
4816;Totaal mannen en vrouwen;60 tot 70 jaar;2017;2084250
4817;Totaal mannen en vrouwen;60 tot 70 jaar;2018;2079198
4818;Totaal mannen en vrouwen;60 tot 70 jaar;2019;2089338
4819;Totaal mannen en vrouwen;60 tot 70 jaar;2020;2111604
