ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
9145;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2009/'10;25.0;2.0;4.0;7.0;12.0;;;;;
9146;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2010/'11;95.0;3.0;68.0;9.0;15.0;;;;;
9147;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2011/'12;78.0;4.0;40.0;21.0;13.0;;;;;
9148;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2012/'13;105.0;5.0;58.0;30.0;12.0;;;;;
9149;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2013/'14;118.0;2.0;91.0;13.0;12.0;;;;;
9150;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2014/'15;23.0;6.0;4.0;7.0;6.0;;;;;
9151;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2015/'16;19.0;6.0;6.0;4.0;3.0;;;;;
9152;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2016/'17;22.0;1.0;4.0;5.0;12.0;;;;;
9153;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
9154;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
9155;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
9156;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
9157;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
9158;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
9159;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
9160;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
9161;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
9162;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
9163;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
9164;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
9165;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
9166;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
9167;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
9168;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2005/'06;35.0;1.0;7.0;9.0;18.0;;;;;
9169;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2006/'07;49.0;3.0;4.0;16.0;26.0;;;;;
9170;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2007/'08;88.0;32.0;12.0;14.0;30.0;;;;;
9171;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2008/'09;59.0;5.0;8.0;8.0;38.0;;;;;
9172;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2009/'10;61.0;3.0;8.0;14.0;36.0;;;;;
9173;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2010/'11;166.0;6.0;106.0;15.0;39.0;;;;;
9174;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2011/'12;106.0;10.0;36.0;17.0;43.0;;;;;
9175;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2012/'13;145.0;9.0;64.0;23.0;49.0;;;;;
9176;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2013/'14;160.0;7.0;103.0;11.0;39.0;;;;;
9177;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2014/'15;73.0;8.0;21.0;16.0;28.0;;;;;
9178;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2015/'16;47.0;4.0;9.0;12.0;22.0;;;;;
9179;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Overig niet-westerse allochtoon;2016/'17;45.0;1.0;18.0;11.0;15.0;;;;;
9180;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1990/'91;;;;;;;;;;
9181;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1991/'92;;;;;;;;;;
9182;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1992/'93;;;;;;;;;;
9183;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1993/'94;;;;;;;;;;
9184;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1994/'95;;;;;;;;;;
9185;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1995/'96;;;;;;;;;;
9186;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1996/'97;;;;;;;;;;
9187;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1997/'98;;;;;;;;;;
9188;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1998/'99;;;;;;;;;;
9189;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;1999/'00;;;;;;;;;;
9190;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2000/'01;;;;;;;;;;
9191;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2001/'02;;;;;;;;;;
9192;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2002/'03;;;;;;;;;;
9193;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2003/'04;;;;;;;;;;
9194;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2004/'05;;;;;;;;;;
9195;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2005/'06;35.0;;16.0;17.0;2.0;;;;;
9196;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2006/'07;2.0;;;;2.0;;;;;
9197;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2007/'08;3.0;1.0;;;2.0;;;;;
9198;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2008/'09;1.0;;;;1.0;;;;;
9199;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2009/'10;3.0;;;1.0;2.0;;;;;
9200;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2010/'11;33.0;;31.0;;2.0;;;;;
9201;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2011/'12;4.0;;2.0;;2.0;;;;;
9202;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2012/'13;14.0;1.0;3.0;2.0;8.0;;;;;
9203;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2013/'14;19.0;;2.0;11.0;6.0;;;;;
9204;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2014/'15;2.0;;1.0;1.0;;;;;;
9205;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2015/'16;15.0;;1.0;7.0;7.0;;;;;
9206;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;7 Gezondheidszorg en welzijn;Herkomst onbekend;2016/'17;12.0;;1.0;5.0;6.0;;;;;
9207;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1990/'91;;;;;;;;;;
9208;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1991/'92;;;;;;;;;;
9209;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1992/'93;;;;;;;;;;
9210;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1993/'94;;;;;;;;;;
9211;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1994/'95;;;;;;;;;;
9212;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1995/'96;;;;;;;;;;
9213;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1996/'97;;;;;;;;;;
9214;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1997/'98;;;;;;;;;;
9215;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1998/'99;;;;;;;;;;
9216;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;1999/'00;;;;;;;;;;
9217;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2000/'01;;;;;;;;;;
9218;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2001/'02;;;;;;;;;;
9219;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2002/'03;;;;;;;;;;
9220;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2003/'04;;;;;;;;;;
9221;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2004/'05;;;;;;;;;;
9222;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2005/'06;2586.0;93.0;1089.0;1140.0;264.0;;;;;
9223;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2006/'07;3094.0;51.0;1429.0;1247.0;367.0;;;;;
9224;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2007/'08;4057.0;60.0;1899.0;1521.0;576.0;1.0;;;;
9225;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2008/'09;4607.0;51.0;2105.0;1700.0;749.0;2.0;;;;
9226;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2009/'10;4876.0;75.0;2383.0;1699.0;717.0;2.0;;;;
9227;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2010/'11;4419.0;60.0;2079.0;1523.0;755.0;2.0;;;;
9228;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2011/'12;5005.0;109.0;2842.0;1229.0;823.0;2.0;;;;
9229;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2012/'13;4153.0;149.0;1787.0;1265.0;952.0;;;;;
9230;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2013/'14;3962.0;136.0;1712.0;1326.0;788.0;;;;;
9231;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2014/'15;3117.0;157.0;1241.0;1090.0;629.0;;;;;
9232;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2015/'16;2330.0;222.0;780.0;862.0;466.0;;;;;
9233;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Totaal herkomstgroepering;2016/'17;2764.0;382.0;925.0;887.0;570.0;;;;;
9234;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1990/'91;;;;;;;;;;
9235;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1991/'92;;;;;;;;;;
9236;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1992/'93;;;;;;;;;;
9237;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1993/'94;;;;;;;;;;
9238;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1994/'95;;;;;;;;;;
9239;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1995/'96;;;;;;;;;;
9240;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1996/'97;;;;;;;;;;
9241;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1997/'98;;;;;;;;;;
9242;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1998/'99;;;;;;;;;;
9243;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;1999/'00;;;;;;;;;;
9244;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2000/'01;;;;;;;;;;
9245;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2001/'02;;;;;;;;;;
9246;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2002/'03;;;;;;;;;;
9247;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2003/'04;;;;;;;;;;
9248;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2004/'05;;;;;;;;;;
9249;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2005/'06;2096.0;53.0;848.0;989.0;206.0;;;;;
9250;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2006/'07;2391.0;24.0;1034.0;1053.0;280.0;;;;;
9251;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2007/'08;3119.0;37.0;1355.0;1266.0;460.0;1.0;;;;
9252;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2008/'09;3409.0;37.0;1426.0;1361.0;583.0;2.0;;;;
9253;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2009/'10;3451.0;53.0;1487.0;1330.0;579.0;2.0;;;;
9254;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2010/'11;3089.0;39.0;1337.0;1130.0;581.0;2.0;;;;
9255;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2011/'12;3614.0;80.0;1977.0;907.0;648.0;2.0;;;;
9256;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2012/'13;3038.0;88.0;1216.0;1005.0;729.0;;;;;
9257;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2013/'14;2945.0;67.0;1200.0;1069.0;609.0;;;;;
9258;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2014/'15;2278.0;98.0;825.0;859.0;496.0;;;;;
9259;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2015/'16;1726.0;142.0;541.0;669.0;374.0;;;;;
9260;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Autochtoon;2016/'17;1998.0;237.0;631.0;695.0;435.0;;;;;
9261;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1990/'91;;;;;;;;;;
9262;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1991/'92;;;;;;;;;;
9263;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1992/'93;;;;;;;;;;
9264;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1993/'94;;;;;;;;;;
9265;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1994/'95;;;;;;;;;;
9266;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1995/'96;;;;;;;;;;
9267;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1996/'97;;;;;;;;;;
9268;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1997/'98;;;;;;;;;;
9269;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1998/'99;;;;;;;;;;
9270;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;1999/'00;;;;;;;;;;
9271;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2000/'01;;;;;;;;;;
9272;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2001/'02;;;;;;;;;;
9273;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2002/'03;;;;;;;;;;
9274;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2003/'04;;;;;;;;;;
9275;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2004/'05;;;;;;;;;;
9276;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2005/'06;477.0;40.0;240.0;150.0;47.0;;;;;
9277;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2006/'07;694.0;27.0;395.0;192.0;80.0;;;;;
9278;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2007/'08;910.0;23.0;539.0;237.0;111.0;;;;;
9279;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2008/'09;1147.0;14.0;652.0;322.0;159.0;;;;;
9280;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2009/'10;1332.0;22.0;842.0;334.0;134.0;;;;;
9281;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2010/'11;1259.0;21.0;723.0;347.0;168.0;;;;;
9282;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2011/'12;1329.0;29.0;828.0;297.0;175.0;;;;;
9283;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2012/'13;1051.0;61.0;540.0;235.0;215.0;;;;;
9284;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2013/'14;989.0;69.0;490.0;252.0;178.0;;;;;
9285;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2014/'15;820.0;59.0;400.0;228.0;133.0;;;;;
9286;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2015/'16;596.0;79.0;236.0;191.0;90.0;;;;;
9287;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Allochtoon;2016/'17;762.0;145.0;293.0;190.0;134.0;;;;;
9288;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1990/'91;;;;;;;;;;
9289;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1991/'92;;;;;;;;;;
9290;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1992/'93;;;;;;;;;;
9291;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1993/'94;;;;;;;;;;
9292;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1994/'95;;;;;;;;;;
9293;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1995/'96;;;;;;;;;;
9294;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1996/'97;;;;;;;;;;
9295;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1997/'98;;;;;;;;;;
9296;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1998/'99;;;;;;;;;;
9297;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;1999/'00;;;;;;;;;;
9298;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;2000/'01;;;;;;;;;;
9299;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;2001/'02;;;;;;;;;;
9300;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;2002/'03;;;;;;;;;;
9301;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;2003/'04;;;;;;;;;;
9302;Totaal mannen en vrouwen;Totaal leeftijden;Extraneï;8 Pers. dienstverl., vervoer en veiligh.;Westerse allochtoon;2004/'05;;;;;;;;;;
