ID;Beroepen;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerknemers_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;Arbeidsduur12Tot20UurPerWeek_6;Arbeidsduur20Tot35UurPerWeek_7;Arbeidsduur35UurOfMeerPerWeek_8;ArbeidsduurOnbekend_9
2964;315 Administratief;35 tot 45 jarigen;2001;70.0;69.0;65.0;4.0;;13.0;30.0;27.0;
2965;315 Administratief;35 tot 45 jarigen;2002;64.0;63.0;59.0;4.0;;12.0;29.0;23.0;
2966;315 Administratief;35 tot 45 jarigen;2003;59.0;58.0;54.0;4.0;;13.0;27.0;20.0;
2967;315 Administratief;35 tot 45 jarigen;2004;68.0;65.0;61.0;5.0;3.0;14.0;30.0;25.0;
2968;315 Administratief;35 tot 45 jarigen;2005;63.0;62.0;57.0;4.0;2.0;13.0;31.0;19.0;
2969;315 Administratief;35 tot 45 jarigen;2006;61.0;60.0;55.0;4.0;;10.0;29.0;23.0;
2970;315 Administratief;45 tot 55 jarigen;1996;50.0;48.0;45.0;4.0;2.0;4.0;24.0;22.0;
2971;315 Administratief;45 tot 55 jarigen;1997;51.0;49.0;45.0;4.0;2.0;8.0;22.0;21.0;
2972;315 Administratief;45 tot 55 jarigen;1998;64.0;62.0;56.0;5.0;3.0;8.0;28.0;28.0;
2973;315 Administratief;45 tot 55 jarigen;1999;69.0;67.0;61.0;5.0;3.0;10.0;32.0;27.0;
2974;315 Administratief;45 tot 55 jarigen;2000;60.0;59.0;53.0;6.0;;9.0;28.0;23.0;
2975;315 Administratief;45 tot 55 jarigen;2001;65.0;63.0;59.0;3.0;3.0;10.0;29.0;27.0;
2976;315 Administratief;45 tot 55 jarigen;2002;69.0;67.0;64.0;4.0;;10.0;32.0;28.0;
2977;315 Administratief;45 tot 55 jarigen;2003;59.0;58.0;55.0;3.0;2.0;9.0;28.0;22.0;
2978;315 Administratief;45 tot 55 jarigen;2004;74.0;71.0;67.0;4.0;3.0;11.0;39.0;24.0;
2979;315 Administratief;45 tot 55 jarigen;2005;71.0;69.0;66.0;4.0;2.0;10.0;38.0;24.0;
2980;315 Administratief;45 tot 55 jarigen;2006;66.0;64.0;59.0;5.0;2.0;9.0;33.0;24.0;
2981;315 Administratief;55 tot 65 jarigen;1996;13.0;12.0;11.0;;;2.0;6.0;4.0;
2982;315 Administratief;55 tot 65 jarigen;1997;15.0;14.0;14.0;;;2.0;7.0;7.0;
2983;315 Administratief;55 tot 65 jarigen;1998;13.0;12.0;11.0;;;;6.0;5.0;
2984;315 Administratief;55 tot 65 jarigen;1999;15.0;14.0;14.0;;;2.0;8.0;5.0;
2985;315 Administratief;55 tot 65 jarigen;2000;19.0;19.0;18.0;;;4.0;8.0;8.0;
2986;315 Administratief;55 tot 65 jarigen;2001;21.0;19.0;18.0;2.0;;2.0;11.0;7.0;
2987;315 Administratief;55 tot 65 jarigen;2002;24.0;23.0;22.0;;;5.0;10.0;9.0;
2988;315 Administratief;55 tot 65 jarigen;2003;23.0;23.0;21.0;;;4.0;10.0;9.0;
2989;315 Administratief;55 tot 65 jarigen;2004;32.0;30.0;29.0;;2.0;5.0;13.0;13.0;
2990;315 Administratief;55 tot 65 jarigen;2005;31.0;29.0;28.0;;2.0;4.0;15.0;11.0;
2991;315 Administratief;55 tot 65 jarigen;2006;30.0;29.0;27.0;2.0;;6.0;14.0;10.0;
2992;315 Administratief;Onderwijsniveau: laag;1996;118.0;115.0;102.0;13.0;3.0;11.0;48.0;60.0;
2993;315 Administratief;Onderwijsniveau: laag;1997;126.0;121.0;109.0;13.0;5.0;16.0;43.0;67.0;
2994;315 Administratief;Onderwijsniveau: laag;1998;121.0;117.0;104.0;13.0;4.0;14.0;47.0;60.0;
2995;315 Administratief;Onderwijsniveau: laag;1999;131.0;127.0;111.0;16.0;4.0;19.0;56.0;56.0;
2996;315 Administratief;Onderwijsniveau: laag;2000;132.0;129.0;115.0;14.0;2.0;18.0;50.0;64.0;
2997;315 Administratief;Onderwijsniveau: laag;2001;134.0;131.0;116.0;14.0;4.0;19.0;53.0;63.0;
2998;315 Administratief;Onderwijsniveau: laag;2002;131.0;127.0;114.0;14.0;4.0;19.0;53.0;60.0;
2999;315 Administratief;Onderwijsniveau: laag;2003;122.0;118.0;110.0;8.0;3.0;17.0;51.0;53.0;
3000;315 Administratief;Onderwijsniveau: laag;2004;152.0;147.0;134.0;13.0;5.0;22.0;67.0;64.0;
3001;315 Administratief;Onderwijsniveau: laag;2005;142.0;138.0;126.0;11.0;4.0;21.0;64.0;58.0;
3002;315 Administratief;Onderwijsniveau: laag;2006;131.0;128.0;114.0;14.0;3.0;17.0;61.0;53.0;
3003;315 Administratief;Onderwijsniveau: middelbaar;1996;85.0;84.0;70.0;14.0;;9.0;31.0;45.0;
3004;315 Administratief;Onderwijsniveau: middelbaar;1997;85.0;83.0;69.0;14.0;;12.0;33.0;40.0;
3005;315 Administratief;Onderwijsniveau: middelbaar;1998;97.0;96.0;83.0;13.0;;11.0;37.0;49.0;
3006;315 Administratief;Onderwijsniveau: middelbaar;1999;98.0;97.0;80.0;17.0;;13.0;35.0;50.0;
3007;315 Administratief;Onderwijsniveau: middelbaar;2000;102.0;101.0;86.0;15.0;;19.0;37.0;46.0;
3008;315 Administratief;Onderwijsniveau: middelbaar;2001;105.0;103.0;88.0;15.0;2.0;19.0;38.0;48.0;
3009;315 Administratief;Onderwijsniveau: middelbaar;2002;102.0;101.0;88.0;13.0;;21.0;42.0;39.0;
3010;315 Administratief;Onderwijsniveau: middelbaar;2003;88.0;87.0;71.0;16.0;;21.0;37.0;30.0;
3011;315 Administratief;Onderwijsniveau: middelbaar;2004;87.0;84.0;72.0;12.0;3.0;15.0;36.0;36.0;
3012;315 Administratief;Onderwijsniveau: middelbaar;2005;88.0;87.0;73.0;14.0;;15.0;40.0;33.0;
3013;315 Administratief;Onderwijsniveau: middelbaar;2006;92.0;91.0;75.0;16.0;;18.0;38.0;35.0;
3014;315 Administratief;Onderwijsniveau: hoog;1996;11.0;11.0;6.0;5.0;;2.0;4.0;5.0;
3015;315 Administratief;Onderwijsniveau: hoog;1997;13.0;13.0;9.0;4.0;;2.0;5.0;6.0;
3016;315 Administratief;Onderwijsniveau: hoog;1998;14.0;14.0;8.0;6.0;;2.0;7.0;5.0;
3017;315 Administratief;Onderwijsniveau: hoog;1999;15.0;15.0;9.0;6.0;;4.0;5.0;7.0;
3018;315 Administratief;Onderwijsniveau: hoog;2000;13.0;13.0;10.0;3.0;;2.0;5.0;6.0;
3019;315 Administratief;Onderwijsniveau: hoog;2001;13.0;13.0;10.0;3.0;;3.0;6.0;4.0;
3020;315 Administratief;Onderwijsniveau: hoog;2002;13.0;13.0;11.0;2.0;;2.0;6.0;6.0;
3021;315 Administratief;Onderwijsniveau: hoog;2003;14.0;14.0;11.0;3.0;;2.0;4.0;7.0;
3022;315 Administratief;Onderwijsniveau: hoog;2004;17.0;16.0;13.0;3.0;;3.0;7.0;7.0;
3023;315 Administratief;Onderwijsniveau: hoog;2005;19.0;18.0;14.0;4.0;;3.0;8.0;8.0;
3024;315 Administratief;Onderwijsniveau: hoog;2006;19.0;18.0;12.0;6.0;;3.0;7.0;9.0;
3025;315 Administratief;Onderwijsniveau: onbekend;1996;2.0;2.0;2.0;;;;;;
3026;315 Administratief;Onderwijsniveau: onbekend;1997;2.0;2.0;;;;;;;
3027;315 Administratief;Onderwijsniveau: onbekend;1998;;;;;;;;;
3028;315 Administratief;Onderwijsniveau: onbekend;1999;2.0;2.0;2.0;;;;;;
3029;315 Administratief;Onderwijsniveau: onbekend;2000;2.0;2.0;2.0;;;;;2.0;
3030;315 Administratief;Onderwijsniveau: onbekend;2001;2.0;2.0;;;;;;;
3031;315 Administratief;Onderwijsniveau: onbekend;2002;3.0;3.0;3.0;;;;;2.0;
3032;315 Administratief;Onderwijsniveau: onbekend;2003;;;;;;;;;
3033;315 Administratief;Onderwijsniveau: onbekend;2004;3.0;3.0;2.0;;;;;2.0;
3034;315 Administratief;Onderwijsniveau: onbekend;2005;;;;;;;;;
3035;315 Administratief;Onderwijsniveau: onbekend;2006;2.0;2.0;;;;;;;
3036;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;1996;26.0;25.0;22.0;3.0;;2.0;7.0;17.0;
3037;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;1997;31.0;28.0;23.0;5.0;3.0;3.0;9.0;19.0;
3038;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;1998;26.0;25.0;21.0;4.0;;3.0;8.0;15.0;
3039;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;1999;23.0;21.0;19.0;2.0;2.0;2.0;7.0;14.0;
3040;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;2000;20.0;20.0;18.0;2.0;;2.0;5.0;13.0;
3041;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;2001;21.0;20.0;19.0;;;;5.0;14.0;
3042;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;2002;18.0;18.0;16.0;2.0;;;6.0;11.0;
3043;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;2003;26.0;25.0;22.0;3.0;;2.0;10.0;14.0;
3044;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;2004;14.0;13.0;11.0;2.0;;2.0;4.0;8.0;
3045;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;2005;17.0;16.0;14.0;2.0;;;5.0;11.0;
3046;316 Lagere (technisch-) commerciele ber.;Mannen en vrouwen;2006;14.0;13.0;12.0;;;;5.0;8.0;
3047;316 Lagere (technisch-) commerciele ber.;Mannen;1996;11.0;10.0;10.0;;;;;10.0;
3048;316 Lagere (technisch-) commerciele ber.;Mannen;1997;14.0;13.0;10.0;2.0;;;2.0;12.0;
3049;316 Lagere (technisch-) commerciele ber.;Mannen;1998;9.0;9.0;7.0;2.0;;;;8.0;
3050;316 Lagere (technisch-) commerciele ber.;Mannen;1999;7.0;7.0;7.0;;;;;6.0;
3051;316 Lagere (technisch-) commerciele ber.;Mannen;2000;8.0;7.0;7.0;;;;;7.0;
3052;316 Lagere (technisch-) commerciele ber.;Mannen;2001;9.0;9.0;9.0;;;;;9.0;
3053;316 Lagere (technisch-) commerciele ber.;Mannen;2002;6.0;6.0;6.0;;;;;6.0;
3054;316 Lagere (technisch-) commerciele ber.;Mannen;2003;10.0;9.0;8.0;;;;;8.0;
3055;316 Lagere (technisch-) commerciele ber.;Mannen;2004;6.0;6.0;6.0;;;;;6.0;
3056;316 Lagere (technisch-) commerciele ber.;Mannen;2005;8.0;8.0;7.0;;;;;7.0;
3057;316 Lagere (technisch-) commerciele ber.;Mannen;2006;6.0;5.0;5.0;;;;;5.0;
3058;316 Lagere (technisch-) commerciele ber.;Vrouwen;1996;16.0;15.0;12.0;3.0;;2.0;6.0;8.0;
3059;316 Lagere (technisch-) commerciele ber.;Vrouwen;1997;17.0;16.0;13.0;3.0;2.0;3.0;8.0;7.0;
3060;316 Lagere (technisch-) commerciele ber.;Vrouwen;1998;16.0;15.0;13.0;2.0;;2.0;7.0;7.0;
3061;316 Lagere (technisch-) commerciele ber.;Vrouwen;1999;16.0;14.0;12.0;2.0;2.0;2.0;7.0;8.0;
3062;316 Lagere (technisch-) commerciele ber.;Vrouwen;2000;13.0;12.0;11.0;;;2.0;4.0;6.0;
3063;316 Lagere (technisch-) commerciele ber.;Vrouwen;2001;11.0;11.0;10.0;;;;4.0;6.0;
3064;316 Lagere (technisch-) commerciele ber.;Vrouwen;2002;12.0;12.0;10.0;2.0;;;6.0;5.0;
3065;316 Lagere (technisch-) commerciele ber.;Vrouwen;2003;16.0;16.0;14.0;;;2.0;9.0;6.0;
3066;316 Lagere (technisch-) commerciele ber.;Vrouwen;2004;7.0;7.0;5.0;2.0;;;4.0;2.0;
3067;316 Lagere (technisch-) commerciele ber.;Vrouwen;2005;9.0;8.0;7.0;;;;4.0;4.0;
3068;316 Lagere (technisch-) commerciele ber.;Vrouwen;2006;8.0;7.0;7.0;;;;5.0;3.0;
3069;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;1996;3.0;3.0;2.0;;;;;2.0;
3070;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;1997;4.0;4.0;2.0;2.0;;;;3.0;
3071;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;1998;3.0;3.0;;;;;;2.0;
3072;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;1999;4.0;4.0;3.0;;;;;4.0;
3073;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;2000;2.0;2.0;2.0;;;;;2.0;
3074;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;2001;2.0;2.0;;;;;;;
3075;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;2002;;;;;;;;;
3076;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;2003;4.0;4.0;2.0;2.0;;;;2.0;
3077;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;2004;2.0;2.0;;;;;;;
3078;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;2005;;;;;;;;;
3079;316 Lagere (technisch-) commerciele ber.;15 tot 25 jarigen;2006;;;;;;;;;
3080;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;1996;12.0;11.0;10.0;;;;3.0;8.0;
3081;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;1997;13.0;12.0;11.0;;;;4.0;9.0;
3082;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;1998;11.0;10.0;9.0;2.0;;;4.0;6.0;
3083;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;1999;7.0;7.0;6.0;;;;2.0;4.0;
3084;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;2000;7.0;7.0;7.0;;;;2.0;5.0;
3085;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;2001;6.0;6.0;6.0;;;;;4.0;
3086;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;2002;6.0;6.0;5.0;;;;;4.0;
3087;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;2003;10.0;9.0;9.0;;;;4.0;5.0;
3088;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;2004;2.0;2.0;2.0;;;;;2.0;
3089;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;2005;5.0;5.0;4.0;;;;;4.0;
3090;316 Lagere (technisch-) commerciele ber.;25 tot 35 jarigen;2006;4.0;4.0;3.0;;;;;3.0;
3091;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;1996;7.0;7.0;6.0;;;;2.0;4.0;
3092;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;1997;8.0;7.0;6.0;;;;3.0;5.0;
3093;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;1998;8.0;7.0;7.0;;;;3.0;4.0;
3094;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;1999;5.0;4.0;4.0;;;;;3.0;
3095;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;2000;7.0;7.0;6.0;;;;;5.0;
3096;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;2001;7.0;7.0;7.0;;;;2.0;5.0;
3097;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;2002;6.0;6.0;6.0;;;;3.0;3.0;
3098;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;2003;6.0;6.0;6.0;;;;3.0;3.0;
3099;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;2004;4.0;4.0;3.0;;;;2.0;2.0;
3100;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;2005;6.0;6.0;6.0;;;;2.0;3.0;
3101;316 Lagere (technisch-) commerciele ber.;35 tot 45 jarigen;2006;5.0;4.0;4.0;;;;2.0;2.0;
3102;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;1996;4.0;4.0;3.0;;;;;2.0;
3103;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;1997;5.0;4.0;4.0;;;;;3.0;
3104;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;1998;4.0;3.0;3.0;;;;;2.0;
3105;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;1999;6.0;6.0;5.0;;;;3.0;2.0;
3106;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;2000;2.0;2.0;2.0;;;;;;
3107;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;2001;4.0;4.0;4.0;;;;;3.0;
3108;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;2002;4.0;4.0;3.0;;;;2.0;2.0;
3109;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;2003;5.0;5.0;4.0;;;;2.0;3.0;
3110;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;2004;3.0;3.0;3.0;;;;;3.0;
3111;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;2005;3.0;3.0;3.0;;;;;2.0;
3112;316 Lagere (technisch-) commerciele ber.;45 tot 55 jarigen;2006;3.0;3.0;3.0;;;;;2.0;
3113;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;1996;;;;;;;;;
3114;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;1997;;;;;;;;;
3115;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;1998;;;;;;;;;
3116;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;1999;;;;;;;;;
3117;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;2000;2.0;2.0;;;;;;;
3118;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;2001;;;;;;;;;
3119;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;2002;;;;;;;;;
3120;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;2003;;;;;;;;;
3121;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;2004;2.0;2.0;;;;;;;
3122;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;2005;2.0;;;;;;;;
3123;316 Lagere (technisch-) commerciele ber.;55 tot 65 jarigen;2006;2.0;;;;;;;;
3124;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;1996;6.0;5.0;4.0;;;;2.0;3.0;
3125;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;1997;7.0;5.0;5.0;;;;2.0;3.0;
3126;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;1998;5.0;5.0;5.0;;;;2.0;3.0;
3127;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;1999;5.0;5.0;4.0;;;;3.0;;
3128;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;2000;5.0;5.0;4.0;;;;2.0;3.0;
3129;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;2001;5.0;5.0;4.0;;;;2.0;3.0;
3130;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;2002;5.0;4.0;3.0;;;;2.0;2.0;
3131;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;2003;5.0;4.0;4.0;;;;2.0;2.0;
3132;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;2004;3.0;2.0;2.0;;;;;;
3133;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;2005;2.0;2.0;2.0;;;;;;
3134;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: laag;2006;3.0;3.0;3.0;;;;;2.0;
3135;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;1996;17.0;17.0;15.0;2.0;;;5.0;11.0;
3136;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;1997;20.0;19.0;15.0;3.0;;;6.0;13.0;
3137;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;1998;16.0;15.0;12.0;3.0;;2.0;5.0;9.0;
3138;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;1999;15.0;14.0;13.0;2.0;;;3.0;11.0;
3139;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;2000;12.0;12.0;11.0;;;;3.0;8.0;
3140;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;2001;12.0;12.0;11.0;;;;2.0;9.0;
3141;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;2002;10.0;9.0;9.0;;;;3.0;6.0;
3142;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;2003;17.0;17.0;15.0;2.0;;2.0;7.0;8.0;
3143;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;2004;8.0;8.0;6.0;;;;2.0;5.0;
3144;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;2005;10.0;10.0;9.0;;;;3.0;6.0;
3145;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: middelbaar;2006;7.0;6.0;6.0;;;;3.0;4.0;
3146;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;1996;4.0;4.0;3.0;;;;;3.0;
3147;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;1997;4.0;4.0;3.0;;;;;3.0;
3148;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;1998;4.0;4.0;4.0;;;;;3.0;
3149;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;1999;3.0;2.0;2.0;;;;;2.0;
3150;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;2000;3.0;3.0;3.0;;;;;2.0;
3151;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;2001;4.0;4.0;3.0;;;;;2.0;
3152;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;2002;4.0;4.0;4.0;;;;;3.0;
3153;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;2003;4.0;4.0;4.0;;;;;3.0;
3154;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;2004;3.0;3.0;3.0;;;;;2.0;
3155;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;2005;5.0;5.0;4.0;;;;;4.0;
3156;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: hoog;2006;4.0;3.0;3.0;;;;;3.0;
3157;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;1996;;;;;;;;;
3158;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;1997;;;;;;;;;
3159;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;1998;;;;;;;;;
3160;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;1999;;;;;;;;;
3161;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;2000;;;;;;;;;
3162;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;2001;;;;;;;;;
3163;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;2002;;;;;;;;;
3164;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;2003;;;;;;;;;
3165;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;2004;;;;;;;;;
3166;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;2005;;;;;;;;;
3167;316 Lagere (technisch-) commerciele ber.;Onderwijsniveau: onbekend;2006;;;;;;;;;
3168;317 Verkoop;Mannen en vrouwen;1996;245.0;233.0;194.0;39.0;12.0;50.0;96.0;99.0;
3169;317 Verkoop;Mannen en vrouwen;1997;247.0;236.0;194.0;42.0;11.0;58.0;98.0;91.0;
3170;317 Verkoop;Mannen en vrouwen;1998;254.0;246.0;201.0;45.0;8.0;68.0;92.0;93.0;
3171;317 Verkoop;Mannen en vrouwen;1999;282.0;275.0;228.0;47.0;6.0;74.0;106.0;102.0;
3172;317 Verkoop;Mannen en vrouwen;2000;282.0;276.0;241.0;35.0;6.0;73.0;108.0;101.0;
3173;317 Verkoop;Mannen en vrouwen;2001;285.0;279.0;245.0;34.0;6.0;80.0;106.0;100.0;
3174;317 Verkoop;Mannen en vrouwen;2002;255.0;251.0;219.0;32.0;4.0;76.0;96.0;82.0;
3175;317 Verkoop;Mannen en vrouwen;2003;289.0;280.0;244.0;36.0;9.0;87.0;108.0;93.0;
3176;317 Verkoop;Mannen en vrouwen;2004;313.0;286.0;256.0;30.0;26.0;79.0;120.0;113.0;
3177;317 Verkoop;Mannen en vrouwen;2005;315.0;284.0;245.0;39.0;31.0;85.0;119.0;110.0;
3178;317 Verkoop;Mannen en vrouwen;2006;322.0;292.0;250.0;42.0;30.0;88.0;114.0;120.0;
3179;317 Verkoop;Mannen;1996;60.0;57.0;48.0;9.0;3.0;8.0;10.0;43.0;
3180;317 Verkoop;Mannen;1997;58.0;56.0;47.0;9.0;2.0;7.0;8.0;43.0;
3181;317 Verkoop;Mannen;1998;67.0;66.0;57.0;9.0;;11.0;9.0;47.0;
3182;317 Verkoop;Mannen;1999;73.0;71.0;56.0;15.0;2.0;11.0;9.0;53.0;
3183;317 Verkoop;Mannen;2000;76.0;75.0;67.0;8.0;;11.0;10.0;55.0;
3184;317 Verkoop;Mannen;2001;76.0;75.0;67.0;8.0;;12.0;10.0;55.0;
3185;317 Verkoop;Mannen;2002;66.0;64.0;56.0;8.0;;11.0;9.0;46.0;
3186;317 Verkoop;Mannen;2003;78.0;75.0;62.0;13.0;3.0;14.0;15.0;49.0;
3187;317 Verkoop;Mannen;2004;88.0;77.0;67.0;10.0;12.0;11.0;13.0;64.0;
3188;317 Verkoop;Mannen;2005;90.0;78.0;70.0;8.0;13.0;13.0;13.0;65.0;
3189;317 Verkoop;Mannen;2006;96.0;81.0;70.0;11.0;14.0;12.0;14.0;70.0;
3190;317 Verkoop;Vrouwen;1996;185.0;176.0;146.0;30.0;9.0;43.0;87.0;56.0;
3191;317 Verkoop;Vrouwen;1997;188.0;179.0;147.0;33.0;9.0;51.0;89.0;47.0;
3192;317 Verkoop;Vrouwen;1998;187.0;180.0;144.0;37.0;6.0;57.0;84.0;46.0;
3193;317 Verkoop;Vrouwen;1999;209.0;204.0;172.0;32.0;5.0;62.0;98.0;49.0;
3194;317 Verkoop;Vrouwen;2000;206.0;201.0;175.0;26.0;5.0;62.0;97.0;46.0;
3195;317 Verkoop;Vrouwen;2001;209.0;204.0;178.0;26.0;5.0;68.0;96.0;45.0;
3196;317 Verkoop;Vrouwen;2002;190.0;187.0;163.0;24.0;3.0;66.0;87.0;37.0;
3197;317 Verkoop;Vrouwen;2003;210.0;205.0;181.0;24.0;5.0;73.0;93.0;44.0;
3198;317 Verkoop;Vrouwen;2004;224.0;210.0;190.0;20.0;14.0;69.0;106.0;49.0;
3199;317 Verkoop;Vrouwen;2005;224.0;206.0;175.0;31.0;18.0;72.0;106.0;46.0;
3200;317 Verkoop;Vrouwen;2006;227.0;211.0;180.0;31.0;16.0;77.0;100.0;50.0;
3201;317 Verkoop;15 tot 25 jarigen;1996;94.0;94.0;71.0;23.0;;19.0;35.0;40.0;
3202;317 Verkoop;15 tot 25 jarigen;1997;95.0;94.0;68.0;27.0;;28.0;33.0;34.0;
3203;317 Verkoop;15 tot 25 jarigen;1998;97.0;96.0;67.0;30.0;;35.0;31.0;31.0;
3204;317 Verkoop;15 tot 25 jarigen;1999;107.0;107.0;74.0;33.0;;37.0;32.0;39.0;
3205;317 Verkoop;15 tot 25 jarigen;2000;97.0;97.0;74.0;23.0;;34.0;29.0;34.0;
