ID;WaardeklasseWOZObjecten;RegioS;Perioden;TotaalWOZObjecten_1;WOZObjectenWoningen_2;RecreatiewoningenEnOverigeWoningen_3;NietWoningenGedeeltelijkBewoond_4;NietWoningenNietBewoond_5
4831;Totaal;Groningen (gemeente);1998;97774.0;82121.0;8032.0;664.0;6957.0
4832;Totaal;Groningen (gemeente);1999;98506.0;82711.0;8109.0;661.0;7025.0
4833;Totaal;Groningen (gemeente);2000;98845.0;83014.0;8147.0;645.0;7039.0
4834;Totaal;Groningen (gemeente);2001;99251.0;82804.0;8782.0;555.0;7110.0
4835;Totaal;Groningen (gemeente);2002;100207.0;82726.0;9564.0;557.0;7360.0
4836;Totaal;Groningen (gemeente);2003;99568.0;82659.0;8805.0;541.0;7563.0
4837;Totaal;Groningen (gemeente);2004;99748.0;82698.0;8807.0;532.0;7711.0
4838;Totaal;Groningen (gemeente);2005;100334.0;83826.0;8257.0;485.0;7766.0
4839;Totaal;Groningen (gemeente);2006;100024.0;83600.0;8168.0;458.0;7798.0
4840;Totaal;Groningen (gemeente);2007;100853.0;84205.0;7870.0;825.0;7953.0
4841;Totaal;Groningen (gemeente);2008;100722.0;84347.0;7573.0;815.0;7987.0
4842;Totaal;Groningen (gemeente);2009;101949.0;85431.0;7622.0;812.0;8084.0
4843;Totaal;Groningen (gemeente);2010;102226.0;86302.0;7039.0;774.0;8111.0
4844;Totaal;Groningen (gemeente);2011;102348.0;86233.0;7298.0;784.0;8033.0
4845;Totaal;Grootegast;1997;4645.0;3798.0;12.0;469.0;366.0
4846;Totaal;Grootegast;1998;4734.0;3873.0;80.0;446.0;335.0
4847;Totaal;Grootegast;1999;4795.0;3932.0;81.0;448.0;334.0
4848;Totaal;Grootegast;2000;4909.0;4012.0;79.0;450.0;368.0
4849;Totaal;Grootegast;2001;4974.0;4097.0;79.0;387.0;411.0
4850;Totaal;Grootegast;2002;4988.0;4103.0;79.0;389.0;417.0
4851;Totaal;Grootegast;2003;4989.0;4121.0;79.0;385.0;404.0
4852;Totaal;Grootegast;2004;5039.0;4118.0;87.0;377.0;457.0
4853;Totaal;Grootegast;2005;5279.0;4240.0;92.0;307.0;640.0
4854;Totaal;Grootegast;2006;5314.0;4240.0;92.0;306.0;676.0
4855;Totaal;Grootegast;2007;5114.0;4332.0;92.0;280.0;410.0
4856;Totaal;Grootegast;2008;5198.0;4413.0;92.0;277.0;416.0
4857;Totaal;Grootegast;2009;5229.0;4418.0;93.0;278.0;440.0
4858;Totaal;Grootegast;2010;5199.0;4384.0;94.0;278.0;443.0
4859;Totaal;Grootegast;2011;5245.0;4401.0;95.0;275.0;474.0
4860;Totaal;Grubbenvorst;1997;2748.0;2109.0;2.0;386.0;251.0
4861;Totaal;Grubbenvorst;1998;2875.0;2223.0;4.0;271.0;377.0
4862;Totaal;Grubbenvorst;1999;2918.0;2262.0;4.0;270.0;382.0
4863;Totaal;Grubbenvorst;2000;2929.0;2274.0;4.0;266.0;385.0
4864;Totaal;Grubbenvorst;2001;;;;;
4865;Totaal;Grubbenvorst;2002;;;;;
4866;Totaal;Grubbenvorst;2003;;;;;
4867;Totaal;Grubbenvorst;2004;;;;;
4868;Totaal;Grubbenvorst;2005;;;;;
4869;Totaal;Grubbenvorst;2006;;;;;
4870;Totaal;Grubbenvorst;2007;;;;;
4871;Totaal;Grubbenvorst;2008;;;;;
4872;Totaal;Grubbenvorst;2009;;;;;
4873;Totaal;Grubbenvorst;2010;;;;;
4874;Totaal;Grubbenvorst;2011;;;;;
4875;Totaal;Gulpen;1997;3384.0;2930.0;71.0;143.0;240.0
4876;Totaal;Gulpen;1998;3413.0;2963.0;71.0;143.0;236.0
4877;Totaal;Gulpen;1999;;;;;
4878;Totaal;Gulpen;2000;;;;;
4879;Totaal;Gulpen;2001;;;;;
4880;Totaal;Gulpen;2002;;;;;
4881;Totaal;Gulpen;2003;;;;;
4882;Totaal;Gulpen;2004;;;;;
4883;Totaal;Gulpen;2005;;;;;
4884;Totaal;Gulpen;2006;;;;;
4885;Totaal;Gulpen;2007;;;;;
4886;Totaal;Gulpen;2008;;;;;
4887;Totaal;Gulpen;2009;;;;;
4888;Totaal;Gulpen;2010;;;;;
4889;Totaal;Gulpen;2011;;;;;
4890;Totaal;Gulpen-Wittem;1997;;;;;
4891;Totaal;Gulpen-Wittem;1998;;;;;
4892;Totaal;Gulpen-Wittem;1999;6693.0;5750.0;233.0;320.0;390.0
4893;Totaal;Gulpen-Wittem;2000;6762.0;5810.0;241.0;315.0;396.0
4894;Totaal;Gulpen-Wittem;2001;6828.0;5851.0;217.0;312.0;448.0
4895;Totaal;Gulpen-Wittem;2002;6848.0;5847.0;219.0;311.0;471.0
4896;Totaal;Gulpen-Wittem;2003;6959.0;5946.0;225.0;307.0;481.0
4897;Totaal;Gulpen-Wittem;2004;7035.0;5984.0;223.0;298.0;530.0
4898;Totaal;Gulpen-Wittem;2005;7065.0;6036.0;228.0;290.0;511.0
4899;Totaal;Gulpen-Wittem;2006;7094.0;6053.0;229.0;288.0;524.0
4900;Totaal;Gulpen-Wittem;2007;7119.0;6100.0;248.0;227.0;544.0
4901;Totaal;Gulpen-Wittem;2008;7116.0;6099.0;251.0;217.0;549.0
4902;Totaal;Gulpen-Wittem;2009;7136.0;6117.0;254.0;214.0;551.0
4903;Totaal;Gulpen-Wittem;2010;7038.0;6194.0;255.0;29.0;560.0
4904;Totaal;Gulpen-Wittem;2011;7352.0;6290.0;252.0;234.0;576.0
4905;Totaal;Haaksbergen;1997;9723.0;7881.0;510.0;640.0;692.0
4906;Totaal;Haaksbergen;1998;9988.0;8055.0;526.0;661.0;746.0
4907;Totaal;Haaksbergen;1999;10244.0;8290.0;533.0;667.0;754.0
4908;Totaal;Haaksbergen;2000;10428.0;8450.0;537.0;668.0;773.0
4909;Totaal;Haaksbergen;2001;10567.0;8621.0;562.0;545.0;839.0
4910;Totaal;Haaksbergen;2002;10588.0;8602.0;570.0;542.0;874.0
4911;Totaal;Haaksbergen;2003;10904.0;8747.0;571.0;541.0;1045.0
4912;Totaal;Haaksbergen;2004;10916.0;8843.0;576.0;549.0;948.0
4913;Totaal;Haaksbergen;2005;11085.0;8976.0;551.0;499.0;1059.0
4914;Totaal;Haaksbergen;2006;11187.0;9126.0;548.0;493.0;1020.0
4915;Totaal;Haaksbergen;2007;11281.0;9196.0;549.0;498.0;1038.0
4916;Totaal;Haaksbergen;2008;11291.0;9186.0;551.0;493.0;1061.0
4917;Totaal;Haaksbergen;2009;11357.0;9246.0;548.0;470.0;1093.0
4918;Totaal;Haaksbergen;2010;11403.0;9287.0;544.0;459.0;1113.0
4919;Totaal;Haaksbergen;2011;11404.0;9286.0;545.0;455.0;1118.0
4920;Totaal;Haaren;1997;5323.0;4268.0;365.0;440.0;250.0
4921;Totaal;Haaren;1998;5406.0;4293.0;383.0;440.0;290.0
4922;Totaal;Haaren;1999;5407.0;4308.0;381.0;437.0;281.0
4923;Totaal;Haaren;2000;5228.0;4345.0;174.0;438.0;271.0
4924;Totaal;Haaren;2001;5383.0;4426.0;232.0;359.0;366.0
4925;Totaal;Haaren;2002;5561.0;4392.0;439.0;359.0;371.0
4926;Totaal;Haaren;2003;5567.0;4443.0;388.0;354.0;382.0
4927;Totaal;Haaren;2004;5610.0;4462.0;392.0;352.0;404.0
4928;Totaal;Haaren;2005;5602.0;4635.0;314.0;269.0;384.0
4929;Totaal;Haaren;2006;5606.0;4648.0;318.0;268.0;372.0
4930;Totaal;Haaren;2007;5613.0;4668.0;309.0;247.0;389.0
4931;Totaal;Haaren;2008;5471.0;4751.0;270.0;47.0;403.0
4932;Totaal;Haaren;2009;5510.0;4781.0;264.0;51.0;414.0
4933;Totaal;Haaren;2010;5499.0;4795.0;260.0;48.0;396.0
4934;Totaal;Haaren;2011;5663.0;4893.0;270.0;48.0;452.0
4935;Totaal;Haarlem;1997;76730.0;64945.0;380.0;1292.0;10113.0
4936;Totaal;Haarlem;1998;77650.0;65413.0;628.0;1290.0;10319.0
4937;Totaal;Haarlem;1999;78099.0;65729.0;5052.0;1308.0;6010.0
4938;Totaal;Haarlem;2000;78412.0;64851.0;6455.0;1275.0;5831.0
4939;Totaal;Haarlem;2001;78854.0;66708.0;5487.0;800.0;5859.0
4940;Totaal;Haarlem;2002;78826.0;66709.0;5340.0;772.0;6005.0
4941;Totaal;Haarlem;2003;78863.0;66744.0;5334.0;722.0;6063.0
4942;Totaal;Haarlem;2004;78950.0;66678.0;5611.0;501.0;6160.0
4943;Totaal;Haarlem;2005;79844.0;66965.0;6126.0;504.0;6249.0
4944;Totaal;Haarlem;2006;80556.0;67533.0;6222.0;505.0;6296.0
4945;Totaal;Haarlem;2007;80877.0;68569.0;5608.0;323.0;6377.0
4946;Totaal;Haarlem;2008;81378.0;68771.0;5685.0;450.0;6472.0
4947;Totaal;Haarlem;2009;81743.0;68963.0;5754.0;414.0;6612.0
4948;Totaal;Haarlem;2010;81785.0;69053.0;5679.0;419.0;6634.0
4949;Totaal;Haarlem;2011;82595.0;69828.0;5711.0;376.0;6680.0
4950;Totaal;Haarlemmerliede en Spaarnwoude;1997;2282.0;1920.0;0.0;37.0;325.0
4951;Totaal;Haarlemmerliede en Spaarnwoude;1998;2318.0;1930.0;0.0;37.0;351.0
4952;Totaal;Haarlemmerliede en Spaarnwoude;1999;2467.0;2092.0;0.0;32.0;343.0
4953;Totaal;Haarlemmerliede en Spaarnwoude;2000;2457.0;2090.0;0.0;32.0;335.0
4954;Totaal;Haarlemmerliede en Spaarnwoude;2001;2478.0;2083.0;17.0;46.0;332.0
4955;Totaal;Haarlemmerliede en Spaarnwoude;2002;2468.0;2086.0;13.0;43.0;326.0
4956;Totaal;Haarlemmerliede en Spaarnwoude;2003;2482.0;2102.0;14.0;41.0;325.0
4957;Totaal;Haarlemmerliede en Spaarnwoude;2004;2485.0;2102.0;14.0;42.0;327.0
4958;Totaal;Haarlemmerliede en Spaarnwoude;2005;2510.0;2205.0;82.0;25.0;198.0
4959;Totaal;Haarlemmerliede en Spaarnwoude;2006;2517.0;2205.0;85.0;28.0;199.0
4960;Totaal;Haarlemmerliede en Spaarnwoude;2007;2645.0;2221.0;180.0;20.0;224.0
4961;Totaal;Haarlemmerliede en Spaarnwoude;2008;2568.0;2226.0;86.0;34.0;222.0
4962;Totaal;Haarlemmerliede en Spaarnwoude;2009;2687.0;2261.0;93.0;26.0;307.0
4963;Totaal;Haarlemmerliede en Spaarnwoude;2010;2715.0;2269.0;84.0;34.0;328.0
4964;Totaal;Haarlemmerliede en Spaarnwoude;2011;2787.0;2259.0;102.0;20.0;406.0
4965;Totaal;Haarlemmermeer;1997;48808.0;40361.0;3440.0;897.0;4110.0
4966;Totaal;Haarlemmermeer;1998;49827.0;41686.0;2780.0;990.0;4371.0
4967;Totaal;Haarlemmermeer;1999;51718.0;43427.0;2738.0;995.0;4558.0
4968;Totaal;Haarlemmermeer;2000;52192.0;43742.0;2735.0;965.0;4750.0
4969;Totaal;Haarlemmermeer;2001;56602.0;48215.0;2726.0;681.0;4980.0
4970;Totaal;Haarlemmermeer;2002;59044.0;49664.0;2878.0;685.0;5817.0
4971;Totaal;Haarlemmermeer;2003;61022.0;51564.0;2883.0;666.0;5909.0
4972;Totaal;Haarlemmermeer;2004;62905.0;53343.0;2895.0;656.0;6011.0
4973;Totaal;Haarlemmermeer;2005;65668.0;56236.0;2831.0;543.0;6058.0
4974;Totaal;Haarlemmermeer;2006;65648.0;55972.0;2845.0;536.0;6295.0
4975;Totaal;Haarlemmermeer;2007;66352.0;57028.0;2743.0;177.0;6404.0
4976;Totaal;Haarlemmermeer;2008;67455.0;57228.0;2873.0;485.0;6869.0
4977;Totaal;Haarlemmermeer;2009;64926.0;57478.0;2945.0;432.0;4071.0
4978;Totaal;Haarlemmermeer;2010;65774.0;57534.0;2887.0;507.0;4846.0
4979;Totaal;Haarlemmermeer;2011;68626.0;58118.0;2909.0;433.0;7166.0
4980;Totaal;Haelen;1997;4206.0;3676.0;24.0;125.0;381.0
4981;Totaal;Haelen;1998;4221.0;3679.0;24.0;123.0;395.0
4982;Totaal;Haelen;1999;4238.0;3699.0;24.0;112.0;403.0
4983;Totaal;Haelen;2000;4364.0;3835.0;24.0;109.0;396.0
4984;Totaal;Haelen;2001;4375.0;3837.0;31.0;106.0;401.0
4985;Totaal;Haelen;2002;4453.0;3861.0;32.0;101.0;459.0
4986;Totaal;Haelen;2003;4469.0;3867.0;32.0;100.0;470.0
4987;Totaal;Haelen;2004;4499.0;3892.0;33.0;97.0;477.0
4988;Totaal;Haelen;2005;4454.0;3892.0;34.0;88.0;440.0
4989;Totaal;Haelen;2006;4492.0;3928.0;34.0;86.0;444.0
4990;Totaal;Haelen;2007;;;;;
4991;Totaal;Haelen;2008;;;;;
4992;Totaal;Haelen;2009;;;;;
4993;Totaal;Haelen;2010;;;;;
4994;Totaal;Haelen;2011;;;;;
4995;Totaal;Halderberge;1997;12082.0;10916.0;102.0;387.0;677.0
4996;Totaal;Halderberge;1998;12480.0;11009.0;82.0;405.0;984.0
4997;Totaal;Halderberge;1999;12817.0;10893.0;81.0;499.0;1344.0
4998;Totaal;Halderberge;2000;13121.0;11061.0;81.0;522.0;1457.0
4999;Totaal;Halderberge;2001;13286.0;11108.0;634.0;543.0;1001.0
5000;Totaal;Halderberge;2002;13512.0;11284.0;664.0;536.0;1028.0
5001;Totaal;Halderberge;2003;13580.0;11342.0;663.0;531.0;1044.0
5002;Totaal;Halderberge;2004;13623.0;11377.0;664.0;521.0;1061.0
5003;Totaal;Halderberge;2005;13691.0;11469.0;667.0;454.0;1101.0
5004;Totaal;Halderberge;2006;13763.0;11581.0;665.0;451.0;1066.0
5005;Totaal;Halderberge;2007;14048.0;11724.0;689.0;452.0;1183.0
5006;Totaal;Halderberge;2008;14301.0;11865.0;697.0;423.0;1316.0
5007;Totaal;Halderberge;2009;14444.0;12009.0;699.0;433.0;1303.0
5008;Totaal;Halderberge;2010;14443.0;11966.0;758.0;423.0;1296.0
5009;Totaal;Halderberge;2011;14525.0;12037.0;759.0;424.0;1305.0
5010;Totaal;Halsteren;1997;;;;;
5011;Totaal;Halsteren;1998;;;;;
5012;Totaal;Halsteren;1999;;;;;
5013;Totaal;Halsteren;2000;;;;;
5014;Totaal;Halsteren;2001;;;;;
5015;Totaal;Halsteren;2002;;;;;
5016;Totaal;Halsteren;2003;;;;;
5017;Totaal;Halsteren;2004;;;;;
5018;Totaal;Halsteren;2005;;;;;
5019;Totaal;Halsteren;2006;;;;;
5020;Totaal;Halsteren;2007;;;;;
5021;Totaal;Halsteren;2008;;;;;
5022;Totaal;Halsteren;2009;;;;;
5023;Totaal;Halsteren;2010;;;;;
5024;Totaal;Halsteren;2011;;;;;
5025;Totaal;Den Ham;1997;5866.0;4890.0;78.0;401.0;497.0
5026;Totaal;Den Ham;1998;5912.0;4938.0;104.0;352.0;518.0
5027;Totaal;Den Ham;1999;6023.0;5041.0;104.0;295.0;583.0
5028;Totaal;Den Ham;2000;6063.0;5069.0;104.0;304.0;586.0
5029;Totaal;Den Ham;2001;;;;;
5030;Totaal;Den Ham;2002;;;;;
5031;Totaal;Den Ham;2003;;;;;
5032;Totaal;Den Ham;2004;;;;;
5033;Totaal;Den Ham;2005;;;;;
5034;Totaal;Den Ham;2006;;;;;
5035;Totaal;Den Ham;2007;;;;;
5036;Totaal;Den Ham;2008;;;;;
5037;Totaal;Den Ham;2009;;;;;
5038;Totaal;Den Ham;2010;;;;;
5039;Totaal;Den Ham;2011;;;;;
5040;Totaal;Hardenberg;1997;13282.0;11005.0;297.0;890.0;1090.0
5041;Totaal;Hardenberg;1998;13677.0;11158.0;299.0;881.0;1339.0
5042;Totaal;Hardenberg;1999;13818.0;11282.0;305.0;875.0;1356.0
5043;Totaal;Hardenberg;2000;13886.0;11345.0;310.0;871.0;1360.0
5044;Totaal;Hardenberg;2001;23730.0;19289.0;1004.0;1374.0;2063.0
5045;Totaal;Hardenberg;2002;24835.0;19666.0;1061.0;1388.0;2720.0
5046;Totaal;Hardenberg;2003;25601.0;19836.0;1111.0;1391.0;3263.0
5047;Totaal;Hardenberg;2004;25868.0;20054.0;1121.0;1382.0;3311.0
5048;Totaal;Hardenberg;2005;25320.0;20467.0;1095.0;1087.0;2671.0
5049;Totaal;Hardenberg;2006;25439.0;20583.0;1111.0;1066.0;2679.0
5050;Totaal;Hardenberg;2007;26175.0;21081.0;1236.0;1019.0;2839.0
5051;Totaal;Hardenberg;2008;26407.0;21242.0;1236.0;1018.0;2911.0
5052;Totaal;Hardenberg;2009;26876.0;21713.0;1131.0;1009.0;3023.0
5053;Totaal;Hardenberg;2010;27069.0;21926.0;1134.0;996.0;3013.0
5054;Totaal;Hardenberg;2011;27150.0;21956.0;1089.0;1001.0;3104.0
5055;Totaal;Harderwijk;1997;17112.0;14061.0;1147.0;243.0;1661.0
5056;Totaal;Harderwijk;1998;17955.0;14718.0;1199.0;243.0;1795.0
5057;Totaal;Harderwijk;1999;18164.0;15097.0;1308.0;233.0;1526.0
5058;Totaal;Harderwijk;2000;18657.0;16086.0;646.0;201.0;1724.0
5059;Totaal;Harderwijk;2001;18782.0;16258.0;644.0;178.0;1702.0
5060;Totaal;Harderwijk;2002;18894.0;16420.0;636.0;180.0;1658.0
5061;Totaal;Harderwijk;2003;18980.0;16524.0;632.0;170.0;1654.0
5062;Totaal;Harderwijk;2004;19488.0;17027.0;633.0;160.0;1668.0
5063;Totaal;Harderwijk;2005;19562.0;17124.0;632.0;145.0;1661.0
5064;Totaal;Harderwijk;2006;20266.0;17747.0;632.0;136.0;1751.0
5065;Totaal;Harderwijk;2007;20121.0;17597.0;632.0;127.0;1765.0
5066;Totaal;Harderwijk;2008;20680.0;18129.0;633.0;128.0;1790.0
5067;Totaal;Harderwijk;2009;21510.0;18935.0;631.0;125.0;1819.0
5068;Totaal;Harderwijk;2010;21768.0;19181.0;631.0;118.0;1838.0
5069;Totaal;Harderwijk;2011;22111.0;19510.0;630.0;113.0;1858.0
5070;Totaal;Hardinxveld-Giessendam;1997;7220.0;6259.0;87.0;101.0;773.0
5071;Totaal;Hardinxveld-Giessendam;1998;7565.0;6426.0;91.0;77.0;971.0
5072;Totaal;Hardinxveld-Giessendam;1999;7513.0;6442.0;91.0;75.0;905.0
5073;Totaal;Hardinxveld-Giessendam;2000;7602.0;6486.0;90.0;76.0;950.0
5074;Totaal;Hardinxveld-Giessendam;2001;7583.0;6487.0;94.0;80.0;922.0
5075;Totaal;Hardinxveld-Giessendam;2002;7709.0;6581.0;94.0;81.0;953.0
5076;Totaal;Hardinxveld-Giessendam;2003;7705.0;6561.0;94.0;82.0;968.0
5077;Totaal;Hardinxveld-Giessendam;2004;7712.0;6575.0;94.0;78.0;965.0
5078;Totaal;Hardinxveld-Giessendam;2005;7706.0;6604.0;82.0;54.0;966.0
5079;Totaal;Hardinxveld-Giessendam;2006;7722.0;6620.0;82.0;52.0;968.0
5080;Totaal;Hardinxveld-Giessendam;2007;7733.0;6641.0;80.0;50.0;962.0
5081;Totaal;Hardinxveld-Giessendam;2008;7845.0;6734.0;93.0;44.0;974.0
5082;Totaal;Hardinxveld-Giessendam;2009;7623.0;6656.0;90.0;12.0;865.0
5083;Totaal;Hardinxveld-Giessendam;2010;7538.0;6556.0;89.0;12.0;881.0
5084;Totaal;Hardinxveld-Giessendam;2011;7687.0;6703.0;89.0;12.0;883.0
5085;Totaal;Haren;1997;9258.0;7947.0;311.0;190.0;810.0
5086;Totaal;Haren;1998;9278.0;7998.0;311.0;186.0;783.0
5087;Totaal;Haren;1999;9308.0;8023.0;309.0;136.0;840.0
5088;Totaal;Haren;2000;9451.0;8168.0;310.0;136.0;837.0
5089;Totaal;Haren;2001;9596.0;8080.0;831.0;160.0;525.0
5090;Totaal;Haren;2002;9654.0;8160.0;827.0;157.0;510.0
5091;Totaal;Haren;2003;9638.0;8166.0;818.0;159.0;495.0
5092;Totaal;Haren;2004;9632.0;8161.0;823.0;156.0;492.0
5093;Totaal;Haren;2005;9712.0;8231.0;784.0;83.0;614.0
5094;Totaal;Haren;2006;9630.0;8211.0;709.0;85.0;625.0
5095;Totaal;Haren;2007;9559.0;8175.0;707.0;95.0;582.0
5096;Totaal;Haren;2008;9690.0;8254.0;763.0;77.0;596.0
5097;Totaal;Haren;2009;9683.0;8261.0;743.0;75.0;604.0
5098;Totaal;Haren;2010;9712.0;8288.0;759.0;76.0;589.0
5099;Totaal;Haren;2011;9810.0;8320.0;815.0;70.0;605.0
5100;Totaal;Harenkarspel;1997;6633.0;4754.0;691.0;701.0;487.0
5101;Totaal;Harenkarspel;1998;6691.0;4805.0;903.0;383.0;600.0
5102;Totaal;Harenkarspel;1999;6941.0;4960.0;925.0;379.0;677.0
5103;Totaal;Harenkarspel;2000;7137.0;5078.0;943.0;368.0;748.0
5104;Totaal;Harenkarspel;2001;7514.0;5444.0;917.0;276.0;877.0
5105;Totaal;Harenkarspel;2002;7717.0;5604.0;916.0;263.0;934.0
5106;Totaal;Harenkarspel;2003;7824.0;5649.0;976.0;258.0;941.0
5107;Totaal;Harenkarspel;2004;8044.0;5678.0;1161.0;256.0;949.0
5108;Totaal;Harenkarspel;2005;8143.0;5825.0;1142.0;228.0;948.0
5109;Totaal;Harenkarspel;2006;8183.0;5853.0;1142.0;225.0;963.0
5110;Totaal;Harenkarspel;2007;8188.0;5861.0;1148.0;219.0;960.0
5111;Totaal;Harenkarspel;2008;8336.0;5999.0;1154.0;218.0;965.0
5112;Totaal;Harenkarspel;2009;8305.0;5958.0;1170.0;299.0;878.0
5113;Totaal;Harenkarspel;2010;8295.0;5975.0;1167.0;261.0;892.0
5114;Totaal;Harenkarspel;2011;8339.0;6042.0;1206.0;202.0;889.0
5115;Totaal;Harlingen;1997;7489.0;6446.0;277.0;204.0;562.0
5116;Totaal;Harlingen;1998;7418.0;6484.0;251.0;192.0;491.0
5117;Totaal;Harlingen;1999;7712.0;6608.0;255.0;213.0;636.0
5118;Totaal;Harlingen;2000;7703.0;6541.0;246.0;215.0;701.0
5119;Totaal;Harlingen;2001;7695.0;6529.0;234.0;229.0;703.0
5120;Totaal;Harlingen;2002;7781.0;6603.0;230.0;227.0;721.0
5121;Totaal;Harlingen;2003;7821.0;6607.0;230.0;225.0;759.0
5122;Totaal;Harlingen;2004;7947.0;6721.0;231.0;224.0;771.0
5123;Totaal;Harlingen;2005;8033.0;6758.0;253.0;199.0;823.0
5124;Totaal;Harlingen;2006;8040.0;6737.0;253.0;187.0;863.0
5125;Totaal;Harlingen;2007;8139.0;6830.0;246.0;201.0;862.0
5126;Totaal;Harlingen;2008;8247.0;6901.0;252.0;196.0;898.0
5127;Totaal;Harlingen;2009;8525.0;7051.0;258.0;198.0;1018.0
5128;Totaal;Harlingen;2010;8519.0;7052.0;257.0;199.0;1011.0
5129;Totaal;Harlingen;2011;8588.0;7106.0;258.0;204.0;1020.0
5130;Totaal;Harmelen;1997;3146.0;2719.0;83.0;156.0;188.0
5131;Totaal;Harmelen;1998;3163.0;2763.0;43.0;144.0;213.0
5132;Totaal;Harmelen;1999;3194.0;2765.0;48.0;148.0;233.0
5133;Totaal;Harmelen;2000;3267.0;2821.0;48.0;153.0;245.0
5134;Totaal;Harmelen;2001;;;;;
5135;Totaal;Harmelen;2002;;;;;
5136;Totaal;Harmelen;2003;;;;;
5137;Totaal;Harmelen;2004;;;;;
5138;Totaal;Harmelen;2005;;;;;
5139;Totaal;Harmelen;2006;;;;;
5140;Totaal;Harmelen;2007;;;;;
5141;Totaal;Harmelen;2008;;;;;
5142;Totaal;Harmelen;2009;;;;;
5143;Totaal;Harmelen;2010;;;;;
5144;Totaal;Harmelen;2011;;;;;
5145;Totaal;Hasselt;1997;2919.0;2288.0;134.0;168.0;329.0
5146;Totaal;Hasselt;1998;3037.0;2389.0;138.0;176.0;334.0
5147;Totaal;Hasselt;1999;3043.0;2396.0;139.0;174.0;334.0
5148;Totaal;Hasselt;2000;3130.0;2460.0;139.0;177.0;354.0
5149;Totaal;Hasselt;2001;;;;;
5150;Totaal;Hasselt;2002;;;;;
5151;Totaal;Hasselt;2003;;;;;
5152;Totaal;Hasselt;2004;;;;;
5153;Totaal;Hasselt;2005;;;;;
5154;Totaal;Hasselt;2006;;;;;
5155;Totaal;Hasselt;2007;;;;;
5156;Totaal;Hasselt;2008;;;;;
5157;Totaal;Hasselt;2009;;;;;
5158;Totaal;Hasselt;2010;;;;;
5159;Totaal;Hasselt;2011;;;;;
5160;Totaal;Hattem;1997;5134.0;4364.0;261.0;73.0;436.0
5161;Totaal;Hattem;1998;5241.0;4414.0;263.0;73.0;491.0
5162;Totaal;Hattem;1999;5311.0;4484.0;265.0;71.0;491.0
5163;Totaal;Hattem;2000;5332.0;4502.0;265.0;71.0;494.0
5164;Totaal;Hattem;2001;5321.0;4498.0;260.0;99.0;464.0
5165;Totaal;Hattem;2002;5353.0;4508.0;260.0;101.0;484.0
5166;Totaal;Hattem;2003;5441.0;4615.0;260.0;102.0;464.0
5167;Totaal;Hattem;2004;5458.0;4629.0;259.0;102.0;468.0
5168;Totaal;Hattem;2005;5429.0;4604.0;274.0;75.0;476.0
5169;Totaal;Hattem;2006;5476.0;4649.0;274.0;76.0;477.0
5170;Totaal;Hattem;2007;5494.0;4697.0;247.0;85.0;465.0
5171;Totaal;Hattem;2008;5298.0;4720.0;60.0;85.0;433.0
5172;Totaal;Hattem;2009;5311.0;4729.0;60.0;84.0;438.0
5173;Totaal;Hattem;2010;5536.0;4741.0;246.0;83.0;466.0
5174;Totaal;Hattem;2011;5525.0;4743.0;237.0;82.0;463.0
5175;Totaal;Havelte;1997;3167.0;2482.0;230.0;174.0;281.0
5176;Totaal;Havelte;1998;;;;;
5177;Totaal;Havelte;1999;;;;;
5178;Totaal;Havelte;2000;;;;;
5179;Totaal;Havelte;2001;;;;;
5180;Totaal;Havelte;2002;;;;;
5181;Totaal;Havelte;2003;;;;;
5182;Totaal;Havelte;2004;;;;;
5183;Totaal;Havelte;2005;;;;;
5184;Totaal;Havelte;2006;;;;;
5185;Totaal;Havelte;2007;;;;;
5186;Totaal;Havelte;2008;;;;;
5187;Totaal;Havelte;2009;;;;;
5188;Totaal;Havelte;2010;;;;;
5189;Totaal;Havelte;2011;;;;;
5190;Totaal;Hedel;1997;1632.0;1464.0;0.0;65.0;103.0
5191;Totaal;Hedel;1998;1707.0;1531.0;0.0;64.0;112.0
5192;Totaal;Hedel;1999;;;;;
5193;Totaal;Hedel;2000;;;;;
5194;Totaal;Hedel;2001;;;;;
5195;Totaal;Hedel;2002;;;;;
5196;Totaal;Hedel;2003;;;;;
5197;Totaal;Hedel;2004;;;;;
5198;Totaal;Hedel;2005;;;;;
5199;Totaal;Hedel;2006;;;;;
5200;Totaal;Hedel;2007;;;;;
5201;Totaal;Hedel;2008;;;;;
5202;Totaal;Hedel;2009;;;;;
5203;Totaal;Hedel;2010;;;;;
5204;Totaal;Hedel;2011;;;;;
5205;Totaal;Heel;1997;4239.0;2917.0;3.0;110.0;1209.0
5206;Totaal;Heel;1998;4244.0;2937.0;4.0;108.0;1195.0
5207;Totaal;Heel;1999;4284.0;2955.0;67.0;105.0;1157.0
5208;Totaal;Heel;2000;4291.0;2985.0;67.0;102.0;1137.0
5209;Totaal;Heel;2001;4285.0;3040.0;65.0;72.0;1108.0
5210;Totaal;Heel;2002;4345.0;3090.0;91.0;71.0;1093.0
5211;Totaal;Heel;2003;4407.0;3091.0;152.0;72.0;1092.0
5212;Totaal;Heel;2004;4476.0;3107.0;217.0;70.0;1082.0
5213;Totaal;Heel;2005;3920.0;3136.0;277.0;66.0;441.0
5214;Totaal;Heel;2006;4022.0;3173.0;338.0;65.0;446.0
