ID;StandenEnBeroepOpDeKapitaalmarkt;Perioden;TotaalObligaties_1;TotaalGewoneObligaties_2;Overheid_3;FinancieleInstellingenEuro_4;FinancieleInstEuroGarantieOverheid_5;FinancieleInstellingenUSD_6;FinancieleInstUSDGarantieOverheid_7;FinancieleInstellingenOverigeValuta_8;NietFinancieleInstellingenEuro_9;NietFinancieleInstellingenUSD_10;NietFinancieleInstOverigeValuta_11;DutchTreasuryCertificates_12;Grootboekobligaties_13;TotaalObligatiesOptieConstructieGar_14;FinancieleInstellingenEuro_15;FinancieleInstellingenUSD_16;FinancieleInstellingenOverigeValuta_17;TotaalOblOptieConstructieZonderGar_18;FinancieleInstellingenEuro_19;FinancieleInstellingenUSD_20;FinancieleInstellingenOverigeValuta_21;TotaalAssetBackedSecurities_22;FinancieleInstellingenEuro_23;FinancieleInstellingenUSD_24;FinancieleInstellingenOverigeValuta_25;TotaalConverteerbareObligaties_26;FinancieleInstellingenEuro_27;FinancieleInstellingenUSD_28;FinancieleInstellingenOverigeValuta_29;NietFinancieleInstellingenEuro_30;NietFinancieleInstellingenUSD_31;NietFinancieleInstOverigeValuta_32;TotaalReverseConvertibleObligaties_33;FinancieleInstellingenEuro_34;FinancieleInstellingenUSD_35;FinancieleInstellingenOverigeValuta_36;TotaalFloatingRateObligaties_37;FinancieleInstellingenEuro_38;FinancieleInstEuroGarantieOverheid_39;FinancieleInstellingenUSD_40;FinancieleInstUSDGarantieOverheid_41;FinancieleInstellingenOverigeValuta_42;FinancieleInstOvValGarOverheid_43;NietFinancieleInstellingenEuro_44;NietFinancieleInstellingenUSD_45;NietFinancieleInstOverigeValuta_46;TotaalOverigeObligaties_47;FinancieleInstellingenEuro_48;FinancieleInstellingenUSD_49;FinancieleInstellingenOverigeValuta_50;NietFinancieleInstellingenEuro_51;NietFinancieleInstellingenUSD_52;NietFinancieleInstOverigeValuta_53
196;Aflossingen;2013 september;17072;5550;0;3600;1100;0;0;0;850;0;0;5450;0;161;118;44;0;122;122;0;0;4789;4789;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;Aflossingen;2013 oktober;22149;4406;0;2750;0;0;0;256;1400;0;0;5620;0;10;10;0;0;0;0;0;0;11576;11576;0;0;0;0;0;0;0;0;0;0;0;0;0;537;500;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0
198;Aflossingen;2013 november;13026;726;0;461;0;0;0;265;0;0;0;5460;0;30;30;0;0;0;0;0;0;4592;4592;0;0;0;0;0;0;0;0;0;0;0;0;0;2218;1346;0;872;0;0;0;0;0;0;0;0;0;0;0;0;0
199;Aflossingen;2013 december;21416;4241;0;2122;0;147;0;1972;0;0;0;6180;0;29;15;15;0;0;0;0;0;10845;10845;0;0;0;0;0;0;0;0;0;0;0;0;0;120;47;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0
200;Aflossingen;2014 januari;36286;25388;15679;7100;0;739;0;370;1500;0;0;5430;0;270;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5064;4325;0;739;0;0;0;0;0;0;133;133;0;0;0;0;0
201;Aflossingen;2014 februari;12371;5117;3400;900;0;0;0;67;750;0;0;5100;0;625;625;0;0;0;0;0;0;1529;1529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;Aflossingen;2014 maart;18567;9275;1458;1750;3623;941;407;597;500;0;0;5840;0;576;569;7;0;81;81;0;0;2553;2553;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;0;0;0;0;0;0;0;0;166;2;163;0;0;0;0
203;Aflossingen;2014 april;12884;4346;1536;1560;1250;0;0;0;0;0;0;5480;0;334;334;0;0;117;117;0;0;825;825;0;0;0;0;0;0;0;0;0;0;0;0;0;282;50;0;232;0;0;0;0;0;0;1500;1500;0;0;0;0;0
204;Aflossingen;2014 mei;16793;6743;2471;175;2767;547;0;134;650;0;0;5250;0;75;75;0;0;0;0;0;0;3175;3175;0;0;0;0;0;0;0;0;0;0;0;0;0;1550;1400;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;Aflossingen;2014 juni;10229;1189;459;0;0;0;0;374;184;0;171;7950;0;283;283;0;0;118;118;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;679;580;0;37;0;62;0;0;0;0;0;0;0;0;0;0;0
206;Aflossingen;2014 juli;22010;15045;12841;2011;0;0;0;193;0;0;0;4050;0;615;594;21;0;0;0;0;0;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;Aflossingen;2014 augustus;5915;1667;1612;1;0;0;0;54;0;0;0;3510;0;112;112;0;0;0;0;0;0;110;110;0;0;0;0;0;0;0;0;0;0;0;0;0;515;500;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
208;Aflossingen;2014 september;13924;2380;696;1428;0;0;0;256;0;0;0;4470;0;242;242;0;0;32;32;0;0;6051;6051;0;0;0;0;0;0;0;0;0;0;0;0;0;470;470;0;0;0;0;0;0;0;0;278;278;0;0;0;0;0
209;Aflossingen;2014 oktober;7567;511;461;50;0;0;0;0;0;0;0;4120;2;172;172;0;0;88;88;0;0;1212;1212;0;0;0;0;0;0;0;0;0;0;0;0;0;697;697;0;0;0;0;0;0;0;0;765;765;0;0;0;0;0
210;Aflossingen;2014 november;13518;4647;425;0;0;0;2185;0;1614;0;422;4730;1;278;278;0;0;53;53;0;0;1662;1662;0;0;0;0;0;0;0;0;0;0;0;0;0;2147;1750;0;0;397;0;0;0;0;0;0;0;0;0;0;0;0
211;Aflossingen;2014 december;8128;2719;433;589;0;0;1602;95;0;0;0;0;2;708;688;20;0;57;57;0;0;2166;2166;0;0;0;0;0;0;0;0;0;0;0;0;0;2476;1387;0;160;801;127;0;0;0;0;0;0;0;0;0;0;0
212;Aflossingen;2015 januari;28541;15146;10538;2500;0;824;0;1284;0;0;0;10480;4;376;376;0;0;0;0;0;0;813;813;0;0;0;0;0;0;0;0;0;0;0;0;0;1723;1025;0;698;0;0;0;0;0;0;0;0;0;0;0;0;0
213;Aflossingen;2015 februari;13421;6670;273;5851;0;0;0;45;500;0;0;3520;0;32;32;0;0;0;0;0;0;1514;1514;0;0;0;0;0;0;0;0;0;0;0;0;0;1685;1615;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0
214;Aflossingen;2015 maart;20446;2753;1099;1650;0;0;0;4;0;0;0;4650;2;430;430;0;0;0;0;0;0;10451;10451;0;0;0;0;0;0;0;0;0;0;0;0;0;2161;382;0;1779;0;0;0;0;0;0;0;0;0;0;0;0;0
215;Aflossingen;2015 april;23158;13551;13551;0;0;0;0;0;0;0;0;4460;2;161;161;0;0;0;0;0;0;1642;1642;0;0;0;0;0;0;0;0;0;0;0;0;0;3343;3250;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0
216;Aflossingen;2015 mei;9478;1334;1322;0;0;12;0;0;0;0;0;4720;1;168;168;0;0;0;0;0;0;2854;2854;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;Aflossingen;2015 juni;14817;3807;258;2200;0;0;0;0;1349;0;0;6610;0;188;188;0;0;126;126;0;0;968;968;0;0;0;0;0;0;0;0;0;0;0;0;0;2751;2705;0;46;0;0;0;0;0;0;367;367;0;0;0;0;0
218;Aflossingen;2015 juli;24257;17752;12413;3550;0;894;0;895;0;0;0;4350;1;349;349;0;0;0;0;0;0;1805;1268;536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;Aflossingen;2015 augustus;11485;1055;935;50;0;0;0;69;0;0;0;4870;0;0;0;0;0;52;52;0;0;4655;4655;0;0;0;0;0;0;0;0;0;0;0;0;0;854;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;Aflossingen;2015 september;14630;10223;5743;3640;0;27;0;63;750;0;0;0;0;478;478;0;0;0;0;0;0;3402;3402;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;0;0;0;0;0;0;0;0;227;227;0;0;0;0;0
221;Aflossingen;2015 oktober;19211;1137;627;10;0;0;0;0;500;0;0;5580;0;118;118;0;0;13;13;0;0;12339;12339;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;Aflossingen;2015 november;8602;1540;1020;20;0;0;0;0;500;0;0;5130;1;181;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1750;1750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;Aflossingen;2015 december;11019;1455;705;0;0;0;0;719;30;0;0;4830;0;139;139;0;0;80;80;0;0;3865;3865;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;0;0;0;0;0;0;0;0;150;150;0;0;0;0;0
224;Aflossingen;2016 januari;17487;8823;3344;3850;0;918;0;66;645;0;0;4670;0;169;169;0;0;0;0;0;0;450;406;0;44;0;0;0;0;0;0;0;0;0;0;0;3375;3375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;Aflossingen;2016 februari;15460;3213;2817;0;0;0;0;396;0;0;0;3900;0;114;114;0;0;0;0;0;0;6188;6188;0;0;0;0;0;0;0;0;0;0;0;0;0;1065;1000;0;65;0;0;0;0;0;0;982;0;0;982;0;0;0
226;Aflossingen;2016 maart;20668;1627;1452;0;0;0;0;0;0;0;175;4620;0;18;18;0;0;20;20;0;0;12608;12608;0;0;0;0;0;0;0;0;0;0;0;0;0;775;775;0;0;0;0;0;0;0;0;1000;1000;0;0;0;0;0
227;Aflossingen;2016 april;27605;18466;12150;6316;0;0;0;0;0;0;0;4330;0;188;188;0;0;0;0;0;0;2167;2167;0;0;0;0;0;0;0;0;0;0;0;0;0;2453;2180;250;0;0;23;0;0;0;0;0;0;0;0;0;0;0
228;Aflossingen;2016 mei;11327;4937;217;4700;0;0;0;0;0;0;20;2350;1;217;217;0;0;83;83;0;0;1904;1904;0;0;0;0;0;0;0;0;0;0;0;0;0;63;50;0;13;0;0;0;0;0;0;1773;0;1773;0;0;0;0
229;Aflossingen;2016 juni;7290;2440;430;2010;0;0;0;0;0;0;0;4440;0;10;10;0;0;85;85;0;0;54;0;0;54;0;0;0;0;0;0;0;0;0;0;0;261;261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230;Aflossingen;2016 juli;18053;13277;13277;0;0;0;0;0;0;0;0;4650;0;126;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
231;Aflossingen;2016 augustus;9543;1853;103;1750;0;0;0;0;0;0;0;4630;0;11;11;0;0;0;0;0;0;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;2050;1600;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0
232;Koersverschillen;2007 januari;-1458;-1535;-1250;-592;0;304;0;26;-74;46;5;0;-1;255;232;22;1;55;55;1;0;16;-13;27;1;13;0;0;0;11;2;0;-5;-5;0;0;-149;-175;0;55;0;-1;0;-29;0;0;-106;-130;14;6;4;0;0
233;Koersverschillen;2007 februari;1083;1000;1148;299;0;-333;0;-118;62;-54;-4;0;0;275;272;5;-2;17;18;-1;0;-25;7;-32;-1;-55;0;0;0;-52;-3;0;-5;-5;0;0;-46;21;0;-81;0;0;0;13;0;0;-79;-47;-12;-20;0;0;0
234;Koersverschillen;2007 maart;-1316;-942;-1369;708;0;-120;0;-82;-54;-22;-4;0;0;-149;-130;-18;-1;-34;-33;0;0;-7;6;-13;0;9;-1;0;0;11;-1;0;-66;-66;0;0;-93;-58;0;-33;0;0;0;-3;0;0;-35;-7;-12;-20;4;0;0
235;Koersverschillen;2007 april;-2196;-2075;-771;-593;0;-376;0;-225;-45;-57;-8;0;-1;264;266;-2;0;-44;-44;1;0;-32;2;-33;0;-256;0;0;0;-253;-3;0;22;22;0;0;-216;-113;0;-85;0;0;0;-17;0;0;141;110;-9;53;-14;0;0
236;Koersverschillen;2007 mei;-2937;-3039;-2380;-859;0;5;0;89;-111;217;1;0;0;169;159;10;0;23;22;1;0;-23;-40;17;0;23;10;0;0;12;1;0;-15;-15;0;0;-89;-103;0;42;0;0;0;-28;0;0;14;4;11;4;-5;0;0
237;Koersverschillen;2007 juni;-1727;-2171;-1400;-627;0;-153;0;133;-106;-10;-8;0;0;10;3;5;1;65;65;0;0;424;427;-6;2;38;0;0;0;39;0;0;-3;-3;0;0;-110;-70;0;-19;0;0;0;-22;0;0;20;47;2;-18;-11;0;0
238;Koersverschillen;2007 juli;1163;1395;1814;-81;0;-283;0;-45;27;-40;3;0;0;-156;-161;4;0;-31;-31;-1;0;-42;-18;-23;-1;294;-1;0;0;297;-2;0;-26;-26;0;0;-72;-5;0;-75;0;0;0;9;0;0;-198;-135;-15;-26;-22;0;0
239;Koersverschillen;2007 augustus;259;1090;1023;134;0;67;0;-155;28;0;-7;0;0;-335;-322;-12;-1;-14;-14;0;0;-94;-95;1;0;-120;-1;0;0;-119;0;0;-44;-44;0;0;-74;-78;0;1;0;0;0;3;0;0;-150;-113;-14;-14;-9;0;0
240;Koersverschillen;2007 september;-1636;-927;-656;693;0;-566;0;-258;-28;-88;-24;0;0;-179;-133;-22;-24;-23;-23;1;0;-78;-31;-48;1;2;0;0;0;6;-4;0;30;30;0;0;-299;-91;0;-168;0;0;0;-40;0;0;-162;-96;-28;-32;-6;0;0
241;Koersverschillen;2007 oktober;776;203;706;-316;0;-275;0;45;75;-47;14;0;1;436;423;12;0;21;21;0;0;-30;-4;-26;-1;140;0;0;0;142;-2;0;-19;-19;0;0;-55;-15;0;-90;0;0;0;50;0;0;81;71;-23;32;1;0;0
242;Koersverschillen;2007 november;-1579;86;643;241;0;-284;0;-363;-78;-53;-20;0;0;-578;-574;-2;-2;-106;-105;-2;0;-41;-8;-29;-4;-151;-1;0;0;-147;-2;0;-117;-117;0;0;-223;-61;0;-101;0;0;0;-61;0;0;-449;-311;-64;-63;-11;0;0
243;Koersverschillen;2007 december;-2287;-2116;-1210;-630;0;104;0;-232;-139;20;-29;0;0;-75;-75;2;-2;35;34;0;0;5;1;4;0;-36;0;0;0;-37;0;0;-21;-21;0;0;-142;-142;0;13;0;0;0;-13;0;0;64;21;20;-27;51;0;0
244;Koersverschillen;2008 januari;3094;4650;3480;1145;0;-39;0;-27;117;-20;-6;0;0;-696;-692;-3;-1;-196;-194;-2;0;-79;-64;-13;-2;-50;-4;0;0;-46;-1;0;-65;-65;0;0;-136;46;0;-182;0;0;0;0;0;0;-332;-200;-16;-100;-16;0;0
245;Koersverschillen;2008 februari;311;434;755;30;0;-186;0;-81;-16;-39;-30;0;0;201;205;-2;-2;11;11;0;0;12;38;-26;0;31;0;0;0;33;-2;0;48;48;0;0;-241;-112;0;-89;0;0;0;-40;0;0;-184;-100;-33;-62;11;0;0
246;Koersverschillen;2008 maart;-5204;-3928;-1845;-595;0;-648;0;-549;-184;-80;-28;0;0;-286;-279;-4;-3;-2;-1;-1;0;-77;-21;-53;-3;-91;-2;0;0;-84;-5;0;12;12;0;0;-410;-228;0;-182;0;0;0;0;0;0;-421;-235;-52;-95;-38;0;0
247;Koersverschillen;2008 april;-1632;-2031;-1768;-767;0;237;0;69;163;33;1;0;-1;159;151;7;0;43;42;1;0;69;46;22;1;25;3;0;0;20;2;0;54;54;0;0;48;-47;0;75;0;0;0;20;0;0;1;-50;11;49;-9;0;0
248;Koersverschillen;2008 mei;-3835;-3570;-2699;-820;0;-7;0;65;-119;4;6;0;-1;-34;-33;-1;0;33;33;0;0;-35;-38;3;1;-128;1;0;0;-129;0;0;-3;-3;0;0;-88;-93;0;9;0;9;0;-13;0;0;-10;-5;17;-3;-18;0;0
249;Koersverschillen;2008 juni;-7771;-4082;-2343;-986;0;-327;0;-145;-245;-31;-5;0;0;-510;-499;-11;-1;-147;-145;-2;0;-73;-57;-15;-1;19;-2;0;0;-12;33;0;-71;-71;0;0;-2442;-2294;0;-71;0;-10;0;-67;0;0;-464;-341;-20;-41;-62;0;0
250;Koersverschillen;2008 juli;2095;2699;2734;115;0;-183;0;-78;91;19;3;0;0;-170;-187;17;0;-41;-41;0;0;-31;-40;9;0;-23;-1;0;0;-23;1;0;-47;-47;0;0;-113;-221;0;42;0;6;0;60;0;0;-180;-223;-1;61;-17;0;0
251;Koersverschillen;2008 augustus;3510;2948;1416;1026;0;153;0;1479;172;-19;201;0;1;-32;-24;-20;12;0;0;0;0;-2;1;-9;7;28;0;0;0;29;-1;0;19;19;0;0;248;55;0;-44;0;237;0;0;0;0;299;109;-11;192;9;0;0
252;Koersverschillen;2008 september;-410;1244;1386;-917;0;1734;0;-1591;635;193;-197;0;-1;654;606;60;-12;-116;-115;-1;0;28;-46;83;-9;-35;-3;0;0;-47;15;0;-98;-98;0;0;-1003;-808;0;62;0;-240;0;-18;0;0;-1085;-909;69;-181;-64;0;0
253;Koersverschillen;2008 oktober;-408;2547;1073;386;0;2038;0;107;-1313;252;5;0;1;-1225;-1317;92;0;-242;-241;-1;0;-88;-148;61;-1;-10;-2;0;0;-27;19;0;-137;-137;0;0;-602;-842;0;466;0;6;0;-232;0;0;-654;-638;66;-54;-28;0;0
254;Koersverschillen;2008 november;7519;6429;6355;1394;0;-689;0;-668;94;6;-62;0;1;256;242;18;-4;-58;-58;0;0;13;17;1;-5;-21;-2;0;0;-20;0;0;-30;-30;0;0;969;269;0;-294;0;-76;0;1070;0;0;-42;40;5;-67;-20;0;0
255;Koersverschillen;2008 december;1175;1508;525;672;1;-1579;0;1389;445;-200;254;0;0;1169;1185;-31;15;-31;-29;-1;0;-460;-426;-49;15;-2;1;0;0;11;-15;0;13;13;0;0;-994;-1;0;-382;0;309;0;-920;0;0;-28;-140;-209;298;23;0;0
256;Koersverschillen;2009 januari;-4843;-3045;-2959;529;29;1321;0;-1873;64;183;-340;0;-1;-900;-918;38;-20;56;56;1;0;420;393;45;-18;18;1;0;0;3;14;0;-4;-4;0;0;-405;-187;0;351;0;-414;0;-155;0;0;-981;-814;188;-372;16;0;0
257;Koersverschillen;2009 februari;-836;1721;1163;-259;43;275;47;15;400;32;6;0;0;108;97;11;0;-70;-69;-1;0;-88;-96;8;0;-75;0;0;0;-79;4;0;-25;-25;0;0;-1042;-754;0;60;9;7;0;-365;0;0;-1365;-1289;-13;-32;-32;0;0
258;Koersverschillen;2009 maart;476;500;1488;192;39;-790;37;-281;-24;-117;-43;0;0;-60;-11;-46;-3;29;29;0;0;5;35;-29;-2;-4;-1;0;0;6;-9;0;-11;-11;0;0;-722;-406;0;-224;-39;-52;0;0;0;0;738;961;-58;-26;-138;0;0
259;Koersverschillen;2009 april;2920;1401;160;323;81;31;10;417;331;6;42;0;0;40;38;0;3;43;43;0;0;19;15;1;3;4;0;0;0;3;0;0;18;18;0;0;691;399;0;11;2;52;8;220;0;0;704;404;6;133;161;0;0
260;Koersverschillen;2009 mei;-3021;-4525;-3403;44;80;-1018;-421;192;95;-118;25;0;-1;66;104;-39;1;98;98;0;0;127;159;-32;0;6;1;0;0;14;-10;0;16;16;0;0;543;470;0;-250;-44;30;13;324;0;0;647;672;-51;13;13;0;0
261;Koersverschillen;2009 juni;4548;4019;2841;920;-4;-38;-18;104;192;-6;26;0;0;-15;-9;-7;1;21;21;0;0;69;70;-1;0;3;0;0;0;4;0;0;0;0;0;0;442;386;0;-10;-2;32;-4;40;0;0;9;-53;33;27;3;0;0
262;Koersverschillen;2009 juli;5989;4065;2139;1562;97;-55;-2;73;293;-39;-4;0;0;12;27;-15;0;83;83;0;0;92;90;0;2;4;0;0;0;4;0;0;2;2;0;0;532;585;0;-50;-53;-6;16;40;0;0;1200;746;394;-24;84;0;0
263;Koersverschillen;2009 augustus;3634;2185;138;387;57;1752;-65;-176;142;-18;-32;0;0;258;261;-1;-2;75;75;0;0;45;50;-5;0;8;1;0;0;9;-2;0;7;7;0;0;256;306;-50;-37;-7;-39;-17;100;0;0;800;909;-97;-18;7;0;0
264;Koersverschillen;2009 september;362;-227;-1266;1856;46;-468;-173;-99;-28;-49;-47;0;0;133;151;-16;-2;105;105;0;0;67;80;-13;0;7;0;0;0;11;-4;0;6;6;0;0;41;284;0;-120;-19;-40;-17;-47;0;0;231;278;-69;10;12;0;0
265;Koersverschillen;2009 oktober;-385;-824;-633;-167;68;-125;-71;93;13;-20;18;0;0;-43;-33;-11;1;-30;-30;0;0;20;24;-5;1;-3;0;0;0;-1;-2;0;-7;-7;0;0;25;-7;0;-1;-8;22;10;8;0;0;478;267;192;-24;43;0;0
266;Koersverschillen;2009 november;1139;1252;1110;346;-5;-220;-129;-36;253;-28;-39;0;0;139;148;-8;-1;-14;-14;0;0;-10;-1;-7;-2;-4;0;0;0;-2;-2;0;-1;-1;0;0;-114;-22;0;-69;-16;-25;-11;29;0;0;-109;-65;-44;-8;8;0;0
267;Koersverschillen;2009 december;284;-391;-1523;-274;23;679;417;309;-91;78;-9;0;0;7;-14;20;2;77;77;0;0;78;55;21;2;8;1;0;0;1;6;0;0;0;0;0;196;-92;50;152;76;33;15;-37;0;0;309;102;140;68;-1;0;0
268;Koersverschillen;2010 januari;5015;3540;1601;464;37;502;317;306;144;59;110;0;0;-95;-98;2;1;-28;-28;0;0;95;78;16;2;7;0;0;0;2;5;0;-1;-1;0;0;696;431;0;118;56;32;14;45;0;0;800;582;153;39;26;0;0
269;Koersverschillen;2010 februari;3504;2835;1602;368;10;516;302;-44;85;57;-60;0;0;141;124;19;-2;-11;-11;0;0;25;10;15;0;8;0;0;0;3;5;0;-19;-19;0;0;208;84;0;114;54;-39;-17;12;0;0;318;154;171;-12;5;0;0
270;Koersverschillen;2010 maart;2330;983;143;106;57;257;72;239;24;14;72;0;0;302;283;19;0;90;90;0;0;74;70;4;0;4;0;0;0;3;1;0;4;4;0;0;314;260;0;27;13;1;2;10;0;0;560;382;80;70;28;0;0
271;Koersverschillen;2010 april;2422;2322;1363;137;75;194;132;286;78;25;31;0;0;90;74;14;1;-8;-8;0;0;13;4;7;2;-101;0;0;0;-103;2;0;0;0;0;0;23;-24;0;-25;24;29;13;6;0;0;84;-10;50;63;-20;0;0
272;Koersverschillen;2010 mei;8524;8544;4672;271;51;1510;889;805;77;168;102;0;1;29;-13;40;2;-94;-94;0;0;54;9;45;0;8;0;0;0;-6;13;0;-5;-5;0;0;408;-203;0;445;158;34;15;-41;0;0;-419;-581;109;56;-3;0;0
273;Koersverschillen;2010 juni;1610;1299;693;-193;53;56;36;519;45;7;84;0;1;-16;-19;1;2;-15;-15;0;0;59;57;2;1;1;0;0;0;0;1;0;-2;-2;0;0;-19;-103;0;15;6;44;23;-5;0;0;303;184;56;53;11;0;0
274;Koersverschillen;2010 juli;-4693;-4579;-1956;-279;36;-1119;-685;-325;-73;-129;-48;0;0;-61;-19;-41;-1;62;62;0;0;-30;5;-34;-1;-7;0;0;0;4;-10;0;3;3;0;0;-219;130;99;-303;-122;-21;-13;10;0;0;138;344;-229;-3;26;0;0
275;Koersverschillen;2010 augustus;11533;10836;8306;1088;32;516;305;254;266;58;11;0;3;195;172;22;1;-48;-48;0;0;61;46;15;0;2;0;0;0;-2;5;0;-3;-3;0;0;318;220;-99;135;54;12;7;-10;0;0;168;-35;120;91;-7;0;0
276;Koersverschillen;2010 september;-6741;-6509;-4047;310;-4;-1320;-810;-368;-132;-153;14;0;-1;60;108;-45;-3;74;74;0;0;98;140;-41;-1;-8;0;0;0;4;-12;0;2;2;0;0;-422;127;0;-358;-144;-40;-25;17;0;0;-37;240;-262;-57;42;0;0
277;Koersverschillen;2010 oktober;-4861;-5021;-3188;-878;-66;-220;-160;-174;-163;-150;-23;0;0;56;38;19;-1;17;17;0;0;76;86;-8;-3;-2;0;0;0;0;-2;0;2;2;0;0;-52;39;0;-71;-28;9;-6;5;0;0;65;139;-39;-26;-9;0;0
278;Koersverschillen;2010 november;-1819;-1176;-2530;-985;-62;1149;690;615;-202;66;82;0;0;24;-26;48;2;-34;-34;0;0;-52;-76;20;3;14;0;0;0;4;10;0;-1;-1;0;0;70;-384;0;325;123;16;21;-32;0;0;-664;-921;220;86;-49;0;0
279;Koersverschillen;2010 december;-5202;-5084;-2754;-1283;-61;-514;-303;50;-126;-29;-62;0;-1;105;129;-22;-2;76;76;0;0;-169;-168;-9;8;-3;0;0;0;1;-5;0;1;1;0;0;-348;-86;0;-137;-53;-26;-16;-30;0;0;221;325;-119;-6;21;0;0
280;Koersverschillen;2011 januari;-6398;-6336;-3929;-1175;-32;-413;-261;-285;-220;-25;5;0;0;-139;-117;-22;0;57;57;0;0;-67;-55;-8;-4;36;0;0;0;3;34;0;1;1;0;0;-168;-28;0;-118;-45;3;0;20;0;0;219;416;-90;-106;-1;0;0
281;Koersverschillen;2011 februari;-45;-632;-407;-69;-38;-168;-109;110;38;-10;21;0;0;55;60;-6;1;35;35;0;0;-52;-57;-3;9;-1;0;0;0;1;-2;0;0;0;0;0;60;88;0;-54;-19;9;6;30;0;0;490;254;209;20;7;0;0
282;Koersverschillen;2011 maart;-5609;-5408;-3275;-739;-56;-423;-275;-337;-198;-26;-79;0;-1;-115;-98;-14;-2;-29;-29;0;0;-84;-69;-9;-6;-3;0;0;0;2;-5;0;-1;0;0;0;-164;95;0;-144;-47;-33;-21;-15;0;0;196;342;-88;-38;-19;0;0
283;Koersverschillen;2011 april;-6;362;1178;-18;-99;-670;-448;-42;522;-43;-20;0;0;100;127;-26;-1;14;14;0;0;-290;-278;-14;2;-7;0;0;0;1;-8;0;0;0;0;0;-220;131;0;-235;-77;27;-5;-60;0;0;35;280;-234;-15;5;0;0
284;Koersverschillen;2011 mei;5614;5110;2817;885;-52;477;322;419;159;31;52;0;1;1;-16;17;1;-26;-26;0;0;32;20;10;2;-2;0;0;0;-8;6;0;1;0;0;0;412;173;0;159;56;22;13;-10;0;0;85;-113;170;26;2;0;0
285;Koersverschillen;2011 juni;-1664;-2303;-1784;-161;59;-73;-47;-166;-57;-5;-69;0;-1;-102;-97;-3;-2;-25;-25;0;0;1203;1208;-1;-3;-33;0;0;0;-32;-1;0;0;0;0;0;-41;12;0;-23;-8;-32;-19;30;0;0;-363;-290;-60;-20;7;0;0
286;Koersverschillen;2011 juli;9035;8515;6326;989;9;194;136;614;166;13;68;0;1;81;72;7;2;-43;-43;0;0;216;208;4;4;1;0;0;0;-1;3;0;-1;-1;0;0;383;285;0;67;23;30;18;-40;0;0;-118;-258;60;75;4;0;0
287;Koersverschillen;2011 augustus;3675;5174;5131;690;28;-204;-133;-275;-22;-13;-27;0;1;-67;-52;-15;-1;-163;-163;0;0;160;165;-4;-1;-5;0;0;0;-3;-2;0;-2;-2;0;0;-540;-380;0;-88;-23;-12;-7;-30;0;0;-882;-515;-242;-66;-59;0;0
288;Koersverschillen;2011 september;4526;4894;3317;-187;2;1040;703;-75;-21;68;48;0;2;-67;-94;26;0;-76;-76;0;0;100;85;22;-6;13;0;0;0;0;13;0;-2;-1;-1;0;52;-370;0;345;121;21;12;-78;0;0;-390;-652;300;-8;-31;0;0
289;Koersverschillen;2011 oktober;-1989;-1992;-650;-515;0;-601;-381;91;119;-37;-17;0;-1;22;45;-23;0;105;105;0;0;45;48;-12;9;-6;0;0;0;1;-7;0;1;1;0;0;-313;-25;0;-228;-66;-8;-4;18;0;0;149;386;-252;-16;31;0;0
