ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
874;Wierden;Herkomst: Niet-westers land;;
875;Zwolle;Totaal Herkomst (land);75.6;18.0
876;Zwolle;Herkomst: Nederland;66.1;18.3
877;Zwolle;Herkomst: Niet-Nederland;9.6;16.6
878;Zwolle;Herkomst: Westers land;5.1;18.1
879;Zwolle;Herkomst: Niet-westers land;4.5;14.9
880;Rijnwaarden;Totaal Herkomst (land);7.3;16.7
881;Rijnwaarden;Herkomst: Nederland;6.5;16.8
882;Rijnwaarden;Herkomst: Niet-Nederland;0.8;16.3
883;Rijnwaarden;Herkomst: Westers land;0.7;16.7
884;Rijnwaarden;Herkomst: Niet-westers land;;
885;Aalten;Totaal Herkomst (land);12.4;16.7
886;Aalten;Herkomst: Nederland;11.4;16.6
887;Aalten;Herkomst: Niet-Nederland;1.1;17.2
888;Aalten;Herkomst: Westers land;0.8;18.3
889;Aalten;Herkomst: Niet-westers land;0.3;14.0
890;Angerlo;Totaal Herkomst (land);3.3;18.2
891;Angerlo;Herkomst: Nederland;3.0;18.1
892;Angerlo;Herkomst: Niet-Nederland;0.3;19.1
893;Angerlo;Herkomst: Westers land;0.2;20.0
894;Angerlo;Herkomst: Niet-westers land;;
895;Apeldoorn;Totaal Herkomst (land);106.4;18.5
896;Apeldoorn;Herkomst: Nederland;92.5;18.7
897;Apeldoorn;Herkomst: Niet-Nederland;13.8;17.6
898;Apeldoorn;Herkomst: Westers land;8.7;18.8
899;Apeldoorn;Herkomst: Niet-westers land;5.1;15.5
900;Arnhem;Totaal Herkomst (land);91.4;18.0
901;Arnhem;Herkomst: Nederland;71.2;18.3
902;Arnhem;Herkomst: Niet-Nederland;20.1;16.7
903;Arnhem;Herkomst: Westers land;10.9;18.0
904;Arnhem;Herkomst: Niet-westers land;9.3;15.3
905;Barneveld;Totaal Herkomst (land);29.8;18.5
906;Barneveld;Herkomst: Nederland;27.7;18.5
907;Barneveld;Herkomst: Niet-Nederland;2.1;17.9
908;Barneveld;Herkomst: Westers land;1.3;19.2
909;Barneveld;Herkomst: Niet-westers land;0.7;15.6
910;Bergh;Totaal Herkomst (land);12.1;17.1
911;Bergh;Herkomst: Nederland;10.6;17.1
912;Bergh;Herkomst: Niet-Nederland;1.5;16.9
913;Bergh;Herkomst: Westers land;1.4;17.2
914;Bergh;Herkomst: Niet-westers land;;
915;Beuningen;Totaal Herkomst (land);16.6;18.8
916;Beuningen;Herkomst: Nederland;14.8;18.8
917;Beuningen;Herkomst: Niet-Nederland;1.8;18.6
918;Beuningen;Herkomst: Westers land;1.3;19.6
919;Beuningen;Herkomst: Niet-westers land;0.5;16.0
920;Borculo;Totaal Herkomst (land);7.0;16.7
921;Borculo;Herkomst: Nederland;6.6;16.7
922;Borculo;Herkomst: Niet-Nederland;0.4;16.3
923;Borculo;Herkomst: Westers land;0.3;16.4
924;Borculo;Herkomst: Niet-westers land;;
925;Brummen;Totaal Herkomst (land);14.4;18.7
926;Brummen;Herkomst: Nederland;13.1;18.8
927;Brummen;Herkomst: Niet-Nederland;1.3;18.2
928;Brummen;Herkomst: Westers land;0.8;20.0
929;Brummen;Herkomst: Niet-westers land;0.5;15.3
930;Buren;Totaal Herkomst (land);16.7;19.3
931;Buren;Herkomst: Nederland;15.8;19.3
932;Buren;Herkomst: Niet-Nederland;0.9;20.1
933;Buren;Herkomst: Westers land;0.7;20.1
934;Buren;Herkomst: Niet-westers land;;
935;Culemborg;Totaal Herkomst (land);17.2;19.3
936;Culemborg;Herkomst: Nederland;14.2;19.8
937;Culemborg;Herkomst: Niet-Nederland;3.0;17.0
938;Culemborg;Herkomst: Westers land;1.5;19.1
939;Culemborg;Herkomst: Niet-westers land;1.5;14.9
940;Didam;Totaal Herkomst (land);11.2;17.7
941;Didam;Herkomst: Nederland;10.3;17.7
942;Didam;Herkomst: Niet-Nederland;0.9;17.9
943;Didam;Herkomst: Westers land;0.8;17.9
944;Didam;Herkomst: Niet-westers land;;
945;Dinxperlo;Totaal Herkomst (land);5.5;17.3
946;Dinxperlo;Herkomst: Nederland;4.7;17.5
947;Dinxperlo;Herkomst: Niet-Nederland;0.7;15.8
948;Dinxperlo;Herkomst: Westers land;0.7;16.0
949;Dinxperlo;Herkomst: Niet-westers land;;
950;Doesburg;Totaal Herkomst (land);7.5;17.4
951;Doesburg;Herkomst: Nederland;6.2;17.7
952;Doesburg;Herkomst: Niet-Nederland;1.4;16.4
953;Doesburg;Herkomst: Westers land;0.8;17.4
954;Doesburg;Herkomst: Niet-westers land;0.5;14.6
955;Doetinchem;Totaal Herkomst (land);33.1;17.7
956;Doetinchem;Herkomst: Nederland;28.9;17.9
957;Doetinchem;Herkomst: Niet-Nederland;4.2;16.1
958;Doetinchem;Herkomst: Westers land;2.8;17.1
959;Doetinchem;Herkomst: Niet-westers land;1.4;14.2
960;Druten;Totaal Herkomst (land);11.7;18.0
961;Druten;Herkomst: Nederland;10.5;18.1
962;Druten;Herkomst: Niet-Nederland;1.2;17.5
963;Druten;Herkomst: Westers land;0.7;19.4
964;Druten;Herkomst: Niet-westers land;0.5;14.8
965;Duiven;Totaal Herkomst (land);16.8;18.1
966;Duiven;Herkomst: Nederland;14.9;18.2
967;Duiven;Herkomst: Niet-Nederland;1.9;18.0
968;Duiven;Herkomst: Westers land;1.5;18.5
969;Duiven;Herkomst: Niet-westers land;0.4;16.1
970;Ede;Totaal Herkomst (land);67.8;18.6
971;Ede;Herkomst: Nederland;59.4;18.8
972;Ede;Herkomst: Niet-Nederland;8.4;17.3
973;Ede;Herkomst: Westers land;5.1;18.5
974;Ede;Herkomst: Niet-westers land;3.3;15.6
975;Eibergen;Totaal Herkomst (land);11.1;16.4
976;Eibergen;Herkomst: Nederland;10.3;16.4
977;Eibergen;Herkomst: Niet-Nederland;0.8;17.1
978;Eibergen;Herkomst: Westers land;0.7;17.1
979;Eibergen;Herkomst: Niet-westers land;;
980;Elburg;Totaal Herkomst (land);13.5;18.1
981;Elburg;Herkomst: Nederland;12.9;18.0
982;Elburg;Herkomst: Niet-Nederland;0.6;18.8
983;Elburg;Herkomst: Westers land;0.5;19.2
984;Elburg;Herkomst: Niet-westers land;;
985;Epe;Totaal Herkomst (land);22.4;18.0
986;Epe;Herkomst: Nederland;20.1;18.0
987;Epe;Herkomst: Niet-Nederland;2.3;17.7
988;Epe;Herkomst: Westers land;1.6;18.7
989;Epe;Herkomst: Niet-westers land;0.7;15.6
990;Ermelo;Totaal Herkomst (land);17.9;18.6
991;Ermelo;Herkomst: Nederland;16.5;18.7
992;Ermelo;Herkomst: Niet-Nederland;1.3;17.2
993;Ermelo;Herkomst: Westers land;0.9;18.7
994;Ermelo;Herkomst: Niet-westers land;0.4;14.0
995;Geldermalsen;Totaal Herkomst (land);16.5;19.5
996;Geldermalsen;Herkomst: Nederland;15.4;19.5
997;Geldermalsen;Herkomst: Niet-Nederland;1.1;19.8
998;Geldermalsen;Herkomst: Westers land;0.7;22.4
999;Geldermalsen;Herkomst: Niet-westers land;0.4;15.0
1000;Gendringen;Totaal Herkomst (land);13.5;16.6
1001;Gendringen;Herkomst: Nederland;11.7;16.7
1002;Gendringen;Herkomst: Niet-Nederland;1.8;16.1
1003;Gendringen;Herkomst: Westers land;1.2;16.8
1004;Gendringen;Herkomst: Niet-westers land;0.6;14.5
1005;Gorssel;Totaal Herkomst (land);9.2;20.2
1006;Gorssel;Herkomst: Nederland;8.6;20.2
1007;Gorssel;Herkomst: Niet-Nederland;0.5;20.8
1008;Gorssel;Herkomst: Westers land;0.5;21.4
1009;Gorssel;Herkomst: Niet-westers land;;
1010;Groenlo;Totaal Herkomst (land);6.7;17.1
1011;Groenlo;Herkomst: Nederland;6.0;17.4
1012;Groenlo;Herkomst: Niet-Nederland;0.7;15.0
1013;Groenlo;Herkomst: Westers land;0.6;15.1
1014;Groenlo;Herkomst: Niet-westers land;;
1015;Groesbeek;Totaal Herkomst (land);12.8;17.4
1016;Groesbeek;Herkomst: Nederland;11.3;17.4
1017;Groesbeek;Herkomst: Niet-Nederland;1.5;17.4
1018;Groesbeek;Herkomst: Westers land;1.4;17.5
1019;Groesbeek;Herkomst: Niet-westers land;;
1020;Harderwijk;Totaal Herkomst (land);26.6;18.3
1021;Harderwijk;Herkomst: Nederland;23.0;18.5
1022;Harderwijk;Herkomst: Niet-Nederland;3.6;17.0
1023;Harderwijk;Herkomst: Westers land;1.6;19.0
1024;Harderwijk;Herkomst: Niet-westers land;2.0;15.3
1025;Hattem;Totaal Herkomst (land);7.6;19.3
1026;Hattem;Herkomst: Nederland;7.2;18.8
1027;Hattem;Herkomst: Niet-Nederland;0.4;27.5
1028;Hattem;Herkomst: Westers land;0.3;30.5
1029;Hattem;Herkomst: Niet-westers land;;
1030;Heerde;Totaal Herkomst (land);12.0;18.3
1031;Heerde;Herkomst: Nederland;11.5;18.3
1032;Heerde;Herkomst: Niet-Nederland;0.4;17.3
1033;Heerde;Herkomst: Westers land;0.3;17.5
1034;Heerde;Herkomst: Niet-westers land;;
1035;Hengelo (Gld.);Totaal Herkomst (land);5.8;17.3
1036;Hengelo (Gld.);Herkomst: Nederland;5.6;17.3
1037;Hengelo (Gld.);Herkomst: Niet-Nederland;;
1038;Hengelo (Gld.);Herkomst: Westers land;;
1039;Hengelo (Gld.);Herkomst: Niet-westers land;;
1040;Heumen;Totaal Herkomst (land);10.8;19.8
1041;Heumen;Herkomst: Nederland;9.6;19.7
1042;Heumen;Herkomst: Niet-Nederland;1.1;20.4
1043;Heumen;Herkomst: Westers land;0.9;20.7
1044;Heumen;Herkomst: Niet-westers land;;
1045;Hummelo en Keppel;Totaal Herkomst (land);3.1;19.3
1046;Hummelo en Keppel;Herkomst: Nederland;3.0;19.1
1047;Hummelo en Keppel;Herkomst: Niet-Nederland;;
1048;Hummelo en Keppel;Herkomst: Westers land;;
1049;Hummelo en Keppel;Herkomst: Niet-westers land;;
1050;Kesteren;Totaal Herkomst (land);13.2;18.5
1051;Kesteren;Herkomst: Nederland;12.4;18.5
1052;Kesteren;Herkomst: Niet-Nederland;0.8;17.6
1053;Kesteren;Herkomst: Westers land;0.7;18.2
1054;Kesteren;Herkomst: Niet-westers land;;
1055;Lichtenvoorde;Totaal Herkomst (land);12.6;17.3
1056;Lichtenvoorde;Herkomst: Nederland;11.8;17.3
1057;Lichtenvoorde;Herkomst: Niet-Nederland;0.8;17.3
1058;Lichtenvoorde;Herkomst: Westers land;0.6;17.8
1059;Lichtenvoorde;Herkomst: Niet-westers land;;
1060;Lochem;Totaal Herkomst (land);13.4;18.4
1061;Lochem;Herkomst: Nederland;12.3;18.5
1062;Lochem;Herkomst: Niet-Nederland;1.1;17.6
1063;Lochem;Herkomst: Westers land;0.6;19.7
1064;Lochem;Herkomst: Niet-westers land;0.5;15.1
1065;Maasdriel;Totaal Herkomst (land);15.5;18.5
1066;Maasdriel;Herkomst: Nederland;14.6;18.4
1067;Maasdriel;Herkomst: Niet-Nederland;0.9;19.4
1068;Maasdriel;Herkomst: Westers land;0.8;19.7
1069;Maasdriel;Herkomst: Niet-westers land;;
1070;Millingen aan de Rijn;Totaal Herkomst (land);3.9;17.4
1071;Millingen aan de Rijn;Herkomst: Nederland;3.3;17.6
1072;Millingen aan de Rijn;Herkomst: Niet-Nederland;0.6;16.1
1073;Millingen aan de Rijn;Herkomst: Westers land;0.6;16.2
1074;Millingen aan de Rijn;Herkomst: Niet-westers land;;
1075;Neede;Totaal Herkomst (land);7.6;16.9
1076;Neede;Herkomst: Nederland;7.0;16.8
1077;Neede;Herkomst: Niet-Nederland;0.6;17.7
1078;Neede;Herkomst: Westers land;0.5;17.7
1079;Neede;Herkomst: Niet-westers land;;
1080;Nijkerk;Totaal Herkomst (land);24.7;19.0
1081;Nijkerk;Herkomst: Nederland;22.8;19.1
1082;Nijkerk;Herkomst: Niet-Nederland;1.9;17.3
1083;Nijkerk;Herkomst: Westers land;1.0;18.8
1084;Nijkerk;Herkomst: Niet-westers land;0.9;15.6
1085;Nijmegen;Totaal Herkomst (land);106.4;17.5
1086;Nijmegen;Herkomst: Nederland;85.3;17.8
1087;Nijmegen;Herkomst: Niet-Nederland;21.2;16.3
1088;Nijmegen;Herkomst: Westers land;12.4;17.5
1089;Nijmegen;Herkomst: Niet-westers land;8.8;14.6
1090;Oldebroek;Totaal Herkomst (land);14.2;17.7
1091;Oldebroek;Herkomst: Nederland;13.7;17.6
1092;Oldebroek;Herkomst: Niet-Nederland;0.6;19.8
1093;Oldebroek;Herkomst: Westers land;0.4;20.5
1094;Oldebroek;Herkomst: Niet-westers land;;
1095;Putten;Totaal Herkomst (land);14.7;18.9
1096;Putten;Herkomst: Nederland;14.0;18.9
1097;Putten;Herkomst: Niet-Nederland;0.8;19.6
1098;Putten;Herkomst: Westers land;0.6;21.8
1099;Putten;Herkomst: Niet-westers land;0.2;14.5
1100;Renkum;Totaal Herkomst (land);22.1;20.4
1101;Renkum;Herkomst: Nederland;19.5;20.5
1102;Renkum;Herkomst: Niet-Nederland;2.6;19.9
1103;Renkum;Herkomst: Westers land;2.1;20.9
1104;Renkum;Herkomst: Niet-westers land;0.5;15.9
1105;Rheden;Totaal Herkomst (land);31.6;18.7
1106;Rheden;Herkomst: Nederland;27.8;18.7
1107;Rheden;Herkomst: Niet-Nederland;3.8;18.8
1108;Rheden;Herkomst: Westers land;2.9;19.7
1109;Rheden;Herkomst: Niet-westers land;0.8;15.6
1110;Rozendaal;Totaal Herkomst (land);1.0;25.3
1111;Rozendaal;Herkomst: Nederland;0.9;25.3
1112;Rozendaal;Herkomst: Niet-Nederland;;
1113;Rozendaal;Herkomst: Westers land;;
1114;Rozendaal;Herkomst: Niet-westers land;;
1115;Ruurlo;Totaal Herkomst (land);5.8;17.5
1116;Ruurlo;Herkomst: Nederland;5.6;17.5
1117;Ruurlo;Herkomst: Niet-Nederland;0.2;16.4
1118;Ruurlo;Herkomst: Westers land;0.2;17.6
1119;Ruurlo;Herkomst: Niet-westers land;;
1120;Scherpenzeel;Totaal Herkomst (land);5.8;18.8
1121;Scherpenzeel;Herkomst: Nederland;5.5;18.8
1122;Scherpenzeel;Herkomst: Niet-Nederland;0.3;17.6
1123;Scherpenzeel;Herkomst: Westers land;0.2;18.2
1124;Scherpenzeel;Herkomst: Niet-westers land;;
1125;Steenderen;Totaal Herkomst (land);3.4;16.6
1126;Steenderen;Herkomst: Nederland;3.3;16.5
1127;Steenderen;Herkomst: Niet-Nederland;;
1128;Steenderen;Herkomst: Westers land;;
1129;Steenderen;Herkomst: Niet-westers land;;
1130;Tiel;Totaal Herkomst (land);26.4;18.0
1131;Tiel;Herkomst: Nederland;21.6;18.4
1132;Tiel;Herkomst: Niet-Nederland;4.8;16.4
1133;Tiel;Herkomst: Westers land;2.4;17.5
1134;Tiel;Herkomst: Niet-westers land;2.4;15.2
1135;Ubbergen;Totaal Herkomst (land);6.4;18.7
1136;Ubbergen;Herkomst: Nederland;5.6;18.8
1137;Ubbergen;Herkomst: Niet-Nederland;0.8;17.6
1138;Ubbergen;Herkomst: Westers land;0.7;17.7
1139;Ubbergen;Herkomst: Niet-westers land;;
1140;Voorst;Totaal Herkomst (land);16.1;17.6
1141;Voorst;Herkomst: Nederland;14.9;17.6
1142;Voorst;Herkomst: Niet-Nederland;1.2;17.0
1143;Voorst;Herkomst: Westers land;0.9;17.4
1144;Voorst;Herkomst: Niet-westers land;0.3;15.5
1145;Vorden;Totaal Herkomst (land);5.8;17.6
1146;Vorden;Herkomst: Nederland;5.5;17.5
1147;Vorden;Herkomst: Niet-Nederland;0.3;18.7
1148;Vorden;Herkomst: Westers land;0.2;18.8
1149;Vorden;Herkomst: Niet-westers land;;
1150;Wageningen;Totaal Herkomst (land);21.7;18.4
1151;Wageningen;Herkomst: Nederland;18.6;18.6
1152;Wageningen;Herkomst: Niet-Nederland;3.1;17.4
1153;Wageningen;Herkomst: Westers land;2.1;18.7
1154;Wageningen;Herkomst: Niet-westers land;1.0;14.5
1155;Warnsveld;Totaal Herkomst (land);6.0;19.0
1156;Warnsveld;Herkomst: Nederland;5.6;18.9
1157;Warnsveld;Herkomst: Niet-Nederland;0.5;19.3
1158;Warnsveld;Herkomst: Westers land;0.4;19.7
1159;Warnsveld;Herkomst: Niet-westers land;;
1160;Wehl;Totaal Herkomst (land);4.4;16.4
1161;Wehl;Herkomst: Nederland;4.2;16.5
1162;Wehl;Herkomst: Niet-Nederland;0.3;14.8
1163;Wehl;Herkomst: Westers land;0.2;15.4
1164;Wehl;Herkomst: Niet-westers land;;
1165;Westervoort;Totaal Herkomst (land);10.5;17.6
1166;Westervoort;Herkomst: Nederland;9.1;17.7
1167;Westervoort;Herkomst: Niet-Nederland;1.5;17.4
1168;Westervoort;Herkomst: Westers land;1.1;18.3
1169;Westervoort;Herkomst: Niet-westers land;0.4;14.6
1170;Winterswijk;Totaal Herkomst (land);19.3;16.6
1171;Winterswijk;Herkomst: Nederland;17.1;16.7
1172;Winterswijk;Herkomst: Niet-Nederland;2.3;15.8
1173;Winterswijk;Herkomst: Westers land;1.7;16.2
1174;Winterswijk;Herkomst: Niet-westers land;0.5;14.8
1175;Wisch;Totaal Herkomst (land);13.1;17.1
1176;Wisch;Herkomst: Nederland;11.8;17.2
1177;Wisch;Herkomst: Niet-Nederland;1.3;16.4
1178;Wisch;Herkomst: Westers land;0.8;16.8
1179;Wisch;Herkomst: Niet-westers land;0.5;15.8
1180;Wijchen;Totaal Herkomst (land);26.2;18.2
1181;Wijchen;Herkomst: Nederland;23.6;18.2
1182;Wijchen;Herkomst: Niet-Nederland;2.6;18.0
1183;Wijchen;Herkomst: Westers land;1.9;18.5
1184;Wijchen;Herkomst: Niet-westers land;0.7;16.8
1185;Zaltbommel;Totaal Herkomst (land);16.5;18.5
1186;Zaltbommel;Herkomst: Nederland;15.2;18.7
1187;Zaltbommel;Herkomst: Niet-Nederland;1.2;17.1
1188;Zaltbommel;Herkomst: Westers land;0.7;18.9
1189;Zaltbommel;Herkomst: Niet-westers land;0.5;14.8
1190;Zelhem;Totaal Herkomst (land);7.5;17.4
1191;Zelhem;Herkomst: Nederland;7.1;17.4
1192;Zelhem;Herkomst: Niet-Nederland;0.4;18.5
1193;Zelhem;Herkomst: Westers land;0.3;20.2
1194;Zelhem;Herkomst: Niet-westers land;;
1195;Zevenaar;Totaal Herkomst (land);17.9;17.9
1196;Zevenaar;Herkomst: Nederland;15.1;18.0
1197;Zevenaar;Herkomst: Niet-Nederland;2.7;17.3
1198;Zevenaar;Herkomst: Westers land;2.2;17.8
1199;Zevenaar;Herkomst: Niet-westers land;0.6;15.5
1200;Zutphen;Totaal Herkomst (land);25.0;17.4
1201;Zutphen;Herkomst: Nederland;20.8;17.7
1202;Zutphen;Herkomst: Niet-Nederland;4.2;16.0
1203;Zutphen;Herkomst: Westers land;2.2;17.0
1204;Zutphen;Herkomst: Niet-westers land;2.0;14.9
1205;Nunspeet;Totaal Herkomst (land);16.4;18.2
1206;Nunspeet;Herkomst: Nederland;15.5;18.2
1207;Nunspeet;Herkomst: Niet-Nederland;1.0;18.2
1208;Nunspeet;Herkomst: Westers land;0.6;19.3
1209;Nunspeet;Herkomst: Niet-westers land;0.3;16.2
1210;Dronten;Totaal Herkomst (land);22.6;18.4
1211;Dronten;Herkomst: Nederland;20.4;18.6
1212;Dronten;Herkomst: Niet-Nederland;2.2;16.6
1213;Dronten;Herkomst: Westers land;1.3;18.6
1214;Dronten;Herkomst: Niet-westers land;0.9;13.7
1215;Neerijnen;Totaal Herkomst (land);7.2;18.9
1216;Neerijnen;Herkomst: Nederland;6.9;18.9
1217;Neerijnen;Herkomst: Niet-Nederland;0.4;20.2
1218;Neerijnen;Herkomst: Westers land;0.3;22.3
1219;Neerijnen;Herkomst: Niet-westers land;;
1220;Abcoude;Totaal Herkomst (land);5.5;25.5
1221;Abcoude;Herkomst: Nederland;4.8;24.9
1222;Abcoude;Herkomst: Niet-Nederland;0.7;29.3
1223;Abcoude;Herkomst: Westers land;0.5;31.6
1224;Abcoude;Herkomst: Niet-westers land;0.2;23.8
1225;Amerongen;Totaal Herkomst (land);4.7;20.2
1226;Amerongen;Herkomst: Nederland;4.2;19.9
1227;Amerongen;Herkomst: Niet-Nederland;0.4;23.5
1228;Amerongen;Herkomst: Westers land;0.4;25.2
1229;Amerongen;Herkomst: Niet-westers land;;
1230;Amersfoort;Totaal Herkomst (land);87.9;19.8
1231;Amersfoort;Herkomst: Nederland;70.8;20.2
1232;Amersfoort;Herkomst: Niet-Nederland;17.1;18.1
1233;Amersfoort;Herkomst: Westers land;8.2;21.1
1234;Amersfoort;Herkomst: Niet-westers land;8.9;15.4
1235;Baarn;Totaal Herkomst (land);17.0;20.7
1236;Baarn;Herkomst: Nederland;14.7;20.6
1237;Baarn;Herkomst: Niet-Nederland;2.3;21.5
1238;Baarn;Herkomst: Westers land;1.6;24.1
1239;Baarn;Herkomst: Niet-westers land;0.7;15.5
1240;De Bilt;Totaal Herkomst (land);28.7;22.7
1241;De Bilt;Herkomst: Nederland;25.0;22.5
1242;De Bilt;Herkomst: Niet-Nederland;3.7;23.4
1243;De Bilt;Herkomst: Westers land;2.7;26.3
1244;De Bilt;Herkomst: Niet-westers land;1.1;16.1
1245;Breukelen;Totaal Herkomst (land);9.4;20.8
1246;Breukelen;Herkomst: Nederland;8.4;21.0
1247;Breukelen;Herkomst: Niet-Nederland;1.0;19.7
1248;Breukelen;Herkomst: Westers land;0.8;19.7
1249;Breukelen;Herkomst: Niet-westers land;0.2;19.6
1250;Bunnik;Totaal Herkomst (land);9.5;21.5
1251;Bunnik;Herkomst: Nederland;8.6;21.6
1252;Bunnik;Herkomst: Niet-Nederland;0.9;20.7
1253;Bunnik;Herkomst: Westers land;0.6;21.8
1254;Bunnik;Herkomst: Niet-westers land;0.3;18.8
1255;Bunschoten;Totaal Herkomst (land);12.3;18.1
1256;Bunschoten;Herkomst: Nederland;11.6;18.2
1257;Bunschoten;Herkomst: Niet-Nederland;0.7;16.4
1258;Bunschoten;Herkomst: Westers land;0.3;17.9
1259;Bunschoten;Herkomst: Niet-westers land;0.4;15.0
1260;Doorn;Totaal Herkomst (land);7.2;22.1
1261;Doorn;Herkomst: Nederland;6.3;22.3
1262;Doorn;Herkomst: Niet-Nederland;0.8;20.0
1263;Doorn;Herkomst: Westers land;0.6;20.4
1264;Doorn;Herkomst: Niet-westers land;0.2;18.9
1265;Driebergen-Rijsenburg;Totaal Herkomst (land);12.6;22.1
1266;Driebergen-Rijsenburg;Herkomst: Nederland;11.0;22.3
1267;Driebergen-Rijsenburg;Herkomst: Niet-Nederland;1.6;20.3
1268;Driebergen-Rijsenburg;Herkomst: Westers land;1.0;23.2
1269;Driebergen-Rijsenburg;Herkomst: Niet-westers land;0.6;15.6
1270;Eemnes;Totaal Herkomst (land);5.5;20.8
1271;Eemnes;Herkomst: Nederland;4.8;20.7
1272;Eemnes;Herkomst: Niet-Nederland;0.7;22.1
1273;Eemnes;Herkomst: Westers land;0.5;23.7
1274;Eemnes;Herkomst: Niet-westers land;;
1275;Houten;Totaal Herkomst (land);26.2;20.5
1276;Houten;Herkomst: Nederland;23.3;20.5
1277;Houten;Herkomst: Niet-Nederland;2.9;20.0
1278;Houten;Herkomst: Westers land;1.7;22.0
1279;Houten;Herkomst: Niet-westers land;1.2;17.1
1280;Leersum;Totaal Herkomst (land);4.9;20.5
1281;Leersum;Herkomst: Nederland;4.4;20.5
1282;Leersum;Herkomst: Niet-Nederland;0.5;20.4
1283;Leersum;Herkomst: Westers land;0.4;21.5
1284;Leersum;Herkomst: Niet-westers land;;
1285;Leusden;Totaal Herkomst (land);19.4;21.3
1286;Leusden;Herkomst: Nederland;17.2;21.3
1287;Leusden;Herkomst: Niet-Nederland;2.3;21.2
1288;Leusden;Herkomst: Westers land;1.7;21.7
1289;Leusden;Herkomst: Niet-westers land;0.6;19.6
1290;Loenen;Totaal Herkomst (land);5.6;22.3
1291;Loenen;Herkomst: Nederland;5.0;22.1
1292;Loenen;Herkomst: Niet-Nederland;0.6;24.2
1293;Loenen;Herkomst: Westers land;0.5;24.8
1294;Loenen;Herkomst: Niet-westers land;;
1295;Lopik;Totaal Herkomst (land);8.6;19.5
1296;Lopik;Herkomst: Nederland;8.2;19.5
1297;Lopik;Herkomst: Niet-Nederland;0.4;18.7
1298;Lopik;Herkomst: Westers land;0.2;21.1
1299;Lopik;Herkomst: Niet-westers land;;
1300;Maarn;Totaal Herkomst (land);3.9;24.2
1301;Maarn;Herkomst: Nederland;3.5;24.1
1302;Maarn;Herkomst: Niet-Nederland;0.4;24.8
1303;Maarn;Herkomst: Westers land;0.3;25.6
1304;Maarn;Herkomst: Niet-westers land;;
1305;Maarssen;Totaal Herkomst (land);26.7;20.4
1306;Maarssen;Herkomst: Nederland;22.4;20.6
1307;Maarssen;Herkomst: Niet-Nederland;4.3;19.3
1308;Maarssen;Herkomst: Westers land;2.6;20.6
1309;Maarssen;Herkomst: Niet-westers land;1.7;17.4
1310;Montfoort;Totaal Herkomst (land);8.5;20.4
1311;Montfoort;Herkomst: Nederland;7.9;20.3
1312;Montfoort;Herkomst: Niet-Nederland;0.7;22.0
1313;Montfoort;Herkomst: Westers land;0.5;23.7
1314;Montfoort;Herkomst: Niet-westers land;;
1315;Renswoude;Totaal Herkomst (land);2.6;18.2
1316;Renswoude;Herkomst: Nederland;2.5;18.3
1317;Renswoude;Herkomst: Niet-Nederland;;
1318;Renswoude;Herkomst: Westers land;;
1319;Renswoude;Herkomst: Niet-westers land;;
1320;Rhenen;Totaal Herkomst (land);11.6;18.8
1321;Rhenen;Herkomst: Nederland;10.6;18.8
1322;Rhenen;Herkomst: Niet-Nederland;1.0;18.8
1323;Rhenen;Herkomst: Westers land;0.6;19.9
1324;Rhenen;Herkomst: Niet-westers land;0.3;16.9
1325;Soest;Totaal Herkomst (land);30.2;20.5
1326;Soest;Herkomst: Nederland;25.3;20.8
1327;Soest;Herkomst: Niet-Nederland;4.9;18.9
1328;Soest;Herkomst: Westers land;2.9;20.6
1329;Soest;Herkomst: Niet-westers land;2.0;16.4
1330;Utrecht (gemeente);Totaal Herkomst (land);182.9;18.7
1331;Utrecht (gemeente);Herkomst: Nederland;137.7;19.2
1332;Utrecht (gemeente);Herkomst: Niet-Nederland;45.2;17.0
1333;Utrecht (gemeente);Herkomst: Westers land;18.0;19.3
1334;Utrecht (gemeente);Herkomst: Niet-westers land;27.3;15.5
1335;Veenendaal;Totaal Herkomst (land);38.9;18.6
1336;Veenendaal;Herkomst: Nederland;34.0;18.8
1337;Veenendaal;Herkomst: Niet-Nederland;4.9;16.6
1338;Veenendaal;Herkomst: Westers land;2.3;18.4
1339;Veenendaal;Herkomst: Niet-westers land;2.6;15.0
1340;Woudenberg;Totaal Herkomst (land);7.1;19.3
1341;Woudenberg;Herkomst: Nederland;6.7;19.4
1342;Woudenberg;Herkomst: Niet-Nederland;0.4;18.7
1343;Woudenberg;Herkomst: Westers land;0.3;21.3
1344;Woudenberg;Herkomst: Niet-westers land;;
1345;Wijk bij Duurstede;Totaal Herkomst (land);15.1;19.6
1346;Wijk bij Duurstede;Herkomst: Nederland;13.6;19.7
1347;Wijk bij Duurstede;Herkomst: Niet-Nederland;1.5;18.0
1348;Wijk bij Duurstede;Herkomst: Westers land;1.0;19.0
1349;Wijk bij Duurstede;Herkomst: Niet-westers land;0.5;16.0
1350;IJsselstein;Totaal Herkomst (land);22.0;20.1
1351;IJsselstein;Herkomst: Nederland;18.4;20.3
1352;IJsselstein;Herkomst: Niet-Nederland;3.6;18.9
1353;IJsselstein;Herkomst: Westers land;1.6;21.3
