ID;Selectiegroep;Perioden;CBSKoersindex_1;CBSHerbeleggingsindex_2
2237;7;1989 augustus;;167.5
2238;7;1989 september;;166.6
2239;7;1989 oktober;;166.1
2240;7;1989 november;;165.6
2241;7;1989 december;;165.8
2242;7;1990 januari;;164.2
2243;7;1990 februari;;161.6
2244;7;1990 maart;;164.0
2245;7;1990 april;;164.6
2246;7;1990 mei;;165.5
2247;7;1990 juni;;166.8
2248;7;1990 juli;;169.9
2249;7;1990 augustus;;168.9
2250;7;1990 september;;168.4
2251;7;1990 oktober;;169.8
2252;7;1990 november;;171.3
2253;7;1990 december;;172.0
2254;7;1991 januari;;173.7
2255;7;1991 februari;;179.3
2256;7;1991 maart;;180.3
2257;7;1991 april;;182.4
2258;7;1991 mei;;184.0
2259;7;1991 juni;;183.7
2260;7;1991 juli;;183.9
2261;7;1991 augustus;;185.2
2262;7;1991 september;;186.8
2263;7;1991 oktober;;188.4
2264;7;1991 november;;190.2
2265;7;1991 december;;191.5
2266;7;1992 januari;;196.7
2267;7;1992 februari;;199.5
2268;7;1992 maart;;199.2
2269;7;1992 april;;201.0
2270;7;1992 mei;;202.5
2271;7;1992 juni;;203.2
2272;7;1992 juli;;204.1
2273;7;1992 augustus;;204.9
2274;7;1992 september;;211.7
2275;7;1992 oktober;;217.3
2276;7;1992 november;;219.5
2277;7;1992 december;;223.6
2278;7;1993 januari;;226.2
2279;7;1993 februari;;231.6
2280;7;1993 maart;;233.2
2281;7;1993 april;;233.6
2282;7;1993 mei;;235.9
2283;7;1993 juni;;239.6
2284;7;1993 juli;;242.5
2285;7;1993 augustus;;246.1
2286;7;1993 september;;249.1
2287;7;1993 oktober;;252.4
2288;7;1993 november;;254.1
2289;7;1993 december;;256.7
2290;7;1994 januari;;258.9
2291;7;1994 februari;;254.8
2292;7;1994 maart;;253.4
2293;7;1994 april;;252.2
2294;7;1994 mei;;250.2
2295;7;1994 juni;;251.4
2296;7;1994 juli;;254.4
2297;7;1994 augustus;;252.1
2298;7;1994 september;;250.0
2299;7;1994 oktober;;251.4
2300;7;1994 november;;254.2
2301;7;1994 december;;254.2
2302;7;1995 januari;;256.9
2303;7;1995 februari;;260.2
2304;7;1995 maart;;264.8
2305;7;1995 april;;269.8
2306;7;1995 mei;;276.1
2307;7;1995 juni;;274.7
2308;7;1995 juli;;278.6
2309;7;1995 augustus;;282.2
2310;7;1995 september;;284.5
2311;7;1995 oktober;;287.5
2312;7;1995 november;;293.6
2313;7;1995 december;;296.3
2314;7;1996 januari;;300.9
2315;7;1996 februari;;295.6
2316;7;1996 maart;;298.4
2317;7;1996 april;;302.7
2318;7;1996 mei;;305.0
2319;7;1996 juni;;304.2
2320;7;1996 juli;;306.6
2321;7;1996 augustus;;310.2
2322;7;1996 september;;315.8
2323;7;1996 oktober;;318.6
2324;7;1996 november;;322.4
2325;7;1996 december;;324.1
2326;7;1997 januari;;328.3
2327;7;1997 februari;;332.8
2328;7;1997 maart;;329.8
2329;7;1997 april;;332.5
2330;7;1997 mei;;333.4
2331;7;1997 juni;;338.3
2332;7;1997 juli;;341.1
2333;7;1997 augustus;;340.3
2334;7;1997 september;;343.1
2335;7;1997 oktober;;342.2
2336;7;1997 november;;345.1
2337;7;1997 december;;349.8
2338;7;1998 januari;;355.7
2339;7;1998 februari;;359.3
2340;7;1998 maart;;360.7
2341;7;1998 april;;360.3
2342;7;1998 mei;;364.3
2343;7;1998 juni;;367.4
2344;7;1998 juli;;370.2
2345;7;1998 augustus;;376.6
2346;7;1998 september;;381.2
2347;7;1998 oktober;;380.4
2348;7;1998 november;;383.8
2349;7;1998 december;;392.2
2350;7;1999 januari;;392.2
2351;7;1999 februari;;389.4
2352;7;1999 maart;;391.3
2353;7;1999 april;;396.6
2354;7;1999 mei;;395.2
2355;7;1999 juni;;387.8
2356;7;1999 juli;;385.0
2357;7;1999 augustus;;383.2
2358;7;1999 september;;382.4
2359;7;1999 oktober;;381.8
2360;7;1999 november;;383.9
2361;7;1999 december;;385.0
2362;7;2000 januari;;382.7
2363;7;2000 februari;;385.5
2364;7;2000 maart;;390.9
2365;7;2000 april;;391.1
2366;7;2000 mei;;390.2
2367;7;2000 juni;;391.9
2368;7;2000 juli;;394.6
2369;7;2000 augustus;;394.7
2370;7;2000 september;;398.3
2371;7;2000 oktober;;400.9
2372;7;2000 november;;406.3
2373;7;2000 december;;412.2
2374;7;2001 januari;;417.8
2375;7;2001 februari;;419.9
2376;7;2001 maart;;423.9
2377;7;2001 april;;421.8
2378;7;2001 mei;;422.8
2379;7;2001 juni;;426.8
2380;7;2001 juli;;432.6
2381;7;2001 augustus;;437.8
2382;7;2001 september;;439.7
2383;7;2001 oktober;;448.6
2384;7;2001 november;;447.3
2385;7;2001 december;;444.0
2386;7;2002 januari;;445.1
2387;7;2002 februari;;447.6
2388;7;2002 maart;;443.9
2389;7;2002 april;;450.0
2390;7;2002 mei;;451.9
2391;7;2002 juni;;457.0
2392;7;2002 juli;;460.0
2393;7;2002 augustus;;466.6
2394;7;2002 september;;474.4
2395;7;2002 oktober;;470.2
2396;7;2002 november;;475.4
2397;7;2002 december;;486.9
2398;7;2003 januari;;492.0
2399;7;2003 februari;;496.5
2400;7;2003 maart;;496.0
2401;7;2003 april;;500.3
2402;7;2003 mei;;514.7
2403;7;2003 juni;;514.3
2404;7;2003 juli;;508.7
2405;7;2003 augustus;;508.6
2406;7;2003 september;;517.8
2407;7;2003 oktober;;511.8
2408;7;2003 november;;511.6
2409;7;2003 december;;517.7
2410;8;1983 december;;100.0
2411;8;1984 januari;;101.2
2412;8;1984 februari;;102.8
2413;8;1984 maart;;103.7
2414;8;1984 april;;104.6
2415;8;1984 mei;;104.4
2416;8;1984 juni;;104.6
2417;8;1984 juli;;105.0
2418;8;1984 augustus;;107.0
2419;8;1984 september;;109.5
2420;8;1984 oktober;;112.8
2421;8;1984 november;;113.5
2422;8;1984 december;;114.4
2423;8;1985 januari;;115.3
2424;8;1985 februari;;112.5
2425;8;1985 maart;;114.6
2426;8;1985 april;;116.1
2427;8;1985 mei;;118.5
2428;8;1985 juni;;119.4
2429;8;1985 juli;;121.0
2430;8;1985 augustus;;123.6
2431;8;1985 september;;124.3
2432;8;1985 oktober;;123.9
2433;8;1985 november;;125.2
2434;8;1985 december;;126.0
2435;8;1986 januari;;127.0
2436;8;1986 februari;;128.5
2437;8;1986 maart;;130.9
2438;8;1986 april;;133.0
2439;8;1986 mei;;133.0
2440;8;1986 juni;;133.7
2441;8;1986 juli;;135.0
2442;8;1986 augustus;;137.2
2443;8;1986 september;;136.9
2444;8;1986 oktober;;136.8
2445;8;1986 november;;137.2
2446;8;1986 december;;136.4
2447;8;1987 januari;;138.9
2448;8;1987 februari;;139.6
2449;8;1987 maart;;140.1
2450;8;1987 april;;140.8
2451;8;1987 mei;;141.7
2452;8;1987 juni;;141.6
2453;8;1987 juli;;141.8
2454;8;1987 augustus;;142.4
2455;8;1987 september;;141.4
2456;8;1987 oktober;;141.7
2457;8;1987 november;;145.0
2458;8;1987 december;;146.4
2459;8;1988 januari;;148.9
2460;8;1988 februari;;150.5
2461;8;1988 maart;;151.7
2462;8;1988 april;;152.3
2463;8;1988 mei;;152.0
2464;8;1988 juni;;152.9
2465;8;1988 juli;;152.7
2466;8;1988 augustus;;152.8
2467;8;1988 september;;155.2
2468;8;1988 oktober;;157.2
2469;8;1988 november;;157.7
2470;8;1988 december;;157.5
2471;8;1989 januari;;157.1
2472;8;1989 februari;;154.5
2473;8;1989 maart;;155.6
2474;8;1989 april;;156.8
2475;8;1989 mei;;155.4
2476;8;1989 juni;;157.8
2477;8;1989 juli;;159.4
2478;8;1989 augustus;;160.1
2479;8;1989 september;;159.6
2480;8;1989 oktober;;159.6
2481;8;1989 november;;158.4
2482;8;1989 december;;159.2
2483;8;1990 januari;;158.0
2484;8;1990 februari;;155.5
2485;8;1990 maart;;158.4
2486;8;1990 april;;158.5
2487;8;1990 mei;;159.9
2488;8;1990 juni;;161.2
2489;8;1990 juli;;163.9
2490;8;1990 augustus;;163.0
2491;8;1990 september;;163.3
2492;8;1990 oktober;;165.0
2493;8;1990 november;;166.3
2494;8;1990 december;;167.3
2495;8;1991 januari;;169.0
2496;8;1991 februari;;172.9
2497;8;1991 maart;;173.5
2498;8;1991 april;;175.2
2499;8;1991 mei;;176.9
2500;8;1991 juni;;177.5
2501;8;1991 juli;;178.2
2502;8;1991 augustus;;179.4
2503;8;1991 september;;180.8
2504;8;1991 oktober;;182.3
2505;8;1991 november;;183.7
2506;8;1991 december;;185.0
2507;8;1992 januari;;188.9
2508;8;1992 februari;;190.4
2509;8;1992 maart;;191.0
2510;8;1992 april;;192.7
2511;8;1992 mei;;193.8
2512;8;1992 juni;;195.1
2513;8;1992 juli;;196.3
2514;8;1992 augustus;;197.3
2515;8;1992 september;;204.0
2516;8;1992 oktober;;205.4
2517;8;1992 november;;207.0
2518;8;1992 december;;210.5
2519;8;1993 januari;;212.5
2520;8;1993 februari;;216.0
2521;8;1993 maart;;218.5
2522;8;1993 april;;218.9
2523;8;1993 mei;;220.0
2524;8;1993 juni;;222.2
2525;8;1993 juli;;224.7
2526;8;1993 augustus;;228.1
2527;8;1993 september;;230.2
2528;8;1993 oktober;;232.9
2529;8;1993 november;;235.4
2530;8;1993 december;;238.2
2531;8;1994 januari;;239.7
2532;8;1994 februari;;236.8
2533;8;1994 maart;;235.2
2534;8;1994 april;;234.2
2535;8;1994 mei;;233.5
2536;8;1994 juni;;233.9
2537;8;1994 juli;;236.2
2538;8;1994 augustus;;234.5
2539;8;1994 september;;233.4
2540;8;1994 oktober;;234.7
2541;8;1994 november;;237.2
2542;8;1994 december;;236.5
2543;8;1995 januari;;239.3
2544;8;1995 februari;;241.7
2545;8;1995 maart;;245.9
2546;8;1995 april;;249.8
2547;8;1995 mei;;255.6
2548;8;1995 juni;;254.6
2549;8;1995 juli;;257.0
2550;8;1995 augustus;;259.5
2551;8;1995 september;;261.8
2552;8;1995 oktober;;264.4
2553;8;1995 november;;268.9
2554;8;1995 december;;271.3
2555;8;1996 januari;;274.3
2556;8;1996 februari;;270.0
2557;8;1996 maart;;271.7
2558;8;1996 april;;274.9
2559;8;1996 mei;;276.1
2560;8;1996 juni;;275.7
2561;8;1996 juli;;277.5
2562;8;1996 augustus;;280.2
2563;8;1996 september;;284.9
2564;8;1996 oktober;;286.8
2565;8;1996 november;;290.0
2566;8;1996 december;;291.4
2567;8;1997 januari;;293.5
2568;8;1997 februari;;297.0
2569;8;1997 maart;;294.1
2570;8;1997 april;;295.8
2571;8;1997 mei;;296.5
2572;8;1997 juni;;300.6
2573;8;1997 juli;;302.2
2574;8;1997 augustus;;301.3
2575;8;1997 september;;303.4
2576;8;1997 oktober;;303.0
2577;8;1997 november;;305.5
2578;8;1997 december;;309.3
2579;8;1998 januari;;314.1
2580;8;1998 februari;;316.5
2581;8;1998 maart;;317.6
2582;8;1998 april;;317.6
2583;8;1998 mei;;320.7
2584;8;1998 juni;;322.8
2585;8;1998 juli;;325.2
2586;8;1998 augustus;;330.7
2587;8;1998 september;;334.8
2588;8;1998 oktober;;335.1
2589;8;1998 november;;338.1
2590;8;1998 december;;341.0
2591;8;1999 januari;;
2592;8;1999 februari;;
2593;8;1999 maart;;
2594;8;1999 april;;
2595;8;1999 mei;;
2596;8;1999 juni;;
2597;8;1999 juli;;
2598;8;1999 augustus;;
2599;8;1999 september;;
2600;8;1999 oktober;;
2601;8;1999 november;;
2602;8;1999 december;;
2603;8;2000 januari;;
2604;8;2000 februari;;
2605;8;2000 maart;;
2606;8;2000 april;;
2607;8;2000 mei;;
2608;8;2000 juni;;
2609;8;2000 juli;;
2610;8;2000 augustus;;
2611;8;2000 september;;
2612;8;2000 oktober;;
2613;8;2000 november;;
2614;8;2000 december;;
2615;8;2001 januari;;
2616;8;2001 februari;;
2617;8;2001 maart;;
2618;8;2001 april;;
2619;8;2001 mei;;
2620;8;2001 juni;;
2621;8;2001 juli;;
2622;8;2001 augustus;;
2623;8;2001 september;;
2624;8;2001 oktober;;
2625;8;2001 november;;
2626;8;2001 december;;
2627;8;2002 januari;;
2628;8;2002 februari;;
2629;8;2002 maart;;
2630;8;2002 april;;
2631;8;2002 mei;;
2632;8;2002 juni;;
2633;8;2002 juli;;
2634;8;2002 augustus;;
2635;8;2002 september;;
2636;8;2002 oktober;;
2637;8;2002 november;;
2638;8;2002 december;;
2639;8;2003 januari;;
2640;8;2003 februari;;
2641;8;2003 maart;;
2642;8;2003 april;;
2643;8;2003 mei;;
2644;8;2003 juni;;
2645;8;2003 juli;;
2646;8;2003 augustus;;
2647;8;2003 september;;
2648;8;2003 oktober;;
2649;8;2003 november;;
2650;8;2003 december;;
