ID;BedrijfsklassenSBI93EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2000100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
7475;25 Rubber- en kunststofindustrie;Treinen en trams;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
7476;25 Rubber- en kunststofindustrie;Treinen en trams;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
7477;25 Rubber- en kunststofindustrie;Treinen en trams;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
7478;25 Rubber- en kunststofindustrie;Treinen en trams;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
7479;25 Rubber- en kunststofindustrie;Treinen en trams;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
7480;25 Rubber- en kunststofindustrie;Treinen en trams;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
7481;25 Rubber- en kunststofindustrie;Treinen en trams;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7482;25 Rubber- en kunststofindustrie;Treinen en trams;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7483;25 Rubber- en kunststofindustrie;Treinen en trams;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7484;25 Rubber- en kunststofindustrie;Treinen en trams;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7485;25 Rubber- en kunststofindustrie;Treinen en trams;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7486;25 Rubber- en kunststofindustrie;Treinen en trams;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7487;25 Rubber- en kunststofindustrie;Treinen en trams;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7488;25 Rubber- en kunststofindustrie;Treinen en trams;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7489;25 Rubber- en kunststofindustrie;Treinen en trams;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7490;25 Rubber- en kunststofindustrie;Treinen en trams;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7491;25 Rubber- en kunststofindustrie;Treinen en trams;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7492;25 Rubber- en kunststofindustrie;Treinen en trams;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7493;25 Rubber- en kunststofindustrie;Treinen en trams;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7494;25 Rubber- en kunststofindustrie;Treinen en trams;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7495;25 Rubber- en kunststofindustrie;Treinen en trams;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7496;25 Rubber- en kunststofindustrie;Treinen en trams;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7497;25 Rubber- en kunststofindustrie;Treinen en trams;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7498;25 Rubber- en kunststofindustrie;Treinen en trams;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7499;25 Rubber- en kunststofindustrie;Treinen en trams;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7500;25 Rubber- en kunststofindustrie;Treinen en trams;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7501;25 Rubber- en kunststofindustrie;Treinen en trams;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7502;25 Rubber- en kunststofindustrie;Treinen en trams;2009;0;;0;;;;;;0
7503;25 Rubber- en kunststofindustrie;Schepen;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
7504;25 Rubber- en kunststofindustrie;Schepen;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
7505;25 Rubber- en kunststofindustrie;Schepen;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
7506;25 Rubber- en kunststofindustrie;Schepen;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
7507;25 Rubber- en kunststofindustrie;Schepen;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
7508;25 Rubber- en kunststofindustrie;Schepen;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
7509;25 Rubber- en kunststofindustrie;Schepen;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
7510;25 Rubber- en kunststofindustrie;Schepen;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
7511;25 Rubber- en kunststofindustrie;Schepen;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
7512;25 Rubber- en kunststofindustrie;Schepen;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
7513;25 Rubber- en kunststofindustrie;Schepen;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
7514;25 Rubber- en kunststofindustrie;Schepen;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
7515;25 Rubber- en kunststofindustrie;Schepen;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
7516;25 Rubber- en kunststofindustrie;Schepen;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
7517;25 Rubber- en kunststofindustrie;Schepen;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
7518;25 Rubber- en kunststofindustrie;Schepen;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
7519;25 Rubber- en kunststofindustrie;Schepen;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
7520;25 Rubber- en kunststofindustrie;Schepen;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
7521;25 Rubber- en kunststofindustrie;Schepen;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
7522;25 Rubber- en kunststofindustrie;Schepen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7523;25 Rubber- en kunststofindustrie;Schepen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7524;25 Rubber- en kunststofindustrie;Schepen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7525;25 Rubber- en kunststofindustrie;Schepen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7526;25 Rubber- en kunststofindustrie;Schepen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7527;25 Rubber- en kunststofindustrie;Schepen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7528;25 Rubber- en kunststofindustrie;Schepen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7529;25 Rubber- en kunststofindustrie;Schepen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7530;25 Rubber- en kunststofindustrie;Schepen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7531;25 Rubber- en kunststofindustrie;Schepen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7532;25 Rubber- en kunststofindustrie;Schepen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7533;25 Rubber- en kunststofindustrie;Schepen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7534;25 Rubber- en kunststofindustrie;Schepen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7535;25 Rubber- en kunststofindustrie;Schepen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7536;25 Rubber- en kunststofindustrie;Schepen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7537;25 Rubber- en kunststofindustrie;Schepen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7538;25 Rubber- en kunststofindustrie;Schepen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7539;25 Rubber- en kunststofindustrie;Schepen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7540;25 Rubber- en kunststofindustrie;Schepen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7541;25 Rubber- en kunststofindustrie;Schepen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7542;25 Rubber- en kunststofindustrie;Schepen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7543;25 Rubber- en kunststofindustrie;Schepen;2009;0;;0;;;;;;0
7544;25 Rubber- en kunststofindustrie;Vliegtuigen;1969;0;;0;0.0;0.0;0.0;0.0;0.0;0
7545;25 Rubber- en kunststofindustrie;Vliegtuigen;1970;0;;0;0.0;0.0;0.0;0.0;0.0;0
7546;25 Rubber- en kunststofindustrie;Vliegtuigen;1971;0;;0;0.0;0.0;0.0;0.0;0.0;0
7547;25 Rubber- en kunststofindustrie;Vliegtuigen;1972;0;;0;0.0;0.0;0.0;0.0;0.0;0
7548;25 Rubber- en kunststofindustrie;Vliegtuigen;1973;0;;0;0.0;0.0;0.0;0.0;0.0;0
7549;25 Rubber- en kunststofindustrie;Vliegtuigen;1974;0;;0;0.0;0.0;0.0;0.0;0.0;0
7550;25 Rubber- en kunststofindustrie;Vliegtuigen;1975;0;;0;0.0;0.0;0.0;0.0;0.0;0
7551;25 Rubber- en kunststofindustrie;Vliegtuigen;1976;0;;0;0.0;0.0;0.0;0.0;0.0;0
7552;25 Rubber- en kunststofindustrie;Vliegtuigen;1977;0;;0;0.0;0.0;0.0;0.0;0.0;0
7553;25 Rubber- en kunststofindustrie;Vliegtuigen;1978;0;;0;0.0;0.0;0.0;0.0;0.0;0
7554;25 Rubber- en kunststofindustrie;Vliegtuigen;1979;0;;0;0.0;0.0;0.0;0.0;0.0;0
7555;25 Rubber- en kunststofindustrie;Vliegtuigen;1980;0;;0;0.0;0.0;0.0;0.0;0.0;0
7556;25 Rubber- en kunststofindustrie;Vliegtuigen;1981;0;;0;0.0;0.0;0.0;0.0;0.0;0
7557;25 Rubber- en kunststofindustrie;Vliegtuigen;1982;0;;0;0.0;0.0;0.0;0.0;0.0;0
7558;25 Rubber- en kunststofindustrie;Vliegtuigen;1983;0;;0;0.0;0.0;0.0;0.0;0.0;0
7559;25 Rubber- en kunststofindustrie;Vliegtuigen;1984;0;;0;0.0;0.0;0.0;0.0;0.0;0
7560;25 Rubber- en kunststofindustrie;Vliegtuigen;1985;0;;0;0.0;0.0;0.0;0.0;0.0;0
7561;25 Rubber- en kunststofindustrie;Vliegtuigen;1986;0;;0;0.0;0.0;0.0;0.0;0.0;0
7562;25 Rubber- en kunststofindustrie;Vliegtuigen;1987;0;;0;0.0;0.0;0.0;0.0;0.0;0
7563;25 Rubber- en kunststofindustrie;Vliegtuigen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
7564;25 Rubber- en kunststofindustrie;Vliegtuigen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
7565;25 Rubber- en kunststofindustrie;Vliegtuigen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
7566;25 Rubber- en kunststofindustrie;Vliegtuigen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
7567;25 Rubber- en kunststofindustrie;Vliegtuigen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
7568;25 Rubber- en kunststofindustrie;Vliegtuigen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
7569;25 Rubber- en kunststofindustrie;Vliegtuigen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
7570;25 Rubber- en kunststofindustrie;Vliegtuigen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
7571;25 Rubber- en kunststofindustrie;Vliegtuigen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
7572;25 Rubber- en kunststofindustrie;Vliegtuigen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
7573;25 Rubber- en kunststofindustrie;Vliegtuigen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
7574;25 Rubber- en kunststofindustrie;Vliegtuigen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
7575;25 Rubber- en kunststofindustrie;Vliegtuigen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
7576;25 Rubber- en kunststofindustrie;Vliegtuigen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
7577;25 Rubber- en kunststofindustrie;Vliegtuigen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
7578;25 Rubber- en kunststofindustrie;Vliegtuigen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
7579;25 Rubber- en kunststofindustrie;Vliegtuigen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
7580;25 Rubber- en kunststofindustrie;Vliegtuigen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
7581;25 Rubber- en kunststofindustrie;Vliegtuigen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
7582;25 Rubber- en kunststofindustrie;Vliegtuigen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
7583;25 Rubber- en kunststofindustrie;Vliegtuigen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
7584;25 Rubber- en kunststofindustrie;Vliegtuigen;2009;0;;0;;;;;;0
7585;25 Rubber- en kunststofindustrie;Machines en installaties;1969;164;13.5;145;5.0;21.0;6.0;0.0;0.0;164
7586;25 Rubber- en kunststofindustrie;Machines en installaties;1970;197;14.9;164;14.0;25.0;7.0;0.0;1.0;197
7587;25 Rubber- en kunststofindustrie;Machines en installaties;1971;226;15.8;197;16.0;22.0;8.0;0.0;-1.0;226
7588;25 Rubber- en kunststofindustrie;Machines en installaties;1972;254;17.4;226;5.0;32.0;9.0;0.0;1.0;254
7589;25 Rubber- en kunststofindustrie;Machines en installaties;1973;288;19.7;254;1.0;43.0;10.0;0.0;0.0;288
7590;25 Rubber- en kunststofindustrie;Machines en installaties;1974;367;22.4;288;34.0;58.0;13.0;0.0;0.0;367
7591;25 Rubber- en kunststofindustrie;Machines en installaties;1975;440;23.9;367;47.0;42.0;16.0;0.0;0.0;440
7592;25 Rubber- en kunststofindustrie;Machines en installaties;1976;493;25.0;440;30.0;41.0;18.0;0.0;0.0;493
7593;25 Rubber- en kunststofindustrie;Machines en installaties;1977;533;26.7;493;7.0;52.0;20.0;0.0;1.0;533
7594;25 Rubber- en kunststofindustrie;Machines en installaties;1978;586;28.7;533;12.0;62.0;21.0;0.0;1.0;586
7595;25 Rubber- en kunststofindustrie;Machines en installaties;1979;648;30.6;586;22.0;65.0;24.0;0.0;-1.0;648
7596;25 Rubber- en kunststofindustrie;Machines en installaties;1980;737;33.0;648;36.0;80.0;27.0;0.0;0.0;737
7597;25 Rubber- en kunststofindustrie;Machines en installaties;1981;840;34.3;737;71.0;65.0;31.0;0.0;0.0;840
7598;25 Rubber- en kunststofindustrie;Machines en installaties;1982;927;35.6;840;54.0;68.0;35.0;0.0;0.0;927
7599;25 Rubber- en kunststofindustrie;Machines en installaties;1983;984;37.1;927;17.0;78.0;37.0;0.0;0.0;984
7600;25 Rubber- en kunststofindustrie;Machines en installaties;1984;1068;39.4;984;22.0;102.0;40.0;0.0;0.0;1068
7601;25 Rubber- en kunststofindustrie;Machines en installaties;1985;1193;43.3;1068;18.0;151.0;44.0;0.0;0.0;1193
7602;25 Rubber- en kunststofindustrie;Machines en installaties;1986;1304;47.4;1193;-2.0;161.0;48.0;0.0;1.0;1304
7603;25 Rubber- en kunststofindustrie;Machines en installaties;1987;1429;51.2;1304;19.0;157.0;53.0;0.0;2.0;1429
7604;25 Rubber- en kunststofindustrie;Machines en installaties;1988;1572;55.6;1429;17.0;182.0;58.0;0.0;2.0;1572
7605;25 Rubber- en kunststofindustrie;Machines en installaties;1989;1780;61.5;1572;38.0;233.0;65.0;0.0;2.0;1780
7606;25 Rubber- en kunststofindustrie;Machines en installaties;1990;1950;65.9;1780;40.0;201.0;72.0;0.0;1.0;1950
7607;25 Rubber- en kunststofindustrie;Machines en installaties;1991;2096;69.3;1950;43.0;182.0;78.0;0.0;0.0;2096
7608;25 Rubber- en kunststofindustrie;Machines en installaties;1992;2244;72.9;2096;38.0;227.0;84.0;0.0;-32.0;2244
7609;25 Rubber- en kunststofindustrie;Machines en installaties;1993;2416;78.0;2244;15.0;247.0;90.0;0.0;0.0;2416
7610;25 Rubber- en kunststofindustrie;Machines en installaties;1994;2516;81.0;2416;5.0;191.0;96.0;0.0;-1.0;2516
7611;25 Rubber- en kunststofindustrie;Machines en installaties;1995;2622;83.7;2516;23.0;184.0;100.0;0.0;0.0;2622
7612;25 Rubber- en kunststofindustrie;Machines en installaties;1996;2679;88.1;2622;-76.0;235.0;102.0;0.0;0.0;2679
7613;25 Rubber- en kunststofindustrie;Machines en installaties;1997;2794;90.9;2679;27.0;197.0;108.0;0.0;-1.0;2794
7614;25 Rubber- en kunststofindustrie;Machines en installaties;1998;2921;94.5;2794;16.0;224.0;113.0;0.0;0.0;2921
7615;25 Rubber- en kunststofindustrie;Machines en installaties;1999;3033;97.5;2921;19.0;213.0;118.0;0.0;-2.0;3033
7616;25 Rubber- en kunststofindustrie;Machines en installaties;2000;3154;100.0;3033;43.0;202.0;124.0;0.0;1.0;3154
7617;25 Rubber- en kunststofindustrie;Machines en installaties;2001;3412;103.3;3154;150.0;243.0;135.0;0.0;0.0;3412
7618;25 Rubber- en kunststofindustrie;Machines en installaties;2002;3495;105.6;3412;6.0;216.0;139.0;0.0;0.0;3495
7619;25 Rubber- en kunststofindustrie;Machines en installaties;2003;3513;107.3;3495;-38.0;197.0;141.0;0.0;0.0;3513
7620;25 Rubber- en kunststofindustrie;Machines en installaties;2004;3632;108.7;3513;73.0;194.0;147.0;0.0;0.0;3632
7621;25 Rubber- en kunststofindustrie;Machines en installaties;2005;3690;110.4;3632;2.0;207.0;150.0;0.0;0.0;3690
7622;25 Rubber- en kunststofindustrie;Machines en installaties;2006;3726;111.3;3690;5.0;184.0;153.0;0.0;0.0;3726
7623;25 Rubber- en kunststofindustrie;Machines en installaties;2007;3840;114.1;3726;21.0;250.0;158.0;0.0;0.0;3840
7624;25 Rubber- en kunststofindustrie;Machines en installaties;2008;3959;114.7;3840;97.0;187.0;165.0;0.0;0.0;3959
7625;25 Rubber- en kunststofindustrie;Machines en installaties;2009;3994;114.3;3959;;;;;;3994
7626;25 Rubber- en kunststofindustrie;Computers;1969;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7627;25 Rubber- en kunststofindustrie;Computers;1970;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7628;25 Rubber- en kunststofindustrie;Computers;1971;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7629;25 Rubber- en kunststofindustrie;Computers;1972;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7630;25 Rubber- en kunststofindustrie;Computers;1973;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7631;25 Rubber- en kunststofindustrie;Computers;1974;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7632;25 Rubber- en kunststofindustrie;Computers;1975;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7633;25 Rubber- en kunststofindustrie;Computers;1976;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0
7634;25 Rubber- en kunststofindustrie;Computers;1977;0;0.0;0;0.0;1.0;0.0;0.0;-1.0;0
7635;25 Rubber- en kunststofindustrie;Computers;1978;1;0.1;0;0.0;1.0;0.0;0.0;0.0;1
7636;25 Rubber- en kunststofindustrie;Computers;1979;2;0.1;1;0.0;1.0;0.0;0.0;0.0;2
7637;25 Rubber- en kunststofindustrie;Computers;1980;4;0.3;2;0.0;2.0;0.0;0.0;0.0;4
7638;25 Rubber- en kunststofindustrie;Computers;1981;5;0.5;4;0.0;3.0;1.0;0.0;0.0;5
7639;25 Rubber- en kunststofindustrie;Computers;1982;8;0.8;5;-1.0;4.0;1.0;0.0;0.0;8
7640;25 Rubber- en kunststofindustrie;Computers;1983;11;1.3;8;-1.0;5.0;1.0;0.0;0.0;11
7641;25 Rubber- en kunststofindustrie;Computers;1984;14;2.1;11;-2.0;6.0;1.0;0.0;0.0;14
7642;25 Rubber- en kunststofindustrie;Computers;1985;17;3.0;14;-2.0;7.0;2.0;0.0;0.0;17
7643;25 Rubber- en kunststofindustrie;Computers;1986;20;4.0;17;-2.0;8.0;2.0;0.0;-1.0;20
7644;25 Rubber- en kunststofindustrie;Computers;1987;22;5.2;20;-3.0;8.0;2.0;0.0;0.0;22
7645;25 Rubber- en kunststofindustrie;Computers;1988;28;7.1;22;-2.0;10.0;3.0;0.0;0.0;28
7646;25 Rubber- en kunststofindustrie;Computers;1989;33;8.8;28;-2.0;10.0;4.0;0.0;0.0;33
7647;25 Rubber- en kunststofindustrie;Computers;1990;36;10.6;33;-3.0;10.0;4.0;0.0;0.0;36
7648;25 Rubber- en kunststofindustrie;Computers;1991;38;12.8;36;-4.0;11.0;5.0;0.0;0.0;38
7649;25 Rubber- en kunststofindustrie;Computers;1992;38;14.9;38;-6.0;10.0;5.0;0.0;0.0;38
7650;25 Rubber- en kunststofindustrie;Computers;1993;39;17.9;38;-6.0;11.0;5.0;0.0;0.0;39
7651;25 Rubber- en kunststofindustrie;Computers;1994;40;20.7;39;-5.0;10.0;5.0;0.0;0.0;40
7652;25 Rubber- en kunststofindustrie;Computers;1995;38;23.9;40;-6.0;10.0;5.0;0.0;0.0;38
7653;25 Rubber- en kunststofindustrie;Computers;1996;40;32.8;38;-9.0;15.0;5.0;0.0;0.0;40
7654;25 Rubber- en kunststofindustrie;Computers;1997;40;42.7;40;-9.0;14.0;5.0;0.0;0.0;40
7655;25 Rubber- en kunststofindustrie;Computers;1998;41;58.8;40;-10.0;16.0;5.0;0.0;0.0;41
7656;25 Rubber- en kunststofindustrie;Computers;1999;46;84.5;41;-9.0;19.0;5.0;0.0;0.0;46
7657;25 Rubber- en kunststofindustrie;Computers;2000;47;100.0;46;-6.0;13.0;6.0;0.0;0.0;47
7658;25 Rubber- en kunststofindustrie;Computers;2001;45;116.5;47;-8.0;12.0;6.0;0.0;0.0;45
7659;25 Rubber- en kunststofindustrie;Computers;2002;46;138.4;45;-6.0;13.0;6.0;0.0;0.0;46
7660;25 Rubber- en kunststofindustrie;Computers;2003;46;155.9;46;-6.0;11.0;6.0;0.0;0.0;46
7661;25 Rubber- en kunststofindustrie;Computers;2004;49;180.5;46;-3.0;13.0;6.0;0.0;0.0;49
7662;25 Rubber- en kunststofindustrie;Computers;2005;49;199.5;49;-5.0;11.0;6.0;0.0;0.0;49
7663;25 Rubber- en kunststofindustrie;Computers;2006;46;207.4;49;-5.0;8.0;6.0;0.0;0.0;46
7664;25 Rubber- en kunststofindustrie;Computers;2007;46;220.6;46;-3.0;9.0;6.0;0.0;0.0;46
7665;25 Rubber- en kunststofindustrie;Computers;2008;43;237.8;46;-6.0;9.0;6.0;0.0;0.0;43
7666;25 Rubber- en kunststofindustrie;Computers;2009;42;248.7;43;;;;;;42
7667;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1969;9;13.1;8;0.0;2.0;1.0;0.0;0.0;9
7668;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1970;11;14.7;9;1.0;3.0;1.0;0.0;-1.0;11
7669;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1971;13;15.5;11;1.0;2.0;2.0;0.0;0.0;13
7670;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1972;15;17.4;13;0.0;4.0;2.0;0.0;-1.0;15
7671;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1973;17;20.4;15;0.0;4.0;2.0;0.0;0.0;17
7672;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1974;23;24.2;17;2.0;6.0;3.0;0.0;0.0;23
7673;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1975;27;25.4;23;3.0;5.0;3.0;0.0;-1.0;27
7674;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1976;30;26.3;27;2.0;4.0;4.0;0.0;0.0;30
7675;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1977;32;28.1;30;0.0;6.0;4.0;0.0;0.0;32
7676;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1978;36;30.6;32;1.0;7.0;4.0;0.0;0.0;36
7677;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1979;40;33.0;36;1.0;7.0;5.0;0.0;1.0;40
7678;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1980;47;36.2;40;2.0;9.0;5.0;0.0;1.0;47
7679;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1981;53;37.4;47;4.0;7.0;6.0;0.0;1.0;53
7680;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1982;58;38.7;53;3.0;8.0;7.0;0.0;1.0;58
7681;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1983;62;40.6;58;1.0;10.0;7.0;0.0;0.0;62
7682;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1984;69;44.1;62;1.0;14.0;8.0;0.0;-1.0;69
7683;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1985;81;50.9;69;1.0;20.0;9.0;0.0;0.0;81
7684;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1986;92;57.9;81;0.0;22.0;10.0;0.0;-1.0;92
7685;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1987;103;63.9;92;2.0;24.0;12.0;0.0;-3.0;103
7686;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1988;116;71.4;103;1.0;27.0;13.0;0.0;-1.0;116
7687;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1989;127;77.0;116;2.0;25.0;15.0;0.0;-1.0;127
7688;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1990;141;82.4;127;4.0;27.0;16.0;0.0;-1.0;141
7689;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1991;155;88.5;141;3.0;28.0;18.0;0.0;1.0;155
7690;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1992;170;95.2;155;3.0;31.0;20.0;0.0;1.0;170
7691;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1993;171;95.4;170;1.0;24.0;20.0;0.0;-3.0;171
7692;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1994;178;97.3;171;3.0;27.0;21.0;0.0;-2.0;178
7693;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1995;181;97.2;178;4.0;24.0;21.0;0.0;-3.0;181
7694;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1996;181;96.0;181;2.0;17.0;21.0;0.0;2.0;181
7695;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1997;181;94.5;181;2.0;17.0;21.0;0.0;2.0;181
7696;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1998;186;95.5;181;3.0;25.0;22.0;0.0;-1.0;186
7697;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;1999;184;94.7;186;0.0;18.0;22.0;0.0;2.0;184
7698;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2000;198;100.0;184;3.0;31.0;23.0;0.0;2.0;198
7699;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2001;193;95.5;198;5.0;14.0;23.0;0.0;0.0;193
7700;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2002;196;94.1;193;5.0;20.0;23.0;0.0;0.0;196
7701;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2003;199;95.6;196;0.0;26.0;23.0;0.0;0.0;199
7702;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2004;201;95.4;199;2.0;23.0;23.0;0.0;0.0;201
7703;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2005;203;95.6;201;2.0;24.0;24.0;0.0;0.0;203
7704;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2006;203;93.9;203;3.0;20.0;24.0;0.0;0.0;203
7705;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2007;210;95.7;203;3.0;28.0;24.0;0.0;0.0;210
7706;25 Rubber- en kunststofindustrie;Overige materiële vaste activa;2008;208;93.3;210;3.0;19.0;24.0;0.0;0.0;208
