ID;WoonlandVanGasten;RegioS;Perioden;Gasten_1;Overnachtingen_2
3872;Totaal landen;Kust (TG);2016 november;179.0;312.0
3873;Totaal landen;Kust (TG);2016 december;168.0;286.0
3874;Totaal landen;Kust (TG);2016 4e kwartaal;602.0;1102.0
3875;Totaal landen;Kust (TG);2016;2765.0;5397.0
3876;Totaal landen;Kust (TG);2017 januari;147.0;246.0
3877;Totaal landen;Kust (TG);2017 februari;160.0;265.0
3878;Totaal landen;Kust (TG);2017 maart;212.0;365.0
3879;Totaal landen;Kust (TG);2017 1e kwartaal;519.0;876.0
3880;Totaal landen;Kust (TG);2017 april;292.0;568.0
3881;Totaal landen;Kust (TG);2017 mei;286.0;528.0
3882;Totaal landen;Kust (TG);2017 juni;288.0;587.0
3883;Totaal landen;Kust (TG);2017 2e kwartaal;866.0;1682.0
3884;Totaal landen;Kust (TG);2017 juli;310.0;657.0
3885;Totaal landen;Kust (TG);2017 augustus;318.0;707.0
3886;Totaal landen;Kust (TG);2017 september;288.0;572.0
3887;Totaal landen;Kust (TG);2017 3e kwartaal;915.0;1936.0
3888;Totaal landen;Kust (TG);2017 oktober;290.0;533.0
3889;Totaal landen;Kust (TG);2017 november;186.0;312.0
3890;Totaal landen;Kust (TG);2017 december;164.0;282.0
3891;Totaal landen;Kust (TG);2017 4e kwartaal;640.0;1128.0
3892;Totaal landen;Kust (TG);2017;2940.0;5622.0
3893;Totaal landen;Kust (TG);2018 januari;150.0;255.0
3894;Totaal landen;Kust (TG);2018 februari;164.0;283.0
3895;Totaal landen;Kust (TG);2018 maart;209.0;379.0
3896;Totaal landen;Kust (TG);2018 1e kwartaal;522.0;917.0
3897;Totaal landen;Kust (TG);2018 april;266.0;519.0
3898;Totaal landen;Kust (TG);2018 mei;309.0;621.0
3899;Totaal landen;Kust (TG);2018 juni;289.0;582.0
3900;Totaal landen;Kust (TG);2018 2e kwartaal;864.0;1723.0
3901;Totaal landen;Kust (TG);2018 juli;322.0;704.0
3902;Totaal landen;Kust (TG);2018 augustus;323.0;729.0
3903;Totaal landen;Kust (TG);2018 september;281.0;569.0
3904;Totaal landen;Kust (TG);2018 3e kwartaal;926.0;2003.0
3905;Totaal landen;Kust (TG);2018 oktober;258.0;497.0
3906;Totaal landen;Kust (TG);2018 november;185.0;323.0
3907;Totaal landen;Kust (TG);2018 december;157.0;281.0
3908;Totaal landen;Kust (TG);2018 4e kwartaal;600.0;1101.0
3909;Totaal landen;Kust (TG);2018;2912.0;5743.0
3910;Totaal landen;Kust (TG);2019 januari;134.0;234.0
3911;Totaal landen;Kust (TG);2019 februari;165.0;281.0
3912;Totaal landen;Kust (TG);2019 maart;219.0;397.0
3913;Totaal landen;Kust (TG);2019 1e kwartaal;518.0;913.0
3914;Totaal landen;Kust (TG);2019 april;286.0;568.0
3915;Totaal landen;Kust (TG);2019 mei;264.0;526.0
3916;Totaal landen;Kust (TG);2019 juni;294.0;619.0
3917;Totaal landen;Kust (TG);2019 2e kwartaal;844.0;1713.0
3918;Totaal landen;Kust (TG);2019 juli;291.0;670.0
3919;Totaal landen;Kust (TG);2019 augustus;320.0;749.0
3920;Totaal landen;Kust (TG);2019 september;257.0;546.0
3921;Totaal landen;Kust (TG);2019 3e kwartaal;868.0;1965.0
3922;Totaal landen;Kust (TG);2019 oktober;257.0;513.0
3923;Totaal landen;Kust (TG);2019 november;186.0;321.0
3924;Totaal landen;Kust (TG);2019 december;155.0;269.0
3925;Totaal landen;Kust (TG);2019 4e kwartaal;597.0;1103.0
3926;Totaal landen;Kust (TG);2019;2827.0;5693.0
3927;Totaal landen;Kust (TG);2020 januari;138.0;241.0
3928;Totaal landen;Kust (TG);2020 februari;168.0;303.0
3929;Totaal landen;Kust (TG);2020 maart;89.0;167.0
3930;Totaal landen;Kust (TG);2020 1e kwartaal;395.0;711.0
3931;Totaal landen;Kust (TG);2020 april;28.0;65.0
3932;Totaal landen;Kust (TG);2020 mei;87.0;159.0
3933;Totaal landen;Kust (TG);2020 juni;236.0;491.0
3934;Totaal landen;Kust (TG);2020 2e kwartaal;351.0;715.0
3935;Totaal landen;Kust (TG);2020 juli;282.0;691.0
3936;Totaal landen;Kust (TG);2020 augustus;298.0;722.0
3937;Totaal landen;Kust (TG);2020 september;241.0;534.0
3938;Totaal landen;Kust (TG);2020 3e kwartaal;821.0;1947.0
3939;Totaal landen;Kust (TG);2020 oktober;153.0;288.0
3940;Totaal landen;Kust (TG);2020 november;109.0;184.0
3941;Totaal landen;Kust (TG);2020 december;79.0;136.0
3942;Totaal landen;Kust (TG);2020 4e kwartaal;341.0;608.0
3943;Totaal landen;Kust (TG);2020;1908.0;3981.0
3944;Totaal landen;Kust (TG);2021 januari;48.0;79.0
3945;Totaal landen;Kust (TG);2021 februari;93.0;146.0
3946;Totaal landen;Kust (TG);2021 maart;102.0;166.0
3947;Totaal landen;Kust (TG);2021 1e kwartaal;244.0;391.0
3948;Totaal landen;Kust (TG);2021 april;153.0;254.0
3949;Totaal landen;Kust (TG);2021 mei;242.0;433.0
3950;Totaal landen;Kust (TG);2021 juni;261.0;512.0
3951;Totaal landen;Kust (TG);2021 2e kwartaal;656.0;1199.0
3952;Totaal landen;Kust (TG);2021 juli;301.0;678.0
3953;Totaal landen;Kust (TG);2021 augustus;314.0;723.0
3954;Totaal landen;Kust (TG);2021 september;264.0;568.0
3955;Totaal landen;Kust (TG);2021 3e kwartaal;879.0;1970.0
3956;Totaal landen;Kust (TG);2021 oktober;274.0;548.0
3957;Totaal landen;Kust (TG);2021 november;168.0;294.0
3958;Totaal landen;Kust (TG);2021 december;69.0;120.0
3959;Totaal landen;Kust (TG);2021 4e kwartaal;511.0;962.0
3960;Totaal landen;Kust (TG);2021;2289.0;4522.0
3961;Totaal landen;Kust (TG);2022 januari;70.0;121.0
3962;Totaal landen;Kust (TG);2022 februari;136.0;241.0
3963;Totaal landen;Kust (TG);2022 maart;211.0;394.0
3964;Totaal landen;Kust (TG);2022 1e kwartaal;417.0;755.0
3965;Totaal landen;Kust (TG);2022 april;272.0;554.0
3966;Totaal landen;Kust (TG);2022 mei;294.0;610.0
3967;Totaal landen;Kust (TG);2022 juni;287.0;634.0
3968;Totaal landen;Kust (TG);2022 2e kwartaal;853.0;1799.0
3969;Totaal landen;Kust (TG);2022 juli;322.0;755.0
3970;Totaal landen;Kust (TG);2022 augustus;319.0;791.0
3971;Totaal landen;Kust (TG);2022 september;284.0;625.0
3972;Totaal landen;Kust (TG);2022 3e kwartaal;925.0;2171.0
3973;Totaal landen;Kust (TG);2022 oktober;296.0;606.0
3974;Totaal landen;Kust (TG);2022 november;210.0;380.0
3975;Totaal landen;Kust (TG);2022 december;181.0;336.0
3976;Totaal landen;Kust (TG);2022 4e kwartaal;688.0;1322.0
3977;Totaal landen;Kust (TG);2022;2882.0;6047.0
3978;Totaal landen;Kust (TG);2023 januari;153.0;281.0
3979;Totaal landen;Kust (TG);2023 februari;180.0;326.0
3980;Totaal landen;Kust (TG);2023 maart;218.0;418.0
3981;Totaal landen;Kust (TG);2023 1e kwartaal;552.0;1025.0
3982;Totaal landen;Kust (TG);2023 april;305.0;644.0
3983;Totaal landen;Kust (TG);2023 mei;306.0;654.0
3984;Totaal landen;Kust (TG);2023 juni;318.0;701.0
3985;Totaal landen;Kust (TG);2023 2e kwartaal;929.0;1998.0
3986;Totaal landen;Kust (TG);2023 juli;316.0;799.0
3987;Totaal landen;Kust (TG);2023 augustus;315.0;780.0
3988;Totaal landen;Kust (TG);2023 september;298.0;667.0
3989;Totaal landen;Kust (TG);2023 3e kwartaal;929.0;2247.0
3990;Totaal landen;Kust (TG);2023 oktober;286.0;600.0
3991;Totaal landen;Kust (TG);2023 november;185.0;337.0
3992;Totaal landen;Kust (TG);2023 december;189.0;339.0
3993;Totaal landen;Kust (TG);2023 4e kwartaal;661.0;1275.0
3994;Totaal landen;Kust (TG);2023;3070.0;6545.0
3995;Totaal landen;Kust (TG);2024 januari;153.0;293.0
3996;Totaal landen;Kust (TG);2024 februari;175.0;319.0
3997;Totaal landen;Kust (TG);2024 maart;240.0;460.0
3998;Totaal landen;Kust (TG);2024 1e kwartaal;568.0;1072.0
3999;Totaal landen;Kust (TG);2024 april;273.0;566.0
4000;Totaal landen;Kust (TG);2024 mei;317.0;661.0
4001;Totaal landen;Kust (TG);2024 juni;300.0;633.0
4002;Totaal landen;Kust (TG);2024 2e kwartaal;889.0;1859.0
4003;Totaal landen;Kust (TG);2024 juli;309.0;730.0
4004;Totaal landen;Kust (TG);2024 augustus;353.0;866.0
4005;Totaal landen;Kust (TG);2024 september;294.0;664.0
4006;Totaal landen;Kust (TG);2024 3e kwartaal;958.0;2257.0
4007;Totaal landen;Kust (TG);2024 oktober;274.0;593.0
4008;Totaal landen;Kust (TG);2024 november;212.0;391.0
4009;Totaal landen;Kust (TG);2024 december;186.0;326.0
4010;Totaal landen;Kust (TG);2024 4e kwartaal;672.0;1310.0
4011;Totaal landen;Kust (TG);2024;3090.0;6502.0
4012;Totaal landen;Kust (TG);2025 januari;158.0;304.0
4013;Totaal landen;Kust (TG);2025 februari;176.0;312.0
4014;Totaal landen;Watersportgebieden (TG);2012 januari;82.0;126.0
4015;Totaal landen;Watersportgebieden (TG);2012 februari;81.0;129.0
4016;Totaal landen;Watersportgebieden (TG);2012 maart;98.0;159.0
4017;Totaal landen;Watersportgebieden (TG);2012 1e kwartaal;261.0;415.0
4018;Totaal landen;Watersportgebieden (TG);2012 april;124.0;221.0
4019;Totaal landen;Watersportgebieden (TG);2012 mei;137.0;235.0
4020;Totaal landen;Watersportgebieden (TG);2012 juni;129.0;225.0
4021;Totaal landen;Watersportgebieden (TG);2012 2e kwartaal;389.0;681.0
4022;Totaal landen;Watersportgebieden (TG);2012 juli;147.0;269.0
4023;Totaal landen;Watersportgebieden (TG);2012 augustus;163.0;301.0
4024;Totaal landen;Watersportgebieden (TG);2012 september;129.0;225.0
4025;Totaal landen;Watersportgebieden (TG);2012 3e kwartaal;439.0;795.0
4026;Totaal landen;Watersportgebieden (TG);2012 oktober;111.0;188.0
4027;Totaal landen;Watersportgebieden (TG);2012 november;98.0;161.0
4028;Totaal landen;Watersportgebieden (TG);2012 december;80.0;131.0
4029;Totaal landen;Watersportgebieden (TG);2012 4e kwartaal;289.0;481.0
4030;Totaal landen;Watersportgebieden (TG);2012;1377.0;2372.0
4031;Totaal landen;Watersportgebieden (TG);2013 januari;80.0;130.0
4032;Totaal landen;Watersportgebieden (TG);2013 februari;82.0;134.0
4033;Totaal landen;Watersportgebieden (TG);2013 maart;103.0;177.0
4034;Totaal landen;Watersportgebieden (TG);2013 1e kwartaal;265.0;441.0
4035;Totaal landen;Watersportgebieden (TG);2013 april;120.0;219.0
4036;Totaal landen;Watersportgebieden (TG);2013 mei;138.0;237.0
4037;Totaal landen;Watersportgebieden (TG);2013 juni;139.0;231.0
4038;Totaal landen;Watersportgebieden (TG);2013 2e kwartaal;396.0;687.0
4039;Totaal landen;Watersportgebieden (TG);2013 juli;145.0;268.0
4040;Totaal landen;Watersportgebieden (TG);2013 augustus;151.0;283.0
4041;Totaal landen;Watersportgebieden (TG);2013 september;135.0;230.0
4042;Totaal landen;Watersportgebieden (TG);2013 3e kwartaal;431.0;780.0
4043;Totaal landen;Watersportgebieden (TG);2013 oktober;125.0;211.0
4044;Totaal landen;Watersportgebieden (TG);2013 november;100.0;163.0
4045;Totaal landen;Watersportgebieden (TG);2013 december;90.0;148.0
4046;Totaal landen;Watersportgebieden (TG);2013 4e kwartaal;316.0;522.0
4047;Totaal landen;Watersportgebieden (TG);2013;1408.0;2430.0
4048;Totaal landen;Watersportgebieden (TG);2014 januari;82.0;130.0
4049;Totaal landen;Watersportgebieden (TG);2014 februari;82.0;136.0
4050;Totaal landen;Watersportgebieden (TG);2014 maart;109.0;178.0
4051;Totaal landen;Watersportgebieden (TG);2014 1e kwartaal;272.0;444.0
4052;Totaal landen;Watersportgebieden (TG);2014 april;126.0;228.0
4053;Totaal landen;Watersportgebieden (TG);2014 mei;142.0;248.0
4054;Totaal landen;Watersportgebieden (TG);2014 juni;146.0;258.0
4055;Totaal landen;Watersportgebieden (TG);2014 2e kwartaal;414.0;733.0
4056;Totaal landen;Watersportgebieden (TG);2014 juli;146.0;270.0
4057;Totaal landen;Watersportgebieden (TG);2014 augustus;154.0;278.0
4058;Totaal landen;Watersportgebieden (TG);2014 september;141.0;248.0
4059;Totaal landen;Watersportgebieden (TG);2014 3e kwartaal;441.0;796.0
4060;Totaal landen;Watersportgebieden (TG);2014 oktober;123.0;205.0
4061;Totaal landen;Watersportgebieden (TG);2014 november;99.0;153.0
4062;Totaal landen;Watersportgebieden (TG);2014 december;84.0;135.0
4063;Totaal landen;Watersportgebieden (TG);2014 4e kwartaal;306.0;493.0
4064;Totaal landen;Watersportgebieden (TG);2014;1433.0;2466.0
4065;Totaal landen;Watersportgebieden (TG);2015 januari;87.0;134.0
4066;Totaal landen;Watersportgebieden (TG);2015 februari;97.0;152.0
4067;Totaal landen;Watersportgebieden (TG);2015 maart;110.0;174.0
4068;Totaal landen;Watersportgebieden (TG);2015 1e kwartaal;294.0;461.0
4069;Totaal landen;Watersportgebieden (TG);2015 april;147.0;253.0
4070;Totaal landen;Watersportgebieden (TG);2015 mei;164.0;279.0
4071;Totaal landen;Watersportgebieden (TG);2015 juni;156.0;266.0
4072;Totaal landen;Watersportgebieden (TG);2015 2e kwartaal;467.0;798.0
4073;Totaal landen;Watersportgebieden (TG);2015 juli;172.0;299.0
4074;Totaal landen;Watersportgebieden (TG);2015 augustus;195.0;342.0
4075;Totaal landen;Watersportgebieden (TG);2015 september;152.0;262.0
4076;Totaal landen;Watersportgebieden (TG);2015 3e kwartaal;519.0;903.0
4077;Totaal landen;Watersportgebieden (TG);2015 oktober;135.0;228.0
4078;Totaal landen;Watersportgebieden (TG);2015 november;111.0;172.0
4079;Totaal landen;Watersportgebieden (TG);2015 december;98.0;163.0
4080;Totaal landen;Watersportgebieden (TG);2015 4e kwartaal;344.0;563.0
4081;Totaal landen;Watersportgebieden (TG);2015;1624.0;2725.0
4082;Totaal landen;Watersportgebieden (TG);2016 januari;83.0;130.0
4083;Totaal landen;Watersportgebieden (TG);2016 februari;97.0;152.0
4084;Totaal landen;Watersportgebieden (TG);2016 maart;110.0;183.0
4085;Totaal landen;Watersportgebieden (TG);2016 1e kwartaal;290.0;465.0
4086;Totaal landen;Watersportgebieden (TG);2016 april;129.0;218.0
4087;Totaal landen;Watersportgebieden (TG);2016 mei;154.0;256.0
4088;Totaal landen;Watersportgebieden (TG);2016 juni;136.0;230.0
4089;Totaal landen;Watersportgebieden (TG);2016 2e kwartaal;419.0;704.0
4090;Totaal landen;Watersportgebieden (TG);2016 juli;150.0;274.0
4091;Totaal landen;Watersportgebieden (TG);2016 augustus;172.0;319.0
4092;Totaal landen;Watersportgebieden (TG);2016 september;147.0;251.0
4093;Totaal landen;Watersportgebieden (TG);2016 3e kwartaal;470.0;844.0
4094;Totaal landen;Watersportgebieden (TG);2016 oktober;137.0;226.0
4095;Totaal landen;Watersportgebieden (TG);2016 november;104.0;162.0
4096;Totaal landen;Watersportgebieden (TG);2016 december;94.0;148.0
4097;Totaal landen;Watersportgebieden (TG);2016 4e kwartaal;335.0;536.0
4098;Totaal landen;Watersportgebieden (TG);2016;1513.0;2549.0
4099;Totaal landen;Watersportgebieden (TG);2017 januari;89.0;143.0
4100;Totaal landen;Watersportgebieden (TG);2017 februari;95.0;150.0
4101;Totaal landen;Watersportgebieden (TG);2017 maart;115.0;187.0
4102;Totaal landen;Watersportgebieden (TG);2017 1e kwartaal;299.0;480.0
4103;Totaal landen;Watersportgebieden (TG);2017 april;161.0;274.0
4104;Totaal landen;Watersportgebieden (TG);2017 mei;167.0;285.0
4105;Totaal landen;Watersportgebieden (TG);2017 juni;167.0;283.0
4106;Totaal landen;Watersportgebieden (TG);2017 2e kwartaal;496.0;842.0
4107;Totaal landen;Watersportgebieden (TG);2017 juli;168.0;308.0
4108;Totaal landen;Watersportgebieden (TG);2017 augustus;189.0;341.0
4109;Totaal landen;Watersportgebieden (TG);2017 september;156.0;273.0
4110;Totaal landen;Watersportgebieden (TG);2017 3e kwartaal;513.0;921.0
4111;Totaal landen;Watersportgebieden (TG);2017 oktober;152.0;248.0
4112;Totaal landen;Watersportgebieden (TG);2017 november;117.0;191.0
4113;Totaal landen;Watersportgebieden (TG);2017 december;110.0;172.0
4114;Totaal landen;Watersportgebieden (TG);2017 4e kwartaal;379.0;611.0
4115;Totaal landen;Watersportgebieden (TG);2017;1686.0;2854.0
4116;Totaal landen;Watersportgebieden (TG);2018 januari;102.0;164.0
4117;Totaal landen;Watersportgebieden (TG);2018 februari;107.0;168.0
4118;Totaal landen;Watersportgebieden (TG);2018 maart;128.0;205.0
4119;Totaal landen;Watersportgebieden (TG);2018 1e kwartaal;337.0;537.0
4120;Totaal landen;Watersportgebieden (TG);2018 april;168.0;281.0
4121;Totaal landen;Watersportgebieden (TG);2018 mei;188.0;318.0
4122;Totaal landen;Watersportgebieden (TG);2018 juni;190.0;321.0
4123;Totaal landen;Watersportgebieden (TG);2018 2e kwartaal;546.0;920.0
4124;Totaal landen;Watersportgebieden (TG);2018 juli;196.0;341.0
4125;Totaal landen;Watersportgebieden (TG);2018 augustus;215.0;382.0
4126;Totaal landen;Watersportgebieden (TG);2018 september;188.0;310.0
4127;Totaal landen;Watersportgebieden (TG);2018 3e kwartaal;599.0;1033.0
4128;Totaal landen;Watersportgebieden (TG);2018 oktober;162.0;270.0
4129;Totaal landen;Watersportgebieden (TG);2018 november;131.0;215.0
4130;Totaal landen;Watersportgebieden (TG);2018 december;116.0;181.0
4131;Totaal landen;Watersportgebieden (TG);2018 4e kwartaal;410.0;666.0
4132;Totaal landen;Watersportgebieden (TG);2018;1892.0;3156.0
4133;Totaal landen;Watersportgebieden (TG);2019 januari;106.0;179.0
4134;Totaal landen;Watersportgebieden (TG);2019 februari;118.0;187.0
4135;Totaal landen;Watersportgebieden (TG);2019 maart;142.0;228.0
4136;Totaal landen;Watersportgebieden (TG);2019 1e kwartaal;366.0;594.0
4137;Totaal landen;Watersportgebieden (TG);2019 april;191.0;325.0
4138;Totaal landen;Watersportgebieden (TG);2019 mei;186.0;318.0
4139;Totaal landen;Watersportgebieden (TG);2019 juni;208.0;356.0
4140;Totaal landen;Watersportgebieden (TG);2019 2e kwartaal;585.0;998.0
4141;Totaal landen;Watersportgebieden (TG);2019 juli;197.0;363.0
4142;Totaal landen;Watersportgebieden (TG);2019 augustus;208.0;382.0
4143;Totaal landen;Watersportgebieden (TG);2019 september;184.0;320.0
4144;Totaal landen;Watersportgebieden (TG);2019 3e kwartaal;589.0;1066.0
4145;Totaal landen;Watersportgebieden (TG);2019 oktober;182.0;308.0
4146;Totaal landen;Watersportgebieden (TG);2019 november;142.0;231.0
4147;Totaal landen;Watersportgebieden (TG);2019 december;134.0;214.0
4148;Totaal landen;Watersportgebieden (TG);2019 4e kwartaal;459.0;753.0
4149;Totaal landen;Watersportgebieden (TG);2019;1999.0;3411.0
4150;Totaal landen;Watersportgebieden (TG);2020 januari;119.0;198.0
4151;Totaal landen;Watersportgebieden (TG);2020 februari;122.0;202.0
4152;Totaal landen;Watersportgebieden (TG);2020 maart;63.0;114.0
4153;Totaal landen;Watersportgebieden (TG);2020 1e kwartaal;303.0;514.0
4154;Totaal landen;Watersportgebieden (TG);2020 april;24.0;50.0
4155;Totaal landen;Watersportgebieden (TG);2020 mei;55.0;109.0
4156;Totaal landen;Watersportgebieden (TG);2020 juni;124.0;218.0
4157;Totaal landen;Watersportgebieden (TG);2020 2e kwartaal;203.0;376.0
4158;Totaal landen;Watersportgebieden (TG);2020 juli;186.0;366.0
4159;Totaal landen;Watersportgebieden (TG);2020 augustus;196.0;372.0
4160;Totaal landen;Watersportgebieden (TG);2020 september;161.0;295.0
4161;Totaal landen;Watersportgebieden (TG);2020 3e kwartaal;542.0;1033.0
4162;Totaal landen;Watersportgebieden (TG);2020 oktober;98.0;178.0
4163;Totaal landen;Watersportgebieden (TG);2020 november;75.0;124.0
4164;Totaal landen;Watersportgebieden (TG);2020 december;60.0;102.0
4165;Totaal landen;Watersportgebieden (TG);2020 4e kwartaal;233.0;404.0
4166;Totaal landen;Watersportgebieden (TG);2020;1282.0;2327.0
4167;Totaal landen;Watersportgebieden (TG);2021 januari;44.0;69.0
4168;Totaal landen;Watersportgebieden (TG);2021 februari;60.0;95.0
4169;Totaal landen;Watersportgebieden (TG);2021 maart;68.0;119.0
4170;Totaal landen;Watersportgebieden (TG);2021 1e kwartaal;171.0;284.0
4171;Totaal landen;Watersportgebieden (TG);2021 april;88.0;150.0
4172;Totaal landen;Watersportgebieden (TG);2021 mei;148.0;250.0
4173;Totaal landen;Watersportgebieden (TG);2021 juni;174.0;297.0
4174;Totaal landen;Watersportgebieden (TG);2021 2e kwartaal;409.0;697.0
4175;Totaal landen;Watersportgebieden (TG);2021 juli;220.0;389.0
4176;Totaal landen;Watersportgebieden (TG);2021 augustus;238.0;419.0
4177;Totaal landen;Watersportgebieden (TG);2021 september;182.0;333.0
4178;Totaal landen;Watersportgebieden (TG);2021 3e kwartaal;640.0;1141.0
4179;Totaal landen;Watersportgebieden (TG);2021 oktober;166.0;280.0
4180;Totaal landen;Watersportgebieden (TG);2021 november;114.0;199.0
4181;Totaal landen;Watersportgebieden (TG);2021 december;66.0;111.0
4182;Totaal landen;Watersportgebieden (TG);2021 4e kwartaal;346.0;591.0
4183;Totaal landen;Watersportgebieden (TG);2021;1566.0;2713.0
4184;Totaal landen;Watersportgebieden (TG);2022 januari;58.0;102.0
4185;Totaal landen;Watersportgebieden (TG);2022 februari;86.0;153.0
4186;Totaal landen;Watersportgebieden (TG);2022 maart;117.0;209.0
4187;Totaal landen;Watersportgebieden (TG);2022 1e kwartaal;261.0;463.0
4188;Totaal landen;Watersportgebieden (TG);2022 april;165.0;321.0
4189;Totaal landen;Watersportgebieden (TG);2022 mei;206.0;359.0
4190;Totaal landen;Watersportgebieden (TG);2022 juni;200.0;362.0
4191;Totaal landen;Watersportgebieden (TG);2022 2e kwartaal;571.0;1042.0
4192;Totaal landen;Watersportgebieden (TG);2022 juli;229.0;415.0
4193;Totaal landen;Watersportgebieden (TG);2022 augustus;263.0;474.0
4194;Totaal landen;Watersportgebieden (TG);2022 september;224.0;386.0
4195;Totaal landen;Watersportgebieden (TG);2022 3e kwartaal;716.0;1275.0
4196;Totaal landen;Watersportgebieden (TG);2022 oktober;199.0;367.0
4197;Totaal landen;Watersportgebieden (TG);2022 november;165.0;267.0
4198;Totaal landen;Watersportgebieden (TG);2022 december;137.0;228.0
4199;Totaal landen;Watersportgebieden (TG);2022 4e kwartaal;501.0;862.0
4200;Totaal landen;Watersportgebieden (TG);2022;2049.0;3642.0
4201;Totaal landen;Watersportgebieden (TG);2023 januari;114.0;195.0
4202;Totaal landen;Watersportgebieden (TG);2023 februari;116.0;202.0
4203;Totaal landen;Watersportgebieden (TG);2023 maart;152.0;258.0
4204;Totaal landen;Watersportgebieden (TG);2023 1e kwartaal;383.0;654.0
4205;Totaal landen;Watersportgebieden (TG);2023 april;189.0;339.0
4206;Totaal landen;Watersportgebieden (TG);2023 mei;202.0;356.0
4207;Totaal landen;Watersportgebieden (TG);2023 juni;202.0;358.0
4208;Totaal landen;Watersportgebieden (TG);2023 2e kwartaal;593.0;1053.0
4209;Totaal landen;Watersportgebieden (TG);2023 juli;213.0;389.0
4210;Totaal landen;Watersportgebieden (TG);2023 augustus;221.0;409.0
4211;Totaal landen;Watersportgebieden (TG);2023 september;193.0;348.0
4212;Totaal landen;Watersportgebieden (TG);2023 3e kwartaal;627.0;1146.0
4213;Totaal landen;Watersportgebieden (TG);2023 oktober;175.0;324.0
4214;Totaal landen;Watersportgebieden (TG);2023 november;144.0;249.0
4215;Totaal landen;Watersportgebieden (TG);2023 december;131.0;220.0
4216;Totaal landen;Watersportgebieden (TG);2023 4e kwartaal;450.0;793.0
4217;Totaal landen;Watersportgebieden (TG);2023;2053.0;3646.0
4218;Totaal landen;Watersportgebieden (TG);2024 januari;141.0;248.0
4219;Totaal landen;Watersportgebieden (TG);2024 februari;129.0;215.0
4220;Totaal landen;Watersportgebieden (TG);2024 maart;179.0;301.0
4221;Totaal landen;Watersportgebieden (TG);2024 1e kwartaal;449.0;764.0
4222;Totaal landen;Watersportgebieden (TG);2024 april;179.0;322.0
4223;Totaal landen;Watersportgebieden (TG);2024 mei;211.0;378.0
4224;Totaal landen;Watersportgebieden (TG);2024 juni;205.0;378.0
4225;Totaal landen;Watersportgebieden (TG);2024 2e kwartaal;595.0;1078.0
4226;Totaal landen;Watersportgebieden (TG);2024 juli;212.0;391.0
4227;Totaal landen;Watersportgebieden (TG);2024 augustus;221.0;418.0
4228;Totaal landen;Watersportgebieden (TG);2024 september;213.0;372.0
4229;Totaal landen;Watersportgebieden (TG);2024 3e kwartaal;646.0;1185.0
4230;Totaal landen;Watersportgebieden (TG);2024 oktober;178.0;310.0
4231;Totaal landen;Watersportgebieden (TG);2024 november;172.0;277.0
4232;Totaal landen;Watersportgebieden (TG);2024 december;144.0;238.0
4233;Totaal landen;Watersportgebieden (TG);2024 4e kwartaal;494.0;825.0
4234;Totaal landen;Watersportgebieden (TG);2024;2180.0;3845.0
4235;Totaal landen;Watersportgebieden (TG);2025 januari;129.0;208.0
4236;Totaal landen;Watersportgebieden (TG);2025 februari;131.0;220.0
4237;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 januari;136.0;197.0
4238;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 februari;144.0;217.0
4239;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 maart;172.0;254.0
4240;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 1e kwartaal;451.0;668.0
4241;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 april;190.0;309.0
4242;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 mei;197.0;328.0
4243;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 juni;179.0;291.0
4244;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 2e kwartaal;566.0;929.0
4245;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 juli;182.0;350.0
4246;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 augustus;190.0;357.0
4247;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 september;194.0;324.0
4248;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 3e kwartaal;566.0;1031.0
4249;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 oktober;185.0;291.0
4250;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 november;158.0;234.0
4251;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 december;126.0;204.0
4252;Totaal landen;Bos en Heide Midden-Nederland (TG);2012 4e kwartaal;469.0;729.0
4253;Totaal landen;Bos en Heide Midden-Nederland (TG);2012;2052.0;3356.0
4254;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 januari;112.0;165.0
4255;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 februari;121.0;181.0
4256;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 maart;156.0;236.0
4257;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 1e kwartaal;389.0;582.0
4258;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 april;174.0;283.0
4259;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 mei;193.0;322.0
4260;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 juni;184.0;307.0
4261;Totaal landen;Bos en Heide Midden-Nederland (TG);2013 2e kwartaal;551.0;912.0
