ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
4331;Horst aan de Maas;Vrouw;15 tot 25 jaar;0.8;7.4
4332;Horst aan de Maas;Vrouw;25 tot 45 jaar;3.3;12.8
4333;Horst aan de Maas;Vrouw;45 tot 65 jaar;2.6;12.9
4334;Horst aan de Maas;Vrouw;65 jaar en ouder;2.2;12.8
4335;Houten;Totaal mannen en vrouwen;Totaal leeftijd;27.7;19.9
4336;Houten;Totaal mannen en vrouwen;15 tot 25 jaar;2.7;8.6
4337;Houten;Totaal mannen en vrouwen;25 tot 45 jaar;12.1;20.7
4338;Houten;Totaal mannen en vrouwen;45 tot 65 jaar;9.3;23.6
4339;Houten;Totaal mannen en vrouwen;65 jaar en ouder;3.7;16.3
4340;Houten;Man;Totaal leeftijd;14.4;24.5
4341;Houten;Man;15 tot 25 jaar;1.4;8.8
4342;Houten;Man;25 tot 45 jaar;6.1;25.2
4343;Houten;Man;45 tot 65 jaar;5.3;29.1
4344;Houten;Man;65 jaar en ouder;1.6;20.4
4345;Houten;Vrouw;Totaal leeftijd;13.3;14.8
4346;Houten;Vrouw;15 tot 25 jaar;1.3;8.4
4347;Houten;Vrouw;25 tot 45 jaar;6.0;16.0
4348;Houten;Vrouw;45 tot 65 jaar;4.0;16.1
4349;Houten;Vrouw;65 jaar en ouder;2.1;13.3
4350;Huizen;Totaal mannen en vrouwen;Totaal leeftijd;27.8;19.9
4351;Huizen;Totaal mannen en vrouwen;15 tot 25 jaar;2.6;8.2
4352;Huizen;Totaal mannen en vrouwen;25 tot 45 jaar;9.7;20.5
4353;Huizen;Totaal mannen en vrouwen;45 tot 65 jaar;10.2;23.1
4354;Huizen;Totaal mannen en vrouwen;65 jaar en ouder;5.4;18.0
4355;Huizen;Man;Totaal leeftijd;14.4;24.7
4356;Huizen;Man;15 tot 25 jaar;1.4;8.6
4357;Huizen;Man;25 tot 45 jaar;5.0;24.7
4358;Huizen;Man;45 tot 65 jaar;5.7;29.2
4359;Huizen;Man;65 jaar en ouder;2.3;23.2
4360;Huizen;Vrouw;Totaal leeftijd;13.4;14.6
4361;Huizen;Vrouw;15 tot 25 jaar;1.2;7.9
4362;Huizen;Vrouw;25 tot 45 jaar;4.7;16.0
4363;Huizen;Vrouw;45 tot 65 jaar;4.5;15.4
4364;Huizen;Vrouw;65 jaar en ouder;3.1;14.2
4365;Hulst;Totaal mannen en vrouwen;Totaal leeftijd;18.1;17.4
4366;Hulst;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;9.5
4367;Hulst;Totaal mannen en vrouwen;25 tot 45 jaar;6.0;18.4
4368;Hulst;Totaal mannen en vrouwen;45 tot 65 jaar;6.2;20.2
4369;Hulst;Totaal mannen en vrouwen;65 jaar en ouder;4.7;14.4
4370;Hulst;Man;Totaal leeftijd;9.7;21.4
4371;Hulst;Man;15 tot 25 jaar;0.6;10.4
4372;Hulst;Man;25 tot 45 jaar;3.3;22.4
4373;Hulst;Man;45 tot 65 jaar;3.7;24.9
4374;Hulst;Man;65 jaar en ouder;2.1;17.1
4375;Hulst;Vrouw;Totaal leeftijd;8.5;12.7
4376;Hulst;Vrouw;15 tot 25 jaar;0.6;8.5
4377;Hulst;Vrouw;25 tot 45 jaar;2.8;13.7
4378;Hulst;Vrouw;45 tot 65 jaar;2.5;13.2
4379;Hulst;Vrouw;65 jaar en ouder;2.6;12.2
4380;Hunsel;Totaal mannen en vrouwen;Totaal leeftijd;4.0;16.5
4381;Hunsel;Totaal mannen en vrouwen;15 tot 25 jaar;0.3;8.3
4382;Hunsel;Totaal mannen en vrouwen;25 tot 45 jaar;1.6;16.3
4383;Hunsel;Totaal mannen en vrouwen;45 tot 65 jaar;1.4;19.6
4384;Hunsel;Totaal mannen en vrouwen;65 jaar en ouder;0.7;14.3
4385;Hunsel;Man;Totaal leeftijd;2.2;20.0
4386;Hunsel;Man;15 tot 25 jaar;;
4387;Hunsel;Man;25 tot 45 jaar;0.9;19.4
4388;Hunsel;Man;45 tot 65 jaar;0.9;24.3
4389;Hunsel;Man;65 jaar en ouder;0.3;17.1
4390;Hunsel;Vrouw;Totaal leeftijd;1.8;12.1
4391;Hunsel;Vrouw;15 tot 25 jaar;;
4392;Hunsel;Vrouw;25 tot 45 jaar;0.7;12.5
4393;Hunsel;Vrouw;45 tot 65 jaar;0.6;12.5
4394;Hunsel;Vrouw;65 jaar en ouder;0.4;12.0
4395;IJsselstein;Totaal mannen en vrouwen;Totaal leeftijd;21.6;19.1
4396;IJsselstein;Totaal mannen en vrouwen;15 tot 25 jaar;1.8;9.0
4397;IJsselstein;Totaal mannen en vrouwen;25 tot 45 jaar;10.1;19.9
4398;IJsselstein;Totaal mannen en vrouwen;45 tot 65 jaar;6.6;22.1
4399;IJsselstein;Totaal mannen en vrouwen;65 jaar en ouder;3.2;15.9
4400;IJsselstein;Man;Totaal leeftijd;11.1;23.3
4401;IJsselstein;Man;15 tot 25 jaar;0.9;9.0
4402;IJsselstein;Man;25 tot 45 jaar;5.2;23.8
4403;IJsselstein;Man;45 tot 65 jaar;3.7;27.3
4404;IJsselstein;Man;65 jaar en ouder;1.3;19.1
4405;IJsselstein;Vrouw;Totaal leeftijd;10.5;14.6
4406;IJsselstein;Vrouw;15 tot 25 jaar;0.9;8.9
4407;IJsselstein;Vrouw;25 tot 45 jaar;4.8;15.7
4408;IJsselstein;Vrouw;45 tot 65 jaar;2.9;15.2
4409;IJsselstein;Vrouw;65 jaar en ouder;1.9;13.7
4410;Jacobswoude;Totaal mannen en vrouwen;Totaal leeftijd;7.1;18.7
4411;Jacobswoude;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;9.0
4412;Jacobswoude;Totaal mannen en vrouwen;25 tot 45 jaar;2.4;19.0
4413;Jacobswoude;Totaal mannen en vrouwen;45 tot 65 jaar;2.7;22.3
4414;Jacobswoude;Totaal mannen en vrouwen;65 jaar en ouder;1.3;16.5
4415;Jacobswoude;Man;Totaal leeftijd;3.9;23.0
4416;Jacobswoude;Man;15 tot 25 jaar;0.4;8.9
4417;Jacobswoude;Man;25 tot 45 jaar;1.3;22.7
4418;Jacobswoude;Man;45 tot 65 jaar;1.6;27.6
4419;Jacobswoude;Man;65 jaar en ouder;0.6;20.5
4420;Jacobswoude;Vrouw;Totaal leeftijd;3.2;13.5
4421;Jacobswoude;Vrouw;15 tot 25 jaar;0.4;9.1
4422;Jacobswoude;Vrouw;25 tot 45 jaar;1.1;14.6
4423;Jacobswoude;Vrouw;45 tot 65 jaar;1.1;14.2
4424;Jacobswoude;Vrouw;65 jaar en ouder;0.7;12.8
4425;Kampen;Totaal mannen en vrouwen;Totaal leeftijd;31.1;16.0
4426;Kampen;Totaal mannen en vrouwen;15 tot 25 jaar;3.9;9.6
4427;Kampen;Totaal mannen en vrouwen;25 tot 45 jaar;11.8;16.7
4428;Kampen;Totaal mannen en vrouwen;45 tot 65 jaar;9.3;18.8
4429;Kampen;Totaal mannen en vrouwen;65 jaar en ouder;6.2;14.7
4430;Kampen;Man;Totaal leeftijd;16.9;19.5
4431;Kampen;Man;15 tot 25 jaar;2.0;10.5
4432;Kampen;Man;25 tot 45 jaar;6.6;20.3
4433;Kampen;Man;45 tot 65 jaar;5.5;22.9
4434;Kampen;Man;65 jaar en ouder;2.7;17.7
4435;Kampen;Vrouw;Totaal leeftijd;14.3;11.9
4436;Kampen;Vrouw;15 tot 25 jaar;1.8;8.6
4437;Kampen;Vrouw;25 tot 45 jaar;5.2;12.2
4438;Kampen;Vrouw;45 tot 65 jaar;3.7;12.6
4439;Kampen;Vrouw;65 jaar en ouder;3.5;12.4
4440;Kapelle;Totaal mannen en vrouwen;Totaal leeftijd;7.6;18.0
4441;Kapelle;Totaal mannen en vrouwen;15 tot 25 jaar;0.8;8.8
4442;Kapelle;Totaal mannen en vrouwen;25 tot 45 jaar;2.7;17.9
4443;Kapelle;Totaal mannen en vrouwen;45 tot 65 jaar;2.5;22.8
4444;Kapelle;Totaal mannen en vrouwen;65 jaar en ouder;1.7;15.5
4445;Kapelle;Man;Totaal leeftijd;4.0;22.7
4446;Kapelle;Man;15 tot 25 jaar;0.4;8.6
4447;Kapelle;Man;25 tot 45 jaar;1.4;21.9
4448;Kapelle;Man;45 tot 65 jaar;1.5;28.4
4449;Kapelle;Man;65 jaar en ouder;0.7;19.5
4450;Kapelle;Vrouw;Totaal leeftijd;3.5;12.7
4451;Kapelle;Vrouw;15 tot 25 jaar;0.4;8.9
4452;Kapelle;Vrouw;25 tot 45 jaar;1.2;13.4
4453;Kapelle;Vrouw;45 tot 65 jaar;1.0;13.8
4454;Kapelle;Vrouw;65 jaar en ouder;0.9;12.3
4455;Katwijk;Totaal mannen en vrouwen;Totaal leeftijd;27.1;17.5
4456;Katwijk;Totaal mannen en vrouwen;15 tot 25 jaar;3.9;10.5
4457;Katwijk;Totaal mannen en vrouwen;25 tot 45 jaar;9.8;18.4
4458;Katwijk;Totaal mannen en vrouwen;45 tot 65 jaar;8.0;21.4
4459;Katwijk;Totaal mannen en vrouwen;65 jaar en ouder;5.5;15.3
4460;Katwijk;Man;Totaal leeftijd;14.7;21.8
4461;Katwijk;Man;15 tot 25 jaar;2.0;11.2
4462;Katwijk;Man;25 tot 45 jaar;5.6;22.6
4463;Katwijk;Man;45 tot 65 jaar;4.9;26.8
4464;Katwijk;Man;65 jaar en ouder;2.3;18.1
4465;Katwijk;Vrouw;Totaal leeftijd;12.4;12.5
4466;Katwijk;Vrouw;15 tot 25 jaar;1.9;9.7
4467;Katwijk;Vrouw;25 tot 45 jaar;4.3;12.9
4468;Katwijk;Vrouw;45 tot 65 jaar;3.1;12.8
4469;Katwijk;Vrouw;65 jaar en ouder;3.2;13.3
4470;Kerkrade;Totaal mannen en vrouwen;Totaal leeftijd;32.3;15.6
4471;Kerkrade;Totaal mannen en vrouwen;15 tot 25 jaar;2.6;9.0
4472;Kerkrade;Totaal mannen en vrouwen;25 tot 45 jaar;10.0;16.2
4473;Kerkrade;Totaal mannen en vrouwen;45 tot 65 jaar;10.9;16.9
4474;Kerkrade;Totaal mannen en vrouwen;65 jaar en ouder;8.8;15.2
4475;Kerkrade;Man;Totaal leeftijd;16.9;18.5
4476;Kerkrade;Man;15 tot 25 jaar;1.3;9.5
4477;Kerkrade;Man;25 tot 45 jaar;5.5;18.7
4478;Kerkrade;Man;45 tot 65 jaar;6.4;20.5
4479;Kerkrade;Man;65 jaar en ouder;3.7;18.0
4480;Kerkrade;Vrouw;Totaal leeftijd;15.4;12.4
4481;Kerkrade;Vrouw;15 tot 25 jaar;1.3;8.5
4482;Kerkrade;Vrouw;25 tot 45 jaar;4.5;13.1
4483;Kerkrade;Vrouw;45 tot 65 jaar;4.6;12.0
4484;Kerkrade;Vrouw;65 jaar en ouder;5.1;13.2
4485;Kessel;Totaal mannen en vrouwen;Totaal leeftijd;2.9;16.7
4486;Kessel;Totaal mannen en vrouwen;15 tot 25 jaar;0.2;8.6
4487;Kessel;Totaal mannen en vrouwen;25 tot 45 jaar;1.1;17.3
4488;Kessel;Totaal mannen en vrouwen;45 tot 65 jaar;1.0;19.1
4489;Kessel;Totaal mannen en vrouwen;65 jaar en ouder;0.6;15.0
4490;Kessel;Man;Totaal leeftijd;1.6;20.6
4491;Kessel;Man;15 tot 25 jaar;;
4492;Kessel;Man;25 tot 45 jaar;0.6;21.0
4493;Kessel;Man;45 tot 65 jaar;0.6;23.6
4494;Kessel;Man;65 jaar en ouder;0.2;18.5
4495;Kessel;Vrouw;Totaal leeftijd;1.3;11.8
4496;Kessel;Vrouw;15 tot 25 jaar;;
4497;Kessel;Vrouw;25 tot 45 jaar;0.5;12.6
4498;Kessel;Vrouw;45 tot 65 jaar;0.4;11.6
4499;Kessel;Vrouw;65 jaar en ouder;0.3;12.2
4500;Kollumerland en Nieuwkruisland;Totaal mannen en vrouwen;Totaal leeftijd;8.3;15.1
4501;Kollumerland en Nieuwkruisland;Totaal mannen en vrouwen;15 tot 25 jaar;0.9;10.5
4502;Kollumerland en Nieuwkruisland;Totaal mannen en vrouwen;25 tot 45 jaar;3.1;14.9
4503;Kollumerland en Nieuwkruisland;Totaal mannen en vrouwen;45 tot 65 jaar;2.5;17.5
4504;Kollumerland en Nieuwkruisland;Totaal mannen en vrouwen;65 jaar en ouder;1.8;14.2
4505;Kollumerland en Nieuwkruisland;Man;Totaal leeftijd;4.8;17.5
4506;Kollumerland en Nieuwkruisland;Man;15 tot 25 jaar;0.4;11.0
4507;Kollumerland en Nieuwkruisland;Man;25 tot 45 jaar;1.9;16.7
4508;Kollumerland en Nieuwkruisland;Man;45 tot 65 jaar;1.6;20.3
4509;Kollumerland en Nieuwkruisland;Man;65 jaar en ouder;0.8;17.0
4510;Kollumerland en Nieuwkruisland;Vrouw;Totaal leeftijd;3.5;11.8
4511;Kollumerland en Nieuwkruisland;Vrouw;15 tot 25 jaar;0.4;9.9
4512;Kollumerland en Nieuwkruisland;Vrouw;25 tot 45 jaar;1.2;12.3
4513;Kollumerland en Nieuwkruisland;Vrouw;45 tot 65 jaar;0.9;12.1
4514;Kollumerland en Nieuwkruisland;Vrouw;65 jaar en ouder;1.0;11.8
4515;Korendijk;Totaal mannen en vrouwen;Totaal leeftijd;6.9;18.7
4516;Korendijk;Totaal mannen en vrouwen;15 tot 25 jaar;0.7;10.2
4517;Korendijk;Totaal mannen en vrouwen;25 tot 45 jaar;2.4;19.8
4518;Korendijk;Totaal mannen en vrouwen;45 tot 65 jaar;2.4;21.9
4519;Korendijk;Totaal mannen en vrouwen;65 jaar en ouder;1.4;15.7
4520;Korendijk;Man;Totaal leeftijd;4.0;22.8
4521;Korendijk;Man;15 tot 25 jaar;0.4;11.1
4522;Korendijk;Man;25 tot 45 jaar;1.4;23.6
4523;Korendijk;Man;45 tot 65 jaar;1.5;26.6
4524;Korendijk;Man;65 jaar en ouder;0.7;19.3
4525;Korendijk;Vrouw;Totaal leeftijd;2.9;13.1
4526;Korendijk;Vrouw;15 tot 25 jaar;0.3;9.1
4527;Korendijk;Vrouw;25 tot 45 jaar;1.0;14.5
4528;Korendijk;Vrouw;45 tot 65 jaar;0.9;13.6
4529;Korendijk;Vrouw;65 jaar en ouder;0.7;12.3
4530;Krimpen aan den IJssel;Totaal mannen en vrouwen;Totaal leeftijd;18.8;19.2
4531;Krimpen aan den IJssel;Totaal mannen en vrouwen;15 tot 25 jaar;1.7;9.6
4532;Krimpen aan den IJssel;Totaal mannen en vrouwen;25 tot 45 jaar;6.2;19.4
4533;Krimpen aan den IJssel;Totaal mannen en vrouwen;45 tot 65 jaar;6.2;22.5
4534;Krimpen aan den IJssel;Totaal mannen en vrouwen;65 jaar en ouder;4.7;18.0
4535;Krimpen aan den IJssel;Man;Totaal leeftijd;10.0;24.0
4536;Krimpen aan den IJssel;Man;15 tot 25 jaar;0.9;10.1
4537;Krimpen aan den IJssel;Man;25 tot 45 jaar;3.3;23.2
4538;Krimpen aan den IJssel;Man;45 tot 65 jaar;3.7;28.2
4539;Krimpen aan den IJssel;Man;65 jaar en ouder;2.1;24.0
4540;Krimpen aan den IJssel;Vrouw;Totaal leeftijd;8.8;13.6
4541;Krimpen aan den IJssel;Vrouw;15 tot 25 jaar;0.8;9.0
4542;Krimpen aan den IJssel;Vrouw;25 tot 45 jaar;2.8;14.9
4543;Krimpen aan den IJssel;Vrouw;45 tot 65 jaar;2.5;14.1
4544;Krimpen aan den IJssel;Vrouw;65 jaar en ouder;2.7;13.3
4545;Laarbeek;Totaal mannen en vrouwen;Totaal leeftijd;14.4;17.4
4546;Laarbeek;Totaal mannen en vrouwen;15 tot 25 jaar;1.4;8.6
4547;Laarbeek;Totaal mannen en vrouwen;25 tot 45 jaar;5.1;18.4
4548;Laarbeek;Totaal mannen en vrouwen;45 tot 65 jaar;5.0;20.3
4549;Laarbeek;Totaal mannen en vrouwen;65 jaar en ouder;2.9;14.9
4550;Laarbeek;Man;Totaal leeftijd;8.0;21.3
4551;Laarbeek;Man;15 tot 25 jaar;0.7;9.3
4552;Laarbeek;Man;25 tot 45 jaar;2.8;21.9
4553;Laarbeek;Man;45 tot 65 jaar;3.2;24.6
4554;Laarbeek;Man;65 jaar en ouder;1.2;18.6
4555;Laarbeek;Vrouw;Totaal leeftijd;6.4;12.6
4556;Laarbeek;Vrouw;15 tot 25 jaar;0.6;7.8
4557;Laarbeek;Vrouw;25 tot 45 jaar;2.3;14.1
4558;Laarbeek;Vrouw;45 tot 65 jaar;1.8;12.7
4559;Laarbeek;Vrouw;65 jaar en ouder;1.6;12.1
4560;Landerd;Totaal mannen en vrouwen;Totaal leeftijd;9.9;17.0
4561;Landerd;Totaal mannen en vrouwen;15 tot 25 jaar;1.1;7.7
4562;Landerd;Totaal mannen en vrouwen;25 tot 45 jaar;3.6;17.8
4563;Landerd;Totaal mannen en vrouwen;45 tot 65 jaar;3.4;20.6
4564;Landerd;Totaal mannen en vrouwen;65 jaar en ouder;1.8;14.3
4565;Landerd;Man;Totaal leeftijd;5.5;20.9
4566;Landerd;Man;15 tot 25 jaar;0.6;8.6
4567;Landerd;Man;25 tot 45 jaar;2.0;21.7
4568;Landerd;Man;45 tot 65 jaar;2.1;25.1
4569;Landerd;Man;65 jaar en ouder;0.8;17.2
4570;Landerd;Vrouw;Totaal leeftijd;4.4;12.1
4571;Landerd;Vrouw;15 tot 25 jaar;0.5;6.8
4572;Landerd;Vrouw;25 tot 45 jaar;1.6;13.1
4573;Landerd;Vrouw;45 tot 65 jaar;1.3;13.2
4574;Landerd;Vrouw;65 jaar en ouder;1.0;12.0
4575;Landgraaf;Totaal mannen en vrouwen;Totaal leeftijd;26.7;16.1
4576;Landgraaf;Totaal mannen en vrouwen;15 tot 25 jaar;2.1;8.9
4577;Landgraaf;Totaal mannen en vrouwen;25 tot 45 jaar;8.9;16.4
4578;Landgraaf;Totaal mannen en vrouwen;45 tot 65 jaar;9.5;18.0
4579;Landgraaf;Totaal mannen en vrouwen;65 jaar en ouder;6.2;15.1
4580;Landgraaf;Man;Totaal leeftijd;14.0;19.3
4581;Landgraaf;Man;15 tot 25 jaar;1.1;9.5
4582;Landgraaf;Man;25 tot 45 jaar;4.7;18.7
4583;Landgraaf;Man;45 tot 65 jaar;5.6;22.0
4584;Landgraaf;Man;65 jaar en ouder;2.7;18.4
4585;Landgraaf;Vrouw;Totaal leeftijd;12.7;12.6
4586;Landgraaf;Vrouw;15 tot 25 jaar;1.0;8.3
4587;Landgraaf;Vrouw;25 tot 45 jaar;4.2;13.8
4588;Landgraaf;Vrouw;45 tot 65 jaar;4.0;12.4
4589;Landgraaf;Vrouw;65 jaar en ouder;3.5;12.6
4590;Landsmeer;Totaal mannen en vrouwen;Totaal leeftijd;7.0;20.3
4591;Landsmeer;Totaal mannen en vrouwen;15 tot 25 jaar;0.5;8.7
4592;Landsmeer;Totaal mannen en vrouwen;25 tot 45 jaar;2.2;22.3
4593;Landsmeer;Totaal mannen en vrouwen;45 tot 65 jaar;2.8;22.8
4594;Landsmeer;Totaal mannen en vrouwen;65 jaar en ouder;1.6;16.8
4595;Landsmeer;Man;Totaal leeftijd;3.6;24.7
4596;Landsmeer;Man;15 tot 25 jaar;0.3;8.9
4597;Landsmeer;Man;25 tot 45 jaar;1.1;26.9
4598;Landsmeer;Man;45 tot 65 jaar;1.5;27.5
4599;Landsmeer;Man;65 jaar en ouder;0.7;20.8
4600;Landsmeer;Vrouw;Totaal leeftijd;3.4;15.7
4601;Landsmeer;Vrouw;15 tot 25 jaar;0.2;8.4
4602;Landsmeer;Vrouw;25 tot 45 jaar;1.1;17.5
4603;Landsmeer;Vrouw;45 tot 65 jaar;1.2;17.0
4604;Landsmeer;Vrouw;65 jaar en ouder;0.9;13.6
4605;Langedijk;Totaal mannen en vrouwen;Totaal leeftijd;17.0;18.3
4606;Langedijk;Totaal mannen en vrouwen;15 tot 25 jaar;1.9;8.5
4607;Langedijk;Totaal mannen en vrouwen;25 tot 45 jaar;6.3;18.5
4608;Langedijk;Totaal mannen en vrouwen;45 tot 65 jaar;6.1;22.3
4609;Langedijk;Totaal mannen en vrouwen;65 jaar en ouder;2.8;15.6
4610;Langedijk;Man;Totaal leeftijd;9.2;22.9
4611;Langedijk;Man;15 tot 25 jaar;1.0;9.2
4612;Langedijk;Man;25 tot 45 jaar;3.3;22.8
4613;Langedijk;Man;45 tot 65 jaar;3.6;28.1
4614;Langedijk;Man;65 jaar en ouder;1.3;19.3
4615;Langedijk;Vrouw;Totaal leeftijd;7.8;12.9
4616;Langedijk;Vrouw;15 tot 25 jaar;0.9;7.7
4617;Langedijk;Vrouw;25 tot 45 jaar;3.0;13.7
4618;Langedijk;Vrouw;45 tot 65 jaar;2.5;14.0
4619;Langedijk;Vrouw;65 jaar en ouder;1.5;12.4
4620;Laren (NH.);Totaal mannen en vrouwen;Totaal leeftijd;7.7;25.9
4621;Laren (NH.);Totaal mannen en vrouwen;15 tot 25 jaar;0.4;8.4
4622;Laren (NH.);Totaal mannen en vrouwen;25 tot 45 jaar;2.0;25.2
4623;Laren (NH.);Totaal mannen en vrouwen;45 tot 65 jaar;2.5;30.5
4624;Laren (NH.);Totaal mannen en vrouwen;65 jaar en ouder;2.8;24.8
4625;Laren (NH.);Man;Totaal leeftijd;3.9;33.6
4626;Laren (NH.);Man;15 tot 25 jaar;0.2;8.2
4627;Laren (NH.);Man;25 tot 45 jaar;1.1;31.2
4628;Laren (NH.);Man;45 tot 65 jaar;1.5;39.3
4629;Laren (NH.);Man;65 jaar en ouder;1.1;32.9
4630;Laren (NH.);Vrouw;Totaal leeftijd;3.8;18.1
4631;Laren (NH.);Vrouw;15 tot 25 jaar;;
4632;Laren (NH.);Vrouw;25 tot 45 jaar;0.9;18.0
4633;Laren (NH.);Vrouw;45 tot 65 jaar;1.0;17.5
4634;Laren (NH.);Vrouw;65 jaar en ouder;1.7;19.4
4635;Leek;Totaal mannen en vrouwen;Totaal leeftijd;12.8;16.5
4636;Leek;Totaal mannen en vrouwen;15 tot 25 jaar;1.2;8.5
4637;Leek;Totaal mannen en vrouwen;25 tot 45 jaar;4.6;16.6
4638;Leek;Totaal mannen en vrouwen;45 tot 65 jaar;4.3;19.8
4639;Leek;Totaal mannen en vrouwen;65 jaar en ouder;2.7;14.6
4640;Leek;Man;Totaal leeftijd;6.9;20.1
4641;Leek;Man;15 tot 25 jaar;0.6;9.3
4642;Leek;Man;25 tot 45 jaar;2.5;19.6
4643;Leek;Man;45 tot 65 jaar;2.6;24.3
4644;Leek;Man;65 jaar en ouder;1.2;18.0
4645;Leek;Vrouw;Totaal leeftijd;5.9;12.2
4646;Leek;Vrouw;15 tot 25 jaar;0.6;7.6
4647;Leek;Vrouw;25 tot 45 jaar;2.1;13.0
4648;Leek;Vrouw;45 tot 65 jaar;1.7;13.0
4649;Leek;Vrouw;65 jaar en ouder;1.5;11.9
4650;Leerdam;Totaal mannen en vrouwen;Totaal leeftijd;13.5;17.1
4651;Leerdam;Totaal mannen en vrouwen;15 tot 25 jaar;1.5;9.9
4652;Leerdam;Totaal mannen en vrouwen;25 tot 45 jaar;4.7;17.7
4653;Leerdam;Totaal mannen en vrouwen;45 tot 65 jaar;4.3;20.3
4654;Leerdam;Totaal mannen en vrouwen;65 jaar en ouder;2.9;15.2
4655;Leerdam;Man;Totaal leeftijd;7.2;21.0
4656;Leerdam;Man;15 tot 25 jaar;0.8;10.8
4657;Leerdam;Man;25 tot 45 jaar;2.6;21.8
4658;Leerdam;Man;45 tot 65 jaar;2.6;24.8
4659;Leerdam;Man;65 jaar en ouder;1.2;18.4
4660;Leerdam;Vrouw;Totaal leeftijd;6.3;12.6
4661;Leerdam;Vrouw;15 tot 25 jaar;0.7;8.9
4662;Leerdam;Vrouw;25 tot 45 jaar;2.1;12.6
4663;Leerdam;Vrouw;45 tot 65 jaar;1.7;13.7
4664;Leerdam;Vrouw;65 jaar en ouder;1.7;13.0
4665;Leersum;Totaal mannen en vrouwen;Totaal leeftijd;5.0;19.1
4666;Leersum;Totaal mannen en vrouwen;15 tot 25 jaar;0.4;9.6
4667;Leersum;Totaal mannen en vrouwen;25 tot 45 jaar;1.7;17.9
4668;Leersum;Totaal mannen en vrouwen;45 tot 65 jaar;1.6;22.1
4669;Leersum;Totaal mannen en vrouwen;65 jaar en ouder;1.3;20.3
4670;Leersum;Man;Totaal leeftijd;2.7;23.2
4671;Leersum;Man;15 tot 25 jaar;0.3;9.9
4672;Leersum;Man;25 tot 45 jaar;0.9;21.1
4673;Leersum;Man;45 tot 65 jaar;0.9;27.0
4674;Leersum;Man;65 jaar en ouder;0.6;26.6
4675;Leersum;Vrouw;Totaal leeftijd;2.3;14.3
4676;Leersum;Vrouw;15 tot 25 jaar;;
4677;Leersum;Vrouw;25 tot 45 jaar;0.7;14.0
4678;Leersum;Vrouw;45 tot 65 jaar;0.7;15.3
4679;Leersum;Vrouw;65 jaar en ouder;0.7;15.0
4680;Leeuwarden;Totaal mannen en vrouwen;Totaal leeftijd;61.8;16.1
4681;Leeuwarden;Totaal mannen en vrouwen;15 tot 25 jaar;7.8;8.9
4682;Leeuwarden;Totaal mannen en vrouwen;25 tot 45 jaar;23.2;16.7
4683;Leeuwarden;Totaal mannen en vrouwen;45 tot 65 jaar;17.7;18.4
4684;Leeuwarden;Totaal mannen en vrouwen;65 jaar en ouder;13.1;16.4
4685;Leeuwarden;Man;Totaal leeftijd;31.3;18.7
4686;Leeuwarden;Man;15 tot 25 jaar;3.7;9.2
4687;Leeuwarden;Man;25 tot 45 jaar;12.3;18.5
4688;Leeuwarden;Man;45 tot 65 jaar;10.1;21.5
4689;Leeuwarden;Man;65 jaar en ouder;5.3;20.3
4690;Leeuwarden;Vrouw;Totaal leeftijd;30.5;13.5
4691;Leeuwarden;Vrouw;15 tot 25 jaar;4.2;8.6
4692;Leeuwarden;Vrouw;25 tot 45 jaar;10.9;14.6
4693;Leeuwarden;Vrouw;45 tot 65 jaar;7.6;14.4
4694;Leeuwarden;Vrouw;65 jaar en ouder;7.8;13.7
4695;Leeuwarderadeel;Totaal mannen en vrouwen;Totaal leeftijd;6.9;16.9
4696;Leeuwarderadeel;Totaal mannen en vrouwen;15 tot 25 jaar;0.6;7.7
4697;Leeuwarderadeel;Totaal mannen en vrouwen;25 tot 45 jaar;2.5;17.1
4698;Leeuwarderadeel;Totaal mannen en vrouwen;45 tot 65 jaar;2.6;19.6
4699;Leeuwarderadeel;Totaal mannen en vrouwen;65 jaar en ouder;1.3;15.2
4700;Leeuwarderadeel;Man;Totaal leeftijd;3.7;20.5
4701;Leeuwarderadeel;Man;15 tot 25 jaar;0.3;8.2
4702;Leeuwarderadeel;Man;25 tot 45 jaar;1.3;20.3
4703;Leeuwarderadeel;Man;45 tot 65 jaar;1.5;24.2
4704;Leeuwarderadeel;Man;65 jaar en ouder;0.6;17.9
4705;Leeuwarderadeel;Vrouw;Totaal leeftijd;3.2;12.7
4706;Leeuwarderadeel;Vrouw;15 tot 25 jaar;0.3;7.1
4707;Leeuwarderadeel;Vrouw;25 tot 45 jaar;1.2;13.5
4708;Leeuwarderadeel;Vrouw;45 tot 65 jaar;1.0;12.9
4709;Leeuwarderadeel;Vrouw;65 jaar en ouder;0.7;13.0
4710;Leiden;Totaal mannen en vrouwen;Totaal leeftijd;77.8;18.5
4711;Leiden;Totaal mannen en vrouwen;15 tot 25 jaar;9.3;8.8
4712;Leiden;Totaal mannen en vrouwen;25 tot 45 jaar;32.7;19.6
4713;Leiden;Totaal mannen en vrouwen;45 tot 65 jaar;22.6;22.1
4714;Leiden;Totaal mannen en vrouwen;65 jaar en ouder;13.3;16.3
4715;Leiden;Man;Totaal leeftijd;39.0;21.5
