ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdGewicht_1
6734;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1983;13361.0
6735;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1984;13534.0
6736;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1985;12563.0
6737;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1986;12876.0
6738;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1987;13616.0
6739;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1988;14900.0
6740;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1989;14346.0
6741;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1990;14298.0
6742;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1991;15062.0
6743;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1992;14529.0
6744;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1993;13454.0
6745;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1994;14188.0
6746;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1995;14621.0
6747;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1996;13609.0
6748;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1997;14451.0
6749;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1998;14078.0
6750;Eigen vervoer;2;0 Landbouwproducten en levende dieren;1999;15269.0
6751;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2000;16289.0
6752;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2001;14315.0
6753;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2002;14403.0
6754;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2003;13245.0
6755;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2004;13027.0
6756;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2005;13918.0
6757;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2006;13140.0
6758;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2007;13253.0
6759;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2008;11930.0
6760;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2009;12884.0
6761;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2010;11029.0
6762;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2011;10501.0
6763;Eigen vervoer;2;0 Landbouwproducten en levende dieren;2012;10919.0
6764;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1975;
6765;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1976;33863.0
6766;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1977;32837.0
6767;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1978;32263.0
6768;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1979;36444.0
6769;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1980;37173.0
6770;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1981;39856.0
6771;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1982;44677.0
6772;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1983;42418.0
6773;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1984;42229.0
6774;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1985;39655.0
6775;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1986;41027.0
6776;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1987;38636.0
6777;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1988;41254.0
6778;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1989;39861.0
6779;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1990;40572.0
6780;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1991;39137.0
6781;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1992;37466.0
6782;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1993;35141.0
6783;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1994;31815.0
6784;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1995;30036.0
6785;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1996;27657.0
6786;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1997;27621.0
6787;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1998;27322.0
6788;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;1999;30144.0
6789;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2000;27965.0
6790;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2001;26311.0
6791;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2002;25641.0
6792;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2003;19387.0
6793;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2004;26064.0
6794;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2005;27356.0
6795;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2006;24514.0
6796;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2007;24495.0
6797;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2008;24077.0
6798;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2009;21510.0
6799;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2010;20378.0
6800;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2011;24934.0
6801;Eigen vervoer;2;1 Andere voedingsproducten en veevoeder;2012;24869.0
6802;Eigen vervoer;2;2 Vaste minerale brandstoffen;1975;
6803;Eigen vervoer;2;2 Vaste minerale brandstoffen;1976;
6804;Eigen vervoer;2;2 Vaste minerale brandstoffen;1977;
6805;Eigen vervoer;2;2 Vaste minerale brandstoffen;1978;
6806;Eigen vervoer;2;2 Vaste minerale brandstoffen;1979;
6807;Eigen vervoer;2;2 Vaste minerale brandstoffen;1980;
6808;Eigen vervoer;2;2 Vaste minerale brandstoffen;1981;
6809;Eigen vervoer;2;2 Vaste minerale brandstoffen;1982;
6810;Eigen vervoer;2;2 Vaste minerale brandstoffen;1983;
6811;Eigen vervoer;2;2 Vaste minerale brandstoffen;1984;
6812;Eigen vervoer;2;2 Vaste minerale brandstoffen;1985;
6813;Eigen vervoer;2;2 Vaste minerale brandstoffen;1986;
6814;Eigen vervoer;2;2 Vaste minerale brandstoffen;1987;
6815;Eigen vervoer;2;2 Vaste minerale brandstoffen;1988;
6816;Eigen vervoer;2;2 Vaste minerale brandstoffen;1989;
6817;Eigen vervoer;2;2 Vaste minerale brandstoffen;1990;
6818;Eigen vervoer;2;2 Vaste minerale brandstoffen;1991;
6819;Eigen vervoer;2;2 Vaste minerale brandstoffen;1992;
6820;Eigen vervoer;2;2 Vaste minerale brandstoffen;1993;
6821;Eigen vervoer;2;2 Vaste minerale brandstoffen;1994;
6822;Eigen vervoer;2;2 Vaste minerale brandstoffen;1995;
6823;Eigen vervoer;2;2 Vaste minerale brandstoffen;1996;
6824;Eigen vervoer;2;2 Vaste minerale brandstoffen;1997;99.0
6825;Eigen vervoer;2;2 Vaste minerale brandstoffen;1998;29.0
6826;Eigen vervoer;2;2 Vaste minerale brandstoffen;1999;103.0
6827;Eigen vervoer;2;2 Vaste minerale brandstoffen;2000;75.0
6828;Eigen vervoer;2;2 Vaste minerale brandstoffen;2001;17.0
6829;Eigen vervoer;2;2 Vaste minerale brandstoffen;2002;38.0
6830;Eigen vervoer;2;2 Vaste minerale brandstoffen;2003;88.0
6831;Eigen vervoer;2;2 Vaste minerale brandstoffen;2004;692.0
6832;Eigen vervoer;2;2 Vaste minerale brandstoffen;2005;69.0
6833;Eigen vervoer;2;2 Vaste minerale brandstoffen;2006;400.0
6834;Eigen vervoer;2;2 Vaste minerale brandstoffen;2007;84.0
6835;Eigen vervoer;2;2 Vaste minerale brandstoffen;2008;45.0
6836;Eigen vervoer;2;2 Vaste minerale brandstoffen;2009;122.0
6837;Eigen vervoer;2;2 Vaste minerale brandstoffen;2010;22.0
6838;Eigen vervoer;2;2 Vaste minerale brandstoffen;2011;162.0
6839;Eigen vervoer;2;2 Vaste minerale brandstoffen;2012;162.0
6840;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1975;
6841;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1976;
6842;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1977;
6843;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1978;
6844;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1979;
6845;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1980;
6846;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1981;
6847;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1982;
6848;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1983;
6849;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1984;
6850;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1985;
6851;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1986;
6852;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1987;
6853;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1988;
6854;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1989;
6855;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1990;
6856;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1991;
6857;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1992;
6858;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1993;
6859;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1994;
6860;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1995;
6861;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1996;
6862;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1997;5254.0
6863;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1998;5068.0
6864;Eigen vervoer;2;3 Aardoliën en aardolieproducten;1999;5377.0
6865;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2000;5209.0
6866;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2001;5018.0
6867;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2002;5387.0
6868;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2003;7358.0
6869;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2004;5909.0
6870;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2005;5678.0
6871;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2006;6966.0
6872;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2007;6226.0
6873;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2008;4380.0
6874;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2009;6244.0
6875;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2010;6208.0
6876;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2011;5678.0
6877;Eigen vervoer;2;3 Aardoliën en aardolieproducten;2012;3983.0
6878;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1975;
6879;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1976;849.0
6880;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1977;886.0
6881;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1978;789.0
6882;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1979;826.0
6883;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1980;978.0
6884;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1981;1061.0
6885;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1982;1060.0
6886;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1983;1024.0
6887;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1984;1255.0
6888;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1985;1169.0
6889;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1986;1327.0
6890;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1987;1313.0
6891;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1988;1353.0
6892;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1989;1345.0
6893;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1990;1539.0
6894;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1991;1446.0
6895;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1992;1214.0
6896;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1993;1046.0
6897;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1994;1350.0
6898;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1995;1291.0
6899;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1996;1010.0
6900;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1997;1392.0
6901;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1998;1197.0
6902;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;1999;1854.0
6903;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2000;1631.0
6904;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2001;1817.0
6905;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2002;2046.0
6906;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2003;2276.0
6907;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2004;1991.0
6908;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2005;2061.0
6909;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2006;2446.0
6910;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2007;2738.0
6911;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2008;1735.0
6912;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2009;1880.0
6913;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2010;1001.0
6914;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2011;897.0
6915;Eigen vervoer;2;4 Ertsen, metaalafval, geroost ijzerkies;2012;1494.0
6916;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1975;
6917;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1976;1702.0
6918;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1977;1614.0
6919;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1978;1568.0
6920;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1979;1349.0
6921;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1980;1796.0
6922;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1981;1454.0
6923;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1982;1530.0
6924;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1983;1420.0
6925;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1984;1333.0
6926;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1985;1214.0
6927;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1986;1025.0
6928;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1987;1155.0
6929;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1988;1372.0
6930;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1989;1641.0
6931;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1990;1251.0
6932;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1991;1081.0
6933;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1992;1283.0
6934;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1993;1275.0
6935;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1994;1210.0
6936;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1995;1352.0
6937;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1996;1304.0
6938;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1997;1514.0
6939;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1998;1575.0
6940;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;1999;1518.0
6941;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2000;1588.0
6942;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2001;1195.0
6943;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2002;1271.0
6944;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2003;2470.0
6945;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2004;2384.0
6946;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2005;3602.0
6947;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2006;3471.0
6948;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2007;2955.0
6949;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2008;3062.0
6950;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2009;2654.0
6951;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2010;1851.0
6952;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2011;2415.0
6953;Eigen vervoer;2;5 IJzer, staal en non-ferrometalen (inc…;2012;2355.0
6954;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1975;
6955;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1976;36869.0
6956;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1977;39482.0
6957;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1978;37087.0
6958;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1979;33172.0
6959;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1980;49218.0
6960;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1981;48166.0
6961;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1982;47338.0
6962;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1983;41842.0
6963;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1984;40389.0
6964;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1985;38081.0
6965;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1986;41293.0
6966;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1987;35815.0
6967;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1988;41353.0
6968;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1989;37475.0
6969;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1990;37213.0
6970;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1991;31789.0
6971;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1992;31132.0
6972;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1993;25432.0
6973;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1994;22189.0
6974;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1995;20964.0
6975;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1996;19675.0
6976;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1997;20087.0
6977;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1998;18809.0
6978;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";1999;26502.0
6979;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2000;26018.0
6980;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2001;23389.0
6981;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2002;23244.0
6982;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2003;29886.0
6983;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2004;32405.0
6984;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2005;39752.0
6985;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2006;33643.0
6986;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2007;32656.0
6987;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2008;23563.0
6988;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2009;37544.0
6989;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2010;28040.0
6990;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2011;27235.0
6991;Eigen vervoer;2;"6 Ruwe mineralen en -fabricaten; bouwma…";2012;25786.0
6992;Eigen vervoer;2;7 Meststoffen;1975;
6993;Eigen vervoer;2;7 Meststoffen;1976;2016.0
6994;Eigen vervoer;2;7 Meststoffen;1977;1754.0
6995;Eigen vervoer;2;7 Meststoffen;1978;2205.0
6996;Eigen vervoer;2;7 Meststoffen;1979;2370.0
6997;Eigen vervoer;2;7 Meststoffen;1980;2521.0
6998;Eigen vervoer;2;7 Meststoffen;1981;2507.0
6999;Eigen vervoer;2;7 Meststoffen;1982;2443.0
7000;Eigen vervoer;2;7 Meststoffen;1983;2699.0
7001;Eigen vervoer;2;7 Meststoffen;1984;3110.0
7002;Eigen vervoer;2;7 Meststoffen;1985;3245.0
7003;Eigen vervoer;2;7 Meststoffen;1986;3338.0
7004;Eigen vervoer;2;7 Meststoffen;1987;4080.0
7005;Eigen vervoer;2;7 Meststoffen;1988;4161.0
7006;Eigen vervoer;2;7 Meststoffen;1989;4588.0
7007;Eigen vervoer;2;7 Meststoffen;1990;4429.0
7008;Eigen vervoer;2;7 Meststoffen;1991;4098.0
7009;Eigen vervoer;2;7 Meststoffen;1992;3744.0
7010;Eigen vervoer;2;7 Meststoffen;1993;3494.0
7011;Eigen vervoer;2;7 Meststoffen;1994;4673.0
7012;Eigen vervoer;2;7 Meststoffen;1995;3748.0
7013;Eigen vervoer;2;7 Meststoffen;1996;2734.0
7014;Eigen vervoer;2;7 Meststoffen;1997;2529.0
7015;Eigen vervoer;2;7 Meststoffen;1998;2616.0
7016;Eigen vervoer;2;7 Meststoffen;1999;2643.0
7017;Eigen vervoer;2;7 Meststoffen;2000;2449.0
7018;Eigen vervoer;2;7 Meststoffen;2001;2682.0
7019;Eigen vervoer;2;7 Meststoffen;2002;2007.0
7020;Eigen vervoer;2;7 Meststoffen;2003;5804.0
7021;Eigen vervoer;2;7 Meststoffen;2004;8320.0
7022;Eigen vervoer;2;7 Meststoffen;2005;8086.0
7023;Eigen vervoer;2;7 Meststoffen;2006;8090.0
7024;Eigen vervoer;2;7 Meststoffen;2007;4096.0
7025;Eigen vervoer;2;7 Meststoffen;2008;2836.0
7026;Eigen vervoer;2;7 Meststoffen;2009;9892.0
7027;Eigen vervoer;2;7 Meststoffen;2010;7875.0
7028;Eigen vervoer;2;7 Meststoffen;2011;7450.0
7029;Eigen vervoer;2;7 Meststoffen;2012;9606.0
7030;Eigen vervoer;2;8 Chemische producten;1975;
7031;Eigen vervoer;2;8 Chemische producten;1976;13510.0
7032;Eigen vervoer;2;8 Chemische producten;1977;13063.0
7033;Eigen vervoer;2;8 Chemische producten;1978;12236.0
7034;Eigen vervoer;2;8 Chemische producten;1979;14211.0
7035;Eigen vervoer;2;8 Chemische producten;1980;15131.0
7036;Eigen vervoer;2;8 Chemische producten;1981;14166.0
7037;Eigen vervoer;2;8 Chemische producten;1982;15843.0
7038;Eigen vervoer;2;8 Chemische producten;1983;15718.0
7039;Eigen vervoer;2;8 Chemische producten;1984;14721.0
7040;Eigen vervoer;2;8 Chemische producten;1985;14919.0
7041;Eigen vervoer;2;8 Chemische producten;1986;15146.0
7042;Eigen vervoer;2;8 Chemische producten;1987;12653.0
7043;Eigen vervoer;2;8 Chemische producten;1988;18835.0
7044;Eigen vervoer;2;8 Chemische producten;1989;20011.0
7045;Eigen vervoer;2;8 Chemische producten;1990;19700.0
7046;Eigen vervoer;2;8 Chemische producten;1991;19577.0
7047;Eigen vervoer;2;8 Chemische producten;1992;17971.0
7048;Eigen vervoer;2;8 Chemische producten;1993;16648.0
7049;Eigen vervoer;2;8 Chemische producten;1994;16514.0
7050;Eigen vervoer;2;8 Chemische producten;1995;16105.0
7051;Eigen vervoer;2;8 Chemische producten;1996;14977.0
7052;Eigen vervoer;2;8 Chemische producten;1997;15815.0
7053;Eigen vervoer;2;8 Chemische producten;1998;18620.0
7054;Eigen vervoer;2;8 Chemische producten;1999;22561.0
7055;Eigen vervoer;2;8 Chemische producten;2000;19793.0
7056;Eigen vervoer;2;8 Chemische producten;2001;22163.0
7057;Eigen vervoer;2;8 Chemische producten;2002;21546.0
7058;Eigen vervoer;2;8 Chemische producten;2003;26141.0
7059;Eigen vervoer;2;8 Chemische producten;2004;26104.0
7060;Eigen vervoer;2;8 Chemische producten;2005;26732.0
7061;Eigen vervoer;2;8 Chemische producten;2006;29360.0
7062;Eigen vervoer;2;8 Chemische producten;2007;21319.0
7063;Eigen vervoer;2;8 Chemische producten;2008;22088.0
7064;Eigen vervoer;2;8 Chemische producten;2009;32904.0
7065;Eigen vervoer;2;8 Chemische producten;2010;20664.0
7066;Eigen vervoer;2;8 Chemische producten;2011;21534.0
7067;Eigen vervoer;2;8 Chemische producten;2012;15477.0
7068;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1975;
7069;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1976;16088.0
7070;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1977;15175.0
7071;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1978;13567.0
7072;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1979;13297.0
7073;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1980;14459.0
7074;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1981;14608.0
7075;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1982;14932.0
7076;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1983;15202.0
7077;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1984;13960.0
7078;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1985;13596.0
7079;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1986;14178.0
7080;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1987;14600.0
7081;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1988;17067.0
7082;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1989;16925.0
7083;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1990;16662.0
7084;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1991;15731.0
7085;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1992;15515.0
7086;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1993;14208.0
7087;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1994;18260.0
7088;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1995;19416.0
7089;Eigen vervoer;2;9 Voertuigen, machines en overige goede…;1996;17834.0
