ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
5374;Geregistreerd in donorregister;Venlo;2018;39.4;44.0
5375;Geregistreerd in donorregister;Venlo;2019;39.5;44.0
5376;Geregistreerd in donorregister;Venray;2014;17.7;47.0
5377;Geregistreerd in donorregister;Venray;2015;17.7;47.0
5378;Geregistreerd in donorregister;Venray;2016;17.8;47.0
5379;Geregistreerd in donorregister;Venray;2017;18.2;47.0
5380;Geregistreerd in donorregister;Venray;2018;18.6;49.0
5381;Geregistreerd in donorregister;Venray;2019;18.7;49.0
5382;Geregistreerd in donorregister;Vianen;2014;6.8;40.0
5383;Geregistreerd in donorregister;Vianen;2015;6.8;40.0
5384;Geregistreerd in donorregister;Vianen;2016;6.8;40.0
5385;Geregistreerd in donorregister;Vianen;2017;7.2;42.0
5386;Geregistreerd in donorregister;Vianen;2018;7.6;44.0
5387;Geregistreerd in donorregister;Vianen;2019;7.8;44.0
5388;Geregistreerd in donorregister;Vijfheerenlanden;2014;;
5389;Geregistreerd in donorregister;Vijfheerenlanden;2015;;
5390;Geregistreerd in donorregister;Vijfheerenlanden;2016;;
5391;Geregistreerd in donorregister;Vijfheerenlanden;2017;;
5392;Geregistreerd in donorregister;Vijfheerenlanden;2018;;
5393;Geregistreerd in donorregister;Vijfheerenlanden;2019;;
5394;Geregistreerd in donorregister;Vlaardingen;2014;23.2;37.0
5395;Geregistreerd in donorregister;Vlaardingen;2015;23.3;37.0
5396;Geregistreerd in donorregister;Vlaardingen;2016;23.4;37.0
5397;Geregistreerd in donorregister;Vlaardingen;2017;24.4;39.0
5398;Geregistreerd in donorregister;Vlaardingen;2018;25.4;41.0
5399;Geregistreerd in donorregister;Vlaardingen;2019;25.5;40.0
5400;Geregistreerd in donorregister;Vlagtwedde;2014;;
5401;Geregistreerd in donorregister;Vlagtwedde;2015;;
5402;Geregistreerd in donorregister;Vlagtwedde;2016;;
5403;Geregistreerd in donorregister;Vlagtwedde;2017;;
5404;Geregistreerd in donorregister;Vlagtwedde;2018;;
5405;Geregistreerd in donorregister;Vlagtwedde;2019;;
5406;Geregistreerd in donorregister;Vlieland;2014;0.4;39.0
5407;Geregistreerd in donorregister;Vlieland;2015;0.4;39.0
5408;Geregistreerd in donorregister;Vlieland;2016;0.4;39.0
5409;Geregistreerd in donorregister;Vlieland;2017;0.4;39.0
5410;Geregistreerd in donorregister;Vlieland;2018;0.4;40.0
5411;Geregistreerd in donorregister;Vlieland;2019;0.4;39.0
5412;Geregistreerd in donorregister;Vlissingen;2014;15.7;40.0
5413;Geregistreerd in donorregister;Vlissingen;2015;15.8;40.0
5414;Geregistreerd in donorregister;Vlissingen;2016;15.8;40.0
5415;Geregistreerd in donorregister;Vlissingen;2017;16.3;42.0
5416;Geregistreerd in donorregister;Vlissingen;2018;16.8;43.0
5417;Geregistreerd in donorregister;Vlissingen;2019;17.0;43.0
5418;Geregistreerd in donorregister;Vlist;2014;;
5419;Geregistreerd in donorregister;Vlist;2015;;
5420;Geregistreerd in donorregister;Vlist;2016;;
5421;Geregistreerd in donorregister;Vlist;2017;;
5422;Geregistreerd in donorregister;Vlist;2018;;
5423;Geregistreerd in donorregister;Vlist;2019;;
5424;Geregistreerd in donorregister;Voerendaal;2014;4.8;43.0
5425;Geregistreerd in donorregister;Voerendaal;2015;4.8;43.0
5426;Geregistreerd in donorregister;Voerendaal;2016;4.8;43.0
5427;Geregistreerd in donorregister;Voerendaal;2017;5.0;45.0
5428;Geregistreerd in donorregister;Voerendaal;2018;5.1;46.0
5429;Geregistreerd in donorregister;Voerendaal;2019;5.2;47.0
5430;Geregistreerd in donorregister;Voorschoten;2014;8.9;42.0
5431;Geregistreerd in donorregister;Voorschoten;2015;9.0;42.0
5432;Geregistreerd in donorregister;Voorschoten;2016;9.1;42.0
5433;Geregistreerd in donorregister;Voorschoten;2017;9.4;43.0
5434;Geregistreerd in donorregister;Voorschoten;2018;9.7;44.0
5435;Geregistreerd in donorregister;Voorschoten;2019;9.7;44.0
5436;Geregistreerd in donorregister;Voorst;2014;8.4;40.0
5437;Geregistreerd in donorregister;Voorst;2015;8.5;41.0
5438;Geregistreerd in donorregister;Voorst;2016;8.7;41.0
5439;Geregistreerd in donorregister;Voorst;2017;8.9;42.0
5440;Geregistreerd in donorregister;Voorst;2018;9.2;43.0
5441;Geregistreerd in donorregister;Voorst;2019;9.3;44.0
5442;Geregistreerd in donorregister;Vught;2014;10.0;45.0
5443;Geregistreerd in donorregister;Vught;2015;10.1;45.0
5444;Geregistreerd in donorregister;Vught;2016;10.3;46.0
5445;Geregistreerd in donorregister;Vught;2017;10.6;47.0
5446;Geregistreerd in donorregister;Vught;2018;10.9;48.0
5447;Geregistreerd in donorregister;Vught;2019;10.9;48.0
5448;Geregistreerd in donorregister;Waadhoeke;2014;16.4;41.0
5449;Geregistreerd in donorregister;Waadhoeke;2015;16.4;41.0
5450;Geregistreerd in donorregister;Waadhoeke;2016;16.6;41.0
5451;Geregistreerd in donorregister;Waadhoeke;2017;17.0;42.0
5452;Geregistreerd in donorregister;Waadhoeke;2018;17.4;43.0
5453;Geregistreerd in donorregister;Waadhoeke;2019;17.6;43.0
5454;Geregistreerd in donorregister;Waalre;2014;6.8;47.0
5455;Geregistreerd in donorregister;Waalre;2015;6.9;47.0
5456;Geregistreerd in donorregister;Waalre;2016;7.0;48.0
5457;Geregistreerd in donorregister;Waalre;2017;7.1;49.0
5458;Geregistreerd in donorregister;Waalre;2018;7.3;49.0
5459;Geregistreerd in donorregister;Waalre;2019;7.4;49.0
5460;Geregistreerd in donorregister;Waalwijk;2014;16.6;41.0
5461;Geregistreerd in donorregister;Waalwijk;2015;16.8;41.0
5462;Geregistreerd in donorregister;Waalwijk;2016;16.9;41.0
5463;Geregistreerd in donorregister;Waalwijk;2017;17.3;42.0
5464;Geregistreerd in donorregister;Waalwijk;2018;17.9;43.0
5465;Geregistreerd in donorregister;Waalwijk;2019;18.1;43.0
5466;Geregistreerd in donorregister;Waddinxveen;2014;8.8;40.0
5467;Geregistreerd in donorregister;Waddinxveen;2015;8.9;40.0
5468;Geregistreerd in donorregister;Waddinxveen;2016;9.0;40.0
5469;Geregistreerd in donorregister;Waddinxveen;2017;9.4;41.0
5470;Geregistreerd in donorregister;Waddinxveen;2018;10.1;42.0
5471;Geregistreerd in donorregister;Waddinxveen;2019;10.3;42.0
5472;Geregistreerd in donorregister;Wageningen;2014;15.1;45.0
5473;Geregistreerd in donorregister;Wageningen;2015;15.3;45.0
5474;Geregistreerd in donorregister;Wageningen;2016;15.4;45.0
5475;Geregistreerd in donorregister;Wageningen;2017;15.7;45.0
5476;Geregistreerd in donorregister;Wageningen;2018;16.1;47.0
5477;Geregistreerd in donorregister;Wageningen;2019;16.1;46.0
5478;Geregistreerd in donorregister;Wassenaar;2014;8.0;36.0
5479;Geregistreerd in donorregister;Wassenaar;2015;8.1;36.0
5480;Geregistreerd in donorregister;Wassenaar;2016;8.1;36.0
5481;Geregistreerd in donorregister;Wassenaar;2017;8.4;37.0
5482;Geregistreerd in donorregister;Wassenaar;2018;8.6;38.0
5483;Geregistreerd in donorregister;Wassenaar;2019;8.8;38.0
5484;Geregistreerd in donorregister;Waterland;2014;6.0;40.0
5485;Geregistreerd in donorregister;Waterland;2015;6.1;41.0
5486;Geregistreerd in donorregister;Waterland;2016;6.2;41.0
5487;Geregistreerd in donorregister;Waterland;2017;6.3;41.0
5488;Geregistreerd in donorregister;Waterland;2018;6.4;43.0
5489;Geregistreerd in donorregister;Waterland;2019;6.5;43.0
5490;Geregistreerd in donorregister;Weert;2014;17.8;41.0
5491;Geregistreerd in donorregister;Weert;2015;17.9;41.0
5492;Geregistreerd in donorregister;Weert;2016;18.1;42.0
5493;Geregistreerd in donorregister;Weert;2017;18.6;42.0
5494;Geregistreerd in donorregister;Weert;2018;19.4;44.0
5495;Geregistreerd in donorregister;Weert;2019;19.5;44.0
5496;Geregistreerd in donorregister;Weesp;2014;6.4;41.0
5497;Geregistreerd in donorregister;Weesp;2015;6.5;41.0
5498;Geregistreerd in donorregister;Weesp;2016;6.6;41.0
5499;Geregistreerd in donorregister;Weesp;2017;6.9;42.0
5500;Geregistreerd in donorregister;Weesp;2018;7.3;44.0
5501;Geregistreerd in donorregister;Weesp;2019;7.4;44.0
5502;Geregistreerd in donorregister;Werkendam;2014;9.0;40.0
5503;Geregistreerd in donorregister;Werkendam;2015;9.0;40.0
5504;Geregistreerd in donorregister;Werkendam;2016;9.1;40.0
5505;Geregistreerd in donorregister;Werkendam;2017;9.4;41.0
5506;Geregistreerd in donorregister;Werkendam;2018;9.7;42.0
5507;Geregistreerd in donorregister;Werkendam;2019;9.8;42.0
5508;Geregistreerd in donorregister;West Betuwe;2014;;
5509;Geregistreerd in donorregister;West Betuwe;2015;;
5510;Geregistreerd in donorregister;West Betuwe;2016;;
5511;Geregistreerd in donorregister;West Betuwe;2017;;
5512;Geregistreerd in donorregister;West Betuwe;2018;;
5513;Geregistreerd in donorregister;West Betuwe;2019;;
5514;Geregistreerd in donorregister;West Maas en Waal;2014;6.9;43.0
5515;Geregistreerd in donorregister;West Maas en Waal;2015;7.0;43.0
5516;Geregistreerd in donorregister;West Maas en Waal;2016;7.1;43.0
5517;Geregistreerd in donorregister;West Maas en Waal;2017;7.3;44.0
5518;Geregistreerd in donorregister;West Maas en Waal;2018;7.6;46.0
5519;Geregistreerd in donorregister;West Maas en Waal;2019;7.8;46.0
5520;Geregistreerd in donorregister;Westerkwartier;2014;;
5521;Geregistreerd in donorregister;Westerkwartier;2015;;
5522;Geregistreerd in donorregister;Westerkwartier;2016;;
5523;Geregistreerd in donorregister;Westerkwartier;2017;;
5524;Geregistreerd in donorregister;Westerkwartier;2018;;
5525;Geregistreerd in donorregister;Westerkwartier;2019;;
5526;Geregistreerd in donorregister;Westerveld;2014;6.4;38.0
5527;Geregistreerd in donorregister;Westerveld;2015;6.5;38.0
5528;Geregistreerd in donorregister;Westerveld;2016;6.6;39.0
5529;Geregistreerd in donorregister;Westerveld;2017;6.8;40.0
5530;Geregistreerd in donorregister;Westerveld;2018;7.2;42.0
5531;Geregistreerd in donorregister;Westerveld;2019;7.5;43.0
5532;Geregistreerd in donorregister;Westervoort;2014;5.6;42.0
5533;Geregistreerd in donorregister;Westervoort;2015;5.6;42.0
5534;Geregistreerd in donorregister;Westervoort;2016;5.6;43.0
5535;Geregistreerd in donorregister;Westervoort;2017;5.8;44.0
5536;Geregistreerd in donorregister;Westervoort;2018;6.0;45.0
5537;Geregistreerd in donorregister;Westervoort;2019;6.0;45.0
5538;Geregistreerd in donorregister;Westerwolde;2014;8.0;36.0
5539;Geregistreerd in donorregister;Westerwolde;2015;8.0;36.0
5540;Geregistreerd in donorregister;Westerwolde;2016;8.1;36.0
5541;Geregistreerd in donorregister;Westerwolde;2017;8.4;38.0
5542;Geregistreerd in donorregister;Westerwolde;2018;8.7;39.0
5543;Geregistreerd in donorregister;Westerwolde;2019;8.8;39.0
5544;Geregistreerd in donorregister;Westland;2014;35.2;39.0
5545;Geregistreerd in donorregister;Westland;2015;35.5;39.0
5546;Geregistreerd in donorregister;Westland;2016;35.9;39.0
5547;Geregistreerd in donorregister;Westland;2017;37.1;40.0
5548;Geregistreerd in donorregister;Westland;2018;38.9;42.0
5549;Geregistreerd in donorregister;Westland;2019;39.4;42.0
5550;Geregistreerd in donorregister;Weststellingwerf;2014;8.8;40.0
5551;Geregistreerd in donorregister;Weststellingwerf;2015;8.9;40.0
5552;Geregistreerd in donorregister;Weststellingwerf;2016;9.0;40.0
5553;Geregistreerd in donorregister;Weststellingwerf;2017;9.2;41.0
5554;Geregistreerd in donorregister;Weststellingwerf;2018;9.6;42.0
5555;Geregistreerd in donorregister;Weststellingwerf;2019;9.7;43.0
5556;Geregistreerd in donorregister;Westvoorne;2014;5.0;40.0
5557;Geregistreerd in donorregister;Westvoorne;2015;5.0;40.0
5558;Geregistreerd in donorregister;Westvoorne;2016;5.1;40.0
5559;Geregistreerd in donorregister;Westvoorne;2017;5.3;41.0
5560;Geregistreerd in donorregister;Westvoorne;2018;5.6;43.0
5561;Geregistreerd in donorregister;Westvoorne;2019;5.7;43.0
5562;Geregistreerd in donorregister;Wierden;2014;7.6;37.0
5563;Geregistreerd in donorregister;Wierden;2015;7.7;38.0
5564;Geregistreerd in donorregister;Wierden;2016;7.8;38.0
5565;Geregistreerd in donorregister;Wierden;2017;8.0;39.0
5566;Geregistreerd in donorregister;Wierden;2018;8.3;40.0
5567;Geregistreerd in donorregister;Wierden;2019;8.4;40.0
5568;Geregistreerd in donorregister;Wijchen;2014;15.9;45.0
5569;Geregistreerd in donorregister;Wijchen;2015;15.9;45.0
5570;Geregistreerd in donorregister;Wijchen;2016;16.0;45.0
5571;Geregistreerd in donorregister;Wijchen;2017;16.3;46.0
5572;Geregistreerd in donorregister;Wijchen;2018;16.9;47.0
5573;Geregistreerd in donorregister;Wijchen;2019;17.0;47.0
5574;Geregistreerd in donorregister;Wijdemeren;2014;8.2;40.0
5575;Geregistreerd in donorregister;Wijdemeren;2015;8.3;41.0
5576;Geregistreerd in donorregister;Wijdemeren;2016;8.4;41.0
5577;Geregistreerd in donorregister;Wijdemeren;2017;8.6;42.0
5578;Geregistreerd in donorregister;Wijdemeren;2018;9.1;43.0
5579;Geregistreerd in donorregister;Wijdemeren;2019;9.2;44.0
5580;Geregistreerd in donorregister;Wijk bij Duurstede;2014;8.6;43.0
5581;Geregistreerd in donorregister;Wijk bij Duurstede;2015;8.7;43.0
5582;Geregistreerd in donorregister;Wijk bij Duurstede;2016;8.9;44.0
5583;Geregistreerd in donorregister;Wijk bij Duurstede;2017;9.1;44.0
5584;Geregistreerd in donorregister;Wijk bij Duurstede;2018;9.5;46.0
5585;Geregistreerd in donorregister;Wijk bij Duurstede;2019;9.6;46.0
5586;Geregistreerd in donorregister;Winsum;2014;4.9;41.0
5587;Geregistreerd in donorregister;Winsum;2015;4.9;41.0
5588;Geregistreerd in donorregister;Winsum;2016;4.9;41.0
5589;Geregistreerd in donorregister;Winsum;2017;5.0;42.0
5590;Geregistreerd in donorregister;Winsum;2018;5.1;43.0
5591;Geregistreerd in donorregister;Winsum;2019;5.2;44.0
5592;Geregistreerd in donorregister;Winterswijk;2014;10.4;41.0
5593;Geregistreerd in donorregister;Winterswijk;2015;10.6;42.0
5594;Geregistreerd in donorregister;Winterswijk;2016;10.7;42.0
5595;Geregistreerd in donorregister;Winterswijk;2017;10.9;43.0
5596;Geregistreerd in donorregister;Winterswijk;2018;11.2;44.0
5597;Geregistreerd in donorregister;Winterswijk;2019;11.3;44.0
5598;Geregistreerd in donorregister;Woensdrecht;2014;8.3;43.0
5599;Geregistreerd in donorregister;Woensdrecht;2015;8.3;43.0
5600;Geregistreerd in donorregister;Woensdrecht;2016;8.2;43.0
5601;Geregistreerd in donorregister;Woensdrecht;2017;8.4;43.0
5602;Geregistreerd in donorregister;Woensdrecht;2018;8.5;44.0
5603;Geregistreerd in donorregister;Woensdrecht;2019;8.5;44.0
5604;Geregistreerd in donorregister;Woerden;2014;17.8;41.0
5605;Geregistreerd in donorregister;Woerden;2015;17.9;41.0
5606;Geregistreerd in donorregister;Woerden;2016;18.2;42.0
5607;Geregistreerd in donorregister;Woerden;2017;18.8;43.0
5608;Geregistreerd in donorregister;Woerden;2018;19.5;44.0
5609;Geregistreerd in donorregister;Woerden;2019;19.7;44.0
5610;Geregistreerd in donorregister;De Wolden;2014;8.1;39.0
5611;Geregistreerd in donorregister;De Wolden;2015;8.2;40.0
5612;Geregistreerd in donorregister;De Wolden;2016;8.3;40.0
5613;Geregistreerd in donorregister;De Wolden;2017;8.6;41.0
5614;Geregistreerd in donorregister;De Wolden;2018;8.9;42.0
5615;Geregistreerd in donorregister;De Wolden;2019;9.1;43.0
5616;Geregistreerd in donorregister;Wormerland;2014;5.8;42.0
5617;Geregistreerd in donorregister;Wormerland;2015;5.9;42.0
5618;Geregistreerd in donorregister;Wormerland;2016;5.9;42.0
5619;Geregistreerd in donorregister;Wormerland;2017;6.1;43.0
5620;Geregistreerd in donorregister;Wormerland;2018;6.3;45.0
5621;Geregistreerd in donorregister;Wormerland;2019;6.5;45.0
5622;Geregistreerd in donorregister;Woudenberg;2014;3.9;38.0
5623;Geregistreerd in donorregister;Woudenberg;2015;3.9;38.0
5624;Geregistreerd in donorregister;Woudenberg;2016;4.0;38.0
5625;Geregistreerd in donorregister;Woudenberg;2017;4.2;39.0
5626;Geregistreerd in donorregister;Woudenberg;2018;4.4;40.0
5627;Geregistreerd in donorregister;Woudenberg;2019;4.5;41.0
5628;Geregistreerd in donorregister;Woudrichem;2014;5.0;41.0
5629;Geregistreerd in donorregister;Woudrichem;2015;5.1;41.0
5630;Geregistreerd in donorregister;Woudrichem;2016;5.1;41.0
5631;Geregistreerd in donorregister;Woudrichem;2017;5.2;41.0
5632;Geregistreerd in donorregister;Woudrichem;2018;5.4;43.0
5633;Geregistreerd in donorregister;Woudrichem;2019;5.5;42.0
5634;Geregistreerd in donorregister;Zaanstad;2014;47.5;37.0
5635;Geregistreerd in donorregister;Zaanstad;2015;47.7;36.0
5636;Geregistreerd in donorregister;Zaanstad;2016;48.1;36.0
5637;Geregistreerd in donorregister;Zaanstad;2017;50.1;38.0
5638;Geregistreerd in donorregister;Zaanstad;2018;52.8;39.0
5639;Geregistreerd in donorregister;Zaanstad;2019;53.3;39.0
5640;Geregistreerd in donorregister;Zaltbommel;2014;8.7;38.0
5641;Geregistreerd in donorregister;Zaltbommel;2015;8.8;38.0
5642;Geregistreerd in donorregister;Zaltbommel;2016;8.9;38.0
5643;Geregistreerd in donorregister;Zaltbommel;2017;9.1;39.0
5644;Geregistreerd in donorregister;Zaltbommel;2018;9.6;40.0
5645;Geregistreerd in donorregister;Zaltbommel;2019;9.7;40.0
5646;Geregistreerd in donorregister;Zandvoort;2014;5.4;36.0
5647;Geregistreerd in donorregister;Zandvoort;2015;5.5;37.0
5648;Geregistreerd in donorregister;Zandvoort;2016;5.6;37.0
5649;Geregistreerd in donorregister;Zandvoort;2017;5.8;38.0
5650;Geregistreerd in donorregister;Zandvoort;2018;6.0;39.0
5651;Geregistreerd in donorregister;Zandvoort;2019;6.0;39.0
5652;Geregistreerd in donorregister;Zederik;2014;4.3;37.0
5653;Geregistreerd in donorregister;Zederik;2015;4.4;38.0
5654;Geregistreerd in donorregister;Zederik;2016;4.4;38.0
5655;Geregistreerd in donorregister;Zederik;2017;4.5;38.0
5656;Geregistreerd in donorregister;Zederik;2018;4.7;39.0
5657;Geregistreerd in donorregister;Zederik;2019;4.7;39.0
5658;Geregistreerd in donorregister;Zeevang;2014;;
5659;Geregistreerd in donorregister;Zeevang;2015;;
5660;Geregistreerd in donorregister;Zeevang;2016;;
5661;Geregistreerd in donorregister;Zeevang;2017;;
5662;Geregistreerd in donorregister;Zeevang;2018;;
5663;Geregistreerd in donorregister;Zeevang;2019;;
5664;Geregistreerd in donorregister;Zeewolde;2014;7.5;42.0
5665;Geregistreerd in donorregister;Zeewolde;2015;7.6;41.0
5666;Geregistreerd in donorregister;Zeewolde;2016;7.8;41.0
5667;Geregistreerd in donorregister;Zeewolde;2017;8.0;42.0
5668;Geregistreerd in donorregister;Zeewolde;2018;8.4;44.0
5669;Geregistreerd in donorregister;Zeewolde;2019;8.5;44.0
5670;Geregistreerd in donorregister;Zeist;2014;21.4;41.0
5671;Geregistreerd in donorregister;Zeist;2015;21.5;41.0
5672;Geregistreerd in donorregister;Zeist;2016;22.0;41.0
5673;Geregistreerd in donorregister;Zeist;2017;22.8;42.0
5674;Geregistreerd in donorregister;Zeist;2018;24.1;44.0
5675;Geregistreerd in donorregister;Zeist;2019;24.7;45.0
5676;Geregistreerd in donorregister;Zevenaar;2014;16.3;43.0
5677;Geregistreerd in donorregister;Zevenaar;2015;16.4;43.0
5678;Geregistreerd in donorregister;Zevenaar;2016;16.6;44.0
5679;Geregistreerd in donorregister;Zevenaar;2017;17.0;44.0
5680;Geregistreerd in donorregister;Zevenaar;2018;17.5;46.0
5681;Geregistreerd in donorregister;Zevenaar;2019;17.6;46.0
5682;Geregistreerd in donorregister;Zoetermeer;2014;43.3;41.0
5683;Geregistreerd in donorregister;Zoetermeer;2015;43.5;41.0
5684;Geregistreerd in donorregister;Zoetermeer;2016;43.6;41.0
5685;Geregistreerd in donorregister;Zoetermeer;2017;45.0;42.0
5686;Geregistreerd in donorregister;Zoetermeer;2018;46.8;43.0
5687;Geregistreerd in donorregister;Zoetermeer;2019;46.9;43.0
5688;Geregistreerd in donorregister;Zoeterwoude;2014;3.0;42.0
5689;Geregistreerd in donorregister;Zoeterwoude;2015;3.1;42.0
5690;Geregistreerd in donorregister;Zoeterwoude;2016;3.1;43.0
5691;Geregistreerd in donorregister;Zoeterwoude;2017;3.2;43.0
5692;Geregistreerd in donorregister;Zoeterwoude;2018;3.3;45.0
5693;Geregistreerd in donorregister;Zoeterwoude;2019;3.3;45.0
5694;Geregistreerd in donorregister;Zuidhorn;2014;6.0;38.0
5695;Geregistreerd in donorregister;Zuidhorn;2015;6.1;39.0
5696;Geregistreerd in donorregister;Zuidhorn;2016;6.2;39.0
5697;Geregistreerd in donorregister;Zuidhorn;2017;6.4;40.0
5698;Geregistreerd in donorregister;Zuidhorn;2018;6.7;42.0
5699;Geregistreerd in donorregister;Zuidhorn;2019;6.8;42.0
5700;Geregistreerd in donorregister;Zuidplas;2014;13.4;38.0
5701;Geregistreerd in donorregister;Zuidplas;2015;13.5;38.0
5702;Geregistreerd in donorregister;Zuidplas;2016;13.6;39.0
5703;Geregistreerd in donorregister;Zuidplas;2017;14.1;39.0
5704;Geregistreerd in donorregister;Zuidplas;2018;14.7;41.0
5705;Geregistreerd in donorregister;Zuidplas;2019;15.0;41.0
5706;Geregistreerd in donorregister;Zundert;2014;7.9;41.0
5707;Geregistreerd in donorregister;Zundert;2015;7.9;41.0
5708;Geregistreerd in donorregister;Zundert;2016;8.0;42.0
5709;Geregistreerd in donorregister;Zundert;2017;8.2;42.0
5710;Geregistreerd in donorregister;Zundert;2018;8.4;44.0
5711;Geregistreerd in donorregister;Zundert;2019;8.5;44.0
5712;Geregistreerd in donorregister;Zutphen;2014;17.7;43.0
5713;Geregistreerd in donorregister;Zutphen;2015;17.8;44.0
5714;Geregistreerd in donorregister;Zutphen;2016;18.0;44.0
5715;Geregistreerd in donorregister;Zutphen;2017;18.6;45.0
5716;Geregistreerd in donorregister;Zutphen;2018;19.3;46.0
5717;Geregistreerd in donorregister;Zutphen;2019;19.6;46.0
5718;Geregistreerd in donorregister;Zwartewaterland;2014;6.0;33.0
5719;Geregistreerd in donorregister;Zwartewaterland;2015;6.0;33.0
5720;Geregistreerd in donorregister;Zwartewaterland;2016;6.1;33.0
5721;Geregistreerd in donorregister;Zwartewaterland;2017;6.2;34.0
5722;Geregistreerd in donorregister;Zwartewaterland;2018;6.6;35.0
5723;Geregistreerd in donorregister;Zwartewaterland;2019;6.6;35.0
5724;Geregistreerd in donorregister;Zwijndrecht;2014;15.6;40.0
5725;Geregistreerd in donorregister;Zwijndrecht;2015;15.6;40.0
5726;Geregistreerd in donorregister;Zwijndrecht;2016;15.5;40.0
5727;Geregistreerd in donorregister;Zwijndrecht;2017;15.9;41.0
5728;Geregistreerd in donorregister;Zwijndrecht;2018;16.4;42.0
5729;Geregistreerd in donorregister;Zwijndrecht;2019;16.6;43.0
5730;Geregistreerd in donorregister;Zwolle;2014;44.9;43.0
5731;Geregistreerd in donorregister;Zwolle;2015;45.3;43.0
5732;Geregistreerd in donorregister;Zwolle;2016;46.2;43.0
5733;Geregistreerd in donorregister;Zwolle;2017;47.6;44.0
5734;Geregistreerd in donorregister;Zwolle;2018;49.5;46.0
5735;Geregistreerd in donorregister;Zwolle;2019;50.3;46.0
5736;Toestemming zonder donatiebeperkingen;Nederland;2014;2796.3;19.0
5737;Toestemming zonder donatiebeperkingen;Nederland;2015;2827.9;19.0
5738;Toestemming zonder donatiebeperkingen;Nederland;2016;2869.7;19.0
5739;Toestemming zonder donatiebeperkingen;Nederland;2017;2888.6;19.0
5740;Toestemming zonder donatiebeperkingen;Nederland;2018;2919.6;19.0
5741;Toestemming zonder donatiebeperkingen;Nederland;2019;2917.4;19.0
5742;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2014;283.4;19.0
5743;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2015;286.5;19.0
5744;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2016;290.8;19.0
5745;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2017;292.4;19.0
5746;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2018;294.9;19.0
5747;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2019;294.5;19.0
5748;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2014;581.8;19.0
5749;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2015;589.0;19.0
5750;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2016;599.3;19.0
5751;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2017;604.4;19.0
5752;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2018;612.7;19.0
5753;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2019;613.7;19.0
5754;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2014;1244.5;18.0
5755;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2015;1260.0;18.0
5756;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2016;1280.2;18.0
5757;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2017;1289.9;18.0
5758;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2018;1304.7;18.0
5759;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2019;1303.5;18.0
5760;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2014;686.5;22.0
5761;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2015;692.5;22.0
5762;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2016;699.4;22.0
5763;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2017;701.8;22.0
5764;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2018;707.3;22.0
5765;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2019;705.6;22.0
5766;Toestemming zonder donatiebeperkingen;Groningen (PV);2014;95.7;19.0
5767;Toestemming zonder donatiebeperkingen;Groningen (PV);2015;96.8;19.0
5768;Toestemming zonder donatiebeperkingen;Groningen (PV);2016;98.1;19.0
5769;Toestemming zonder donatiebeperkingen;Groningen (PV);2017;98.5;19.0
5770;Toestemming zonder donatiebeperkingen;Groningen (PV);2018;99.3;19.0
5771;Toestemming zonder donatiebeperkingen;Groningen (PV);2019;98.7;19.0
5772;Toestemming zonder donatiebeperkingen;Friesland (PV);2014;105.3;19.0
5773;Toestemming zonder donatiebeperkingen;Friesland (PV);2015;106.3;19.0
5774;Toestemming zonder donatiebeperkingen;Friesland (PV);2016;107.9;19.0
5775;Toestemming zonder donatiebeperkingen;Friesland (PV);2017;108.2;19.0
5776;Toestemming zonder donatiebeperkingen;Friesland (PV);2018;108.8;19.0
5777;Toestemming zonder donatiebeperkingen;Friesland (PV);2019;108.8;19.0
5778;Toestemming zonder donatiebeperkingen;Drenthe (PV);2014;82.4;19.0
5779;Toestemming zonder donatiebeperkingen;Drenthe (PV);2015;83.4;20.0
5780;Toestemming zonder donatiebeperkingen;Drenthe (PV);2016;84.9;20.0
5781;Toestemming zonder donatiebeperkingen;Drenthe (PV);2017;85.8;20.0
