ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
5941;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2005;147.0;75.0
5942;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2006;152.0;77.0
5943;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2007;152.0;77.0
5944;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2008;148.0;75.0
5945;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2009;150.0;75.0
5946;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2010;150.0;75.0
5947;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2011;154.0;77.0
5948;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2012;153.0;76.0
5949;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2013;146.0;73.0
5950;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2014;144.0;72.0
5951;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2015;143.0;71.0
5952;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2016;142.0;70.0
5953;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2017;140.0;68.0
5954;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2018;140.0;68.0
5955;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2019;146.0;70.0
5956;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2020;162.0;78.0
5957;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2021;176.0;84.0
5958;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2022;182.0;86.0
5959;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2023;187.0;88.0
5960;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2024;200.0;93.0
5961;Reinigingsrechten en afvalstoffenheffing;Gelderland (PV);2025;216.0;100.0
5962;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2004;99.0;86.0
5963;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2005;104.0;89.0
5964;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2006;112.0;95.0
5965;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2007;121.0;102.0
5966;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2008;133.0;111.0
5967;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2009;135.0;112.0
5968;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2010;123.0;101.0
5969;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2011;115.0;93.0
5970;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2012;112.0;90.0
5971;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2013;111.0;89.0
5972;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2014;108.0;86.0
5973;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2015;109.0;86.0
5974;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2016;113.0;88.0
5975;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2017;115.0;90.0
5976;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2018;118.0;91.0
5977;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2019;128.0;95.0
5978;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2020;143.0;105.0
5979;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2021;175.0;128.0
5980;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2022;184.0;134.0
5981;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2023;193.0;139.0
5982;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2024;209.0;149.0
5983;Reinigingsrechten en afvalstoffenheffing;Utrecht (PV);2025;223.0;159.0
5984;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2004;283.0;110.0
5985;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2005;291.0;112.0
5986;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2006;280.0;108.0
5987;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2007;279.0;107.0
5988;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2008;290.0;111.0
5989;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2009;303.0;114.0
5990;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2010;309.0;116.0
5991;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2011;321.0;119.0
5992;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2012;325.0;120.0
5993;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2013;331.0;121.0
5994;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2014;327.0;119.0
5995;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2015;317.0;115.0
5996;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2016;325.0;117.0
5997;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2017;345.0;123.0
5998;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2018;351.0;124.0
5999;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2019;379.0;133.0
6000;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2020;396.0;138.0
6001;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2021;450.0;156.0
6002;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2022;465.0;160.0
6003;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2023;484.0;164.0
6004;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2024;510.0;171.0
6005;Reinigingsrechten en afvalstoffenheffing;Noord-Holland (PV);2025;533.0;178.0
6006;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2004;343.0;99.0
6007;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2005;350.0;101.0
6008;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2006;360.0;104.0
6009;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2007;384.0;111.0
6010;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2008;392.0;113.0
6011;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2009;405.0;116.0
6012;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2010;414.0;118.0
6013;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2011;405.0;115.0
6014;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2012;421.0;119.0
6015;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2013;429.0;120.0
6016;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2014;436.0;122.0
6017;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2015;429.0;119.0
6018;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2016;425.0;117.0
6019;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2017;420.0;115.0
6020;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2018;421.0;114.0
6021;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2019;442.0;120.0
6022;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2020;479.0;129.0
6023;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2021;523.0;140.0
6024;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2022;550.0;146.0
6025;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2023;597.0;157.0
6026;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2024;637.0;166.0
6027;Reinigingsrechten en afvalstoffenheffing;Zuid-Holland (PV);2025;677.0;175.0
6028;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2004;39.0;102.0
6029;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2005;40.0;105.0
6030;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2006;41.0;107.0
6031;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2007;44.0;115.0
6032;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2008;45.0;119.0
6033;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2009;45.0;119.0
6034;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2010;46.0;121.0
6035;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2011;47.0;124.0
6036;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2012;46.0;121.0
6037;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2013;47.0;124.0
6038;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2014;48.0;126.0
6039;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2015;49.0;130.0
6040;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2016;50.0;132.0
6041;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2017;52.0;136.0
6042;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2018;48.0;126.0
6043;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2019;49.0;127.0
6044;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2020;50.0;131.0
6045;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2021;53.0;137.0
6046;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2022;55.0;141.0
6047;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2023;57.0;145.0
6048;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2024;59.0;151.0
6049;Reinigingsrechten en afvalstoffenheffing;Zeeland (PV);2025;62.0;157.0
6050;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2004;241.0;100.0
6051;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2005;243.0;101.0
6052;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2006;242.0;100.0
6053;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2007;242.0;100.0
6054;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2008;256.0;106.0
6055;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2009;260.0;107.0
6056;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2010;261.0;107.0
6057;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2011;260.0;106.0
6058;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2012;253.0;103.0
6059;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2013;249.0;101.0
6060;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2014;241.0;97.0
6061;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2015;237.0;95.0
6062;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2016;236.0;95.0
6063;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2017;225.0;89.0
6064;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2018;222.0;88.0
6065;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2019;234.0;92.0
6066;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2020;265.0;104.0
6067;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2021;281.0;109.0
6068;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2022;292.0;113.0
6069;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2023;306.0;117.0
6070;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2024;331.0;125.0
6071;Reinigingsrechten en afvalstoffenheffing;Noord-Brabant (PV);2025;345.0;129.0
6072;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2004;117.0;102.0
6073;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2005;118.0;104.0
6074;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2006;120.0;106.0
6075;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2007;122.0;108.0
6076;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2008;125.0;111.0
6077;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2009;124.0;110.0
6078;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2010;123.0;109.0
6079;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2011;120.0;107.0
6080;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2012;117.0;104.0
6081;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2013;115.0;102.0
6082;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2014;108.0;96.0
6083;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2015;106.0;95.0
6084;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2016;108.0;96.0
6085;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2017;107.0;96.0
6086;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2018;104.0;93.0
6087;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2019;108.0;97.0
6088;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2020;120.0;108.0
6089;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2021;130.0;116.0
6090;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2022;139.0;124.0
6091;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2023;146.0;129.0
6092;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2024;153.0;135.0
6093;Reinigingsrechten en afvalstoffenheffing;Limburg (PV);2025;159.0;140.0
6094;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2004;16.0;103.0
6095;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2005;15.0;98.0
6096;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2006;16.0;103.0
6097;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2007;16.0;101.0
6098;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2008;16.0;103.0
6099;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2009;16.0;97.0
6100;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2010;15.0;99.0
6101;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2011;16.0;108.0
6102;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2012;16.0;109.0
6103;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2013;17.0;114.0
6104;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2014;16.0;109.0
6105;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2015;16.0;110.0
6106;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2016;15.0;102.0
6107;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2017;15.0;99.0
6108;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2018;13.0;94.0
6109;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2019;13.0;96.0
6110;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2020;14.0;104.0
6111;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2021;16.0;115.0
6112;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2022;17.0;121.0
6113;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2023;17.0;126.0
6114;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2024;19.0;138.0
6115;Reinigingsrechten en afvalstoffenheffing;Oost-Groningen (CR);2025;20.0;143.0
6116;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2004;6.0;123.0
6117;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2005;6.0;121.0
6118;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2006;6.0;119.0
6119;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2007;6.0;124.0
6120;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2008;6.0;122.0
6121;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2009;6.0;129.0
6122;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2010;6.0;127.0
6123;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2011;6.0;126.0
6124;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2012;6.0;124.0
6125;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2013;6.0;123.0
6126;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2014;6.0;119.0
6127;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2015;6.0;124.0
6128;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2016;6.0;119.0
6129;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2017;5.0;117.0
6130;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2018;5.0;117.0
6131;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2019;5.0;115.0
6132;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2020;5.0;117.0
6133;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2021;5.0;118.0
6134;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2022;5.0;118.0
6135;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2023;7.0;149.0
6136;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2024;7.0;147.0
6137;Reinigingsrechten en afvalstoffenheffing;Delfzijl en omgeving (CR);2025;6.0;141.0
6138;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2004;39.0;107.0
6139;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2005;41.0;112.0
6140;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2006;40.0;107.0
6141;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2007;40.0;108.0
6142;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2008;41.0;112.0
6143;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2009;55.0;113.0
6144;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2010;56.0;112.0
6145;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2011;42.0;111.0
6146;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2012;41.0;109.0
6147;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2013;55.0;108.0
6148;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2014;39.0;102.0
6149;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2015;40.0;103.0
6150;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2016;44.0;114.0
6151;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2017;44.0;114.0
6152;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2018;45.0;112.0
6153;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2019;48.0;118.0
6154;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2020;48.0;119.0
6155;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2021;54.0;134.0
6156;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2022;55.0;136.0
6157;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2023;58.0;141.0
6158;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2024;59.0;141.0
6159;Reinigingsrechten en afvalstoffenheffing;Overig Groningen (CR);2025;63.0;150.0
6160;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2004;36.0;107.0
6161;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2005;37.0;111.0
6162;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2006;38.0;115.0
6163;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2007;39.0;117.0
6164;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2008;37.0;112.0
6165;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2009;37.0;112.0
6166;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2010;37.0;113.0
6167;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2011;36.0;107.0
6168;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2012;34.0;103.0
6169;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2013;34.0;101.0
6170;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2014;32.0;98.0
6171;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2015;32.0;100.0
6172;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2016;33.0;100.0
6173;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2017;33.0;103.0
6174;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2018;33.0;104.0
6175;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2019;37.0;115.0
6176;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2020;40.0;126.0
6177;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2021;43.0;133.0
6178;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2022;44.0;136.0
6179;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2023;44.0;134.0
6180;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2024;44.0;134.0
6181;Reinigingsrechten en afvalstoffenheffing;Noord-Friesland (CR);2025;45.0;137.0
6182;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2004;11.0;103.0
6183;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2005;11.0;107.0
6184;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2006;11.0;108.0
6185;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2007;12.0;111.0
6186;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2008;11.0;107.0
6187;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2009;11.0;106.0
6188;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2010;11.0;106.0
6189;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2011;11.0;103.0
6190;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2012;11.0;100.0
6191;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2013;10.0;97.0
6192;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2014;13.0;96.0
6193;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2015;13.0;97.0
6194;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2016;13.0;94.0
6195;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2017;13.0;95.0
6196;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2018;13.0;92.0
6197;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2019;14.0;97.0
6198;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2020;15.0;105.0
6199;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2021;17.0;117.0
6200;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2022;17.0;117.0
6201;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2023;16.0;113.0
6202;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2024;18.0;125.0
6203;Reinigingsrechten en afvalstoffenheffing;Zuidwest-Friesland (CR);2025;18.0;128.0
6204;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2004;21.0;101.0
6205;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2005;20.0;99.0
6206;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2006;21.0;100.0
6207;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2007;20.0;99.0
6208;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2008;20.0;97.0
6209;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2009;20.0;95.0
6210;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2010;24.0;94.0
6211;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2011;25.0;95.0
6212;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2012;21.0;92.0
6213;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2013;21.0;93.0
6214;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2014;19.0;93.0
6215;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2015;18.0;94.0
6216;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2016;18.0;97.0
6217;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2017;18.0;97.0
6218;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2018;18.0;97.0
6219;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2019;19.0;103.0
6220;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2020;20.0;108.0
6221;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2021;22.0;115.0
6222;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2022;22.0;117.0
6223;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2023;22.0;116.0
6224;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2024;23.0;119.0
6225;Reinigingsrechten en afvalstoffenheffing;Zuidoost-Friesland (CR);2025;24.0;124.0
6226;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2004;21.0;113.0
6227;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2005;27.0;147.0
6228;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2006;27.0;146.0
6229;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2007;23.0;121.0
6230;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2008;20.0;104.0
6231;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2009;19.0;102.0
6232;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2010;19.0;102.0
6233;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2011;19.0;99.0
6234;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2012;18.0;93.0
6235;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2013;18.0;95.0
6236;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2014;17.0;92.0
6237;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2015;17.0;92.0
6238;Reinigingsrechten en afvalstoffenheffing;Noord-Drenthe (CR);2016;17.0;88.0
