ID;Persoonskenmerken;Leeftijd;Geslacht;Perioden;UitkeringenBeginVanHetJaar_1;Instroom_2;Uitstroom_3;UitkeringenEindeVanHetJaar_4
591;Weduwstaat;65 jaar en ouder;Mannen;2001;570.0;110.0;140.0;580.0
592;Weduwstaat;65 jaar en ouder;Mannen;2002;580.0;110.0;140.0;610.0
593;Weduwstaat;65 jaar en ouder;Mannen;2003;;;;
594;Weduwstaat;65 jaar en ouder;Mannen;2004;;;;
595;Weduwstaat;65 jaar en ouder;Vrouwen;2000;4500.0;960.0;1050.0;4500.0
596;Weduwstaat;65 jaar en ouder;Vrouwen;2001;4500.0;840.0;740.0;4690.0
597;Weduwstaat;65 jaar en ouder;Vrouwen;2002;4690.0;700.0;680.0;4830.0
598;Weduwstaat;65 jaar en ouder;Vrouwen;2003;;;;
599;Weduwstaat;65 jaar en ouder;Vrouwen;2004;;;;
600;Leefvorm totaal;Leeftijd totaal;Mannen en vrouwen;2000;380550.0;109100.0;135890.0;353640.0
601;Leefvorm totaal;Leeftijd totaal;Mannen en vrouwen;2001;353640.0;100920.0;112110.0;342250.0
602;Leefvorm totaal;Leeftijd totaal;Mannen en vrouwen;2002;342250.0;101830.0;102580.0;341490.0
603;Leefvorm totaal;Leeftijd totaal;Mannen en vrouwen;2003;341490.0;113980.0;96780.0;358690.0
604;Leefvorm totaal;Leeftijd totaal;Mannen en vrouwen;2004;358690.0;113320.0;109060.0;362950.0
605;Leefvorm totaal;Leeftijd totaal;Mannen;2000;165270.0;54270.0;70530.0;148930.0
606;Leefvorm totaal;Leeftijd totaal;Mannen;2001;148930.0;51400.0;56770.0;143380.0
607;Leefvorm totaal;Leeftijd totaal;Mannen;2002;143380.0;53020.0;51920.0;144460.0
608;Leefvorm totaal;Leeftijd totaal;Mannen;2003;144460.0;61520.0;50230.0;155680.0
609;Leefvorm totaal;Leeftijd totaal;Mannen;2004;155680.0;61010.0;57860.0;158810.0
610;Leefvorm totaal;Leeftijd totaal;Vrouwen;2000;215210.0;54770.0;65330.0;204640.0
611;Leefvorm totaal;Leeftijd totaal;Vrouwen;2001;204640.0;49490.0;55290.0;198850.0
612;Leefvorm totaal;Leeftijd totaal;Vrouwen;2002;198850.0;48810.0;50670.0;197020.0
613;Leefvorm totaal;Leeftijd totaal;Vrouwen;2003;197020.0;52460.0;46550.0;203000.0
614;Leefvorm totaal;Leeftijd totaal;Vrouwen;2004;203000.0;52310.0;51200.0;204140.0
615;Leefvorm totaal;Jonger dan 65 jaar;Mannen en vrouwen;2000;363190.0;105250.0;132200.0;334990.0
616;Leefvorm totaal;Jonger dan 65 jaar;Mannen en vrouwen;2001;334990.0;97200.0;108750.0;322080.0
617;Leefvorm totaal;Jonger dan 65 jaar;Mannen en vrouwen;2002;322080.0;98360.0;99050.0;320100.0
618;Leefvorm totaal;Jonger dan 65 jaar;Mannen en vrouwen;2003;320100.0;110290.0;93200.0;335700.0
619;Leefvorm totaal;Jonger dan 65 jaar;Mannen en vrouwen;2004;335700.0;109590.0;105070.0;338580.0
620;Leefvorm totaal;Jonger dan 65 jaar;Mannen;2000;157850.0;52320.0;68820.0;140750.0
621;Leefvorm totaal;Jonger dan 65 jaar;Mannen;2001;140750.0;49430.0;55000.0;134430.0
622;Leefvorm totaal;Jonger dan 65 jaar;Mannen;2002;134430.0;51120.0;50000.0;134850.0
623;Leefvorm totaal;Jonger dan 65 jaar;Mannen;2003;134850.0;59470.0;48380.0;145080.0
624;Leefvorm totaal;Jonger dan 65 jaar;Mannen;2004;145080.0;58980.0;55660.0;147520.0
625;Leefvorm totaal;Jonger dan 65 jaar;Vrouwen;2000;205290.0;52880.0;63360.0;194170.0
626;Leefvorm totaal;Jonger dan 65 jaar;Vrouwen;2001;194170.0;47740.0;53710.0;187640.0
627;Leefvorm totaal;Jonger dan 65 jaar;Vrouwen;2002;187640.0;47240.0;49050.0;185240.0
628;Leefvorm totaal;Jonger dan 65 jaar;Vrouwen;2003;185240.0;50820.0;44810.0;190620.0
629;Leefvorm totaal;Jonger dan 65 jaar;Vrouwen;2004;190620.0;50610.0;49400.0;191060.0
630;Leefvorm totaal;Jonger dan 25 jaar;Mannen en vrouwen;2000;29960.0;25810.0;24200.0;26300.0
631;Leefvorm totaal;Jonger dan 25 jaar;Mannen en vrouwen;2001;26300.0;24030.0;19710.0;25990.0
632;Leefvorm totaal;Jonger dan 25 jaar;Mannen en vrouwen;2002;25990.0;25340.0;18360.0;28180.0
633;Leefvorm totaal;Jonger dan 25 jaar;Mannen en vrouwen;2003;28180.0;29830.0;19930.0;32840.0
634;Leefvorm totaal;Jonger dan 25 jaar;Mannen en vrouwen;2004;32840.0;29860.0;23730.0;32980.0
635;Leefvorm totaal;Jonger dan 25 jaar;Mannen;2000;12490.0;11670.0;12020.0;10020.0
636;Leefvorm totaal;Jonger dan 25 jaar;Mannen;2001;10020.0;11150.0;9590.0;9820.0
637;Leefvorm totaal;Jonger dan 25 jaar;Mannen;2002;9820.0;12420.0;9100.0;11290.0
638;Leefvorm totaal;Jonger dan 25 jaar;Mannen;2003;11290.0;15210.0;10410.0;14010.0
639;Leefvorm totaal;Jonger dan 25 jaar;Mannen;2004;14010.0;15050.0;12480.0;14030.0
640;Leefvorm totaal;Jonger dan 25 jaar;Vrouwen;2000;17470.0;14130.0;12170.0;16270.0
641;Leefvorm totaal;Jonger dan 25 jaar;Vrouwen;2001;16270.0;12870.0;10110.0;16160.0
642;Leefvorm totaal;Jonger dan 25 jaar;Vrouwen;2002;16160.0;12920.0;9260.0;16890.0
643;Leefvorm totaal;Jonger dan 25 jaar;Vrouwen;2003;16890.0;14610.0;9520.0;18830.0
644;Leefvorm totaal;Jonger dan 25 jaar;Vrouwen;2004;18830.0;14810.0;11250.0;18950.0
645;Leefvorm totaal;25 tot 35 jaar;Mannen en vrouwen;2000;92470.0;35210.0;44400.0;78900.0
646;Leefvorm totaal;25 tot 35 jaar;Mannen en vrouwen;2001;78900.0;32090.0;34630.0;72420.0
647;Leefvorm totaal;25 tot 35 jaar;Mannen en vrouwen;2002;72420.0;31360.0;30100.0;70600.0
648;Leefvorm totaal;25 tot 35 jaar;Mannen en vrouwen;2003;70600.0;34380.0;27410.0;74490.0
649;Leefvorm totaal;25 tot 35 jaar;Mannen en vrouwen;2004;74490.0;33620.0;31220.0;74030.0
650;Leefvorm totaal;25 tot 35 jaar;Mannen;2000;39920.0;18060.0;23860.0;32150.0
651;Leefvorm totaal;25 tot 35 jaar;Mannen;2001;32150.0;16620.0;17870.0;29050.0
652;Leefvorm totaal;25 tot 35 jaar;Mannen;2002;29050.0;16730.0;15510.0;28910.0
653;Leefvorm totaal;25 tot 35 jaar;Mannen;2003;28910.0;19140.0;14740.0;31860.0
654;Leefvorm totaal;25 tot 35 jaar;Mannen;2004;31860.0;18940.0;17170.0;32400.0
655;Leefvorm totaal;25 tot 35 jaar;Vrouwen;2000;52530.0;17140.0;20530.0;46740.0
656;Leefvorm totaal;25 tot 35 jaar;Vrouwen;2001;46740.0;15450.0;16750.0;43360.0
657;Leefvorm totaal;25 tot 35 jaar;Vrouwen;2002;43360.0;14620.0;14580.0;41690.0
658;Leefvorm totaal;25 tot 35 jaar;Vrouwen;2003;41690.0;15230.0;12660.0;42630.0
659;Leefvorm totaal;25 tot 35 jaar;Vrouwen;2004;42630.0;14680.0;14050.0;41630.0
660;Leefvorm totaal;35 tot 45 jaar;Mannen en vrouwen;2000;98910.0;24940.0;34000.0;91670.0
661;Leefvorm totaal;35 tot 45 jaar;Mannen en vrouwen;2001;91670.0;23750.0;28820.0;87350.0
662;Leefvorm totaal;35 tot 45 jaar;Mannen en vrouwen;2002;87350.0;23580.0;25940.0;85360.0
663;Leefvorm totaal;35 tot 45 jaar;Mannen en vrouwen;2003;85360.0;26160.0;23120.0;88990.0
664;Leefvorm totaal;35 tot 45 jaar;Mannen en vrouwen;2004;88990.0;25660.0;25090.0;90370.0
665;Leefvorm totaal;35 tot 45 jaar;Mannen;2000;42690.0;12950.0;17740.0;38610.0
666;Leefvorm totaal;35 tot 45 jaar;Mannen;2001;38610.0;12660.0;14610.0;36820.0
667;Leefvorm totaal;35 tot 45 jaar;Mannen;2002;36820.0;12540.0;13040.0;36320.0
668;Leefvorm totaal;35 tot 45 jaar;Mannen;2003;36320.0;14510.0;12010.0;38950.0
669;Leefvorm totaal;35 tot 45 jaar;Mannen;2004;38950.0;14130.0;13390.0;39800.0
670;Leefvorm totaal;35 tot 45 jaar;Vrouwen;2000;56200.0;11980.0;16250.0;53040.0
671;Leefvorm totaal;35 tot 45 jaar;Vrouwen;2001;53040.0;11090.0;14190.0;50530.0
672;Leefvorm totaal;35 tot 45 jaar;Vrouwen;2002;50530.0;11040.0;12890.0;49040.0
673;Leefvorm totaal;35 tot 45 jaar;Vrouwen;2003;49040.0;11650.0;11100.0;50040.0
674;Leefvorm totaal;35 tot 45 jaar;Vrouwen;2004;50040.0;11530.0;11700.0;50570.0
675;Leefvorm totaal;45 tot 55 jaar;Mannen en vrouwen;2000;79640.0;13220.0;18570.0;75670.0
676;Leefvorm totaal;45 tot 55 jaar;Mannen en vrouwen;2001;75670.0;12080.0;15260.0;72300.0
677;Leefvorm totaal;45 tot 55 jaar;Mannen en vrouwen;2002;72300.0;12520.0;14190.0;70700.0
678;Leefvorm totaal;45 tot 55 jaar;Mannen en vrouwen;2003;70700.0;14090.0;12480.0;73140.0
679;Leefvorm totaal;45 tot 55 jaar;Mannen en vrouwen;2004;73140.0;14350.0;13900.0;74780.0
680;Leefvorm totaal;45 tot 55 jaar;Mannen;2000;35340.0;6810.0;9830.0;32830.0
681;Leefvorm totaal;45 tot 55 jaar;Mannen;2001;32830.0;6470.0;7910.0;31360.0
682;Leefvorm totaal;45 tot 55 jaar;Mannen;2002;31360.0;6710.0;7350.0;30890.0
683;Leefvorm totaal;45 tot 55 jaar;Mannen;2003;30890.0;7700.0;6540.0;32510.0
684;Leefvorm totaal;45 tot 55 jaar;Mannen;2004;32510.0;7770.0;7420.0;33450.0
685;Leefvorm totaal;45 tot 55 jaar;Vrouwen;2000;44300.0;6400.0;8730.0;42830.0
686;Leefvorm totaal;45 tot 55 jaar;Vrouwen;2001;42830.0;5600.0;7340.0;40940.0
687;Leefvorm totaal;45 tot 55 jaar;Vrouwen;2002;40940.0;5810.0;6840.0;39810.0
688;Leefvorm totaal;45 tot 55 jaar;Vrouwen;2003;39810.0;6380.0;5940.0;40640.0
689;Leefvorm totaal;45 tot 55 jaar;Vrouwen;2004;40640.0;6590.0;6480.0;41330.0
690;Leefvorm totaal;55 tot 65 jaar;Mannen en vrouwen;2000;62210.0;6070.0;11040.0;62450.0
691;Leefvorm totaal;55 tot 65 jaar;Mannen en vrouwen;2001;62450.0;5250.0;10340.0;64040.0
692;Leefvorm totaal;55 tot 65 jaar;Mannen en vrouwen;2002;64040.0;5560.0;10460.0;65270.0
693;Leefvorm totaal;55 tot 65 jaar;Mannen en vrouwen;2003;65270.0;5840.0;10260.0;66250.0
694;Leefvorm totaal;55 tot 65 jaar;Mannen en vrouwen;2004;66250.0;6090.0;11130.0;66410.0
695;Leefvorm totaal;55 tot 65 jaar;Mannen;2000;27410.0;2830.0;5360.0;27140.0
696;Leefvorm totaal;55 tot 65 jaar;Mannen;2001;27140.0;2530.0;5010.0;27380.0
697;Leefvorm totaal;55 tot 65 jaar;Mannen;2002;27380.0;2720.0;4990.0;27450.0
698;Leefvorm totaal;55 tot 65 jaar;Mannen;2003;27450.0;2900.0;4670.0;27760.0
699;Leefvorm totaal;55 tot 65 jaar;Mannen;2004;27760.0;3090.0;5210.0;27830.0
700;Leefvorm totaal;55 tot 65 jaar;Vrouwen;2000;34800.0;3240.0;5680.0;35300.0
701;Leefvorm totaal;55 tot 65 jaar;Vrouwen;2001;35300.0;2720.0;5320.0;36660.0
702;Leefvorm totaal;55 tot 65 jaar;Vrouwen;2002;36660.0;2850.0;5470.0;37820.0
703;Leefvorm totaal;55 tot 65 jaar;Vrouwen;2003;37820.0;2940.0;5590.0;38480.0
704;Leefvorm totaal;55 tot 65 jaar;Vrouwen;2004;38480.0;3010.0;5920.0;38570.0
705;Leefvorm totaal;65 jaar en ouder;Mannen en vrouwen;2000;17350.0;3850.0;3690.0;18660.0
706;Leefvorm totaal;65 jaar en ouder;Mannen en vrouwen;2001;18660.0;3720.0;3360.0;20170.0
707;Leefvorm totaal;65 jaar en ouder;Mannen en vrouwen;2002;20170.0;3470.0;3540.0;21390.0
708;Leefvorm totaal;65 jaar en ouder;Mannen en vrouwen;2003;21390.0;3690.0;3580.0;22990.0
709;Leefvorm totaal;65 jaar en ouder;Mannen en vrouwen;2004;22990.0;3730.0;3990.0;24370.0
710;Leefvorm totaal;65 jaar en ouder;Mannen;2000;7430.0;1950.0;1720.0;8180.0
711;Leefvorm totaal;65 jaar en ouder;Mannen;2001;8180.0;1970.0;1770.0;8950.0
712;Leefvorm totaal;65 jaar en ouder;Mannen;2002;8950.0;1900.0;1920.0;9610.0
713;Leefvorm totaal;65 jaar en ouder;Mannen;2003;9610.0;2050.0;1850.0;10610.0
714;Leefvorm totaal;65 jaar en ouder;Mannen;2004;10610.0;2030.0;2200.0;11290.0
715;Leefvorm totaal;65 jaar en ouder;Vrouwen;2000;9920.0;1890.0;1970.0;10470.0
716;Leefvorm totaal;65 jaar en ouder;Vrouwen;2001;10470.0;1750.0;1590.0;11220.0
717;Leefvorm totaal;65 jaar en ouder;Vrouwen;2002;11220.0;1570.0;1620.0;11780.0
718;Leefvorm totaal;65 jaar en ouder;Vrouwen;2003;11780.0;1630.0;1730.0;12380.0
719;Leefvorm totaal;65 jaar en ouder;Vrouwen;2004;12380.0;1700.0;1800.0;13080.0
720;Alleenstaande;Leeftijd totaal;Mannen en vrouwen;2000;210390.0;66160.0;83530.0;194400.0
721;Alleenstaande;Leeftijd totaal;Mannen en vrouwen;2001;194400.0;61570.0;67820.0;189120.0
722;Alleenstaande;Leeftijd totaal;Mannen en vrouwen;2002;189120.0;63350.0;62630.0;190680.0
723;Alleenstaande;Leeftijd totaal;Mannen en vrouwen;2003;190680.0;73750.0;61780.0;203150.0
724;Alleenstaande;Leeftijd totaal;Mannen en vrouwen;2004;203150.0;74500.0;70270.0;207980.0
725;Alleenstaande;Leeftijd totaal;Mannen;2000;102090.0;39710.0;50480.0;91540.0
726;Alleenstaande;Leeftijd totaal;Mannen;2001;91540.0;38240.0;41120.0;88660.0
727;Alleenstaande;Leeftijd totaal;Mannen;2002;88660.0;40400.0;38350.0;90710.0
728;Alleenstaande;Leeftijd totaal;Mannen;2003;90710.0;47630.0;38260.0;99980.0
729;Alleenstaande;Leeftijd totaal;Mannen;2004;99980.0;47250.0;44300.0;102910.0
730;Alleenstaande;Leeftijd totaal;Vrouwen;2000;108270.0;26420.0;33040.0;102830.0
731;Alleenstaande;Leeftijd totaal;Vrouwen;2001;102830.0;23320.0;26670.0;100450.0
732;Alleenstaande;Leeftijd totaal;Vrouwen;2002;100450.0;22940.0;24280.0;99970.0
733;Alleenstaande;Leeftijd totaal;Vrouwen;2003;99970.0;26120.0;23520.0;103170.0
734;Alleenstaande;Leeftijd totaal;Vrouwen;2004;103170.0;27250.0;25970.0;105070.0
735;Alleenstaande;Jonger dan 65 jaar;Mannen en vrouwen;2000;199270.0;64190.0;81750.0;182250.0
736;Alleenstaande;Jonger dan 65 jaar;Mannen en vrouwen;2001;182250.0;59500.0;66060.0;175880.0
737;Alleenstaande;Jonger dan 65 jaar;Mannen en vrouwen;2002;175880.0;61410.0;60650.0;176630.0
738;Alleenstaande;Jonger dan 65 jaar;Mannen en vrouwen;2003;176630.0;71570.0;59570.0;188200.0
739;Alleenstaande;Jonger dan 65 jaar;Mannen en vrouwen;2004;188200.0;72320.0;67960.0;192070.0
740;Alleenstaande;Jonger dan 65 jaar;Mannen;2000;99750.0;39190.0;49960.0;88960.0
741;Alleenstaande;Jonger dan 65 jaar;Mannen;2001;88960.0;37670.0;40590.0;85860.0
742;Alleenstaande;Jonger dan 65 jaar;Mannen;2002;85860.0;39890.0;37760.0;87730.0
743;Alleenstaande;Jonger dan 65 jaar;Mannen;2003;87730.0;46980.0;37610.0;96720.0
744;Alleenstaande;Jonger dan 65 jaar;Mannen;2004;96720.0;46620.0;43600.0;99390.0
745;Alleenstaande;Jonger dan 65 jaar;Vrouwen;2000;99490.0;24970.0;31780.0;93250.0
746;Alleenstaande;Jonger dan 65 jaar;Vrouwen;2001;93250.0;21810.0;25450.0;90020.0
747;Alleenstaande;Jonger dan 65 jaar;Vrouwen;2002;90020.0;21520.0;22890.0;88900.0
748;Alleenstaande;Jonger dan 65 jaar;Vrouwen;2003;88900.0;24590.0;21960.0;91470.0
749;Alleenstaande;Jonger dan 65 jaar;Vrouwen;2004;91470.0;25700.0;24360.0;92680.0
750;Alleenstaande;Jonger dan 25 jaar;Mannen en vrouwen;2000;19780.0;19870.0;19590.0;16140.0
751;Alleenstaande;Jonger dan 25 jaar;Mannen en vrouwen;2001;16140.0;18360.0;15460.0;15570.0
752;Alleenstaande;Jonger dan 25 jaar;Mannen en vrouwen;2002;15570.0;19530.0;14310.0;17270.0
753;Alleenstaande;Jonger dan 25 jaar;Mannen en vrouwen;2003;17270.0;23740.0;15950.0;21150.0
754;Alleenstaande;Jonger dan 25 jaar;Mannen en vrouwen;2004;21150.0;24180.0;19030.0;21690.0
755;Alleenstaande;Jonger dan 25 jaar;Mannen;2000;11450.0;10820.0;11140.0;9250.0
756;Alleenstaande;Jonger dan 25 jaar;Mannen;2001;9250.0;10440.0;8970.0;9080.0
757;Alleenstaande;Jonger dan 25 jaar;Mannen;2002;9080.0;11770.0;8630.0;10530.0
758;Alleenstaande;Jonger dan 25 jaar;Mannen;2003;10530.0;14420.0;9910.0;13130.0
759;Alleenstaande;Jonger dan 25 jaar;Mannen;2004;13130.0;14190.0;11850.0;13090.0
760;Alleenstaande;Jonger dan 25 jaar;Vrouwen;2000;8330.0;9030.0;8450.0;6890.0
761;Alleenstaande;Jonger dan 25 jaar;Vrouwen;2001;6890.0;7920.0;6490.0;6490.0
762;Alleenstaande;Jonger dan 25 jaar;Vrouwen;2002;6490.0;7770.0;5680.0;6730.0
763;Alleenstaande;Jonger dan 25 jaar;Vrouwen;2003;6730.0;9320.0;6040.0;8020.0
764;Alleenstaande;Jonger dan 25 jaar;Vrouwen;2004;8020.0;9990.0;7180.0;8600.0
765;Alleenstaande;25 tot 35 jaar;Mannen en vrouwen;2000;42180.0;19440.0;26400.0;34030.0
766;Alleenstaande;25 tot 35 jaar;Mannen en vrouwen;2001;34030.0;17700.0;19660.0;30740.0
767;Alleenstaande;25 tot 35 jaar;Mannen en vrouwen;2002;30740.0;17800.0;17150.0;30350.0
768;Alleenstaande;25 tot 35 jaar;Mannen en vrouwen;2003;30350.0;20410.0;16060.0;33740.0
769;Alleenstaande;25 tot 35 jaar;Mannen en vrouwen;2004;33740.0;20610.0;18840.0;34730.0
770;Alleenstaande;25 tot 35 jaar;Mannen;2000;29220.0;14130.0;18710.0;23850.0
771;Alleenstaande;25 tot 35 jaar;Mannen;2001;23850.0;13100.0;14280.0;21800.0
772;Alleenstaande;25 tot 35 jaar;Mannen;2002;21800.0;13440.0;12630.0;21940.0
773;Alleenstaande;25 tot 35 jaar;Mannen;2003;21940.0;15510.0;12150.0;24670.0
774;Alleenstaande;25 tot 35 jaar;Mannen;2004;24670.0;15370.0;14260.0;25240.0
775;Alleenstaande;25 tot 35 jaar;Vrouwen;2000;12950.0;5300.0;7690.0;10170.0
776;Alleenstaande;25 tot 35 jaar;Vrouwen;2001;10170.0;4600.0;5380.0;8940.0
777;Alleenstaande;25 tot 35 jaar;Vrouwen;2002;8940.0;4360.0;4520.0;8410.0
778;Alleenstaande;25 tot 35 jaar;Vrouwen;2003;8410.0;4910.0;3910.0;9070.0
779;Alleenstaande;25 tot 35 jaar;Vrouwen;2004;9070.0;5240.0;4580.0;9490.0
780;Alleenstaande;35 tot 45 jaar;Mannen en vrouwen;2000;41220.0;11890.0;16310.0;37390.0
781;Alleenstaande;35 tot 45 jaar;Mannen en vrouwen;2001;37390.0;11600.0;13700.0;35420.0
782;Alleenstaande;35 tot 45 jaar;Mannen en vrouwen;2002;35420.0;11710.0;12300.0;34900.0
783;Alleenstaande;35 tot 45 jaar;Mannen en vrouwen;2003;34900.0;13450.0;11370.0;36780.0
784;Alleenstaande;35 tot 45 jaar;Mannen en vrouwen;2004;36780.0;13220.0;12430.0;37680.0
785;Alleenstaande;35 tot 45 jaar;Mannen;2000;26810.0;8510.0;11660.0;24190.0
786;Alleenstaande;35 tot 45 jaar;Mannen;2001;24190.0;8460.0;9760.0;23080.0
787;Alleenstaande;35 tot 45 jaar;Mannen;2002;23080.0;8600.0;8940.0;22900.0
788;Alleenstaande;35 tot 45 jaar;Mannen;2003;22900.0;10020.0;8390.0;24610.0
789;Alleenstaande;35 tot 45 jaar;Mannen;2004;24610.0;9830.0;9390.0;25360.0
790;Alleenstaande;35 tot 45 jaar;Vrouwen;2000;14410.0;3380.0;4640.0;13190.0
791;Alleenstaande;35 tot 45 jaar;Vrouwen;2001;13190.0;3140.0;3930.0;12340.0
792;Alleenstaande;35 tot 45 jaar;Vrouwen;2002;12340.0;3110.0;3370.0;12000.0
793;Alleenstaande;35 tot 45 jaar;Vrouwen;2003;12000.0;3430.0;2980.0;12170.0
794;Alleenstaande;35 tot 45 jaar;Vrouwen;2004;12170.0;3390.0;3040.0;12310.0
795;Alleenstaande;45 tot 55 jaar;Mannen en vrouwen;2000;51090.0;8740.0;11780.0;48990.0
796;Alleenstaande;45 tot 55 jaar;Mannen en vrouwen;2001;48990.0;8100.0;9820.0;46680.0
797;Alleenstaande;45 tot 55 jaar;Mannen en vrouwen;2002;46680.0;8350.0;9150.0;45230.0
798;Alleenstaande;45 tot 55 jaar;Mannen en vrouwen;2003;45230.0;9510.0;8310.0;46560.0
799;Alleenstaande;45 tot 55 jaar;Mannen en vrouwen;2004;46560.0;9740.0;9130.0;47460.0
800;Alleenstaande;45 tot 55 jaar;Mannen;2000;20240.0;4330.0;5960.0;19470.0
801;Alleenstaande;45 tot 55 jaar;Mannen;2001;19470.0;4270.0;5080.0;19100.0
802;Alleenstaande;45 tot 55 jaar;Mannen;2002;19100.0;4520.0;4890.0;19100.0
803;Alleenstaande;45 tot 55 jaar;Mannen;2003;19100.0;5260.0;4530.0;20500.0
804;Alleenstaande;45 tot 55 jaar;Mannen;2004;20500.0;5330.0;5110.0;21340.0
805;Alleenstaande;45 tot 55 jaar;Vrouwen;2000;30840.0;4400.0;5820.0;29510.0
806;Alleenstaande;45 tot 55 jaar;Vrouwen;2001;29510.0;3820.0;4730.0;27580.0
807;Alleenstaande;45 tot 55 jaar;Vrouwen;2002;27580.0;3830.0;4260.0;26130.0
808;Alleenstaande;45 tot 55 jaar;Vrouwen;2003;26130.0;4250.0;3780.0;26060.0
809;Alleenstaande;45 tot 55 jaar;Vrouwen;2004;26060.0;4400.0;4020.0;26130.0
810;Alleenstaande;55 tot 65 jaar;Mannen en vrouwen;2000;45010.0;4260.0;7680.0;45710.0
811;Alleenstaande;55 tot 65 jaar;Mannen en vrouwen;2001;45710.0;3750.0;7430.0;47480.0
812;Alleenstaande;55 tot 65 jaar;Mannen en vrouwen;2002;47480.0;4010.0;7740.0;48880.0
813;Alleenstaande;55 tot 65 jaar;Mannen en vrouwen;2003;48880.0;4460.0;7890.0;49980.0
814;Alleenstaande;55 tot 65 jaar;Mannen en vrouwen;2004;49980.0;4580.0;8530.0;50510.0
815;Alleenstaande;55 tot 65 jaar;Mannen;2000;12040.0;1400.0;2490.0;12210.0
816;Alleenstaande;55 tot 65 jaar;Mannen;2001;12210.0;1410.0;2510.0;12810.0
817;Alleenstaande;55 tot 65 jaar;Mannen;2002;12810.0;1560.0;2680.0;13260.0
818;Alleenstaande;55 tot 65 jaar;Mannen;2003;13260.0;1770.0;2640.0;13820.0
819;Alleenstaande;55 tot 65 jaar;Mannen;2004;13820.0;1890.0;3000.0;14360.0
820;Alleenstaande;55 tot 65 jaar;Vrouwen;2000;32960.0;2860.0;5190.0;33490.0
821;Alleenstaande;55 tot 65 jaar;Vrouwen;2001;33490.0;2340.0;4930.0;34670.0
822;Alleenstaande;55 tot 65 jaar;Vrouwen;2002;34670.0;2460.0;5070.0;35620.0
823;Alleenstaande;55 tot 65 jaar;Vrouwen;2003;35620.0;2690.0;5260.0;36160.0
824;Alleenstaande;55 tot 65 jaar;Vrouwen;2004;36160.0;2690.0;5530.0;36150.0
825;Alleenstaande;65 jaar en ouder;Mannen en vrouwen;2000;11120.0;1970.0;1770.0;12160.0
826;Alleenstaande;65 jaar en ouder;Mannen en vrouwen;2001;12160.0;2080.0;1760.0;13240.0
827;Alleenstaande;65 jaar en ouder;Mannen en vrouwen;2002;13240.0;1940.0;1980.0;14050.0
828;Alleenstaande;65 jaar en ouder;Mannen en vrouwen;2003;14050.0;2180.0;2210.0;14950.0
829;Alleenstaande;65 jaar en ouder;Mannen en vrouwen;2004;14950.0;2180.0;2310.0;15910.0
830;Alleenstaande;65 jaar en ouder;Mannen;2000;2340.0;520.0;520.0;2570.0
831;Alleenstaande;65 jaar en ouder;Mannen;2001;2570.0;570.0;530.0;2800.0
832;Alleenstaande;65 jaar en ouder;Mannen;2002;2800.0;520.0;590.0;2980.0
833;Alleenstaande;65 jaar en ouder;Mannen;2003;2980.0;650.0;650.0;3260.0
834;Alleenstaande;65 jaar en ouder;Mannen;2004;3260.0;630.0;700.0;3510.0
835;Alleenstaande;65 jaar en ouder;Vrouwen;2000;8780.0;1450.0;1260.0;9580.0
836;Alleenstaande;65 jaar en ouder;Vrouwen;2001;9580.0;1510.0;1230.0;10430.0
837;Alleenstaande;65 jaar en ouder;Vrouwen;2002;10430.0;1430.0;1390.0;11080.0
838;Alleenstaande;65 jaar en ouder;Vrouwen;2003;11080.0;1530.0;1560.0;11690.0
839;Alleenstaande;65 jaar en ouder;Vrouwen;2004;11690.0;1540.0;1620.0;12390.0
840;(Echt)paar;Leeftijd totaal;Mannen en vrouwen;2000;67820.0;14270.0;20640.0;61990.0
841;(Echt)paar;Leeftijd totaal;Mannen en vrouwen;2001;61990.0;13200.0;16370.0;59300.0
842;(Echt)paar;Leeftijd totaal;Mannen en vrouwen;2002;59300.0;12980.0;14630.0;58330.0
843;(Echt)paar;Leeftijd totaal;Mannen en vrouwen;2003;58330.0;14280.0;12770.0;60650.0
844;(Echt)paar;Leeftijd totaal;Mannen en vrouwen;2004;60650.0;14110.0;14540.0;61170.0
845;(Echt)paar;Leeftijd totaal;Mannen;2000;58590.0;12370.0;17270.0;53540.0
846;(Echt)paar;Leeftijd totaal;Mannen;2001;53540.0;11410.0;13620.0;51140.0
847;(Echt)paar;Leeftijd totaal;Mannen;2002;51140.0;11130.0;12080.0;50170.0
848;(Echt)paar;Leeftijd totaal;Mannen;2003;50170.0;12480.0;10760.0;51880.0
849;(Echt)paar;Leeftijd totaal;Mannen;2004;51880.0;12190.0;12170.0;51910.0
850;(Echt)paar;Leeftijd totaal;Vrouwen;2000;9230.0;1890.0;3360.0;8450.0
851;(Echt)paar;Leeftijd totaal;Vrouwen;2001;8450.0;1790.0;2750.0;8160.0
852;(Echt)paar;Leeftijd totaal;Vrouwen;2002;8160.0;1850.0;2550.0;8160.0
853;(Echt)paar;Leeftijd totaal;Vrouwen;2003;8160.0;1790.0;2010.0;8770.0
854;(Echt)paar;Leeftijd totaal;Vrouwen;2004;8770.0;1920.0;2370.0;9270.0
855;(Echt)paar;Jonger dan 65 jaar;Mannen en vrouwen;2000;62790.0;12980.0;19700.0;56310.0
