ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
3583;Noordenbergkwartier;Deventer                      ;Buurt   ;BU01500103;1.0;837;40.0;23.0;19.0;6.0;0.0;4.0;0.0;6.0;2.0;1.0;4.0;15.0;14.0;6.0;8.0;1.0;2.0;2.0;0.0;0.0;48.0;27.0;7.0;17.0;2.0
3584;Noordenbergsingel;Deventer                      ;Buurt   ;BU01500104;1.0;447;18.0;15.0;14.0;4.0;0.0;6.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;40.0;34.0;4.0;0.0;7.0
3585;Singel;Deventer                      ;Buurt   ;BU01500105;1.0;925;422.0;351.0;336.0;137.0;2.0;74.0;18.0;3.0;45.0;57.0;15.0;38.0;22.0;5.0;17.0;16.0;33.0;18.0;12.0;3.0;456.0;379.0;3.0;24.0;36.0
3586;Raambuurt;Deventer                      ;Buurt   ;BU01500106;1.0;968;34.0;28.0;24.0;6.0;0.0;5.0;0.0;4.0;3.0;6.0;4.0;3.0;3.0;1.0;2.0;0.0;3.0;1.0;0.0;2.0;35.0;29.0;4.0;3.0;3.0
3587;Knutteldorp;Deventer                      ;Buurt   ;BU01500107;1.0;1334;48.0;28.0;25.0;5.0;1.0;3.0;2.0;5.0;5.0;4.0;3.0;15.0;14.0;10.0;4.0;1.0;5.0;3.0;1.0;1.0;36.0;21.0;4.0;10.0;4.0
3588;Wijk 2 De Hoven;Deventer                      ;Wijk    ;WK015002  ;1.0;2365;70.0;50.0;41.0;3.0;2.0;5.0;0.0;12.0;6.0;13.0;9.0;14.0;13.0;4.0;9.0;1.0;6.0;0.0;2.0;4.0;30.0;21.0;5.0;5.0;3.0
3589;De Hoven;Deventer                      ;Buurt   ;BU01500201;1.0;2365;70.0;50.0;41.0;3.0;2.0;5.0;0.0;12.0;6.0;13.0;9.0;14.0;13.0;4.0;9.0;1.0;6.0;0.0;2.0;4.0;30.0;21.0;5.0;5.0;3.0
3590;Wijk 3 Zandweerd;Deventer                      ;Wijk    ;WK015003  ;1.0;11803;488.0;356.0;321.0;58.0;20.0;56.0;4.0;62.0;48.0;73.0;35.0;83.0;69.0;29.0;40.0;14.0;49.0;23.0;21.0;5.0;41.0;30.0;5.0;6.0;4.0
3591;Noorderplein;Deventer                      ;Buurt   ;BU01500301;1.0;1127;79.0;65.0;63.0;19.0;4.0;4.0;2.0;6.0;14.0;14.0;2.0;8.0;6.0;4.0;2.0;2.0;6.0;3.0;3.0;0.0;70.0;58.0;5.0;5.0;5.0
3592;Zwolseweg;Deventer                      ;Buurt   ;BU01500302;1.0;2491;91.0;69.0;65.0;12.0;4.0;16.0;0.0;13.0;7.0;13.0;4.0;16.0;15.0;2.0;13.0;1.0;6.0;3.0;1.0;2.0;37.0;28.0;5.0;6.0;2.0
3593;Lange Zandstraat;Deventer                      ;Buurt   ;BU01500303;1.0;1589;69.0;48.0;43.0;11.0;1.0;15.0;1.0;9.0;1.0;5.0;5.0;15.0;13.0;7.0;6.0;2.0;6.0;4.0;2.0;0.0;43.0;30.0;6.0;8.0;4.0
3594;Zandweerd-Zuid;Deventer                      ;Buurt   ;BU01500304;1.0;2922;84.0;55.0;45.0;5.0;3.0;4.0;0.0;9.0;2.0;22.0;10.0;15.0;13.0;9.0;4.0;2.0;14.0;7.0;7.0;0.0;29.0;19.0;3.0;4.0;5.0
3595;Zandweerd-Noord;Deventer                      ;Buurt   ;BU01500305;1.0;1590;52.0;35.0;30.0;3.0;1.0;6.0;1.0;9.0;5.0;5.0;5.0;13.0;10.0;4.0;6.0;3.0;4.0;3.0;1.0;0.0;33.0;22.0;6.0;6.0;3.0
3596;Schrijversbuurt;Deventer                      ;Buurt   ;BU01500306;1.0;2084;113.0;84.0;75.0;8.0;7.0;11.0;0.0;16.0;19.0;14.0;9.0;16.0;12.0;3.0;9.0;4.0;13.0;3.0;7.0;3.0;54.0;40.0;8.0;6.0;6.0
3597;Wijk 4 Voorstad;Deventer                      ;Wijk    ;WK015004  ;1.0;10749;730.0;490.0;419.0;110.0;17.0;65.0;7.0;71.0;41.0;108.0;71.0;105.0;81.0;33.0;48.0;24.0;135.0;63.0;47.0;25.0;68.0;46.0;7.0;8.0;13.0
3598;Rode Dorp;Deventer                      ;Buurt   ;BU01500401;1.0;2717;134.0;97.0;85.0;36.0;5.0;7.0;0.0;12.0;3.0;22.0;12.0;24.0;17.0;2.0;15.0;7.0;13.0;6.0;1.0;6.0;49.0;36.0;4.0;6.0;5.0
3599;Oudegoedstraat;Deventer                      ;Buurt   ;BU01500402;1.0;1313;58.0;45.0;38.0;5.0;1.0;15.0;1.0;8.0;0.0;8.0;7.0;6.0;2.0;1.0;1.0;4.0;7.0;5.0;1.0;1.0;44.0;34.0;6.0;2.0;5.0
3600;Burgemeestersbuurt;Deventer                      ;Buurt   ;BU01500403;1.0;1177;54.0;41.0;32.0;5.0;1.0;6.0;0.0;7.0;0.0;13.0;9.0;5.0;2.0;2.0;0.0;3.0;8.0;4.0;3.0;1.0;46.0;35.0;6.0;2.0;7.0
3601;Oosterstraat;Deventer                      ;Buurt   ;BU01500404;1.0;1955;154.0;111.0;95.0;22.0;5.0;6.0;3.0;18.0;24.0;17.0;16.0;22.0;16.0;7.0;9.0;6.0;21.0;11.0;8.0;2.0;79.0;57.0;9.0;8.0;11.0
3602;Rielerweg-West;Deventer                      ;Buurt   ;BU01500405;1.0;1562;125.0;85.0;78.0;18.0;5.0;9.0;0.0;15.0;4.0;27.0;7.0;21.0;21.0;9.0;12.0;0.0;19.0;12.0;1.0;6.0;80.0;54.0;10.0;13.0;12.0
3603;Rielerweg-Oost;Deventer                      ;Buurt   ;BU01500406;1.0;1743;146.0;95.0;76.0;21.0;0.0;19.0;3.0;8.0;6.0;19.0;19.0;16.0;13.0;9.0;4.0;3.0;35.0;15.0;16.0;4.0;84.0;55.0;5.0;7.0;20.0
3604;Brinkgreven;Deventer                      ;Buurt   ;BU01500407;1.0;282;59.0;16.0;15.0;3.0;0.0;3.0;0.0;;4.0;;1.0;11.0;10.0;3.0;7.0;1.0;32.0;10.0;17.0;5.0;209.0;57.0;;35.0;113.0
3605;Wijk 5 Borgele en Platvoet;Deventer                      ;Wijk    ;WK015005  ;1.0;5267;177.0;100.0;80.0;15.0;4.0;10.0;0.0;29.0;8.0;14.0;20.0;40.0;32.0;15.0;17.0;8.0;37.0;19.0;10.0;8.0;34.0;19.0;6.0;6.0;7.0
3606;Borgele;Deventer                      ;Buurt   ;BU01500501;1.0;3580;128.0;74.0;60.0;9.0;2.0;8.0;0.0;24.0;6.0;11.0;14.0;31.0;24.0;11.0;13.0;7.0;23.0;10.0;8.0;5.0;36.0;21.0;7.0;7.0;6.0
3607;Platvoet;Deventer                      ;Buurt   ;BU01500502;1.0;1687;49.0;26.0;20.0;6.0;2.0;2.0;0.0;5.0;2.0;3.0;6.0;9.0;8.0;4.0;4.0;1.0;14.0;9.0;2.0;3.0;29.0;15.0;3.0;5.0;8.0
3608;Wijk 6 Keizerslanden;Deventer                      ;Wijk    ;WK015006  ;1.0;10125;527.0;381.0;343.0;68.0;17.0;64.0;3.0;69.0;47.0;75.0;38.0;67.0;54.0;30.0;24.0;13.0;79.0;47.0;26.0;6.0;52.0;38.0;7.0;5.0;8.0
3609;Ludgeruskwartier;Deventer                      ;Buurt   ;BU01500601;1.0;2564;166.0;128.0;123.0;35.0;4.0;18.0;3.0;9.0;29.0;25.0;5.0;21.0;15.0;8.0;7.0;6.0;17.0;12.0;4.0;1.0;65.0;50.0;4.0;6.0;7.0
3610;Tuindorp;Deventer                      ;Buurt   ;BU01500602;1.0;1890;80.0;54.0;46.0;8.0;2.0;8.0;0.0;15.0;0.0;13.0;8.0;12.0;11.0;7.0;4.0;1.0;14.0;4.0;9.0;1.0;42.0;29.0;8.0;6.0;7.0
3611;Rollecatekwartier;Deventer                      ;Buurt   ;BU01500603;1.0;1341;84.0;71.0;68.0;8.0;2.0;22.0;0.0;24.0;5.0;7.0;3.0;6.0;5.0;4.0;1.0;1.0;7.0;3.0;3.0;1.0;63.0;53.0;18.0;4.0;5.0
3612;Oranjekwartier;Deventer                      ;Buurt   ;BU01500604;1.0;2475;101.0;65.0;53.0;9.0;6.0;7.0;0.0;14.0;5.0;12.0;12.0;16.0;14.0;5.0;9.0;2.0;20.0;13.0;6.0;1.0;41.0;26.0;6.0;6.0;8.0
3613;Landsherenkwartier;Deventer                      ;Buurt   ;BU01500605;1.0;1855;96.0;63.0;53.0;8.0;3.0;9.0;0.0;7.0;8.0;18.0;10.0;12.0;9.0;6.0;3.0;3.0;21.0;15.0;4.0;2.0;52.0;34.0;4.0;5.0;11.0
3614;Wijk 7 Rivierenwijk en Bergweide;Deventer                      ;Wijk    ;WK015007  ;1.0;4435;363.0;277.0;236.0;14.0;12.0;38.0;4.0;25.0;61.0;82.0;41.0;44.0;33.0;15.0;18.0;11.0;42.0;26.0;11.0;5.0;82.0;62.0;6.0;7.0;9.0
3615;Rivierenbuurt;Deventer                      ;Buurt   ;BU01500701;1.0;1119;30.0;17.0;17.0;1.0;0.0;0.0;0.0;6.0;0.0;10.0;0.0;5.0;5.0;4.0;1.0;0.0;8.0;3.0;3.0;2.0;27.0;15.0;5.0;4.0;7.0
3616;Deltabuurt;Deventer                      ;Buurt   ;BU01500702;1.0;2603;108.0;63.0;47.0;2.0;4.0;7.0;4.0;15.0;3.0;12.0;16.0;21.0;15.0;6.0;9.0;6.0;24.0;18.0;4.0;2.0;41.0;24.0;6.0;6.0;9.0
3617;Hoornwerk;Deventer                      ;Buurt   ;BU01500703;1.0;443;33.0;31.0;26.0;5.0;0.0;5.0;0.0;3.0;6.0;7.0;5.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;74.0;70.0;7.0;2.0;2.0
3618;Industrieterrein;Deventer                      ;Buurt   ;BU01500704;1.0;172;154.0;133.0;117.0;4.0;7.0;18.0;0.0;1.0;44.0;43.0;16.0;14.0;10.0;4.0;6.0;4.0;7.0;4.0;3.0;0.0;895.0;773.0;6.0;58.0;41.0
3619;Kloosterlanden;Deventer                      ;Buurt   ;BU01500705;1.0;61;38.0;33.0;29.0;2.0;1.0;8.0;0.0;0.0;8.0;10.0;4.0;3.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;1.0;623.0;541.0;0.0;33.0;33.0
3620;Epse-Noord;Deventer                      ;Buurt   ;BU01500706;1.0;37;;;;;;;;;;;;;;;;;;;;;;;;;
3621;Wijk 8 Colmschate-Noord;Deventer                      ;Wijk    ;WK015008  ;1.0;6220;256.0;197.0;164.0;62.0;7.0;40.0;0.0;16.0;11.0;28.0;33.0;34.0;28.0;15.0;13.0;6.0;25.0;11.0;11.0;3.0;41.0;32.0;3.0;5.0;4.0
3622;Het Oostrik;Deventer                      ;Buurt   ;BU01500801;1.0;2382;121.0;108.0;91.0;53.0;4.0;13.0;0.0;7.0;0.0;14.0;17.0;10.0;7.0;6.0;1.0;3.0;3.0;3.0;0.0;0.0;51.0;45.0;3.0;3.0;1.0
3623;Groot Douwel;Deventer                      ;Buurt   ;BU01500802;1.0;2175;91.0;63.0;53.0;6.0;1.0;23.0;0.0;5.0;10.0;8.0;10.0;16.0;14.0;5.0;9.0;2.0;12.0;2.0;9.0;1.0;42.0;29.0;2.0;6.0;6.0
3624;Blauwenoord;Deventer                      ;Buurt   ;BU01500803;1.0;1663;44.0;26.0;20.0;3.0;2.0;4.0;0.0;4.0;1.0;6.0;6.0;8.0;7.0;4.0;3.0;1.0;10.0;6.0;2.0;2.0;26.0;16.0;2.0;4.0;6.0
3625;Wijk 9 Colmschate-Vijfhoek;Deventer                      ;Wijk    ;WK015009  ;1.0;12609;239.0;156.0;107.0;7.0;5.0;43.0;1.0;22.0;10.0;19.0;49.0;46.0;45.0;18.0;27.0;1.0;37.0;17.0;15.0;5.0;19.0;12.0;2.0;4.0;3.0
3626;Op den Haar;Deventer                      ;Buurt   ;BU01500901;1.0;3125;56.0;35.0;23.0;0.0;0.0;10.0;1.0;4.0;4.0;4.0;12.0;12.0;12.0;2.0;10.0;0.0;9.0;3.0;6.0;0.0;18.0;11.0;1.0;4.0;3.0
3627;Steinvoorde;Deventer                      ;Buurt   ;BU01500902;1.0;1852;56.0;32.0;22.0;3.0;1.0;5.0;0.0;4.0;5.0;4.0;10.0;16.0;16.0;5.0;11.0;0.0;8.0;4.0;2.0;2.0;30.0;17.0;2.0;9.0;4.0
3628;Graveland;Deventer                      ;Buurt   ;BU01500903;1.0;466;4.0;3.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;2.0;2.0;0.0
3629;Het Jeurlink;Deventer                      ;Buurt   ;BU01500904;1.0;2176;27.0;18.0;15.0;0.0;1.0;6.0;0.0;6.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;3.0;1.0;12.0;8.0;3.0;0.0;4.0
3630;Het Fetlaer en Spijkvoorder Enk;Deventer                      ;Buurt   ;BU01500905;1.0;2114;41.0;25.0;12.0;3.0;2.0;1.0;0.0;2.0;1.0;3.0;13.0;14.0;13.0;8.0;5.0;1.0;2.0;1.0;0.0;1.0;19.0;12.0;1.0;6.0;1.0
3631;Spikvoorde;Deventer                      ;Buurt   ;BU01500906;1.0;2820;55.0;43.0;32.0;1.0;1.0;19.0;0.0;5.0;0.0;6.0;11.0;3.0;3.0;3.0;0.0;0.0;9.0;4.0;4.0;1.0;20.0;15.0;2.0;1.0;3.0
3632;Overig Colmschate-Noord;Deventer                      ;Buurt   ;BU01500907;1.0;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3633;Wijk 10 Colmschate-Zuid;Deventer                      ;Wijk    ;WK015010  ;1.0;9574;360.0;242.0;209.0;23.0;5.0;35.0;6.0;46.0;46.0;48.0;33.0;67.0;53.0;21.0;32.0;14.0;51.0;18.0;19.0;14.0;38.0;25.0;5.0;6.0;5.0
3634;Snipperling;Deventer                      ;Buurt   ;BU01501001;1.0;319;72.0;40.0;34.0;5.0;1.0;3.0;1.0;1.0;12.0;11.0;6.0;12.0;7.0;0.0;7.0;5.0;20.0;3.0;11.0;6.0;226.0;125.0;3.0;22.0;63.0
3635;Dorp Colmschate;Deventer                      ;Buurt   ;BU01501002;1.0;1159;37.0;27.0;25.0;5.0;0.0;3.0;0.0;13.0;1.0;3.0;2.0;7.0;7.0;5.0;2.0;0.0;3.0;0.0;1.0;2.0;32.0;23.0;11.0;6.0;3.0
3636;De Scheg;Deventer                      ;Buurt   ;BU01501003;1.0;0;25.0;20.0;20.0;1.0;0.0;4.0;2.0;0.0;;;0.0;2.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;3.0;;;;;
3637;Colmschaterenk;Deventer                      ;Buurt   ;BU01501004;1.0;2382;94.0;71.0;64.0;10.0;1.0;6.0;3.0;5.0;27.0;12.0;7.0;17.0;17.0;7.0;10.0;0.0;6.0;4.0;1.0;1.0;39.0;30.0;2.0;7.0;3.0
3638;Roessink;Deventer                      ;Buurt   ;BU01501005;1.0;1000;31.0;14.0;9.0;0.0;0.0;3.0;0.0;4.0;1.0;1.0;5.0;8.0;2.0;1.0;1.0;6.0;9.0;7.0;2.0;0.0;31.0;14.0;4.0;2.0;9.0
3639;Het Bramelt;Deventer                      ;Buurt   ;BU01501006;1.0;1489;21.0;16.0;11.0;0.0;0.0;1.0;0.0;9.0;0.0;1.0;5.0;3.0;3.0;0.0;3.0;0.0;2.0;1.0;0.0;1.0;14.0;11.0;6.0;2.0;1.0
3640;Essenerveld;Deventer                      ;Buurt   ;BU01501007;1.0;1388;33.0;19.0;14.0;1.0;1.0;4.0;0.0;5.0;0.0;3.0;5.0;11.0;10.0;4.0;6.0;1.0;3.0;1.0;2.0;0.0;24.0;14.0;4.0;7.0;2.0
3641;Swormink;Deventer                      ;Buurt   ;BU01501008;1.0;1603;30.0;19.0;17.0;0.0;0.0;6.0;0.0;7.0;1.0;3.0;2.0;7.0;5.0;2.0;3.0;2.0;4.0;2.0;1.0;1.0;19.0;12.0;4.0;3.0;2.0
3642;Handelspark De Weteringen;Deventer                      ;Buurt   ;BU01501009;1.0;0;12.0;11.0;10.0;1.0;1.0;3.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;
3643;Bannink;Deventer                      ;Buurt   ;BU01501010;1.0;62;2.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;32.0;16.0;0.0;0.0
3644;Oxerhof;Deventer                      ;Buurt   ;BU01501011;1.0;172;3.0;3.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;17.0;6.0;0.0;0.0
3645;Wijk 11 Diepenveen;Deventer                      ;Wijk    ;WK015011  ;1.0;4569;97.0;85.0;77.0;3.0;4.0;14.0;0.0;30.0;16.0;10.0;8.0;10.0;10.0;5.0;5.0;0.0;2.0;1.0;0.0;1.0;21.0;19.0;7.0;2.0;0.0
3646;Dorp Diepenveen;Deventer                      ;Buurt   ;BU01501101;1.0;4256;88.0;76.0;68.0;3.0;4.0;13.0;0.0;24.0;14.0;10.0;8.0;10.0;10.0;5.0;5.0;0.0;2.0;1.0;0.0;1.0;21.0;18.0;6.0;2.0;0.0
3647;Rande;Deventer                      ;Buurt   ;BU01501102;1.0;115;3.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;26.0;17.0;0.0;0.0
3648;Tjoene;Deventer                      ;Buurt   ;BU01501103;1.0;198;6.0;6.0;6.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;20.0;0.0;0.0
3649;Wijk 12 Schalkhaar;Deventer                      ;Wijk    ;WK015012  ;1.0;5814;223.0;140.0;117.0;8.0;1.0;8.0;1.0;42.0;34.0;23.0;23.0;44.0;30.0;5.0;25.0;14.0;39.0;18.0;19.0;2.0;38.0;24.0;7.0;5.0;7.0
3650;Dorp Schalkhaar;Deventer                      ;Buurt   ;BU01501201;1.0;5328;149.0;114.0;95.0;6.0;1.0;8.0;1.0;34.0;31.0;14.0;19.0;25.0;22.0;4.0;18.0;3.0;10.0;5.0;5.0;0.0;28.0;21.0;6.0;4.0;2.0
3651;Averlo en Frieswijk;Deventer                      ;Buurt   ;BU01501202;1.0;486;74.0;26.0;22.0;2.0;0.0;0.0;0.0;8.0;3.0;9.0;4.0;19.0;8.0;1.0;7.0;11.0;29.0;13.0;14.0;2.0;152.0;53.0;16.0;16.0;60.0
3652;Wijk 13 Okkenbroek;Deventer                      ;Wijk    ;WK015013  ;1.0;293;3.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;7.0;3.0;0.0;3.0
3653;Okkenbroek;Deventer                      ;Buurt   ;BU01501301;1.0;293;3.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;7.0;3.0;0.0;3.0
3654;Wijk 14 Lettele;Deventer                      ;Wijk    ;WK015014  ;1.0;1690;37.0;26.0;20.0;1.0;1.0;0.0;0.0;9.0;5.0;4.0;6.0;9.0;9.0;3.0;6.0;0.0;2.0;0.0;0.0;2.0;22.0;15.0;5.0;5.0;1.0
3655;Dorp Lettele;Deventer                      ;Buurt   ;BU01501401;1.0;601;11.0;8.0;7.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;1.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0;13.0;8.0;5.0;0.0
3656;Oude Molen;Deventer                      ;Buurt   ;BU01501402;1.0;118;4.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;34.0;0.0;0.0;0.0
3657;Buitengebied Lettele en Okkenbroek;Deventer                      ;Buurt   ;BU01501403;1.0;971;22.0;14.0;10.0;1.0;1.0;0.0;0.0;4.0;3.0;1.0;4.0;6.0;6.0;2.0;4.0;0.0;2.0;0.0;0.0;2.0;23.0;14.0;4.0;6.0;2.0
3658;Wijk 15 Bathmen;Deventer                      ;Wijk    ;WK015015  ;1.0;5607;94.0;61.0;50.0;5.0;4.0;2.0;3.0;18.0;5.0;13.0;11.0;16.0;13.0;4.0;9.0;3.0;17.0;16.0;0.0;1.0;17.0;11.0;3.0;2.0;3.0
3659;Dorp Bathmen;Deventer                      ;Buurt   ;BU01501501;1.0;4440;78.0;47.0;40.0;4.0;2.0;2.0;3.0;14.0;4.0;11.0;7.0;14.0;11.0;3.0;8.0;3.0;17.0;16.0;0.0;1.0;18.0;11.0;3.0;2.0;4.0
3660;Loo;Deventer                      ;Buurt   ;BU01501502;1.0;683;9.0;8.0;6.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;12.0;3.0;1.0;0.0
3661;Dortherhoek;Deventer                      ;Buurt   ;BU01501503;1.0;222;5.0;5.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;23.0;9.0;0.0;0.0
3662;Zuidloo;Deventer                      ;Buurt   ;BU01501504;1.0;262;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;0.0;4.0;0.0
3663;Diemen;Diemen                        ;Gemeente;GM0384    ;;26840;1407.0;1085.0;935.0;73.0;120.0;196.0;74.0;159.0;136.0;177.0;150.0;163.0;140.0;88.0;52.0;23.0;159.0;79.0;59.0;21.0;52.0;40.0;6.0;5.0;6.0
3664;Wijk 00 Diemen-Zuid;Diemen                        ;Wijk    ;WK038400  ;1.0;9686;559.0;449.0;376.0;22.0;42.0;80.0;31.0;67.0;51.0;83.0;73.0;49.0;38.0;18.0;20.0;11.0;61.0;26.0;24.0;11.0;58.0;46.0;7.0;4.0;6.0
3665;Biesbosch;Diemen                        ;Buurt   ;BU03840001;1.0;1005;18.0;15.0;9.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;6.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;18.0;15.0;5.0;2.0;1.0
3666;Akkerland;Diemen                        ;Buurt   ;BU03840002;1.0;1235;31.0;28.0;20.0;2.0;5.0;5.0;1.0;5.0;0.0;2.0;8.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;25.0;23.0;4.0;2.0;1.0
3667;Polderland;Diemen                        ;Buurt   ;BU03840003;1.0;668;31.0;25.0;22.0;0.0;3.0;4.0;1.0;8.0;0.0;6.0;3.0;5.0;5.0;2.0;3.0;0.0;1.0;1.0;0.0;0.0;46.0;37.0;12.0;7.0;1.0
3668;Kruidenhof;Diemen                        ;Buurt   ;BU03840004;1.0;1344;89.0;73.0;65.0;8.0;1.0;8.0;6.0;12.0;21.0;9.0;8.0;7.0;6.0;0.0;6.0;1.0;9.0;2.0;5.0;2.0;66.0;54.0;9.0;4.0;7.0
3669;Bomenrijk;Diemen                        ;Buurt   ;BU03840005;1.0;1211;45.0;36.0;32.0;0.0;1.0;9.0;1.0;13.0;0.0;8.0;4.0;5.0;4.0;2.0;2.0;1.0;4.0;1.0;3.0;0.0;37.0;30.0;11.0;3.0;3.0
3670;Beukenhorst;Diemen                        ;Buurt   ;BU03840006;1.0;828;30.0;18.0;15.0;0.0;5.0;2.0;2.0;3.0;0.0;3.0;3.0;3.0;3.0;1.0;2.0;0.0;9.0;7.0;1.0;1.0;36.0;22.0;4.0;4.0;11.0
3671;Schelpenhoek;Diemen                        ;Buurt   ;BU03840007;1.0;842;31.0;24.0;20.0;0.0;1.0;5.0;0.0;8.0;0.0;6.0;4.0;1.0;1.0;1.0;0.0;0.0;6.0;2.0;2.0;2.0;37.0;29.0;10.0;1.0;7.0
3672;Anne Frank;Diemen                        ;Buurt   ;BU03840008;1.0;436;10.0;6.0;4.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;23.0;14.0;2.0;2.0;7.0
3673;Sniep;Diemen                        ;Buurt   ;BU03840009;1.0;419;35.0;28.0;21.0;0.0;3.0;4.0;0.0;7.0;0.0;7.0;7.0;2.0;2.0;2.0;0.0;0.0;5.0;1.0;3.0;1.0;84.0;67.0;17.0;5.0;12.0
3674;Verrijn Stuart;Diemen                        ;Buurt   ;BU03840010;1.0;43;49.0;39.0;38.0;0.0;4.0;11.0;2.0;0.0;12.0;9.0;1.0;7.0;4.0;2.0;2.0;3.0;3.0;1.0;2.0;0.0;;;;;
3675;Bergwijkpark;Diemen                        ;Buurt   ;BU03840011;1.0;1551;183.0;154.0;128.0;12.0;16.0;27.0;18.0;5.0;17.0;33.0;26.0;11.0;6.0;3.0;3.0;5.0;18.0;9.0;5.0;4.0;118.0;99.0;3.0;4.0;12.0
3676;Stammerdijk;Diemen                        ;Buurt   ;BU03840012;1.0;104;7.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;2.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;67.0;29.0;0.0;19.0;10.0
3677;Wijk 01 Diemen-Centrum;Diemen                        ;Wijk    ;WK038401  ;1.0;9653;510.0;371.0;328.0;40.0;40.0;48.0;34.0;46.0;80.0;40.0;43.0;67.0;58.0;35.0;23.0;9.0;72.0;41.0;24.0;7.0;53.0;38.0;5.0;6.0;7.0
3678;Overdiemerpolder;Diemen                        ;Buurt   ;BU03840113;1.0;381;61.0;36.0;34.0;4.0;1.0;7.0;5.0;5.0;7.0;5.0;2.0;16.0;14.0;4.0;10.0;2.0;9.0;7.0;2.0;0.0;160.0;94.0;13.0;37.0;24.0
