ID;Stratum;Vlindersoort;Perioden;Index_1;TrendGehelePeriode_2;TrendLaatste10Jaar_3
1615;Duin;84;1997;2933.0;.                             ;.                             
1616;Duin;84;1998;700.0;.                             ;.                             
1617;Duin;84;1999;100.0;.                             ;.                             
1618;Duin;84;2000;100.0;.                             ;.                             
1619;Duin;84;2001;967.0;.                             ;.                             
1620;Duin;84;2002;533.0;.                             ;.                             
1621;Duin;84;2003;900.0;.                             ;.                             
1622;Duin;84;2004;200.0;.                             ;.                             
1623;Duin;84;2005;1333.0;Sterke afname                 ;Sterke afname                 
1624;Duin;49;1992;;                              ;                              
1625;Duin;49;1993;;                              ;                              
1626;Duin;49;1994;;                              ;                              
1627;Duin;49;1995;;                              ;                              
1628;Duin;49;1996;;                              ;                              
1629;Duin;49;1997;;                              ;                              
1630;Duin;49;1998;;                              ;                              
1631;Duin;49;1999;;                              ;                              
1632;Duin;49;2000;;                              ;                              
1633;Duin;49;2001;;                              ;                              
1634;Duin;49;2002;;                              ;                              
1635;Duin;49;2003;;                              ;                              
1636;Duin;49;2004;;                              ;                              
1637;Duin;49;2005;;                              ;                              
1638;Duin;106;1992;250.0;.                             ;.                             
1639;Duin;106;1993;168.0;.                             ;.                             
1640;Duin;106;1994;173.0;.                             ;.                             
1641;Duin;106;1995;733.0;.                             ;.                             
1642;Duin;106;1996;130.0;.                             ;.                             
1643;Duin;106;1997;215.0;.                             ;.                             
1644;Duin;106;1998;150.0;.                             ;.                             
1645;Duin;106;1999;273.0;.                             ;.                             
1646;Duin;106;2000;100.0;.                             ;.                             
1647;Duin;106;2001;158.0;.                             ;.                             
1648;Duin;106;2002;98.0;.                             ;.                             
1649;Duin;106;2003;88.0;.                             ;.                             
1650;Duin;106;2004;45.0;.                             ;.                             
1651;Duin;106;2005;60.0;Sterke afname                 ;Sterke afname                 
1652;Duin;98;1992;15.0;.                             ;.                             
1653;Duin;98;1993;33.0;.                             ;.                             
1654;Duin;98;1994;41.0;.                             ;.                             
1655;Duin;98;1995;61.0;.                             ;.                             
1656;Duin;98;1996;68.0;.                             ;.                             
1657;Duin;98;1997;45.0;.                             ;.                             
1658;Duin;98;1998;45.0;.                             ;.                             
1659;Duin;98;1999;49.0;.                             ;.                             
1660;Duin;98;2000;100.0;.                             ;.                             
1661;Duin;98;2001;68.0;.                             ;.                             
1662;Duin;98;2002;74.0;.                             ;.                             
1663;Duin;98;2003;63.0;.                             ;.                             
1664;Duin;98;2004;43.0;.                             ;.                             
1665;Duin;98;2005;50.0;Matige toename                ;Stabiel                       
1666;Duin;53;1992;75.0;.                             ;.                             
1667;Duin;53;1993;126.0;.                             ;.                             
1668;Duin;53;1994;43.0;.                             ;.                             
1669;Duin;53;1995;120.0;.                             ;.                             
1670;Duin;53;1996;80.0;.                             ;.                             
1671;Duin;53;1997;67.0;.                             ;.                             
1672;Duin;53;1998;131.0;.                             ;.                             
1673;Duin;53;1999;57.0;.                             ;.                             
1674;Duin;53;2000;100.0;.                             ;.                             
1675;Duin;53;2001;76.0;.                             ;.                             
1676;Duin;53;2002;295.0;.                             ;.                             
1677;Duin;53;2003;205.0;.                             ;.                             
1678;Duin;53;2004;266.0;.                             ;.                             
1679;Duin;53;2005;235.0;Sterke  toename               ;Sterke  toename               
1680;Duin;31;1992;;                              ;                              
1681;Duin;31;1993;;                              ;                              
1682;Duin;31;1994;;                              ;                              
1683;Duin;31;1995;;                              ;                              
1684;Duin;31;1996;;                              ;                              
1685;Duin;31;1997;;                              ;                              
1686;Duin;31;1998;;                              ;                              
1687;Duin;31;1999;;                              ;                              
1688;Duin;31;2000;;                              ;                              
1689;Duin;31;2001;;                              ;                              
1690;Duin;31;2002;;                              ;                              
1691;Duin;31;2003;;                              ;                              
1692;Duin;31;2004;;                              ;                              
1693;Duin;31;2005;;                              ;                              
1694;Duin;30;1992;;                              ;                              
1695;Duin;30;1993;;                              ;                              
1696;Duin;30;1994;;                              ;                              
1697;Duin;30;1995;;                              ;                              
1698;Duin;30;1996;;                              ;                              
1699;Duin;30;1997;;                              ;                              
1700;Duin;30;1998;;                              ;                              
1701;Duin;30;1999;;                              ;                              
1702;Duin;30;2000;;                              ;                              
1703;Duin;30;2001;;                              ;                              
1704;Duin;30;2002;;                              ;                              
1705;Duin;30;2003;;                              ;                              
1706;Duin;30;2004;;                              ;                              
1707;Duin;30;2005;;                              ;                              
1708;Duin;107;1992;;                              ;                              
1709;Duin;107;1993;;                              ;                              
1710;Duin;107;1994;;                              ;                              
1711;Duin;107;1995;;                              ;                              
1712;Duin;107;1996;;                              ;                              
1713;Duin;107;1997;;                              ;                              
1714;Duin;107;1998;;                              ;                              
1715;Duin;107;1999;;                              ;                              
1716;Duin;107;2000;;                              ;                              
1717;Duin;107;2001;;                              ;                              
1718;Duin;107;2002;;                              ;                              
1719;Duin;107;2003;;                              ;                              
1720;Duin;107;2004;;                              ;                              
1721;Duin;107;2005;;                              ;                              
1722;Duin;64;1992;;                              ;                              
1723;Duin;64;1993;;                              ;                              
1724;Duin;64;1994;;                              ;                              
1725;Duin;64;1995;;                              ;                              
1726;Duin;64;1996;;                              ;                              
1727;Duin;64;1997;;                              ;                              
1728;Duin;64;1998;;                              ;                              
1729;Duin;64;1999;;                              ;                              
1730;Duin;64;2000;;                              ;                              
1731;Duin;64;2001;;                              ;                              
1732;Duin;64;2002;;                              ;                              
1733;Duin;64;2003;;                              ;                              
1734;Duin;64;2004;;                              ;                              
1735;Duin;64;2005;;                              ;                              
1736;Duin;81;1992;357.0;.                             ;.                             
1737;Duin;81;1993;193.0;.                             ;.                             
1738;Duin;81;1994;179.0;.                             ;.                             
1739;Duin;81;1995;325.0;.                             ;.                             
1740;Duin;81;1996;257.0;.                             ;.                             
1741;Duin;81;1997;507.0;.                             ;.                             
1742;Duin;81;1998;179.0;.                             ;.                             
1743;Duin;81;1999;168.0;.                             ;.                             
1744;Duin;81;2000;100.0;.                             ;.                             
1745;Duin;81;2001;129.0;.                             ;.                             
1746;Duin;81;2002;214.0;.                             ;.                             
1747;Duin;81;2003;125.0;.                             ;.                             
1748;Duin;81;2004;104.0;.                             ;.                             
1749;Duin;81;2005;225.0;Matige afname                 ;Sterke afname                 
1750;Duin;70;1992;;                              ;                              
1751;Duin;70;1993;;                              ;                              
1752;Duin;70;1994;;                              ;                              
1753;Duin;70;1995;;                              ;                              
1754;Duin;70;1996;;                              ;                              
1755;Duin;70;1997;;                              ;                              
1756;Duin;70;1998;;                              ;                              
1757;Duin;70;1999;;                              ;                              
1758;Duin;70;2000;;                              ;                              
1759;Duin;70;2001;;                              ;                              
1760;Duin;70;2002;;                              ;                              
1761;Duin;70;2003;;                              ;                              
1762;Duin;70;2004;;                              ;                              
1763;Duin;70;2005;;                              ;                              
1764;Duin;41;1992;42.0;.                             ;.                             
1765;Duin;41;1993;17.0;.                             ;.                             
1766;Duin;41;1994;70.0;.                             ;.                             
1767;Duin;41;1995;25.0;.                             ;.                             
1768;Duin;41;1996;28.0;.                             ;.                             
1769;Duin;41;1997;16.0;.                             ;.                             
1770;Duin;41;1998;108.0;.                             ;.                             
1771;Duin;41;1999;12.0;.                             ;.                             
1772;Duin;41;2000;100.0;.                             ;.                             
1773;Duin;41;2001;9.0;.                             ;.                             
1774;Duin;41;2002;107.0;.                             ;.                             
1775;Duin;41;2003;25.0;.                             ;.                             
1776;Duin;41;2004;23.0;.                             ;.                             
1777;Duin;41;2005;58.0;Stabiel                       ;Matige toename                
1778;Duin;95;1992;3.0;.                             ;.                             
1779;Duin;95;1993;4.0;.                             ;.                             
1780;Duin;95;1994;9.0;.                             ;.                             
1781;Duin;95;1995;27.0;.                             ;.                             
1782;Duin;95;1996;49.0;.                             ;.                             
1783;Duin;95;1997;77.0;.                             ;.                             
1784;Duin;95;1998;81.0;.                             ;.                             
1785;Duin;95;1999;90.0;.                             ;.                             
1786;Duin;95;2000;100.0;.                             ;.                             
1787;Duin;95;2001;74.0;.                             ;.                             
1788;Duin;95;2002;108.0;.                             ;.                             
1789;Duin;95;2003;160.0;.                             ;.                             
1790;Duin;95;2004;87.0;.                             ;.                             
1791;Duin;95;2005;66.0;Sterke  toename               ;Onzeker                       
1792;Duin;6;1992;1667.0;.                             ;.                             
1793;Duin;6;1993;1050.0;.                             ;.                             
1794;Duin;6;1994;917.0;.                             ;.                             
1795;Duin;6;1995;1333.0;.                             ;.                             
1796;Duin;6;1996;233.0;.                             ;.                             
1797;Duin;6;1997;567.0;.                             ;.                             
1798;Duin;6;1998;317.0;.                             ;.                             
1799;Duin;6;1999;300.0;.                             ;.                             
1800;Duin;6;2000;100.0;.                             ;.                             
1801;Duin;6;2001;183.0;.                             ;.                             
1802;Duin;6;2002;117.0;.                             ;.                             
1803;Duin;6;2003;350.0;.                             ;.                             
1804;Duin;6;2004;100.0;.                             ;.                             
1805;Duin;6;2005;150.0;Sterke afname                 ;Onzeker                       
1806;Duin;19;1992;;                              ;                              
1807;Duin;19;1993;;                              ;                              
1808;Duin;19;1994;;                              ;                              
1809;Duin;19;1995;;                              ;                              
1810;Duin;19;1996;;                              ;                              
1811;Duin;19;1997;;                              ;                              
1812;Duin;19;1998;;                              ;                              
1813;Duin;19;1999;;                              ;                              
1814;Duin;19;2000;;                              ;                              
1815;Duin;19;2001;;                              ;                              
1816;Duin;19;2002;;                              ;                              
1817;Duin;19;2003;;                              ;                              
1818;Duin;19;2004;;                              ;                              
1819;Duin;19;2005;;                              ;                              
1820;Duin;75;1992;;                              ;                              
1821;Duin;75;1993;;                              ;                              
1822;Duin;75;1994;;                              ;                              
1823;Duin;75;1995;;                              ;                              
1824;Duin;75;1996;;                              ;                              
1825;Duin;75;1997;;                              ;                              
1826;Duin;75;1998;;                              ;                              
1827;Duin;75;1999;;                              ;                              
1828;Duin;75;2000;;                              ;                              
1829;Duin;75;2001;;                              ;                              
1830;Duin;75;2002;;                              ;                              
1831;Duin;75;2003;;                              ;                              
1832;Duin;75;2004;;                              ;                              
1833;Duin;75;2005;;                              ;                              
1834;Duin;33;1992;81.0;.                             ;.                             
1835;Duin;33;1993;67.0;.                             ;.                             
1836;Duin;33;1994;101.0;.                             ;.                             
1837;Duin;33;1995;92.0;.                             ;.                             
1838;Duin;33;1996;92.0;.                             ;.                             
1839;Duin;33;1997;102.0;.                             ;.                             
1840;Duin;33;1998;128.0;.                             ;.                             
1841;Duin;33;1999;122.0;.                             ;.                             
1842;Duin;33;2000;100.0;.                             ;.                             
1843;Duin;33;2001;85.0;.                             ;.                             
1844;Duin;33;2002;173.0;.                             ;.                             
1845;Duin;33;2003;165.0;.                             ;.                             
1846;Duin;33;2004;133.0;.                             ;.                             
1847;Duin;33;2005;107.0;Matige toename                ;Matige toename                
1848;Duin;100;1992;;                              ;                              
1849;Duin;100;1993;;                              ;                              
1850;Duin;100;1994;;                              ;                              
1851;Duin;100;1995;;                              ;                              
1852;Duin;100;1996;;                              ;                              
1853;Duin;100;1997;;                              ;                              
1854;Duin;100;1998;;                              ;                              
1855;Duin;100;1999;;                              ;                              
1856;Duin;100;2000;;                              ;                              
1857;Duin;100;2001;;                              ;                              
1858;Duin;100;2002;;                              ;                              
1859;Duin;100;2003;;                              ;                              
1860;Duin;100;2004;;                              ;                              
1861;Duin;100;2005;;                              ;                              
1862;Duin;61;1992;;                              ;                              
1863;Duin;61;1993;;                              ;                              
1864;Duin;61;1994;;                              ;                              
1865;Duin;61;1995;;                              ;                              
1866;Duin;61;1996;;                              ;                              
1867;Duin;61;1997;;                              ;                              
1868;Duin;61;1998;;                              ;                              
1869;Duin;61;1999;;                              ;                              
1870;Duin;61;2000;;                              ;                              
1871;Duin;61;2001;;                              ;                              
1872;Duin;61;2002;;                              ;                              
1873;Duin;61;2003;;                              ;                              
1874;Duin;61;2004;;                              ;                              
1875;Duin;61;2005;;                              ;                              
1876;Duin;51;1992;;                              ;                              
1877;Duin;51;1993;;                              ;                              
1878;Duin;51;1994;;                              ;                              
1879;Duin;51;1995;;                              ;                              
1880;Duin;51;1996;;                              ;                              
1881;Duin;51;1997;;                              ;                              
1882;Duin;51;1998;;                              ;                              
1883;Duin;51;1999;;                              ;                              
1884;Duin;51;2000;;                              ;                              
1885;Duin;51;2001;;                              ;                              
1886;Duin;51;2002;;                              ;                              
1887;Duin;51;2003;;                              ;                              
1888;Duin;51;2004;;                              ;                              
1889;Duin;51;2005;;                              ;                              
1890;Duin;76;1992;;                              ;                              
1891;Duin;76;1993;;                              ;                              
1892;Duin;76;1994;;                              ;                              
1893;Duin;76;1995;;                              ;                              
1894;Duin;76;1996;;                              ;                              
1895;Duin;76;1997;;                              ;                              
1896;Duin;76;1998;;                              ;                              
1897;Duin;76;1999;;                              ;                              
1898;Duin;76;2000;;                              ;                              
1899;Duin;76;2001;;                              ;                              
1900;Duin;76;2002;;                              ;                              
1901;Duin;76;2003;;                              ;                              
1902;Duin;76;2004;;                              ;                              
1903;Duin;76;2005;;                              ;                              
1904;Duin;77;1992;;                              ;                              
1905;Duin;77;1993;;                              ;                              
1906;Duin;77;1994;;                              ;                              
1907;Duin;77;1995;;                              ;                              
1908;Duin;77;1996;;                              ;                              
1909;Duin;77;1997;;                              ;                              
1910;Duin;77;1998;;                              ;                              
1911;Duin;77;1999;;                              ;                              
1912;Duin;77;2000;;                              ;                              
1913;Duin;77;2001;;                              ;                              
1914;Duin;77;2002;;                              ;                              
1915;Duin;77;2003;;                              ;                              
1916;Duin;77;2004;;                              ;                              
1917;Duin;77;2005;;                              ;                              
1918;Duin;4;1992;227.0;.                             ;.                             
1919;Duin;4;1993;173.0;.                             ;.                             
1920;Duin;4;1994;277.0;.                             ;.                             
1921;Duin;4;1995;427.0;.                             ;.                             
1922;Duin;4;1996;320.0;.                             ;.                             
1923;Duin;4;1997;216.0;.                             ;.                             
1924;Duin;4;1998;127.0;.                             ;.                             
1925;Duin;4;1999;186.0;.                             ;.                             
1926;Duin;4;2000;100.0;.                             ;.                             
1927;Duin;4;2001;102.0;.                             ;.                             
1928;Duin;4;2002;116.0;.                             ;.                             
1929;Duin;4;2003;134.0;.                             ;.                             
1930;Duin;4;2004;77.0;.                             ;.                             
1931;Duin;4;2005;134.0;Sterke afname                 ;Sterke afname                 
1932;Grasland;12;1992;;                              ;                              
1933;Grasland;12;1993;;                              ;                              
1934;Grasland;12;1994;;                              ;                              
1935;Grasland;12;1995;;                              ;                              
1936;Grasland;12;1996;;                              ;                              
1937;Grasland;12;1997;;                              ;                              
1938;Grasland;12;1998;;                              ;                              
1939;Grasland;12;1999;;                              ;                              
1940;Grasland;12;2000;;                              ;                              
1941;Grasland;12;2001;;                              ;                              
1942;Grasland;12;2002;;                              ;                              
1943;Grasland;12;2003;;                              ;                              
1944;Grasland;12;2004;;                              ;                              
1945;Grasland;12;2005;;                              ;                              
1946;Grasland;92;1992;227.0;.                             ;.                             
1947;Grasland;92;1993;59.0;.                             ;.                             
1948;Grasland;92;1994;52.0;.                             ;.                             
1949;Grasland;92;1995;57.0;.                             ;.                             
1950;Grasland;92;1996;23.0;.                             ;.                             
1951;Grasland;92;1997;30.0;.                             ;.                             
1952;Grasland;92;1998;48.0;.                             ;.                             
1953;Grasland;92;1999;36.0;.                             ;.                             
1954;Grasland;92;2000;100.0;.                             ;.                             
1955;Grasland;92;2001;59.0;.                             ;.                             
1956;Grasland;92;2002;68.0;.                             ;.                             
1957;Grasland;92;2003;27.0;.                             ;.                             
1958;Grasland;92;2004;25.0;.                             ;.                             
1959;Grasland;92;2005;32.0;Matige afname                 ;Onzeker                       
1960;Grasland;2;1992;;                              ;                              
1961;Grasland;2;1993;;                              ;                              
1962;Grasland;2;1994;;                              ;                              
1963;Grasland;2;1995;;                              ;                              
1964;Grasland;2;1996;;                              ;                              
1965;Grasland;2;1997;;                              ;                              
1966;Grasland;2;1998;;                              ;                              
1967;Grasland;2;1999;;                              ;                              
1968;Grasland;2;2000;;                              ;                              
1969;Grasland;2;2001;;                              ;                              
1970;Grasland;2;2002;;                              ;                              
1971;Grasland;2;2003;;                              ;                              
1972;Grasland;2;2004;;                              ;                              
1973;Grasland;2;2005;;                              ;                              
1974;Grasland;91;1992;;                              ;                              
1975;Grasland;91;1993;;                              ;                              
1976;Grasland;91;1994;;                              ;                              
1977;Grasland;91;1995;;                              ;                              
1978;Grasland;91;1996;;                              ;                              
1979;Grasland;91;1997;;                              ;                              
1980;Grasland;91;1998;;                              ;                              
1981;Grasland;91;1999;;                              ;                              
1982;Grasland;91;2000;;                              ;                              
1983;Grasland;91;2001;;                              ;                              
1984;Grasland;91;2002;;                              ;                              
1985;Grasland;91;2003;;                              ;                              
1986;Grasland;91;2004;;                              ;                              
1987;Grasland;91;2005;;                              ;                              
1988;Grasland;56;1992;;                              ;                              
1989;Grasland;56;1993;;                              ;                              
1990;Grasland;56;1994;;                              ;                              
1991;Grasland;56;1995;;                              ;                              
1992;Grasland;56;1996;;                              ;                              
1993;Grasland;56;1997;;                              ;                              
1994;Grasland;56;1998;;                              ;                              
1995;Grasland;56;1999;;                              ;                              
1996;Grasland;56;2000;;                              ;                              
1997;Grasland;56;2001;;                              ;                              
1998;Grasland;56;2002;;                              ;                              
1999;Grasland;56;2003;;                              ;                              
2000;Grasland;56;2004;;                              ;                              
2001;Grasland;56;2005;;                              ;                              
2002;Grasland;90;1992;;                              ;                              
2003;Grasland;90;1993;;                              ;                              
2004;Grasland;90;1994;;                              ;                              
2005;Grasland;90;1995;;                              ;                              
2006;Grasland;90;1996;;                              ;                              
2007;Grasland;90;1997;;                              ;                              
2008;Grasland;90;1998;;                              ;                              
2009;Grasland;90;1999;;                              ;                              
2010;Grasland;90;2000;;                              ;                              
2011;Grasland;90;2001;;                              ;                              
2012;Grasland;90;2002;;                              ;                              
2013;Grasland;90;2003;;                              ;                              
2014;Grasland;90;2004;;                              ;                              
2015;Grasland;90;2005;;                              ;                              
2016;Grasland;21;1992;;                              ;                              
2017;Grasland;21;1993;;                              ;                              
2018;Grasland;21;1994;;                              ;                              
2019;Grasland;21;1995;;                              ;                              
2020;Grasland;21;1996;;                              ;                              
2021;Grasland;21;1997;;                              ;                              
2022;Grasland;21;1998;;                              ;                              
2023;Grasland;21;1999;;                              ;                              
2024;Grasland;21;2000;;                              ;                              
2025;Grasland;21;2001;;                              ;                              
2026;Grasland;21;2002;;                              ;                              
2027;Grasland;21;2003;;                              ;                              
2028;Grasland;21;2004;;                              ;                              
2029;Grasland;21;2005;;                              ;                              
2030;Grasland;52;1992;149.0;.                             ;.                             
2031;Grasland;52;1993;137.0;.                             ;.                             
2032;Grasland;52;1994;128.0;.                             ;.                             
2033;Grasland;52;1995;276.0;.                             ;.                             
2034;Grasland;52;1996;482.0;.                             ;.                             
2035;Grasland;52;1997;358.0;.                             ;.                             
2036;Grasland;52;1998;160.0;.                             ;.                             
2037;Grasland;52;1999;258.0;.                             ;.                             
2038;Grasland;52;2000;100.0;.                             ;.                             
2039;Grasland;52;2001;157.0;.                             ;.                             
2040;Grasland;52;2002;155.0;.                             ;.                             
2041;Grasland;52;2003;172.0;.                             ;.                             
2042;Grasland;52;2004;231.0;.                             ;.                             
2043;Grasland;52;2005;337.0;Onzeker                       ;Onzeker                       
2044;Grasland;8;1992;;                              ;                              
2045;Grasland;8;1993;;                              ;                              
2046;Grasland;8;1994;;                              ;                              
2047;Grasland;8;1995;;                              ;                              
2048;Grasland;8;1996;;                              ;                              
2049;Grasland;8;1997;;                              ;                              
2050;Grasland;8;1998;;                              ;                              
2051;Grasland;8;1999;;                              ;                              
2052;Grasland;8;2000;;                              ;                              
2053;Grasland;8;2001;;                              ;                              
2054;Grasland;8;2002;;                              ;                              
2055;Grasland;8;2003;;                              ;                              
2056;Grasland;8;2004;;                              ;                              
2057;Grasland;8;2005;;                              ;                              
2058;Grasland;101;1992;95.0;.                             ;.                             
2059;Grasland;101;1993;77.0;.                             ;.                             
2060;Grasland;101;1994;60.0;.                             ;.                             
2061;Grasland;101;1995;92.0;.                             ;.                             
2062;Grasland;101;1996;77.0;.                             ;.                             
2063;Grasland;101;1997;67.0;.                             ;.                             
2064;Grasland;101;1998;89.0;.                             ;.                             
2065;Grasland;101;1999;111.0;.                             ;.                             
2066;Grasland;101;2000;100.0;.                             ;.                             
2067;Grasland;101;2001;96.0;.                             ;.                             
2068;Grasland;101;2002;108.0;.                             ;.                             
2069;Grasland;101;2003;112.0;.                             ;.                             
2070;Grasland;101;2004;92.0;.                             ;.                             
2071;Grasland;101;2005;122.0;Matige toename                ;Matige toename                
2072;Grasland;38;1992;;                              ;                              
2073;Grasland;38;1993;;                              ;                              
2074;Grasland;38;1994;;                              ;                              
2075;Grasland;38;1995;;                              ;                              
2076;Grasland;38;1996;;                              ;                              
2077;Grasland;38;1997;;                              ;                              
2078;Grasland;38;1998;;                              ;                              
2079;Grasland;38;1999;;                              ;                              
2080;Grasland;38;2000;;                              ;                              
2081;Grasland;38;2001;;                              ;                              
2082;Grasland;38;2002;;                              ;                              
2083;Grasland;38;2003;;                              ;                              
2084;Grasland;38;2004;;                              ;                              
2085;Grasland;38;2005;;                              ;                              
2086;Grasland;44;1992;;                              ;                              
2087;Grasland;44;1993;;                              ;                              
2088;Grasland;44;1994;;                              ;                              
2089;Grasland;44;1995;;                              ;                              
2090;Grasland;44;1996;;                              ;                              
2091;Grasland;44;1997;;                              ;                              
2092;Grasland;44;1998;;                              ;                              
2093;Grasland;44;1999;;                              ;                              
2094;Grasland;44;2000;;                              ;                              
2095;Grasland;44;2001;;                              ;                              
2096;Grasland;44;2002;;                              ;                              
2097;Grasland;44;2003;;                              ;                              
2098;Grasland;44;2004;;                              ;                              
2099;Grasland;44;2005;;                              ;                              
2100;Grasland;27;1992;;                              ;                              
2101;Grasland;27;1993;;                              ;                              
2102;Grasland;27;1994;;                              ;                              
2103;Grasland;27;1995;;                              ;                              
2104;Grasland;27;1996;;                              ;                              
2105;Grasland;27;1997;;                              ;                              
2106;Grasland;27;1998;;                              ;                              
2107;Grasland;27;1999;;                              ;                              
2108;Grasland;27;2000;;                              ;                              
2109;Grasland;27;2001;;                              ;                              
2110;Grasland;27;2002;;                              ;                              
2111;Grasland;27;2003;;                              ;                              
2112;Grasland;27;2004;;                              ;                              
2113;Grasland;27;2005;;                              ;                              
2114;Grasland;73;1992;;                              ;                              
2115;Grasland;73;1993;;                              ;                              
2116;Grasland;73;1994;;                              ;                              
2117;Grasland;73;1995;;                              ;                              
2118;Grasland;73;1996;;                              ;                              
2119;Grasland;73;1997;;                              ;                              
2120;Grasland;73;1998;;                              ;                              
2121;Grasland;73;1999;;                              ;                              
2122;Grasland;73;2000;;                              ;                              
2123;Grasland;73;2001;;                              ;                              
2124;Grasland;73;2002;;                              ;                              
2125;Grasland;73;2003;;                              ;                              
2126;Grasland;73;2004;;                              ;                              
2127;Grasland;73;2005;;                              ;                              
2128;Grasland;62;1992;;                              ;                              
2129;Grasland;62;1993;;                              ;                              
2130;Grasland;62;1994;;                              ;                              
2131;Grasland;62;1995;;                              ;                              
2132;Grasland;62;1996;;                              ;                              
2133;Grasland;62;1997;;                              ;                              
2134;Grasland;62;1998;;                              ;                              
2135;Grasland;62;1999;;                              ;                              
2136;Grasland;62;2000;;                              ;                              
2137;Grasland;62;2001;;                              ;                              
2138;Grasland;62;2002;;                              ;                              
2139;Grasland;62;2003;;                              ;                              
2140;Grasland;62;2004;;                              ;                              
2141;Grasland;62;2005;;                              ;                              
2142;Grasland;82;1992;;                              ;                              
2143;Grasland;82;1993;;                              ;                              
2144;Grasland;82;1994;;                              ;                              
2145;Grasland;82;1995;;                              ;                              
2146;Grasland;82;1996;;                              ;                              
2147;Grasland;82;1997;;                              ;                              
2148;Grasland;82;1998;;                              ;                              
2149;Grasland;82;1999;;                              ;                              
