ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
4317;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2000;29250.0
4318;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2001;29265.0
4319;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2002;29371.0
4320;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2003;29513.0
4321;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2004;29512.0
4322;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2005;29520.0
4323;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2006;29676.0
4324;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2007;30001.0
4325;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2008;30241.0
4326;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2009;30281.0
4327;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2010;30276.0
4328;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2011;30280.0
4329;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2012;30284.0
4330;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2013;30436.0
4331;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2014;30320.0
4332;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2015;30337.0
4333;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2016;30406.0
4334;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2017;30655.0
4335;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2018;30672.0
4336;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2019;30747.0
4337;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2020;30801.0
4338;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2021;32973.0
4339;Totaal mannen en vrouwen;Totaal;Totaal;Boxtel;2022;33129.0
4340;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;1995;6787.0
4341;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;1996;6915.0
4342;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;1997;6956.0
4343;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;1998;7034.0
4344;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;1999;
4345;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2000;
4346;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2001;
4347;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2002;
4348;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2003;
4349;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2004;
4350;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2005;
4351;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2006;
4352;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2007;
4353;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2008;
4354;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2009;
4355;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2010;
4356;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2011;
4357;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2012;
4358;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2013;
4359;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2014;
4360;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2015;
4361;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2016;
4362;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2017;
4363;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2018;
4364;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2019;
4365;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2020;
4366;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2021;
4367;Totaal mannen en vrouwen;Totaal;Totaal;Brakel;2022;
4368;Totaal mannen en vrouwen;Totaal;Totaal;Breda;1995;129911.0
4369;Totaal mannen en vrouwen;Totaal;Totaal;Breda;1996;130033.0
4370;Totaal mannen en vrouwen;Totaal;Totaal;Breda;1997;156364.0
4371;Totaal mannen en vrouwen;Totaal;Totaal;Breda;1998;157057.0
4372;Totaal mannen en vrouwen;Totaal;Totaal;Breda;1999;159042.0
4373;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2000;160615.0
4374;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2001;162308.0
4375;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2002;163427.0
4376;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2003;164397.0
4377;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2004;166035.0
4378;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2005;168054.0
4379;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2006;169709.0
4380;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2007;170349.0
4381;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2008;170960.0
4382;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2009;171916.0
4383;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2010;173299.0
4384;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2011;174599.0
4385;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2012;176401.0
4386;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2013;178140.0
4387;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2014;179623.0
4388;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2015;180937.0
4389;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2016;181611.0
4390;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2017;182304.0
4391;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2018;183448.0
4392;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2019;183873.0
4393;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2020;184069.0
4394;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2021;184126.0
4395;Totaal mannen en vrouwen;Totaal;Totaal;Breda;2022;184702.0
4396;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;1995;12023.0
4397;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;1996;12102.0
4398;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;1997;12235.0
4399;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;1998;12296.0
4400;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;1999;12437.0
4401;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2000;12501.0
4402;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2001;
4403;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2002;
4404;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2003;
4405;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2004;
4406;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2005;
4407;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2006;
4408;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2007;
4409;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2008;
4410;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2009;
4411;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2010;
4412;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2011;
4413;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2012;
4414;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2013;
4415;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2014;
4416;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2015;
4417;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2016;
4418;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2017;
4419;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2018;
4420;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2019;
4421;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2020;
4422;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2021;
4423;Totaal mannen en vrouwen;Totaal;Totaal;Brederwiede;2022;
4424;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;1995;13734.0
4425;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;1996;13912.0
4426;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;1997;13940.0
4427;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;1998;14033.0
4428;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;1999;14173.0
4429;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2000;14210.0
4430;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2001;14255.0
4431;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2002;14256.0
4432;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2003;14416.0
4433;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2004;14457.0
4434;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2005;14416.0
4435;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2006;14571.0
4436;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2007;14630.0
4437;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2008;14674.0
4438;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2009;14657.0
4439;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2010;14614.0
4440;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2011;
4441;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2012;
4442;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2013;
4443;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2014;
4444;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2015;
4445;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2016;
4446;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2017;
4447;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2018;
4448;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2019;
4449;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2020;
4450;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2021;
4451;Totaal mannen en vrouwen;Totaal;Totaal;Breukelen;2022;
4452;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;1995;15614.0
4453;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;1996;15819.0
4454;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;1997;15745.0
4455;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;1998;15842.0
4456;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;1999;15795.0
4457;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2000;15869.0
4458;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2001;15965.0
4459;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2002;16001.0
4460;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2003;15999.0
4461;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2004;15948.0
4462;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2005;16031.0
4463;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2006;15990.0
4464;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2007;15918.0
4465;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2008;15762.0
4466;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2009;15597.0
4467;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2010;15759.0
4468;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2011;15978.0
4469;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2012;16072.0
4470;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2013;16320.0
4471;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2014;16312.0
4472;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2015;16467.0
4473;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2016;16640.0
4474;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2017;16833.0
4475;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2018;17040.0
4476;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2019;17182.0
4477;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2020;17271.0
4478;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2021;17439.0
4479;Totaal mannen en vrouwen;Totaal;Totaal;Brielle;2022;17704.0
4480;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;1995;1896.0
4481;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;1996;1897.0
4482;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;1997;1930.0
4483;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;1998;1928.0
4484;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;1999;1921.0
4485;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2000;1919.0
4486;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2001;
4487;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2002;
4488;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2003;
4489;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2004;
4490;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2005;
4491;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2006;
4492;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2007;
4493;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2008;
4494;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2009;
4495;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2010;
4496;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2011;
4497;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2012;
4498;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2013;
4499;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2014;
4500;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2015;
4501;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2016;
4502;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2017;
4503;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2018;
4504;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2019;
4505;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2020;
4506;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2021;
4507;Totaal mannen en vrouwen;Totaal;Totaal;Broekhuizen;2022;
4508;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;1995;
4509;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;1996;
4510;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;1997;
4511;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;1998;
4512;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;1999;
4513;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2000;
4514;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2001;
4515;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2002;
4516;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2003;
4517;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2004;
4518;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2005;37616.0
4519;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2006;37700.0
4520;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2007;37788.0
4521;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2008;37833.0
4522;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2009;37897.0
4523;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2010;37751.0
4524;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2011;37677.0
4525;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2012;37441.0
4526;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2013;37216.0
4527;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2014;36932.0
4528;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2015;36726.0
4529;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2016;36510.0
4530;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2017;36410.0
4531;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2018;36352.0
4532;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2019;36212.0
4533;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2020;36055.0
4534;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2021;36087.0
4535;Totaal mannen en vrouwen;Totaal;Totaal;Bronckhorst;2022;36077.0
4536;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;1995;3826.0
4537;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;1996;3891.0
4538;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;1997;
4539;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;1998;
4540;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;1999;
4541;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2000;
4542;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2001;
4543;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2002;
4544;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2003;
4545;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2004;
4546;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2005;
4547;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2006;
4548;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2007;
4549;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2008;
4550;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2009;
4551;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2010;
4552;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2011;
4553;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2012;
4554;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2013;
4555;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2014;
4556;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2015;
4557;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2016;
4558;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2017;
4559;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2018;
4560;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2019;
4561;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2020;
4562;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2021;
4563;Totaal mannen en vrouwen;Totaal;Totaal;Brouwershaven;2022;
4564;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;1995;3568.0
4565;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;1996;3690.0
4566;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;1997;
4567;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;1998;
4568;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;1999;
4569;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2000;
4570;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2001;
4571;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2002;
4572;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2003;
4573;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2004;
4574;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2005;
4575;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2006;
4576;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2007;
4577;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2008;
4578;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2009;
4579;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2010;
4580;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2011;
4581;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2012;
4582;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2013;
4583;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2014;
4584;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2015;
4585;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2016;
4586;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2017;
4587;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2018;
4588;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2019;
4589;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2020;
4590;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2021;
4591;Totaal mannen en vrouwen;Totaal;Totaal;Bruinisse;2022;
4592;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;1995;20960.0
4593;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;1996;21061.0
4594;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;1997;21386.0
4595;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;1998;21503.0
4596;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;1999;21420.0
4597;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2000;21548.0
4598;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2001;21593.0
4599;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2002;21613.0
4600;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2003;21604.0
4601;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2004;21473.0
4602;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2005;21403.0
4603;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2006;21385.0
4604;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2007;21229.0
4605;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2008;21200.0
4606;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2009;21159.0
4607;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2010;21139.0
4608;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2011;21219.0
4609;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2012;21327.0
4610;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2013;21245.0
4611;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2014;21177.0
4612;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2015;20983.0
4613;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2016;20938.0
4614;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2017;20843.0
4615;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2018;20771.0
4616;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2019;20698.0
4617;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2020;20726.0
4618;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2021;20884.0
4619;Totaal mannen en vrouwen;Totaal;Totaal;Brummen;2022;20890.0
4620;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;1995;30464.0
4621;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;1996;30741.0
4622;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;1997;30860.0
4623;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;1998;30258.0
4624;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;1999;30277.0
4625;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2000;30464.0
4626;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2001;30395.0
4627;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2002;30158.0
4628;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2003;29942.0
4629;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2004;29595.0
4630;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2005;29777.0
4631;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2006;29623.0
4632;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2007;29590.0
4633;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2008;29742.0
4634;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2009;29532.0
4635;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2010;29448.0
4636;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2011;29375.0
4637;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2012;29199.0
4638;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2013;29081.0
4639;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2014;28958.0
4640;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2015;28656.0
4641;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2016;28448.0
4642;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2017;28358.0
4643;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2018;28241.0
4644;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2019;28103.0
4645;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2020;27821.0
4646;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2021;27670.0
4647;Totaal mannen en vrouwen;Totaal;Totaal;Brunssum;2022;27674.0
4648;Totaal mannen en vrouwen;Totaal;Totaal;Budel;1995;12387.0
4649;Totaal mannen en vrouwen;Totaal;Totaal;Budel;1996;12401.0
4650;Totaal mannen en vrouwen;Totaal;Totaal;Budel;1997;20144.0
4651;Totaal mannen en vrouwen;Totaal;Totaal;Budel;1998;20174.0
4652;Totaal mannen en vrouwen;Totaal;Totaal;Budel;1999;
4653;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2000;
4654;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2001;
4655;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2002;
4656;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2003;
4657;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2004;
4658;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2005;
4659;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2006;
4660;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2007;
4661;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2008;
4662;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2009;
4663;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2010;
4664;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2011;
4665;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2012;
4666;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2013;
4667;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2014;
4668;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2015;
4669;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2016;
4670;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2017;
4671;Totaal mannen en vrouwen;Totaal;Totaal;Budel;2018;
