ID;BalanceSheetItemsProvinces;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
440;A1 - Fixed assets;Groningen (PV);2004;229.0;399.0
441;A1 - Fixed assets;Groningen (PV);2005;261.0;455.0
442;A1 - Fixed assets;Groningen (PV);2006;298.0;519.0
443;A1 - Fixed assets;Groningen (PV);2007;280.0;488.0
444;A1 - Fixed assets;Groningen (PV);2008;285.0;497.0
445;A1 - Fixed assets;Groningen (PV);2009;482.0;840.0
446;A1 - Fixed assets;Groningen (PV);2010;709.0;1230.0
447;A1 - Fixed assets;Groningen (PV);2011;688.0;1189.0
448;A1 - Fixed assets;Groningen (PV);2012;526.0;906.0
449;A1 - Fixed assets;Groningen (PV);2013;523.0;899.0
450;A1 - Fixed assets;Groningen (PV);2014;591.0;1015.0
451;A1 - Fixed assets;Groningen (PV);2015;695.0;1191.0
452;A1 - Fixed assets;Groningen (PV);2016;764.0;1310.0
453;A1 - Fixed assets;Groningen (PV);2017;751.0;1286.0
454;A1 - Fixed assets;Groningen (PV);2018;731.0;1253.0
455;A1 - Fixed assets;Groningen (PV);2019;686.0;1174.0
456;A1 - Fixed assets;Groningen (PV);2020;692.0;1181.0
457;A1 - Fixed assets;Groningen (PV);2021;724.0;1234.0
458;A1 - Fixed assets;Groningen (PV);2022;789.0;1337.0
459;A1 - Fixed assets;Groningen (PV);2023;871.0;1462.0
460;A1 - Fixed assets;Fryslân (PV);2004;97.0;151.0
461;A1 - Fixed assets;Fryslân (PV);2005;141.0;219.0
462;A1 - Fixed assets;Fryslân (PV);2006;185.0;288.0
463;A1 - Fixed assets;Fryslân (PV);2007;221.0;345.0
464;A1 - Fixed assets;Fryslân (PV);2008;306.0;476.0
465;A1 - Fixed assets;Fryslân (PV);2009;1544.0;2395.0
466;A1 - Fixed assets;Fryslân (PV);2010;1557.0;2409.0
467;A1 - Fixed assets;Fryslân (PV);2011;1594.0;2463.0
468;A1 - Fixed assets;Fryslân (PV);2012;1797.0;2777.0
469;A1 - Fixed assets;Fryslân (PV);2013;1449.0;2240.0
470;A1 - Fixed assets;Fryslân (PV);2014;1386.0;2145.0
471;A1 - Fixed assets;Fryslân (PV);2015;1208.0;1869.0
472;A1 - Fixed assets;Fryslân (PV);2016;1000.0;1548.0
473;A1 - Fixed assets;Fryslân (PV);2017;1098.0;1698.0
474;A1 - Fixed assets;Fryslân (PV);2018;1114.0;1721.0
475;A1 - Fixed assets;Fryslân (PV);2019;839.0;1296.0
476;A1 - Fixed assets;Fryslân (PV);2020;877.0;1349.0
477;A1 - Fixed assets;Fryslân (PV);2021;980.0;1505.0
478;A1 - Fixed assets;Fryslân (PV);2022;861.0;1316.0
479;A1 - Fixed assets;Fryslân (PV);2023;879.0;1333.0
480;A1 - Fixed assets;Drenthe (PV);2004;75.0;155.0
481;A1 - Fixed assets;Drenthe (PV);2005;82.0;169.0
482;A1 - Fixed assets;Drenthe (PV);2006;90.0;187.0
483;A1 - Fixed assets;Drenthe (PV);2007;95.0;196.0
484;A1 - Fixed assets;Drenthe (PV);2008;104.0;212.0
485;A1 - Fixed assets;Drenthe (PV);2009;169.0;344.0
486;A1 - Fixed assets;Drenthe (PV);2010;188.0;383.0
487;A1 - Fixed assets;Drenthe (PV);2011;229.0;466.0
488;A1 - Fixed assets;Drenthe (PV);2012;236.0;480.0
489;A1 - Fixed assets;Drenthe (PV);2013;225.0;460.0
490;A1 - Fixed assets;Drenthe (PV);2014;267.0;546.0
491;A1 - Fixed assets;Drenthe (PV);2015;274.0;561.0
492;A1 - Fixed assets;Drenthe (PV);2016;276.0;564.0
493;A1 - Fixed assets;Drenthe (PV);2017;295.0;599.0
494;A1 - Fixed assets;Drenthe (PV);2018;341.0;692.0
495;A1 - Fixed assets;Drenthe (PV);2019;341.0;693.0
496;A1 - Fixed assets;Drenthe (PV);2020;368.0;745.0
497;A1 - Fixed assets;Drenthe (PV);2021;384.0;776.0
498;A1 - Fixed assets;Drenthe (PV);2022;408.0;820.0
499;A1 - Fixed assets;Drenthe (PV);2023;461.0;919.0
500;A1 - Fixed assets;Overijssel (PV);2004;174.0;158.0
501;A1 - Fixed assets;Overijssel (PV);2005;289.0;260.0
502;A1 - Fixed assets;Overijssel (PV);2006;294.0;264.0
503;A1 - Fixed assets;Overijssel (PV);2007;336.0;301.0
504;A1 - Fixed assets;Overijssel (PV);2008;582.0;520.0
505;A1 - Fixed assets;Overijssel (PV);2009;1327.0;1179.0
506;A1 - Fixed assets;Overijssel (PV);2010;1963.0;1737.0
507;A1 - Fixed assets;Overijssel (PV);2011;1956.0;1724.0
508;A1 - Fixed assets;Overijssel (PV);2012;1929.0;1696.0
509;A1 - Fixed assets;Overijssel (PV);2013;1820.0;1597.0
510;A1 - Fixed assets;Overijssel (PV);2014;1695.0;1487.0
511;A1 - Fixed assets;Overijssel (PV);2015;1697.0;1488.0
512;A1 - Fixed assets;Overijssel (PV);2016;1497.0;1309.0
513;A1 - Fixed assets;Overijssel (PV);2017;1401.0;1220.0
514;A1 - Fixed assets;Overijssel (PV);2018;1319.0;1145.0
515;A1 - Fixed assets;Overijssel (PV);2019;1118.0;967.0
516;A1 - Fixed assets;Overijssel (PV);2020;1193.0;1027.0
517;A1 - Fixed assets;Overijssel (PV);2021;1106.0;948.0
518;A1 - Fixed assets;Overijssel (PV);2022;989.0;844.0
519;A1 - Fixed assets;Overijssel (PV);2023;1012.0;855.0
520;A1 - Fixed assets;Flevoland (PV);2004;62.0;173.0
521;A1 - Fixed assets;Flevoland (PV);2005;59.0;160.0
522;A1 - Fixed assets;Flevoland (PV);2006;59.0;159.0
523;A1 - Fixed assets;Flevoland (PV);2007;55.0;147.0
524;A1 - Fixed assets;Flevoland (PV);2008;55.0;145.0
525;A1 - Fixed assets;Flevoland (PV);2009;60.0;157.0
526;A1 - Fixed assets;Flevoland (PV);2010;74.0;192.0
527;A1 - Fixed assets;Flevoland (PV);2011;72.0;183.0
528;A1 - Fixed assets;Flevoland (PV);2012;69.0;173.0
529;A1 - Fixed assets;Flevoland (PV);2013;68.0;170.0
530;A1 - Fixed assets;Flevoland (PV);2014;97.0;242.0
531;A1 - Fixed assets;Flevoland (PV);2015;112.0;280.0
532;A1 - Fixed assets;Flevoland (PV);2016;119.0;294.0
533;A1 - Fixed assets;Flevoland (PV);2017;145.0;356.0
534;A1 - Fixed assets;Flevoland (PV);2018;147.0;358.0
535;A1 - Fixed assets;Flevoland (PV);2019;171.0;411.0
536;A1 - Fixed assets;Flevoland (PV);2020;192.0;453.0
537;A1 - Fixed assets;Flevoland (PV);2021;244.0;570.0
538;A1 - Fixed assets;Flevoland (PV);2022;290.0;668.0
539;A1 - Fixed assets;Flevoland (PV);2023;311.0;699.0
540;A1 - Fixed assets;Gelderland (PV);2004;432.0;220.0
541;A1 - Fixed assets;Gelderland (PV);2005;402.0;204.0
542;A1 - Fixed assets;Gelderland (PV);2006;383.0;194.0
543;A1 - Fixed assets;Gelderland (PV);2007;352.0;178.0
544;A1 - Fixed assets;Gelderland (PV);2008;330.0;166.0
545;A1 - Fixed assets;Gelderland (PV);2009;4602.0;2311.0
546;A1 - Fixed assets;Gelderland (PV);2010;4604.0;2303.0
547;A1 - Fixed assets;Gelderland (PV);2011;4712.0;2351.0
548;A1 - Fixed assets;Gelderland (PV);2012;4765.0;2370.0
549;A1 - Fixed assets;Gelderland (PV);2013;4381.0;2173.0
550;A1 - Fixed assets;Gelderland (PV);2014;3947.0;1954.0
551;A1 - Fixed assets;Gelderland (PV);2015;2977.0;1469.0
552;A1 - Fixed assets;Gelderland (PV);2016;2952.0;1450.0
553;A1 - Fixed assets;Gelderland (PV);2017;2888.0;1410.0
554;A1 - Fixed assets;Gelderland (PV);2018;2824.0;1371.0
555;A1 - Fixed assets;Gelderland (PV);2019;2467.0;1191.0
556;A1 - Fixed assets;Gelderland (PV);2020;2379.0;1141.0
557;A1 - Fixed assets;Gelderland (PV);2021;2420.0;1154.0
558;A1 - Fixed assets;Gelderland (PV);2022;3403.0;1612.0
559;A1 - Fixed assets;Gelderland (PV);2023;3488.0;1635.0
560;A1 - Fixed assets;Utrecht (PV);2004;604.0;520.0
561;A1 - Fixed assets;Utrecht (PV);2005;596.0;509.0
562;A1 - Fixed assets;Utrecht (PV);2006;578.0;490.0
563;A1 - Fixed assets;Utrecht (PV);2007;571.0;479.0
564;A1 - Fixed assets;Utrecht (PV);2008;522.0;435.0
565;A1 - Fixed assets;Utrecht (PV);2009;497.0;411.0
566;A1 - Fixed assets;Utrecht (PV);2010;373.0;305.0
567;A1 - Fixed assets;Utrecht (PV);2011;324.0;263.0
568;A1 - Fixed assets;Utrecht (PV);2012;292.0;236.0
569;A1 - Fixed assets;Utrecht (PV);2013;264.0;212.0
570;A1 - Fixed assets;Utrecht (PV);2014;205.0;164.0
571;A1 - Fixed assets;Utrecht (PV);2015;263.0;209.0
572;A1 - Fixed assets;Utrecht (PV);2016;228.0;179.0
573;A1 - Fixed assets;Utrecht (PV);2017;289.0;225.0
574;A1 - Fixed assets;Utrecht (PV);2018;421.0;325.0
575;A1 - Fixed assets;Utrecht (PV);2019;511.0;381.0
576;A1 - Fixed assets;Utrecht (PV);2020;623.0;459.0
577;A1 - Fixed assets;Utrecht (PV);2021;694.0;510.0
578;A1 - Fixed assets;Utrecht (PV);2022;690.0;503.0
579;A1 - Fixed assets;Utrecht (PV);2023;719.0;518.0
580;A1 - Fixed assets;Noord-Holland (PV);2004;692.0;268.0
581;A1 - Fixed assets;Noord-Holland (PV);2005;699.0;269.0
582;A1 - Fixed assets;Noord-Holland (PV);2006;650.0;249.0
583;A1 - Fixed assets;Noord-Holland (PV);2007;600.0;230.0
584;A1 - Fixed assets;Noord-Holland (PV);2008;567.0;216.0
585;A1 - Fixed assets;Noord-Holland (PV);2009;996.0;376.0
586;A1 - Fixed assets;Noord-Holland (PV);2010;968.0;363.0
587;A1 - Fixed assets;Noord-Holland (PV);2011;625.0;232.0
588;A1 - Fixed assets;Noord-Holland (PV);2012;710.0;262.0
589;A1 - Fixed assets;Noord-Holland (PV);2013;618.0;227.0
590;A1 - Fixed assets;Noord-Holland (PV);2014;686.0;250.0
591;A1 - Fixed assets;Noord-Holland (PV);2015;551.0;199.0
592;A1 - Fixed assets;Noord-Holland (PV);2016;623.0;224.0
593;A1 - Fixed assets;Noord-Holland (PV);2017;710.0;253.0
594;A1 - Fixed assets;Noord-Holland (PV);2018;829.0;293.0
595;A1 - Fixed assets;Noord-Holland (PV);2019;935.0;328.0
596;A1 - Fixed assets;Noord-Holland (PV);2020;1026.0;356.0
597;A1 - Fixed assets;Noord-Holland (PV);2021;1168.0;404.0
598;A1 - Fixed assets;Noord-Holland (PV);2022;1270.0;437.0
599;A1 - Fixed assets;Noord-Holland (PV);2023;1408.0;477.0
600;A1 - Fixed assets;Zuid-Holland (PV);2004;567.0;164.0
601;A1 - Fixed assets;Zuid-Holland (PV);2005;559.0;162.0
602;A1 - Fixed assets;Zuid-Holland (PV);2006;518.0;150.0
603;A1 - Fixed assets;Zuid-Holland (PV);2007;524.0;152.0
604;A1 - Fixed assets;Zuid-Holland (PV);2008;613.0;177.0
605;A1 - Fixed assets;Zuid-Holland (PV);2009;706.0;203.0
606;A1 - Fixed assets;Zuid-Holland (PV);2010;793.0;226.0
607;A1 - Fixed assets;Zuid-Holland (PV);2011;890.0;252.0
608;A1 - Fixed assets;Zuid-Holland (PV);2012;967.0;272.0
609;A1 - Fixed assets;Zuid-Holland (PV);2013;1032.0;289.0
610;A1 - Fixed assets;Zuid-Holland (PV);2014;920.0;257.0
611;A1 - Fixed assets;Zuid-Holland (PV);2015;886.0;246.0
612;A1 - Fixed assets;Zuid-Holland (PV);2016;1027.0;283.0
613;A1 - Fixed assets;Zuid-Holland (PV);2017;1084.0;297.0
614;A1 - Fixed assets;Zuid-Holland (PV);2018;1182.0;321.0
615;A1 - Fixed assets;Zuid-Holland (PV);2019;1357.0;369.0
616;A1 - Fixed assets;Zuid-Holland (PV);2020;1493.0;403.0
617;A1 - Fixed assets;Zuid-Holland (PV);2021;1610.0;432.0
618;A1 - Fixed assets;Zuid-Holland (PV);2022;1689.0;450.0
619;A1 - Fixed assets;Zuid-Holland (PV);2023;1670.0;439.0
620;A1 - Fixed assets;Zeeland (PV);2004;89.0;234.0
621;A1 - Fixed assets;Zeeland (PV);2005;94.0;247.0
622;A1 - Fixed assets;Zeeland (PV);2006;130.0;343.0
623;A1 - Fixed assets;Zeeland (PV);2007;103.0;271.0
624;A1 - Fixed assets;Zeeland (PV);2008;99.0;259.0
625;A1 - Fixed assets;Zeeland (PV);2009;187.0;490.0
626;A1 - Fixed assets;Zeeland (PV);2010;190.0;498.0
627;A1 - Fixed assets;Zeeland (PV);2011;222.0;582.0
628;A1 - Fixed assets;Zeeland (PV);2012;255.0;668.0
629;A1 - Fixed assets;Zeeland (PV);2013;258.0;676.0
630;A1 - Fixed assets;Zeeland (PV);2014;266.0;699.0
631;A1 - Fixed assets;Zeeland (PV);2015;265.0;696.0
632;A1 - Fixed assets;Zeeland (PV);2016;287.0;753.0
633;A1 - Fixed assets;Zeeland (PV);2017;269.0;706.0
634;A1 - Fixed assets;Zeeland (PV);2018;246.0;645.0
635;A1 - Fixed assets;Zeeland (PV);2019;248.0;648.0
636;A1 - Fixed assets;Zeeland (PV);2020;231.0;601.0
637;A1 - Fixed assets;Zeeland (PV);2021;212.0;549.0
638;A1 - Fixed assets;Zeeland (PV);2022;248.0;642.0
639;A1 - Fixed assets;Zeeland (PV);2023;286.0;730.0
640;A1 - Fixed assets;Noord-Brabant (PV);2004;495.0;206.0
641;A1 - Fixed assets;Noord-Brabant (PV);2005;466.0;193.0
642;A1 - Fixed assets;Noord-Brabant (PV);2006;499.0;206.0
643;A1 - Fixed assets;Noord-Brabant (PV);2007;536.0;222.0
644;A1 - Fixed assets;Noord-Brabant (PV);2008;539.0;222.0
645;A1 - Fixed assets;Noord-Brabant (PV);2009;2855.0;1173.0
646;A1 - Fixed assets;Noord-Brabant (PV);2010;3507.0;1435.0
647;A1 - Fixed assets;Noord-Brabant (PV);2011;3517.0;1433.0
648;A1 - Fixed assets;Noord-Brabant (PV);2012;3549.0;1440.0
649;A1 - Fixed assets;Noord-Brabant (PV);2013;3659.0;1481.0
650;A1 - Fixed assets;Noord-Brabant (PV);2014;3849.0;1553.0
651;A1 - Fixed assets;Noord-Brabant (PV);2015;4069.0;1635.0
652;A1 - Fixed assets;Noord-Brabant (PV);2016;3718.0;1488.0
653;A1 - Fixed assets;Noord-Brabant (PV);2017;3444.0;1371.0
654;A1 - Fixed assets;Noord-Brabant (PV);2018;3963.0;1567.0
655;A1 - Fixed assets;Noord-Brabant (PV);2019;3190.0;1254.0
656;A1 - Fixed assets;Noord-Brabant (PV);2020;3290.0;1284.0
657;A1 - Fixed assets;Noord-Brabant (PV);2021;3287.0;1277.0
658;A1 - Fixed assets;Noord-Brabant (PV);2022;3496.0;1348.0
659;A1 - Fixed assets;Noord-Brabant (PV);2023;3871.0;1474.0
660;A1 - Fixed assets;Limburg (PV);2004;270.0;237.0
661;A1 - Fixed assets;Limburg (PV);2005;257.0;226.0
662;A1 - Fixed assets;Limburg (PV);2006;290.0;256.0
663;A1 - Fixed assets;Limburg (PV);2007;363.0;322.0
664;A1 - Fixed assets;Limburg (PV);2008;380.0;338.0
665;A1 - Fixed assets;Limburg (PV);2009;1316.0;1172.0
666;A1 - Fixed assets;Limburg (PV);2010;1865.0;1661.0
667;A1 - Fixed assets;Limburg (PV);2011;1830.0;1630.0
668;A1 - Fixed assets;Limburg (PV);2012;1878.0;1672.0
669;A1 - Fixed assets;Limburg (PV);2013;1876.0;1672.0
670;A1 - Fixed assets;Limburg (PV);2014;1814.0;1620.0
671;A1 - Fixed assets;Limburg (PV);2015;1883.0;1684.0
672;A1 - Fixed assets;Limburg (PV);2016;1850.0;1657.0
673;A1 - Fixed assets;Limburg (PV);2017;1831.0;1639.0
674;A1 - Fixed assets;Limburg (PV);2018;1832.0;1640.0
675;A1 - Fixed assets;Limburg (PV);2019;1770.0;1586.0
676;A1 - Fixed assets;Limburg (PV);2020;1619.0;1449.0
677;A1 - Fixed assets;Limburg (PV);2021;1640.0;1470.0
678;A1 - Fixed assets;Limburg (PV);2022;1827.0;1633.0
679;A1 - Fixed assets;Limburg (PV);2023;1914.0;1696.0
680;A11 - Intangible assets;The Netherlands;2004;478.0;29.0
681;A11 - Intangible assets;The Netherlands;2005;463.0;28.0
682;A11 - Intangible assets;The Netherlands;2006;456.0;28.0
683;A11 - Intangible assets;The Netherlands;2007;453.0;28.0
684;A11 - Intangible assets;The Netherlands;2008;437.0;27.0
685;A11 - Intangible assets;The Netherlands;2009;670.0;41.0
686;A11 - Intangible assets;The Netherlands;2010;533.0;32.0
687;A11 - Intangible assets;The Netherlands;2011;500.0;30.0
688;A11 - Intangible assets;The Netherlands;2012;526.0;31.0
689;A11 - Intangible assets;The Netherlands;2013;468.0;28.0
690;A11 - Intangible assets;The Netherlands;2014;328.0;19.0
691;A11 - Intangible assets;The Netherlands;2015;286.0;17.0
692;A11 - Intangible assets;The Netherlands;2016;293.0;17.0
693;A11 - Intangible assets;The Netherlands;2017;215.0;13.0
694;A11 - Intangible assets;The Netherlands;2018;224.0;13.0
695;A11 - Intangible assets;The Netherlands;2019;209.0;12.0
696;A11 - Intangible assets;The Netherlands;2020;217.0;12.0
697;A11 - Intangible assets;The Netherlands;2021;233.0;13.0
698;A11 - Intangible assets;The Netherlands;2022;270.0;15.0
699;A11 - Intangible assets;The Netherlands;2023;302.0;17.0
700;A11 - Intangible assets;Noord-Nederland (LD);2004;2.0;1.0
701;A11 - Intangible assets;Noord-Nederland (LD);2005;1.0;0.0
702;A11 - Intangible assets;Noord-Nederland (LD);2006;1.0;1.0
703;A11 - Intangible assets;Noord-Nederland (LD);2007;1.0;1.0
704;A11 - Intangible assets;Noord-Nederland (LD);2008;20.0;12.0
705;A11 - Intangible assets;Noord-Nederland (LD);2009;27.0;16.0
706;A11 - Intangible assets;Noord-Nederland (LD);2010;35.0;20.0
707;A11 - Intangible assets;Noord-Nederland (LD);2011;34.0;20.0
708;A11 - Intangible assets;Noord-Nederland (LD);2012;39.0;23.0
709;A11 - Intangible assets;Noord-Nederland (LD);2013;36.0;21.0
710;A11 - Intangible assets;Noord-Nederland (LD);2014;36.0;21.0
711;A11 - Intangible assets;Noord-Nederland (LD);2015;36.0;21.0
712;A11 - Intangible assets;Noord-Nederland (LD);2016;39.0;23.0
713;A11 - Intangible assets;Noord-Nederland (LD);2017;40.0;23.0
714;A11 - Intangible assets;Noord-Nederland (LD);2018;14.0;8.0
715;A11 - Intangible assets;Noord-Nederland (LD);2019;13.0;7.0
716;A11 - Intangible assets;Noord-Nederland (LD);2020;14.0;8.0
717;A11 - Intangible assets;Noord-Nederland (LD);2021;12.0;7.0
718;A11 - Intangible assets;Noord-Nederland (LD);2022;15.0;8.0
719;A11 - Intangible assets;Noord-Nederland (LD);2023;16.0;9.0
720;A11 - Intangible assets;Oost-Nederland (LD);2004;231.0;67.0
721;A11 - Intangible assets;Oost-Nederland (LD);2005;204.0;59.0
722;A11 - Intangible assets;Oost-Nederland (LD);2006;160.0;46.0
723;A11 - Intangible assets;Oost-Nederland (LD);2007;127.0;37.0
724;A11 - Intangible assets;Oost-Nederland (LD);2008;95.0;27.0
725;A11 - Intangible assets;Oost-Nederland (LD);2009;105.0;30.0
726;A11 - Intangible assets;Oost-Nederland (LD);2010;193.0;55.0
727;A11 - Intangible assets;Oost-Nederland (LD);2011;159.0;45.0
728;A11 - Intangible assets;Oost-Nederland (LD);2012;195.0;55.0
729;A11 - Intangible assets;Oost-Nederland (LD);2013;169.0;48.0
730;A11 - Intangible assets;Oost-Nederland (LD);2014;76.0;21.0
731;A11 - Intangible assets;Oost-Nederland (LD);2015;65.0;18.0
732;A11 - Intangible assets;Oost-Nederland (LD);2016;48.0;13.0
733;A11 - Intangible assets;Oost-Nederland (LD);2017;35.0;10.0
734;A11 - Intangible assets;Oost-Nederland (LD);2018;27.0;7.0
735;A11 - Intangible assets;Oost-Nederland (LD);2019;20.0;5.0
736;A11 - Intangible assets;Oost-Nederland (LD);2020;14.0;4.0
737;A11 - Intangible assets;Oost-Nederland (LD);2021;9.0;2.0
738;A11 - Intangible assets;Oost-Nederland (LD);2022;3.0;1.0
739;A11 - Intangible assets;Oost-Nederland (LD);2023;1.0;0.0
740;A11 - Intangible assets;West-Nederland (LD);2004;24.0;3.0
741;A11 - Intangible assets;West-Nederland (LD);2005;24.0;3.0
742;A11 - Intangible assets;West-Nederland (LD);2006;36.0;5.0
743;A11 - Intangible assets;West-Nederland (LD);2007;61.0;8.0
744;A11 - Intangible assets;West-Nederland (LD);2008;70.0;9.0
745;A11 - Intangible assets;West-Nederland (LD);2009;73.0;9.0
746;A11 - Intangible assets;West-Nederland (LD);2010;34.0;4.0
747;A11 - Intangible assets;West-Nederland (LD);2011;59.0;8.0
748;A11 - Intangible assets;West-Nederland (LD);2012;71.0;9.0
749;A11 - Intangible assets;West-Nederland (LD);2013;75.0;9.0
750;A11 - Intangible assets;West-Nederland (LD);2014;69.0;9.0
751;A11 - Intangible assets;West-Nederland (LD);2015;72.0;9.0
752;A11 - Intangible assets;West-Nederland (LD);2016;112.0;14.0
753;A11 - Intangible assets;West-Nederland (LD);2017;73.0;9.0
754;A11 - Intangible assets;West-Nederland (LD);2018;118.0;14.0
755;A11 - Intangible assets;West-Nederland (LD);2019;131.0;16.0
756;A11 - Intangible assets;West-Nederland (LD);2020;144.0;17.0
757;A11 - Intangible assets;West-Nederland (LD);2021;156.0;19.0
758;A11 - Intangible assets;West-Nederland (LD);2022;182.0;22.0
759;A11 - Intangible assets;West-Nederland (LD);2023;204.0;24.0
760;A11 - Intangible assets;Zuid-Nederland (LD);2004;221.0;62.0
761;A11 - Intangible assets;Zuid-Nederland (LD);2005;233.0;66.0
762;A11 - Intangible assets;Zuid-Nederland (LD);2006;259.0;73.0
763;A11 - Intangible assets;Zuid-Nederland (LD);2007;263.0;74.0
764;A11 - Intangible assets;Zuid-Nederland (LD);2008;253.0;71.0
765;A11 - Intangible assets;Zuid-Nederland (LD);2009;465.0;131.0
766;A11 - Intangible assets;Zuid-Nederland (LD);2010;272.0;76.0
767;A11 - Intangible assets;Zuid-Nederland (LD);2011;247.0;69.0
768;A11 - Intangible assets;Zuid-Nederland (LD);2012;220.0;61.0
769;A11 - Intangible assets;Zuid-Nederland (LD);2013;188.0;52.0
770;A11 - Intangible assets;Zuid-Nederland (LD);2014;146.0;41.0
771;A11 - Intangible assets;Zuid-Nederland (LD);2015;114.0;32.0
772;A11 - Intangible assets;Zuid-Nederland (LD);2016;94.0;26.0
773;A11 - Intangible assets;Zuid-Nederland (LD);2017;67.0;18.0
774;A11 - Intangible assets;Zuid-Nederland (LD);2018;65.0;18.0
775;A11 - Intangible assets;Zuid-Nederland (LD);2019;46.0;12.0
776;A11 - Intangible assets;Zuid-Nederland (LD);2020;45.0;12.0
777;A11 - Intangible assets;Zuid-Nederland (LD);2021;57.0;15.0
778;A11 - Intangible assets;Zuid-Nederland (LD);2022;69.0;19.0
779;A11 - Intangible assets;Zuid-Nederland (LD);2023;82.0;22.0
780;A11 - Intangible assets;Groningen (PV);2004;1.0;1.0
781;A11 - Intangible assets;Groningen (PV);2005;0.0;1.0
782;A11 - Intangible assets;Groningen (PV);2006;0.0;0.0
783;A11 - Intangible assets;Groningen (PV);2007;0.0;0.0
784;A11 - Intangible assets;Groningen (PV);2008;0.0;1.0
785;A11 - Intangible assets;Groningen (PV);2009;0.0;0.0
786;A11 - Intangible assets;Groningen (PV);2010;0.0;0.0
787;A11 - Intangible assets;Groningen (PV);2011;0.0;0.0
788;A11 - Intangible assets;Groningen (PV);2012;0.0;0.0
789;A11 - Intangible assets;Groningen (PV);2013;0.0;0.0
790;A11 - Intangible assets;Groningen (PV);2014;0.0;0.0
791;A11 - Intangible assets;Groningen (PV);2015;0.0;0.0
792;A11 - Intangible assets;Groningen (PV);2016;0.0;0.0
793;A11 - Intangible assets;Groningen (PV);2017;0.0;0.0
794;A11 - Intangible assets;Groningen (PV);2018;0.0;0.0
795;A11 - Intangible assets;Groningen (PV);2019;0.0;0.0
796;A11 - Intangible assets;Groningen (PV);2020;0.0;0.0
797;A11 - Intangible assets;Groningen (PV);2021;0.0;0.0
798;A11 - Intangible assets;Groningen (PV);2022;0.0;0.0
799;A11 - Intangible assets;Groningen (PV);2023;0.0;0.0
800;A11 - Intangible assets;Fryslân (PV);2004;1.0;1.0
801;A11 - Intangible assets;Fryslân (PV);2005;0.0;0.0
802;A11 - Intangible assets;Fryslân (PV);2006;0.0;0.0
803;A11 - Intangible assets;Fryslân (PV);2007;0.0;1.0
804;A11 - Intangible assets;Fryslân (PV);2008;16.0;25.0
805;A11 - Intangible assets;Fryslân (PV);2009;23.0;36.0
806;A11 - Intangible assets;Fryslân (PV);2010;32.0;49.0
807;A11 - Intangible assets;Fryslân (PV);2011;33.0;50.0
808;A11 - Intangible assets;Fryslân (PV);2012;33.0;51.0
809;A11 - Intangible assets;Fryslân (PV);2013;29.0;45.0
810;A11 - Intangible assets;Fryslân (PV);2014;28.0;44.0
811;A11 - Intangible assets;Fryslân (PV);2015;27.0;42.0
812;A11 - Intangible assets;Fryslân (PV);2016;26.0;40.0
813;A11 - Intangible assets;Fryslân (PV);2017;25.0;39.0
814;A11 - Intangible assets;Fryslân (PV);2018;1.0;1.0
815;A11 - Intangible assets;Fryslân (PV);2019;1.0;1.0
816;A11 - Intangible assets;Fryslân (PV);2020;2.0;4.0
817;A11 - Intangible assets;Fryslân (PV);2021;1.0;2.0
818;A11 - Intangible assets;Fryslân (PV);2022;5.0;8.0
819;A11 - Intangible assets;Fryslân (PV);2023;7.0;11.0
820;A11 - Intangible assets;Drenthe (PV);2004;1.0;1.0
821;A11 - Intangible assets;Drenthe (PV);2005;0.0;1.0
822;A11 - Intangible assets;Drenthe (PV);2006;0.0;1.0
823;A11 - Intangible assets;Drenthe (PV);2007;1.0;1.0
824;A11 - Intangible assets;Drenthe (PV);2008;4.0;8.0
825;A11 - Intangible assets;Drenthe (PV);2009;4.0;8.0
826;A11 - Intangible assets;Drenthe (PV);2010;3.0;6.0
827;A11 - Intangible assets;Drenthe (PV);2011;2.0;3.0
