ID;LeeftijdReferentiepersoon;Perioden;ReferentiepersonenMetKinderen_1;JongsteKind02Jaar_2;JongsteKind35Jaar_3;JongsteKind611Jaar_4;JongsteKind1217Jaar_5;JongsteKind18JaarEnOuder_6
951;10;2042;84371;;;5.0;1469.0;82898.0
952;10;2043;84261;;;5.0;1446.0;82810.0
953;10;2044;83928;;;5.0;1426.0;82497.0
954;10;2045;84150;;;4.0;1437.0;82708.0
955;10;2046;84581;;;4.0;1451.0;83126.0
956;10;2047;85698;;;4.0;1475.0;84219.0
957;10;2048;86905;;;4.0;1484.0;85416.0
958;10;2049;87991;;;4.0;1485.0;86502.0
959;10;2050;89042;;;4.0;1499.0;87538.0
960;11;2003;18375;;;;20.0;18355.0
961;11;2004;18085;;;;19.0;18065.0
962;11;2005;17801;;;;21.0;17780.0
963;11;2006;17490;;;;21.0;17469.0
964;11;2007;17034;;;;22.0;17012.0
965;11;2008;16768;;;;22.0;16746.0
966;11;2009;16797;;;;18.0;16780.0
967;11;2010;17019;;;;20.0;16999.0
968;11;2011;16955;;;;20.0;16935.0
969;11;2012;18721;;;;19.0;18703.0
970;11;2013;20017;;;;16.0;20001.0
971;11;2014;20874;;;;19.0;20855.0
972;11;2015;21422;;;;22.0;21400.0
973;11;2016;22181;;;;24.0;22157.0
974;11;2017;22065;;;;16.0;22050.0
975;11;2018;22388;;;;11.0;22377.0
976;11;2019;22963;;;;15.0;22948.0
977;11;2020;23787;;;;15.0;23773.0
978;11;2021;24691;;;;15.0;24676.0
979;11;2022;25832;;;;15.0;25818.0
980;11;2023;27028;;;;15.0;27014.0
981;11;2024;28227;;;;15.0;28213.0
982;11;2025;29549;;;;17.0;29532.0
983;11;2026;30728;;;;18.0;30710.0
984;11;2027;31970;;;;22.0;31948.0
985;11;2028;33074;;;;23.0;33051.0
986;11;2029;34200;;;;23.0;34177.0
987;11;2030;35263;;;;23.0;35240.0
988;11;2031;36050;;;;23.0;36028.0
989;11;2032;36438;;;;23.0;36416.0
990;11;2033;36745;;;;23.0;36723.0
991;11;2034;37064;;;;23.0;37041.0
992;11;2035;37697;;;;23.0;37674.0
993;11;2036;38025;;;;23.0;38003.0
994;11;2037;37899;;;;20.0;37880.0
995;11;2038;37366;;;;17.0;37350.0
996;11;2039;36129;;;;14.0;36115.0
997;11;2040;34560;;;;13.0;34547.0
998;11;2041;32994;;;;13.0;32981.0
999;11;2042;31756;;;;13.0;31744.0
1000;11;2043;30865;;;;13.0;30853.0
1001;11;2044;30524;;;;14.0;30511.0
1002;11;2045;30368;;;;14.0;30355.0
1003;11;2046;30643;;;;14.0;30629.0
1004;11;2047;30860;;;;14.0;30846.0
1005;11;2048;30822;;;;12.0;30810.0
1006;11;2049;30701;;;;12.0;30689.0
1007;11;2050;30779;;;;11.0;30768.0
1008;12;2003;10057;;;;;10057.0
1009;12;2004;10057;;;;;10057.0
1010;12;2005;10057;;;;;10057.0
1011;12;2006;10057;;;;;10057.0
1012;12;2007;9986;;;;;9986.0
1013;12;2008;9862;;;;;9862.0
1014;12;2009;9751;;;;;9751.0
1015;12;2010;9623;;;;;9623.0
1016;12;2011;9469;;;;;9469.0
1017;12;2012;9228;;;;;9228.0
1018;12;2013;9060;;;;;9060.0
1019;12;2014;9036;;;;;9036.0
1020;12;2015;9101;;;;;9101.0
1021;12;2016;9004;;;;;9004.0
1022;12;2017;9837;;;;;9837.0
1023;12;2018;10451;;;;;10451.0
1024;12;2019;10822;;;;;10822.0
1025;12;2020;11039;;;;;11039.0
1026;12;2021;11358;;;;;11358.0
1027;12;2022;11221;;;;;11221.0
1028;12;2023;11313;;;;;11313.0
1029;12;2024;11537;;;;;11537.0
1030;12;2025;11890;;;;;11890.0
1031;12;2026;12297;;;;;12297.0
1032;12;2027;12813;;;;;12813.0
1033;12;2028;13345;;;;;13345.0
1034;12;2029;13891;;;;;13891.0
1035;12;2030;14482;;;;;14482.0
1036;12;2031;15005;;;;;15005.0
1037;12;2032;15532;;;;;15532.0
1038;12;2033;15991;;;;;15991.0
1039;12;2034;16444;;;;;16444.0
1040;12;2035;16864;;;;;16864.0
1041;12;2036;17174;;;;;17174.0
1042;12;2037;17319;;;;;17319.0
1043;12;2038;17428;;;;;17428.0
1044;12;2039;17540;;;;;17540.0
1045;12;2040;17791;;;;;17791.0
1046;12;2041;17936;;;;;17936.0
1047;12;2042;17893;;;;;17893.0
1048;12;2043;17674;;;;;17674.0
1049;12;2044;17125;;;;;17125.0
1050;12;2045;16387;;;;;16387.0
1051;12;2046;15626;;;;;15626.0
1052;12;2047;15006;;;;;15006.0
1053;12;2048;14542;;;;;14542.0
1054;12;2049;14347;;;;;14347.0
1055;12;2050;14248;;;;;14248.0
1056;13;2003;5088;;;;;5088.0
1057;13;2004;5088;;;;;5088.0
1058;13;2005;5088;;;;;5088.0
1059;13;2006;5088;;;;;5088.0
1060;13;2007;5088;;;;;5088.0
1061;13;2008;5088;;;;;5088.0
1062;13;2009;5088;;;;;5088.0
1063;13;2010;5088;;;;;5088.0
1064;13;2011;5088;;;;;5088.0
1065;13;2012;5047;;;;;5047.0
1066;13;2013;4968;;;;;4968.0
1067;13;2014;4890;;;;;4890.0
1068;13;2015;4790;;;;;4790.0
1069;13;2016;4662;;;;;4662.0
1070;13;2017;4484;;;;;4484.0
1071;13;2018;4344;;;;;4344.0
1072;13;2019;4286;;;;;4286.0
1073;13;2020;4282;;;;;4282.0
1074;13;2021;4206;;;;;4206.0
1075;13;2022;4617;;;;;4617.0
1076;13;2023;4921;;;;;4921.0
1077;13;2024;5112;;;;;5112.0
1078;13;2025;5239;;;;;5239.0
1079;13;2026;5411;;;;;5411.0
1080;13;2027;5400;;;;;5400.0
1081;13;2028;5507;;;;;5507.0
1082;13;2029;5680;;;;;5680.0
1083;13;2030;5916;;;;;5916.0
1084;13;2031;6183;;;;;6183.0
1085;13;2032;6511;;;;;6511.0
1086;13;2033;6846;;;;;6846.0
1087;13;2034;7184;;;;;7184.0
1088;13;2035;7537;;;;;7537.0
1089;13;2036;7849;;;;;7849.0
1090;13;2037;8156;;;;;8156.0
1091;13;2038;8423;;;;;8423.0
1092;13;2039;8689;;;;;8689.0
1093;13;2040;8941;;;;;8941.0
1094;13;2041;9139;;;;;9139.0
1095;13;2042;9260;;;;;9260.0
1096;13;2043;9362;;;;;9362.0
1097;13;2044;9465;;;;;9465.0
1098;13;2045;9640;;;;;9640.0
1099;13;2046;9750;;;;;9750.0
1100;13;2047;9749;;;;;9749.0
1101;13;2048;9641;;;;;9641.0
1102;13;2049;9346;;;;;9346.0
1103;13;2050;8946;;;;;8946.0
1104;14;2003;1951;;;;;1951.0
1105;14;2004;1951;;;;;1951.0
1106;14;2005;1951;;;;;1951.0
1107;14;2006;1951;;;;;1951.0
1108;14;2007;1951;;;;;1951.0
1109;14;2008;1951;;;;;1951.0
1110;14;2009;1951;;;;;1951.0
1111;14;2010;1951;;;;;1951.0
1112;14;2011;1951;;;;;1951.0
1113;14;2012;1951;;;;;1951.0
1114;14;2013;1951;;;;;1951.0
1115;14;2014;1951;;;;;1951.0
1116;14;2015;1951;;;;;1951.0
1117;14;2016;1951;;;;;1951.0
1118;14;2017;1923;;;;;1923.0
1119;14;2018;1871;;;;;1871.0
1120;14;2019;1814;;;;;1814.0
1121;14;2020;1745;;;;;1745.0
1122;14;2021;1664;;;;;1664.0
1123;14;2022;1566;;;;;1566.0
1124;14;2023;1494;;;;;1494.0
1125;14;2024;1461;;;;;1461.0
1126;14;2025;1457;;;;;1457.0
1127;14;2026;1431;;;;;1431.0
1128;14;2027;1604;;;;;1604.0
1129;14;2028;1735;;;;;1735.0
1130;14;2029;1829;;;;;1829.0
1131;14;2030;1902;;;;;1902.0
1132;14;2031;1996;;;;;1996.0
1133;14;2032;2038;;;;;2038.0
1134;14;2033;2131;;;;;2131.0
1135;14;2034;2249;;;;;2249.0
1136;14;2035;2391;;;;;2391.0
1137;14;2036;2543;;;;;2543.0
1138;14;2037;2724;;;;;2724.0
1139;14;2038;2908;;;;;2908.0
1140;14;2039;3088;;;;;3088.0
1141;14;2040;3273;;;;;3273.0
1142;14;2041;3437;;;;;3437.0
1143;14;2042;3601;;;;;3601.0
1144;14;2043;3750;;;;;3750.0
1145;14;2044;3908;;;;;3908.0
1146;14;2045;4065;;;;;4065.0
1147;14;2046;4195;;;;;4195.0
1148;14;2047;4287;;;;;4287.0
1149;14;2048;4367;;;;;4367.0
1150;14;2049;4445;;;;;4445.0
1151;14;2050;4555;;;;;4555.0
1152;15;2003;495;;;;;495.0
1153;15;2004;495;;;;;495.0
1154;15;2005;495;;;;;495.0
1155;15;2006;495;;;;;495.0
1156;15;2007;495;;;;;495.0
1157;15;2008;495;;;;;495.0
1158;15;2009;495;;;;;495.0
1159;15;2010;495;;;;;495.0
1160;15;2011;495;;;;;495.0
1161;15;2012;495;;;;;495.0
1162;15;2013;495;;;;;495.0
1163;15;2014;495;;;;;495.0
1164;15;2015;495;;;;;495.0
1165;15;2016;495;;;;;495.0
1166;15;2017;495;;;;;495.0
1167;15;2018;495;;;;;495.0
1168;15;2019;495;;;;;495.0
1169;15;2020;495;;;;;495.0
1170;15;2021;495;;;;;495.0
1171;15;2022;482;;;;;482.0
1172;15;2023;460;;;;;460.0
1173;15;2024;435;;;;;435.0
1174;15;2025;408;;;;;408.0
1175;15;2026;380;;;;;380.0
1176;15;2027;351;;;;;351.0
1177;15;2028;333;;;;;333.0
1178;15;2029;330;;;;;330.0
1179;15;2030;336;;;;;336.0
1180;15;2031;338;;;;;338.0
1181;15;2032;395;;;;;395.0
1182;15;2033;436;;;;;436.0
1183;15;2034;469;;;;;469.0
1184;15;2035;496;;;;;496.0
1185;15;2036;530;;;;;530.0
1186;15;2037;556;;;;;556.0
1187;15;2038;598;;;;;598.0
1188;15;2039;647;;;;;647.0
1189;15;2040;703;;;;;703.0
1190;15;2041;760;;;;;760.0
1191;15;2042;824;;;;;824.0
1192;15;2043;890;;;;;890.0
1193;15;2044;953;;;;;953.0
1194;15;2045;1018;;;;;1018.0
1195;15;2046;1076;;;;;1076.0
1196;15;2047;1139;;;;;1139.0
1197;15;2048;1198;;;;;1198.0
1198;15;2049;1265;;;;;1265.0
1199;15;2050;1332;;;;;1332.0
1200;16;2003;75;;;;;75.0
1201;16;2004;75;;;;;75.0
1202;16;2005;75;;;;;75.0
1203;16;2006;75;;;;;75.0
1204;16;2007;75;;;;;75.0
1205;16;2008;75;;;;;75.0
1206;16;2009;75;;;;;75.0
1207;16;2010;75;;;;;75.0
1208;16;2011;75;;;;;75.0
1209;16;2012;75;;;;;75.0
1210;16;2013;75;;;;;75.0
1211;16;2014;75;;;;;75.0
1212;16;2015;75;;;;;75.0
1213;16;2016;75;;;;;75.0
1214;16;2017;75;;;;;75.0
1215;16;2018;75;;;;;75.0
1216;16;2019;75;;;;;75.0
1217;16;2020;75;;;;;75.0
1218;16;2021;75;;;;;75.0
1219;16;2022;75;;;;;75.0
1220;16;2023;75;;;;;75.0
1221;16;2024;75;;;;;75.0
1222;16;2025;75;;;;;75.0
1223;16;2026;75;;;;;75.0
1224;16;2027;71;;;;;71.0
1225;16;2028;66;;;;;66.0
1226;16;2029;61;;;;;61.0
1227;16;2030;57;;;;;57.0
1228;16;2031;54;;;;;54.0
1229;16;2032;51;;;;;51.0
1230;16;2033;51;;;;;51.0
1231;16;2034;53;;;;;53.0
1232;16;2035;55;;;;;55.0
1233;16;2036;57;;;;;57.0
1234;16;2037;68;;;;;68.0
1235;16;2038;76;;;;;76.0
1236;16;2039;82;;;;;82.0
1237;16;2040;89;;;;;89.0
1238;16;2041;97;;;;;97.0
1239;16;2042;104;;;;;104.0
1240;16;2043;114;;;;;114.0
1241;16;2044;125;;;;;125.0
1242;16;2045;137;;;;;137.0
1243;16;2046;147;;;;;147.0
1244;16;2047;159;;;;;159.0
1245;16;2048;172;;;;;172.0
1246;16;2049;184;;;;;184.0
1247;16;2050;198;;;;;198.0
1248;17;2003;6;;;;;6.0
1249;17;2004;6;;;;;6.0
1250;17;2005;6;;;;;6.0
1251;17;2006;6;;;;;6.0
1252;17;2007;6;;;;;6.0
1253;17;2008;6;;;;;6.0
1254;17;2009;6;;;;;6.0
1255;17;2010;6;;;;;6.0
1256;17;2011;6;;;;;6.0
1257;17;2012;6;;;;;6.0
1258;17;2013;6;;;;;6.0
1259;17;2014;6;;;;;6.0
1260;17;2015;6;;;;;6.0
1261;17;2016;6;;;;;6.0
1262;17;2017;6;;;;;6.0
1263;17;2018;6;;;;;6.0
1264;17;2019;6;;;;;6.0
1265;17;2020;6;;;;;6.0
1266;17;2021;6;;;;;6.0
1267;17;2022;6;;;;;6.0
1268;17;2023;6;;;;;6.0
1269;17;2024;6;;;;;6.0
1270;17;2025;6;;;;;6.0
1271;17;2026;6;;;;;6.0
1272;17;2027;6;;;;;6.0
1273;17;2028;6;;;;;6.0
1274;17;2029;6;;;;;6.0
1275;17;2030;6;;;;;6.0
1276;17;2031;6;;;;;6.0
1277;17;2032;5;;;;;5.0
1278;17;2033;5;;;;;5.0
1279;17;2034;5;;;;;5.0
1280;17;2035;5;;;;;5.0
1281;17;2036;5;;;;;5.0
1282;17;2037;5;;;;;5.0
1283;17;2038;5;;;;;5.0
1284;17;2039;5;;;;;5.0
1285;17;2040;5;;;;;5.0
1286;17;2041;5;;;;;5.0
1287;17;2042;7;;;;;7.0
1288;17;2043;7;;;;;7.0
1289;17;2044;8;;;;;8.0
1290;17;2045;9;;;;;9.0
1291;17;2046;10;;;;;10.0
1292;17;2047;11;;;;;11.0
1293;17;2048;12;;;;;12.0
1294;17;2049;12;;;;;12.0
1295;17;2050;13;;;;;13.0
