ID;Geslacht;Leeftijd;Perioden;Bevolking_1
4073;Totaal mannen en vrouwen;91 jaar;2042;63703
4074;Totaal mannen en vrouwen;91 jaar;2043;64397
4075;Totaal mannen en vrouwen;91 jaar;2044;67597
4076;Totaal mannen en vrouwen;91 jaar;2045;68381
4077;Totaal mannen en vrouwen;91 jaar;2046;70378
4078;Totaal mannen en vrouwen;91 jaar;2047;72484
4079;Totaal mannen en vrouwen;91 jaar;2048;75253
4080;Totaal mannen en vrouwen;91 jaar;2049;77715
4081;Totaal mannen en vrouwen;91 jaar;2050;80468
4082;Totaal mannen en vrouwen;91 jaar;2051;83778
4083;Totaal mannen en vrouwen;91 jaar;2052;85398
4084;Totaal mannen en vrouwen;91 jaar;2053;89218
4085;Totaal mannen en vrouwen;91 jaar;2054;91089
4086;Totaal mannen en vrouwen;91 jaar;2055;93949
4087;Totaal mannen en vrouwen;91 jaar;2056;96645
4088;Totaal mannen en vrouwen;91 jaar;2057;96037
4089;Totaal mannen en vrouwen;91 jaar;2058;95925
4090;Totaal mannen en vrouwen;91 jaar;2059;96728
4091;Totaal mannen en vrouwen;91 jaar;2060;98746
4092;Totaal mannen en vrouwen;92 jaar;2017;19416
4093;Totaal mannen en vrouwen;92 jaar;2018;19428
4094;Totaal mannen en vrouwen;92 jaar;2019;20068
4095;Totaal mannen en vrouwen;92 jaar;2020;20294
4096;Totaal mannen en vrouwen;92 jaar;2021;21482
4097;Totaal mannen en vrouwen;92 jaar;2022;22100
4098;Totaal mannen en vrouwen;92 jaar;2023;23620
4099;Totaal mannen en vrouwen;92 jaar;2024;23972
4100;Totaal mannen en vrouwen;92 jaar;2025;24974
4101;Totaal mannen en vrouwen;92 jaar;2026;24945
4102;Totaal mannen en vrouwen;92 jaar;2027;26022
4103;Totaal mannen en vrouwen;92 jaar;2028;26815
4104;Totaal mannen en vrouwen;92 jaar;2029;28020
4105;Totaal mannen en vrouwen;92 jaar;2030;28656
4106;Totaal mannen en vrouwen;92 jaar;2031;31108
4107;Totaal mannen en vrouwen;92 jaar;2032;32313
4108;Totaal mannen en vrouwen;92 jaar;2033;34031
4109;Totaal mannen en vrouwen;92 jaar;2034;33710
4110;Totaal mannen en vrouwen;92 jaar;2035;35904
4111;Totaal mannen en vrouwen;92 jaar;2036;39441
4112;Totaal mannen en vrouwen;92 jaar;2037;42178
4113;Totaal mannen en vrouwen;92 jaar;2038;40976
4114;Totaal mannen en vrouwen;92 jaar;2039;58200
4115;Totaal mannen en vrouwen;92 jaar;2040;57258
4116;Totaal mannen en vrouwen;92 jaar;2041;55171
4117;Totaal mannen en vrouwen;92 jaar;2042;54403
4118;Totaal mannen en vrouwen;92 jaar;2043;54533
4119;Totaal mannen en vrouwen;92 jaar;2044;55216
4120;Totaal mannen en vrouwen;92 jaar;2045;58057
4121;Totaal mannen en vrouwen;92 jaar;2046;58827
4122;Totaal mannen en vrouwen;92 jaar;2047;60642
4123;Totaal mannen en vrouwen;92 jaar;2048;62563
4124;Totaal mannen en vrouwen;92 jaar;2049;65049
4125;Totaal mannen en vrouwen;92 jaar;2050;67284
4126;Totaal mannen en vrouwen;92 jaar;2051;69773
4127;Totaal mannen en vrouwen;92 jaar;2052;72754
4128;Totaal mannen en vrouwen;92 jaar;2053;74273
4129;Totaal mannen en vrouwen;92 jaar;2054;77712
4130;Totaal mannen en vrouwen;92 jaar;2055;79459
4131;Totaal mannen en vrouwen;92 jaar;2056;82067
4132;Totaal mannen en vrouwen;92 jaar;2057;84544
4133;Totaal mannen en vrouwen;92 jaar;2058;84130
4134;Totaal mannen en vrouwen;92 jaar;2059;84155
4135;Totaal mannen en vrouwen;92 jaar;2060;84976
4136;Totaal mannen en vrouwen;93 jaar;2017;15429
4137;Totaal mannen en vrouwen;93 jaar;2018;15556
4138;Totaal mannen en vrouwen;93 jaar;2019;15602
4139;Totaal mannen en vrouwen;93 jaar;2020;16153
4140;Totaal mannen en vrouwen;93 jaar;2021;16373
4141;Totaal mannen en vrouwen;93 jaar;2022;17374
4142;Totaal mannen en vrouwen;93 jaar;2023;17913
4143;Totaal mannen en vrouwen;93 jaar;2024;19170
4144;Totaal mannen en vrouwen;93 jaar;2025;19480
4145;Totaal mannen en vrouwen;93 jaar;2026;20325
4146;Totaal mannen en vrouwen;93 jaar;2027;20329
4147;Totaal mannen en vrouwen;93 jaar;2028;21238
4148;Totaal mannen en vrouwen;93 jaar;2029;21916
4149;Totaal mannen en vrouwen;93 jaar;2030;22935
4150;Totaal mannen en vrouwen;93 jaar;2031;23493
4151;Totaal mannen en vrouwen;93 jaar;2032;25542
4152;Totaal mannen en vrouwen;93 jaar;2033;26579
4153;Totaal mannen en vrouwen;93 jaar;2034;28039
4154;Totaal mannen en vrouwen;93 jaar;2035;27821
4155;Totaal mannen en vrouwen;93 jaar;2036;29685
4156;Totaal mannen en vrouwen;93 jaar;2037;32668
4157;Totaal mannen en vrouwen;93 jaar;2038;35001
4158;Totaal mannen en vrouwen;93 jaar;2039;34064
4159;Totaal mannen en vrouwen;93 jaar;2040;48463
4160;Totaal mannen en vrouwen;93 jaar;2041;47765
4161;Totaal mannen en vrouwen;93 jaar;2042;46099
4162;Totaal mannen en vrouwen;93 jaar;2043;45538
4163;Totaal mannen en vrouwen;93 jaar;2044;45727
4164;Totaal mannen en vrouwen;93 jaar;2045;46376
4165;Totaal mannen en vrouwen;93 jaar;2046;48848
4166;Totaal mannen en vrouwen;93 jaar;2047;49580
4167;Totaal mannen en vrouwen;93 jaar;2048;51196
4168;Totaal mannen en vrouwen;93 jaar;2049;52911
4169;Totaal mannen en vrouwen;93 jaar;2050;55099
4170;Totaal mannen en vrouwen;93 jaar;2051;57086
4171;Totaal mannen en vrouwen;93 jaar;2052;59291
4172;Totaal mannen en vrouwen;93 jaar;2053;61924
4173;Totaal mannen en vrouwen;93 jaar;2054;63316
4174;Totaal mannen en vrouwen;93 jaar;2055;66352
4175;Totaal mannen en vrouwen;93 jaar;2056;67948
4176;Totaal mannen en vrouwen;93 jaar;2057;70281
4177;Totaal mannen en vrouwen;93 jaar;2058;72511
4178;Totaal mannen en vrouwen;93 jaar;2059;72263
4179;Totaal mannen en vrouwen;93 jaar;2060;72395
4180;Totaal mannen en vrouwen;94 jaar;2017;11289
4181;Totaal mannen en vrouwen;94 jaar;2018;12049
4182;Totaal mannen en vrouwen;94 jaar;2019;12190
4183;Totaal mannen en vrouwen;94 jaar;2020;12254
4184;Totaal mannen en vrouwen;94 jaar;2021;12715
4185;Totaal mannen en vrouwen;94 jaar;2022;12917
4186;Totaal mannen en vrouwen;94 jaar;2023;13740
4187;Totaal mannen en vrouwen;94 jaar;2024;14186
4188;Totaal mannen en vrouwen;94 jaar;2025;15201
4189;Totaal mannen en vrouwen;94 jaar;2026;15467
4190;Totaal mannen en vrouwen;94 jaar;2027;16162
4191;Totaal mannen en vrouwen;94 jaar;2028;16187
4192;Totaal mannen en vrouwen;94 jaar;2029;16936
4193;Totaal mannen en vrouwen;94 jaar;2030;17501
4194;Totaal mannen en vrouwen;94 jaar;2031;18343
4195;Totaal mannen en vrouwen;94 jaar;2032;18820
4196;Totaal mannen en vrouwen;94 jaar;2033;20495
4197;Totaal mannen en vrouwen;94 jaar;2034;21367
4198;Totaal mannen en vrouwen;94 jaar;2035;22579
4199;Totaal mannen en vrouwen;94 jaar;2036;22443
4200;Totaal mannen en vrouwen;94 jaar;2037;23991
4201;Totaal mannen en vrouwen;94 jaar;2038;26450
4202;Totaal mannen en vrouwen;94 jaar;2039;28392
4203;Totaal mannen en vrouwen;94 jaar;2040;27682
4204;Totaal mannen en vrouwen;94 jaar;2041;39450
4205;Totaal mannen en vrouwen;94 jaar;2042;38954
4206;Totaal mannen en vrouwen;94 jaar;2043;37658
4207;Totaal mannen en vrouwen;94 jaar;2044;37267
4208;Totaal mannen en vrouwen;94 jaar;2045;37488
4209;Totaal mannen en vrouwen;94 jaar;2046;38086
4210;Totaal mannen en vrouwen;94 jaar;2047;40188
4211;Totaal mannen en vrouwen;94 jaar;2048;40861
4212;Totaal mannen en vrouwen;94 jaar;2049;42265
4213;Totaal mannen en vrouwen;94 jaar;2050;43761
4214;Totaal mannen en vrouwen;94 jaar;2051;45642
4215;Totaal mannen en vrouwen;94 jaar;2052;47369
4216;Totaal mannen en vrouwen;94 jaar;2053;49279
4217;Totaal mannen en vrouwen;94 jaar;2054;51553
4218;Totaal mannen en vrouwen;94 jaar;2055;52797
4219;Totaal mannen en vrouwen;94 jaar;2056;55419
4220;Totaal mannen en vrouwen;94 jaar;2057;56842
4221;Totaal mannen en vrouwen;94 jaar;2058;58882
4222;Totaal mannen en vrouwen;94 jaar;2059;60845
4223;Totaal mannen en vrouwen;94 jaar;2060;60730
4224;Totaal mannen en vrouwen;95 jaar;2017;8425
4225;Totaal mannen en vrouwen;95 jaar;2018;8580
4226;Totaal mannen en vrouwen;95 jaar;2019;9178
4227;Totaal mannen en vrouwen;95 jaar;2020;9317
4228;Totaal mannen en vrouwen;95 jaar;2021;9386
4229;Totaal mannen en vrouwen;95 jaar;2022;9761
4230;Totaal mannen en vrouwen;95 jaar;2023;9938
4231;Totaal mannen en vrouwen;95 jaar;2024;10587
4232;Totaal mannen en vrouwen;95 jaar;2025;10945
4233;Totaal mannen en vrouwen;95 jaar;2026;11743
4234;Totaal mannen en vrouwen;95 jaar;2027;11963
4235;Totaal mannen en vrouwen;95 jaar;2028;12519
4236;Totaal mannen en vrouwen;95 jaar;2029;12556
4237;Totaal mannen en vrouwen;95 jaar;2030;13157
4238;Totaal mannen en vrouwen;95 jaar;2031;13615
4239;Totaal mannen en vrouwen;95 jaar;2032;14293
4240;Totaal mannen en vrouwen;95 jaar;2033;14689
4241;Totaal mannen en vrouwen;95 jaar;2034;16023
4242;Totaal mannen en vrouwen;95 jaar;2035;16738
4243;Totaal mannen en vrouwen;95 jaar;2036;17718
4244;Totaal mannen en vrouwen;95 jaar;2037;17643
4245;Totaal mannen en vrouwen;95 jaar;2038;18896
4246;Totaal mannen en vrouwen;95 jaar;2039;20870
4247;Totaal mannen en vrouwen;95 jaar;2040;22445
4248;Totaal mannen en vrouwen;95 jaar;2041;21923
4249;Totaal mannen en vrouwen;95 jaar;2042;31296
4250;Totaal mannen en vrouwen;95 jaar;2043;30961
4251;Totaal mannen en vrouwen;95 jaar;2044;29982
4252;Totaal mannen en vrouwen;95 jaar;2045;29725
4253;Totaal mannen en vrouwen;95 jaar;2046;29955
4254;Totaal mannen en vrouwen;95 jaar;2047;30486
4255;Totaal mannen en vrouwen;95 jaar;2048;32227
4256;Totaal mannen en vrouwen;95 jaar;2049;32825
4257;Totaal mannen en vrouwen;95 jaar;2050;34012
4258;Totaal mannen en vrouwen;95 jaar;2051;35281
4259;Totaal mannen en vrouwen;95 jaar;2052;36857
4260;Totaal mannen en vrouwen;95 jaar;2053;38318
4261;Totaal mannen en vrouwen;95 jaar;2054;39929
4262;Totaal mannen en vrouwen;95 jaar;2055;41842
4263;Totaal mannen en vrouwen;95 jaar;2056;42923
4264;Totaal mannen en vrouwen;95 jaar;2057;45129
4265;Totaal mannen en vrouwen;95 jaar;2058;46364
4266;Totaal mannen en vrouwen;95 jaar;2059;48101
4267;Totaal mannen en vrouwen;95 jaar;2060;49785
4268;Totaal mannen en vrouwen;96 jaar;2017;6085
4269;Totaal mannen en vrouwen;96 jaar;2018;6193
4270;Totaal mannen en vrouwen;96 jaar;2019;6326
4271;Totaal mannen en vrouwen;96 jaar;2020;6782
4272;Totaal mannen en vrouwen;96 jaar;2021;6907
4273;Totaal mannen en vrouwen;96 jaar;2022;6973
4274;Totaal mannen en vrouwen;96 jaar;2023;7268
4275;Totaal mannen en vrouwen;96 jaar;2024;7409
4276;Totaal mannen en vrouwen;96 jaar;2025;7903
4277;Totaal mannen en vrouwen;96 jaar;2026;8181
4278;Totaal mannen en vrouwen;96 jaar;2027;8788
4279;Totaal mannen en vrouwen;96 jaar;2028;8964
4280;Totaal mannen en vrouwen;96 jaar;2029;9394
4281;Totaal mannen en vrouwen;96 jaar;2030;9435
4282;Totaal mannen en vrouwen;96 jaar;2031;9901
4283;Totaal mannen en vrouwen;96 jaar;2032;10261
4284;Totaal mannen en vrouwen;96 jaar;2033;10790
4285;Totaal mannen en vrouwen;96 jaar;2034;11108
4286;Totaal mannen en vrouwen;96 jaar;2035;12139
4287;Totaal mannen en vrouwen;96 jaar;2036;12705
4288;Totaal mannen en vrouwen;96 jaar;2037;13473
4289;Totaal mannen en vrouwen;96 jaar;2038;13441
4290;Totaal mannen en vrouwen;96 jaar;2039;14421
4291;Totaal mannen en vrouwen;96 jaar;2040;15957
4292;Totaal mannen en vrouwen;96 jaar;2041;17194
4293;Totaal mannen en vrouwen;96 jaar;2042;16825
4294;Totaal mannen en vrouwen;96 jaar;2043;24059
4295;Totaal mannen en vrouwen;96 jaar;2044;23846
4296;Totaal mannen en vrouwen;96 jaar;2045;23131
4297;Totaal mannen en vrouwen;96 jaar;2046;22975
4298;Totaal mannen en vrouwen;96 jaar;2047;23196
4299;Totaal mannen en vrouwen;96 jaar;2048;23648
4300;Totaal mannen en vrouwen;96 jaar;2049;25045
4301;Totaal mannen en vrouwen;96 jaar;2050;25556
4302;Totaal mannen en vrouwen;96 jaar;2051;26527
4303;Totaal mannen en vrouwen;96 jaar;2052;27568
4304;Totaal mannen en vrouwen;96 jaar;2053;28846
4305;Totaal mannen en vrouwen;96 jaar;2054;30042
4306;Totaal mannen en vrouwen;96 jaar;2055;31358
4307;Totaal mannen en vrouwen;96 jaar;2056;32917
4308;Totaal mannen en vrouwen;96 jaar;2057;33824
4309;Totaal mannen en vrouwen;96 jaar;2058;35623
4310;Totaal mannen en vrouwen;96 jaar;2059;36658
4311;Totaal mannen en vrouwen;96 jaar;2060;38091
4312;Totaal mannen en vrouwen;97 jaar;2017;3568
4313;Totaal mannen en vrouwen;97 jaar;2018;4301
4314;Totaal mannen en vrouwen;97 jaar;2019;4392
4315;Totaal mannen en vrouwen;97 jaar;2020;4500
4316;Totaal mannen en vrouwen;97 jaar;2021;4834
4317;Totaal mannen en vrouwen;97 jaar;2022;4939
4318;Totaal mannen en vrouwen;97 jaar;2023;4997
4319;Totaal mannen en vrouwen;97 jaar;2024;5213
4320;Totaal mannen en vrouwen;97 jaar;2025;5320
4321;Totaal mannen en vrouwen;97 jaar;2026;5683
4322;Totaal mannen en vrouwen;97 jaar;2027;5890
4323;Totaal mannen en vrouwen;97 jaar;2028;6334
4324;Totaal mannen en vrouwen;97 jaar;2029;6468
4325;Totaal mannen en vrouwen;97 jaar;2030;6788
4326;Totaal mannen en vrouwen;97 jaar;2031;6827
4327;Totaal mannen en vrouwen;97 jaar;2032;7176
4328;Totaal mannen en vrouwen;97 jaar;2033;7448
4329;Totaal mannen en vrouwen;97 jaar;2034;7845
4330;Totaal mannen en vrouwen;97 jaar;2035;8091
4331;Totaal mannen en vrouwen;97 jaar;2036;8858
4332;Totaal mannen en vrouwen;97 jaar;2037;9290
4333;Totaal mannen en vrouwen;97 jaar;2038;9869
4334;Totaal mannen en vrouwen;97 jaar;2039;9862
4335;Totaal mannen en vrouwen;97 jaar;2040;10602
4336;Totaal mannen en vrouwen;97 jaar;2041;11752
4337;Totaal mannen en vrouwen;97 jaar;2042;12686
4338;Totaal mannen en vrouwen;97 jaar;2043;12436
4339;Totaal mannen en vrouwen;97 jaar;2044;17814
4340;Totaal mannen en vrouwen;97 jaar;2045;17689
4341;Totaal mannen en vrouwen;97 jaar;2046;17188
4342;Totaal mannen en vrouwen;97 jaar;2047;17104
4343;Totaal mannen en vrouwen;97 jaar;2048;17300
4344;Totaal mannen en vrouwen;97 jaar;2049;17668
4345;Totaal mannen en vrouwen;97 jaar;2050;18746
4346;Totaal mannen en vrouwen;97 jaar;2051;19163
4347;Totaal mannen en vrouwen;97 jaar;2052;19926
4348;Totaal mannen en vrouwen;97 jaar;2053;20747
4349;Totaal mannen en vrouwen;97 jaar;2054;21745
4350;Totaal mannen en vrouwen;97 jaar;2055;22687
4351;Totaal mannen en vrouwen;97 jaar;2056;23720
4352;Totaal mannen en vrouwen;97 jaar;2057;24942
4353;Totaal mannen en vrouwen;97 jaar;2058;25673
4354;Totaal mannen en vrouwen;97 jaar;2059;27085
4355;Totaal mannen en vrouwen;97 jaar;2060;27918
4356;Totaal mannen en vrouwen;98 jaar;2017;2231
4357;Totaal mannen en vrouwen;98 jaar;2018;2412
4358;Totaal mannen en vrouwen;98 jaar;2019;2916
4359;Totaal mannen en vrouwen;98 jaar;2020;2988
4360;Totaal mannen en vrouwen;98 jaar;2021;3071
4361;Totaal mannen en vrouwen;98 jaar;2022;3307
4362;Totaal mannen en vrouwen;98 jaar;2023;3389
4363;Totaal mannen en vrouwen;98 jaar;2024;3432
4364;Totaal mannen en vrouwen;98 jaar;2025;3584
4365;Totaal mannen en vrouwen;98 jaar;2026;3662
4366;Totaal mannen en vrouwen;98 jaar;2027;3916
4367;Totaal mannen en vrouwen;98 jaar;2028;4064
4368;Totaal mannen en vrouwen;98 jaar;2029;4376
4369;Totaal mannen en vrouwen;98 jaar;2030;4474
4370;Totaal mannen en vrouwen;98 jaar;2031;4703
4371;Totaal mannen en vrouwen;98 jaar;2032;4738
4372;Totaal mannen en vrouwen;98 jaar;2033;4988
4373;Totaal mannen en vrouwen;98 jaar;2034;5185
4374;Totaal mannen en vrouwen;98 jaar;2035;5472
4375;Totaal mannen en vrouwen;98 jaar;2036;5655
4376;Totaal mannen en vrouwen;98 jaar;2037;6203
4377;Totaal mannen en vrouwen;98 jaar;2038;6519
4378;Totaal mannen en vrouwen;98 jaar;2039;6938
4379;Totaal mannen en vrouwen;98 jaar;2040;6946
4380;Totaal mannen en vrouwen;98 jaar;2041;7481
4381;Totaal mannen en vrouwen;98 jaar;2042;8308
4382;Totaal mannen en vrouwen;98 jaar;2043;8986
4383;Totaal mannen en vrouwen;98 jaar;2044;8826
4384;Totaal mannen en vrouwen;98 jaar;2045;12666
4385;Totaal mannen en vrouwen;98 jaar;2046;12602
4386;Totaal mannen en vrouwen;98 jaar;2047;12267
4387;Totaal mannen en vrouwen;98 jaar;2048;12231
4388;Totaal mannen en vrouwen;98 jaar;2049;12395
4389;Totaal mannen en vrouwen;98 jaar;2050;12682
4390;Totaal mannen en vrouwen;98 jaar;2051;13481
4391;Totaal mannen en vrouwen;98 jaar;2052;13807
4392;Totaal mannen en vrouwen;98 jaar;2053;14384
4393;Totaal mannen en vrouwen;98 jaar;2054;15006
4394;Totaal mannen en vrouwen;98 jaar;2055;15755
4395;Totaal mannen en vrouwen;98 jaar;2056;16468
4396;Totaal mannen en vrouwen;98 jaar;2057;17249
4397;Totaal mannen en vrouwen;98 jaar;2058;18171
4398;Totaal mannen en vrouwen;98 jaar;2059;18736
4399;Totaal mannen en vrouwen;98 jaar;2060;19802
4400;Totaal mannen en vrouwen;99 jaar of ouder;2017;3646
4401;Totaal mannen en vrouwen;99 jaar of ouder;2018;3678
4402;Totaal mannen en vrouwen;99 jaar of ouder;2019;3826
4403;Totaal mannen en vrouwen;99 jaar of ouder;2020;4251
4404;Totaal mannen en vrouwen;99 jaar of ouder;2021;4581
4405;Totaal mannen en vrouwen;99 jaar of ouder;2022;4860
4406;Totaal mannen en vrouwen;99 jaar of ouder;2023;5203
4407;Totaal mannen en vrouwen;99 jaar of ouder;2024;5483
4408;Totaal mannen en vrouwen;99 jaar of ouder;2025;5697
4409;Totaal mannen en vrouwen;99 jaar of ouder;2026;5939
4410;Totaal mannen en vrouwen;99 jaar of ouder;2027;6152
4411;Totaal mannen en vrouwen;99 jaar of ouder;2028;6462
4412;Totaal mannen en vrouwen;99 jaar of ouder;2029;6766
4413;Totaal mannen en vrouwen;99 jaar of ouder;2030;7174
4414;Totaal mannen en vrouwen;99 jaar of ouder;2031;7514
4415;Totaal mannen en vrouwen;99 jaar of ouder;2032;7896
4416;Totaal mannen en vrouwen;99 jaar of ouder;2033;8182
4417;Totaal mannen en vrouwen;99 jaar of ouder;2034;8549
4418;Totaal mannen en vrouwen;99 jaar of ouder;2035;8936
4419;Totaal mannen en vrouwen;99 jaar of ouder;2036;9396
4420;Totaal mannen en vrouwen;99 jaar of ouder;2037;9840
4421;Totaal mannen en vrouwen;99 jaar of ouder;2038;10513
4422;Totaal mannen en vrouwen;99 jaar of ouder;2039;11188
4423;Totaal mannen en vrouwen;99 jaar of ouder;2040;11935
4424;Totaal mannen en vrouwen;99 jaar of ouder;2041;12460
4425;Totaal mannen en vrouwen;99 jaar of ouder;2042;13190
4426;Totaal mannen en vrouwen;99 jaar of ouder;2043;14253
4427;Totaal mannen en vrouwen;99 jaar of ouder;2044;15442
4428;Totaal mannen en vrouwen;99 jaar of ouder;2045;16164
4429;Totaal mannen en vrouwen;99 jaar of ouder;2046;19244
4430;Totaal mannen en vrouwen;99 jaar of ouder;2047;21307
4431;Totaal mannen en vrouwen;99 jaar of ouder;2048;22515
4432;Totaal mannen en vrouwen;99 jaar of ouder;2049;23356
4433;Totaal mannen en vrouwen;99 jaar of ouder;2050;24087
4434;Totaal mannen en vrouwen;99 jaar of ouder;2051;24830
4435;Totaal mannen en vrouwen;99 jaar of ouder;2052;25931
4436;Totaal mannen en vrouwen;99 jaar of ouder;2053;26958
4437;Totaal mannen en vrouwen;99 jaar of ouder;2054;28110
4438;Totaal mannen en vrouwen;99 jaar of ouder;2055;29383
4439;Totaal mannen en vrouwen;99 jaar of ouder;2056;30830
4440;Totaal mannen en vrouwen;99 jaar of ouder;2057;32376
4441;Totaal mannen en vrouwen;99 jaar of ouder;2058;34044
4442;Totaal mannen en vrouwen;99 jaar of ouder;2059;35899
4443;Totaal mannen en vrouwen;99 jaar of ouder;2060;37646
4444;Totaal mannen en vrouwen;0 tot 10 jaar;2017;1802581
4445;Totaal mannen en vrouwen;0 tot 10 jaar;2018;1803016
4446;Totaal mannen en vrouwen;0 tot 10 jaar;2019;1797876
4447;Totaal mannen en vrouwen;0 tot 10 jaar;2020;1794435
4448;Totaal mannen en vrouwen;0 tot 10 jaar;2021;1792966
4449;Totaal mannen en vrouwen;0 tot 10 jaar;2022;1797420
4450;Totaal mannen en vrouwen;0 tot 10 jaar;2023;1807567
4451;Totaal mannen en vrouwen;0 tot 10 jaar;2024;1824398
4452;Totaal mannen en vrouwen;0 tot 10 jaar;2025;1839453
4453;Totaal mannen en vrouwen;0 tot 10 jaar;2026;1860367
4454;Totaal mannen en vrouwen;0 tot 10 jaar;2027;1880889
4455;Totaal mannen en vrouwen;0 tot 10 jaar;2028;1899775
4456;Totaal mannen en vrouwen;0 tot 10 jaar;2029;1917324
4457;Totaal mannen en vrouwen;0 tot 10 jaar;2030;1932387
4458;Totaal mannen en vrouwen;0 tot 10 jaar;2031;1945205
4459;Totaal mannen en vrouwen;0 tot 10 jaar;2032;1955543
4460;Totaal mannen en vrouwen;0 tot 10 jaar;2033;1962953
4461;Totaal mannen en vrouwen;0 tot 10 jaar;2034;1967407
4462;Totaal mannen en vrouwen;0 tot 10 jaar;2035;1968959
4463;Totaal mannen en vrouwen;0 tot 10 jaar;2036;1967908
4464;Totaal mannen en vrouwen;0 tot 10 jaar;2037;1964505
4465;Totaal mannen en vrouwen;0 tot 10 jaar;2038;1958983
4466;Totaal mannen en vrouwen;0 tot 10 jaar;2039;1951590
4467;Totaal mannen en vrouwen;0 tot 10 jaar;2040;1942631
4468;Totaal mannen en vrouwen;0 tot 10 jaar;2041;1932492
4469;Totaal mannen en vrouwen;0 tot 10 jaar;2042;1921569
4470;Totaal mannen en vrouwen;0 tot 10 jaar;2043;1910278
4471;Totaal mannen en vrouwen;0 tot 10 jaar;2044;1899041
4472;Totaal mannen en vrouwen;0 tot 10 jaar;2045;1888324
4473;Totaal mannen en vrouwen;0 tot 10 jaar;2046;1878596
4474;Totaal mannen en vrouwen;0 tot 10 jaar;2047;1870255
4475;Totaal mannen en vrouwen;0 tot 10 jaar;2048;1863624
4476;Totaal mannen en vrouwen;0 tot 10 jaar;2049;1858942
4477;Totaal mannen en vrouwen;0 tot 10 jaar;2050;1856377
4478;Totaal mannen en vrouwen;0 tot 10 jaar;2051;1855967
4479;Totaal mannen en vrouwen;0 tot 10 jaar;2052;1857694
4480;Totaal mannen en vrouwen;0 tot 10 jaar;2053;1861458
4481;Totaal mannen en vrouwen;0 tot 10 jaar;2054;1867081
4482;Totaal mannen en vrouwen;0 tot 10 jaar;2055;1874265
4483;Totaal mannen en vrouwen;0 tot 10 jaar;2056;1882689
4484;Totaal mannen en vrouwen;0 tot 10 jaar;2057;1891962
4485;Totaal mannen en vrouwen;0 tot 10 jaar;2058;1901675
4486;Totaal mannen en vrouwen;0 tot 10 jaar;2059;1911420
4487;Totaal mannen en vrouwen;0 tot 10 jaar;2060;1920827
4488;Totaal mannen en vrouwen;10 tot 20 jaar;2017;2014258
4489;Totaal mannen en vrouwen;10 tot 20 jaar;2018;2010987
4490;Totaal mannen en vrouwen;10 tot 20 jaar;2019;2000391
4491;Totaal mannen en vrouwen;10 tot 20 jaar;2020;1987645
4492;Totaal mannen en vrouwen;10 tot 20 jaar;2021;1968819
4493;Totaal mannen en vrouwen;10 tot 20 jaar;2022;1948294
4494;Totaal mannen en vrouwen;10 tot 20 jaar;2023;1924274
4495;Totaal mannen en vrouwen;10 tot 20 jaar;2024;1896493
4496;Totaal mannen en vrouwen;10 tot 20 jaar;2025;1879112
4497;Totaal mannen en vrouwen;10 tot 20 jaar;2026;1863298
4498;Totaal mannen en vrouwen;10 tot 20 jaar;2027;1850753
4499;Totaal mannen en vrouwen;10 tot 20 jaar;2028;1844041
4500;Totaal mannen en vrouwen;10 tot 20 jaar;2029;1835792
4501;Totaal mannen en vrouwen;10 tot 20 jaar;2030;1830552
4502;Totaal mannen en vrouwen;10 tot 20 jaar;2031;1828242
4503;Totaal mannen en vrouwen;10 tot 20 jaar;2032;1832690
4504;Totaal mannen en vrouwen;10 tot 20 jaar;2033;1843546
4505;Totaal mannen en vrouwen;10 tot 20 jaar;2034;1861037
4506;Totaal mannen en vrouwen;10 tot 20 jaar;2035;1876627
4507;Totaal mannen en vrouwen;10 tot 20 jaar;2036;1897471
4508;Totaal mannen en vrouwen;10 tot 20 jaar;2037;1917728
4509;Totaal mannen en vrouwen;10 tot 20 jaar;2038;1936299
4510;Totaal mannen en vrouwen;10 tot 20 jaar;2039;1953461
4511;Totaal mannen en vrouwen;10 tot 20 jaar;2040;1968173
4512;Totaal mannen en vrouwen;10 tot 20 jaar;2041;1980719
4513;Totaal mannen en vrouwen;10 tot 20 jaar;2042;1990845
4514;Totaal mannen en vrouwen;10 tot 20 jaar;2043;1998130
4515;Totaal mannen en vrouwen;10 tot 20 jaar;2044;2002528
4516;Totaal mannen en vrouwen;10 tot 20 jaar;2045;2004103
4517;Totaal mannen en vrouwen;10 tot 20 jaar;2046;2003130
4518;Totaal mannen en vrouwen;10 tot 20 jaar;2047;1999856
4519;Totaal mannen en vrouwen;10 tot 20 jaar;2048;1994511
4520;Totaal mannen en vrouwen;10 tot 20 jaar;2049;1987363
4521;Totaal mannen en vrouwen;10 tot 20 jaar;2050;1978692
4522;Totaal mannen en vrouwen;10 tot 20 jaar;2051;1968871
4523;Totaal mannen en vrouwen;10 tot 20 jaar;2052;1958280
4524;Totaal mannen en vrouwen;10 tot 20 jaar;2053;1947332
4525;Totaal mannen en vrouwen;10 tot 20 jaar;2054;1936463
4526;Totaal mannen en vrouwen;10 tot 20 jaar;2055;1926130
4527;Totaal mannen en vrouwen;10 tot 20 jaar;2056;1916764
4528;Totaal mannen en vrouwen;10 tot 20 jaar;2057;1908773
4529;Totaal mannen en vrouwen;10 tot 20 jaar;2058;1902479
