ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
7796;2.2.2 Loon in natura,dir.-grootaandeelh.;Hoofdkostwinner: niet-westers;2020;3.8;0.4;31.0;8.2;6.9;0.1
7797;2.2.2 Loon in natura,dir.-grootaandeelh.;Hoofdkostwinner: niet-westers;2021;;;;;;
7798;2.2.2 Loon in natura,dir.-grootaandeelh.;Hoofdkostwinner: niet-westers;2022;;;;;;
7799;2.2.2 Loon in natura,dir.-grootaandeelh.;Hoofdkostwinner: niet-westers;2023;;;;;;
7800;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2011;78.4;1.7;715.0;9.1;8.1;0.2
7801;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2012;77.2;1.7;689.0;8.9;7.8;0.2
7802;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2013;74.7;1.6;655.0;8.8;7.6;0.2
7803;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2014;72.2;1.6;613.0;8.5;7.1;0.2
7804;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2015;74.5;1.6;594.0;8.0;6.6;0.2
7805;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2016;77.5;1.7;615.0;7.9;6.5;0.2
7806;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2017;77.3;1.6;611.0;7.9;6.6;0.2
7807;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2018;85.5;1.8;696.0;8.1;6.8;0.2
7808;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2019;88.4;1.8;732.0;8.3;7.0;0.2
7809;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2020;90.1;1.8;757.0;8.4;7.1;0.2
7810;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2021;89.9;1.8;774.0;8.6;7.3;0.2
7811;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2022;95.2;1.9;846.0;8.9;7.5;0.2
7812;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer/zelfstandige;2023;99.9;1.9;919.0;9.2;7.9;0.2
7813;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2011;4.3;0.1;27.0;6.4;5.8;0.0
7814;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2012;4.5;0.1;27.0;6.1;5.4;0.0
7815;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2013;4.7;0.1;27.0;5.9;5.1;0.0
7816;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2014;4.7;0.1;26.0;5.7;4.8;0.0
7817;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2015;5.4;0.1;29.0;5.4;4.5;0.0
7818;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2016;5.8;0.1;31.0;5.3;4.6;0.0
7819;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2017;6.1;0.2;33.0;5.4;4.5;0.0
7820;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2018;7.0;0.2;39.0;5.6;4.8;0.0
7821;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2019;7.5;0.2;43.0;5.7;4.9;0.0
7822;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2020;8.8;0.2;52.0;5.9;5.0;0.0
7823;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2021;9.2;0.2;57.0;6.2;5.3;0.0
7824;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2022;10.5;0.2;69.0;6.5;5.7;0.0
7825;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als werknemer;2023;12.0;0.3;83.0;6.9;6.1;0.0
7826;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2011;74.1;12.1;687.0;9.3;8.2;1.3
7827;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2012;72.7;11.8;662.0;9.1;8.0;1.3
7828;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2013;70.0;11.3;627.0;9.0;7.7;1.2
7829;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2014;67.6;10.6;586.0;8.7;7.3;1.0
7830;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2015;69.1;10.5;566.0;8.2;6.8;1.0
7831;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2016;71.7;10.6;585.0;8.2;6.7;1.0
7832;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2017;71.1;10.4;578.0;8.1;6.7;0.9
7833;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2018;78.5;11.0;657.0;8.4;7.0;0.9
7834;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2019;80.9;11.0;689.0;8.5;7.2;0.8
7835;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2020;81.2;11.3;705.0;8.7;7.3;0.9
7836;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2021;80.8;10.7;717.0;8.9;7.5;0.9
7837;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2022;84.7;10.6;778.0;9.2;7.8;0.8
7838;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandige (totaal);2023;87.9;10.8;836.0;9.5;8.1;0.8
7839;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2011;0.7;0.2;4.0;6.7;6.1;0.0
7840;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2012;0.7;0.2;4.0;6.6;5.6;0.0
7841;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2013;0.7;0.2;4.0;6.5;5.8;0.0
7842;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2014;0.7;0.2;4.0;6.1;5.2;0.0
7843;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2015;0.8;0.2;5.0;5.8;4.7;0.0
7844;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2016;1.0;0.2;5.0;5.6;4.8;0.0
7845;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2017;1.0;0.2;6.0;5.7;4.8;0.0
7846;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2018;1.2;0.2;7.0;6.0;5.0;0.0
7847;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2019;1.3;0.2;8.0;6.2;5.2;0.0
7848;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2020;1.5;0.3;9.0;6.2;5.2;0.0
7849;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2021;1.7;0.3;11.0;6.5;5.6;0.0
7850;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2022;1.9;0.3;13.0;6.7;5.7;0.0
7851;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als zelfstandig ondernemer;2023;2.1;0.4;15.0;7.0;5.9;0.0
7852;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2011;73.4;46.6;683.0;9.3;8.3;3.5
7853;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2012;72.0;46.0;657.0;9.1;8.0;3.3
7854;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2013;69.3;44.9;623.0;9.0;7.8;3.3
7855;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2014;66.8;43.2;582.0;8.7;7.3;2.4
7856;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2015;68.2;43.5;561.0;8.2;6.8;2.9
7857;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2016;70.7;44.4;579.0;8.2;6.7;2.7
7858;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2017;70.0;44.9;572.0;8.2;6.8;2.5
7859;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2018;77.3;46.7;649.0;8.4;7.0;2.5
7860;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2019;79.5;46.9;681.0;8.6;7.2;1.9
7861;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2020;79.7;46.8;695.0;8.7;7.3;2.4
7862;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2021;79.0;44.8;706.0;8.9;7.6;2.4
7863;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2022;82.8;44.1;765.0;9.2;7.8;2.2
7864;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als dir.-grootaandeelh.;2023;85.7;44.2;821.0;9.6;8.2;2.1
7865;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2011;0.0;0.1;;;;
7866;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2012;0.0;0.1;;;;
7867;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2013;0.0;0.2;;;;
7868;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2014;0.0;0.1;;;;
7869;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2015;0.0;0.1;;;;
7870;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2016;0.0;0.1;;;;
7871;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2017;0.0;0.2;;;;
7872;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2018;0.0;0.1;;;;
7873;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2019;0.0;0.1;;;;
7874;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2020;0.0;0.2;;;;
7875;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2021;0.0;0.2;;;;
7876;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2022;0.0;0.1;;;;
7877;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Inkomen als overige zelfstandige;2023;0.0;0.2;;;;
7878;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2011;1.0;0.0;7.0;6.9;5.8;0.0
7879;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2012;1.0;0.0;7.0;7.3;6.1;0.0
7880;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2013;1.0;0.0;7.0;6.6;5.4;0.0
7881;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2014;1.3;0.0;8.0;6.6;5.3;0.0
7882;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2015;1.0;0.0;6.0;6.0;5.0;0.0
7883;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2016;1.1;0.0;7.0;6.3;4.8;0.0
7884;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2017;1.4;0.0;9.0;6.6;4.8;0.0
7885;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2018;1.3;0.0;9.0;6.6;5.1;0.0
7886;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2019;1.6;0.1;11.0;6.9;5.5;0.0
7887;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2020;1.7;0.1;11.0;6.7;5.4;0.0
7888;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2021;1.5;0.1;11.0;6.9;5.9;0.0
7889;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2022;1.6;0.1;12.0;7.4;6.2;0.0
7890;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Overdrachtsinkomen;2023;1.9;0.1;14.0;7.7;6.3;0.0
7891;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2011;1.0;0.0;7.0;6.9;5.9;0.0
7892;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2012;1.0;0.0;7.0;7.3;6.1;0.0
7893;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2013;1.0;0.0;7.0;6.7;5.4;0.0
7894;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2014;1.3;0.1;8.0;6.6;5.3;0.0
7895;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2015;1.0;0.0;6.0;6.0;5.0;0.0
7896;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2016;1.1;0.0;7.0;6.3;4.8;0.0
7897;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2017;1.4;0.1;9.0;6.6;4.8;0.0
7898;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2018;1.3;0.1;9.0;6.6;5.1;0.0
7899;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2019;1.6;0.1;11.0;6.9;5.5;0.0
7900;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2020;1.6;0.1;11.0;6.8;5.5;0.0
7901;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2021;1.5;0.1;10.0;6.9;5.9;0.0
7902;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2022;1.6;0.1;12.0;7.4;6.2;0.0
7903;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering inkomensverzekering;2023;1.9;0.1;14.0;7.7;6.4;0.0
7904;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2011;0.0;0.0;;;;
7905;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2012;0.0;0.0;;;;
7906;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2013;0.0;0.0;;;;
7907;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2014;0.0;0.0;;;;
7908;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2015;0.0;0.0;;;;
7909;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2016;0.0;0.0;;;;
7910;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2017;0.0;0.0;;;;
7911;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2018;0.0;0.0;;;;
7912;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2019;0.0;0.0;;;;
7913;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2020;0.0;0.0;;;;
7914;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2021;0.0;0.1;;;;
7915;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2022;0.0;0.0;;;;
7916;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering werkloosheid;2023;0.0;0.1;;;;
7917;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2011;0.1;0.0;;;;
7918;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2012;0.1;0.0;;;;
7919;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2013;0.1;0.0;;;;
7920;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2014;0.1;0.0;1.0;5.2;4.3;0.0
7921;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2015;0.1;0.0;;;;
7922;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2016;0.1;0.0;;;;
7923;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2017;0.1;0.0;1.0;4.7;3.6;0.0
7924;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2018;0.1;0.0;1.0;4.9;3.9;0.0
7925;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2019;0.1;0.0;;;;
7926;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2020;0.1;0.0;1.0;5.1;3.7;0.0
7927;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2021;0.1;0.0;1.0;5.2;4.2;0.0
7928;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2022;0.1;0.0;1.0;5.6;4.8;0.0
7929;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering arbeidsongeschiktheid;2023;0.2;0.1;1.0;5.9;5.1;0.0
7930;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2011;0.9;0.0;6.0;7.1;6.0;0.0
7931;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2012;0.9;0.0;7.0;7.5;6.2;0.0
7932;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2013;0.9;0.0;6.0;7.0;5.7;0.0
7933;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2014;1.1;0.1;8.0;6.8;5.5;0.0
7934;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2015;0.9;0.0;5.0;6.2;5.2;0.0
7935;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2016;1.0;0.0;6.0;6.5;5.1;0.0
7936;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2017;1.2;0.1;9.0;6.8;5.1;0.0
7937;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2018;1.2;0.1;8.0;6.8;5.3;0.0
7938;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2019;1.5;0.1;11.0;7.0;5.7;0.0
7939;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2020;1.5;0.1;10.0;7.0;5.8;0.0
7940;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2021;1.4;0.1;10.0;7.1;6.1;0.0
7941;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2022;1.5;0.1;11.0;7.6;6.3;0.0
7942;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering pensioen;2023;1.7;0.1;13.0;7.8;6.5;0.0
7943;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2011;0.0;0.0;;;;
7944;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2012;0.0;0.0;;;;
7945;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2013;0.0;0.0;;;;
7946;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2014;0.0;0.0;;;;
7947;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2015;0.0;0.0;;;;
7948;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2016;0.0;0.0;;;;
7949;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2017;0.0;0.0;;;;
7950;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2018;0.0;0.0;;;;
7951;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2019;0.0;0.0;;;;
7952;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2020;0.0;0.0;;;;
7953;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2021;0.0;0.0;;;;
7954;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2022;0.0;0.0;;;;
7955;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering sociale voorziening;2023;0.0;0.0;;;;
7956;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2011;0.0;0.0;;;;
7957;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2012;0.0;0.0;;;;
7958;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2013;0.0;0.0;;;;
7959;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2014;0.0;0.0;;;;
7960;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2015;0.0;0.0;;;;
7961;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2016;0.0;0.0;;;;
7962;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2017;0.0;0.0;;;;
7963;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2018;0.0;0.0;;;;
7964;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2019;0.0;0.0;;;;
7965;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2020;0.0;0.0;;;;
7966;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2021;0.0;0.0;;;;
7967;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2022;0.0;0.0;;;;
7968;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitkering bijstand;2023;0.0;0.0;;;;
7969;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2011;0.0;0.0;;;;
7970;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2012;0.0;0.0;;;;
7971;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2013;0.0;0.0;;;;
7972;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2014;0.0;0.0;;;;
7973;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2015;0.0;0.0;;;;
7974;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2016;0.0;0.0;;;;
7975;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2017;0.0;0.0;;;;
7976;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2018;0.0;0.0;;;;
7977;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2019;0.0;0.0;;;;
7978;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2020;0.0;0.0;;;;
7979;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2021;0.0;0.0;;;;
7980;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2022;0.0;0.0;;;;
7981;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Uitk. sociale voorziening, overig;2023;0.0;0.0;;;;
7982;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2011;0.0;0.0;;;;
7983;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2012;0.0;0.0;;;;
7984;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2013;0.0;0.0;;;;
7985;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2014;0.0;0.0;;;;
7986;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2015;0.0;0.0;;;;
7987;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2016;0.0;0.0;;;;
7988;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2017;0.0;0.0;;;;
7989;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2018;0.0;0.0;;;;
7990;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2019;0.0;0.0;;;;
7991;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2020;0.0;0.0;;;;
7992;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2021;0.0;0.0;;;;
7993;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2022;0.0;0.0;;;;
7994;2.2.2 Loon in natura,dir.-grootaandeelh.;Bron: Studiefinanciering;2023;0.0;0.0;;;;
7995;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2011;75.4;1.8;690.0;9.2;8.2;0.2
7996;2.2.2 Loon in natura,dir.-grootaandeelh.;Woningbezit: eigen woning;2012;74.0;1.8;665.0;9.0;7.9;0.2
