ID;RegioS;Marges;SectorBranchesSBI2008;Seizoencorrectie;Perioden;Ondernemersvertrouwen_1;OntwikkelingEconomischKlimaat_2;VerwachtingEconomischKlimaat_3;OnzekerheidsindicatorEconomischKlimaat_4
8570;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 december;-5.7;-8.5;-1.9;11.6
8571;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 januari;-2.6;-5.5;1.1;11.9
8572;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 februari;0.0;-6.1;7.0;10.4
8573;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 maart;-2.5;-7.2;2.9;10.1
8574;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 april;-1.7;-7.1;4.5;9.2
8575;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 mei;-1.9;-9.5;6.4;8.8
8576;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 juni;2.9;3.1;3.4;8.9
8577;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 juli;4.8;4.5;5.4;5.5
8578;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 augustus;1.1;4.0;-1.0;10.0
8579;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 september;0.9;0.6;2.1;9.4
8580;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 oktober;3.9;2.8;5.4;11.9
8581;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 november;-2.4;-4.9;0.8;11.9
8582;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 december;-1.3;-4.1;1.8;9.8
8583;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 januari;-4.4;-8.3;0.0;11.8
8584;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 februari;-5.4;-5.0;-5.1;11.6
8585;Noord-Holland (PV);Bovengrens 95%-interval;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 maart;-4.7;-6.9;-1.7;11.6
8586;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 januari;-22.8;-26.8;-18.8;
8587;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 februari;;;;
8588;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 maart;;;;
8589;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 april;-20.6;-26.1;-15.1;
8590;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 mei;;;;
8591;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 juni;;;;
8592;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 juli;-21.7;-25.0;-18.4;
8593;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 augustus;;;;
8594;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 september;;;;
8595;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 oktober;-22.0;-25.6;-18.4;
8596;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 november;;;;
8597;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 december;;;;
8598;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 januari;-23.5;-28.3;-18.7;
8599;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 februari;;;;
8600;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 maart;;;;
8601;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 april;-22.8;-28.9;-16.7;
8602;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 mei;;;;
8603;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 juni;;;;
8604;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 juli;-16.6;-21.6;-11.5;
8605;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 augustus;;;;
8606;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 september;;;;
8607;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 oktober;-9.0;-11.3;-6.6;
8608;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 november;;;;
8609;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 december;;;;
8610;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 januari;-0.7;-5.7;4.2;
8611;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 februari;;;;
8612;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 maart;;;;
8613;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 april;2.0;-0.1;4.2;
8614;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 mei;;;;
8615;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 juni;;;;
8616;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 juli;2.3;-0.5;5.0;
8617;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 augustus;;;;
8618;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 september;;;;
8619;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 oktober;-0.2;-1.9;1.4;
8620;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 november;;;;
8621;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 december;;;;
8622;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 januari;0.5;-2.3;3.3;
8623;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 februari;;;;
8624;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 maart;;;;
8625;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 april;2.8;3.8;1.8;
8626;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 mei;;;;
8627;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 juni;;;;
8628;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 juli;7.2;8.2;6.3;
8629;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 augustus;;;;
8630;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 september;;;;
8631;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 oktober;7.5;7.0;8.0;
8632;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 november;;;;
8633;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 december;;;;
8634;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 januari;7.1;5.7;8.6;
8635;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 februari;;;;
8636;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 maart;;;;
8637;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 april;5.0;5.3;4.7;
8638;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 mei;;;;
8639;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 juni;;;;
8640;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 juli;4.5;4.8;4.1;
8641;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 augustus;;;;
8642;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 september;;;;
8643;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 oktober;8.9;9.0;8.9;
8644;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 november;;;;
8645;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 december;;;;
8646;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 januari;11.6;12.3;10.8;
8647;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 februari;;;;
8648;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 maart;;;;
8649;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 april;10.2;12.1;8.3;
8650;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 mei;;;;
8651;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 juni;;;;
8652;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 juli;12.0;13.0;11.0;
8653;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 augustus;;;;
8654;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 september;;;;
8655;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 oktober;15.1;16.8;13.5;
8656;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 november;;;;
8657;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 december;;;;
8658;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 januari;17.5;18.8;16.1;
8659;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 februari;;;;
8660;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 maart;;;;
8661;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 april;13.6;15.5;11.6;
8662;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 mei;;;;
8663;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 juni;;;;
8664;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 juli;11.4;11.2;11.6;
8665;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 augustus;;;;
8666;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 september;;;;
8667;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 oktober;7.2;5.0;9.4;
8668;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 november;;;;
8669;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 december;;;;
8670;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 januari;3.1;2.2;4.0;
8671;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 februari;;;;
8672;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 maart;;;;
8673;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 april;3.6;4.6;2.7;
8674;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 mei;;;;
8675;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 juni;;;;
8676;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 juli;2.1;0.8;3.3;
8677;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 augustus;;;;
8678;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 september;;;;
8679;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 oktober;-1.9;-2.4;-1.3;
8680;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 november;;;;
8681;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2019 december;;;;
8682;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 januari;1.2;-0.4;2.8;
8683;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 februari;;;;
8684;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 maart;;;;
8685;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 april;-46.1;-27.9;-64.2;
8686;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 mei;;;;
8687;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 juni;;;;
8688;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 juli;-22.7;-39.1;-6.3;
8689;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 augustus;;;;
8690;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 september;;;;
8691;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 oktober;-16.8;-14.7;-18.8;
8692;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 november;;;;
8693;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2020 december;;;;
8694;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 januari;-10.6;-14.9;-6.3;
8695;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 februari;;;;
8696;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 maart;;;;
8697;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 april;0.4;-4.4;5.1;
8698;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 mei;;;;
8699;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 juni;;;;
8700;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 juli;11.1;11.5;10.7;
8701;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 augustus;;;;
8702;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 september;;;;
8703;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 oktober;11.8;11.7;11.9;
8704;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 november;;;;
8705;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2021 december;;;;
8706;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 januari;0.4;0.4;0.3;
8707;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 februari;;;;
8708;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 maart;;;;
8709;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 april;-6.2;-5.9;-6.5;
8710;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 mei;;;;
8711;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 juni;;;;
8712;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 juli;-7.1;-7.1;-7.1;
8713;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 augustus;;;;
8714;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 september;;;;
8715;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 oktober;-22.1;-19.7;-24.5;
8716;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 november;;;;
8717;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2022 december;;;;
8718;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 januari;-11.1;-12.8;-9.5;
8719;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 februari;;;;
8720;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 maart;;;;
8721;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 april;-6.6;-7.9;-5.3;
8722;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 mei;;;;
8723;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 juni;;;;
8724;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 juli;-7.2;-8.5;-6.0;
8725;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 augustus;;;;
8726;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 september;;;;
8727;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 oktober;-8.5;-10.6;-6.5;
8728;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 november;;;;
8729;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2023 december;;;;
8730;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 januari;-6.0;-9.5;-2.6;
8731;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 februari;;;;
8732;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 maart;;;;
8733;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 april;-4.9;-6.4;-3.4;
8734;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 mei;;;;
8735;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 juni;;;;
8736;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 juli;-2.6;-5.5;0.2;
8737;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 augustus;;;;
8738;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 september;;;;
8739;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 oktober;-3.0;-4.9;-1.1;
8740;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 november;;;;
8741;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2024 december;;;;
8742;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 januari;-4.9;-7.6;-2.2;
8743;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 februari;;;;
8744;Zuid-Holland (PV);Waarde;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2025 maart;;;;
8745;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 januari;-20.4;-25.2;-15.5;
8746;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 februari;;;-15.1;
8747;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 maart;;;-11.5;
8748;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 april;-17.1;-22.7;-11.5;
8749;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 mei;;;-15.1;
8750;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 juni;;;-15.1;
8751;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 juli;-19.4;-22.4;-16.5;
8752;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 augustus;;;-12.6;
8753;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 september;;;-14.9;
8754;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 oktober;-18.9;-21.6;-16.2;
8755;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 november;;;-19.7;
8756;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2012 december;;;-17.4;
8757;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 januari;-20.0;-25.2;-14.7;
8758;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 februari;;;-16.3;
8759;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 maart;;;-17.6;
8760;Zuid-Holland (PV);Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2013 april;-19.0;-25.0;-13.1;
