ID;ArbeidsmarktpositieSchoolverlaters;InkomstenSchoolverlaters;Onderwijssoorten;Leeftijd;RegioS;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
156;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Gooi en Vechtstreek (WG);2005, vrijdag 30 september;1980.0;1000.0;980.0;50.6
157;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Gooi en Vechtstreek (WG);2006, vrijdag 29 september;1970.0;900.0;1070.0;45.5
158;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Gooi en Vechtstreek (WG);2007, vrijdag 28 september;2060.0;930.0;1140.0;45.0
159;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Gooi en Vechtstreek (WG);2008, vrijdag 26 september;2240.0;920.0;1320.0;41.0
160;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Agglomeratie Amsterdam (WG);2005, vrijdag 30 september;11550.0;6740.0;4810.0;58.3
161;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Agglomeratie Amsterdam (WG);2006, vrijdag 29 september;13630.0;7300.0;6320.0;53.6
162;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Agglomeratie Amsterdam (WG);2007, vrijdag 28 september;13290.0;6820.0;6480.0;51.3
163;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Agglomeratie Amsterdam (WG);2008, vrijdag 26 september;14140.0;6700.0;7440.0;47.4
164;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westfriesland (WG);2005, vrijdag 30 september;1910.0;940.0;970.0;49.3
165;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westfriesland (WG);2006, vrijdag 29 september;1970.0;910.0;1070.0;45.9
166;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westfriesland (WG);2007, vrijdag 28 september;1970.0;870.0;1100.0;44.4
167;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westfriesland (WG);2008, vrijdag 26 september;2110.0;800.0;1300.0;38.1
168;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Kop van Noord-Holland (WG);2005, vrijdag 30 september;1760.0;820.0;940.0;46.8
169;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Kop van Noord-Holland (WG);2006, vrijdag 29 september;1860.0;780.0;1080.0;41.9
170;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Kop van Noord-Holland (WG);2007, vrijdag 28 september;1710.0;630.0;1090.0;36.5
171;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Kop van Noord-Holland (WG);2008, vrijdag 26 september;1840.0;670.0;1180.0;36.1
172;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Kennemerland (WG);2005, vrijdag 30 september;2690.0;1480.0;1210.0;54.9
173;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Kennemerland (WG);2006, vrijdag 29 september;2950.0;1430.0;1520.0;48.3
174;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Kennemerland (WG);2007, vrijdag 28 september;2700.0;1160.0;1530.0;43.1
175;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Kennemerland (WG);2008, vrijdag 26 september;2900.0;1120.0;1780.0;38.5
176;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Kennemerland (WG);2005, vrijdag 30 september;3430.0;1850.0;1570.0;54.0
177;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Kennemerland (WG);2006, vrijdag 29 september;3780.0;1900.0;1880.0;50.3
178;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Kennemerland (WG);2007, vrijdag 28 september;3700.0;1670.0;2030.0;45.0
179;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Kennemerland (WG);2008, vrijdag 26 september;3740.0;1580.0;2170.0;42.1
180;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Noord (WG);2005, vrijdag 30 september;2940.0;1330.0;1610.0;45.2
181;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Noord (WG);2006, vrijdag 29 september;3520.0;1460.0;2070.0;41.3
182;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Noord (WG);2007, vrijdag 28 september;3480.0;1510.0;1970.0;43.5
183;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Noord (WG);2008, vrijdag 26 september;3780.0;1510.0;2270.0;39.9
184;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Oost (WG);2005, vrijdag 30 september;2590.0;1220.0;1360.0;47.3
185;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Oost (WG);2006, vrijdag 29 september;3540.0;1460.0;2070.0;41.4
186;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Oost (WG);2007, vrijdag 28 september;3530.0;1390.0;2150.0;39.2
187;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Oost (WG);2008, vrijdag 26 september;3800.0;1390.0;2400.0;36.7
188;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Haaglanden (WG);2005, vrijdag 30 september;6550.0;3800.0;2740.0;58.1
189;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Haaglanden (WG);2006, vrijdag 29 september;8840.0;4690.0;4150.0;53.1
190;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Haaglanden (WG);2007, vrijdag 28 september;9390.0;4650.0;4740.0;49.5
191;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Haaglanden (WG);2008, vrijdag 26 september;10000.0;4540.0;5460.0;45.4
192;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Rijnmond (WG);2005, vrijdag 30 september;13880.0;8690.0;5200.0;62.6
193;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Rijnmond (WG);2006, vrijdag 29 september;13650.0;7360.0;6290.0;53.9
194;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Rijnmond (WG);2007, vrijdag 28 september;14570.0;7600.0;6970.0;52.1
195;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Rijnmond (WG);2008, vrijdag 26 september;15500.0;7400.0;8100.0;47.7
196;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Zuid (WG);2005, vrijdag 30 september;4740.0;2330.0;2400.0;49.2
197;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Zuid (WG);2006, vrijdag 29 september;4880.0;2210.0;2670.0;45.4
198;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Zuid (WG);2007, vrijdag 28 september;5130.0;2100.0;3030.0;41.0
199;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuid-Holland-Zuid (WG);2008, vrijdag 26 september;5520.0;2100.0;3430.0;38.0
200;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oosterschelde regio (WG);2005, vrijdag 30 september;1690.0;810.0;890.0;47.6
201;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oosterschelde regio (WG);2006, vrijdag 29 september;1740.0;700.0;1040.0;40.4
202;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oosterschelde regio (WG);2007, vrijdag 28 september;1710.0;650.0;1070.0;37.7
203;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oosterschelde regio (WG);2008, vrijdag 26 september;1830.0;630.0;1210.0;34.1
204;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Walcheren (WG);2005, vrijdag 30 september;1220.0;610.0;600.0;50.4
205;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Walcheren (WG);2006, vrijdag 29 september;1270.0;560.0;700.0;44.4
206;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Walcheren (WG);2007, vrijdag 28 september;1300.0;590.0;700.0;45.9
207;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Walcheren (WG);2008, vrijdag 26 september;1250.0;460.0;790.0;37.0
208;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2005, vrijdag 30 september;1030.0;540.0;490.0;52.6
209;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2006, vrijdag 29 september;1040.0;470.0;580.0;44.8
210;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2007, vrijdag 28 september;930.0;390.0;540.0;41.5
211;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zeeuwsch-Vlaanderen (WG);2008, vrijdag 26 september;1060.0;430.0;630.0;40.5
212;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Brabant (WG);2005, vrijdag 30 september;5910.0;2990.0;2930.0;50.5
213;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Brabant (WG);2006, vrijdag 29 september;6290.0;2870.0;3420.0;45.6
214;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Brabant (WG);2007, vrijdag 28 september;6320.0;2790.0;3530.0;44.1
215;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;West-Brabant (WG);2008, vrijdag 26 september;7320.0;3180.0;4140.0;43.5
216;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Brabant (WG);2005, vrijdag 30 september;3330.0;1930.0;1400.0;58.0
217;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Brabant (WG);2006, vrijdag 29 september;3840.0;1960.0;1880.0;51.0
218;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Brabant (WG);2007, vrijdag 28 september;3950.0;1920.0;2020.0;48.7
219;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Brabant (WG);2008, vrijdag 26 september;4070.0;1830.0;2230.0;45.1
220;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noodoost-Brabant (WG);2005, vrijdag 30 september;5630.0;2920.0;2710.0;51.9
221;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noodoost-Brabant (WG);2006, vrijdag 29 september;6000.0;2740.0;3260.0;45.7
222;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noodoost-Brabant (WG);2007, vrijdag 28 september;6310.0;2900.0;3410.0;46.0
223;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noodoost-Brabant (WG);2008, vrijdag 26 september;6040.0;2350.0;3690.0;38.9
224;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuidoost-Brabant (WG);2005, vrijdag 30 september;6410.0;3140.0;3280.0;48.9
225;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuidoost-Brabant (WG);2006, vrijdag 29 september;6520.0;2880.0;3630.0;44.3
226;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuidoost-Brabant (WG);2007, vrijdag 28 september;6670.0;2860.0;3820.0;42.8
227;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Zuidoost-Brabant (WG);2008, vrijdag 26 september;6970.0;2890.0;4080.0;41.5
228;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Limburg (WG);2005, vrijdag 30 september;2450.0;1250.0;1210.0;50.8
229;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Limburg (WG);2006, vrijdag 29 september;2440.0;1030.0;1410.0;42.2
230;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Limburg (WG);2007, vrijdag 28 september;2530.0;980.0;1540.0;38.9
231;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Noord-Limburg (WG);2008, vrijdag 26 september;2610.0;950.0;1670.0;36.2
232;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Limburg (WG);2005, vrijdag 30 september;1950.0;1130.0;820.0;57.8
233;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Limburg (WG);2006, vrijdag 29 september;1950.0;890.0;1070.0;45.3
234;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Limburg (WG);2007, vrijdag 28 september;1910.0;800.0;1110.0;41.9
235;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Midden-Limburg (WG);2008, vrijdag 26 september;2520.0;1250.0;1270.0;49.7
236;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westelijke Mijnstreek (WG);2005, vrijdag 30 september;1310.0;760.0;540.0;58.3
237;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westelijke Mijnstreek (WG);2006, vrijdag 29 september;1350.0;690.0;660.0;51.3
238;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westelijke Mijnstreek (WG);2007, vrijdag 28 september;1300.0;620.0;690.0;47.4
239;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Westelijke Mijnstreek (WG);2008, vrijdag 26 september;1390.0;630.0;760.0;45.5
240;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2005, vrijdag 30 september;2340.0;1350.0;990.0;57.6
241;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2006, vrijdag 29 september;2500.0;1410.0;1090.0;56.2
242;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2007, vrijdag 28 september;2710.0;1350.0;1350.0;50.0
243;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Oostelijk Zuid-Limburg (WG);2008, vrijdag 26 september;2820.0;1360.0;1460.0;48.3
244;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Maastricht en Mergelland (WG);2005, vrijdag 30 september;1670.0;950.0;720.0;56.9
245;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Maastricht en Mergelland (WG);2006, vrijdag 29 september;1670.0;840.0;830.0;50.4
246;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Maastricht en Mergelland (WG);2007, vrijdag 28 september;1640.0;810.0;830.0;49.2
247;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;Totaal leeftijd;Maastricht en Mergelland (WG);2008, vrijdag 26 september;1800.0;910.0;890.0;50.4
248;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Nederland;2005, vrijdag 30 september;22210.0;19490.0;2720.0;87.7
249;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Nederland;2006, vrijdag 29 september;21730.0;18780.0;2950.0;86.4
250;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Nederland;2007, vrijdag 28 september;20430.0;17150.0;3280.0;84.0
251;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Nederland;2008, vrijdag 26 september;16830.0;13310.0;3520.0;79.1
252;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Vier grote gemeenten (G4);2005, vrijdag 30 september;3150.0;2860.0;290.0;90.8
253;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Vier grote gemeenten (G4);2006, vrijdag 29 september;3130.0;2830.0;310.0;90.2
254;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Vier grote gemeenten (G4);2007, vrijdag 28 september;2960.0;2620.0;340.0;88.6
255;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Vier grote gemeenten (G4);2008, vrijdag 26 september;2460.0;2100.0;370.0;85.1
256;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2005, vrijdag 30 september;4340.0;3910.0;440.0;89.9
257;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2006, vrijdag 29 september;4290.0;3780.0;520.0;87.9
258;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2007, vrijdag 28 september;4030.0;3470.0;560.0;86.1
259;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2008, vrijdag 26 september;3290.0;2680.0;620.0;81.2
260;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten < 100 000 inwoners;2005, vrijdag 30 september;14730.0;12730.0;2000.0;86.4
261;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten < 100 000 inwoners;2006, vrijdag 29 september;14300.0;12170.0;2130.0;85.1
262;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten < 100 000 inwoners;2007, vrijdag 28 september;13440.0;11060.0;2380.0;82.3
263;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Gemeenten < 100 000 inwoners;2008, vrijdag 26 september;11080.0;8540.0;2540.0;77.1
264;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Noord-Nederland (LD);2005, vrijdag 30 september;1520.0;1330.0;190.0;87.3
265;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Noord-Nederland (LD);2006, vrijdag 29 september;1490.0;1280.0;210.0;85.9
266;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Noord-Nederland (LD);2007, vrijdag 28 september;1410.0;1200.0;210.0;85.0
267;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Noord-Nederland (LD);2008, vrijdag 26 september;1190.0;950.0;240.0;80.1
268;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Oost-Nederland (LD);2005, vrijdag 30 september;4510.0;3930.0;580.0;87.2
269;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Oost-Nederland (LD);2006, vrijdag 29 september;4160.0;3510.0;650.0;84.4
270;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Oost-Nederland (LD);2007, vrijdag 28 september;4110.0;3420.0;690.0;83.3
271;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Oost-Nederland (LD);2008, vrijdag 26 september;3220.0;2510.0;700.0;78.1
272;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;West-Nederland (LD);2005, vrijdag 30 september;11260.0;9760.0;1500.0;86.7
273;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;West-Nederland (LD);2006, vrijdag 29 september;11520.0;9920.0;1600.0;86.1
274;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;West-Nederland (LD);2007, vrijdag 28 september;10670.0;8870.0;1800.0;83.1
275;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;West-Nederland (LD);2008, vrijdag 26 september;9130.0;7150.0;1980.0;78.3
276;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Zuid-Nederland (LD);2005, vrijdag 30 september;4930.0;4470.0;460.0;90.8
277;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Zuid-Nederland (LD);2006, vrijdag 29 september;4560.0;4070.0;490.0;89.3
278;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Zuid-Nederland (LD);2007, vrijdag 28 september;4240.0;3660.0;580.0;86.4
279;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Zuid-Nederland (LD);2008, vrijdag 26 september;3300.0;2690.0;600.0;81.7
280;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Groningen (PV);2005, vrijdag 30 september;490.0;420.0;80.0;84.0
281;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Groningen (PV);2006, vrijdag 29 september;490.0;410.0;70.0;84.8
282;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Groningen (PV);2007, vrijdag 28 september;460.0;390.0;70.0;85.1
283;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Groningen (PV);2008, vrijdag 26 september;430.0;340.0;90.0;79.5
284;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Friesland (PV);2005, vrijdag 30 september;630.0;570.0;60.0;89.9
285;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Friesland (PV);2006, vrijdag 29 september;590.0;500.0;80.0;85.6
286;Totaal schoolverlaters;Totaal schoolverlaters;Totaal populatie;<= 17 jaar;Friesland (PV);2007, vrijdag 28 september;540.0;470.0;80.0;86.1
