ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
8974;56;Verweduwd;2037;2307;1075;202;1030;0
8975;56;Verweduwd;2038;2250;1047;196;1007;0
8976;56;Verweduwd;2039;2166;1001;190;975;0
8977;56;Verweduwd;2040;2130;981;187;962;0
8978;56;Verweduwd;2041;2147;989;190;968;0
8979;56;Verweduwd;2042;2153;988;191;974;0
8980;56;Verweduwd;2043;2181;1003;193;985;0
8981;56;Verweduwd;2044;2173;998;195;980;0
8982;56;Verweduwd;2045;2153;987;192;974;0
8983;56;Verweduwd;2046;2160;990;192;978;0
8984;56;Verweduwd;2047;2222;1025;199;998;0
8985;56;Verweduwd;2048;2207;1018;197;992;0
8986;56;Verweduwd;2049;2169;999;194;976;0
8987;56;Verweduwd;2050;2142;986;190;966;0
8988;56;Gescheiden;2009;25281;16299;4383;4527;72
8989;56;Gescheiden;2010;25216;16074;4240;4829;73
8990;56;Gescheiden;2011;26059;16402;4397;5189;71
8991;56;Gescheiden;2012;26394;16414;4523;5388;69
8992;56;Gescheiden;2013;27307;16801;4713;5723;70
8993;56;Gescheiden;2014;27849;16964;4829;5988;68
8994;56;Gescheiden;2015;28405;17131;4964;6241;69
8995;56;Gescheiden;2016;29322;17536;5137;6580;69
8996;56;Gescheiden;2017;29587;17563;5231;6725;68
8997;56;Gescheiden;2018;30390;17898;5369;7056;67
8998;56;Gescheiden;2019;30736;17885;5456;7328;67
8999;56;Gescheiden;2020;31187;17922;5577;7622;66
9000;56;Gescheiden;2021;31460;17871;5616;7909;64
9001;56;Gescheiden;2022;30712;17251;5499;7901;61
9002;56;Gescheiden;2023;29507;16403;5298;7749;57
9003;56;Gescheiden;2024;28923;15932;5168;7769;54
9004;56;Gescheiden;2025;28567;15569;5117;7829;52
9005;56;Gescheiden;2026;29175;15789;5203;8132;51
9006;56;Gescheiden;2027;27870;14943;4976;7904;47
9007;56;Gescheiden;2028;26151;13941;4673;7494;43
9008;56;Gescheiden;2029;24375;12942;4349;7045;39
9009;56;Gescheiden;2030;22128;11731;3964;6398;35
9010;56;Gescheiden;2031;20875;11043;3778;6021;33
9011;56;Gescheiden;2032;19635;10354;3581;5669;31
9012;56;Gescheiden;2033;19160;10092;3533;5505;30
9013;56;Gescheiden;2034;18950;9983;3498;5440;29
9014;56;Gescheiden;2035;19078;10059;3579;5410;30
9015;56;Gescheiden;2036;18918;9973;3560;5356;29
9016;56;Gescheiden;2037;19391;10221;3712;5428;30
9017;56;Gescheiden;2038;19024;10030;3631;5334;29
9018;56;Gescheiden;2039;18467;9722;3540;5177;28
9019;56;Gescheiden;2040;18296;9625;3505;5138;28
9020;56;Gescheiden;2041;18661;9807;3606;5219;29
9021;56;Gescheiden;2042;18867;9893;3651;5294;29
9022;56;Gescheiden;2043;19328;10131;3766;5402;29
9023;56;Gescheiden;2044;19497;10206;3838;5423;30
9024;56;Gescheiden;2045;19449;10175;3813;5432;29
9025;56;Gescheiden;2046;19709;10305;3862;5512;30
9026;56;Gescheiden;2047;20594;10772;4089;5702;31
9027;56;Gescheiden;2048;20639;10793;4091;5724;31
9028;56;Gescheiden;2049;20440;10682;4057;5670;31
9029;56;Gescheiden;2050;20317;10614;4023;5649;31
9030;57;Referentiepersonen;2009;126946;34620;85200;6667;459
9031;57;Referentiepersonen;2010;130884;36241;86920;7224;499
9032;57;Referentiepersonen;2011;129950;36316;85558;7568;508
9033;57;Referentiepersonen;2012;131659;37314;85826;8009;510
9034;57;Referentiepersonen;2013;132581;37936;85862;8266;517
9035;57;Referentiepersonen;2014;136055;39345;87540;8639;531
9036;57;Referentiepersonen;2015;137825;40482;87814;8978;551
9037;57;Referentiepersonen;2016;140480;41623;88921;9372;564
9038;57;Referentiepersonen;2017;143807;43210;90219;9797;581
9039;57;Referentiepersonen;2018;144914;43671;90626;10032;585
9040;57;Referentiepersonen;2019;148243;44951;92191;10498;603
9041;57;Referentiepersonen;2020;149452;45361;92569;10916;606
9042;57;Referentiepersonen;2021;152244;46448;93779;11393;624
9043;57;Referentiepersonen;2022;154061;47053;94375;11999;634
9044;57;Referentiepersonen;2023;151388;46227;92498;12038;625
9045;57;Referentiepersonen;2024;148368;45559;90163;12026;620
9046;57;Referentiepersonen;2025;147438;45672;88873;12269;624
9047;57;Referentiepersonen;2026;148119;45966;88881;12643;629
9048;57;Referentiepersonen;2027;154712;48774;91809;13459;670
9049;57;Referentiepersonen;2028;150762;47977;88698;13426;661
9050;57;Referentiepersonen;2029;144889;46619;84491;13131;648
9051;57;Referentiepersonen;2030;137732;44992;79432;12683;625
9052;57;Referentiepersonen;2031;127720;42015;73352;11768;585
9053;57;Referentiepersonen;2032;123633;41005;70701;11354;573
9054;57;Referentiepersonen;2033;118810;39648;67605;11004;553
9055;57;Referentiepersonen;2034;118206;39695;67041;10915;555
9056;57;Referentiepersonen;2035;116574;39096;66108;10826;544
9057;57;Referentiepersonen;2036;118057;39726;66818;10962;551
9058;57;Referentiepersonen;2037;117557;39564;66519;10925;549
9059;57;Referentiepersonen;2038;120782;40709;68261;11247;565
9060;57;Referentiepersonen;2039;119170;40152;67324;11138;556
9061;57;Referentiepersonen;2040;116552;38988;66166;10859;539
9062;57;Referentiepersonen;2041;115845;38633;65894;10783;535
9063;57;Referentiepersonen;2042;118556;39567;67410;11032;547
9064;57;Referentiepersonen;2043;120287;40201;68241;11289;556
9065;57;Referentiepersonen;2044;123268;41310;69787;11600;571
9066;57;Referentiepersonen;2045;124705;41656;70815;11657;577
9067;57;Referentiepersonen;2046;124551;41587;70707;11682;575
9068;57;Referentiepersonen;2047;125812;42014;71377;11841;580
9069;57;Referentiepersonen;2048;130391;43603;73979;12207;602
9070;57;Referentiepersonen;2049;130510;43665;73996;12246;603
9071;57;Referentiepersonen;2050;129576;43267;73591;12119;599
9072;57;Ongehuwd;2009;15931;12144;2739;693;355
9073;57;Ongehuwd;2010;17348;13082;3112;759;395
9074;57;Ongehuwd;2011;18251;13533;3419;893;406
9075;57;Ongehuwd;2012;19665;14376;3864;1014;411
9076;57;Ongehuwd;2013;21065;15163;4365;1117;420
9077;57;Ongehuwd;2014;22765;16269;4843;1220;433
9078;57;Ongehuwd;2015;24655;17463;5369;1367;456
9079;57;Ongehuwd;2016;26345;18454;5909;1512;470
9080;57;Ongehuwd;2017;28491;19703;6633;1668;487
9081;57;Ongehuwd;2018;29660;20328;7042;1797;493
9082;57;Ongehuwd;2019;31539;21330;7750;1947;512
9083;57;Ongehuwd;2020;32787;21885;8235;2151;516
9084;57;Ongehuwd;2021;34932;23061;8987;2349;535
9085;57;Ongehuwd;2022;36866;23882;9778;2658;548
9086;57;Ongehuwd;2023;37490;23955;10201;2791;543
9087;57;Ongehuwd;2024;38834;24396;10910;2985;543
9088;57;Ongehuwd;2025;40708;25173;11723;3261;551
9089;57;Ongehuwd;2026;42667;25975;12550;3582;560
9090;57;Ongehuwd;2027;47474;28536;14240;4096;602
9091;57;Ongehuwd;2028;48514;28863;14733;4320;598
9092;57;Ongehuwd;2029;48893;28828;14964;4512;589
9093;57;Ongehuwd;2030;48592;28487;14953;4580;572
9094;57;Ongehuwd;2031;46360;27071;14345;4406;538
9095;57;Ongehuwd;2032;46292;26943;14401;4420;528
9096;57;Ongehuwd;2033;45672;26474;14218;4467;513
9097;57;Ongehuwd;2034;46473;26865;14519;4573;516
9098;57;Ongehuwd;2035;45740;26428;14237;4570;505
9099;57;Ongehuwd;2036;46670;26990;14425;4743;512
9100;57;Ongehuwd;2037;46712;26957;14473;4772;510
9101;57;Ongehuwd;2038;48174;27814;14816;5019;525
9102;57;Ongehuwd;2039;47726;27505;14685;5019;517
9103;57;Ongehuwd;2040;46554;26744;14387;4921;502
9104;57;Ongehuwd;2041;46267;26523;14352;4894;498
9105;57;Ongehuwd;2042;47592;27248;14779;5056;509
9106;57;Ongehuwd;2043;48578;27779;15046;5235;518
9107;57;Ongehuwd;2044;49979;28608;15411;5428;532
9108;57;Ongehuwd;2045;50532;28878;15648;5468;538
9109;57;Ongehuwd;2046;50530;28855;15650;5489;536
9110;57;Ongehuwd;2047;51024;29131;15785;5567;541
9111;57;Ongehuwd;2048;52770;30165;16310;5734;561
9112;57;Ongehuwd;2049;52858;30210;16328;5758;562
9113;57;Ongehuwd;2050;52478;29960;16261;5699;558
9114;57;Gehuwd;2009;80151;1737;77943;441;30
9115;57;Gehuwd;2010;81384;1722;79141;491;30
9116;57;Gehuwd;2011;79788;1677;77582;500;29
9117;57;Gehuwd;2012;79408;1638;77243;499;28
9118;57;Gehuwd;2013;78824;1616;76671;510;27
9119;57;Gehuwd;2014;79839;1599;77702;511;27
9120;57;Gehuwd;2015;79463;1580;77334;523;26
9121;57;Gehuwd;2016;79885;1562;77770;528;25
9122;57;Gehuwd;2017;80288;1559;78169;535;25
9123;57;Gehuwd;2018;80174;1520;78096;534;24
9124;57;Gehuwd;2019;80901;1521;78810;547;23
9125;57;Gehuwd;2020;80678;1485;78622;548;23
9126;57;Gehuwd;2021;81003;1459;78967;555;22
9127;57;Gehuwd;2022;80735;1425;78724;565;21
9128;57;Gehuwd;2023;78487;1358;76554;555;20
9129;57;Gehuwd;2024;75580;1291;73728;542;19
9130;57;Gehuwd;2025;73550;1237;71761;534;18
9131;57;Gehuwd;2026;72754;1201;71000;536;17
9132;57;Gehuwd;2027;73922;1205;72153;548;16
9133;57;Gehuwd;2028;70468;1133;68788;532;15
9134;57;Gehuwd;2029;66237;1052;64668;503;14
9135;57;Gehuwd;2030;61420;972;59961;474;13
9136;57;Gehuwd;2031;56213;879;54891;432;11
9137;57;Gehuwd;2032;53627;829;52378;409;11
9138;57;Gehuwd;2033;50849;778;49674;387;10
9139;57;Gehuwd;2034;50008;759;48861;378;10
9140;57;Gehuwd;2035;49378;746;48250;372;10
9141;57;Gehuwd;2036;49823;749;48693;371;10
9142;57;Gehuwd;2037;49488;741;48369;368;10
9143;57;Gehuwd;2038;50756;758;49615;373;10
9144;57;Gehuwd;2039;50016;743;48895;368;10
9145;57;Gehuwd;2040;49215;718;48130;358;9
9146;57;Gehuwd;2041;49007;710;47932;356;9
9147;57;Gehuwd;2042;50014;721;48921;362;10
9148;57;Gehuwd;2043;50548;728;49442;368;10
9149;57;Gehuwd;2044;51637;744;50507;376;10
9150;57;Gehuwd;2045;52366;750;51228;378;10
9151;57;Gehuwd;2046;52281;746;51146;379;10
9152;57;Gehuwd;2047;52782;754;51633;385;10
9153;57;Gehuwd;2048;54675;785;53484;396;10
9154;57;Gehuwd;2049;54675;786;53482;397;10
9155;57;Gehuwd;2050;54360;776;53181;393;10
9156;57;Verweduwd;2009;6851;4708;361;1781;1
9157;57;Verweduwd;2010;6913;4621;347;1943;2
9158;57;Verweduwd;2011;6684;4439;341;1903;1
9159;57;Verweduwd;2012;6548;4274;347;1926;1
9160;57;Verweduwd;2013;6321;4069;344;1907;1
9161;57;Verweduwd;2014;6186;3975;324;1886;1
9162;57;Verweduwd;2015;5920;3736;335;1848;1
9163;57;Verweduwd;2016;5926;3706;340;1879;1
9164;57;Verweduwd;2017;5810;3602;350;1857;1
9165;57;Verweduwd;2018;5620;3446;338;1835;1
9166;57;Verweduwd;2019;5546;3351;349;1845;1
9167;57;Verweduwd;2020;5402;3222;351;1828;1
9168;57;Verweduwd;2021;5286;3102;348;1835;1
9169;57;Verweduwd;2022;5169;2975;360;1833;1
9170;57;Verweduwd;2023;4868;2760;347;1760;1
9171;57;Verweduwd;2024;4603;2576;327;1699;1
9172;57;Verweduwd;2025;4412;2436;321;1654;1
9173;57;Verweduwd;2026;4284;2330;317;1636;1
9174;57;Verweduwd;2027;4299;2316;321;1661;1
9175;57;Verweduwd;2028;4058;2155;307;1595;1
9176;57;Verweduwd;2029;3745;1967;289;1488;1
9177;57;Verweduwd;2030;3470;1810;266;1393;1
9178;57;Verweduwd;2031;3128;1623;241;1263;1
9179;57;Verweduwd;2032;2939;1519;230;1189;1
9180;57;Verweduwd;2033;2748;1411;215;1122;0
9181;57;Verweduwd;2034;2656;1362;211;1083;0
9182;57;Verweduwd;2035;2597;1331;207;1059;0
9183;57;Verweduwd;2036;2583;1326;209;1048;0
9184;57;Verweduwd;2037;2534;1299;206;1029;0
9185;57;Verweduwd;2038;2564;1317;212;1035;0
9186;57;Verweduwd;2039;2503;1284;206;1013;0
9187;57;Verweduwd;2040;2412;1231;200;981;0
9188;57;Verweduwd;2041;2370;1206;196;968;0
9189;57;Verweduwd;2042;2390;1216;199;975;0
9190;57;Verweduwd;2043;2396;1216;199;981;0
9191;57;Verweduwd;2044;2429;1233;203;993;0
9192;57;Verweduwd;2045;2419;1227;204;988;0
9193;57;Verweduwd;2046;2398;1214;201;983;0
9194;57;Verweduwd;2047;2407;1219;201;987;0
9195;57;Verweduwd;2048;2474;1260;208;1006;0
9196;57;Verweduwd;2049;2459;1252;206;1001;0
9197;57;Verweduwd;2050;2417;1230;202;985;0
9198;57;Gescheiden;2009;24013;16031;4157;3752;73
9199;57;Gescheiden;2010;25239;16816;4320;4031;72
9200;57;Gescheiden;2011;25227;16667;4216;4272;72
9201;57;Gescheiden;2012;26038;17026;4372;4570;70
9202;57;Gescheiden;2013;26371;17088;4482;4732;69
9203;57;Gescheiden;2014;27265;17502;4671;5022;70
9204;57;Gescheiden;2015;27787;17703;4776;5240;68
9205;57;Gescheiden;2016;28324;17901;4902;5453;68
9206;57;Gescheiden;2017;29218;18346;5067;5737;68
9207;57;Gescheiden;2018;29460;18377;5150;5866;67
9208;57;Gescheiden;2019;30257;18749;5282;6159;67
9209;57;Gescheiden;2020;30585;18769;5361;6389;66
9210;57;Gescheiden;2021;31023;18826;5477;6654;66
9211;57;Gescheiden;2022;31291;18771;5513;6943;64
9212;57;Gescheiden;2023;30543;18154;5396;6932;61
9213;57;Gescheiden;2024;29351;17296;5198;6800;57
9214;57;Gescheiden;2025;28768;16826;5068;6820;54
9215;57;Gescheiden;2026;28414;16460;5014;6889;51
9216;57;Gescheiden;2027;29017;16717;5095;7154;51
9217;57;Gescheiden;2028;27722;15826;4870;6979;47
9218;57;Gescheiden;2029;26014;14772;4570;6628;44
9219;57;Gescheiden;2030;24250;13723;4252;6236;39
9220;57;Gescheiden;2031;22019;12442;3875;5667;35
9221;57;Gescheiden;2032;20775;11714;3692;5336;33
9222;57;Gescheiden;2033;19541;10985;3498;5028;30
9223;57;Gescheiden;2034;19069;10709;3450;4881;29
9224;57;Gescheiden;2035;18859;10591;3414;4825;29
9225;57;Gescheiden;2036;18981;10661;3491;4800;29
9226;57;Gescheiden;2037;18823;10567;3471;4756;29
9227;57;Gescheiden;2038;19288;10820;3618;4820;30
9228;57;Gescheiden;2039;18925;10620;3538;4738;29
9229;57;Gescheiden;2040;18371;10295;3449;4599;28
9230;57;Gescheiden;2041;18201;10194;3414;4565;28
9231;57;Gescheiden;2042;18560;10382;3511;4639;28
9232;57;Gescheiden;2043;18765;10478;3554;4705;28
9233;57;Gescheiden;2044;19223;10725;3666;4803;29
9234;57;Gescheiden;2045;19388;10801;3735;4823;29
9235;57;Gescheiden;2046;19342;10772;3710;4831;29
9236;57;Gescheiden;2047;19599;10910;3758;4902;29
9237;57;Gescheiden;2048;20472;11393;3977;5071;31
9238;57;Gescheiden;2049;20518;11417;3980;5090;31
9239;57;Gescheiden;2050;20321;11301;3947;5042;31
9240;58;Referentiepersonen;2009;127575;35647;85541;5877;510
9241;58;Referentiepersonen;2010;126518;35527;84462;6043;486
9242;58;Referentiepersonen;2011;130457;37222;86198;6513;524
9243;58;Referentiepersonen;2012;129550;37364;84869;6784;533
9244;58;Referentiepersonen;2013;131250;38421;85138;7152;539
9245;58;Referentiepersonen;2014;132194;39079;85163;7404;548
9246;58;Referentiepersonen;2015;135638;40535;86826;7713;564
9247;58;Referentiepersonen;2016;137398;41719;87097;7998;584
9248;58;Referentiepersonen;2017;140029;42914;88185;8330;600
9249;58;Referentiepersonen;2018;143341;44561;89464;8695;621
9250;58;Referentiepersonen;2019;144413;45049;89844;8896;624
9251;58;Referentiepersonen;2020;147748;46405;91390;9309;644
9252;58;Referentiepersonen;2021;148940;46881;91747;9663;649
9253;58;Referentiepersonen;2022;151727;48004;92941;10114;668
9254;58;Referentiepersonen;2023;153533;48715;93508;10628;682
9255;58;Referentiepersonen;2024;150874;47909;91628;10664;673
9256;58;Referentiepersonen;2025;147882;47273;89288;10653;668
9257;58;Referentiepersonen;2026;146964;47435;87985;10870;674
9258;58;Referentiepersonen;2027;147653;47792;87960;11221;680
9259;58;Referentiepersonen;2028;154232;50735;90826;11945;726
9260;58;Referentiepersonen;2029;150322;49903;87723;11975;721
9261;58;Referentiepersonen;2030;144488;48502;83543;11739;704
9262;58;Referentiepersonen;2031;137373;46828;78517;11348;680
9263;58;Referentiepersonen;2032;127398;43733;72490;10539;636
9264;58;Referentiepersonen;2033;123333;42672;69857;10182;622
9265;58;Referentiepersonen;2034;118535;41282;66784;9866;603
9266;58;Referentiepersonen;2035;117941;41315;66222;9799;605
9267;58;Referentiepersonen;2036;116319;40709;65298;9718;594
9268;58;Referentiepersonen;2037;117806;41353;65998;9852;603
9269;58;Referentiepersonen;2038;117316;41192;65703;9820;601
9270;58;Referentiepersonen;2039;120535;42379;67429;10110;617
9271;58;Referentiepersonen;2040;118932;41815;66496;10014;607
9272;58;Referentiepersonen;2041;116316;40613;65347;9765;591
9273;58;Referentiepersonen;2042;115616;40255;65076;9700;585
9274;58;Referentiepersonen;2043;118322;41225;66576;9922;599
9275;58;Referentiepersonen;2044;120060;41895;67400;10156;609
9276;58;Referentiepersonen;2045;123038;43045;68928;10440;625
9277;58;Referentiepersonen;2046;124473;43398;69953;10491;631
9278;58;Referentiepersonen;2047;124321;43336;69843;10512;630
9279;58;Referentiepersonen;2048;125581;43785;70509;10651;636
9280;58;Referentiepersonen;2049;130159;45420;73097;10981;661
9281;58;Referentiepersonen;2050;130280;45488;73116;11015;661
9282;58;Ongehuwd;2009;14707;11496;2281;530;400
9283;58;Ongehuwd;2010;15728;12055;2683;612;378
9284;58;Ongehuwd;2011;17136;13002;3044;673;417
9285;58;Ongehuwd;2012;18041;13483;3343;787;428
9286;58;Ongehuwd;2013;19450;14352;3768;894;436
9287;58;Ongehuwd;2014;20846;15161;4249;990;446
9288;58;Ongehuwd;2015;22533;16276;4713;1082;462
9289;58;Ongehuwd;2016;24414;17491;5226;1211;486
9290;58;Ongehuwd;2017;26092;18505;5746;1339;502
9291;58;Ongehuwd;2018;28228;19779;6448;1478;523
9292;58;Ongehuwd;2019;29390;20429;6839;1593;529
9293;58;Ongehuwd;2020;31266;21465;7523;1729;549
9294;58;Ongehuwd;2021;32508;22058;7987;1908;555
9295;58;Ongehuwd;2022;34649;23264;8717;2092;576
9296;58;Ongehuwd;2023;36577;24143;9479;2363;592
9297;58;Ongehuwd;2024;37204;24251;9883;2483;587
9298;58;Ongehuwd;2025;38556;24744;10565;2659;588
9299;58;Ongehuwd;2026;40430;25576;11350;2906;598
9300;58;Ongehuwd;2027;42388;26440;12141;3198;609
9301;58;Ongehuwd;2028;47184;29092;13777;3660;655
9302;58;Ongehuwd;2029;48243;29453;14255;3880;655
9303;58;Ongehuwd;2030;48639;29456;14478;4062;643
9304;58;Ongehuwd;2031;48360;29141;14467;4127;625
9305;58;Ongehuwd;2032;46153;27713;13879;3974;587
9306;58;Ongehuwd;2033;46099;27596;13935;3992;576
9307;58;Ongehuwd;2034;45495;27145;13757;4033;560
9308;58;Ongehuwd;2035;46304;27555;14053;4133;563
9309;58;Ongehuwd;2036;45580;27122;13777;4129;552
9310;58;Ongehuwd;2037;46521;27711;13960;4289;561
9311;58;Ongehuwd;2038;46570;27687;14008;4316;559
9312;58;Ongehuwd;2039;48036;28581;14342;4538;575
9313;58;Ongehuwd;2040;47595;28278;14212;4538;567
9314;58;Ongehuwd;2041;46430;27508;13921;4450;551
9315;58;Ongehuwd;2042;46147;27288;13885;4428;546
9316;58;Ongehuwd;2043;47473;28039;14301;4574;559
9317;58;Ongehuwd;2044;48464;28597;14562;4736;569
9318;58;Ongehuwd;2045;49867;29454;14916;4913;584
9319;58;Ongehuwd;2046;50420;29731;15150;4949;590
9320;58;Ongehuwd;2047;50420;29713;15150;4968;589
9321;58;Ongehuwd;2048;50917;30002;15283;5037;595
9322;58;Ongehuwd;2049;52660;31057;15797;5189;617
9323;58;Ongehuwd;2050;52749;31106;15816;5210;617
9324;58;Gehuwd;2009;81086;1744;78915;394;33
9325;58;Gehuwd;2010;79434;1708;77288;406;32
9326;58;Gehuwd;2011;80675;1712;78489;442;32
9327;58;Gehuwd;2012;79107;1671;76959;447;30
9328;58;Gehuwd;2013;78763;1640;76647;447;29
9329;58;Gehuwd;2014;78206;1621;76097;459;29
9330;58;Gehuwd;2015;79235;1612;77134;461;28
9331;58;Gehuwd;2016;78880;1597;76787;469;27
9332;58;Gehuwd;2017;79312;1582;77231;472;27
9333;58;Gehuwd;2018;79730;1582;77643;479;26
9334;58;Gehuwd;2019;79620;1547;77571;477;25
9335;58;Gehuwd;2020;80362;1551;78298;488;25
9336;58;Gehuwd;2021;80148;1519;78117;488;24
9337;58;Gehuwd;2022;80486;1494;78472;497;23
9338;58;Gehuwd;2023;80230;1466;78236;505;23
9339;58;Gehuwd;2024;78006;1401;76086;497;22
9340;58;Gehuwd;2025;75125;1337;73283;485;20
9341;58;Gehuwd;2026;73115;1284;71335;477;19
9342;58;Gehuwd;2027;72329;1250;70581;480;18
9343;58;Gehuwd;2028;73498;1256;71733;491;18
9344;58;Gehuwd;2029;70070;1182;68392;479;17
9345;58;Gehuwd;2030;65869;1099;64301;453;16
9346;58;Gehuwd;2031;61085;1017;59626;428;14
9347;58;Gehuwd;2032;55905;920;54583;390;12
9348;58;Gehuwd;2033;53336;869;52087;369;11
9349;58;Gehuwd;2034;50574;816;49398;349;11
9350;58;Gehuwd;2035;49741;796;48593;341;11
9351;58;Gehuwd;2036;49116;783;47986;336;11
9352;58;Gehuwd;2037;49559;784;48428;336;11
9353;58;Gehuwd;2038;49228;776;48108;333;11
9354;58;Gehuwd;2039;50494;793;49353;337;11
9355;58;Gehuwd;2040;49758;778;48636;334;10
9356;58;Gehuwd;2041;48959;752;47872;325;10
9357;58;Gehuwd;2042;48751;744;47674;323;10
9358;58;Gehuwd;2043;49757;757;48661;329;10
9359;58;Gehuwd;2044;50291;764;49182;335;10
9360;58;Gehuwd;2045;51381;781;50248;342;10
9361;58;Gehuwd;2046;52110;787;50970;343;10
9362;58;Gehuwd;2047;52024;783;50887;344;10
9363;58;Gehuwd;2048;52524;791;51374;349;10
9364;58;Gehuwd;2049;54420;824;53226;359;11
9365;58;Gehuwd;2050;54421;824;53226;360;11
9366;58;Verweduwd;2009;7739;5632;372;1732;3
9367;58;Verweduwd;2010;7434;5348;382;1701;3
9368;58;Verweduwd;2011;7500;5284;375;1838;3
9369;58;Verweduwd;2012;7254;5081;367;1803;3
9370;58;Verweduwd;2013;7107;4911;371;1822;3
9371;58;Verweduwd;2014;6880;4696;368;1813;3
9372;58;Verweduwd;2015;6738;4593;347;1795;3
9373;58;Verweduwd;2016;6466;4345;356;1763;2
9374;58;Verweduwd;2017;6464;4310;362;1790;2
9375;58;Verweduwd;2018;6348;4202;371;1773;2
9376;58;Verweduwd;2019;6144;4032;357;1753;2
9377;58;Verweduwd;2020;6074;3937;368;1767;2
9378;58;Verweduwd;2021;5922;3797;369;1754;2
9379;58;Verweduwd;2022;5802;3665;367;1768;2
9380;58;Verweduwd;2023;5678;3530;378;1768;2
9381;58;Verweduwd;2024;5360;3291;363;1704;2
9382;58;Verweduwd;2025;5078;3086;343;1647;2
9383;58;Verweduwd;2026;4873;2928;335;1608;2
9384;58;Verweduwd;2027;4740;2810;331;1598;1
9385;58;Verweduwd;2028;4759;2801;334;1623;1
9386;58;Verweduwd;2029;4498;2610;318;1569;1
9387;58;Verweduwd;2030;4158;2388;300;1469;1
9388;58;Verweduwd;2031;3854;2202;275;1376;1
9389;58;Verweduwd;2032;3477;1977;249;1250;1
9390;58;Verweduwd;2033;3269;1851;237;1180;1
9391;58;Verweduwd;2034;3059;1724;221;1113;1
9392;58;Verweduwd;2035;2958;1664;216;1077;1
9393;58;Verweduwd;2036;2893;1626;212;1054;1
9394;58;Verweduwd;2037;2878;1619;214;1044;1
9395;58;Verweduwd;2038;2826;1588;211;1026;1
9396;58;Verweduwd;2039;2858;1608;217;1032;1
9397;58;Verweduwd;2040;2792;1569;211;1011;1
9398;58;Verweduwd;2041;2688;1504;204;979;1
9399;58;Verweduwd;2042;2646;1477;201;967;1
9400;58;Verweduwd;2043;2666;1488;204;973;1
9401;58;Verweduwd;2044;2676;1490;204;981;1
9402;58;Verweduwd;2045;2709;1510;206;992;1
9403;58;Verweduwd;2046;2700;1503;208;988;1
9404;58;Verweduwd;2047;2677;1488;205;983;1
9405;58;Verweduwd;2048;2686;1494;204;987;1
9406;58;Verweduwd;2049;2762;1543;212;1006;1
9407;58;Verweduwd;2050;2746;1534;210;1001;1
9408;58;Gescheiden;2009;24043;16775;3973;3221;74
9409;58;Gescheiden;2010;23922;16416;4109;3324;73
9410;58;Gescheiden;2011;25146;17224;4290;3560;72
9411;58;Gescheiden;2012;25148;17129;4200;3747;72
9412;58;Gescheiden;2013;25930;17518;4352;3989;71
9413;58;Gescheiden;2014;26262;17601;4449;4142;70
9414;58;Gescheiden;2015;27132;18054;4632;4375;71
9415;58;Gescheiden;2016;27638;18286;4728;4555;69
9416;58;Gescheiden;2017;28161;18517;4846;4729;69
9417;58;Gescheiden;2018;29035;18998;5002;4965;70
9418;58;Gescheiden;2019;29259;19041;5077;5073;68
9419;58;Gescheiden;2020;30046;19452;5201;5325;68
9420;58;Gescheiden;2021;30362;19507;5274;5513;68
9421;58;Gescheiden;2022;30790;19581;5385;5757;67
9422;58;Gescheiden;2023;31048;19576;5415;5992;65
9423;58;Gescheiden;2024;30304;18966;5296;5980;62
9424;58;Gescheiden;2025;29123;18106;5097;5862;58
9425;58;Gescheiden;2026;28546;17647;4965;5879;55
9426;58;Gescheiden;2027;28196;17292;4907;5945;52
9427;58;Gescheiden;2028;28791;17586;4982;6171;52
9428;58;Gescheiden;2029;27511;16658;4758;6047;48
9429;58;Gescheiden;2030;25822;15559;4464;5755;44
9430;58;Gescheiden;2031;24074;14468;4149;5417;40
9431;58;Gescheiden;2032;21863;13123;3779;4925;36
9432;58;Gescheiden;2033;20629;12356;3598;4641;34
9433;58;Gescheiden;2034;19407;11597;3408;4371;31
9434;58;Gescheiden;2035;18938;11300;3360;4248;30
9435;58;Gescheiden;2036;18730;11178;3323;4199;30
9436;58;Gescheiden;2037;18848;11239;3396;4183;30
9437;58;Gescheiden;2038;18692;11141;3376;4145;30
9438;58;Gescheiden;2039;19147;11397;3517;4203;30
9439;58;Gescheiden;2040;18787;11190;3437;4131;29
9440;58;Gescheiden;2041;18239;10849;3350;4011;29
9441;58;Gescheiden;2042;18072;10746;3316;3982;28
9442;58;Gescheiden;2043;18426;10941;3410;4046;29
9443;58;Gescheiden;2044;18629;11044;3452;4104;29
9444;58;Gescheiden;2045;19081;11300;3558;4193;30
9445;58;Gescheiden;2046;19243;11377;3625;4211;30
9446;58;Gescheiden;2047;19200;11352;3601;4217;30
9447;58;Gescheiden;2048;19454;11498;3648;4278;30
9448;58;Gescheiden;2049;20317;11996;3862;4427;32
9449;58;Gescheiden;2050;20364;12024;3864;4444;32
9450;59;Referentiepersonen;2009;129580;36567;87438;5123;452
9451;59;Referentiepersonen;2010;127056;36520;84808;5265;463
9452;59;Referentiepersonen;2011;126029;36459;83724;5400;446
