ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewichtVoertuig;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
1527;Particulier;Diesel;1 tot en met 850 kg;9 of 10 jaar;2021;10311.0
1528;Particulier;Diesel;1 tot en met 850 kg;9 of 10 jaar;2022;
1529;Particulier;Diesel;1 tot en met 850 kg;9 of 10 jaar;2023;
1530;Particulier;Diesel;1 tot en met 850 kg;11 jaar of ouder;2018;15582.0
1531;Particulier;Diesel;1 tot en met 850 kg;11 jaar of ouder;2019;14149.0
1532;Particulier;Diesel;1 tot en met 850 kg;11 jaar of ouder;2020;11740.0
1533;Particulier;Diesel;1 tot en met 850 kg;11 jaar of ouder;2021;12038.0
1534;Particulier;Diesel;1 tot en met 850 kg;11 jaar of ouder;2022;12051.0
1535;Particulier;Diesel;1 tot en met 850 kg;11 jaar of ouder;2023;10890.0
1536;Particulier;Diesel;851 tot en met 1150 kg;Totaal;2018;21580.0
1537;Particulier;Diesel;851 tot en met 1150 kg;Totaal;2019;20910.0
1538;Particulier;Diesel;851 tot en met 1150 kg;Totaal;2020;17643.0
1539;Particulier;Diesel;851 tot en met 1150 kg;Totaal;2021;18146.0
1540;Particulier;Diesel;851 tot en met 1150 kg;Totaal;2022;18804.0
1541;Particulier;Diesel;851 tot en met 1150 kg;Totaal;2023;18130.0
1542;Particulier;Diesel;851 tot en met 1150 kg;0 jaar;2018;25931.0
1543;Particulier;Diesel;851 tot en met 1150 kg;0 jaar;2019;
1544;Particulier;Diesel;851 tot en met 1150 kg;0 jaar;2020;17210.0
1545;Particulier;Diesel;851 tot en met 1150 kg;0 jaar;2021;
1546;Particulier;Diesel;851 tot en met 1150 kg;0 jaar;2022;
1547;Particulier;Diesel;851 tot en met 1150 kg;0 jaar;2023;
1548;Particulier;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2018;29930.0
1549;Particulier;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2019;30008.0
1550;Particulier;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2020;25062.0
1551;Particulier;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2021;28714.0
1552;Particulier;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2022;35915.0
1553;Particulier;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2023;32820.0
1554;Particulier;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2018;24979.0
1555;Particulier;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2019;24464.0
1556;Particulier;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2020;21305.0
1557;Particulier;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2021;23373.0
1558;Particulier;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2022;27427.0
1559;Particulier;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2023;29641.0
1560;Particulier;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2018;22665.0
1561;Particulier;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2019;22857.0
1562;Particulier;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2020;19857.0
1563;Particulier;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2021;20919.0
1564;Particulier;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2022;23115.0
1565;Particulier;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2023;23295.0
1566;Particulier;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2018;21776.0
1567;Particulier;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2019;21321.0
1568;Particulier;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2020;18102.0
1569;Particulier;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2021;19362.0
1570;Particulier;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2022;21079.0
1571;Particulier;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2023;20995.0
1572;Particulier;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2018;20772.0
1573;Particulier;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2019;20927.0
1574;Particulier;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2020;17523.0
1575;Particulier;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2021;17724.0
1576;Particulier;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2022;18617.0
1577;Particulier;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2023;19209.0
1578;Particulier;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2018;18230.0
1579;Particulier;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2019;17012.0
1580;Particulier;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2020;14742.0
1581;Particulier;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2021;16692.0
1582;Particulier;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2022;17746.0
1583;Particulier;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2023;17152.0
1584;Particulier;Diesel;1151 tot en met 1500 kg;Totaal;2018;21843.0
1585;Particulier;Diesel;1151 tot en met 1500 kg;Totaal;2019;21667.0
1586;Particulier;Diesel;1151 tot en met 1500 kg;Totaal;2020;17737.0
1587;Particulier;Diesel;1151 tot en met 1500 kg;Totaal;2021;18605.0
1588;Particulier;Diesel;1151 tot en met 1500 kg;Totaal;2022;20146.0
1589;Particulier;Diesel;1151 tot en met 1500 kg;Totaal;2023;20048.0
1590;Particulier;Diesel;1151 tot en met 1500 kg;0 jaar;2018;23827.0
1591;Particulier;Diesel;1151 tot en met 1500 kg;0 jaar;2019;21532.0
1592;Particulier;Diesel;1151 tot en met 1500 kg;0 jaar;2020;20682.0
1593;Particulier;Diesel;1151 tot en met 1500 kg;0 jaar;2021;19773.0
1594;Particulier;Diesel;1151 tot en met 1500 kg;0 jaar;2022;25207.0
1595;Particulier;Diesel;1151 tot en met 1500 kg;0 jaar;2023;
1596;Particulier;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2018;26878.0
1597;Particulier;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2019;27510.0
1598;Particulier;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2020;24033.0
1599;Particulier;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2021;26878.0
1600;Particulier;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2022;31713.0
1601;Particulier;Diesel;1151 tot en met 1500 kg;1 of 2 jaar;2023;29802.0
1602;Particulier;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2018;25192.0
1603;Particulier;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2019;25417.0
1604;Particulier;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2020;20806.0
1605;Particulier;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2021;23077.0
1606;Particulier;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2022;27487.0
1607;Particulier;Diesel;1151 tot en met 1500 kg;3 of 4 jaar;2023;28995.0
1608;Particulier;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2018;24437.0
1609;Particulier;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2019;24418.0
1610;Particulier;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2020;20020.0
1611;Particulier;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2021;21142.0
1612;Particulier;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2022;24018.0
1613;Particulier;Diesel;1151 tot en met 1500 kg;5 of 6 jaar;2023;25355.0
1614;Particulier;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2018;23250.0
1615;Particulier;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2019;23231.0
1616;Particulier;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2020;18898.0
1617;Particulier;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2021;20036.0
1618;Particulier;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2022;22050.0
1619;Particulier;Diesel;1151 tot en met 1500 kg;7 of 8 jaar;2023;22725.0
1620;Particulier;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2018;21511.0
1621;Particulier;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2019;21443.0
1622;Particulier;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2020;17482.0
1623;Particulier;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2021;18032.0
1624;Particulier;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2022;20054.0
1625;Particulier;Diesel;1151 tot en met 1500 kg;9 of 10 jaar;2023;20692.0
1626;Particulier;Diesel;1151 tot en met 1500 kg;11 jaar of ouder;2018;18508.0
1627;Particulier;Diesel;1151 tot en met 1500 kg;11 jaar of ouder;2019;17944.0
1628;Particulier;Diesel;1151 tot en met 1500 kg;11 jaar of ouder;2020;14663.0
1629;Particulier;Diesel;1151 tot en met 1500 kg;11 jaar of ouder;2021;15304.0
1630;Particulier;Diesel;1151 tot en met 1500 kg;11 jaar of ouder;2022;16333.0
1631;Particulier;Diesel;1151 tot en met 1500 kg;11 jaar of ouder;2023;16388.0
1632;Particulier;Diesel;1501 kg of meer;Totaal;2018;18381.0
1633;Particulier;Diesel;1501 kg of meer;Totaal;2019;18200.0
1634;Particulier;Diesel;1501 kg of meer;Totaal;2020;13957.0
1635;Particulier;Diesel;1501 kg of meer;Totaal;2021;14096.0
1636;Particulier;Diesel;1501 kg of meer;Totaal;2022;15098.0
1637;Particulier;Diesel;1501 kg of meer;Totaal;2023;14663.0
1638;Particulier;Diesel;1501 kg of meer;0 jaar;2018;16841.0
1639;Particulier;Diesel;1501 kg of meer;0 jaar;2019;15315.0
1640;Particulier;Diesel;1501 kg of meer;0 jaar;2020;8130.0
1641;Particulier;Diesel;1501 kg of meer;0 jaar;2021;7275.0
1642;Particulier;Diesel;1501 kg of meer;0 jaar;2022;6782.0
1643;Particulier;Diesel;1501 kg of meer;0 jaar;2023;7029.0
1644;Particulier;Diesel;1501 kg of meer;1 of 2 jaar;2018;22306.0
1645;Particulier;Diesel;1501 kg of meer;1 of 2 jaar;2019;24041.0
1646;Particulier;Diesel;1501 kg of meer;1 of 2 jaar;2020;16928.0
1647;Particulier;Diesel;1501 kg of meer;1 of 2 jaar;2021;13810.0
1648;Particulier;Diesel;1501 kg of meer;1 of 2 jaar;2022;11150.0
1649;Particulier;Diesel;1501 kg of meer;1 of 2 jaar;2023;10702.0
1650;Particulier;Diesel;1501 kg of meer;3 of 4 jaar;2018;21764.0
1651;Particulier;Diesel;1501 kg of meer;3 of 4 jaar;2019;22192.0
1652;Particulier;Diesel;1501 kg of meer;3 of 4 jaar;2020;16987.0
1653;Particulier;Diesel;1501 kg of meer;3 of 4 jaar;2021;17433.0
1654;Particulier;Diesel;1501 kg of meer;3 of 4 jaar;2022;18669.0
1655;Particulier;Diesel;1501 kg of meer;3 of 4 jaar;2023;15225.0
1656;Particulier;Diesel;1501 kg of meer;5 of 6 jaar;2018;22041.0
1657;Particulier;Diesel;1501 kg of meer;5 of 6 jaar;2019;21932.0
1658;Particulier;Diesel;1501 kg of meer;5 of 6 jaar;2020;17187.0
1659;Particulier;Diesel;1501 kg of meer;5 of 6 jaar;2021;17591.0
1660;Particulier;Diesel;1501 kg of meer;5 of 6 jaar;2022;19604.0
1661;Particulier;Diesel;1501 kg of meer;5 of 6 jaar;2023;19530.0
1662;Particulier;Diesel;1501 kg of meer;7 of 8 jaar;2018;20859.0
1663;Particulier;Diesel;1501 kg of meer;7 of 8 jaar;2019;20971.0
1664;Particulier;Diesel;1501 kg of meer;7 of 8 jaar;2020;16292.0
1665;Particulier;Diesel;1501 kg of meer;7 of 8 jaar;2021;16898.0
1666;Particulier;Diesel;1501 kg of meer;7 of 8 jaar;2022;18741.0
1667;Particulier;Diesel;1501 kg of meer;7 of 8 jaar;2023;18797.0
1668;Particulier;Diesel;1501 kg of meer;9 of 10 jaar;2018;18564.0
1669;Particulier;Diesel;1501 kg of meer;9 of 10 jaar;2019;18885.0
1670;Particulier;Diesel;1501 kg of meer;9 of 10 jaar;2020;15108.0
1671;Particulier;Diesel;1501 kg of meer;9 of 10 jaar;2021;15844.0
1672;Particulier;Diesel;1501 kg of meer;9 of 10 jaar;2022;17513.0
1673;Particulier;Diesel;1501 kg of meer;9 of 10 jaar;2023;17609.0
1674;Particulier;Diesel;1501 kg of meer;11 jaar of ouder;2018;14844.0
1675;Particulier;Diesel;1501 kg of meer;11 jaar of ouder;2019;14278.0
1676;Particulier;Diesel;1501 kg of meer;11 jaar of ouder;2020;11028.0
1677;Particulier;Diesel;1501 kg of meer;11 jaar of ouder;2021;11220.0
1678;Particulier;Diesel;1501 kg of meer;11 jaar of ouder;2022;12069.0
1679;Particulier;Diesel;1501 kg of meer;11 jaar of ouder;2023;11995.0
1680;Particulier;Overige brandstofsoorten;Totaal;Totaal;2018;15391.0
1681;Particulier;Overige brandstofsoorten;Totaal;Totaal;2019;15027.0
1682;Particulier;Overige brandstofsoorten;Totaal;Totaal;2020;11602.0
1683;Particulier;Overige brandstofsoorten;Totaal;Totaal;2021;12145.0
1684;Particulier;Overige brandstofsoorten;Totaal;Totaal;2022;13375.0
1685;Particulier;Overige brandstofsoorten;Totaal;Totaal;2023;13625.0
1686;Particulier;Overige brandstofsoorten;Totaal;0 jaar;2018;9475.0
1687;Particulier;Overige brandstofsoorten;Totaal;0 jaar;2019;8880.0
1688;Particulier;Overige brandstofsoorten;Totaal;0 jaar;2020;5387.0
1689;Particulier;Overige brandstofsoorten;Totaal;0 jaar;2021;7010.0
1690;Particulier;Overige brandstofsoorten;Totaal;0 jaar;2022;8046.0
1691;Particulier;Overige brandstofsoorten;Totaal;0 jaar;2023;8721.0
1692;Particulier;Overige brandstofsoorten;Totaal;1 of 2 jaar;2018;15435.0
1693;Particulier;Overige brandstofsoorten;Totaal;1 of 2 jaar;2019;15302.0
1694;Particulier;Overige brandstofsoorten;Totaal;1 of 2 jaar;2020;12403.0
1695;Particulier;Overige brandstofsoorten;Totaal;1 of 2 jaar;2021;12777.0
1696;Particulier;Overige brandstofsoorten;Totaal;1 of 2 jaar;2022;13899.0
1697;Particulier;Overige brandstofsoorten;Totaal;1 of 2 jaar;2023;14028.0
1698;Particulier;Overige brandstofsoorten;Totaal;3 of 4 jaar;2018;17163.0
1699;Particulier;Overige brandstofsoorten;Totaal;3 of 4 jaar;2019;16149.0
1700;Particulier;Overige brandstofsoorten;Totaal;3 of 4 jaar;2020;11824.0
1701;Particulier;Overige brandstofsoorten;Totaal;3 of 4 jaar;2021;12318.0
1702;Particulier;Overige brandstofsoorten;Totaal;3 of 4 jaar;2022;14579.0
1703;Particulier;Overige brandstofsoorten;Totaal;3 of 4 jaar;2023;14391.0
1704;Particulier;Overige brandstofsoorten;Totaal;5 of 6 jaar;2018;17020.0
1705;Particulier;Overige brandstofsoorten;Totaal;5 of 6 jaar;2019;17004.0
1706;Particulier;Overige brandstofsoorten;Totaal;5 of 6 jaar;2020;13732.0
1707;Particulier;Overige brandstofsoorten;Totaal;5 of 6 jaar;2021;14349.0
1708;Particulier;Overige brandstofsoorten;Totaal;5 of 6 jaar;2022;14553.0
1709;Particulier;Overige brandstofsoorten;Totaal;5 of 6 jaar;2023;14416.0
1710;Particulier;Overige brandstofsoorten;Totaal;7 of 8 jaar;2018;15823.0
1711;Particulier;Overige brandstofsoorten;Totaal;7 of 8 jaar;2019;15523.0
1712;Particulier;Overige brandstofsoorten;Totaal;7 of 8 jaar;2020;13010.0
1713;Particulier;Overige brandstofsoorten;Totaal;7 of 8 jaar;2021;13865.0
1714;Particulier;Overige brandstofsoorten;Totaal;7 of 8 jaar;2022;15761.0
1715;Particulier;Overige brandstofsoorten;Totaal;7 of 8 jaar;2023;16001.0
1716;Particulier;Overige brandstofsoorten;Totaal;9 of 10 jaar;2018;17034.0
1717;Particulier;Overige brandstofsoorten;Totaal;9 of 10 jaar;2019;16223.0
1718;Particulier;Overige brandstofsoorten;Totaal;9 of 10 jaar;2020;12308.0
1719;Particulier;Overige brandstofsoorten;Totaal;9 of 10 jaar;2021;12413.0
1720;Particulier;Overige brandstofsoorten;Totaal;9 of 10 jaar;2022;14322.0
1721;Particulier;Overige brandstofsoorten;Totaal;9 of 10 jaar;2023;15022.0
1722;Particulier;Overige brandstofsoorten;Totaal;11 jaar of ouder;2018;14271.0
1723;Particulier;Overige brandstofsoorten;Totaal;11 jaar of ouder;2019;14028.0
1724;Particulier;Overige brandstofsoorten;Totaal;11 jaar of ouder;2020;11382.0
1725;Particulier;Overige brandstofsoorten;Totaal;11 jaar of ouder;2021;11897.0
1726;Particulier;Overige brandstofsoorten;Totaal;11 jaar of ouder;2022;12626.0
1727;Particulier;Overige brandstofsoorten;Totaal;11 jaar of ouder;2023;12758.0
1728;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2018;11696.0
1729;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2019;11195.0
1730;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2020;8052.0
1731;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2021;9095.0
1732;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2022;9621.0
1733;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;Totaal;2023;9442.0
1734;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2018;8645.0
1735;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2019;7648.0
1736;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2020;5022.0
1737;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2021;6360.0
1738;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2022;5360.0
1739;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;0 jaar;2023;4348.0
1740;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2018;12224.0
1741;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2019;11545.0
1742;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2020;9423.0
1743;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2021;9465.0
1744;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2022;9668.0
1745;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;1 of 2 jaar;2023;9125.0
1746;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2018;18461.0
1747;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2019;11591.0
1748;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2020;9415.0
1749;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2021;9439.0
1750;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2022;10082.0
1751;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;3 of 4 jaar;2023;9888.0
1752;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2018;17758.0
1753;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2019;18183.0
1754;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2020;16385.0
1755;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2021;11143.0
1756;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2022;10023.0
1757;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;5 of 6 jaar;2023;9900.0
1758;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2018;17440.0
1759;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2019;19845.0
1760;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2020;15417.0
1761;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2021;14122.0
1762;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2022;14769.0
1763;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;7 of 8 jaar;2023;12991.0
1764;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2018;17077.0
1765;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2019;15625.0
1766;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2020;14768.0
1767;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2021;15080.0
1768;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2022;15236.0
1769;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;9 of 10 jaar;2023;12798.0
1770;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2018;10764.0
1771;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2019;10934.0
1772;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2020;9163.0
1773;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2021;9764.0
1774;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2022;9336.0
1775;Particulier;Overige brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2023;9875.0
1776;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2018;13163.0
1777;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2019;12907.0
1778;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2020;9773.0
1779;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2021;9929.0
1780;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2022;10615.0
1781;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;Totaal;2023;10705.0
1782;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2018;7961.0
1783;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2019;8103.0
1784;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2020;4002.0
1785;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2021;5957.0
1786;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2022;6416.0
1787;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;0 jaar;2023;6279.0
1788;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2018;13320.0
1789;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2019;13176.0
1790;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2020;9836.0
1791;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2021;10305.0
1792;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2022;11185.0
1793;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2023;11192.0
1794;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2018;12281.0
1795;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2019;11993.0
1796;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2020;10103.0
1797;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2021;9992.0
1798;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2022;10297.0
1799;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2023;10800.0
1800;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2018;13695.0
1801;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2019;12304.0
1802;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2020;9524.0
1803;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2021;9789.0
1804;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2022;10965.0
1805;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2023;10841.0
1806;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2018;14990.0
1807;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2019;14144.0
1808;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2020;10934.0
1809;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2021;10177.0
1810;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2022;10722.0
1811;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2023;10817.0
1812;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2018;17525.0
1813;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2019;16009.0
1814;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2020;11998.0
1815;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2021;11627.0
1816;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2022;11860.0
1817;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2023;11211.0
1818;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2018;12926.0
1819;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2019;12615.0
1820;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2020;10386.0
1821;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2021;11277.0
1822;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2022;11853.0
1823;Particulier;Overige brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2023;11980.0
1824;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2018;15794.0
1825;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2019;15420.0
1826;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2020;11890.0
1827;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2021;12271.0
1828;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2022;13306.0
1829;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;Totaal;2023;13461.0
1830;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2018;10330.0
1831;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2019;8737.0
1832;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2020;5848.0
1833;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2021;6703.0
1834;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2022;7299.0
1835;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2023;7993.0
1836;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2018;15997.0
1837;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2019;15991.0
1838;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2020;12122.0
1839;Particulier;Overige brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2021;12333.0
