ID;Geslacht;Geboorteland;Herkomstland;Postcode;Perioden;Bevolking_1
4732;Totaal mannen en vrouwen;Totaal;Totaal;4635;2023;2065.0
4733;Totaal mannen en vrouwen;Totaal;Totaal;4635;2024;2045.0
4734;Totaal mannen en vrouwen;Totaal;Totaal;4641;2022;5275.0
4735;Totaal mannen en vrouwen;Totaal;Totaal;4641;2023;5400.0
4736;Totaal mannen en vrouwen;Totaal;Totaal;4641;2024;5450.0
4737;Totaal mannen en vrouwen;Totaal;Totaal;4645;2022;3860.0
4738;Totaal mannen en vrouwen;Totaal;Totaal;4645;2023;3845.0
4739;Totaal mannen en vrouwen;Totaal;Totaal;4645;2024;3865.0
4740;Totaal mannen en vrouwen;Totaal;Totaal;4651;2022;12525.0
4741;Totaal mannen en vrouwen;Totaal;Totaal;4651;2023;12705.0
4742;Totaal mannen en vrouwen;Totaal;Totaal;4651;2024;12535.0
4743;Totaal mannen en vrouwen;Totaal;Totaal;4652;2022;530.0
4744;Totaal mannen en vrouwen;Totaal;Totaal;4652;2023;570.0
4745;Totaal mannen en vrouwen;Totaal;Totaal;4652;2024;745.0
4746;Totaal mannen en vrouwen;Totaal;Totaal;4655;2022;760.0
4747;Totaal mannen en vrouwen;Totaal;Totaal;4655;2023;755.0
4748;Totaal mannen en vrouwen;Totaal;Totaal;4655;2024;725.0
4749;Totaal mannen en vrouwen;Totaal;Totaal;4661;2022;12475.0
4750;Totaal mannen en vrouwen;Totaal;Totaal;4661;2023;12480.0
4751;Totaal mannen en vrouwen;Totaal;Totaal;4661;2024;12540.0
4752;Totaal mannen en vrouwen;Totaal;Totaal;4664;2022;1935.0
4753;Totaal mannen en vrouwen;Totaal;Totaal;4664;2023;1940.0
4754;Totaal mannen en vrouwen;Totaal;Totaal;4664;2024;1915.0
4755;Totaal mannen en vrouwen;Totaal;Totaal;4671;2022;5800.0
4756;Totaal mannen en vrouwen;Totaal;Totaal;4671;2023;5885.0
4757;Totaal mannen en vrouwen;Totaal;Totaal;4671;2024;5840.0
4758;Totaal mannen en vrouwen;Totaal;Totaal;4675;2022;2715.0
4759;Totaal mannen en vrouwen;Totaal;Totaal;4675;2023;2745.0
4760;Totaal mannen en vrouwen;Totaal;Totaal;4675;2024;2700.0
4761;Totaal mannen en vrouwen;Totaal;Totaal;4681;2022;2315.0
4762;Totaal mannen en vrouwen;Totaal;Totaal;4681;2023;2300.0
4763;Totaal mannen en vrouwen;Totaal;Totaal;4681;2024;2265.0
4764;Totaal mannen en vrouwen;Totaal;Totaal;4691;2022;8345.0
4765;Totaal mannen en vrouwen;Totaal;Totaal;4691;2023;8365.0
4766;Totaal mannen en vrouwen;Totaal;Totaal;4691;2024;8420.0
4767;Totaal mannen en vrouwen;Totaal;Totaal;4693;2022;1765.0
4768;Totaal mannen en vrouwen;Totaal;Totaal;4693;2023;1795.0
4769;Totaal mannen en vrouwen;Totaal;Totaal;4693;2024;1780.0
4770;Totaal mannen en vrouwen;Totaal;Totaal;4694;2022;1855.0
4771;Totaal mannen en vrouwen;Totaal;Totaal;4694;2023;1865.0
4772;Totaal mannen en vrouwen;Totaal;Totaal;4694;2024;1855.0
4773;Totaal mannen en vrouwen;Totaal;Totaal;4695;2022;3450.0
4774;Totaal mannen en vrouwen;Totaal;Totaal;4695;2023;3570.0
4775;Totaal mannen en vrouwen;Totaal;Totaal;4695;2024;3570.0
4776;Totaal mannen en vrouwen;Totaal;Totaal;4696;2022;1695.0
4777;Totaal mannen en vrouwen;Totaal;Totaal;4696;2023;1710.0
4778;Totaal mannen en vrouwen;Totaal;Totaal;4696;2024;1700.0
4779;Totaal mannen en vrouwen;Totaal;Totaal;4697;2022;3870.0
4780;Totaal mannen en vrouwen;Totaal;Totaal;4697;2023;4040.0
4781;Totaal mannen en vrouwen;Totaal;Totaal;4697;2024;4090.0
4782;Totaal mannen en vrouwen;Totaal;Totaal;4698;2022;2710.0
4783;Totaal mannen en vrouwen;Totaal;Totaal;4698;2023;2740.0
4784;Totaal mannen en vrouwen;Totaal;Totaal;4698;2024;2740.0
4785;Totaal mannen en vrouwen;Totaal;Totaal;4701;2022;6535.0
4786;Totaal mannen en vrouwen;Totaal;Totaal;4701;2023;6740.0
4787;Totaal mannen en vrouwen;Totaal;Totaal;4701;2024;7010.0
4788;Totaal mannen en vrouwen;Totaal;Totaal;4702;2022;12980.0
4789;Totaal mannen en vrouwen;Totaal;Totaal;4702;2023;12980.0
4790;Totaal mannen en vrouwen;Totaal;Totaal;4702;2024;12950.0
4791;Totaal mannen en vrouwen;Totaal;Totaal;4703;2022;7505.0
4792;Totaal mannen en vrouwen;Totaal;Totaal;4703;2023;7565.0
4793;Totaal mannen en vrouwen;Totaal;Totaal;4703;2024;7680.0
4794;Totaal mannen en vrouwen;Totaal;Totaal;4704;2022;105.0
4795;Totaal mannen en vrouwen;Totaal;Totaal;4704;2023;105.0
4796;Totaal mannen en vrouwen;Totaal;Totaal;4704;2024;100.0
4797;Totaal mannen en vrouwen;Totaal;Totaal;4705;2022;325.0
4798;Totaal mannen en vrouwen;Totaal;Totaal;4705;2023;330.0
4799;Totaal mannen en vrouwen;Totaal;Totaal;4705;2024;315.0
4800;Totaal mannen en vrouwen;Totaal;Totaal;4706;2022;11260.0
4801;Totaal mannen en vrouwen;Totaal;Totaal;4706;2023;11145.0
4802;Totaal mannen en vrouwen;Totaal;Totaal;4706;2024;11105.0
4803;Totaal mannen en vrouwen;Totaal;Totaal;4707;2022;16130.0
4804;Totaal mannen en vrouwen;Totaal;Totaal;4707;2023;16350.0
4805;Totaal mannen en vrouwen;Totaal;Totaal;4707;2024;16065.0
4806;Totaal mannen en vrouwen;Totaal;Totaal;4708;2022;12160.0
4807;Totaal mannen en vrouwen;Totaal;Totaal;4708;2023;12105.0
4808;Totaal mannen en vrouwen;Totaal;Totaal;4708;2024;12005.0
4809;Totaal mannen en vrouwen;Totaal;Totaal;4709;2022;1720.0
4810;Totaal mannen en vrouwen;Totaal;Totaal;4709;2023;1745.0
4811;Totaal mannen en vrouwen;Totaal;Totaal;4709;2024;1810.0
4812;Totaal mannen en vrouwen;Totaal;Totaal;4711;2022;9550.0
4813;Totaal mannen en vrouwen;Totaal;Totaal;4711;2023;9605.0
4814;Totaal mannen en vrouwen;Totaal;Totaal;4711;2024;9690.0
4815;Totaal mannen en vrouwen;Totaal;Totaal;4714;2022;5215.0
4816;Totaal mannen en vrouwen;Totaal;Totaal;4714;2023;5195.0
4817;Totaal mannen en vrouwen;Totaal;Totaal;4714;2024;5275.0
4818;Totaal mannen en vrouwen;Totaal;Totaal;4715;2022;4795.0
4819;Totaal mannen en vrouwen;Totaal;Totaal;4715;2023;5000.0
4820;Totaal mannen en vrouwen;Totaal;Totaal;4715;2024;5160.0
4821;Totaal mannen en vrouwen;Totaal;Totaal;4721;2022;1340.0
4822;Totaal mannen en vrouwen;Totaal;Totaal;4721;2023;1555.0
4823;Totaal mannen en vrouwen;Totaal;Totaal;4721;2024;1495.0
4824;Totaal mannen en vrouwen;Totaal;Totaal;4722;2022;220.0
4825;Totaal mannen en vrouwen;Totaal;Totaal;4722;2023;225.0
4826;Totaal mannen en vrouwen;Totaal;Totaal;4722;2024;225.0
4827;Totaal mannen en vrouwen;Totaal;Totaal;4724;2022;4830.0
4828;Totaal mannen en vrouwen;Totaal;Totaal;4724;2023;4835.0
4829;Totaal mannen en vrouwen;Totaal;Totaal;4724;2024;4850.0
4830;Totaal mannen en vrouwen;Totaal;Totaal;4725;2022;1225.0
4831;Totaal mannen en vrouwen;Totaal;Totaal;4725;2023;1210.0
4832;Totaal mannen en vrouwen;Totaal;Totaal;4725;2024;1205.0
4833;Totaal mannen en vrouwen;Totaal;Totaal;4726;2022;1860.0
4834;Totaal mannen en vrouwen;Totaal;Totaal;4726;2023;1885.0
4835;Totaal mannen en vrouwen;Totaal;Totaal;4726;2024;1855.0
4836;Totaal mannen en vrouwen;Totaal;Totaal;4727;2022;610.0
4837;Totaal mannen en vrouwen;Totaal;Totaal;4727;2023;615.0
4838;Totaal mannen en vrouwen;Totaal;Totaal;4727;2024;610.0
4839;Totaal mannen en vrouwen;Totaal;Totaal;4731;2022;12895.0
4840;Totaal mannen en vrouwen;Totaal;Totaal;4731;2023;13040.0
4841;Totaal mannen en vrouwen;Totaal;Totaal;4731;2024;13130.0
4842;Totaal mannen en vrouwen;Totaal;Totaal;4735;2022;2040.0
4843;Totaal mannen en vrouwen;Totaal;Totaal;4735;2023;2055.0
4844;Totaal mannen en vrouwen;Totaal;Totaal;4735;2024;2080.0
4845;Totaal mannen en vrouwen;Totaal;Totaal;4741;2022;6815.0
4846;Totaal mannen en vrouwen;Totaal;Totaal;4741;2023;6855.0
4847;Totaal mannen en vrouwen;Totaal;Totaal;4741;2024;6815.0
4848;Totaal mannen en vrouwen;Totaal;Totaal;4744;2022;2525.0
4849;Totaal mannen en vrouwen;Totaal;Totaal;4744;2023;2550.0
4850;Totaal mannen en vrouwen;Totaal;Totaal;4744;2024;2605.0
4851;Totaal mannen en vrouwen;Totaal;Totaal;4751;2022;7360.0
4852;Totaal mannen en vrouwen;Totaal;Totaal;4751;2023;7405.0
4853;Totaal mannen en vrouwen;Totaal;Totaal;4751;2024;7440.0
4854;Totaal mannen en vrouwen;Totaal;Totaal;4754;2022;1180.0
4855;Totaal mannen en vrouwen;Totaal;Totaal;4754;2023;1200.0
4856;Totaal mannen en vrouwen;Totaal;Totaal;4754;2024;1195.0
4857;Totaal mannen en vrouwen;Totaal;Totaal;4756;2022;2335.0
4858;Totaal mannen en vrouwen;Totaal;Totaal;4756;2023;2365.0
4859;Totaal mannen en vrouwen;Totaal;Totaal;4756;2024;2340.0
4860;Totaal mannen en vrouwen;Totaal;Totaal;4758;2022;2250.0
4861;Totaal mannen en vrouwen;Totaal;Totaal;4758;2023;2290.0
4862;Totaal mannen en vrouwen;Totaal;Totaal;4758;2024;2260.0
4863;Totaal mannen en vrouwen;Totaal;Totaal;4759;2022;1050.0
4864;Totaal mannen en vrouwen;Totaal;Totaal;4759;2023;1045.0
4865;Totaal mannen en vrouwen;Totaal;Totaal;4759;2024;1045.0
4866;Totaal mannen en vrouwen;Totaal;Totaal;4761;2022;13165.0
4867;Totaal mannen en vrouwen;Totaal;Totaal;4761;2023;13210.0
4868;Totaal mannen en vrouwen;Totaal;Totaal;4761;2024;13405.0
4869;Totaal mannen en vrouwen;Totaal;Totaal;4762;2022;1365.0
4870;Totaal mannen en vrouwen;Totaal;Totaal;4762;2023;1435.0
4871;Totaal mannen en vrouwen;Totaal;Totaal;4762;2024;1835.0
4872;Totaal mannen en vrouwen;Totaal;Totaal;4765;2022;1640.0
4873;Totaal mannen en vrouwen;Totaal;Totaal;4765;2023;1635.0
4874;Totaal mannen en vrouwen;Totaal;Totaal;4765;2024;1620.0
4875;Totaal mannen en vrouwen;Totaal;Totaal;4766;2022;20.0
4876;Totaal mannen en vrouwen;Totaal;Totaal;4766;2023;20.0
4877;Totaal mannen en vrouwen;Totaal;Totaal;4766;2024;20.0
4878;Totaal mannen en vrouwen;Totaal;Totaal;4771;2022;635.0
4879;Totaal mannen en vrouwen;Totaal;Totaal;4771;2023;655.0
4880;Totaal mannen en vrouwen;Totaal;Totaal;4771;2024;640.0
4881;Totaal mannen en vrouwen;Totaal;Totaal;4772;2022;240.0
4882;Totaal mannen en vrouwen;Totaal;Totaal;4772;2023;255.0
4883;Totaal mannen en vrouwen;Totaal;Totaal;4772;2024;250.0
4884;Totaal mannen en vrouwen;Totaal;Totaal;4781;2022;575.0
4885;Totaal mannen en vrouwen;Totaal;Totaal;4781;2023;575.0
4886;Totaal mannen en vrouwen;Totaal;Totaal;4781;2024;560.0
4887;Totaal mannen en vrouwen;Totaal;Totaal;4782;2022;530.0
4888;Totaal mannen en vrouwen;Totaal;Totaal;4782;2023;525.0
4889;Totaal mannen en vrouwen;Totaal;Totaal;4782;2024;520.0
4890;Totaal mannen en vrouwen;Totaal;Totaal;4791;2022;5920.0
4891;Totaal mannen en vrouwen;Totaal;Totaal;4791;2023;5970.0
4892;Totaal mannen en vrouwen;Totaal;Totaal;4791;2024;5970.0
4893;Totaal mannen en vrouwen;Totaal;Totaal;4793;2022;5560.0
4894;Totaal mannen en vrouwen;Totaal;Totaal;4793;2023;5685.0
4895;Totaal mannen en vrouwen;Totaal;Totaal;4793;2024;5625.0
4896;Totaal mannen en vrouwen;Totaal;Totaal;4794;2022;950.0
4897;Totaal mannen en vrouwen;Totaal;Totaal;4794;2023;980.0
4898;Totaal mannen en vrouwen;Totaal;Totaal;4794;2024;970.0
4899;Totaal mannen en vrouwen;Totaal;Totaal;4796;2022;275.0
4900;Totaal mannen en vrouwen;Totaal;Totaal;4796;2023;295.0
4901;Totaal mannen en vrouwen;Totaal;Totaal;4796;2024;280.0
4902;Totaal mannen en vrouwen;Totaal;Totaal;4797;2022;3150.0
4903;Totaal mannen en vrouwen;Totaal;Totaal;4797;2023;3155.0
4904;Totaal mannen en vrouwen;Totaal;Totaal;4797;2024;3110.0
4905;Totaal mannen en vrouwen;Totaal;Totaal;4811;2022;17240.0
4906;Totaal mannen en vrouwen;Totaal;Totaal;4811;2023;17920.0
4907;Totaal mannen en vrouwen;Totaal;Totaal;4811;2024;18555.0
4908;Totaal mannen en vrouwen;Totaal;Totaal;4812;2022;10140.0
4909;Totaal mannen en vrouwen;Totaal;Totaal;4812;2023;10300.0
4910;Totaal mannen en vrouwen;Totaal;Totaal;4812;2024;10570.0
4911;Totaal mannen en vrouwen;Totaal;Totaal;4813;2022;8550.0
4912;Totaal mannen en vrouwen;Totaal;Totaal;4813;2023;8625.0
4913;Totaal mannen en vrouwen;Totaal;Totaal;4813;2024;8690.0
4914;Totaal mannen en vrouwen;Totaal;Totaal;4814;2022;11455.0
4915;Totaal mannen en vrouwen;Totaal;Totaal;4814;2023;11570.0
4916;Totaal mannen en vrouwen;Totaal;Totaal;4814;2024;11710.0
4917;Totaal mannen en vrouwen;Totaal;Totaal;4815;2022;4285.0
4918;Totaal mannen en vrouwen;Totaal;Totaal;4815;2023;4280.0
4919;Totaal mannen en vrouwen;Totaal;Totaal;4815;2024;4340.0
4920;Totaal mannen en vrouwen;Totaal;Totaal;4816;2022;4585.0
4921;Totaal mannen en vrouwen;Totaal;Totaal;4816;2023;4740.0
4922;Totaal mannen en vrouwen;Totaal;Totaal;4816;2024;4875.0
4923;Totaal mannen en vrouwen;Totaal;Totaal;4817;2022;15725.0
4924;Totaal mannen en vrouwen;Totaal;Totaal;4817;2023;15630.0
4925;Totaal mannen en vrouwen;Totaal;Totaal;4817;2024;15975.0
4926;Totaal mannen en vrouwen;Totaal;Totaal;4818;2022;8985.0
4927;Totaal mannen en vrouwen;Totaal;Totaal;4818;2023;8940.0
4928;Totaal mannen en vrouwen;Totaal;Totaal;4818;2024;8860.0
4929;Totaal mannen en vrouwen;Totaal;Totaal;4819;2022;3620.0
4930;Totaal mannen en vrouwen;Totaal;Totaal;4819;2023;3655.0
4931;Totaal mannen en vrouwen;Totaal;Totaal;4819;2024;3675.0
4932;Totaal mannen en vrouwen;Totaal;Totaal;4822;2022;7845.0
4933;Totaal mannen en vrouwen;Totaal;Totaal;4822;2023;7845.0
4934;Totaal mannen en vrouwen;Totaal;Totaal;4822;2024;7755.0
4935;Totaal mannen en vrouwen;Totaal;Totaal;4823;2022;8710.0
4936;Totaal mannen en vrouwen;Totaal;Totaal;4823;2023;8675.0
4937;Totaal mannen en vrouwen;Totaal;Totaal;4823;2024;8600.0
4938;Totaal mannen en vrouwen;Totaal;Totaal;4824;2022;8850.0
4939;Totaal mannen en vrouwen;Totaal;Totaal;4824;2023;8830.0
4940;Totaal mannen en vrouwen;Totaal;Totaal;4824;2024;8825.0
4941;Totaal mannen en vrouwen;Totaal;Totaal;4825;2022;105.0
4942;Totaal mannen en vrouwen;Totaal;Totaal;4825;2023;100.0
4943;Totaal mannen en vrouwen;Totaal;Totaal;4825;2024;95.0
4944;Totaal mannen en vrouwen;Totaal;Totaal;4826;2022;9170.0
4945;Totaal mannen en vrouwen;Totaal;Totaal;4826;2023;9190.0
4946;Totaal mannen en vrouwen;Totaal;Totaal;4826;2024;9185.0
4947;Totaal mannen en vrouwen;Totaal;Totaal;4827;2022;7715.0
4948;Totaal mannen en vrouwen;Totaal;Totaal;4827;2023;7745.0
4949;Totaal mannen en vrouwen;Totaal;Totaal;4827;2024;7840.0
4950;Totaal mannen en vrouwen;Totaal;Totaal;4834;2022;11935.0
4951;Totaal mannen en vrouwen;Totaal;Totaal;4834;2023;11995.0
4952;Totaal mannen en vrouwen;Totaal;Totaal;4834;2024;11980.0
4953;Totaal mannen en vrouwen;Totaal;Totaal;4835;2022;6830.0
4954;Totaal mannen en vrouwen;Totaal;Totaal;4835;2023;6845.0
4955;Totaal mannen en vrouwen;Totaal;Totaal;4835;2024;6825.0
4956;Totaal mannen en vrouwen;Totaal;Totaal;4836;2022;875.0
4957;Totaal mannen en vrouwen;Totaal;Totaal;4836;2023;925.0
4958;Totaal mannen en vrouwen;Totaal;Totaal;4836;2024;940.0
4959;Totaal mannen en vrouwen;Totaal;Totaal;4837;2022;2235.0
4960;Totaal mannen en vrouwen;Totaal;Totaal;4837;2023;2300.0
4961;Totaal mannen en vrouwen;Totaal;Totaal;4837;2024;2290.0
4962;Totaal mannen en vrouwen;Totaal;Totaal;4838;2022;1220.0
4963;Totaal mannen en vrouwen;Totaal;Totaal;4838;2023;1235.0
4964;Totaal mannen en vrouwen;Totaal;Totaal;4838;2024;1220.0
4965;Totaal mannen en vrouwen;Totaal;Totaal;4839;2022;395.0
4966;Totaal mannen en vrouwen;Totaal;Totaal;4839;2023;410.0
4967;Totaal mannen en vrouwen;Totaal;Totaal;4839;2024;410.0
4968;Totaal mannen en vrouwen;Totaal;Totaal;4841;2022;12245.0
4969;Totaal mannen en vrouwen;Totaal;Totaal;4841;2023;12330.0
4970;Totaal mannen en vrouwen;Totaal;Totaal;4841;2024;12335.0
4971;Totaal mannen en vrouwen;Totaal;Totaal;4844;2022;6200.0
4972;Totaal mannen en vrouwen;Totaal;Totaal;4844;2023;6230.0
4973;Totaal mannen en vrouwen;Totaal;Totaal;4844;2024;6355.0
4974;Totaal mannen en vrouwen;Totaal;Totaal;4845;2022;2215.0
4975;Totaal mannen en vrouwen;Totaal;Totaal;4845;2023;2220.0
4976;Totaal mannen en vrouwen;Totaal;Totaal;4845;2024;2240.0
4977;Totaal mannen en vrouwen;Totaal;Totaal;4847;2022;8565.0
4978;Totaal mannen en vrouwen;Totaal;Totaal;4847;2023;8845.0
4979;Totaal mannen en vrouwen;Totaal;Totaal;4847;2024;9140.0
4980;Totaal mannen en vrouwen;Totaal;Totaal;4849;2022;3180.0
4981;Totaal mannen en vrouwen;Totaal;Totaal;4849;2023;3190.0
4982;Totaal mannen en vrouwen;Totaal;Totaal;4849;2024;3185.0
4983;Totaal mannen en vrouwen;Totaal;Totaal;4851;2022;5035.0
4984;Totaal mannen en vrouwen;Totaal;Totaal;4851;2023;5025.0
4985;Totaal mannen en vrouwen;Totaal;Totaal;4851;2024;4955.0
4986;Totaal mannen en vrouwen;Totaal;Totaal;4854;2022;8375.0
4987;Totaal mannen en vrouwen;Totaal;Totaal;4854;2023;8480.0
4988;Totaal mannen en vrouwen;Totaal;Totaal;4854;2024;8430.0
4989;Totaal mannen en vrouwen;Totaal;Totaal;4855;2022;1075.0
4990;Totaal mannen en vrouwen;Totaal;Totaal;4855;2023;1085.0
4991;Totaal mannen en vrouwen;Totaal;Totaal;4855;2024;1080.0
4992;Totaal mannen en vrouwen;Totaal;Totaal;4856;2022;345.0
4993;Totaal mannen en vrouwen;Totaal;Totaal;4856;2023;335.0
4994;Totaal mannen en vrouwen;Totaal;Totaal;4856;2024;335.0
4995;Totaal mannen en vrouwen;Totaal;Totaal;4858;2022;310.0
4996;Totaal mannen en vrouwen;Totaal;Totaal;4858;2023;325.0
4997;Totaal mannen en vrouwen;Totaal;Totaal;4858;2024;320.0
4998;Totaal mannen en vrouwen;Totaal;Totaal;4859;2022;55.0
4999;Totaal mannen en vrouwen;Totaal;Totaal;4859;2023;55.0
5000;Totaal mannen en vrouwen;Totaal;Totaal;4859;2024;50.0
5001;Totaal mannen en vrouwen;Totaal;Totaal;4861;2022;4320.0
5002;Totaal mannen en vrouwen;Totaal;Totaal;4861;2023;4325.0
5003;Totaal mannen en vrouwen;Totaal;Totaal;4861;2024;4255.0
5004;Totaal mannen en vrouwen;Totaal;Totaal;4871;2022;17045.0
5005;Totaal mannen en vrouwen;Totaal;Totaal;4871;2023;17185.0
5006;Totaal mannen en vrouwen;Totaal;Totaal;4871;2024;17210.0
5007;Totaal mannen en vrouwen;Totaal;Totaal;4872;2022;8775.0
5008;Totaal mannen en vrouwen;Totaal;Totaal;4872;2023;8850.0
5009;Totaal mannen en vrouwen;Totaal;Totaal;4872;2024;8875.0
5010;Totaal mannen en vrouwen;Totaal;Totaal;4873;2022;6055.0
5011;Totaal mannen en vrouwen;Totaal;Totaal;4873;2023;6165.0
5012;Totaal mannen en vrouwen;Totaal;Totaal;4873;2024;6245.0
5013;Totaal mannen en vrouwen;Totaal;Totaal;4874;2022;2970.0
5014;Totaal mannen en vrouwen;Totaal;Totaal;4874;2023;3020.0
5015;Totaal mannen en vrouwen;Totaal;Totaal;4874;2024;3150.0
5016;Totaal mannen en vrouwen;Totaal;Totaal;4875;2022;1815.0
5017;Totaal mannen en vrouwen;Totaal;Totaal;4875;2023;1795.0
5018;Totaal mannen en vrouwen;Totaal;Totaal;4875;2024;1820.0
5019;Totaal mannen en vrouwen;Totaal;Totaal;4876;2022;7265.0
5020;Totaal mannen en vrouwen;Totaal;Totaal;4876;2023;7345.0
5021;Totaal mannen en vrouwen;Totaal;Totaal;4876;2024;7720.0
5022;Totaal mannen en vrouwen;Totaal;Totaal;4877;2022;25.0
5023;Totaal mannen en vrouwen;Totaal;Totaal;4877;2023;30.0
5024;Totaal mannen en vrouwen;Totaal;Totaal;4877;2024;35.0
5025;Totaal mannen en vrouwen;Totaal;Totaal;4878;2022;5.0
5026;Totaal mannen en vrouwen;Totaal;Totaal;4878;2023;10.0
5027;Totaal mannen en vrouwen;Totaal;Totaal;4878;2024;5.0
5028;Totaal mannen en vrouwen;Totaal;Totaal;4879;2022;190.0
5029;Totaal mannen en vrouwen;Totaal;Totaal;4879;2023;180.0
5030;Totaal mannen en vrouwen;Totaal;Totaal;4879;2024;175.0
5031;Totaal mannen en vrouwen;Totaal;Totaal;4881;2022;8285.0
5032;Totaal mannen en vrouwen;Totaal;Totaal;4881;2023;8440.0
5033;Totaal mannen en vrouwen;Totaal;Totaal;4881;2024;8550.0
5034;Totaal mannen en vrouwen;Totaal;Totaal;4882;2022;2415.0
5035;Totaal mannen en vrouwen;Totaal;Totaal;4882;2023;2385.0
5036;Totaal mannen en vrouwen;Totaal;Totaal;4882;2024;2375.0
5037;Totaal mannen en vrouwen;Totaal;Totaal;4884;2022;3060.0
5038;Totaal mannen en vrouwen;Totaal;Totaal;4884;2023;3045.0
5039;Totaal mannen en vrouwen;Totaal;Totaal;4884;2024;3015.0
5040;Totaal mannen en vrouwen;Totaal;Totaal;4885;2022;1725.0
5041;Totaal mannen en vrouwen;Totaal;Totaal;4885;2023;1780.0
5042;Totaal mannen en vrouwen;Totaal;Totaal;4885;2024;1790.0
5043;Totaal mannen en vrouwen;Totaal;Totaal;4891;2022;6765.0
5044;Totaal mannen en vrouwen;Totaal;Totaal;4891;2023;6870.0
5045;Totaal mannen en vrouwen;Totaal;Totaal;4891;2024;6820.0
5046;Totaal mannen en vrouwen;Totaal;Totaal;4901;2022;10680.0
5047;Totaal mannen en vrouwen;Totaal;Totaal;4901;2023;10890.0
5048;Totaal mannen en vrouwen;Totaal;Totaal;4901;2024;10905.0
5049;Totaal mannen en vrouwen;Totaal;Totaal;4902;2022;8820.0
5050;Totaal mannen en vrouwen;Totaal;Totaal;4902;2023;9310.0
5051;Totaal mannen en vrouwen;Totaal;Totaal;4902;2024;9585.0
5052;Totaal mannen en vrouwen;Totaal;Totaal;4903;2022;400.0
5053;Totaal mannen en vrouwen;Totaal;Totaal;4903;2023;415.0
5054;Totaal mannen en vrouwen;Totaal;Totaal;4903;2024;435.0
5055;Totaal mannen en vrouwen;Totaal;Totaal;4904;2022;12030.0
5056;Totaal mannen en vrouwen;Totaal;Totaal;4904;2023;12010.0
5057;Totaal mannen en vrouwen;Totaal;Totaal;4904;2024;11985.0
5058;Totaal mannen en vrouwen;Totaal;Totaal;4905;2022;935.0
5059;Totaal mannen en vrouwen;Totaal;Totaal;4905;2023;1130.0
5060;Totaal mannen en vrouwen;Totaal;Totaal;4905;2024;1410.0
5061;Totaal mannen en vrouwen;Totaal;Totaal;4906;2022;4610.0
5062;Totaal mannen en vrouwen;Totaal;Totaal;4906;2023;4685.0
5063;Totaal mannen en vrouwen;Totaal;Totaal;4906;2024;4720.0
5064;Totaal mannen en vrouwen;Totaal;Totaal;4907;2022;10260.0
5065;Totaal mannen en vrouwen;Totaal;Totaal;4907;2023;10160.0
5066;Totaal mannen en vrouwen;Totaal;Totaal;4907;2024;10100.0
5067;Totaal mannen en vrouwen;Totaal;Totaal;4908;2022;3095.0
5068;Totaal mannen en vrouwen;Totaal;Totaal;4908;2023;3075.0
5069;Totaal mannen en vrouwen;Totaal;Totaal;4908;2024;3050.0
5070;Totaal mannen en vrouwen;Totaal;Totaal;4909;2022;1230.0
5071;Totaal mannen en vrouwen;Totaal;Totaal;4909;2023;1255.0
5072;Totaal mannen en vrouwen;Totaal;Totaal;4909;2024;1250.0
5073;Totaal mannen en vrouwen;Totaal;Totaal;4911;2022;1300.0
5074;Totaal mannen en vrouwen;Totaal;Totaal;4911;2023;1305.0
5075;Totaal mannen en vrouwen;Totaal;Totaal;4911;2024;1300.0
5076;Totaal mannen en vrouwen;Totaal;Totaal;4921;2022;12510.0
5077;Totaal mannen en vrouwen;Totaal;Totaal;4921;2023;12825.0
5078;Totaal mannen en vrouwen;Totaal;Totaal;4921;2024;12965.0
5079;Totaal mannen en vrouwen;Totaal;Totaal;4924;2022;555.0
5080;Totaal mannen en vrouwen;Totaal;Totaal;4924;2023;575.0
5081;Totaal mannen en vrouwen;Totaal;Totaal;4924;2024;555.0
5082;Totaal mannen en vrouwen;Totaal;Totaal;4926;2022;4220.0
5083;Totaal mannen en vrouwen;Totaal;Totaal;4926;2023;4370.0
5084;Totaal mannen en vrouwen;Totaal;Totaal;4926;2024;4260.0
5085;Totaal mannen en vrouwen;Totaal;Totaal;4927;2022;1750.0
5086;Totaal mannen en vrouwen;Totaal;Totaal;4927;2023;1755.0
5087;Totaal mannen en vrouwen;Totaal;Totaal;4927;2024;1795.0
5088;Totaal mannen en vrouwen;Totaal;Totaal;4931;2022;7190.0
5089;Totaal mannen en vrouwen;Totaal;Totaal;4931;2023;7240.0
5090;Totaal mannen en vrouwen;Totaal;Totaal;4931;2024;7230.0
5091;Totaal mannen en vrouwen;Totaal;Totaal;4941;2022;8835.0
5092;Totaal mannen en vrouwen;Totaal;Totaal;4941;2023;8990.0
5093;Totaal mannen en vrouwen;Totaal;Totaal;4941;2024;8965.0
5094;Totaal mannen en vrouwen;Totaal;Totaal;4942;2022;3675.0
5095;Totaal mannen en vrouwen;Totaal;Totaal;4942;2023;3630.0
5096;Totaal mannen en vrouwen;Totaal;Totaal;4942;2024;3625.0
5097;Totaal mannen en vrouwen;Totaal;Totaal;4944;2022;2245.0
5098;Totaal mannen en vrouwen;Totaal;Totaal;4944;2023;2235.0
5099;Totaal mannen en vrouwen;Totaal;Totaal;4944;2024;2240.0
5100;Totaal mannen en vrouwen;Totaal;Totaal;5011;2022;11985.0
