ID;RegioS;Perioden;TotaalUitgesprokenFaillissementen_1;FaillissementenVanRechtspersonen_2;TotaalNatuurlijkePersonen_3;ZonderEenmanszaak_4;MetEenmanszaak_5
1693;Zuid-Nederland (LD);2007 2e kwartaal;381.0;195.0;186.0;132.0;54.0
1694;Zuid-Nederland (LD);2007 juli;133.0;73.0;60.0;46.0;14.0
1695;Zuid-Nederland (LD);2007 augustus;119.0;56.0;63.0;52.0;11.0
1696;Zuid-Nederland (LD);2007 september;143.0;76.0;67.0;53.0;14.0
1697;Zuid-Nederland (LD);2007 3e kwartaal;395.0;205.0;190.0;151.0;39.0
1698;Zuid-Nederland (LD);2007 oktober;151.0;75.0;76.0;48.0;28.0
1699;Zuid-Nederland (LD);2007 november;153.0;87.0;66.0;49.0;17.0
1700;Zuid-Nederland (LD);2007 december;104.0;43.0;61.0;44.0;17.0
1701;Zuid-Nederland (LD);2007 4e kwartaal;408.0;205.0;203.0;141.0;62.0
1702;Zuid-Nederland (LD);2007;1606.0;827.0;779.0;571.0;208.0
1703;Zuid-Nederland (LD);2008 januari;110.0;60.0;50.0;37.0;13.0
1704;Zuid-Nederland (LD);2008 februari;104.0;61.0;43.0;33.0;10.0
1705;Zuid-Nederland (LD);2008 maart;95.0;61.0;34.0;24.0;10.0
1706;Zuid-Nederland (LD);2008 1e kwartaal;309.0;182.0;127.0;94.0;33.0
1707;Zuid-Nederland (LD);2008 april;120.0;74.0;46.0;24.0;22.0
1708;Zuid-Nederland (LD);2008 mei;106.0;64.0;42.0;33.0;9.0
1709;Zuid-Nederland (LD);2008 juni;114.0;73.0;41.0;29.0;12.0
1710;Zuid-Nederland (LD);2008 2e kwartaal;340.0;211.0;129.0;86.0;43.0
1711;Zuid-Nederland (LD);2008 juli;115.0;65.0;50.0;38.0;12.0
1712;Zuid-Nederland (LD);2008 augustus;131.0;98.0;33.0;23.0;10.0
1713;Zuid-Nederland (LD);2008 september;147.0;81.0;66.0;43.0;23.0
1714;Zuid-Nederland (LD);2008 3e kwartaal;393.0;244.0;149.0;104.0;45.0
1715;Zuid-Nederland (LD);2008 oktober;111.0;81.0;30.0;18.0;12.0
1716;Zuid-Nederland (LD);2008 november;178.0;117.0;61.0;52.0;9.0
1717;Zuid-Nederland (LD);2008 december;142.0;92.0;50.0;38.0;12.0
1718;Zuid-Nederland (LD);2008 4e kwartaal;431.0;290.0;141.0;108.0;33.0
1719;Zuid-Nederland (LD);2008;1473.0;927.0;546.0;392.0;154.0
1720;Zuid-Nederland (LD);2009 januari;175.0;102.0;73.0;55.0;18.0
1721;Zuid-Nederland (LD);2009 februari;181.0;144.0;37.0;27.0;10.0
1722;Zuid-Nederland (LD);2009 maart;239.0;160.0;79.0;58.0;21.0
1723;Zuid-Nederland (LD);2009 1e kwartaal;595.0;406.0;189.0;140.0;49.0
1724;Zuid-Nederland (LD);2009 april;255.0;177.0;78.0;54.0;24.0
1725;Zuid-Nederland (LD);2009 mei;176.0;124.0;52.0;36.0;16.0
1726;Zuid-Nederland (LD);2009 juni;237.0;178.0;59.0;40.0;19.0
1727;Zuid-Nederland (LD);2009 2e kwartaal;668.0;479.0;189.0;130.0;59.0
1728;Zuid-Nederland (LD);2009 juli;255.0;187.0;68.0;51.0;17.0
1729;Zuid-Nederland (LD);2009 augustus;167.0;102.0;65.0;43.0;22.0
1730;Zuid-Nederland (LD);2009 september;196.0;133.0;63.0;42.0;21.0
1731;Zuid-Nederland (LD);2009 3e kwartaal;618.0;422.0;196.0;136.0;60.0
1732;Zuid-Nederland (LD);2009 oktober;175.0;106.0;69.0;47.0;22.0
1733;Zuid-Nederland (LD);2009 november;231.0;150.0;81.0;53.0;28.0
1734;Zuid-Nederland (LD);2009 december;197.0;111.0;86.0;65.0;21.0
1735;Zuid-Nederland (LD);2009 4e kwartaal;603.0;367.0;236.0;165.0;71.0
1736;Zuid-Nederland (LD);2009;2484.0;1674.0;810.0;571.0;239.0
1737;Zuid-Nederland (LD);2010 januari;147.0;92.0;55.0;31.0;24.0
1738;Zuid-Nederland (LD);2010 februari;205.0;127.0;78.0;57.0;21.0
1739;Zuid-Nederland (LD);2010 maart;222.0;146.0;76.0;54.0;22.0
1740;Zuid-Nederland (LD);2010 1e kwartaal;574.0;365.0;209.0;142.0;67.0
1741;Zuid-Nederland (LD);2010 april;181.0;121.0;60.0;40.0;20.0
1742;Zuid-Nederland (LD);2010 mei;154.0;93.0;61.0;37.0;24.0
1743;Zuid-Nederland (LD);2010 juni;235.0;157.0;78.0;56.0;22.0
1744;Zuid-Nederland (LD);2010 2e kwartaal;570.0;371.0;199.0;133.0;66.0
1745;Zuid-Nederland (LD);2010 juli;195.0;137.0;58.0;48.0;10.0
1746;Zuid-Nederland (LD);2010 augustus;199.0;108.0;91.0;65.0;26.0
1747;Zuid-Nederland (LD);2010 september;157.0;98.0;59.0;43.0;16.0
1748;Zuid-Nederland (LD);2010 3e kwartaal;551.0;343.0;208.0;156.0;52.0
1749;Zuid-Nederland (LD);2010 oktober;150.0;93.0;57.0;43.0;14.0
1750;Zuid-Nederland (LD);2010 november;216.0;155.0;61.0;48.0;13.0
1751;Zuid-Nederland (LD);2010 december;144.0;98.0;46.0;33.0;13.0
1752;Zuid-Nederland (LD);2010 4e kwartaal;510.0;346.0;164.0;124.0;40.0
1753;Zuid-Nederland (LD);2010;2205.0;1425.0;780.0;555.0;225.0
1754;Zuid-Nederland (LD);2011 januari;180.0;130.0;50.0;33.0;17.0
1755;Zuid-Nederland (LD);2011 februari;172.0;109.0;63.0;45.0;18.0
1756;Zuid-Nederland (LD);2011 maart;218.0;128.0;90.0;65.0;25.0
1757;Zuid-Nederland (LD);2011 1e kwartaal;570.0;367.0;203.0;143.0;60.0
1758;Zuid-Nederland (LD);2011 april;180.0;118.0;62.0;48.0;14.0
1759;Zuid-Nederland (LD);2011 mei;193.0;121.0;72.0;48.0;24.0
1760;Zuid-Nederland (LD);2011 juni;160.0;99.0;61.0;47.0;14.0
1761;Zuid-Nederland (LD);2011 2e kwartaal;533.0;338.0;195.0;143.0;52.0
1762;Zuid-Nederland (LD);2011 juli;159.0;99.0;60.0;47.0;13.0
1763;Zuid-Nederland (LD);2011 augustus;198.0;135.0;63.0;40.0;23.0
1764;Zuid-Nederland (LD);2011 september;165.0;117.0;48.0;34.0;14.0
1765;Zuid-Nederland (LD);2011 3e kwartaal;522.0;351.0;171.0;121.0;50.0
1766;Zuid-Nederland (LD);2011 oktober;197.0;129.0;68.0;42.0;26.0
1767;Zuid-Nederland (LD);2011 november;283.0;183.0;100.0;84.0;16.0
1768;Zuid-Nederland (LD);2011 december;172.0;114.0;58.0;40.0;18.0
1769;Zuid-Nederland (LD);2011 4e kwartaal;652.0;426.0;226.0;166.0;60.0
1770;Zuid-Nederland (LD);2011;2277.0;1482.0;795.0;573.0;222.0
1771;Zuid-Nederland (LD);2012 januari;234.0;140.0;94.0;66.0;28.0
1772;Zuid-Nederland (LD);2012 februari;262.0;187.0;75.0;51.0;24.0
1773;Zuid-Nederland (LD);2012 maart;207.0;132.0;75.0;58.0;17.0
1774;Zuid-Nederland (LD);2012 1e kwartaal;703.0;459.0;244.0;175.0;69.0
1775;Zuid-Nederland (LD);2012 april;203.0;155.0;48.0;33.0;15.0
1776;Zuid-Nederland (LD);2012 mei;248.0;171.0;77.0;53.0;24.0
1777;Zuid-Nederland (LD);2012 juni;216.0;153.0;63.0;45.0;18.0
1778;Zuid-Nederland (LD);2012 2e kwartaal;667.0;479.0;188.0;131.0;57.0
1779;Zuid-Nederland (LD);2012 juli;251.0;182.0;69.0;43.0;26.0
1780;Zuid-Nederland (LD);2012 augustus;190.0;127.0;63.0;49.0;14.0
1781;Zuid-Nederland (LD);2012 september;184.0;123.0;61.0;43.0;18.0
1782;Zuid-Nederland (LD);2012 3e kwartaal;625.0;432.0;193.0;135.0;58.0
1783;Zuid-Nederland (LD);2012 oktober;258.0;178.0;80.0;56.0;24.0
1784;Zuid-Nederland (LD);2012 november;240.0;141.0;99.0;67.0;32.0
1785;Zuid-Nederland (LD);2012 december;172.0;119.0;53.0;41.0;12.0
1786;Zuid-Nederland (LD);2012 4e kwartaal;670.0;438.0;232.0;164.0;68.0
1787;Zuid-Nederland (LD);2012;2665.0;1808.0;857.0;605.0;252.0
1788;Zuid-Nederland (LD);2013 januari;258.0;182.0;76.0;49.0;27.0
1789;Zuid-Nederland (LD);2013 februari;234.0;164.0;70.0;43.0;27.0
1790;Zuid-Nederland (LD);2013 maart;256.0;162.0;94.0;62.0;32.0
1791;Zuid-Nederland (LD);2013 1e kwartaal;748.0;508.0;240.0;154.0;86.0
1792;Zuid-Nederland (LD);2013 april;220.0;141.0;79.0;57.0;22.0
1793;Zuid-Nederland (LD);2013 mei;277.0;177.0;100.0;72.0;28.0
1794;Zuid-Nederland (LD);2013 juni;244.0;154.0;90.0;72.0;18.0
1795;Zuid-Nederland (LD);2013 2e kwartaal;741.0;472.0;269.0;201.0;68.0
1796;Zuid-Nederland (LD);2013 juli;236.0;148.0;88.0;61.0;27.0
1797;Zuid-Nederland (LD);2013 augustus;190.0;142.0;48.0;33.0;15.0
1798;Zuid-Nederland (LD);2013 september;219.0;158.0;61.0;48.0;13.0
1799;Zuid-Nederland (LD);2013 3e kwartaal;645.0;448.0;197.0;142.0;55.0
1800;Zuid-Nederland (LD);2013 oktober;233.0;150.0;83.0;67.0;16.0
1801;Zuid-Nederland (LD);2013 november;197.0;131.0;66.0;46.0;20.0
1802;Zuid-Nederland (LD);2013 december;226.0;143.0;83.0;67.0;16.0
1803;Zuid-Nederland (LD);2013 4e kwartaal;656.0;424.0;232.0;180.0;52.0
1804;Zuid-Nederland (LD);2013;2790.0;1852.0;938.0;677.0;261.0
1805;Zuid-Nederland (LD);2014 januari;212.0;130.0;82.0;53.0;29.0
1806;Zuid-Nederland (LD);2014 februari;219.0;143.0;76.0;59.0;17.0
1807;Zuid-Nederland (LD);2014 maart;152.0;105.0;47.0;29.0;18.0
1808;Zuid-Nederland (LD);2014 1e kwartaal;583.0;378.0;205.0;141.0;64.0
1809;Zuid-Nederland (LD);2014 april;237.0;168.0;69.0;46.0;23.0
1810;Groningen (PV);1993 januari;9.0;6.0;3.0;1.0;2.0
1811;Groningen (PV);1993 februari;29.0;11.0;18.0;12.0;6.0
1812;Groningen (PV);1993 maart;23.0;8.0;15.0;7.0;8.0
1813;Groningen (PV);1993 1e kwartaal;61.0;25.0;36.0;20.0;16.0
1814;Groningen (PV);1993 april;21.0;10.0;11.0;2.0;9.0
1815;Groningen (PV);1993 mei;15.0;12.0;3.0;1.0;2.0
1816;Groningen (PV);1993 juni;24.0;12.0;12.0;7.0;5.0
1817;Groningen (PV);1993 2e kwartaal;60.0;34.0;26.0;10.0;16.0
1818;Groningen (PV);1993 juli;17.0;6.0;11.0;1.0;10.0
1819;Groningen (PV);1993 augustus;11.0;3.0;8.0;4.0;4.0
1820;Groningen (PV);1993 september;7.0;2.0;5.0;;5.0
1821;Groningen (PV);1993 3e kwartaal;35.0;11.0;24.0;5.0;19.0
1822;Groningen (PV);1993 oktober;17.0;6.0;11.0;2.0;9.0
1823;Groningen (PV);1993 november;27.0;7.0;20.0;8.0;12.0
1824;Groningen (PV);1993 december;16.0;8.0;8.0;2.0;6.0
1825;Groningen (PV);1993 4e kwartaal;60.0;21.0;39.0;12.0;27.0
1826;Groningen (PV);1993;216.0;91.0;125.0;47.0;78.0
1827;Groningen (PV);1994 januari;22.0;4.0;18.0;7.0;11.0
1828;Groningen (PV);1994 februari;14.0;7.0;7.0;2.0;5.0
1829;Groningen (PV);1994 maart;26.0;7.0;19.0;7.0;12.0
1830;Groningen (PV);1994 1e kwartaal;62.0;18.0;44.0;16.0;28.0
1831;Groningen (PV);1994 april;20.0;10.0;10.0;2.0;8.0
1832;Groningen (PV);1994 mei;16.0;5.0;11.0;3.0;8.0
1833;Groningen (PV);1994 juni;19.0;9.0;10.0;5.0;5.0
1834;Groningen (PV);1994 2e kwartaal;55.0;24.0;31.0;10.0;21.0
1835;Groningen (PV);1994 juli;7.0;3.0;4.0;1.0;3.0
1836;Groningen (PV);1994 augustus;17.0;5.0;12.0;6.0;6.0
1837;Groningen (PV);1994 september;22.0;9.0;13.0;2.0;11.0
1838;Groningen (PV);1994 3e kwartaal;46.0;17.0;29.0;9.0;20.0
1839;Groningen (PV);1994 oktober;18.0;5.0;13.0;7.0;6.0
1840;Groningen (PV);1994 november;22.0;8.0;14.0;5.0;9.0
1841;Groningen (PV);1994 december;11.0;3.0;8.0;1.0;7.0
1842;Groningen (PV);1994 4e kwartaal;51.0;16.0;35.0;13.0;22.0
1843;Groningen (PV);1994;214.0;75.0;139.0;48.0;91.0
1844;Groningen (PV);1995 januari;14.0;5.0;9.0;4.0;5.0
1845;Groningen (PV);1995 februari;26.0;12.0;14.0;6.0;8.0
1846;Groningen (PV);1995 maart;20.0;6.0;14.0;6.0;8.0
1847;Groningen (PV);1995 1e kwartaal;60.0;23.0;37.0;16.0;21.0
1848;Groningen (PV);1995 april;20.0;1.0;19.0;7.0;12.0
1849;Groningen (PV);1995 mei;16.0;5.0;11.0;1.0;10.0
1850;Groningen (PV);1995 juni;13.0;4.0;9.0;1.0;8.0
1851;Groningen (PV);1995 2e kwartaal;49.0;10.0;39.0;9.0;30.0
1852;Groningen (PV);1995 juli;14.0;5.0;9.0;2.0;7.0
1853;Groningen (PV);1995 augustus;12.0;4.0;8.0;3.0;5.0
1854;Groningen (PV);1995 september;19.0;8.0;11.0;4.0;7.0
1855;Groningen (PV);1995 3e kwartaal;45.0;17.0;28.0;9.0;19.0
1856;Groningen (PV);1995 oktober;22.0;7.0;15.0;5.0;10.0
1857;Groningen (PV);1995 november;18.0;8.0;10.0;4.0;6.0
1858;Groningen (PV);1995 december;15.0;9.0;6.0;3.0;3.0
1859;Groningen (PV);1995 4e kwartaal;55.0;24.0;31.0;12.0;19.0
1860;Groningen (PV);1995;209.0;74.0;135.0;46.0;89.0
1861;Groningen (PV);1996 januari;14.0;5.0;9.0;1.0;8.0
1862;Groningen (PV);1996 februari;20.0;4.0;16.0;4.0;12.0
1863;Groningen (PV);1996 maart;17.0;8.0;9.0;4.0;5.0
1864;Groningen (PV);1996 1e kwartaal;51.0;17.0;34.0;9.0;25.0
1865;Groningen (PV);1996 april;18.0;7.0;11.0;5.0;6.0
1866;Groningen (PV);1996 mei;10.0;4.0;6.0;4.0;2.0
1867;Groningen (PV);1996 juni;19.0;10.0;9.0;4.0;5.0
1868;Groningen (PV);1996 2e kwartaal;47.0;21.0;26.0;13.0;13.0
1869;Groningen (PV);1996 juli;11.0;4.0;7.0;3.0;4.0
1870;Groningen (PV);1996 augustus;10.0;3.0;7.0;2.0;5.0
1871;Groningen (PV);1996 september;26.0;10.0;16.0;3.0;13.0
1872;Groningen (PV);1996 3e kwartaal;47.0;17.0;30.0;8.0;22.0
1873;Groningen (PV);1996 oktober;24.0;6.0;18.0;9.0;9.0
1874;Groningen (PV);1996 november;15.0;5.0;10.0;2.0;8.0
1875;Groningen (PV);1996 december;17.0;5.0;12.0;6.0;6.0
1876;Groningen (PV);1996 4e kwartaal;56.0;16.0;40.0;17.0;23.0
1877;Groningen (PV);1996;201.0;71.0;130.0;47.0;83.0
1878;Groningen (PV);1997 januari;16.0;4.0;12.0;4.0;8.0
1879;Groningen (PV);1997 februari;22.0;5.0;17.0;7.0;10.0
1880;Groningen (PV);1997 maart;16.0;7.0;9.0;3.0;6.0
1881;Groningen (PV);1997 1e kwartaal;54.0;16.0;38.0;14.0;24.0
1882;Groningen (PV);1997 april;14.0;4.0;10.0;3.0;7.0
1883;Groningen (PV);1997 mei;9.0;4.0;5.0;;5.0
1884;Groningen (PV);1997 juni;18.0;3.0;15.0;7.0;8.0
1885;Groningen (PV);1997 2e kwartaal;41.0;11.0;30.0;10.0;20.0
1886;Groningen (PV);1997 juli;17.0;9.0;8.0;3.0;5.0
1887;Groningen (PV);1997 augustus;11.0;7.0;4.0;2.0;2.0
1888;Groningen (PV);1997 september;29.0;14.0;15.0;3.0;12.0
1889;Groningen (PV);1997 3e kwartaal;57.0;30.0;27.0;8.0;19.0
1890;Groningen (PV);1997 oktober;16.0;6.0;10.0;2.0;8.0
1891;Groningen (PV);1997 november;21.0;9.0;12.0;6.0;6.0
1892;Groningen (PV);1997 december;15.0;7.0;8.0;4.0;4.0
1893;Groningen (PV);1997 4e kwartaal;52.0;22.0;30.0;12.0;18.0
1894;Groningen (PV);1997;204.0;79.0;125.0;44.0;81.0
1895;Groningen (PV);1998 januari;13.0;3.0;10.0;5.0;5.0
1896;Groningen (PV);1998 februari;13.0;4.0;9.0;3.0;6.0
1897;Groningen (PV);1998 maart;13.0;5.0;8.0;3.0;5.0
1898;Groningen (PV);1998 1e kwartaal;39.0;12.0;27.0;11.0;16.0
1899;Groningen (PV);1998 april;24.0;12.0;12.0;4.0;8.0
1900;Groningen (PV);1998 mei;18.0;9.0;9.0;4.0;5.0
1901;Groningen (PV);1998 juni;12.0;3.0;9.0;3.0;6.0
1902;Groningen (PV);1998 2e kwartaal;54.0;24.0;30.0;11.0;19.0
1903;Groningen (PV);1998 juli;14.0;3.0;11.0;4.0;7.0
1904;Groningen (PV);1998 augustus;12.0;3.0;9.0;2.0;7.0
1905;Groningen (PV);1998 september;20.0;7.0;13.0;6.0;7.0
1906;Groningen (PV);1998 3e kwartaal;46.0;13.0;33.0;12.0;21.0
1907;Groningen (PV);1998 oktober;12.0;6.0;6.0;3.0;3.0
1908;Groningen (PV);1998 november;16.0;7.0;9.0;4.0;5.0
1909;Groningen (PV);1998 december;11.0;6.0;5.0;1.0;4.0
1910;Groningen (PV);1998 4e kwartaal;39.0;19.0;20.0;8.0;12.0
1911;Groningen (PV);1998;178.0;68.0;110.0;42.0;68.0
1912;Groningen (PV);1999 januari;15.0;5.0;10.0;5.0;5.0
1913;Groningen (PV);1999 februari;20.0;9.0;11.0;7.0;4.0
1914;Groningen (PV);1999 maart;7.0;2.0;5.0;;5.0
1915;Groningen (PV);1999 1e kwartaal;42.0;16.0;26.0;12.0;14.0
1916;Groningen (PV);1999 april;11.0;4.0;7.0;1.0;6.0
1917;Groningen (PV);1999 mei;5.0;3.0;2.0;2.0;
1918;Groningen (PV);1999 juni;17.0;10.0;7.0;3.0;4.0
1919;Groningen (PV);1999 2e kwartaal;33.0;17.0;16.0;6.0;10.0
1920;Groningen (PV);1999 juli;7.0;4.0;3.0;;3.0
1921;Groningen (PV);1999 augustus;17.0;8.0;9.0;2.0;7.0
1922;Groningen (PV);1999 september;9.0;4.0;5.0;2.0;3.0
1923;Groningen (PV);1999 3e kwartaal;33.0;16.0;17.0;4.0;13.0
1924;Groningen (PV);1999 oktober;21.0;6.0;15.0;9.0;6.0
1925;Groningen (PV);1999 november;16.0;9.0;7.0;3.0;4.0
1926;Groningen (PV);1999 december;7.0;2.0;5.0;3.0;2.0
1927;Groningen (PV);1999 4e kwartaal;44.0;17.0;27.0;15.0;12.0
1928;Groningen (PV);1999;152.0;66.0;86.0;37.0;49.0
1929;Groningen (PV);2000 januari;9.0;6.0;3.0;;3.0
1930;Groningen (PV);2000 februari;13.0;7.0;6.0;4.0;2.0
1931;Groningen (PV);2000 maart;14.0;9.0;5.0;1.0;4.0
1932;Groningen (PV);2000 1e kwartaal;36.0;22.0;14.0;5.0;9.0
1933;Groningen (PV);2000 april;11.0;5.0;6.0;2.0;4.0
1934;Groningen (PV);2000 mei;12.0;6.0;6.0;6.0;
1935;Groningen (PV);2000 juni;9.0;6.0;3.0;2.0;1.0
1936;Groningen (PV);2000 2e kwartaal;32.0;17.0;15.0;10.0;5.0
1937;Groningen (PV);2000 juli;11.0;4.0;7.0;2.0;5.0
1938;Groningen (PV);2000 augustus;14.0;3.0;11.0;5.0;6.0
1939;Groningen (PV);2000 september;17.0;7.0;10.0;7.0;3.0
1940;Groningen (PV);2000 3e kwartaal;42.0;14.0;28.0;14.0;14.0
1941;Groningen (PV);2000 oktober;19.0;7.0;12.0;5.0;7.0
1942;Groningen (PV);2000 november;17.0;12.0;5.0;5.0;
1943;Groningen (PV);2000 december;15.0;7.0;8.0;5.0;3.0
1944;Groningen (PV);2000 4e kwartaal;51.0;26.0;25.0;15.0;10.0
1945;Groningen (PV);2000;161.0;79.0;82.0;44.0;38.0
1946;Groningen (PV);2001 januari;15.0;5.0;10.0;6.0;4.0
1947;Groningen (PV);2001 februari;21.0;7.0;14.0;11.0;3.0
1948;Groningen (PV);2001 maart;11.0;3.0;8.0;3.0;5.0
1949;Groningen (PV);2001 1e kwartaal;47.0;15.0;32.0;20.0;12.0
1950;Groningen (PV);2001 april;19.0;8.0;11.0;8.0;3.0
1951;Groningen (PV);2001 mei;13.0;6.0;7.0;3.0;4.0
1952;Groningen (PV);2001 juni;15.0;8.0;7.0;4.0;3.0
1953;Groningen (PV);2001 2e kwartaal;47.0;22.0;25.0;15.0;10.0
1954;Groningen (PV);2001 juli;32.0;13.0;19.0;14.0;5.0
1955;Groningen (PV);2001 augustus;7.0;2.0;5.0;3.0;2.0
1956;Groningen (PV);2001 september;20.0;11.0;9.0;5.0;4.0
1957;Groningen (PV);2001 3e kwartaal;59.0;26.0;33.0;22.0;11.0
1958;Groningen (PV);2001 oktober;18.0;10.0;8.0;4.0;4.0
1959;Groningen (PV);2001 november;19.0;7.0;12.0;7.0;5.0
1960;Groningen (PV);2001 december;11.0;5.0;6.0;3.0;3.0
1961;Groningen (PV);2001 4e kwartaal;48.0;22.0;26.0;14.0;12.0
1962;Groningen (PV);2001;201.0;85.0;116.0;71.0;45.0
1963;Groningen (PV);2002 januari;22.0;12.0;10.0;6.0;4.0
1964;Groningen (PV);2002 februari;17.0;6.0;11.0;7.0;4.0
1965;Groningen (PV);2002 maart;16.0;6.0;10.0;5.0;5.0
1966;Groningen (PV);2002 1e kwartaal;55.0;24.0;31.0;18.0;13.0
1967;Groningen (PV);2002 april;16.0;6.0;10.0;5.0;5.0
1968;Groningen (PV);2002 mei;34.0;24.0;10.0;4.0;6.0
1969;Groningen (PV);2002 juni;19.0;8.0;11.0;4.0;7.0
1970;Groningen (PV);2002 2e kwartaal;69.0;38.0;31.0;13.0;18.0
1971;Groningen (PV);2002 juli;30.0;16.0;14.0;10.0;4.0
1972;Groningen (PV);2002 augustus;8.0;2.0;6.0;2.0;4.0
1973;Groningen (PV);2002 september;21.0;6.0;15.0;9.0;6.0
1974;Groningen (PV);2002 3e kwartaal;59.0;24.0;35.0;21.0;14.0
1975;Groningen (PV);2002 oktober;12.0;9.0;3.0;2.0;1.0
1976;Groningen (PV);2002 november;12.0;6.0;6.0;6.0;
1977;Groningen (PV);2002 december;16.0;3.0;13.0;9.0;4.0
1978;Groningen (PV);2002 4e kwartaal;40.0;18.0;22.0;17.0;5.0
1979;Groningen (PV);2002;223.0;104.0;119.0;69.0;50.0
1980;Groningen (PV);2003 januari;21.0;13.0;8.0;1.0;7.0
1981;Groningen (PV);2003 februari;30.0;22.0;8.0;3.0;5.0
1982;Groningen (PV);2003 maart;19.0;11.0;8.0;7.0;1.0
1983;Groningen (PV);2003 1e kwartaal;70.0;46.0;24.0;11.0;13.0
1984;Groningen (PV);2003 april;31.0;17.0;14.0;10.0;4.0
1985;Groningen (PV);2003 mei;27.0;14.0;13.0;11.0;2.0
1986;Groningen (PV);2003 juni;32.0;20.0;12.0;8.0;4.0
1987;Groningen (PV);2003 2e kwartaal;90.0;51.0;39.0;29.0;10.0
1988;Groningen (PV);2003 juli;36.0;23.0;13.0;9.0;4.0
1989;Groningen (PV);2003 augustus;17.0;8.0;9.0;5.0;4.0
1990;Groningen (PV);2003 september;57.0;31.0;26.0;20.0;6.0
1991;Groningen (PV);2003 3e kwartaal;110.0;62.0;48.0;34.0;14.0
1992;Groningen (PV);2003 oktober;23.0;15.0;8.0;6.0;2.0
1993;Groningen (PV);2003 november;36.0;13.0;23.0;16.0;7.0
1994;Groningen (PV);2003 december;30.0;14.0;16.0;13.0;3.0
1995;Groningen (PV);2003 4e kwartaal;89.0;42.0;47.0;35.0;12.0
1996;Groningen (PV);2003;359.0;201.0;158.0;109.0;49.0
1997;Groningen (PV);2004 januari;30.0;11.0;19.0;14.0;5.0
1998;Groningen (PV);2004 februari;39.0;22.0;17.0;8.0;9.0
1999;Groningen (PV);2004 maart;36.0;21.0;15.0;9.0;6.0
2000;Groningen (PV);2004 1e kwartaal;105.0;54.0;51.0;31.0;20.0
2001;Groningen (PV);2004 april;23.0;6.0;17.0;11.0;6.0
2002;Groningen (PV);2004 mei;14.0;6.0;8.0;3.0;5.0
2003;Groningen (PV);2004 juni;24.0;12.0;12.0;7.0;5.0
2004;Groningen (PV);2004 2e kwartaal;61.0;24.0;37.0;21.0;16.0
2005;Groningen (PV);2004 juli;23.0;7.0;16.0;12.0;4.0
2006;Groningen (PV);2004 augustus;25.0;15.0;10.0;6.0;4.0
2007;Groningen (PV);2004 september;27.0;11.0;16.0;9.0;7.0
2008;Groningen (PV);2004 3e kwartaal;75.0;33.0;42.0;27.0;15.0
2009;Groningen (PV);2004 oktober;17.0;14.0;3.0;2.0;1.0
2010;Groningen (PV);2004 november;34.0;16.0;18.0;12.0;6.0
2011;Groningen (PV);2004 december;23.0;11.0;12.0;7.0;5.0
2012;Groningen (PV);2004 4e kwartaal;74.0;41.0;33.0;21.0;12.0
2013;Groningen (PV);2004;315.0;152.0;163.0;100.0;63.0
2014;Groningen (PV);2005 januari;24.0;12.0;12.0;5.0;7.0
2015;Groningen (PV);2005 februari;31.0;20.0;11.0;4.0;7.0
2016;Groningen (PV);2005 maart;29.0;15.0;14.0;8.0;6.0
2017;Groningen (PV);2005 1e kwartaal;84.0;47.0;37.0;17.0;20.0
2018;Groningen (PV);2005 april;21.0;6.0;15.0;7.0;8.0
2019;Groningen (PV);2005 mei;42.0;26.0;16.0;10.0;6.0
2020;Groningen (PV);2005 juni;28.0;13.0;15.0;6.0;9.0
2021;Groningen (PV);2005 2e kwartaal;91.0;45.0;46.0;23.0;23.0
2022;Groningen (PV);2005 juli;28.0;13.0;15.0;8.0;7.0
2023;Groningen (PV);2005 augustus;15.0;3.0;12.0;8.0;4.0
2024;Groningen (PV);2005 september;27.0;6.0;21.0;9.0;12.0
2025;Groningen (PV);2005 3e kwartaal;70.0;22.0;48.0;25.0;23.0
2026;Groningen (PV);2005 oktober;29.0;19.0;10.0;7.0;3.0
2027;Groningen (PV);2005 november;23.0;14.0;9.0;5.0;4.0
2028;Groningen (PV);2005 december;17.0;11.0;6.0;4.0;2.0
2029;Groningen (PV);2005 4e kwartaal;69.0;44.0;25.0;16.0;9.0
2030;Groningen (PV);2005;314.0;158.0;156.0;81.0;75.0
2031;Groningen (PV);2006 januari;19.0;9.0;10.0;7.0;3.0
2032;Groningen (PV);2006 februari;29.0;15.0;14.0;9.0;5.0
2033;Groningen (PV);2006 maart;27.0;14.0;13.0;10.0;3.0
2034;Groningen (PV);2006 1e kwartaal;75.0;38.0;37.0;26.0;11.0
2035;Groningen (PV);2006 april;19.0;7.0;12.0;6.0;6.0
2036;Groningen (PV);2006 mei;30.0;7.0;23.0;17.0;6.0
2037;Groningen (PV);2006 juni;16.0;7.0;9.0;4.0;5.0
2038;Groningen (PV);2006 2e kwartaal;65.0;21.0;44.0;27.0;17.0
2039;Groningen (PV);2006 juli;20.0;6.0;14.0;8.0;6.0
2040;Groningen (PV);2006 augustus;23.0;4.0;19.0;10.0;9.0
2041;Groningen (PV);2006 september;28.0;10.0;18.0;13.0;5.0
2042;Groningen (PV);2006 3e kwartaal;71.0;20.0;51.0;31.0;20.0
2043;Groningen (PV);2006 oktober;28.0;9.0;19.0;12.0;7.0
