ID;SectorBranchesSIC2008;Periods;TurnoverIndices_1;TurnoverYearOnYearChange_2
1639;466 Wholesale of other machinery;2009;86.8;-14.7
1640;466 Wholesale of other machinery;2010 1st quarter;82.0;-6.0
1641;466 Wholesale of other machinery;2010 2nd quarter;84.8;0.1
1642;466 Wholesale of other machinery;2010 3rd quarter;86.6;7.8
1643;466 Wholesale of other machinery;2010 4th quarter;107.1;13.0
1644;466 Wholesale of other machinery;2010;90.1;3.9
1645;466 Wholesale of other machinery;2011 1st quarter;96.6;17.8
1646;466 Wholesale of other machinery;2011 2nd quarter;95.9;13.1
1647;466 Wholesale of other machinery;2011 3rd quarter;97.4;12.5
1648;466 Wholesale of other machinery;2011 4th quarter;103.6;-3.3
1649;466 Wholesale of other machinery;2011;98.4;9.2
1650;466 Wholesale of other machinery;2012 1st quarter;97.5;1.0
1651;466 Wholesale of other machinery;2012 2nd quarter;97.6;1.8
1652;466 Wholesale of other machinery;2012 3rd quarter;92.3;-5.2
1653;466 Wholesale of other machinery;2012 4th quarter;100.8;-2.7
1654;466 Wholesale of other machinery;2012;97.0;-1.4
1655;466 Wholesale of other machinery;2013 1st quarter;91.1;-6.6
1656;466 Wholesale of other machinery;2013 2nd quarter;95.7;-1.9
1657;466 Wholesale of other machinery;2013 3rd quarter;91.3;-1.1
1658;466 Wholesale of other machinery;2013 4th quarter;99.9;-0.9
1659;466 Wholesale of other machinery;2013;94.5;-2.6
1660;466 Wholesale of other machinery;2014 1st quarter;90.8;-0.3
1661;466 Wholesale of other machinery;2014 2nd quarter;94.4;-1.4
1662;466 Wholesale of other machinery;2014 3rd quarter;93.6;2.6
1663;466 Wholesale of other machinery;2014 4th quarter;105.1;5.2
1664;466 Wholesale of other machinery;2014;96.0;1.6
1665;466 Wholesale of other machinery;2015 1st quarter;96.9;6.6
1666;466 Wholesale of other machinery;2015 2nd quarter;100.6;6.5
1667;466 Wholesale of other machinery;2015 3rd quarter;94.2;0.7
1668;466 Wholesale of other machinery;2015 4th quarter;108.3;3.1
1669;466 Wholesale of other machinery;2015;100.0;4.2
1670;466 Wholesale of other machinery;2016 1st quarter;102.4;5.7
1671;466 Wholesale of other machinery;2016 2nd quarter;106.6;5.9
1672;466 Wholesale of other machinery;2016 3rd quarter;98.8;4.8
1673;466 Wholesale of other machinery;2016 4th quarter;112.0;3.4
1674;466 Wholesale of other machinery;2016;104.9;4.9
1675;466 Wholesale of other machinery;2017 1st quarter;109.7;7.1
1676;466 Wholesale of other machinery;2017 2nd quarter;112.3;5.3
1677;466 Wholesale of other machinery;2017 3rd quarter;108.6;9.9
1678;466 Wholesale of other machinery;2017 4th quarter;119.0;6.3
1679;466 Wholesale of other machinery;2017;112.4;7.1
1680;466 Wholesale of other machinery;2018 1st quarter;115.8;5.5
1681;466 Wholesale of other machinery;2018 2nd quarter;119.6;6.5
1682;466 Wholesale of other machinery;2018 3rd quarter;111.9;3.0
1683;466 Wholesale of other machinery;2018 4th quarter;125.5;5.4
1684;466 Wholesale of other machinery;2018;118.2;5.1
1685;466 Wholesale of other machinery;2019 1st quarter;122.7;5.9
1686;466 Wholesale of other machinery;2019 2nd quarter;124.7;4.3
1687;466 Wholesale of other machinery;2019 3rd quarter;117.9;5.4
1688;466 Wholesale of other machinery;2019 4th quarter;127.2;1.4
1689;466 Wholesale of other machinery;2019;123.1;4.2
1690;466 Wholesale of other machinery;2020 1st quarter;124.5;1.5
1691;466 Wholesale of other machinery;2020 2nd quarter;111.0;-11.0
1692;466 Wholesale of other machinery;2020 3rd quarter;116.1;-1.5
1693;466 Wholesale of other machinery;2020 4th quarter;127.8;0.5
1694;466 Wholesale of other machinery;2020;119.9;-2.6
1695;466 Wholesale of other machinery;2021 1st quarter;126.7;1.7
1696;466 Wholesale of other machinery;2021 2nd quarter;133.7;20.5
1697;466 Wholesale of other machinery;2021 3rd quarter;129.7;11.7
1698;466 Wholesale of other machinery;2021 4th quarter;145.2;13.6
1699;466 Wholesale of other machinery;2021;133.8;11.7
1700;466 Wholesale of other machinery;2022 1st quarter;139.7;10.3
1701;466 Wholesale of other machinery;2022 2nd quarter;154.3;15.3
1702;466 Wholesale of other machinery;2022 3rd quarter;149.7;15.4
1703;466 Wholesale of other machinery;2022 4th quarter;165.9;14.2
1704;466 Wholesale of other machinery;2022;152.4;13.9
1705;466 Wholesale of other machinery;2023 1st quarter;162.0;15.9
1706;466 Wholesale of other machinery;2023 2nd quarter;161.2;4.5
1707;466 Wholesale of other machinery;2023 3rd quarter;154.0;2.9
1708;466 Wholesale of other machinery;2023;159.3;4.5
1709;466 Wholesale of other machinery;2023 4th quarter;159.8;-3.6
1710;467 Other specialised wholesale;2005 1st quarter;82.5;
1711;467 Other specialised wholesale;2005 2nd quarter;96.8;
1712;467 Other specialised wholesale;2005 3rd quarter;93.8;
1713;467 Other specialised wholesale;2005 4th quarter;100.8;
1714;467 Other specialised wholesale;2005;93.4;
1715;467 Other specialised wholesale;2006 1st quarter;100.9;22.3
1716;467 Other specialised wholesale;2006 2nd quarter;113.9;17.7
1717;467 Other specialised wholesale;2006 3rd quarter;109.4;16.6
1718;467 Other specialised wholesale;2006 4th quarter;110.7;9.9
1719;467 Other specialised wholesale;2006;108.7;16.4
1720;467 Other specialised wholesale;2007 1st quarter;113.3;12.3
1721;467 Other specialised wholesale;2007 2nd quarter;123.0;8.0
1722;467 Other specialised wholesale;2007 3rd quarter;117.6;7.4
1723;467 Other specialised wholesale;2007 4th quarter;128.7;16.2
1724;467 Other specialised wholesale;2007;120.6;10.9
1725;467 Other specialised wholesale;2008 1st quarter;129.4;14.3
1726;467 Other specialised wholesale;2008 2nd quarter;153.9;25.2
1727;467 Other specialised wholesale;2008 3rd quarter;146.2;24.3
1728;467 Other specialised wholesale;2008 4th quarter;123.9;-3.7
1729;467 Other specialised wholesale;2008;138.4;14.7
1730;467 Other specialised wholesale;2009 1st quarter;107.9;-16.7
1731;467 Other specialised wholesale;2009 2nd quarter;118.8;-22.9
1732;467 Other specialised wholesale;2009 3rd quarter;118.6;-18.8
1733;467 Other specialised wholesale;2009 4th quarter;125.1;1.0
1734;467 Other specialised wholesale;2009;117.6;-15.0
1735;467 Other specialised wholesale;2010 1st quarter;127.0;17.8
1736;467 Other specialised wholesale;2010 2nd quarter;145.0;22.1
1737;467 Other specialised wholesale;2010 3rd quarter;130.4;10.0
1738;467 Other specialised wholesale;2010 4th quarter;146.2;16.8
1739;467 Other specialised wholesale;2010;137.2;16.6
1740;467 Other specialised wholesale;2011 1st quarter;153.1;20.5
1741;467 Other specialised wholesale;2011 2nd quarter;168.2;16.0
1742;467 Other specialised wholesale;2011 3rd quarter;155.3;19.1
1743;467 Other specialised wholesale;2011 4th quarter;150.8;3.2
1744;467 Other specialised wholesale;2011;156.9;14.4
1745;467 Other specialised wholesale;2012 1st quarter;151.1;-1.3
1746;467 Other specialised wholesale;2012 2nd quarter;150.3;-10.6
1747;467 Other specialised wholesale;2012 3rd quarter;147.3;-5.2
1748;467 Other specialised wholesale;2012 4th quarter;140.9;-6.6
1749;467 Other specialised wholesale;2012;147.4;-6.0
1750;467 Other specialised wholesale;2013 1st quarter;128.6;-14.8
1751;467 Other specialised wholesale;2013 2nd quarter;133.1;-11.5
1752;467 Other specialised wholesale;2013 3rd quarter;132.4;-10.1
1753;467 Other specialised wholesale;2013 4th quarter;128.3;-8.9
1754;467 Other specialised wholesale;2013;130.6;-11.4
1755;467 Other specialised wholesale;2014 1st quarter;121.3;-5.7
1756;467 Other specialised wholesale;2014 2nd quarter;128.7;-3.3
1757;467 Other specialised wholesale;2014 3rd quarter;118.2;-10.7
1758;467 Other specialised wholesale;2014 4th quarter;104.1;-18.8
1759;467 Other specialised wholesale;2014;118.1;-9.6
1760;467 Other specialised wholesale;2015 1st quarter;96.5;-20.5
1761;467 Other specialised wholesale;2015 2nd quarter;106.5;-17.3
1762;467 Other specialised wholesale;2015 3rd quarter;102.0;-13.7
1763;467 Other specialised wholesale;2015 4th quarter;95.0;-8.8
1764;467 Other specialised wholesale;2015;100.0;-15.3
1765;467 Other specialised wholesale;2016 1st quarter;87.4;-9.4
1766;467 Other specialised wholesale;2016 2nd quarter;104.8;-1.6
1767;467 Other specialised wholesale;2016 3rd quarter;102.3;0.2
1768;467 Other specialised wholesale;2016 4th quarter;108.0;13.7
1769;467 Other specialised wholesale;2016;100.6;0.6
1770;467 Other specialised wholesale;2017 1st quarter;116.0;32.7
1771;467 Other specialised wholesale;2017 2nd quarter;115.1;9.8
1772;467 Other specialised wholesale;2017 3rd quarter;108.0;5.6
1773;467 Other specialised wholesale;2017 4th quarter;116.7;8.0
1774;467 Other specialised wholesale;2017;113.9;13.2
1775;467 Other specialised wholesale;2018 1st quarter;120.5;3.9
1776;467 Other specialised wholesale;2018 2nd quarter;131.2;14.0
1777;467 Other specialised wholesale;2018 3rd quarter;121.8;12.8
1778;467 Other specialised wholesale;2018 4th quarter;126.8;8.6
1779;467 Other specialised wholesale;2018;125.1;9.8
1780;467 Other specialised wholesale;2019 1st quarter;121.3;0.7
1781;467 Other specialised wholesale;2019 2nd quarter;128.8;-1.8
1782;467 Other specialised wholesale;2019 3rd quarter;125.3;2.8
1783;467 Other specialised wholesale;2019 4th quarter;126.8;0.0
1784;467 Other specialised wholesale;2019;125.5;0.4
1785;467 Other specialised wholesale;2020 1st quarter;123.0;1.4
1786;467 Other specialised wholesale;2020 2nd quarter;94.9;-26.3
1787;467 Other specialised wholesale;2020 3rd quarter;101.4;-19.1
1788;467 Other specialised wholesale;2020 4th quarter;104.0;-18.0
1789;467 Other specialised wholesale;2020;105.8;-15.7
1790;467 Other specialised wholesale;2021 1st quarter;121.9;-1.0
1791;467 Other specialised wholesale;2021 2nd quarter;142.0;49.6
1792;467 Other specialised wholesale;2021 3rd quarter;140.9;38.9
1793;467 Other specialised wholesale;2021 4th quarter;156.8;50.7
1794;467 Other specialised wholesale;2021;140.4;32.6
1795;467 Other specialised wholesale;2022 1st quarter;174.2;42.9
1796;467 Other specialised wholesale;2022 2nd quarter;201.5;41.9
1797;467 Other specialised wholesale;2022 3rd quarter;186.9;32.7
1798;467 Other specialised wholesale;2022 4th quarter;183.5;17.1
1799;467 Other specialised wholesale;2022;186.5;32.9
1800;467 Other specialised wholesale;2023 1st quarter;167.5;-3.9
1801;467 Other specialised wholesale;2023 2nd quarter;156.1;-22.5
1802;467 Other specialised wholesale;2023 3rd quarter;154.5;-17.3
1803;467 Other specialised wholesale;2023;159.7;-14.4
1804;467 Other specialised wholesale;2023 4th quarter;160.7;-12.4
1805;4671 Wholesale of mineral oils;2005 1st quarter;77.4;
1806;4671 Wholesale of mineral oils;2005 2nd quarter;95.4;
1807;4671 Wholesale of mineral oils;2005 3rd quarter;100.6;
1808;4671 Wholesale of mineral oils;2005 4th quarter;107.7;
1809;4671 Wholesale of mineral oils;2005;95.3;
1810;4671 Wholesale of mineral oils;2006 1st quarter;107.3;38.7
1811;4671 Wholesale of mineral oils;2006 2nd quarter;121.3;27.2
1812;4671 Wholesale of mineral oils;2006 3rd quarter;121.7;21.0
1813;4671 Wholesale of mineral oils;2006 4th quarter;119.6;11.0
1814;4671 Wholesale of mineral oils;2006;117.5;23.3
1815;4671 Wholesale of mineral oils;2007 1st quarter;119.5;11.4
1816;4671 Wholesale of mineral oils;2007 2nd quarter;122.3;0.9
1817;4671 Wholesale of mineral oils;2007 3rd quarter;130.2;7.0
1818;4671 Wholesale of mineral oils;2007 4th quarter;148.6;24.3
1819;4671 Wholesale of mineral oils;2007;130.2;10.8
1820;4671 Wholesale of mineral oils;2008 1st quarter;142.7;19.4
1821;4671 Wholesale of mineral oils;2008 2nd quarter;177.9;45.4
1822;4671 Wholesale of mineral oils;2008 3rd quarter;178.0;36.6
1823;4671 Wholesale of mineral oils;2008 4th quarter;146.5;-1.4
1824;4671 Wholesale of mineral oils;2008;161.3;23.9
1825;4671 Wholesale of mineral oils;2009 1st quarter;129.9;-9.0
1826;4671 Wholesale of mineral oils;2009 2nd quarter;143.9;-19.1
1827;4671 Wholesale of mineral oils;2009 3rd quarter;153.9;-13.5
1828;4671 Wholesale of mineral oils;2009 4th quarter;170.2;16.2
1829;4671 Wholesale of mineral oils;2009;149.5;-7.3
1830;4671 Wholesale of mineral oils;2010 1st quarter;172.3;32.7
1831;4671 Wholesale of mineral oils;2010 2nd quarter;191.9;33.3
1832;4671 Wholesale of mineral oils;2010 3rd quarter;171.8;11.7
1833;4671 Wholesale of mineral oils;2010 4th quarter;201.0;18.1
1834;4671 Wholesale of mineral oils;2010;184.3;23.3
1835;4671 Wholesale of mineral oils;2011 1st quarter;203.7;18.2
1836;4671 Wholesale of mineral oils;2011 2nd quarter;227.9;18.7
1837;4671 Wholesale of mineral oils;2011 3rd quarter;215.8;25.5
1838;4671 Wholesale of mineral oils;2011 4th quarter;206.6;2.8
1839;4671 Wholesale of mineral oils;2011;213.5;15.9
1840;4671 Wholesale of mineral oils;2012 1st quarter;202.5;-0.6
1841;4671 Wholesale of mineral oils;2012 2nd quarter;197.0;-13.5
1842;4671 Wholesale of mineral oils;2012 3rd quarter;206.1;-4.5
1843;4671 Wholesale of mineral oils;2012 4th quarter;191.3;-7.4
1844;4671 Wholesale of mineral oils;2012;199.2;-6.7
1845;4671 Wholesale of mineral oils;2013 1st quarter;166.1;-18.0
1846;4671 Wholesale of mineral oils;2013 2nd quarter;168.0;-14.7
1847;4671 Wholesale of mineral oils;2013 3rd quarter;176.2;-14.5
1848;4671 Wholesale of mineral oils;2013 4th quarter;168.8;-11.8
1849;4671 Wholesale of mineral oils;2013;169.8;-14.8
1850;4671 Wholesale of mineral oils;2014 1st quarter;149.5;-10.0
1851;4671 Wholesale of mineral oils;2014 2nd quarter;158.3;-5.8
1852;4671 Wholesale of mineral oils;2014 3rd quarter;142.4;-19.2
1853;4671 Wholesale of mineral oils;2014 4th quarter;108.8;-35.5
1854;4671 Wholesale of mineral oils;2014;139.7;-17.7
1855;4671 Wholesale of mineral oils;2015 1st quarter;93.2;-37.6
1856;4671 Wholesale of mineral oils;2015 2nd quarter;105.6;-33.3
1857;4671 Wholesale of mineral oils;2015 3rd quarter;108.1;-24.1
1858;4671 Wholesale of mineral oils;2015 4th quarter;93.0;-14.5
1859;4671 Wholesale of mineral oils;2015;100.0;-28.4
1860;4671 Wholesale of mineral oils;2016 1st quarter;77.7;-16.7
1861;4671 Wholesale of mineral oils;2016 2nd quarter;104.0;-1.5
1862;4671 Wholesale of mineral oils;2016 3rd quarter;107.3;-0.8
1863;4671 Wholesale of mineral oils;2016 4th quarter;115.0;23.6
1864;4671 Wholesale of mineral oils;2016;101.0;1.0
1865;4671 Wholesale of mineral oils;2017 1st quarter;120.6;55.2
1866;4671 Wholesale of mineral oils;2017 2nd quarter;113.0;8.6
1867;4671 Wholesale of mineral oils;2017 3rd quarter;108.2;0.8
1868;4671 Wholesale of mineral oils;2017 4th quarter;118.9;3.4
1869;4671 Wholesale of mineral oils;2017;115.2;14.0
1870;4671 Wholesale of mineral oils;2018 1st quarter;124.8;3.5
1871;4671 Wholesale of mineral oils;2018 2nd quarter;137.8;21.9
1872;4671 Wholesale of mineral oils;2018 3rd quarter;135.0;24.9
1873;4671 Wholesale of mineral oils;2018 4th quarter;137.1;15.3
1874;4671 Wholesale of mineral oils;2018;133.7;16.1
1875;4671 Wholesale of mineral oils;2019 1st quarter;127.7;2.3
1876;4671 Wholesale of mineral oils;2019 2nd quarter;136.4;-1.0
1877;4671 Wholesale of mineral oils;2019 3rd quarter;144.0;6.6
1878;4671 Wholesale of mineral oils;2019 4th quarter;147.0;7.2
1879;4671 Wholesale of mineral oils;2019;138.8;3.8
1880;4671 Wholesale of mineral oils;2020 1st quarter;130.6;2.3
1881;4671 Wholesale of mineral oils;2020 2nd quarter;73.1;-46.4
1882;4671 Wholesale of mineral oils;2020 3rd quarter;90.4;-37.2
1883;4671 Wholesale of mineral oils;2020 4th quarter;85.0;-42.2
1884;4671 Wholesale of mineral oils;2020;94.8;-31.7
1885;4671 Wholesale of mineral oils;2021 1st quarter;113.0;-13.5
1886;4671 Wholesale of mineral oils;2021 2nd quarter;135.1;84.8
1887;4671 Wholesale of mineral oils;2021 3rd quarter;145.7;61.1
1888;4671 Wholesale of mineral oils;2021 4th quarter;166.0;95.4
1889;4671 Wholesale of mineral oils;2021;140.0;47.7
1890;4671 Wholesale of mineral oils;2022 1st quarter;190.0;68.1
1891;4671 Wholesale of mineral oils;2022 2nd quarter;242.5;79.5
1892;4671 Wholesale of mineral oils;2022 3rd quarter;241.2;65.6
1893;4671 Wholesale of mineral oils;2022 4th quarter;233.2;40.5
1894;4671 Wholesale of mineral oils;2022;226.7;62.0
1895;4671 Wholesale of mineral oils;2023 1st quarter;191.5;0.8
1896;4671 Wholesale of mineral oils;2023 2nd quarter;172.5;-28.9
1897;4671 Wholesale of mineral oils;2023 3rd quarter;190.7;-20.9
1898;4671 Wholesale of mineral oils;2023;188.1;-17.0
1899;4671 Wholesale of mineral oils;2023 4th quarter;197.9;-15.1
1900;4672 Wholesale of metals and metal ores;2005 1st quarter;79.2;
1901;4672 Wholesale of metals and metal ores;2005 2nd quarter;88.5;
1902;4672 Wholesale of metals and metal ores;2005 3rd quarter;81.1;
1903;4672 Wholesale of metals and metal ores;2005 4th quarter;89.0;
1904;4672 Wholesale of metals and metal ores;2005;84.5;
1905;4672 Wholesale of metals and metal ores;2006 1st quarter;87.6;10.6
1906;4672 Wholesale of metals and metal ores;2006 2nd quarter;98.7;11.5
1907;4672 Wholesale of metals and metal ores;2006 3rd quarter;100.8;24.2
1908;4672 Wholesale of metals and metal ores;2006 4th quarter;106.2;19.3
1909;4672 Wholesale of metals and metal ores;2006;98.3;16.4
1910;4672 Wholesale of metals and metal ores;2007 1st quarter;115.3;31.6
1911;4672 Wholesale of metals and metal ores;2007 2nd quarter;129.2;31.0
1912;4672 Wholesale of metals and metal ores;2007 3rd quarter;116.4;15.5
1913;4672 Wholesale of metals and metal ores;2007 4th quarter;123.4;16.2
1914;4672 Wholesale of metals and metal ores;2007;121.1;23.1
1915;4672 Wholesale of metals and metal ores;2008 1st quarter;131.9;14.4
1916;4672 Wholesale of metals and metal ores;2008 2nd quarter;150.6;16.6
1917;4672 Wholesale of metals and metal ores;2008 3rd quarter;141.0;21.2
1918;4672 Wholesale of metals and metal ores;2008 4th quarter;116.5;-5.5
1919;4672 Wholesale of metals and metal ores;2008;135.0;11.5
1920;4672 Wholesale of metals and metal ores;2009 1st quarter;90.9;-31.1
1921;4672 Wholesale of metals and metal ores;2009 2nd quarter;89.7;-40.4
1922;4672 Wholesale of metals and metal ores;2009 3rd quarter;85.2;-39.6
1923;4672 Wholesale of metals and metal ores;2009 4th quarter;83.3;-28.6
1924;4672 Wholesale of metals and metal ores;2009;87.3;-35.4
1925;4672 Wholesale of metals and metal ores;2010 1st quarter;79.8;-12.2
1926;4672 Wholesale of metals and metal ores;2010 2nd quarter;98.4;9.7
1927;4672 Wholesale of metals and metal ores;2010 3rd quarter;93.6;9.9
1928;4672 Wholesale of metals and metal ores;2010 4th quarter;102.9;23.6
1929;4672 Wholesale of metals and metal ores;2010;93.7;7.4
1930;4672 Wholesale of metals and metal ores;2011 1st quarter;115.0;44.2
1931;4672 Wholesale of metals and metal ores;2011 2nd quarter;114.2;16.1
1932;4672 Wholesale of metals and metal ores;2011 3rd quarter;108.9;16.3
1933;4672 Wholesale of metals and metal ores;2011 4th quarter;104.3;1.4
1934;4672 Wholesale of metals and metal ores;2011;110.6;18.1
1935;4672 Wholesale of metals and metal ores;2012 1st quarter;113.7;-1.1
1936;4672 Wholesale of metals and metal ores;2012 2nd quarter;109.2;-4.4
1937;4672 Wholesale of metals and metal ores;2012 3rd quarter;105.2;-3.4
1938;4672 Wholesale of metals and metal ores;2012 4th quarter;95.0;-9.0
1939;4672 Wholesale of metals and metal ores;2012;105.8;-4.4
1940;4672 Wholesale of metals and metal ores;2013 1st quarter;97.8;-14.0
1941;4672 Wholesale of metals and metal ores;2013 2nd quarter;105.2;-3.7
1942;4672 Wholesale of metals and metal ores;2013 3rd quarter;102.6;-2.5
1943;4672 Wholesale of metals and metal ores;2013 4th quarter;90.4;-4.8
1944;4672 Wholesale of metals and metal ores;2013;99.0;-6.4
1945;4672 Wholesale of metals and metal ores;2014 1st quarter;94.5;-3.4
1946;4672 Wholesale of metals and metal ores;2014 2nd quarter;103.5;-1.6
1947;4672 Wholesale of metals and metal ores;2014 3rd quarter;96.7;-5.7
1948;4672 Wholesale of metals and metal ores;2014 4th quarter;100.2;10.9
1949;4672 Wholesale of metals and metal ores;2014;98.7;-0.3
1950;4672 Wholesale of metals and metal ores;2015 1st quarter;102.1;8.0
1951;4672 Wholesale of metals and metal ores;2015 2nd quarter;108.3;4.7
1952;4672 Wholesale of metals and metal ores;2015 3rd quarter;98.1;1.4
1953;4672 Wholesale of metals and metal ores;2015 4th quarter;91.6;-8.6
1954;4672 Wholesale of metals and metal ores;2015;100.0;1.3
1955;4672 Wholesale of metals and metal ores;2016 1st quarter;91.0;-10.8
1956;4672 Wholesale of metals and metal ores;2016 2nd quarter;96.0;-11.3
1957;4672 Wholesale of metals and metal ores;2016 3rd quarter;95.7;-2.4
1958;4672 Wholesale of metals and metal ores;2016 4th quarter;97.7;6.7
1959;4672 Wholesale of metals and metal ores;2016;95.1;-4.9
1960;4672 Wholesale of metals and metal ores;2017 1st quarter;112.3;23.4
1961;4672 Wholesale of metals and metal ores;2017 2nd quarter;115.2;20.0
1962;4672 Wholesale of metals and metal ores;2017 3rd quarter;103.8;8.4
1963;4672 Wholesale of metals and metal ores;2017 4th quarter;110.8;13.4
1964;4672 Wholesale of metals and metal ores;2017;110.5;16.2
1965;4672 Wholesale of metals and metal ores;2018 1st quarter;115.2;2.6
1966;4672 Wholesale of metals and metal ores;2018 2nd quarter;122.1;6.1
1967;4672 Wholesale of metals and metal ores;2018 3rd quarter;99.2;-4.4
1968;4672 Wholesale of metals and metal ores;2018 4th quarter;105.8;-4.5
1969;4672 Wholesale of metals and metal ores;2018;110.6;0.1
1970;4672 Wholesale of metals and metal ores;2019 1st quarter;110.5;-4.1
1971;4672 Wholesale of metals and metal ores;2019 2nd quarter;110.9;-9.2
1972;4672 Wholesale of metals and metal ores;2019 3rd quarter;103.8;4.6
1973;4672 Wholesale of metals and metal ores;2019 4th quarter;99.3;-6.1
1974;4672 Wholesale of metals and metal ores;2019;106.1;-4.0
1975;4672 Wholesale of metals and metal ores;2020 1st quarter;105.0;-5.0
1976;4672 Wholesale of metals and metal ores;2020 2nd quarter;93.5;-15.6
1977;4672 Wholesale of metals and metal ores;2020 3rd quarter;90.2;-13.1
1978;4672 Wholesale of metals and metal ores;2020 4th quarter;96.6;-2.7
1979;4672 Wholesale of metals and metal ores;2020;96.3;-9.2
1980;4672 Wholesale of metals and metal ores;2021 1st quarter;114.5;9.0
1981;4672 Wholesale of metals and metal ores;2021 2nd quarter;129.8;38.8
1982;4672 Wholesale of metals and metal ores;2021 3rd quarter;122.7;36.1
1983;4672 Wholesale of metals and metal ores;2021 4th quarter;131.6;36.3
1984;4672 Wholesale of metals and metal ores;2021;124.7;29.4
1985;4672 Wholesale of metals and metal ores;2022 1st quarter;148.5;29.7
1986;4672 Wholesale of metals and metal ores;2022 2nd quarter;156.6;20.7
1987;4672 Wholesale of metals and metal ores;2022 3rd quarter;121.4;-1.1
1988;4672 Wholesale of metals and metal ores;2022 4th quarter;122.3;-7.1
1989;4672 Wholesale of metals and metal ores;2022;137.2;10.1
1990;4672 Wholesale of metals and metal ores;2023 1st quarter;136.5;-8.1
1991;4672 Wholesale of metals and metal ores;2023 2nd quarter;127.4;-18.7
1992;4672 Wholesale of metals and metal ores;2023 3rd quarter;113.2;-6.8
1993;4672 Wholesale of metals and metal ores;2023;124.3;-9.4
1994;4672 Wholesale of metals and metal ores;2023 4th quarter;120.1;-1.8
1995;4673 Wholesale of construction materials;2005 1st quarter;89.5;
1996;4673 Wholesale of construction materials;2005 2nd quarter;109.0;
1997;4673 Wholesale of construction materials;2005 3rd quarter;92.9;
1998;4673 Wholesale of construction materials;2005 4th quarter;103.8;
1999;4673 Wholesale of construction materials;2005;98.8;
2000;4673 Wholesale of construction materials;2006 1st quarter;100.1;11.8
2001;4673 Wholesale of construction materials;2006 2nd quarter;118.6;8.9
2002;4673 Wholesale of construction materials;2006 3rd quarter;99.9;7.6
2003;4673 Wholesale of construction materials;2006 4th quarter;109.6;5.6
2004;4673 Wholesale of construction materials;2006;107.1;8.4
2005;4673 Wholesale of construction materials;2007 1st quarter;111.5;11.4
2006;4673 Wholesale of construction materials;2007 2nd quarter;128.7;8.5
2007;4673 Wholesale of construction materials;2007 3rd quarter;106.6;6.7
2008;4673 Wholesale of construction materials;2007 4th quarter;116.0;5.8
2009;4673 Wholesale of construction materials;2007;115.7;8.1
2010;4673 Wholesale of construction materials;2008 1st quarter;115.8;3.8
2011;4673 Wholesale of construction materials;2008 2nd quarter;134.1;4.2
2012;4673 Wholesale of construction materials;2008 3rd quarter;113.1;6.0
2013;4673 Wholesale of construction materials;2008 4th quarter;119.9;3.4
2014;4673 Wholesale of construction materials;2008;120.7;4.3
2015;4673 Wholesale of construction materials;2009 1st quarter;109.4;-5.5
2016;4673 Wholesale of construction materials;2009 2nd quarter;119.7;-10.8
2017;4673 Wholesale of construction materials;2009 3rd quarter;100.8;-10.9
2018;4673 Wholesale of construction materials;2009 4th quarter;101.8;-15.1
2019;4673 Wholesale of construction materials;2009;107.9;-10.6
2020;4673 Wholesale of construction materials;2010 1st quarter;92.7;-15.2
2021;4673 Wholesale of construction materials;2010 2nd quarter;114.1;-4.7
2022;4673 Wholesale of construction materials;2010 3rd quarter;97.6;-3.2
2023;4673 Wholesale of construction materials;2010 4th quarter;102.8;0.9
2024;4673 Wholesale of construction materials;2010;101.8;-5.7
2025;4673 Wholesale of construction materials;2011 1st quarter;101.4;9.3
2026;4673 Wholesale of construction materials;2011 2nd quarter;118.4;3.7
2027;4673 Wholesale of construction materials;2011 3rd quarter;102.4;5.0
2028;4673 Wholesale of construction materials;2011 4th quarter;107.9;5.0
2029;4673 Wholesale of construction materials;2011;107.5;5.6
2030;4673 Wholesale of construction materials;2012 1st quarter;95.2;-6.1
2031;4673 Wholesale of construction materials;2012 2nd quarter;107.1;-9.5
2032;4673 Wholesale of construction materials;2012 3rd quarter;93.3;-8.9
2033;4673 Wholesale of construction materials;2012 4th quarter;96.0;-11.0
2034;4673 Wholesale of construction materials;2012;97.9;-8.9
2035;4673 Wholesale of construction materials;2013 1st quarter;82.0;-13.9
2036;4673 Wholesale of construction materials;2013 2nd quarter;98.9;-7.7
2037;4673 Wholesale of construction materials;2013 3rd quarter;90.0;-3.5
2038;4673 Wholesale of construction materials;2013 4th quarter;93.1;-3.0
2039;4673 Wholesale of construction materials;2013;91.0;-7.1
2040;4673 Wholesale of construction materials;2014 1st quarter;89.1;8.6
2041;4673 Wholesale of construction materials;2014 2nd quarter;98.7;-0.1
2042;4673 Wholesale of construction materials;2014 3rd quarter;90.0;-0.1
2043;4673 Wholesale of construction materials;2014 4th quarter;96.9;4.1
2044;4673 Wholesale of construction materials;2014;93.7;2.9
2045;4673 Wholesale of construction materials;2015 1st quarter;92.6;3.9
2046;4673 Wholesale of construction materials;2015 2nd quarter;107.3;8.7
2047;4673 Wholesale of construction materials;2015 3rd quarter;96.2;7.0
2048;4673 Wholesale of construction materials;2015 4th quarter;104.0;7.2
2049;4673 Wholesale of construction materials;2015;100.0;6.8
2050;4673 Wholesale of construction materials;2016 1st quarter;98.6;6.5
2051;4673 Wholesale of construction materials;2016 2nd quarter;114.8;7.0
