ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenRelatief_2;GeregistreerdeDiefstallenPer1000Inw_3;TotaalOpgehelderdeDiefstallen_4;OpgehelderdeDiefstallenRelatief_5;RegistratiesVanVerdachten_6
3034;Alle diefstallen;Alle diefstallen;Hoogeveen;2014;1295.0;100.0;23.7;220.0;16.9;320.0
3035;Alle diefstallen;Alle diefstallen;Hoogeveen;2015;1370.0;100.0;25.0;245.0;17.7;345.0
3036;Alle diefstallen;Alle diefstallen;Hoogeveen;2016;1255.0;100.0;22.7;215.0;17.0;310.0
3037;Alle diefstallen;Alle diefstallen;Hoogeveen;2017;960.0;100.0;17.4;160.0;16.9;215.0
3038;Alle diefstallen;Alle diefstallen;Hoogeveen;2018;880.0;100.0;15.8;175.0;19.7;235.0
3039;Alle diefstallen;Alle diefstallen;Hoogeveen;2019;950.0;100.0;17.1;185.0;19.7;230.0
3040;Alle diefstallen;Alle diefstallen;Hoogeveen;2020;880.0;100.0;15.8;120.0;13.8;175.0
3041;Alle diefstallen;Alle diefstallen;Hoogeveen;2021;655.0;100.0;11.8;105.0;15.7;155.0
3042;Alle diefstallen;Alle diefstallen;Hoogeveen;2022;790.0;100.0;14.2;155.0;19.8;200.0
3043;Alle diefstallen;Alle diefstallen;Hoogeveen;2023;820.0;100.0;14.5;150.0;18.0;195.0
3044;Alle diefstallen;Alle diefstallen;Hoogeveen;2024;915.0;100.0;16.2;110.0;12.0;165.0
3045;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2010;965.0;100.0;27.8;205.0;21.4;285.0
3046;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2011;990.0;100.0;28.4;210.0;21.1;310.0
3047;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2012;865.0;100.0;24.8;160.0;18.7;215.0
3048;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2013;1080.0;100.0;31.3;190.0;17.6;285.0
3049;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2014;850.0;100.0;24.7;165.0;19.2;215.0
3050;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2015;765.0;100.0;22.3;150.0;19.7;230.0
3051;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2016;630.0;100.0;18.4;110.0;17.5;140.0
3052;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2017;460.0;100.0;13.4;100.0;22.3;155.0
3053;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2018;;;;;;
3054;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2019;;;;;;
3055;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2020;;;;;;
3056;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2021;;;;;;
3057;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2022;;;;;;
3058;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2023;;;;;;
3059;Alle diefstallen;Alle diefstallen;Hoogezand-Sappemeer;2024;;;;;;
3060;Alle diefstallen;Alle diefstallen;Hoorn;2010;3355.0;100.0;47.8;360.0;10.7;530.0
3061;Alle diefstallen;Alle diefstallen;Hoorn;2011;3240.0;100.0;45.8;390.0;12.0;520.0
3062;Alle diefstallen;Alle diefstallen;Hoorn;2012;3080.0;100.0;43.2;295.0;9.6;375.0
3063;Alle diefstallen;Alle diefstallen;Hoorn;2013;3100.0;100.0;43.4;345.0;11.2;430.0
3064;Alle diefstallen;Alle diefstallen;Hoorn;2014;2900.0;100.0;40.4;385.0;13.3;510.0
3065;Alle diefstallen;Alle diefstallen;Hoorn;2015;2430.0;100.0;33.8;375.0;15.4;495.0
3066;Alle diefstallen;Alle diefstallen;Hoorn;2016;1990.0;100.0;27.6;325.0;16.4;415.0
3067;Alle diefstallen;Alle diefstallen;Hoorn;2017;1250.0;100.0;17.2;285.0;22.9;370.0
3068;Alle diefstallen;Alle diefstallen;Hoorn;2018;1300.0;100.0;17.8;250.0;19.2;325.0
3069;Alle diefstallen;Alle diefstallen;Hoorn;2019;1350.0;100.0;18.5;250.0;18.6;330.0
3070;Alle diefstallen;Alle diefstallen;Hoorn;2020;1355.0;100.0;18.5;220.0;16.1;280.0
3071;Alle diefstallen;Alle diefstallen;Hoorn;2021;895.0;100.0;12.1;165.0;18.2;200.0
3072;Alle diefstallen;Alle diefstallen;Hoorn;2022;1180.0;100.0;15.9;225.0;19.0;285.0
3073;Alle diefstallen;Alle diefstallen;Hoorn;2023;1355.0;100.0;18.0;245.0;18.2;320.0
3074;Alle diefstallen;Alle diefstallen;Hoorn;2024;1365.0;100.0;18.1;250.0;18.4;310.0
3075;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2010;900.0;100.0;21.7;75.0;8.1;110.0
3076;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2011;1065.0;100.0;25.4;70.0;6.6;100.0
3077;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2012;1050.0;100.0;25.0;95.0;9.2;135.0
3078;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2013;1080.0;100.0;25.9;95.0;9.0;130.0
3079;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2014;905.0;100.0;21.7;65.0;7.3;90.0
3080;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2015;905.0;100.0;21.7;75.0;8.2;95.0
3081;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2016;760.0;100.0;18.2;80.0;10.7;120.0
3082;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2017;610.0;100.0;14.5;50.0;8.5;65.0
3083;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2018;720.0;100.0;17.1;90.0;12.5;110.0
3084;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2019;605.0;100.0;14.3;85.0;14.0;105.0
3085;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2020;630.0;100.0;14.9;75.0;12.0;100.0
3086;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2021;630.0;100.0;14.9;85.0;13.3;100.0
3087;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2022;585.0;100.0;13.6;80.0;13.3;95.0
3088;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2023;605.0;100.0;13.8;60.0;9.6;75.0
3089;Alle diefstallen;Alle diefstallen;Horst aan de Maas;2024;670.0;100.0;15.2;75.0;10.9;105.0
3090;Alle diefstallen;Alle diefstallen;Houten;2010;1190.0;100.0;25.0;100.0;8.4;130.0
3091;Alle diefstallen;Alle diefstallen;Houten;2011;1230.0;100.0;25.7;95.0;7.9;130.0
3092;Alle diefstallen;Alle diefstallen;Houten;2012;1285.0;100.0;26.6;100.0;7.8;140.0
3093;Alle diefstallen;Alle diefstallen;Houten;2013;1150.0;100.0;23.8;130.0;11.1;165.0
3094;Alle diefstallen;Alle diefstallen;Houten;2014;1115.0;100.0;23.0;155.0;13.7;225.0
3095;Alle diefstallen;Alle diefstallen;Houten;2015;920.0;100.0;18.9;105.0;11.5;140.0
3096;Alle diefstallen;Alle diefstallen;Houten;2016;985.0;100.0;20.2;100.0;10.1;130.0
3097;Alle diefstallen;Alle diefstallen;Houten;2017;795.0;100.0;16.1;60.0;7.6;75.0
3098;Alle diefstallen;Alle diefstallen;Houten;2018;770.0;100.0;15.5;70.0;9.0;75.0
3099;Alle diefstallen;Alle diefstallen;Houten;2019;630.0;100.0;12.7;70.0;10.8;80.0
3100;Alle diefstallen;Alle diefstallen;Houten;2020;685.0;100.0;13.7;95.0;14.1;110.0
3101;Alle diefstallen;Alle diefstallen;Houten;2021;615.0;100.0;12.2;60.0;9.9;75.0
3102;Alle diefstallen;Alle diefstallen;Houten;2022;535.0;100.0;10.7;85.0;15.9;100.0
3103;Alle diefstallen;Alle diefstallen;Houten;2023;555.0;100.0;11.0;80.0;14.0;90.0
3104;Alle diefstallen;Alle diefstallen;Houten;2024;510.0;100.0;10.0;55.0;11.2;85.0
3105;Alle diefstallen;Alle diefstallen;Huizen;2010;1325.0;100.0;31.5;110.0;8.2;165.0
3106;Alle diefstallen;Alle diefstallen;Huizen;2011;1450.0;100.0;34.8;115.0;7.8;135.0
3107;Alle diefstallen;Alle diefstallen;Huizen;2012;1295.0;100.0;31.1;115.0;8.7;160.0
3108;Alle diefstallen;Alle diefstallen;Huizen;2013;1215.0;100.0;29.3;135.0;11.1;170.0
3109;Alle diefstallen;Alle diefstallen;Huizen;2014;1010.0;100.0;24.4;110.0;11.1;150.0
3110;Alle diefstallen;Alle diefstallen;Huizen;2015;1030.0;100.0;25.0;100.0;9.9;120.0
3111;Alle diefstallen;Alle diefstallen;Huizen;2016;985.0;100.0;23.8;100.0;10.0;120.0
3112;Alle diefstallen;Alle diefstallen;Huizen;2017;725.0;100.0;17.5;75.0;10.6;100.0
3113;Alle diefstallen;Alle diefstallen;Huizen;2018;640.0;100.0;15.5;105.0;16.2;130.0
3114;Alle diefstallen;Alle diefstallen;Huizen;2019;650.0;100.0;15.7;120.0;18.8;145.0
3115;Alle diefstallen;Alle diefstallen;Huizen;2020;485.0;100.0;11.7;90.0;18.2;105.0
3116;Alle diefstallen;Alle diefstallen;Huizen;2021;360.0;100.0;8.7;30.0;8.9;45.0
3117;Alle diefstallen;Alle diefstallen;Huizen;2022;375.0;100.0;9.1;50.0;13.4;60.0
3118;Alle diefstallen;Alle diefstallen;Huizen;2023;295.0;100.0;7.2;35.0;11.8;35.0
3119;Alle diefstallen;Alle diefstallen;Huizen;2024;330.0;100.0;8.1;35.0;10.5;45.0
3120;Alle diefstallen;Alle diefstallen;Hulst;2010;445.0;100.0;15.9;75.0;17.3;95.0
3121;Alle diefstallen;Alle diefstallen;Hulst;2011;500.0;100.0;18.1;95.0;18.6;130.0
3122;Alle diefstallen;Alle diefstallen;Hulst;2012;465.0;100.0;16.8;75.0;15.9;105.0
3123;Alle diefstallen;Alle diefstallen;Hulst;2013;445.0;100.0;16.1;85.0;18.7;105.0
3124;Alle diefstallen;Alle diefstallen;Hulst;2014;450.0;100.0;16.4;60.0;13.1;90.0
3125;Alle diefstallen;Alle diefstallen;Hulst;2015;415.0;100.0;15.1;70.0;16.4;85.0
3126;Alle diefstallen;Alle diefstallen;Hulst;2016;350.0;100.0;12.7;60.0;16.7;75.0
3127;Alle diefstallen;Alle diefstallen;Hulst;2017;280.0;100.0;10.2;70.0;25.0;120.0
3128;Alle diefstallen;Alle diefstallen;Hulst;2018;215.0;100.0;7.8;40.0;17.7;55.0
3129;Alle diefstallen;Alle diefstallen;Hulst;2019;215.0;100.0;7.8;30.0;13.5;50.0
3130;Alle diefstallen;Alle diefstallen;Hulst;2020;195.0;100.0;7.0;50.0;25.9;85.0
3131;Alle diefstallen;Alle diefstallen;Hulst;2021;225.0;100.0;8.1;40.0;17.4;50.0
3132;Alle diefstallen;Alle diefstallen;Hulst;2022;175.0;100.0;6.4;35.0;20.3;50.0
3133;Alle diefstallen;Alle diefstallen;Hulst;2023;200.0;100.0;7.2;45.0;22.2;50.0
3134;Alle diefstallen;Alle diefstallen;Hulst;2024;195.0;100.0;7.1;35.0;17.0;40.0
3135;Alle diefstallen;Alle diefstallen;IJsselstein;2010;1295.0;100.0;37.8;105.0;8.1;140.0
3136;Alle diefstallen;Alle diefstallen;IJsselstein;2011;870.0;100.0;25.3;90.0;10.4;120.0
3137;Alle diefstallen;Alle diefstallen;IJsselstein;2012;815.0;100.0;23.8;60.0;7.6;80.0
3138;Alle diefstallen;Alle diefstallen;IJsselstein;2013;810.0;100.0;23.6;75.0;9.3;105.0
3139;Alle diefstallen;Alle diefstallen;IJsselstein;2014;705.0;100.0;20.5;55.0;7.7;75.0
3140;Alle diefstallen;Alle diefstallen;IJsselstein;2015;760.0;100.0;22.3;70.0;9.2;85.0
3141;Alle diefstallen;Alle diefstallen;IJsselstein;2016;700.0;100.0;20.6;80.0;11.6;90.0
3142;Alle diefstallen;Alle diefstallen;IJsselstein;2017;625.0;100.0;18.2;55.0;8.7;80.0
3143;Alle diefstallen;Alle diefstallen;IJsselstein;2018;595.0;100.0;17.4;55.0;9.4;70.0
3144;Alle diefstallen;Alle diefstallen;IJsselstein;2019;545.0;100.0;16.0;55.0;9.9;70.0
3145;Alle diefstallen;Alle diefstallen;IJsselstein;2020;620.0;100.0;18.1;75.0;12.3;85.0
3146;Alle diefstallen;Alle diefstallen;IJsselstein;2021;380.0;100.0;11.3;30.0;7.9;35.0
3147;Alle diefstallen;Alle diefstallen;IJsselstein;2022;395.0;100.0;11.8;45.0;12.0;50.0
3148;Alle diefstallen;Alle diefstallen;IJsselstein;2023;520.0;100.0;15.6;55.0;10.4;65.0
3149;Alle diefstallen;Alle diefstallen;IJsselstein;2024;360.0;100.0;10.8;30.0;7.7;35.0
3150;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2010;620.0;100.0;24.2;40.0;6.8;55.0
3151;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2011;605.0;100.0;23.4;45.0;7.8;70.0
3152;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2012;580.0;100.0;22.5;35.0;6.2;65.0
3153;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2013;425.0;100.0;16.6;25.0;5.6;35.0
3154;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2014;420.0;100.0;16.4;45.0;10.2;55.0
3155;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2015;425.0;100.0;16.4;50.0;11.3;70.0
3156;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2016;335.0;100.0;12.8;25.0;8.1;40.0
3157;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2017;255.0;100.0;9.6;40.0;16.6;55.0
3158;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2018;260.0;100.0;9.8;25.0;9.6;35.0
3159;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2019;190.0;100.0;7.1;10.0;5.2;10.0
3160;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2020;165.0;100.0;6.1;10.0;6.6;15.0
3161;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2021;175.0;100.0;6.4;30.0;15.8;50.0
3162;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2022;150.0;100.0;5.4;15.0;8.7;20.0
3163;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2023;160.0;100.0;5.6;20.0;11.3;25.0
3164;Alle diefstallen;Alle diefstallen;Kaag en Braassem;2024;140.0;100.0;4.8;10.0;7.9;15.0
3165;Alle diefstallen;Alle diefstallen;Kampen;2010;1030.0;100.0;20.6;145.0;14.0;210.0
3166;Alle diefstallen;Alle diefstallen;Kampen;2011;980.0;100.0;19.5;135.0;13.6;175.0
3167;Alle diefstallen;Alle diefstallen;Kampen;2012;970.0;100.0;19.2;205.0;20.9;315.0
3168;Alle diefstallen;Alle diefstallen;Kampen;2013;1010.0;100.0;19.8;160.0;15.8;215.0
3169;Alle diefstallen;Alle diefstallen;Kampen;2014;905.0;100.0;17.7;150.0;16.8;215.0
3170;Alle diefstallen;Alle diefstallen;Kampen;2015;825.0;100.0;16.1;140.0;16.8;175.0
3171;Alle diefstallen;Alle diefstallen;Kampen;2016;865.0;100.0;16.7;155.0;18.0;205.0
3172;Alle diefstallen;Alle diefstallen;Kampen;2017;550.0;100.0;10.4;105.0;19.2;140.0
3173;Alle diefstallen;Alle diefstallen;Kampen;2018;720.0;100.0;13.5;170.0;23.6;225.0
3174;Alle diefstallen;Alle diefstallen;Kampen;2019;685.0;100.0;12.7;200.0;29.1;280.0
3175;Alle diefstallen;Alle diefstallen;Kampen;2020;535.0;100.0;9.9;160.0;29.5;195.0
3176;Alle diefstallen;Alle diefstallen;Kampen;2021;530.0;100.0;9.7;165.0;31.1;205.0
3177;Alle diefstallen;Alle diefstallen;Kampen;2022;690.0;100.0;12.6;175.0;25.6;215.0
3178;Alle diefstallen;Alle diefstallen;Kampen;2023;695.0;100.0;12.5;145.0;20.9;170.0
3179;Alle diefstallen;Alle diefstallen;Kampen;2024;545.0;100.0;9.7;115.0;21.4;145.0
3180;Alle diefstallen;Alle diefstallen;Kapelle;2010;160.0;100.0;12.9;10.0;6.3;15.0
3181;Alle diefstallen;Alle diefstallen;Kapelle;2011;195.0;100.0;15.7;20.0;11.3;35.0
3182;Alle diefstallen;Alle diefstallen;Kapelle;2012;185.0;100.0;15.1;25.0;12.3;25.0
3183;Alle diefstallen;Alle diefstallen;Kapelle;2013;175.0;100.0;14.0;20.0;11.4;25.0
3184;Alle diefstallen;Alle diefstallen;Kapelle;2014;135.0;100.0;11.0;15.0;11.7;30.0
3185;Alle diefstallen;Alle diefstallen;Kapelle;2015;115.0;100.0;9.2;10.0;9.6;10.0
3186;Alle diefstallen;Alle diefstallen;Kapelle;2016;135.0;100.0;10.6;15.0;11.2;20.0
3187;Alle diefstallen;Alle diefstallen;Kapelle;2017;115.0;100.0;9.1;30.0;26.1;35.0
3188;Alle diefstallen;Alle diefstallen;Kapelle;2018;95.0;100.0;7.5;25.0;26.0;30.0
3189;Alle diefstallen;Alle diefstallen;Kapelle;2019;100.0;100.0;7.7;20.0;20.2;20.0
3190;Alle diefstallen;Alle diefstallen;Kapelle;2020;95.0;100.0;7.6;15.0;17.5;25.0
3191;Alle diefstallen;Alle diefstallen;Kapelle;2021;90.0;100.0;;15.0;18.9;20.0
3192;Alle diefstallen;Alle diefstallen;Kapelle;2022;85.0;100.0;;15.0;20.0;25.0
3193;Alle diefstallen;Alle diefstallen;Kapelle;2023;120.0;100.0;9.2;25.0;20.0;30.0
3194;Alle diefstallen;Alle diefstallen;Kapelle;2024;115.0;100.0;8.8;25.0;22.8;30.0
3195;Alle diefstallen;Alle diefstallen;Katwijk;2010;1510.0;100.0;24.4;205.0;13.7;270.0
3196;Alle diefstallen;Alle diefstallen;Katwijk;2011;1185.0;100.0;19.1;140.0;11.9;195.0
3197;Alle diefstallen;Alle diefstallen;Katwijk;2012;1190.0;100.0;19.0;170.0;14.2;220.0
3198;Alle diefstallen;Alle diefstallen;Katwijk;2013;1300.0;100.0;20.7;190.0;14.6;260.0
3199;Alle diefstallen;Alle diefstallen;Katwijk;2014;1035.0;100.0;16.5;135.0;13.1;195.0
3200;Alle diefstallen;Alle diefstallen;Katwijk;2015;1045.0;100.0;16.4;135.0;13.1;160.0
3201;Alle diefstallen;Alle diefstallen;Katwijk;2016;860.0;100.0;13.4;105.0;12.2;130.0
3202;Alle diefstallen;Alle diefstallen;Katwijk;2017;775.0;100.0;12.0;130.0;17.1;175.0
3203;Alle diefstallen;Alle diefstallen;Katwijk;2018;715.0;100.0;11.0;120.0;16.8;150.0
3204;Alle diefstallen;Alle diefstallen;Katwijk;2019;605.0;100.0;9.3;105.0;17.6;140.0
3205;Alle diefstallen;Alle diefstallen;Katwijk;2020;815.0;100.0;12.4;105.0;12.8;135.0
3206;Alle diefstallen;Alle diefstallen;Katwijk;2021;715.0;100.0;10.8;115.0;16.2;150.0
3207;Alle diefstallen;Alle diefstallen;Katwijk;2022;1230.0;100.0;18.6;145.0;11.6;165.0
3208;Alle diefstallen;Alle diefstallen;Katwijk;2023;1205.0;100.0;18.1;165.0;13.8;190.0
3209;Alle diefstallen;Alle diefstallen;Katwijk;2024;1100.0;100.0;16.4;120.0;10.9;160.0
3210;Alle diefstallen;Alle diefstallen;Kerkrade;2010;1640.0;100.0;34.4;290.0;17.8;410.0
3211;Alle diefstallen;Alle diefstallen;Kerkrade;2011;2075.0;100.0;43.7;340.0;16.3;430.0
3212;Alle diefstallen;Alle diefstallen;Kerkrade;2012;2090.0;100.0;44.2;355.0;17.0;420.0
3213;Alle diefstallen;Alle diefstallen;Kerkrade;2013;1645.0;100.0;34.9;295.0;18.0;370.0
3214;Alle diefstallen;Alle diefstallen;Kerkrade;2014;1775.0;100.0;37.9;245.0;13.8;290.0
3215;Alle diefstallen;Alle diefstallen;Kerkrade;2015;1600.0;100.0;34.4;350.0;21.7;430.0
3216;Alle diefstallen;Alle diefstallen;Kerkrade;2016;1490.0;100.0;32.4;300.0;20.0;355.0
3217;Alle diefstallen;Alle diefstallen;Kerkrade;2017;1320.0;100.0;28.8;235.0;17.9;285.0
3218;Alle diefstallen;Alle diefstallen;Kerkrade;2018;1120.0;100.0;24.4;235.0;21.0;280.0
3219;Alle diefstallen;Alle diefstallen;Kerkrade;2019;1030.0;100.0;22.5;220.0;21.5;255.0
3220;Alle diefstallen;Alle diefstallen;Kerkrade;2020;1080.0;100.0;23.6;230.0;21.5;290.0
3221;Alle diefstallen;Alle diefstallen;Kerkrade;2021;915.0;100.0;20.1;210.0;22.8;250.0
3222;Alle diefstallen;Alle diefstallen;Kerkrade;2022;1090.0;100.0;24.0;210.0;19.5;255.0
3223;Alle diefstallen;Alle diefstallen;Kerkrade;2023;955.0;100.0;21.0;205.0;21.4;250.0
3224;Alle diefstallen;Alle diefstallen;Kerkrade;2024;815.0;100.0;17.9;140.0;17.5;180.0
3225;Alle diefstallen;Alle diefstallen;Koggenland;2010;470.0;100.0;21.4;40.0;8.5;55.0
3226;Alle diefstallen;Alle diefstallen;Koggenland;2011;555.0;100.0;25.1;30.0;5.6;40.0
3227;Alle diefstallen;Alle diefstallen;Koggenland;2012;565.0;100.0;25.3;20.0;3.9;35.0
3228;Alle diefstallen;Alle diefstallen;Koggenland;2013;540.0;100.0;24.2;30.0;5.9;45.0
3229;Alle diefstallen;Alle diefstallen;Koggenland;2014;465.0;100.0;20.7;35.0;7.5;50.0
3230;Alle diefstallen;Alle diefstallen;Koggenland;2015;425.0;100.0;18.9;30.0;7.5;40.0
3231;Alle diefstallen;Alle diefstallen;Koggenland;2016;310.0;100.0;13.8;30.0;9.4;40.0
3232;Alle diefstallen;Alle diefstallen;Koggenland;2017;195.0;100.0;8.7;15.0;7.6;20.0
3233;Alle diefstallen;Alle diefstallen;Koggenland;2018;210.0;100.0;9.4;25.0;10.8;30.0
3234;Alle diefstallen;Alle diefstallen;Koggenland;2019;265.0;100.0;11.6;20.0;7.2;25.0
3235;Alle diefstallen;Alle diefstallen;Koggenland;2020;285.0;100.0;12.6;25.0;8.0;30.0
3236;Alle diefstallen;Alle diefstallen;Koggenland;2021;215.0;100.0;9.5;15.0;6.9;20.0
3237;Alle diefstallen;Alle diefstallen;Koggenland;2022;150.0;100.0;6.6;15.0;8.6;15.0
3238;Alle diefstallen;Alle diefstallen;Koggenland;2023;210.0;100.0;8.8;15.0;6.3;15.0
3239;Alle diefstallen;Alle diefstallen;Koggenland;2024;190.0;100.0;8.0;10.0;6.4;25.0
3240;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2010;90.0;100.0;;15.0;14.6;20.0
3241;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2011;135.0;100.0;10.5;20.0;15.4;25.0
3242;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2012;110.0;100.0;8.4;35.0;30.6;40.0
3243;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2013;80.0;100.0;;10.0;15.0;15.0
3244;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2014;100.0;100.0;7.9;25.0;22.5;25.0
3245;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2015;90.0;100.0;;15.0;18.2;25.0
3246;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2016;70.0;100.0;;10.0;17.6;20.0
3247;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2017;70.0;100.0;;15.0;21.1;20.0
3248;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2018;70.0;100.0;;20.0;28.2;25.0
3249;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2019;;;;;;
3250;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2020;;;;;;
3251;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2021;;;;;;
3252;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2022;;;;;;
3253;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2023;;;;;;
3254;Alle diefstallen;Alle diefstallen;Kollumerland en Nieuwkruisland;2024;;;;;;
3255;Alle diefstallen;Alle diefstallen;Korendijk;2010;85.0;100.0;;15.0;15.1;30.0
3256;Alle diefstallen;Alle diefstallen;Korendijk;2011;120.0;100.0;11.1;15.0;11.7;20.0
3257;Alle diefstallen;Alle diefstallen;Korendijk;2012;110.0;100.0;10.3;10.0;9.0;20.0
3258;Alle diefstallen;Alle diefstallen;Korendijk;2013;90.0;100.0;;5.0;8.0;10.0
3259;Alle diefstallen;Alle diefstallen;Korendijk;2014;65.0;100.0;;5.0;11.1;5.0
3260;Alle diefstallen;Alle diefstallen;Korendijk;2015;60.0;100.0;;5.0;8.2;5.0
3261;Alle diefstallen;Alle diefstallen;Korendijk;2016;55.0;100.0;;10.0;18.5;15.0
3262;Alle diefstallen;Alle diefstallen;Korendijk;2017;115.0;100.0;10.5;10.0;9.6;15.0
3263;Alle diefstallen;Alle diefstallen;Korendijk;2018;90.0;100.0;;10.0;10.2;15.0
3264;Alle diefstallen;Alle diefstallen;Korendijk;2019;;;;;;
3265;Alle diefstallen;Alle diefstallen;Korendijk;2020;;;;;;
3266;Alle diefstallen;Alle diefstallen;Korendijk;2021;;;;;;
3267;Alle diefstallen;Alle diefstallen;Korendijk;2022;;;;;;
3268;Alle diefstallen;Alle diefstallen;Korendijk;2023;;;;;;
3269;Alle diefstallen;Alle diefstallen;Korendijk;2024;;;;;;
3270;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2010;470.0;100.0;16.3;60.0;12.6;75.0
3271;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2011;470.0;100.0;16.5;50.0;10.6;60.0
3272;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2012;515.0;100.0;17.9;65.0;12.9;85.0
3273;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2013;540.0;100.0;18.6;70.0;12.6;90.0
3274;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2014;350.0;100.0;12.1;55.0;15.2;60.0
3275;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2015;320.0;100.0;11.1;55.0;17.8;75.0
3276;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2016;340.0;100.0;11.7;35.0;10.9;40.0
3277;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2017;360.0;100.0;12.4;50.0;13.3;65.0
3278;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2018;220.0;100.0;7.6;30.0;14.4;40.0
3279;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2019;220.0;100.0;7.5;35.0;15.9;55.0
3280;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2020;220.0;100.0;7.5;25.0;11.3;35.0
3281;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2021;145.0;100.0;4.9;15.0;10.5;20.0
3282;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2022;215.0;100.0;7.2;25.0;12.7;30.0
3283;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2023;195.0;100.0;6.5;25.0;11.9;30.0
3284;Alle diefstallen;Alle diefstallen;Krimpen aan den IJssel;2024;225.0;100.0;7.6;35.0;14.7;45.0
3285;Alle diefstallen;Alle diefstallen;Krimpenerwaard;2010;;;;;;
3286;Alle diefstallen;Alle diefstallen;Krimpenerwaard;2011;;;;;;
3287;Alle diefstallen;Alle diefstallen;Krimpenerwaard;2012;;;;;;
