ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewicht;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
312;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2013;7453.0
313;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2014;7697.0
314;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2015;7615.0
315;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2016;7610.0
316;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2017;7536.0
317;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2018;7496.0
318;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2019;7397.0
319;Totaal;Alle brandstofsoorten;1 tot en met 850 kg;11 jaar of ouder;2020;6610.0
320;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2001;12884.0
321;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2002;12443.0
322;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2003;12125.0
323;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2004;11963.0
324;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2005;11781.0
325;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2006;11531.0
326;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2007;11347.0
327;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2008;11105.0
328;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2009;10844.0
329;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2010;10592.0
330;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2011;10611.0
331;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2012;10691.0
332;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2013;10906.0
333;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2014;11053.0
334;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2015;11149.0
335;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2016;11309.0
336;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2017;11252.0
337;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2018;11164.0
338;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2019;11082.0
339;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;Totaal;2020;9290.0
340;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2001;10162.0
341;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2002;9055.0
342;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2003;9522.0
343;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2004;9451.0
344;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2005;9917.0
345;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2006;9699.0
346;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2007;9723.0
347;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2008;8703.0
348;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2009;8683.0
349;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2010;8389.0
350;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2011;10743.0
351;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2012;10250.0
352;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2013;9063.0
353;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2014;9147.0
354;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2015;9378.0
355;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2016;8694.0
356;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2017;9504.0
357;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2018;10210.0
358;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2019;10316.0
359;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;0 jaar;2020;6963.0
360;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2001;16586.0
361;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2002;15795.0
362;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2003;15408.0
363;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2004;15029.0
364;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2005;14736.0
365;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2006;14637.0
366;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2007;14826.0
367;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2008;14815.0
368;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2009;14389.0
369;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2010;14049.0
370;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2011;15007.0
371;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2012;16587.0
372;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2013;17180.0
373;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2014;16224.0
374;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2015;15548.0
375;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2016;16280.0
376;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2017;15969.0
377;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2018;15141.0
378;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2019;15566.0
379;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;1 of 2 jaar;2020;12515.0
380;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2001;15077.0
381;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2002;14689.0
382;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2003;14099.0
383;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2004;13827.0
384;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2005;13404.0
385;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2006;12920.0
386;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2007;12376.0
387;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2008;12085.0
388;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2009;12225.0
389;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2010;11980.0
390;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2011;11742.0
391;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2012;11571.0
392;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2013;12685.0
393;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2014;14812.0
394;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2015;15478.0
395;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2016;14460.0
396;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2017;13772.0
397;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2018;14368.0
398;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2019;13946.0
399;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;3 of 4 jaar;2020;10956.0
400;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2001;14105.0
401;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2002;14019.0
402;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2003;13531.0
403;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2004;13340.0
404;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2005;12694.0
405;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2006;12220.0
406;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2007;11968.0
407;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2008;11511.0
408;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2009;11097.0
409;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2010;10906.0
410;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2011;11060.0
411;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2012;10897.0
412;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2013;10785.0
413;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2014;10701.0
414;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2015;11996.0
415;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2016;14064.0
416;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2017;14316.0
417;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2018;13150.0
418;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2019;12371.0
419;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;5 of 6 jaar;2020;10638.0
420;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2001;13251.0
421;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2002;13262.0
422;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2003;13023.0
423;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2004;12878.0
424;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2005;12799.0
425;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2006;12435.0
426;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2007;12031.0
427;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2008;11516.0
428;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2009;11278.0
429;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2010;11322.0
430;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2011;10747.0
431;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2012;10640.0
432;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2013;10798.0
433;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2014;10725.0
434;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2015;10643.0
435;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2016;10674.0
436;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2017;11716.0
437;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2018;13376.0
438;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2019;13503.0
439;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;7 of 8 jaar;2020;10576.0
440;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2001;13257.0
441;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2002;12433.0
442;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2003;12380.0
443;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2004;12421.0
444;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2005;12168.0
445;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2006;12052.0
446;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2007;11871.0
447;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2008;11840.0
448;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2009;11254.0
449;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2010;10890.0
450;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2011;10595.0
451;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2012;10540.0
452;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2013;10483.0
453;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2014;10540.0
454;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2015;10734.0
455;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2016;10771.0
456;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2017;10499.0
457;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2018;10391.0
458;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2019;11313.0
459;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;9 of 10 jaar;2020;10705.0
460;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2001;9450.0
461;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2002;9364.0
462;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2003;9264.0
463;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2004;9208.0
464;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2005;9380.0
465;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2006;9543.0
466;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2007;9643.0
467;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2008;9661.0
468;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2009;9549.0
469;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2010;9519.0
470;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2011;9466.0
471;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2012;9233.0
472;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2013;9380.0
473;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2014;9587.0
474;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2015;9583.0
475;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2016;9636.0
476;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2017;9516.0
477;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2018;9297.0
478;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2019;9059.0
479;Totaal;Alle brandstofsoorten;851 tot en met 1150 kg;11 jaar of ouder;2020;7808.0
480;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2001;19761.0
481;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2002;19397.0
482;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2003;19046.0
483;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2004;18443.0
484;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2005;18170.0
485;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2006;17923.0
486;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2007;17571.0
487;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2008;17153.0
488;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2009;16914.0
489;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2010;16411.0
490;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2011;16075.0
491;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2012;15650.0
492;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2013;15566.0
493;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2014;15432.0
494;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2015;15360.0
495;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2016;15505.0
496;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2017;15270.0
497;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2018;15103.0
498;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2019;14822.0
499;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;Totaal;2020;11765.0
500;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2001;16602.0
501;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2002;16088.0
502;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2003;16078.0
503;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2004;15733.0
504;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2005;16529.0
505;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2006;16151.0
506;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2007;15270.0
507;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2008;15643.0
508;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2009;16426.0
509;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2010;15326.0
510;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2011;15254.0
511;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2012;16063.0
512;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2013;13721.0
513;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2014;12490.0
514;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2015;10911.0
515;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2016;12078.0
516;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2017;13211.0
517;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2018;14080.0
518;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2019;13268.0
519;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;0 jaar;2020;9309.0
520;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2001;27477.0
521;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2002;26955.0
522;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2003;26563.0
523;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2004;25468.0
524;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2005;25303.0
525;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2006;25426.0
526;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2007;25022.0
527;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2008;24602.0
528;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2009;24691.0
529;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2010;24498.0
530;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2011;24193.0
531;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2012;23792.0
532;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2013;25087.0
533;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2014;25266.0
534;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2015;25301.0
535;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2016;25430.0
536;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2017;24002.0
537;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2018;22345.0
538;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2019;22352.0
539;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;1 of 2 jaar;2020;16756.0
540;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2001;22027.0
541;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2002;22184.0
542;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2003;22177.0
543;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2004;21580.0
544;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2005;20919.0
545;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2006;20293.0
546;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2007;20093.0
547;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2008;19880.0
548;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2009;19550.0
549;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2010;19679.0
550;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2011;19864.0
551;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2012;19125.0
552;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2013;18718.0
553;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2014;18924.0
554;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2015;20122.0
555;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2016;20446.0
556;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2017;20958.0
557;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2018;21568.0
558;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2019;20129.0
559;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;3 of 4 jaar;2020;14739.0
560;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2001;18337.0
561;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2002;18244.0
562;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2003;18109.0
563;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2004;18555.0
564;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2005;18273.0
565;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2006;17934.0
566;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2007;17762.0
567;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2008;16803.0
568;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2009;16784.0
569;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2010;16636.0
570;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2011;16844.0
571;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2012;15847.0
572;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2013;15540.0
573;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2014;15444.0
574;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2015;15362.0
575;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2016;15399.0
576;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2017;16095.0
577;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2018;16756.0
578;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2019;16884.0
579;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;5 of 6 jaar;2020;13528.0
580;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2001;16044.0
581;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2002;16057.0
582;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2003;16247.0
583;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2004;16065.0
584;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2005;16310.0
585;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2006;16957.0
586;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2007;16873.0
587;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2008;16354.0
588;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2009;15810.0
589;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2010;15423.0
590;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2011;15532.0
591;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2012;15336.0
592;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2013;15439.0
593;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2014;15088.0
594;Totaal;Alle brandstofsoorten;1151 tot en met 1500 kg;7 of 8 jaar;2015;14851.0
