ID;Inkomensbestanddelen;Populatie;Kenmerken;Perioden;AantalPersonen_1;PercentagePersonen_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
317;1 Inkomen uit arbeid;492;426;2003;50.0;58.5;1572.0;31.3;66.7
318;1 Inkomen uit arbeid;492;426;2004;48.0;57.3;1630.0;33.7;66.9
319;1 Inkomen uit arbeid;492;426;2005;49.0;58.1;1725.0;34.9;67.6
320;1 Inkomen uit arbeid;492;427;2001;229.0;75.0;6751.0;29.4;80.7
321;1 Inkomen uit arbeid;492;427;2002;234.0;74.6;6943.0;29.6;80.2
322;1 Inkomen uit arbeid;492;427;2003;235.0;73.3;6958.0;29.6;78.9
323;1 Inkomen uit arbeid;492;427;2004;238.0;72.8;7312.0;30.7;78.2
324;1 Inkomen uit arbeid;492;427;2005;244.0;72.2;7692.0;31.5;78.1
325;1 Inkomen uit arbeid;492;428;2001;653.0;71.6;12643.0;19.4;74.0
326;1 Inkomen uit arbeid;492;428;2002;681.0;71.0;13899.0;20.4;73.8
327;1 Inkomen uit arbeid;492;428;2003;671.0;68.8;14156.0;21.1;72.9
328;1 Inkomen uit arbeid;492;428;2004;662.0;66.9;14380.0;21.7;71.2
329;1 Inkomen uit arbeid;492;428;2005;673.0;66.4;14803.0;22.0;70.9
330;1 Inkomen uit arbeid;492;429;2001;168.0;76.1;3916.0;23.3;79.3
331;1 Inkomen uit arbeid;492;429;2002;170.0;76.3;4154.0;24.5;78.8
332;1 Inkomen uit arbeid;492;429;2003;167.0;74.5;4247.0;25.4;78.4
333;1 Inkomen uit arbeid;492;429;2004;166.0;73.0;4289.0;25.8;77.2
334;1 Inkomen uit arbeid;492;429;2005;167.0;72.7;4341.0;26.0;76.7
335;1 Inkomen uit arbeid;492;430;2001;60.0;78.0;1123.0;18.7;79.5
336;1 Inkomen uit arbeid;492;430;2002;62.0;76.6;1224.0;19.7;78.2
337;1 Inkomen uit arbeid;492;430;2003;61.0;73.5;1287.0;21.0;76.4
338;1 Inkomen uit arbeid;492;430;2004;58.0;70.8;1279.0;22.1;74.1
339;1 Inkomen uit arbeid;492;430;2005;58.0;69.6;1350.0;23.1;75.1
340;1 Inkomen uit arbeid;492;431;2001;132.0;66.5;2372.0;18.0;67.0
341;1 Inkomen uit arbeid;492;431;2002;136.0;65.7;2593.0;19.1;67.1
342;1 Inkomen uit arbeid;492;431;2003;134.0;63.4;2611.0;19.5;66.4
343;1 Inkomen uit arbeid;492;431;2004;132.0;61.1;2665.0;20.2;64.6
344;1 Inkomen uit arbeid;492;431;2005;135.0;60.8;2711.0;20.1;64.0
345;1 Inkomen uit arbeid;492;432;2001;106.0;66.8;1738.0;16.4;69.3
346;1 Inkomen uit arbeid;492;432;2002;108.0;66.8;1907.0;17.6;69.6
347;1 Inkomen uit arbeid;492;432;2003;108.0;64.3;1977.0;18.3;68.2
348;1 Inkomen uit arbeid;492;432;2004;106.0;62.1;2106.0;19.9;67.8
349;1 Inkomen uit arbeid;492;432;2005;107.0;60.9;2092.0;19.6;65.2
350;1 Inkomen uit arbeid;492;433;2001;187.0;72.6;3493.0;18.6;74.5
351;1 Inkomen uit arbeid;492;433;2002;205.0;71.7;4021.0;19.6;74.6
352;1 Inkomen uit arbeid;492;433;2003;201.0;69.7;4033.0;20.0;73.6
353;1 Inkomen uit arbeid;492;433;2004;199.0;68.2;4041.0;20.3;71.1
354;1 Inkomen uit arbeid;492;433;2005;206.0;68.0;4309.0;20.9;71.8
355;1 Inkomen uit arbeid;492;442;2001;6682.0;68.4;191273.0;28.6;73.8
356;1 Inkomen uit arbeid;492;442;2002;6726.0;68.5;201115.0;29.9;74.0
357;1 Inkomen uit arbeid;492;442;2003;6695.0;68.2;207144.0;30.9;73.9
358;1 Inkomen uit arbeid;492;442;2004;6673.0;67.7;212612.0;31.9;73.0
359;1 Inkomen uit arbeid;492;442;2005;6667.0;67.3;217479.0;32.6;72.3
360;1 Inkomen uit arbeid;492;443;2001;705.0;67.2;21019.0;29.8;73.1
361;1 Inkomen uit arbeid;492;443;2002;705.0;66.8;21541.0;30.5;72.5
362;1 Inkomen uit arbeid;492;443;2003;692.0;65.6;21740.0;31.4;71.5
363;1 Inkomen uit arbeid;492;443;2004;687.0;64.9;22233.0;32.4;71.0
364;1 Inkomen uit arbeid;492;443;2005;688.0;64.3;22815.0;33.2;70.7
365;1 Inkomen uit arbeid;492;444;2001;270.0;63.5;8604.0;31.9;72.5
366;1 Inkomen uit arbeid;492;444;2002;270.0;63.3;8552.0;31.7;71.3
367;1 Inkomen uit arbeid;492;444;2003;266.0;62.1;8446.0;31.7;69.8
368;1 Inkomen uit arbeid;492;444;2004;261.0;61.2;8663.0;33.2;69.2
369;1 Inkomen uit arbeid;492;444;2005;263.0;60.6;8899.0;33.9;68.9
370;1 Inkomen uit arbeid;492;445;2001;435.0;69.8;12415.0;28.5;73.5
371;1 Inkomen uit arbeid;492;445;2002;435.0;69.2;12989.0;29.8;73.4
372;1 Inkomen uit arbeid;492;445;2003;426.0;68.0;13294.0;31.2;72.5
373;1 Inkomen uit arbeid;492;445;2004;426.0;67.4;13571.0;31.8;72.3
374;1 Inkomen uit arbeid;492;445;2005;425.0;66.8;13916.0;32.7;71.8
375;1 Inkomen uit arbeid;492;446;2001;653.0;71.6;12643.0;19.4;74.0
376;1 Inkomen uit arbeid;492;446;2002;681.0;71.0;13899.0;20.4;73.8
377;1 Inkomen uit arbeid;492;446;2003;671.0;68.8;14156.0;21.1;72.9
378;1 Inkomen uit arbeid;492;446;2004;662.0;66.9;14380.0;21.7;71.2
379;1 Inkomen uit arbeid;492;446;2005;673.0;66.4;14803.0;22.0;70.9
380;1 Inkomen uit arbeid;492;447;2001;495.0;67.3;10663.0;21.5;72.6
381;1 Inkomen uit arbeid;492;447;2002;512.0;66.8;11563.0;22.6;72.3
382;1 Inkomen uit arbeid;492;447;2003;498.0;64.3;11628.0;23.4;71.4
383;1 Inkomen uit arbeid;492;447;2004;481.0;62.2;11593.0;24.1;69.5
384;1 Inkomen uit arbeid;492;447;2005;480.0;61.4;11868.0;24.7;69.2
385;1 Inkomen uit arbeid;492;448;2001;158.0;89.2;1979.0;12.5;82.2
386;1 Inkomen uit arbeid;492;448;2002;168.0;88.1;2336.0;13.9;82.0
387;1 Inkomen uit arbeid;492;448;2003;174.0;86.3;2528.0;14.6;80.9
388;1 Inkomen uit arbeid;492;448;2004;181.0;83.6;2787.0;15.4;79.6
389;1 Inkomen uit arbeid;492;448;2005;193.0;83.1;2934.0;15.2;78.4
390;1 Inkomen uit arbeid;492;462;2001;7089.0;92.6;219983.0;31.0;89.9
391;1 Inkomen uit arbeid;492;462;2002;7129.0;92.5;231118.0;32.4;90.2
392;1 Inkomen uit arbeid;492;462;2003;7029.0;92.4;237361.0;33.8;90.7
393;1 Inkomen uit arbeid;492;462;2004;6945.0;92.3;243205.0;35.0;89.9
394;1 Inkomen uit arbeid;492;462;2005;6908.0;92.1;248824.0;36.0;89.1
395;1 Inkomen uit arbeid;492;463;2001;6013.0;100.0;180120.0;30.0;98.5
396;1 Inkomen uit arbeid;492;463;2002;6019.0;100.0;187908.0;31.2;98.3
397;1 Inkomen uit arbeid;492;463;2003;5907.0;100.0;192002.0;32.5;98.2
398;1 Inkomen uit arbeid;492;463;2004;5794.0;100.0;196136.0;33.9;98.2
399;1 Inkomen uit arbeid;492;463;2005;5758.0;100.0;200408.0;34.8;98.2
400;1 Inkomen uit arbeid;492;464;2001;621.0;100.0;25767.0;41.5;99.0
401;1 Inkomen uit arbeid;492;464;2002;650.0;100.0;28519.0;43.9;98.9
402;1 Inkomen uit arbeid;492;464;2003;652.0;100.0;30340.0;46.5;98.9
403;1 Inkomen uit arbeid;492;464;2004;648.0;100.0;30894.0;47.7;98.8
404;1 Inkomen uit arbeid;492;464;2005;643.0;100.0;31916.0;49.7;98.6
405;1 Inkomen uit arbeid;492;465;2001;126.0;100.0;6407.0;50.9;97.8
406;1 Inkomen uit arbeid;492;465;2002;130.0;100.0;6832.0;52.4;97.6
407;1 Inkomen uit arbeid;492;465;2003;133.0;100.0;7067.0;53.1;97.5
408;1 Inkomen uit arbeid;492;465;2004;136.0;100.0;7531.0;55.4;97.0
409;1 Inkomen uit arbeid;492;465;2005;142.0;100.0;8188.0;57.6;96.8
410;1 Inkomen uit arbeid;492;466;2001;260.0;31.5;7059.0;27.1;24.9
411;1 Inkomen uit arbeid;492;466;2002;251.0;30.2;7030.0;28.0;24.8
412;1 Inkomen uit arbeid;492;466;2003;249.0;30.0;7220.0;29.0;26.2
413;1 Inkomen uit arbeid;492;466;2004;275.0;32.3;7808.0;28.4;25.3
414;1 Inkomen uit arbeid;492;466;2005;272.0;31.5;7393.0;27.2;22.2
415;1 Inkomen uit arbeid;492;467;2001;69.0;98.9;630.0;9.2;91.2
416;1 Inkomen uit arbeid;492;467;2002;79.0;99.2;829.0;10.5;92.8
417;1 Inkomen uit arbeid;492;467;2003;87.0;99.4;732.0;8.4;91.9
418;1 Inkomen uit arbeid;492;467;2004;92.0;99.4;836.0;9.0;92.6
419;1 Inkomen uit arbeid;492;467;2005;93.0;99.4;919.0;9.8;90.2
420;1 Inkomen uit arbeid;492;468;2001;952.0;23.3;4952.0;5.2;8.2
421;1 Inkomen uit arbeid;492;468;2002;983.0;23.8;5437.0;5.5;8.5
422;1 Inkomen uit arbeid;492;468;2003;1030.0;24.3;5679.0;5.5;8.3
423;1 Inkomen uit arbeid;492;468;2004;1076.0;24.6;6020.0;5.6;8.4
424;1 Inkomen uit arbeid;492;468;2005;1120.0;24.9;6273.0;5.6;8.4
425;1 Inkomen uit arbeid;492;469;2001;40.0;35.8;208.0;5.2;9.6
426;1 Inkomen uit arbeid;492;469;2002;48.0;39.1;268.0;5.6;10.5
427;1 Inkomen uit arbeid;492;469;2003;71.0;42.7;392.0;5.6;11.2
428;1 Inkomen uit arbeid;492;469;2004;95.0;45.0;527.0;5.5;11.7
429;1 Inkomen uit arbeid;492;469;2005;96.0;43.2;508.0;5.3;11.3
430;1 Inkomen uit arbeid;492;470;2001;62.0;17.2;161.0;2.6;4.3
431;1 Inkomen uit arbeid;492;470;2002;58.0;16.5;157.0;2.7;4.1
432;1 Inkomen uit arbeid;492;470;2003;60.0;16.5;151.0;2.5;3.6
433;1 Inkomen uit arbeid;492;470;2004;56.0;14.9;135.0;2.4;3.2
434;1 Inkomen uit arbeid;492;470;2005;57.0;15.2;139.0;2.4;3.3
435;1 Inkomen uit arbeid;492;471;2001;10.0;10.7;;;3.0
436;1 Inkomen uit arbeid;492;471;2002;9.0;9.2;;;2.5
437;1 Inkomen uit arbeid;492;471;2003;10.0;10.5;;;2.7
438;1 Inkomen uit arbeid;492;471;2004;8.0;9.1;;;2.4
439;1 Inkomen uit arbeid;492;471;2005;9.0;9.9;;;2.6
440;1 Inkomen uit arbeid;492;472;2001;93.0;19.0;450.0;4.8;5.2
441;1 Inkomen uit arbeid;492;472;2002;96.0;19.2;493.0;5.1;5.4
442;1 Inkomen uit arbeid;492;472;2003;89.0;17.8;459.0;5.2;4.9
443;1 Inkomen uit arbeid;492;472;2004;83.0;17.2;457.0;5.5;4.9
444;1 Inkomen uit arbeid;492;472;2005;79.0;16.2;447.0;5.6;4.7
445;1 Inkomen uit arbeid;492;473;2001;89.0;22.2;654.0;7.4;6.8
446;1 Inkomen uit arbeid;492;473;2002;99.0;24.4;759.0;7.7;7.3
447;1 Inkomen uit arbeid;492;473;2003;104.0;25.2;816.0;7.9;7.4
448;1 Inkomen uit arbeid;492;473;2004;109.0;25.6;885.0;8.1;7.6
449;1 Inkomen uit arbeid;492;473;2005;112.0;25.6;906.0;8.1;7.4
450;1 Inkomen uit arbeid;492;474;2001;87.0;4.4;397.0;4.6;1.3
451;1 Inkomen uit arbeid;492;474;2002;97.0;4.8;452.0;4.7;1.4
452;1 Inkomen uit arbeid;492;474;2003;102.0;5.1;519.0;5.1;1.5
453;1 Inkomen uit arbeid;492;474;2004;113.0;5.5;552.0;4.9;1.5
454;1 Inkomen uit arbeid;492;474;2005;119.0;5.6;638.0;5.4;1.7
455;1 Inkomen uit arbeid;492;475;2001;570.0;88.5;3049.0;5.3;64.7
456;1 Inkomen uit arbeid;492;475;2002;577.0;88.5;3278.0;5.7;67.2
457;1 Inkomen uit arbeid;492;475;2003;594.0;87.5;3308.0;5.6;65.0
458;1 Inkomen uit arbeid;492;475;2004;612.0;85.7;3438.0;5.6;62.7
459;1 Inkomen uit arbeid;492;475;2005;649.0;84.6;3603.0;5.6;61.8
460;1 Inkomen uit arbeid;492;202;2001;5125.0;77.3;161521.0;31.5;79.2
461;1 Inkomen uit arbeid;492;202;2002;5221.0;77.3;171352.0;32.8;79.2
462;1 Inkomen uit arbeid;492;202;2003;5303.0;76.7;180199.0;34.0;78.9
463;1 Inkomen uit arbeid;492;202;2004;5368.0;76.0;187825.0;35.0;77.9
464;1 Inkomen uit arbeid;492;202;2005;5444.0;75.3;195867.0;36.0;77.3
465;1 Inkomen uit arbeid;492;203;2001;2916.0;57.1;63415.0;21.8;62.8
466;1 Inkomen uit arbeid;492;203;2002;2891.0;56.9;65203.0;22.6;62.7
467;1 Inkomen uit arbeid;492;203;2003;2755.0;55.8;62841.0;22.8;61.8
468;1 Inkomen uit arbeid;492;203;2004;2654.0;54.9;61400.0;23.1;60.5
469;1 Inkomen uit arbeid;492;203;2005;2584.0;54.2;59229.0;22.9;59.0
470;1 Inkomen uit arbeid;492;204;2001;502.0;37.7;6026.0;12.0;35.6
471;1 Inkomen uit arbeid;492;204;2002;471.0;35.9;5655.0;12.0;33.3
472;1 Inkomen uit arbeid;492;204;2003;464.0;34.7;5834.0;12.6;32.6
473;1 Inkomen uit arbeid;492;204;2004;459.0;33.8;5665.0;12.4;31.0
474;1 Inkomen uit arbeid;492;204;2005;472.0;34.4;5755.0;12.2;30.8
475;1 Inkomen uit arbeid;492;205;2001;2413.0;64.0;57389.0;23.8;68.2
476;1 Inkomen uit arbeid;492;205;2002;2420.0;64.2;59548.0;24.6;68.5
477;1 Inkomen uit arbeid;492;205;2003;2292.0;63.7;57007.0;24.9;68.0
478;1 Inkomen uit arbeid;492;205;2004;2195.0;63.1;55735.0;25.4;67.0
479;1 Inkomen uit arbeid;492;205;2005;2112.0;62.2;53474.0;25.3;65.5
480;1 Inkomen uit arbeid;492;211;2001;1435.0;66.4;40845.0;28.5;73.0
481;1 Inkomen uit arbeid;492;211;2002;1454.0;66.8;43302.0;29.8;73.3
482;1 Inkomen uit arbeid;492;211;2003;1435.0;66.3;44158.0;30.8;73.3
483;1 Inkomen uit arbeid;492;211;2004;1430.0;65.6;45067.0;31.5;72.4
484;1 Inkomen uit arbeid;492;211;2005;1440.0;65.6;46911.0;32.6;72.5
485;1 Inkomen uit arbeid;492;212;2001;2183.0;69.4;61837.0;28.3;74.9
486;1 Inkomen uit arbeid;492;212;2002;2241.0;69.4;66251.0;29.6;75.0
487;1 Inkomen uit arbeid;492;212;2003;2238.0;68.7;68130.0;30.4;74.6
488;1 Inkomen uit arbeid;492;212;2004;2187.0;68.1;68691.0;31.4;73.8
489;1 Inkomen uit arbeid;492;212;2005;2193.0;67.6;70354.0;32.1;73.3
490;1 Inkomen uit arbeid;492;213;2001;1645.0;69.2;47085.0;28.6;74.4
491;1 Inkomen uit arbeid;492;213;2002;1621.0;69.1;48287.0;29.8;74.3
492;1 Inkomen uit arbeid;492;213;2003;1647.0;68.7;50757.0;30.8;74.0
493;1 Inkomen uit arbeid;492;213;2004;1701.0;68.1;53965.0;31.7;73.3
494;1 Inkomen uit arbeid;492;213;2005;1698.0;67.5;55223.0;32.5;72.7
495;1 Inkomen uit arbeid;492;214;2001;1712.0;69.3;47519.0;27.7;73.5
496;1 Inkomen uit arbeid;492;214;2002;1734.0;69.0;50021.0;28.8;73.2
497;1 Inkomen uit arbeid;492;214;2003;1699.0;68.4;50909.0;30.0;73.2
498;1 Inkomen uit arbeid;492;214;2004;1694.0;67.8;52404.0;30.9;72.3
499;1 Inkomen uit arbeid;492;214;2005;1685.0;67.0;52939.0;31.4;71.0
500;1 Inkomen uit arbeid;492;215;2001;1066.0;67.5;27649.0;25.9;72.0
501;1 Inkomen uit arbeid;492;215;2002;1062.0;67.7;28695.0;27.0;72.4
502;1 Inkomen uit arbeid;492;215;2003;1039.0;67.2;29086.0;28.0;72.2
503;1 Inkomen uit arbeid;492;215;2004;1010.0;66.9;29098.0;28.8;70.9
504;1 Inkomen uit arbeid;492;215;2005;1011.0;66.5;29670.0;29.3;69.7
505;1 Inkomen uit arbeid;492;221;2001;798.0;65.6;19848.0;24.9;70.0
506;1 Inkomen uit arbeid;492;221;2002;809.0;65.7;20902.0;25.8;70.4
507;1 Inkomen uit arbeid;492;221;2003;802.0;65.0;21451.0;26.8;69.6
508;1 Inkomen uit arbeid;492;221;2004;802.0;64.7;21824.0;27.2;68.1
509;1 Inkomen uit arbeid;492;221;2005;799.0;64.3;22204.0;27.8;67.7
510;1 Inkomen uit arbeid;492;222;2001;1683.0;69.3;44631.0;26.5;73.9
511;1 Inkomen uit arbeid;492;222;2002;1705.0;69.5;47403.0;27.8;74.4
512;1 Inkomen uit arbeid;492;222;2003;1712.0;69.2;49189.0;28.7;74.3
513;1 Inkomen uit arbeid;492;222;2004;1699.0;68.5;50485.0;29.7;73.7
514;1 Inkomen uit arbeid;492;222;2005;1698.0;67.8;51226.0;30.2;72.4
515;1 Inkomen uit arbeid;492;223;2001;3796.0;68.9;112751.0;29.7;74.6
516;1 Inkomen uit arbeid;492;223;2002;3835.0;69.1;118601.0;30.9;74.6
517;1 Inkomen uit arbeid;492;223;2003;3803.0;68.6;121642.0;32.0;74.5
518;1 Inkomen uit arbeid;492;223;2004;3790.0;68.0;124813.0;32.9;73.6
519;1 Inkomen uit arbeid;492;223;2005;3796.0;67.6;128676.0;33.9;73.3
520;1 Inkomen uit arbeid;492;224;2001;1762.0;68.3;47705.0;27.1;73.4
521;1 Inkomen uit arbeid;492;224;2002;1764.0;67.9;49650.0;28.2;73.2
522;1 Inkomen uit arbeid;492;224;2003;1741.0;67.0;50758.0;29.1;72.6
523;1 Inkomen uit arbeid;492;224;2004;1730.0;66.5;52103.0;30.1;71.8
524;1 Inkomen uit arbeid;492;224;2005;1735.0;66.0;52991.0;30.5;71.0
525;1 Inkomen uit arbeid;492;231;2001;273.0;65.4;6675.0;24.5;70.2
526;1 Inkomen uit arbeid;492;231;2002;277.0;65.4;7035.0;25.4;70.2
527;1 Inkomen uit arbeid;492;231;2003;276.0;65.0;7279.0;26.4;69.7
528;1 Inkomen uit arbeid;492;231;2004;275.0;64.3;7314.0;26.6;68.0
529;1 Inkomen uit arbeid;492;231;2005;270.0;63.3;7357.0;27.2;67.2
530;1 Inkomen uit arbeid;492;232;2001;301.0;65.9;7344.0;24.4;69.7
531;1 Inkomen uit arbeid;492;232;2002;306.0;66.4;7747.0;25.3;70.4
532;1 Inkomen uit arbeid;492;232;2003;301.0;65.4;7870.0;26.1;69.1
533;1 Inkomen uit arbeid;492;232;2004;301.0;65.3;8106.0;26.9;67.1
534;1 Inkomen uit arbeid;492;232;2005;303.0;65.6;8319.0;27.5;67.5
535;1 Inkomen uit arbeid;492;233;2001;225.0;65.4;5829.0;25.9;70.2
536;1 Inkomen uit arbeid;492;233;2002;226.0;65.2;6119.0;27.1;70.6
537;1 Inkomen uit arbeid;492;233;2003;225.0;64.6;6301.0;28.0;70.3
538;1 Inkomen uit arbeid;492;233;2004;226.0;64.4;6404.0;28.3;69.7
539;1 Inkomen uit arbeid;492;233;2005;226.0;63.9;6529.0;28.8;68.4
540;1 Inkomen uit arbeid;492;234;2001;539.0;68.4;13451.0;25.0;72.6
541;1 Inkomen uit arbeid;492;234;2002;542.0;68.2;14415.0;26.6;73.3
542;1 Inkomen uit arbeid;492;234;2003;543.0;68.1;14693.0;27.0;72.6
543;1 Inkomen uit arbeid;492;234;2004;539.0;67.3;15069.0;28.0;71.6
544;1 Inkomen uit arbeid;492;234;2005;534.0;66.3;15350.0;28.8;70.5
545;1 Inkomen uit arbeid;492;235;2001;179.0;74.6;5017.0;28.0;78.6
546;1 Inkomen uit arbeid;492;235;2002;183.0;73.9;5388.0;29.4;77.9
547;1 Inkomen uit arbeid;492;235;2003;189.0;74.5;5817.0;30.9;79.1
548;1 Inkomen uit arbeid;492;235;2004;188.0;73.5;5958.0;31.6;79.6
549;1 Inkomen uit arbeid;492;235;2005;188.0;71.8;6079.0;32.4;77.8
550;1 Inkomen uit arbeid;492;236;2001;966.0;68.9;26164.0;27.1;73.8
551;1 Inkomen uit arbeid;492;236;2002;980.0;69.4;27600.0;28.2;74.3
552;1 Inkomen uit arbeid;492;236;2003;981.0;69.0;28679.0;29.2;74.3
553;1 Inkomen uit arbeid;492;236;2004;972.0;68.2;29458.0;30.3;73.7
554;1 Inkomen uit arbeid;492;236;2005;977.0;68.0;29796.0;30.5;72.4
555;1 Inkomen uit arbeid;492;237;2001;603.0;72.0;18741.0;31.1;77.2
556;1 Inkomen uit arbeid;492;237;2002;613.0;72.1;19803.0;32.3;76.8
557;1 Inkomen uit arbeid;492;237;2003;609.0;71.5;20336.0;33.4;76.7
558;1 Inkomen uit arbeid;492;237;2004;611.0;71.2;20885.0;34.2;75.7
559;1 Inkomen uit arbeid;492;237;2005;618.0;71.1;21949.0;35.5;75.7
560;1 Inkomen uit arbeid;492;238;2001;1303.0;68.5;39287.0;30.1;73.7
561;1 Inkomen uit arbeid;492;238;2002;1315.0;68.7;41124.0;31.3;73.9
562;1 Inkomen uit arbeid;492;238;2003;1302.0;68.2;41868.0;32.1;73.9
563;1 Inkomen uit arbeid;492;238;2004;1294.0;67.4;43048.0;33.3;72.8
564;1 Inkomen uit arbeid;492;238;2005;1297.0;66.9;44278.0;34.1;72.0
565;1 Inkomen uit arbeid;492;239;2001;1709.0;68.6;50064.0;29.3;74.7
566;1 Inkomen uit arbeid;492;239;2002;1725.0;68.6;52760.0;30.6;74.6
567;1 Inkomen uit arbeid;492;239;2003;1711.0;68.2;54330.0;31.8;74.6
568;1 Inkomen uit arbeid;492;239;2004;1705.0;67.8;55614.0;32.6;73.9
569;1 Inkomen uit arbeid;492;239;2005;1700.0;67.2;57064.0;33.6;73.6
570;1 Inkomen uit arbeid;492;240;2001;182.0;66.4;4660.0;25.7;70.5
571;1 Inkomen uit arbeid;492;240;2002;183.0;66.1;4914.0;26.9;70.6
572;1 Inkomen uit arbeid;492;240;2003;181.0;65.5;5109.0;28.2;71.0
573;1 Inkomen uit arbeid;492;240;2004;180.0;64.9;5266.0;29.2;70.7
574;1 Inkomen uit arbeid;492;240;2005;181.0;64.8;5385.0;29.7;69.8
575;1 Inkomen uit arbeid;492;241;2001;1212.0;69.6;33379.0;27.5;74.4
576;1 Inkomen uit arbeid;492;241;2002;1216.0;69.3;34771.0;28.6;74.0
577;1 Inkomen uit arbeid;492;241;2003;1206.0;68.4;35613.0;29.5;73.5
578;1 Inkomen uit arbeid;492;241;2004;1198.0;67.9;36730.0;30.7;72.7
579;1 Inkomen uit arbeid;492;241;2005;1202.0;67.5;37454.0;31.2;72.1
580;1 Inkomen uit arbeid;492;242;2001;550.0;65.5;14325.0;26.1;71.2
581;1 Inkomen uit arbeid;492;242;2002;548.0;65.1;14879.0;27.2;71.4
582;1 Inkomen uit arbeid;492;242;2003;536.0;63.9;15145.0;28.3;70.6
583;1 Inkomen uit arbeid;492;242;2004;532.0;63.4;15373.0;28.9;69.9
584;1 Inkomen uit arbeid;492;242;2005;533.0;62.9;15536.0;29.2;68.5
585;1 Inkomen uit arbeid;493;310;2001;968.0;83.5;7486.0;7.7;79.8
586;1 Inkomen uit arbeid;493;310;2002;923.0;82.8;7017.0;7.6;76.4
587;1 Inkomen uit arbeid;493;310;2003;885.0;80.4;6689.0;7.6;71.8
588;1 Inkomen uit arbeid;493;310;2004;826.0;76.7;6133.0;7.4;66.9
589;1 Inkomen uit arbeid;493;310;2005;894.0;76.3;7537.0;8.4;70.9
590;1 Inkomen uit arbeid;493;331;2001;701.0;89.1;4102.0;5.9;81.8
591;1 Inkomen uit arbeid;493;331;2002;674.0;88.4;3832.0;5.7;80.4
592;1 Inkomen uit arbeid;493;331;2003;665.0;86.1;3883.0;5.8;76.1
593;1 Inkomen uit arbeid;493;331;2004;622.0;82.9;3306.0;5.3;70.2
594;1 Inkomen uit arbeid;493;331;2005;669.0;81.9;4007.0;6.0;72.9
595;1 Inkomen uit arbeid;493;332;2001;237.0;73.8;2871.0;12.1;80.4
596;1 Inkomen uit arbeid;493;332;2002;218.0;72.2;2698.0;12.4;75.9
597;1 Inkomen uit arbeid;493;332;2003;195.0;69.3;2467.0;12.7;70.5
598;1 Inkomen uit arbeid;493;332;2004;181.0;65.5;2470.0;13.7;69.0
599;1 Inkomen uit arbeid;493;332;2005;198.0;66.2;3045.0;15.4;72.9
600;1 Inkomen uit arbeid;493;333;2001;1.0;;;;
601;1 Inkomen uit arbeid;493;333;2002;1.0;;;;
602;1 Inkomen uit arbeid;493;333;2003;1.0;;;;
603;1 Inkomen uit arbeid;493;333;2004;1.0;;;;
604;1 Inkomen uit arbeid;493;333;2005;1.0;;;;
605;1 Inkomen uit arbeid;493;334;2001;29.0;62.2;474.0;16.1;65.9
606;1 Inkomen uit arbeid;493;334;2002;30.0;63.0;451.0;14.9;56.9
607;1 Inkomen uit arbeid;493;334;2003;24.0;55.8;330.0;14.0;48.5
608;1 Inkomen uit arbeid;493;334;2004;23.0;47.7;350.0;15.3;42.0
609;1 Inkomen uit arbeid;493;334;2005;27.0;51.2;476.0;17.5;52.0
610;1 Inkomen uit arbeid;493;341;2001;451.0;86.8;4514.0;10.0;84.0
611;1 Inkomen uit arbeid;493;341;2002;428.0;85.2;4098.0;9.6;78.7
612;1 Inkomen uit arbeid;493;341;2003;417.0;83.0;3999.0;9.6;74.9
613;1 Inkomen uit arbeid;493;341;2004;401.0;79.4;3744.0;9.3;70.7
614;1 Inkomen uit arbeid;493;341;2005;424.0;78.2;4369.0;10.3;73.5
615;1 Inkomen uit arbeid;493;342;2001;372.0;89.0;2510.0;6.8;84.3
616;1 Inkomen uit arbeid;493;342;2002;354.0;87.9;2304.0;6.5;81.9
617;1 Inkomen uit arbeid;493;342;2003;350.0;85.7;2385.0;6.8;78.1
618;1 Inkomen uit arbeid;493;342;2004;336.0;82.6;2025.0;6.0;71.5
619;1 Inkomen uit arbeid;493;342;2005;353.0;81.3;2384.0;6.8;74.2
620;1 Inkomen uit arbeid;493;343;2001;65.0;79.5;1652.0;25.5;83.6
621;1 Inkomen uit arbeid;493;343;2002;61.0;75.8;1514.0;24.8;76.4
622;1 Inkomen uit arbeid;493;343;2003;57.0;72.6;1422.0;25.1;71.8
623;1 Inkomen uit arbeid;493;343;2004;56.0;69.5;1498.0;26.8;71.6
624;1 Inkomen uit arbeid;493;343;2005;60.0;69.1;1737.0;29.2;74.3
625;1 Inkomen uit arbeid;493;344;2001;0.0;;;;
626;1 Inkomen uit arbeid;493;344;2002;0.0;;;;
627;1 Inkomen uit arbeid;493;344;2003;1.0;;;;
628;1 Inkomen uit arbeid;493;344;2004;0.0;;;;
629;1 Inkomen uit arbeid;493;344;2005;0.0;;;;
630;1 Inkomen uit arbeid;493;345;2001;14.0;;;;
631;1 Inkomen uit arbeid;493;345;2002;12.0;;;;
632;1 Inkomen uit arbeid;493;345;2003;10.0;;;;
633;1 Inkomen uit arbeid;493;345;2004;9.0;;;;
634;1 Inkomen uit arbeid;493;345;2005;11.0;54.0;;;63.7
635;1 Inkomen uit arbeid;493;346;2001;517.0;80.9;2973.0;5.7;74.2
