ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
6544;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2022;57.0;4.0;69921.0
6545;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;S Overige dienstverlening;2023;56.0;3.0;54289.0
6546;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2018;0.0;0.0;0.0
6547;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2019;0.0;0.0;0.0
6548;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2020;0.0;0.0;0.0
6549;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2021;0.0;0.0;0.0
6550;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2022;0.0;0.0;0.0
6551;Trekker voor oplegger;Leeftijd: jonger dan 4 jaar;SBI-code onbekend;2023;0.0;0.0;0.0
6552;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2018;32580.0;2734.2;83921.0
6553;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2019;35515.0;2855.2;80394.0
6554;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2020;38582.0;3070.4;79581.0
6555;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2021;41501.0;3498.9;84309.0
6556;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2022;46342.0;3807.1;82151.0
6557;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A-U Alle economische activiteiten;2023;48767.0;3737.0;76629.0
6558;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2018;1504.0;96.9;64448.0
6559;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2019;1501.0;94.5;62927.0
6560;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2020;1570.0;92.7;59073.0
6561;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2021;1670.0;104.0;62259.0
6562;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2022;1809.0;111.7;61765.0
6563;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B-E Nijverheid (geen bouw) en energie;2023;2031.0;125.4;61741.0
6564;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2018;26938.0;2417.4;89741.0
6565;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2019;29483.0;2522.9;85572.0
6566;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2020;31885.0;2719.1;85278.0
6567;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2021;34381.0;3088.0;89816.0
6568;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2022;38302.0;3355.5;87607.0
6569;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G-I Handel, vervoer en horeca;2023;39971.0;3268.3;81768.0
6570;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2018;1301.0;70.0;53832.0
6571;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2019;1475.0;76.8;52041.0
6572;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2020;1730.0;91.8;53070.0
6573;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2021;1908.0;117.1;61395.0
6574;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2022;2005.0;116.3;57988.0
6575;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M-N Zakelijke dienstverlening;2023;2074.0;107.4;51784.0
6576;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2018;101.0;2.8;27951.0
6577;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2019;117.0;3.4;29249.0
6578;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2020;129.0;3.1;23651.0
6579;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2021;154.0;4.1;26453.0
6580;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2022;156.0;4.3;27852.0
6581;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O-Q Overheid en zorg;2023;172.0;4.8;28013.0
6582;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2018;235.0;11.8;50113.0
6583;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2019;231.0;10.4;45155.0
6584;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2020;284.0;8.6;30109.0
6585;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2021;241.0;8.4;34950.0
6586;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2022;365.0;13.7;37524.0
6587;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R-U Cultuur, recreatie, overige diensten;2023;453.0;16.6;36653.0
6588;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2018;927.0;62.7;67648.0
6589;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2019;1028.0;68.7;66875.0
6590;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2020;1114.0;71.4;64103.0
6591;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2021;1217.0;81.9;67268.0
6592;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2022;1380.0;92.5;67001.0
6593;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;A Landbouw, bosbouw en visserij;2023;1536.0;97.1;63212.0
6594;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2018;42.0;2.5;59468.0
6595;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2019;38.0;2.3;60162.0
6596;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2020;43.0;2.5;57433.0
6597;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2021;30.0;2.2;72281.0
6598;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2022;34.0;2.5;72981.0
6599;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;B Delfstoffenwinning;2023;45.0;3.2;70953.0
6600;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2018;1151.0;72.3;62852.0
6601;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2019;1151.0;71.0;61717.0
6602;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2020;1221.0;70.0;57369.0
6603;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2021;1293.0;78.8;60933.0
6604;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2022;1384.0;84.2;60831.0
6605;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;C Industrie;2023;1564.0;95.9;61341.0
6606;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2018;9.0;0.4;39663.0
6607;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2019;10.0;0.4;44759.0
6608;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2020;15.0;0.6;41504.0
6609;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2021;18.0;0.7;40452.0
6610;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2022;20.0;0.6;28315.0
6611;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;D Energievoorziening;2023;20.0;0.5;24153.0
6612;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2018;302.0;21.7;71958.0
6613;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2019;302.0;20.7;68487.0
6614;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2020;291.0;19.6;67372.0
6615;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2021;329.0;22.3;67749.0
6616;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2022;371.0;24.5;66026.0
6617;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;E Waterbedrijven en afvalbeheer;2023;402.0;25.8;64137.0
6618;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2018;1239.0;49.4;39851.0
6619;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2019;1292.0;53.1;41105.0
6620;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2020;1411.0;55.2;39103.0
6621;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2021;1522.0;65.4;42972.0
6622;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2022;1772.0;75.3;42467.0
6623;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;F Bouwnijverheid;2023;1919.0;78.7;40985.0
6624;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2018;4859.0;322.1;66282.0
6625;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2019;5061.0;324.6;64137.0
6626;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2020;5338.0;326.7;61194.0
6627;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2021;5174.0;344.1;66512.0
6628;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2022;5616.0;370.7;66015.0
6629;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;G Handel;2023;6341.0;399.1;62935.0
6630;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2018;22039.0;2093.8;95003.0
6631;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2019;24374.0;2196.0;90097.0
6632;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2020;26490.0;2390.2;90229.0
6633;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2021;29156.0;2741.4;94024.0
6634;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2022;32625.0;2981.8;91396.0
6635;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;H Vervoer en opslag;2023;33567.0;2866.4;85394.0
6636;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;I Horeca;2018;40.0;1.6;40192.0
6637;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;I Horeca;2019;48.0;2.3;47930.0
6638;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;I Horeca;2020;57.0;2.3;39724.0
6639;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;I Horeca;2021;51.0;2.5;48281.0
6640;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;I Horeca;2022;61.0;3.0;49307.0
6641;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;I Horeca;2023;63.0;2.8;44934.0
6642;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;J Informatie en communicatie;2018;17.0;0.7;40840.0
6643;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;J Informatie en communicatie;2019;22.0;;
6644;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;J Informatie en communicatie;2020;30.0;0.7;24170.0
6645;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;J Informatie en communicatie;2021;26.0;0.8;30148.0
6646;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;J Informatie en communicatie;2022;32.0;0.9;27814.0
6647;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;J Informatie en communicatie;2023;44.0;1.4;31281.0
6648;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;K Financiële dienstverlening;2018;257.0;19.1;74386.0
6649;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;K Financiële dienstverlening;2019;312.0;21.5;68761.0
6650;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;K Financiële dienstverlening;2020;351.0;22.1;62929.0
6651;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;K Financiële dienstverlening;2021;302.0;22.4;74241.0
6652;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;K Financiële dienstverlening;2022;408.0;30.0;73554.0
6653;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;K Financiële dienstverlening;2023;466.0;31.2;66856.0
6654;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;L Verhuur en handel van onroerend goed;2018;61.0;3.3;53298.0
6655;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;L Verhuur en handel van onroerend goed;2019;54.0;3.4;63182.0
6656;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;L Verhuur en handel van onroerend goed;2020;78.0;5.8;73839.0
6657;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;L Verhuur en handel van onroerend goed;2021;80.0;6.8;85438.0
6658;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;L Verhuur en handel van onroerend goed;2022;113.0;6.9;60733.0
6659;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;L Verhuur en handel van onroerend goed;2023;101.0;6.1;60729.0
6660;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M Specialistische zakelijke diensten;2018;297.0;16.8;56467.0
6661;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M Specialistische zakelijke diensten;2019;291.0;14.6;50091.0
6662;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M Specialistische zakelijke diensten;2020;295.0;14.8;50188.0
6663;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M Specialistische zakelijke diensten;2021;367.0;20.1;54788.0
6664;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M Specialistische zakelijke diensten;2022;584.0;40.5;69405.0
6665;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;M Specialistische zakelijke diensten;2023;525.0;28.7;54743.0
6666;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;N Verhuur en overige zakelijke diensten;2018;1004.0;53.3;53052.0
6667;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;N Verhuur en overige zakelijke diensten;2019;1184.0;62.2;52520.0
6668;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;N Verhuur en overige zakelijke diensten;2020;1435.0;77.0;53662.0
6669;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;N Verhuur en overige zakelijke diensten;2021;1541.0;97.0;62968.0
6670;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;N Verhuur en overige zakelijke diensten;2022;1421.0;75.7;53296.0
6671;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;N Verhuur en overige zakelijke diensten;2023;1549.0;78.7;50782.0
6672;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O Openbaar bestuur en overheidsdiensten;2018;17.0;0.3;15706.0
6673;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O Openbaar bestuur en overheidsdiensten;2019;28.0;0.4;15440.0
6674;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O Openbaar bestuur en overheidsdiensten;2020;27.0;0.1;5435.0
6675;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O Openbaar bestuur en overheidsdiensten;2021;32.0;0.3;8794.0
6676;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O Openbaar bestuur en overheidsdiensten;2022;28.0;0.2;8430.0
6677;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;O Openbaar bestuur en overheidsdiensten;2023;26.0;0.2;8377.0
6678;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;P Onderwijs;2018;63.0;1.8;28050.0
6679;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;P Onderwijs;2019;67.0;2.1;31435.0
6680;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;P Onderwijs;2020;80.0;2.0;24735.0
6681;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;P Onderwijs;2021;96.0;2.7;28010.0
6682;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;P Onderwijs;2022;100.0;3.0;29557.0
6683;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;P Onderwijs;2023;108.0;3.0;27800.0
6684;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;Q Gezondheids- en welzijnszorg;2018;21.0;0.8;37565.0
6685;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;Q Gezondheids- en welzijnszorg;2019;22.0;0.9;40166.0
6686;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;Q Gezondheids- en welzijnszorg;2020;22.0;0.9;42062.0
6687;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;Q Gezondheids- en welzijnszorg;2021;26.0;1.1;42439.0
6688;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;Q Gezondheids- en welzijnszorg;2022;28.0;1.2;41184.0
6689;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;Q Gezondheids- en welzijnszorg;2023;38.0;1.6;42053.0
6690;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R Cultuur, sport en recreatie;2018;162.0;5.8;35762.0
6691;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R Cultuur, sport en recreatie;2019;158.0;5.4;34198.0
6692;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R Cultuur, sport en recreatie;2020;223.0;5.5;24841.0
6693;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R Cultuur, sport en recreatie;2021;169.0;4.5;26570.0
6694;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R Cultuur, sport en recreatie;2022;269.0;8.2;30392.0
6695;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;R Cultuur, sport en recreatie;2023;340.0;9.7;28571.0
6696;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;S Overige dienstverlening;2018;73.0;6.0;81961.0
6697;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;S Overige dienstverlening;2019;73.0;5.0;68869.0
6698;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;S Overige dienstverlening;2020;61.0;3.0;49367.0
6699;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;S Overige dienstverlening;2021;72.0;3.9;54619.0
6700;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;S Overige dienstverlening;2022;96.0;5.5;57510.0
6701;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;S Overige dienstverlening;2023;113.0;6.9;60970.0
6702;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;SBI-code onbekend;2018;0.0;0.0;0.0
6703;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;SBI-code onbekend;2019;0.0;0.0;0.0
6704;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;SBI-code onbekend;2020;0.0;0.0;0.0
6705;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;SBI-code onbekend;2021;0.0;0.0;0.0
6706;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;SBI-code onbekend;2022;0.0;0.0;0.0
6707;Trekker voor oplegger;Leeftijd: 4 tot 10 jaar;SBI-code onbekend;2023;0.0;0.0;0.0
6708;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A-U Alle economische activiteiten;2018;18683.0;716.0;38323.0
6709;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A-U Alle economische activiteiten;2019;17970.0;586.6;32645.0
6710;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A-U Alle economische activiteiten;2020;16517.0;454.2;27497.0
6711;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A-U Alle economische activiteiten;2021;16459.0;488.3;29666.0
6712;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A-U Alle economische activiteiten;2022;17086.0;489.4;28641.0
6713;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A-U Alle economische activiteiten;2023;17628.0;469.6;26639.0
6714;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2018;1338.0;35.1;26236.0
6715;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2019;1365.0;33.2;24339.0
6716;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2020;1322.0;29.7;22496.0
6717;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2021;1345.0;29.3;21781.0
6718;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2022;1355.0;28.5;21003.0
6719;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B-E Nijverheid (geen bouw) en energie;2023;1336.0;26.0;19446.0
6720;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G-I Handel, vervoer en horeca;2018;12467.0;569.7;45697.0
6721;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G-I Handel, vervoer en horeca;2019;11517.0;451.5;39201.0
6722;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G-I Handel, vervoer en horeca;2020;10165.0;340.9;33538.0
6723;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G-I Handel, vervoer en horeca;2021;9976.0;364.8;36569.0
6724;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G-I Handel, vervoer en horeca;2022;10456.0;368.3;35228.0
6725;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;G-I Handel, vervoer en horeca;2023;10848.0;355.3;32753.0
6726;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M-N Zakelijke dienstverlening;2018;1314.0;31.3;23796.0
6727;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M-N Zakelijke dienstverlening;2019;1313.0;26.5;20199.0
6728;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M-N Zakelijke dienstverlening;2020;1258.0;20.5;16326.0
6729;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M-N Zakelijke dienstverlening;2021;1303.0;25.3;19452.0
6730;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M-N Zakelijke dienstverlening;2022;1325.0;22.1;16715.0
6731;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;M-N Zakelijke dienstverlening;2023;1371.0;21.5;15678.0
6732;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O-Q Overheid en zorg;2018;102.0;1.7;16177.0
6733;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O-Q Overheid en zorg;2019;100.0;1.3;13285.0
6734;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O-Q Overheid en zorg;2020;114.0;1.2;10120.0
6735;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O-Q Overheid en zorg;2021;124.0;1.3;10832.0
6736;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O-Q Overheid en zorg;2022;121.0;1.4;11961.0
6737;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;O-Q Overheid en zorg;2023;123.0;1.6;12861.0
6738;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2018;481.0;7.9;16435.0
6739;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2019;475.0;6.2;13146.0
6740;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2020;500.0;3.9;7713.0
6741;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2021;423.0;3.1;7336.0
6742;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2022;486.0;5.4;11028.0
6743;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;R-U Cultuur, recreatie, overige diensten;2023;499.0;5.2;10510.0
6744;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A Landbouw, bosbouw en visserij;2018;1179.0;33.7;28584.0
6745;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A Landbouw, bosbouw en visserij;2019;1235.0;30.9;25024.0
6746;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A Landbouw, bosbouw en visserij;2020;1200.0;25.1;20930.0
6747;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A Landbouw, bosbouw en visserij;2021;1281.0;29.6;23084.0
6748;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A Landbouw, bosbouw en visserij;2022;1306.0;31.1;23832.0
6749;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;A Landbouw, bosbouw en visserij;2023;1349.0;29.4;21800.0
6750;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B Delfstoffenwinning;2018;53.0;1.3;24454.0
6751;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B Delfstoffenwinning;2019;51.0;1.2;22608.0
6752;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B Delfstoffenwinning;2020;43.0;1.2;26919.0
6753;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B Delfstoffenwinning;2021;38.0;0.9;24040.0
6754;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B Delfstoffenwinning;2022;36.0;0.8;22638.0
6755;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;B Delfstoffenwinning;2023;31.0;0.6;18101.0
6756;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;C Industrie;2018;1048.0;25.3;24128.0
6757;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;C Industrie;2019;1087.0;24.7;22706.0
6758;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;C Industrie;2020;1084.0;22.3;20590.0
6759;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;C Industrie;2021;1099.0;21.7;19747.0
6760;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;C Industrie;2022;1116.0;21.8;19544.0
6761;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;C Industrie;2023;1096.0;19.7;17954.0
6762;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;D Energievoorziening;2018;3.0;;
6763;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;D Energievoorziening;2019;3.0;;
6764;Trekker voor oplegger;Leeftijd: 10 jaar of ouder;D Energievoorziening;2020;5.0;0.0;4771.0
