ID;Woonland;Sterklassen;RegioS;Perioden;Gasten_1;Overnachtingen_2
6077;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 mei;74;151
6078;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 juni;72;156
6079;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 2e kwartaal;233;496
6080;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 juli;91;200
6081;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 augustus;89;201
6082;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 september;71;161
6083;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 3e kwartaal;252;562
6084;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 oktober;77;160
6085;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 november;54;119
6086;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 december;54;120
6087;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017 4e kwartaal;184;398
6088;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2017;816;1773
6089;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 januari;55;113
6090;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 februari;65;129
6091;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 maart;79;166
6092;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 1e kwartaal;199;407
6093;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 april;98;207
6094;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 mei;99;208
6095;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 juni;79;167
6096;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 2e kwartaal;277;582
6097;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 juli;106;228
6098;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 augustus;113;237
6099;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 september;91;199
6100;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 3e kwartaal;310;665
6101;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 oktober;99;194
6102;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 november;83;153
6103;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 december;71;131
6104;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018 4e kwartaal;253;478
6105;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2018;1039;2131
6106;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 januari;67;136
6107;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 februari;80;156
6108;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 maart;100;207
6109;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 1e kwartaal;247;499
6110;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 april;118;245
6111;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 mei;98;202
6112;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 juni;108;217
6113;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 2e kwartaal;324;664
6114;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 juli;111;250
6115;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 augustus;111;254
6116;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 september;86;187
6117;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 3e kwartaal;308;691
6118;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 oktober;95;194
6119;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 november;75;155
6120;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 december;72;143
6121;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019 4e kwartaal;242;492
6122;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2019;1121;2346
6123;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 januari;53;109
6124;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 februari;62;130
6125;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 maart;27;56
6126;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 1e kwartaal;142;296
6127;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 april;3;8
6128;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 mei;5;12
6129;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 juni;22;40
6130;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 2e kwartaal;30;60
6131;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 juli;60;113
6132;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 augustus;59;120
6133;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 september;30;64
6134;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 3e kwartaal;149;298
6135;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 oktober;12;26
6136;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 november;5;15
6137;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 december;4;14
6138;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020 4e kwartaal;20;55
6139;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2020;341;709
6140;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 januari;5;13
6141;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 februari;6;12
6142;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 maart;7;15
6143;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 1e kwartaal;18;40
6144;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 april;5;10
6145;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 mei;12;20
6146;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 juni;17;33
6147;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 2e kwartaal;33;63
6148;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 juli;38;86
6149;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 augustus;46;112
6150;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 september;41;102
6151;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 3e kwartaal;125;300
6152;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 oktober;48;116
6153;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 november;37;85
6154;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 december;11;26
6155;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021 4e kwartaal;96;227
6156;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2021;273;629
6157;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 januari;16;33
6158;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 februari;34;73
6159;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 maart;70;155
6160;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 1e kwartaal;119;261
6161;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 april;124;285
6162;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 mei;112;234
6163;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 juni;122;288
6164;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 2e kwartaal;359;807
6165;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 juli;142;331
6166;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 augustus;142;337
6167;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 september;110;269
6168;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 3e kwartaal;394;937
6169;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 oktober;121;291
6170;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 november;102;228
6171;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 december;89;199
6172;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022 4e kwartaal;311;718
6173;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2022;1183;2723
6174;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 januari;53;123
6175;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 februari;71;159
6176;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 maart;95;213
6177;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 1e kwartaal;219;495
6178;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 april;121;268
6179;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 mei;109;244
6180;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 juni;105;236
6181;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 2e kwartaal;335;748
6182;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 juli;112;258
6183;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 augustus;116;264
6184;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 september;91;219
6185;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 3e kwartaal;320;741
6186;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 oktober;94;214
6187;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 november;80;180
6188;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 december;67;146
6189;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023 4e kwartaal;241;540
6190;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2023;1115;2524
6191;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 januari;50;120
6192;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 februari;58;134
6193;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 maart;84;196
6194;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 1e kwartaal;192;451
6195;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 april;106;250
6196;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 mei;110;256
6197;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 juni;94;222
6198;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 2e kwartaal;309;727
6199;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 juli;94;224
6200;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 augustus;101;252
6201;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 september;98;242
6202;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 3e kwartaal;308;747
6203;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 oktober;89;212
6204;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 november;79;181
6205;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 december;56;134
6206;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024 4e kwartaal;225;526
6207;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2024;1032;2437
6208;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2025 januari;58;131
6209;Europa exclusief Nederland;Accommodaties zonder ster;Nederland;2025 februari;68;158
6210;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 januari;30;63
6211;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 februari;31;67
6212;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 maart;40;90
6213;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 1e kwartaal;100;219
6214;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 april;47;107
6215;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 mei;43;90
6216;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 juni;40;89
6217;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 2e kwartaal;129;286
6218;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 juli;46;101
6219;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 augustus;45;106
6220;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 september;43;97
6221;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 3e kwartaal;134;304
6222;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 oktober;49;102
6223;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 november;38;85
6224;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 december;37;89
6225;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017 4e kwartaal;124;276
6226;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2017;488;1085
6227;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 januari;38;79
6228;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 februari;46;92
6229;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 maart;46;97
6230;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 1e kwartaal;130;269
6231;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 april;45;93
6232;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 mei;47;97
6233;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 juni;45;93
6234;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 2e kwartaal;137;283
6235;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 juli;51;106
6236;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 augustus;52;104
6237;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 september;53;111
6238;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 3e kwartaal;157;321
6239;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 oktober;58;110
6240;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 november;54;98
6241;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 december;46;87
6242;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018 4e kwartaal;159;295
6243;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2018;582;1168
6244;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 januari;45;92
6245;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 februari;54;108
6246;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 maart;59;130
6247;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 1e kwartaal;157;330
6248;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 april;64;135
6249;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 mei;50;105
6250;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 juni;51;102
6251;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 2e kwartaal;166;342
6252;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 juli;51;112
6253;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 augustus;48;116
6254;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 september;50;103
6255;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 3e kwartaal;149;331
6256;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 oktober;54;109
6257;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 november;43;90
6258;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 december;41;83
6259;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019 4e kwartaal;139;281
6260;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2019;611;1284
6261;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 januari;36;73
6262;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 februari;41;86
6263;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 maart;17;34
6264;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 1e kwartaal;93;192
6265;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 april;1;3
6266;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 mei;1;2
6267;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 juni;3;6
6268;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 2e kwartaal;6;12
6269;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 juli;24;41
6270;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 augustus;25;52
6271;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 september;8;18
6272;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 3e kwartaal;58;110
6273;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 oktober;5;11
6274;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 november;2;6
6275;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 december;1;5
6276;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020 4e kwartaal;8;23
6277;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2020;165;337
6278;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 januari;1;6
6279;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 februari;2;5
6280;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 maart;1;4
6281;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 1e kwartaal;4;15
6282;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 april;1;3
6283;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 mei;2;5
6284;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 juni;4;10
6285;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 2e kwartaal;7;19
6286;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 juli;15;31
6287;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 augustus;20;53
6288;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 september;16;42
6289;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 3e kwartaal;51;126
6290;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 oktober;23;61
6291;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 november;21;52
6292;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 december;6;17
6293;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021 4e kwartaal;49;130
6294;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2021;111;290
6295;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 januari;5;14
6296;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 februari;13;32
6297;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 maart;27;65
6298;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 1e kwartaal;45;111
6299;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 april;44;105
6300;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 mei;40;93
6301;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 juni;44;105
6302;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 2e kwartaal;127;304
6303;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 juli;50;116
6304;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 augustus;47;115
6305;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 september;42;106
6306;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 3e kwartaal;139;338
6307;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 oktober;48;119
6308;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 november;41;98
6309;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 december;37;89
6310;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022 4e kwartaal;126;306
6311;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2022;437;1057
6312;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 januari;30;71
6313;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 februari;38;91
6314;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 maart;43;102
6315;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 1e kwartaal;111;264
6316;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 april;50;117
6317;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 mei;44;103
6318;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 juni;37;86
6319;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 2e kwartaal;130;306
6320;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 juli;39;96
6321;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 augustus;39;100
6322;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 september;35;92
6323;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 3e kwartaal;113;287
6324;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 oktober;38;97
6325;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 november;35;87
6326;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 december;29;73
6327;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023 4e kwartaal;103;257
6328;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2023;456;1115
6329;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 januari;24;65
6330;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 februari;29;74
6331;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 maart;37;96
6332;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 1e kwartaal;90;235
6333;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 april;37;97
6334;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 mei;35;92
6335;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 juni;39;94
6336;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 2e kwartaal;111;283
6337;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 juli;35;87
6338;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 augustus;32;85
6339;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 september;42;107
6340;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 3e kwartaal;116;289
6341;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 oktober;37;94
6342;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 november;34;91
6343;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 december;25;66
6344;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024 4e kwartaal;96;251
6345;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2024;410;1045
6346;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2025 januari;31;79
6347;Europa exclusief Nederland;Accommodaties zonder ster;Amsterdam;2025 februari;35;88
6348;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 januari;10;24
6349;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 februari;11;26
6350;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 maart;12;29
6351;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 1e kwartaal;34;79
6352;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 april;16;38
6353;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 mei;14;31
6354;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 juni;17;36
6355;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 2e kwartaal;47;106
6356;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 juli;15;33
6357;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 augustus;17;34
6358;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 september;13;30
6359;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 3e kwartaal;45;97
6360;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 oktober;16;34
6361;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 november;12;27
6362;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 december;12;26
6363;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017 4e kwartaal;39;87
6364;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2017;164;369
6365;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 januari;12;26
6366;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 februari;14;28
6367;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 maart;14;30
6368;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 1e kwartaal;40;84
6369;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 april;16;32
6370;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 mei;15;32
6371;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 juni;16;33
6372;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 2e kwartaal;47;97
6373;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 juli;18;34
6374;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 augustus;18;34
6375;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 september;14;30
6376;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 3e kwartaal;49;98
6377;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 oktober;16;33
6378;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 november;14;29
6379;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 december;12;26
6380;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018 4e kwartaal;42;88
6381;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2018;179;367
6382;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 januari;13;25
6383;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 februari;13;25
6384;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 maart;16;33
6385;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 1e kwartaal;42;83
6386;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 april;19;38
6387;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 mei;17;34
6388;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 juni;16;31
6389;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 2e kwartaal;51;104
6390;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 juli;17;35
6391;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 augustus;18;37
6392;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 september;15;31
6393;Europa exclusief Nederland;Accommodaties met 1 ster;Nederland;2019 3e kwartaal;49;103
