ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
5092;Nederland inclusief niet in te delen;Utrecht (CR);2013 december;660.5;
5093;Nederland inclusief niet in te delen;Utrecht (CR);2014 december;671.3;
5094;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2006 december;139.7;
5095;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2007 december;143.8;
5096;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2008 december;145.3;
5097;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2009 december;144.0;
5098;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2010 december;141.4;
5099;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2011 december;148.0;
5100;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2012 december;142.9;
5101;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2013 december;141.4;
5102;Nederland inclusief niet in te delen;Kop van Noord-Holland (CR);2014 december;140.2;
5103;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2006 december;99.2;
5104;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2007 december;101.1;
5105;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2008 december;99.4;
5106;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2009 december;97.5;
5107;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2010 december;99.6;
5108;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2011 december;102.7;
5109;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2012 december;99.5;
5110;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2013 december;96.4;
5111;Nederland inclusief niet in te delen;Alkmaar en omgeving (CR);2014 december;96.8;
5112;Nederland inclusief niet in te delen;IJmond (CR);2006 december;71.7;
5113;Nederland inclusief niet in te delen;IJmond (CR);2007 december;74.9;
5114;Nederland inclusief niet in te delen;IJmond (CR);2008 december;75.6;
5115;Nederland inclusief niet in te delen;IJmond (CR);2009 december;73.9;
5116;Nederland inclusief niet in te delen;IJmond (CR);2010 december;74.1;
5117;Nederland inclusief niet in te delen;IJmond (CR);2011 december;74.5;
5118;Nederland inclusief niet in te delen;IJmond (CR);2012 december;73.6;
5119;Nederland inclusief niet in te delen;IJmond (CR);2013 december;72.2;
5120;Nederland inclusief niet in te delen;IJmond (CR);2014 december;73.5;
5121;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2006 december;91.4;
5122;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2007 december;90.3;
5123;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2008 december;88.8;
5124;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2009 december;87.1;
5125;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2010 december;86.8;
5126;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2011 december;89.5;
5127;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2012 december;86.7;
5128;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2013 december;83.7;
5129;Nederland inclusief niet in te delen;Agglomeratie Haarlem (CR);2014 december;81.8;
5130;Nederland inclusief niet in te delen;Zaanstreek (CR);2006 december;60.8;
5131;Nederland inclusief niet in te delen;Zaanstreek (CR);2007 december;61.9;
5132;Nederland inclusief niet in te delen;Zaanstreek (CR);2008 december;57.3;
5133;Nederland inclusief niet in te delen;Zaanstreek (CR);2009 december;55.0;
5134;Nederland inclusief niet in te delen;Zaanstreek (CR);2010 december;60.4;
5135;Nederland inclusief niet in te delen;Zaanstreek (CR);2011 december;60.8;
5136;Nederland inclusief niet in te delen;Zaanstreek (CR);2012 december;58.4;
5137;Nederland inclusief niet in te delen;Zaanstreek (CR);2013 december;58.7;
5138;Nederland inclusief niet in te delen;Zaanstreek (CR);2014 december;59.4;
5139;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2006 december;797.0;
5140;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2007 december;820.5;
5141;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2008 december;819.1;
5142;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2009 december;804.4;
5143;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2010 december;808.2;
5144;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2011 december;837.3;
5145;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2012 december;814.4;
5146;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2013 december;806.4;
5147;Nederland inclusief niet in te delen;Groot-Amsterdam (CR);2014 december;831.5;
5148;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2006 december;116.8;
5149;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2007 december;118.0;
5150;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2008 december;112.6;
5151;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2009 december;108.1;
5152;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2010 december;107.4;
5153;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2011 december;110.1;
5154;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2012 december;107.4;
5155;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2013 december;104.1;
5156;Nederland inclusief niet in te delen;Het Gooi en Vechtstreek (CR);2014 december;104.3;
5157;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2006 december;173.6;
5158;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2007 december;179.7;
5159;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2008 december;177.5;
5160;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2009 december;178.5;
5161;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2010 december;179.2;
5162;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2011 december;179.9;
5163;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2012 december;177.2;
5164;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2013 december;173.8;
5165;Nederland inclusief niet in te delen;Agglomeratie Leiden en Bollenstreek (CR);2014 december;171.1;
5166;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2006 december;383.8;
5167;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2007 december;400.0;
5168;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2008 december;397.5;
5169;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2009 december;392.6;
5170;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2010 december;400.3;
5171;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2011 december;395.1;
5172;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2012 december;380.9;
5173;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2013 december;374.8;
5174;Nederland inclusief niet in te delen;Agglomeratie 's-Gravenhage (CR);2014 december;379.0;
5175;Nederland inclusief niet in te delen;Delft en Westland (CR);2006 december;114.0;
5176;Nederland inclusief niet in te delen;Delft en Westland (CR);2007 december;117.0;
5177;Nederland inclusief niet in te delen;Delft en Westland (CR);2008 december;118.9;
5178;Nederland inclusief niet in te delen;Delft en Westland (CR);2009 december;116.1;
5179;Nederland inclusief niet in te delen;Delft en Westland (CR);2010 december;118.5;
5180;Nederland inclusief niet in te delen;Delft en Westland (CR);2011 december;122.2;
5181;Nederland inclusief niet in te delen;Delft en Westland (CR);2012 december;118.6;
5182;Nederland inclusief niet in te delen;Delft en Westland (CR);2013 december;117.3;
5183;Nederland inclusief niet in te delen;Delft en Westland (CR);2014 december;119.6;
5184;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2006 december;135.9;
5185;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2007 december;138.2;
5186;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2008 december;137.9;
5187;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2009 december;133.4;
5188;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2010 december;126.9;
5189;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2011 december;128.5;
5190;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2012 december;123.7;
5191;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2013 december;120.2;
5192;Nederland inclusief niet in te delen;Oost-Zuid-Holland (CR);2014 december;122.2;
5193;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2006 december;652.8;
5194;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2007 december;673.4;
5195;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2008 december;671.1;
5196;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2009 december;659.5;
5197;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2010 december;678.8;
5198;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2011 december;681.7;
5199;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2012 december;664.7;
5200;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2013 december;645.0;
5201;Nederland inclusief niet in te delen;Groot-Rijnmond (CR);2014 december;649.1;
5202;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2006 december;179.5;
5203;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2007 december;179.7;
5204;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2008 december;180.7;
5205;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2009 december;176.5;
5206;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2010 december;177.7;
5207;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2011 december;182.5;
5208;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2012 december;178.4;
5209;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2013 december;175.9;
5210;Nederland inclusief niet in te delen;Zuidoost-Zuid-Holland (CR);2014 december;175.6;
5211;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2006 december;41.3;
5212;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2007 december;42.5;
5213;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2008 december;42.7;
5214;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2009 december;41.7;
5215;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2010 december;42.2;
5216;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2011 december;43.8;
5217;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2012 december;42.1;
5218;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2013 december;40.8;
5219;Nederland inclusief niet in te delen;Zeeuwsch-Vlaanderen (CR);2014 december;40.5;
5220;Nederland inclusief niet in te delen;Overig Zeeland (CR);2006 december;105.2;
5221;Nederland inclusief niet in te delen;Overig Zeeland (CR);2007 december;109.3;
5222;Nederland inclusief niet in te delen;Overig Zeeland (CR);2008 december;110.3;
5223;Nederland inclusief niet in te delen;Overig Zeeland (CR);2009 december;108.9;
5224;Nederland inclusief niet in te delen;Overig Zeeland (CR);2010 december;109.9;
5225;Nederland inclusief niet in te delen;Overig Zeeland (CR);2011 december;113.0;
5226;Nederland inclusief niet in te delen;Overig Zeeland (CR);2012 december;109.5;
5227;Nederland inclusief niet in te delen;Overig Zeeland (CR);2013 december;107.2;
5228;Nederland inclusief niet in te delen;Overig Zeeland (CR);2014 december;107.4;
5229;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2006 december;293.7;
5230;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2007 december;300.9;
5231;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2008 december;301.0;
5232;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2009 december;295.4;
5233;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2010 december;296.3;
5234;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2011 december;305.4;
5235;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2012 december;294.8;
5236;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2013 december;289.8;
5237;Nederland inclusief niet in te delen;West-Noord-Brabant (CR);2014 december;293.7;
5238;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2006 december;217.4;
5239;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2007 december;222.9;
5240;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2008 december;222.2;
5241;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2009 december;219.1;
5242;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2010 december;220.3;
5243;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2011 december;229.6;
5244;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2012 december;216.0;
5245;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2013 december;210.5;
5246;Nederland inclusief niet in te delen;Midden-Noord-Brabant (CR);2014 december;214.1;
5247;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2006 december;315.5;
5248;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2007 december;321.8;
5249;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2008 december;319.8;
5250;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2009 december;313.5;
5251;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2010 december;315.9;
5252;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2011 december;316.8;
5253;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2012 december;306.5;
5254;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2013 december;302.6;
5255;Nederland inclusief niet in te delen;Noordoost-Noord-Brabant (CR);2014 december;304.1;
5256;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2006 december;360.8;
5257;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2007 december;381.5;
5258;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2008 december;381.9;
5259;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2009 december;371.6;
5260;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2010 december;382.4;
5261;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2011 december;396.8;
5262;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2012 december;385.8;
5263;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2013 december;378.3;
5264;Nederland inclusief niet in te delen;Zuidoost-Noord-Brabant (CR);2014 december;379.7;
5265;Nederland inclusief niet in te delen;Noord-Limburg (CR);2006 december;131.8;
5266;Nederland inclusief niet in te delen;Noord-Limburg (CR);2007 december;139.0;
5267;Nederland inclusief niet in te delen;Noord-Limburg (CR);2008 december;137.2;
5268;Nederland inclusief niet in te delen;Noord-Limburg (CR);2009 december;130.6;
5269;Nederland inclusief niet in te delen;Noord-Limburg (CR);2010 december;133.9;
5270;Nederland inclusief niet in te delen;Noord-Limburg (CR);2011 december;140.5;
5271;Nederland inclusief niet in te delen;Noord-Limburg (CR);2012 december;136.6;
5272;Nederland inclusief niet in te delen;Noord-Limburg (CR);2013 december;136.7;
5273;Nederland inclusief niet in te delen;Noord-Limburg (CR);2014 december;136.5;
5274;Nederland inclusief niet in te delen;Midden-Limburg (CR);2006 december;104.9;
5275;Nederland inclusief niet in te delen;Midden-Limburg (CR);2007 december;102.1;
5276;Nederland inclusief niet in te delen;Midden-Limburg (CR);2008 december;102.7;
5277;Nederland inclusief niet in te delen;Midden-Limburg (CR);2009 december;102.1;
5278;Nederland inclusief niet in te delen;Midden-Limburg (CR);2010 december;102.8;
5279;Nederland inclusief niet in te delen;Midden-Limburg (CR);2011 december;105.0;
5280;Nederland inclusief niet in te delen;Midden-Limburg (CR);2012 december;100.1;
5281;Nederland inclusief niet in te delen;Midden-Limburg (CR);2013 december;98.5;
5282;Nederland inclusief niet in te delen;Midden-Limburg (CR);2014 december;98.6;
5283;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2006 december;265.0;
5284;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2007 december;269.1;
5285;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2008 december;266.2;
5286;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2009 december;258.7;
5287;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2010 december;262.6;
5288;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2011 december;268.5;
5289;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2012 december;258.3;
5290;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2013 december;250.4;
5291;Nederland inclusief niet in te delen;Zuid-Limburg (CR);2014 december;252.6;
5292;Nederland inclusief niet in te delen;Flevoland (CR);2006 december;135.1;
5293;Nederland inclusief niet in te delen;Flevoland (CR);2007 december;144.1;
5294;Nederland inclusief niet in te delen;Flevoland (CR);2008 december;145.4;
5295;Nederland inclusief niet in te delen;Flevoland (CR);2009 december;145.2;
5296;Nederland inclusief niet in te delen;Flevoland (CR);2010 december;151.4;
5297;Nederland inclusief niet in te delen;Flevoland (CR);2011 december;153.5;
5298;Nederland inclusief niet in te delen;Flevoland (CR);2012 december;153.0;
5299;Nederland inclusief niet in te delen;Flevoland (CR);2013 december;149.7;
5300;Nederland inclusief niet in te delen;Flevoland (CR);2014 december;145.0;
5301;Nederland inclusief niet in te delen;Aa en Hunze;2006 december;5.1;
5302;Nederland inclusief niet in te delen;Aa en Hunze;2007 december;5.2;
5303;Nederland inclusief niet in te delen;Aa en Hunze;2008 december;5.2;
5304;Nederland inclusief niet in te delen;Aa en Hunze;2009 december;5.0;
5305;Nederland inclusief niet in te delen;Aa en Hunze;2010 december;5.3;
5306;Nederland inclusief niet in te delen;Aa en Hunze;2011 december;5.0;
5307;Nederland inclusief niet in te delen;Aa en Hunze;2012 december;5.0;
5308;Nederland inclusief niet in te delen;Aa en Hunze;2013 december;5.0;
5309;Nederland inclusief niet in te delen;Aa en Hunze;2014 december;6.0;
5310;Nederland inclusief niet in te delen;Aalburg;2006 december;3.4;
5311;Nederland inclusief niet in te delen;Aalburg;2007 december;3.5;
5312;Nederland inclusief niet in te delen;Aalburg;2008 december;3.3;
5313;Nederland inclusief niet in te delen;Aalburg;2009 december;3.2;
5314;Nederland inclusief niet in te delen;Aalburg;2010 december;3.3;
5315;Nederland inclusief niet in te delen;Aalburg;2011 december;3.4;
5316;Nederland inclusief niet in te delen;Aalburg;2012 december;3.3;
5317;Nederland inclusief niet in te delen;Aalburg;2013 december;3.5;
5318;Nederland inclusief niet in te delen;Aalburg;2014 december;3.3;
5319;Nederland inclusief niet in te delen;Aalsmeer;2006 december;16.1;
5320;Nederland inclusief niet in te delen;Aalsmeer;2007 december;16.6;
5321;Nederland inclusief niet in te delen;Aalsmeer;2008 december;15.6;
5322;Nederland inclusief niet in te delen;Aalsmeer;2009 december;15.4;
5323;Nederland inclusief niet in te delen;Aalsmeer;2010 december;15.1;
5324;Nederland inclusief niet in te delen;Aalsmeer;2011 december;15.9;
5325;Nederland inclusief niet in te delen;Aalsmeer;2012 december;15.4;
5326;Nederland inclusief niet in te delen;Aalsmeer;2013 december;14.4;
5327;Nederland inclusief niet in te delen;Aalsmeer;2014 december;16.6;
5328;Nederland inclusief niet in te delen;Aalten;2006 december;9.3;
5329;Nederland inclusief niet in te delen;Aalten;2007 december;9.9;
5330;Nederland inclusief niet in te delen;Aalten;2008 december;9.7;
5331;Nederland inclusief niet in te delen;Aalten;2009 december;9.6;
5332;Nederland inclusief niet in te delen;Aalten;2010 december;9.4;
5333;Nederland inclusief niet in te delen;Aalten;2011 december;9.5;
5334;Nederland inclusief niet in te delen;Aalten;2012 december;8.8;
5335;Nederland inclusief niet in te delen;Aalten;2013 december;8.5;
5336;Nederland inclusief niet in te delen;Aalten;2014 december;8.1;
5337;Nederland inclusief niet in te delen;Ter Aar;2006 december;2.5;
5338;Nederland inclusief niet in te delen;Ter Aar;2007 december;0.0;
5339;Nederland inclusief niet in te delen;Ter Aar;2008 december;0.0;
5340;Nederland inclusief niet in te delen;Ter Aar;2009 december;0.0;
5341;Nederland inclusief niet in te delen;Ter Aar;2010 december;0.0;
5342;Nederland inclusief niet in te delen;Ter Aar;2011 december;0.0;
5343;Nederland inclusief niet in te delen;Ter Aar;2012 december;0.0;
5344;Nederland inclusief niet in te delen;Ter Aar;2013 december;0.0;
5345;Nederland inclusief niet in te delen;Ter Aar;2014 december;0.0;
5346;Nederland inclusief niet in te delen;Abcoude;2006 december;1.8;
5347;Nederland inclusief niet in te delen;Abcoude;2007 december;1.9;
5348;Nederland inclusief niet in te delen;Abcoude;2008 december;1.9;
5349;Nederland inclusief niet in te delen;Abcoude;2009 december;1.9;
5350;Nederland inclusief niet in te delen;Abcoude;2010 december;1.9;
5351;Nederland inclusief niet in te delen;Abcoude;2011 december;0.0;
5352;Nederland inclusief niet in te delen;Abcoude;2012 december;0.0;
5353;Nederland inclusief niet in te delen;Abcoude;2013 december;0.0;
5354;Nederland inclusief niet in te delen;Abcoude;2014 december;0.0;
5355;Nederland inclusief niet in te delen;Achtkarspelen;2006 december;7.8;
5356;Nederland inclusief niet in te delen;Achtkarspelen;2007 december;8.2;
5357;Nederland inclusief niet in te delen;Achtkarspelen;2008 december;7.5;
5358;Nederland inclusief niet in te delen;Achtkarspelen;2009 december;6.7;
5359;Nederland inclusief niet in te delen;Achtkarspelen;2010 december;7.7;
5360;Nederland inclusief niet in te delen;Achtkarspelen;2011 december;7.8;
5361;Nederland inclusief niet in te delen;Achtkarspelen;2012 december;7.8;
5362;Nederland inclusief niet in te delen;Achtkarspelen;2013 december;7.0;
5363;Nederland inclusief niet in te delen;Achtkarspelen;2014 december;6.9;
5364;Nederland inclusief niet in te delen;Alblasserdam;2006 december;7.8;
5365;Nederland inclusief niet in te delen;Alblasserdam;2007 december;8.4;
5366;Nederland inclusief niet in te delen;Alblasserdam;2008 december;8.8;
5367;Nederland inclusief niet in te delen;Alblasserdam;2009 december;8.5;
5368;Nederland inclusief niet in te delen;Alblasserdam;2010 december;8.0;
5369;Nederland inclusief niet in te delen;Alblasserdam;2011 december;8.9;
5370;Nederland inclusief niet in te delen;Alblasserdam;2012 december;10.3;
5371;Nederland inclusief niet in te delen;Alblasserdam;2013 december;9.5;
5372;Nederland inclusief niet in te delen;Alblasserdam;2014 december;9.3;
5373;Nederland inclusief niet in te delen;Albrandswaard;2006 december;8.4;
5374;Nederland inclusief niet in te delen;Albrandswaard;2007 december;8.3;
5375;Nederland inclusief niet in te delen;Albrandswaard;2008 december;8.7;
5376;Nederland inclusief niet in te delen;Albrandswaard;2009 december;8.4;
5377;Nederland inclusief niet in te delen;Albrandswaard;2010 december;9.1;
5378;Nederland inclusief niet in te delen;Albrandswaard;2011 december;9.2;
5379;Nederland inclusief niet in te delen;Albrandswaard;2012 december;8.9;
5380;Nederland inclusief niet in te delen;Albrandswaard;2013 december;8.9;
5381;Nederland inclusief niet in te delen;Albrandswaard;2014 december;9.3;
5382;Nederland inclusief niet in te delen;Alkemade;2006 december;5.1;
5383;Nederland inclusief niet in te delen;Alkemade;2007 december;5.3;
5384;Nederland inclusief niet in te delen;Alkemade;2008 december;5.1;
5385;Nederland inclusief niet in te delen;Alkemade;2009 december;0.0;
5386;Nederland inclusief niet in te delen;Alkemade;2010 december;0.0;
5387;Nederland inclusief niet in te delen;Alkemade;2011 december;0.0;
5388;Nederland inclusief niet in te delen;Alkemade;2012 december;0.0;
5389;Nederland inclusief niet in te delen;Alkemade;2013 december;0.0;
5390;Nederland inclusief niet in te delen;Alkemade;2014 december;0.0;
5391;Nederland inclusief niet in te delen;Alkmaar;2006 december;53.8;
5392;Nederland inclusief niet in te delen;Alkmaar;2007 december;54.7;
5393;Nederland inclusief niet in te delen;Alkmaar;2008 december;55.1;
5394;Nederland inclusief niet in te delen;Alkmaar;2009 december;54.3;
5395;Nederland inclusief niet in te delen;Alkmaar;2010 december;55.4;
5396;Nederland inclusief niet in te delen;Alkmaar;2011 december;57.6;
5397;Nederland inclusief niet in te delen;Alkmaar;2012 december;55.3;
5398;Nederland inclusief niet in te delen;Alkmaar;2013 december;53.8;
5399;Nederland inclusief niet in te delen;Alkmaar;2014 december;54.8;
5400;Nederland inclusief niet in te delen;Almelo;2006 december;43.9;
5401;Nederland inclusief niet in te delen;Almelo;2007 december;46.7;
5402;Nederland inclusief niet in te delen;Almelo;2008 december;46.3;
5403;Nederland inclusief niet in te delen;Almelo;2009 december;46.1;
5404;Nederland inclusief niet in te delen;Almelo;2010 december;46.3;
5405;Nederland inclusief niet in te delen;Almelo;2011 december;45.8;
5406;Nederland inclusief niet in te delen;Almelo;2012 december;44.3;
5407;Nederland inclusief niet in te delen;Almelo;2013 december;43.3;
5408;Nederland inclusief niet in te delen;Almelo;2014 december;43.3;
5409;Nederland inclusief niet in te delen;Almere;2006 december;62.6;
5410;Nederland inclusief niet in te delen;Almere;2007 december;67.0;
5411;Nederland inclusief niet in te delen;Almere;2008 december;68.0;
5412;Nederland inclusief niet in te delen;Almere;2009 december;67.6;
5413;Nederland inclusief niet in te delen;Almere;2010 december;66.1;
5414;Nederland inclusief niet in te delen;Almere;2011 december;66.5;
5415;Nederland inclusief niet in te delen;Almere;2012 december;66.0;
5416;Nederland inclusief niet in te delen;Almere;2013 december;69.7;
5417;Nederland inclusief niet in te delen;Almere;2014 december;65.9;
5418;Nederland inclusief niet in te delen;Alphen aan den Rijn;2006 december;33.0;
5419;Nederland inclusief niet in te delen;Alphen aan den Rijn;2007 december;34.0;
5420;Nederland inclusief niet in te delen;Alphen aan den Rijn;2008 december;34.4;
5421;Nederland inclusief niet in te delen;Alphen aan den Rijn;2009 december;34.3;
5422;Nederland inclusief niet in te delen;Alphen aan den Rijn;2010 december;32.0;
5423;Nederland inclusief niet in te delen;Alphen aan den Rijn;2011 december;34.0;
5424;Nederland inclusief niet in te delen;Alphen aan den Rijn;2012 december;33.1;
5425;Nederland inclusief niet in te delen;Alphen aan den Rijn;2013 december;31.7;
5426;Nederland inclusief niet in te delen;Alphen aan den Rijn;2014 december;42.2;
5427;Nederland inclusief niet in te delen;Alphen-Chaam;2006 december;2.3;
5428;Nederland inclusief niet in te delen;Alphen-Chaam;2007 december;2.4;
5429;Nederland inclusief niet in te delen;Alphen-Chaam;2008 december;2.3;
5430;Nederland inclusief niet in te delen;Alphen-Chaam;2009 december;2.2;
5431;Nederland inclusief niet in te delen;Alphen-Chaam;2010 december;2.2;
5432;Nederland inclusief niet in te delen;Alphen-Chaam;2011 december;2.4;
5433;Nederland inclusief niet in te delen;Alphen-Chaam;2012 december;2.2;
5434;Nederland inclusief niet in te delen;Alphen-Chaam;2013 december;2.1;
5435;Nederland inclusief niet in te delen;Alphen-Chaam;2014 december;2.1;
5436;Nederland inclusief niet in te delen;Ambt Montfort;2006 december;1.8;
5437;Nederland inclusief niet in te delen;Ambt Montfort;2007 december;0.0;
5438;Nederland inclusief niet in te delen;Ambt Montfort;2008 december;0.0;
5439;Nederland inclusief niet in te delen;Ambt Montfort;2009 december;0.0;
5440;Nederland inclusief niet in te delen;Ambt Montfort;2010 december;0.0;
