ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalAfdoeningenDoorDeRechter_1;MeervoudigeKamer_2;Politierechter_3;MeervoudigeEconomischeKamer_4;EconomischePolitierechter_5;Kinderrechter_6;Raadkamer_7;Onbekend_8;OnbevoegdverklaringVanDeRechter_9;NietOntvankelijkOpenbaarMinisterie_10;NietOntvankelijkeVerdachte_11;SchorsingVanDeVervolging_12;Vrijspraak_13;OntslagRechtsvervolgingMetMaatregel_14;OntslagRechtsvervolgingZonderMaatr_15;SchuldigverklaringMetStraf_16;SchuldigverklaringZonderStraf_17;Onbekend_18;ContradictoirVonnis_19;Verstekvonnis_20;ZonderRechtsmiddel_21;HogerBeroep_22;Cassatie_23;RechtsmiddelOnbekend_24
1054;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2013;12920;1560;11190;0;170;0;0;0;15;110;10;0;1120;0;80;11340;245;0;8925;3970;10725;2190;0;0
1055;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2014;13120;1650;11265;0;200;0;0;0;15;110;15;0;1215;0;70;11455;240;0;9140;3940;10815;2305;0;0
1056;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2015;14155;1485;12285;0;385;0;0;0;15;175;20;0;1465;0;85;11990;405;0;9905;4210;11785;2370;0;0
1057;Misdrijven, totaal;Natuurlijke personen;30 tot 35 jaar;2016;12795;1520;11115;0;160;0;0;0;10;130;15;0;1210;0;60;11125;250;0;9230;3545;10460;2335;0;0
1058;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;1994;10130;1015;8585;5;520;0;0;0;5;55;0;0;410;0;20;9605;35;0;5795;4335;9110;1015;0;0
1059;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;1995;11055;1140;9430;5;485;0;0;0;5;50;0;0;410;0;35;10500;55;0;6465;4590;10040;1015;0;0
1060;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;1996;12215;1230;10385;10;590;0;0;0;0;60;0;0;500;0;25;11560;70;0;7480;4735;11130;1085;0;0
1061;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;1997;12890;1300;10840;5;745;0;0;0;0;85;0;0;485;0;25;12210;85;0;7910;4980;11515;1295;80;0
1062;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;1998;12895;1335;10935;10;615;0;0;0;5;75;0;0;460;0;20;12265;70;0;7880;5015;11435;1425;35;0
1063;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;1999;13975;1245;12140;5;580;0;0;0;5;60;0;0;505;0;35;13280;85;0;8725;5245;12515;1450;10;0
1064;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2000;14120;1345;12205;5;570;0;0;0;0;80;0;0;525;0;30;13420;65;0;8765;5360;12780;1340;0;0
1065;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2001;14540;1540;12435;0;565;0;0;0;5;115;0;0;555;0;40;13750;75;0;9000;5540;12980;1560;0;0
1066;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2002;15220;1675;12985;0;560;0;0;0;10;100;0;0;535;0;25;14465;80;0;9255;5960;13520;1700;0;0
1067;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2003;17690;1750;15285;0;655;0;0;0;5;115;0;0;730;0;40;16700;100;0;10765;6930;15750;1940;0;0
1068;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2004;17245;1895;14660;0;690;0;0;0;5;85;0;0;735;0;40;16280;95;0;11090;6155;15240;2000;0;0
1069;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2005;17150;1625;14705;5;820;0;0;0;5;60;0;0;860;0;55;16070;105;0;11370;5785;15155;1995;0;0
1070;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2006;16960;1535;14655;0;765;5;0;0;5;80;0;0;1040;0;50;15650;130;0;11490;5470;14975;1985;0;0
1071;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2007;15895;1485;13815;0;595;0;0;0;5;80;0;0;980;0;65;14630;135;0;10850;5045;13885;2010;0;0
1072;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2008;15590;1520;13425;0;645;0;0;0;15;80;0;0;1100;0;75;14165;150;0;10695;4895;13535;2055;0;0
1073;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2009;15285;1460;13310;0;510;0;0;0;10;85;0;0;1050;0;85;13900;155;0;10510;4770;13220;2065;0;0
1074;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2010;12825;1450;10940;0;435;0;0;0;5;95;0;0;995;0;85;11455;185;0;8800;4020;10885;1935;0;0
1075;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2011;12030;1345;10245;0;440;0;0;0;5;90;0;0;950;0;110;10690;190;0;8230;3790;10075;1955;0;0
1076;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2012;10845;1400;9225;0;220;0;0;0;10;115;5;0;945;0;75;9525;175;0;7720;3110;9015;1830;0;0
1077;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2013;10820;1305;9355;0;160;0;0;0;15;95;5;0;990;0;60;9460;200;0;7620;3180;8930;1890;0;0
1078;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2014;10610;1350;9095;0;165;0;0;0;5;95;10;0;990;0;75;9170;260;0;7630;2955;8745;1865;0;0
1079;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2015;11185;1255;9595;0;335;0;0;0;10;165;20;0;1100;0;70;9520;295;0;7970;3190;9280;1905;0;0
1080;Misdrijven, totaal;Natuurlijke personen;35 tot 40 jaar;2016;10120;1245;8725;0;150;0;0;0;5;110;5;0;930;0;45;8775;245;0;7390;2715;8285;1835;0;0
1081;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;1994;7165;690;5925;5;545;0;0;0;0;40;0;0;360;0;20;6705;40;0;4585;2580;6415;745;0;0
1082;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;1995;7875;750;6620;5;500;0;0;0;0;60;0;0;335;0;20;7415;45;0;4920;2955;7065;810;0;0
1083;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;1996;8440;790;7080;10;560;0;0;0;5;40;0;0;370;0;25;7970;35;0;5415;3025;7660;780;0;0
1084;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;1997;8770;845;7230;10;685;0;0;0;5;55;0;0;345;0;15;8300;55;0;5655;3115;7760;940;75;0
1085;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;1998;9050;840;7695;5;510;0;0;0;5;40;0;0;345;0;25;8575;60;0;5750;3300;7995;1025;30;0
1086;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;1999;9630;820;8325;5;480;0;0;0;5;40;0;5;380;0;30;9130;45;0;6105;3530;8645;980;10;0
1087;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2000;10040;895;8650;10;485;0;0;0;5;50;0;0;370;0;25;9535;60;0;6310;3730;9075;965;0;0
1088;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2001;10470;1050;9045;0;380;0;0;0;0;85;0;0;460;0;30;9835;55;0;6565;3905;9390;1080;0;0
1089;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2002;11155;1190;9470;0;490;0;0;0;5;75;0;0;410;0;30;10570;60;0;6865;4290;9920;1230;0;0
1090;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2003;13465;1255;11620;0;585;0;0;0;0;55;0;0;535;0;35;12745;95;0;8230;5230;11990;1470;0;0
1091;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2004;13530;1340;11565;0;625;0;0;0;5;45;0;0;585;0;50;12760;80;0;8810;4720;11985;1545;0;0
1092;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2005;13845;1265;11790;5;785;0;0;0;5;50;0;0;725;0;35;12915;110;0;9320;4525;12245;1600;0;0
1093;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2006;13920;1090;12080;0;750;0;0;0;5;75;0;0;865;0;65;12780;125;0;9475;4440;12380;1540;0;0
1094;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2007;13185;1105;11490;0;585;0;0;0;5;70;0;5;900;0;75;12020;110;0;9120;4065;11665;1520;0;0
1095;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2008;12850;1230;11060;0;560;0;0;0;10;75;0;0;895;0;70;11675;125;0;8960;3890;11265;1585;0;0
1096;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2009;12920;1140;11295;0;485;0;0;0;5;60;0;0;935;0;90;11695;130;0;8960;3960;11270;1650;0;0
1097;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2010;11105;1200;9440;0;465;0;0;0;0;60;0;0;870;0;75;9960;135;0;7735;3365;9470;1640;0;0
1098;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2011;10710;1195;9075;0;435;0;0;0;5;80;0;0;940;0;70;9425;190;0;7560;3140;9035;1675;0;0
1099;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2012;10565;1235;9065;0;265;0;0;0;10;90;5;0;970;0;90;9190;210;0;7765;2780;8830;1735;0;0
1100;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2013;10590;1265;9130;0;200;0;0;0;15;80;15;0;925;0;75;9260;225;0;7750;2825;8700;1895;0;0
1101;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2014;10580;1325;9020;0;240;0;0;0;10;115;15;0;1055;0;65;9060;265;0;7835;2730;8765;1815;0;0
1102;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2015;10815;1265;9160;0;390;0;0;0;10;125;15;0;1115;0;55;9135;365;0;7980;2815;9010;1810;0;0
1103;Misdrijven, totaal;Natuurlijke personen;40 tot 45 jaar;2016;9115;1110;7810;0;195;0;0;0;5;95;10;0;950;0;65;7790;200;0;6895;2205;7490;1625;0;0
1104;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;1994;5165;400;4230;10;525;0;0;0;0;30;0;0;250;0;20;4830;35;0;3610;1555;4620;540;0;0
1105;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;1995;5495;475;4495;5;520;0;0;0;0;35;0;0;265;0;10;5145;40;0;3765;1730;4985;510;5;0
1106;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;1996;5915;515;4830;10;555;0;0;0;0;40;0;0;275;0;15;5540;40;0;4100;1815;5310;605;0;0
1107;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;1997;6195;535;5010;15;635;0;0;0;0;55;0;0;280;0;30;5785;45;0;4185;2010;5390;745;55;0
1108;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;1998;5980;550;5010;10;410;0;0;0;0;30;0;0;275;0;15;5625;35;0;4095;1885;5225;740;15;0
1109;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;1999;6460;535;5495;5;425;0;0;0;5;35;0;0;305;0;20;6060;40;0;4390;2070;5725;730;5;0
1110;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2000;6645;525;5730;10;375;5;0;0;0;45;0;0;290;0;20;6240;45;0;4380;2260;6005;635;0;0
1111;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2001;6710;620;5735;0;350;0;0;0;5;55;0;0;280;0;15;6315;45;0;4355;2355;6015;690;0;0
1112;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2002;7165;690;6105;0;370;0;0;0;5;45;0;0;265;0;20;6790;40;0;4510;2655;6315;850;0;0
1113;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2003;8705;810;7440;0;455;0;0;0;5;35;0;0;365;0;25;8225;45;0;5630;3075;7735;970;0;0
1114;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2004;8920;880;7540;0;500;0;0;0;0;30;0;0;410;0;20;8395;65;0;5890;3030;7895;1030;0;0
1115;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2005;9230;840;7810;5;575;0;0;0;0;50;0;0;470;0;40;8610;60;0;6355;2875;8185;1050;0;0
1116;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2006;9515;765;8145;0;605;0;0;0;5;40;0;0;590;0;50;8745;85;0;6495;3020;8420;1090;0;0
1117;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2007;9195;755;7995;0;445;0;0;0;5;60;0;0;590;0;30;8425;85;0;6480;2715;8120;1075;0;0
1118;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2008;9415;870;8075;0;470;0;0;0;10;35;0;0;690;0;45;8525;110;0;6675;2740;8305;1110;0;0
1119;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2009;9480;795;8250;0;435;0;0;0;5;55;0;0;680;0;60;8565;110;0;6725;2755;8290;1190;0;0
1120;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2010;8265;840;7015;0;410;0;0;0;5;45;0;0;730;0;60;7320;105;0;5840;2420;7075;1190;0;0
1121;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2011;8245;855;6960;0;430;0;0;0;5;55;0;0;715;0;60;7285;125;0;5835;2400;7030;1210;0;0
1122;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2012;7870;900;6715;0;250;0;0;0;5;70;5;0;680;0;60;6900;145;0;5845;2010;6585;1280;0;0
1123;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2013;8435;995;7235;0;210;0;0;0;10;65;10;0;815;0;60;7285;190;0;6315;2110;7050;1385;0;0
1124;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2014;7995;910;6865;0;215;0;0;0;10;80;20;0;750;0;55;6895;185;0;5970;2000;6625;1370;0;0
1125;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2015;8805;1005;7440;0;360;0;0;0;5;125;5;0;950;0;75;7390;255;0;6635;2155;7335;1470;0;0
1126;Misdrijven, totaal;Natuurlijke personen;45 tot 50 jaar;2016;7925;920;6790;0;215;0;0;0;5;80;10;0;820;0;55;6775;185;0;6185;1730;6515;1410;0;0
1127;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;1994;2935;230;2320;10;375;0;0;0;0;20;0;0;155;0;15;2725;25;0;2090;845;2635;300;0;0
1128;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;1995;3310;255;2660;5;390;0;0;0;0;25;0;0;185;0;5;3065;25;0;2425;880;2955;350;0;0
1129;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;1996;3520;275;2845;5;395;0;0;0;0;30;0;0;180;0;10;3265;30;0;2605;915;3170;350;0;0
1130;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;1997;3905;300;3110;10;485;0;0;0;0;30;0;0;195;0;10;3635;35;0;2780;1125;3415;445;50;0
1131;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;1998;3960;315;3320;5;325;0;0;0;0;15;0;0;170;0;15;3725;25;0;2835;1125;3545;400;15;0
1132;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;1999;4270;360;3580;5;330;0;0;0;0;10;0;0;240;0;15;3975;30;0;3135;1135;3790;475;5;0
1133;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2000;4355;345;3680;10;320;0;0;0;0;25;0;0;205;0;10;4070;40;0;3025;1325;3915;440;0;0
1134;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2001;4390;435;3670;0;285;0;0;0;0;25;0;0;220;0;10;4090;45;0;3060;1330;3905;485;0;0
1135;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2002;4435;490;3635;0;310;0;0;0;0;30;0;0;210;0;20;4140;35;0;3090;1345;3885;550;0;0
1136;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2003;5260;475;4410;0;375;0;0;0;0;40;0;0;270;0;15;4895;40;0;3680;1575;4595;665;0;0
1137;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2004;5370;530;4465;0;380;0;0;0;0;30;0;0;240;0;15;5035;50;0;3825;1545;4705;665;0;0
1138;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2005;5590;475;4730;0;380;0;0;0;0;25;0;0;305;0;25;5185;50;0;4025;1565;4955;635;0;0
1139;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2006;5945;465;5040;0;440;0;0;0;0;45;0;0;400;0;35;5395;65;0;4265;1680;5250;695;0;0
1140;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2007;5740;490;4905;0;340;0;0;0;5;30;0;0;405;0;25;5210;60;0;4070;1670;5055;680;0;0
1141;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2008;5750;485;4895;0;370;0;0;0;5;30;0;0;455;0;30;5145;85;0;4085;1670;5090;660;0;0
1142;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2009;5795;470;4980;0;340;0;0;0;10;40;0;0;450;0;40;5180;80;0;4070;1725;5095;700;0;0
1143;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2010;5010;510;4205;0;290;0;0;0;0;30;0;0;430;0;45;4435;70;0;3515;1490;4345;665;0;0
1144;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2011;5190;540;4330;0;320;0;0;0;5;30;0;0;490;0;35;4515;115;0;3730;1455;4465;725;0;0
1145;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2012;5045;610;4225;0;205;0;0;0;0;45;5;0;475;0;45;4350;120;0;3775;1265;4265;780;0;0
1146;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2013;5445;585;4685;0;180;0;0;0;0;60;10;0;505;0;35;4715;120;0;4055;1385;4655;790;0;0
1147;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2014;5575;625;4765;0;180;0;0;0;5;45;10;0;580;0;35;4725;170;0;4290;1275;4750;825;0;0
1148;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2015;6155;685;5170;0;300;0;0;0;0;80;10;0;705;0;45;5105;210;0;4760;1380;5200;960;0;0
1149;Misdrijven, totaal;Natuurlijke personen;50 tot 55 jaar;2016;5660;685;4795;0;180;0;0;0;5;60;10;0;585;0;50;4810;145;0;4470;1185;4715;945;0;0
1150;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;1994;1515;105;1200;5;205;0;0;0;0;10;0;0;100;0;5;1385;15;0;1135;375;1375;140;0;0
1151;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;1995;1665;130;1320;0;215;0;0;0;0;15;0;0;105;0;5;1515;20;0;1245;420;1495;170;0;0
1152;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;1996;1825;160;1435;5;225;0;0;0;0;10;0;0;95;0;5;1695;15;0;1345;480;1650;175;0;0
1153;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;1997;2085;155;1610;0;315;0;0;0;0;15;0;0;130;0;5;1915;25;0;1495;590;1815;230;35;0
1154;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;1998;2060;195;1630;0;230;0;0;0;0;10;0;0;100;0;5;1930;15;0;1500;560;1790;255;15;0
1155;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;1999;2150;135;1805;0;210;0;0;0;0;10;0;0;115;0;5;2000;20;0;1595;560;1915;235;5;0
1156;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2000;2230;180;1880;5;165;0;0;0;0;10;0;0;110;0;5;2085;15;0;1690;540;2000;225;0;0
1157;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2001;2355;210;1935;0;210;0;0;0;0;25;0;0;125;0;10;2165;30;0;1755;600;2080;275;0;0
1158;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2002;2515;240;2095;0;185;0;0;0;0;20;0;0;120;0;10;2340;30;0;1840;680;2190;330;0;0
1159;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2003;3255;275;2710;0;270;0;0;0;0;20;0;0;180;0;5;3010;40;0;2350;905;2840;415;0;0
1160;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2004;3470;320;2840;0;305;0;0;0;0;25;0;0;200;0;20;3190;35;0;2585;880;3025;445;0;0
1161;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2005;3615;295;2965;0;350;0;0;0;5;20;0;0;210;0;15;3325;40;0;2655;955;3145;470;0;0
1162;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2006;3775;240;3225;0;315;0;0;0;0;20;0;0;285;0;25;3400;45;0;2805;970;3360;415;0;0
1163;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2007;3420;290;2890;0;245;0;0;0;0;35;0;0;305;0;15;3030;35;0;2610;810;3005;420;0;0
1164;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2008;3420;305;2840;0;270;0;0;0;5;25;0;0;310;0;10;3005;60;0;2565;855;2985;435;0;0
1165;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2009;3470;300;2930;0;240;0;0;0;5;20;0;0;320;0;25;3045;55;0;2525;940;3055;415;0;0
1166;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2010;2970;295;2465;0;205;0;0;0;0;15;0;0;295;0;25;2575;65;0;2220;750;2570;400;0;0
1167;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2011;2815;280;2320;0;210;0;0;0;0;15;0;0;275;0;30;2430;65;0;2080;735;2430;385;0;0
1168;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2012;2800;275;2385;0;135;0;0;0;5;30;0;0;285;0;25;2400;60;0;2130;670;2395;405;0;0
1169;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2013;3045;355;2580;0;105;0;0;0;0;25;0;0;300;0;25;2615;80;0;2300;740;2580;460;0;0
1170;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2014;3165;360;2670;0;135;0;0;0;5;35;5;0;360;0;20;2650;90;0;2425;730;2695;470;0;0
1171;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2015;3595;380;2990;0;225;0;0;0;5;45;5;0;405;0;35;2975;125;0;2795;795;3030;565;0;0
1172;Misdrijven, totaal;Natuurlijke personen;55 tot 60 jaar;2016;3155;375;2655;0;125;0;0;0;0;35;5;0;330;0;20;2675;90;0;2485;665;2620;535;0;0
1173;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;1994;800;80;575;0;145;0;0;0;0;5;0;0;45;0;5;735;10;0;605;200;705;95;0;0
1174;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;1995;860;70;655;0;130;0;0;0;0;5;0;0;60;0;5;775;10;0;655;205;775;80;0;0
1175;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;1996;955;65;760;0;130;0;0;0;0;5;0;0;70;0;0;865;10;0;720;235;880;75;0;0
1176;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;1997;1095;75;835;0;185;0;0;0;0;10;0;0;75;0;0;990;15;0;800;295;935;135;25;0
1177;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;1998;1035;80;815;5;140;0;0;0;0;5;0;0;75;0;0;940;10;0;745;290;895;130;10;0
1178;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;1999;1100;80;905;0;115;0;0;0;0;5;0;0;75;0;5;1000;15;0;870;230;970;125;5;0
1179;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2000;1115;80;955;0;75;0;0;0;0;10;0;0;70;0;0;1020;15;0;840;275;1015;100;0;0
1180;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2001;1135;125;925;0;85;0;0;0;0;15;0;0;70;0;10;1035;10;0;875;260;1015;120;0;0
1181;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2002;1180;110;965;0;105;0;0;0;0;5;0;0;60;0;5;1085;20;0;905;275;1050;130;0;0
1182;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2003;1420;120;1155;0;140;0;0;0;0;10;0;0;80;0;5;1305;20;0;1080;335;1265;155;0;0
1183;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2004;1585;155;1280;0;145;0;0;0;0;5;0;0;90;0;10;1455;25;0;1245;340;1400;185;0;0
1184;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2005;1690;135;1395;0;155;0;0;0;0;10;0;0;140;0;10;1510;15;0;1345;345;1510;180;0;0
1185;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2006;1820;150;1495;0;175;0;0;0;0;10;0;0;185;0;10;1585;25;0;1395;425;1585;235;0;0
1186;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2007;1880;135;1605;0;145;0;0;0;0;15;0;0;145;0;15;1670;35;0;1430;450;1675;210;0;0
1187;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2008;2010;160;1675;0;175;0;0;0;0;10;0;0;175;0;15;1765;45;0;1565;445;1725;285;0;0
1188;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2009;2025;155;1725;0;145;0;0;0;5;15;0;0;190;0;15;1780;20;0;1545;480;1790;235;0;0
1189;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2010;1630;150;1340;0;140;0;0;0;0;10;0;0;165;0;20;1395;35;0;1220;410;1410;220;0;0
1190;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2011;1615;155;1320;0;145;0;0;0;0;15;0;0;180;0;20;1355;45;0;1230;385;1375;245;0;0
1191;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2012;1640;180;1355;0;100;0;0;0;0;5;5;0;205;0;20;1355;50;0;1295;345;1395;245;0;0
1192;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2013;1605;195;1330;0;80;0;0;0;0;20;0;0;190;0;15;1330;55;0;1275;330;1360;245;0;0
1193;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2014;1695;220;1385;0;90;0;0;0;0;25;5;5;205;0;15;1380;60;0;1350;340;1440;255;0;0
1194;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2015;1950;215;1590;0;145;0;0;0;0;40;5;0;240;0;15;1570;85;0;1550;395;1675;275;0;0
1195;Misdrijven, totaal;Natuurlijke personen;60 tot 65 jaar;2016;1715;215;1405;0;95;0;0;0;5;30;5;0;220;0;15;1375;70;0;1410;305;1445;270;0;0
1196;Misdrijven, totaal;Natuurlijke personen;65 jaar of ouder;1994;530;30;420;0;75;0;0;0;0;0;0;0;45;0;5;465;10;0;410;120;490;35;0;0
1197;Misdrijven, totaal;Natuurlijke personen;65 jaar of ouder;1995;555;45;430;5;75;0;0;0;0;5;0;0;40;0;0;495;15;0;420;135;505;55;0;0
1198;Misdrijven, totaal;Natuurlijke personen;65 jaar of ouder;1996;675;55;540;0;80;0;0;0;0;5;0;0;40;0;5;615;15;0;525;155;610;70;0;0
1199;Misdrijven, totaal;Natuurlijke personen;65 jaar of ouder;1997;760;55;610;0;100;0;0;0;0;5;0;0;55;0;0;675;20;0;555;205;685;60;15;0
1200;Misdrijven, totaal;Natuurlijke personen;65 jaar of ouder;1998;795;65;630;0;100;0;0;0;0;5;0;0;55;0;5;710;15;0;600;190;700;90;5;0
1201;Misdrijven, totaal;Natuurlijke personen;65 jaar of ouder;1999;775;55;650;0;65;0;0;0;0;0;0;0;60;0;5;700;10;0;585;190;695;75;5;0
