ID;Leeftijd;Perioden;TotaalLevendgeboren_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5;AlleRangnummers_6;k_1eKind_7;k_2eKind_8;k_3eKind_9;k_4eOfVolgendeKind_10
1138;37 jaar;2046;6460;1426;2756;1426;852;0.06123;0.01352;0.02612;0.01351;0.00808
1139;37 jaar;2047;6458;1426;2755;1425;852;0.06123;0.01352;0.02612;0.01351;0.00808
1140;37 jaar;2048;6325;1397;2698;1396;834;0.06123;0.01352;0.02612;0.01351;0.00808
1141;37 jaar;2049;6248;1380;2665;1379;824;0.06123;0.01352;0.02612;0.01351;0.00808
1142;37 jaar;2050;6263;1383;2671;1382;826;0.06123;0.01352;0.02612;0.01351;0.00808
1143;37 jaar;2051;6288;1389;2682;1388;830;0.06123;0.01352;0.02612;0.01351;0.00808
1144;37 jaar;2052;6336;1399;2703;1398;836;0.06123;0.01352;0.02612;0.01351;0.00808
1145;37 jaar;2053;6377;1408;2720;1407;841;0.06123;0.01352;0.02612;0.01351;0.00808
1146;37 jaar;2054;6428;1419;2742;1418;848;0.06123;0.01352;0.02612;0.01351;0.00808
1147;37 jaar;2055;6466;1428;2758;1427;853;0.06123;0.01352;0.02612;0.01351;0.00808
1148;37 jaar;2056;6503;1436;2774;1435;858;0.06123;0.01352;0.02612;0.01351;0.00808
1149;37 jaar;2057;6537;1444;2789;1443;863;0.06123;0.01352;0.02612;0.01351;0.00808
1150;37 jaar;2058;6570;1451;2803;1450;867;0.06123;0.01352;0.02612;0.01351;0.00808
1151;37 jaar;2059;6594;1456;2813;1455;870;0.06123;0.01352;0.02612;0.01351;0.00808
1152;38 jaar;2012;4690;958;1987;1128;617;0.0442;0.00903;0.01873;0.01063;0.00582
1153;38 jaar;2013;4600;1028;1903;1073;596;0.04537;0.01014;0.01877;0.01058;0.00588
1154;38 jaar;2014;4658;1102;1847;1097;612;0.04663;0.01103;0.0185;0.01098;0.00613
1155;38 jaar;2015;4590;1074;1828;1060;628;0.04621;0.01081;0.01841;0.01068;0.00632
1156;38 jaar;2016;4711;1062;1940;1054;654;0.04686;0.01056;0.0193;0.01048;0.00651
1157;38 jaar;2017;4604;999;1917;1040;647;0.04607;0.01;0.01918;0.01041;0.00648
1158;38 jaar;2018;4742;1072;1942;1067;661;0.04603;0.0104;0.01884;0.01036;0.00642
1159;38 jaar;2019;4707;1067;1918;1033;689;0.04614;0.01046;0.0188;0.01013;0.00675
1160;38 jaar;2020;4524;1026;1840;1000;658;0.04564;0.01035;0.01856;0.01009;0.00663
1161;38 jaar;2021;4551;1087;1842;967;654;0.04614;0.01102;0.01868;0.0098;0.00663
1162;38 jaar;2022;4630;1064;1871;1008;687;0.04595;0.01056;0.01857;0.01001;0.00681
1163;38 jaar;2023;4742;1082;1927;1032;701;0.04622;0.01055;0.01878;0.01006;0.00683
1164;38 jaar;2024;4891;1112;1992;1056;730;0.04646;0.01057;0.01892;0.01003;0.00694
1165;38 jaar;2025;4856;1116;1955;1051;734;0.0461;0.0106;0.01856;0.00998;0.00697
1166;38 jaar;2026;4860;1124;1949;1053;735;0.04606;0.01065;0.01847;0.00998;0.00696
1167;38 jaar;2027;4916;1131;1968;1070;747;0.04599;0.01058;0.01842;0.01001;0.00699
1168;38 jaar;2028;5070;1166;2031;1103;770;0.04603;0.01058;0.01844;0.01001;0.00699
1169;38 jaar;2029;5091;1171;2039;1106;775;0.04604;0.01059;0.01844;0.01;0.00701
1170;38 jaar;2030;5035;1161;2013;1095;767;0.04598;0.0106;0.01838;0.01;0.007
1171;38 jaar;2031;5024;1158;2009;1093;765;0.04598;0.0106;0.01838;0.01;0.007
1172;38 jaar;2032;5048;1160;2015;1096;776;0.04607;0.01059;0.01839;0.01;0.00709
1173;38 jaar;2033;4958;1139;1979;1076;763;0.04609;0.01059;0.0184;0.01;0.0071
1174;38 jaar;2034;4931;1134;1969;1068;761;0.04609;0.0106;0.0184;0.00998;0.00711
1175;38 jaar;2035;5007;1151;1998;1084;773;0.04608;0.0106;0.01839;0.00998;0.00712
1176;38 jaar;2036;5129;1179;2047;1110;793;0.0461;0.0106;0.0184;0.00998;0.00713
1177;38 jaar;2037;5161;1186;2059;1117;800;0.04611;0.01059;0.0184;0.00998;0.00715
1178;38 jaar;2038;5282;1214;2107;1143;818;0.04611;0.0106;0.0184;0.00998;0.00715
1179;38 jaar;2039;5211;1197;2079;1127;807;0.04611;0.0106;0.0184;0.00997;0.00714
1180;38 jaar;2040;5172;1188;2064;1119;801;0.04611;0.0106;0.0184;0.00997;0.00714
1181;38 jaar;2041;5156;1185;2057;1115;799;0.04611;0.0106;0.0184;0.00997;0.00714
1182;38 jaar;2042;5034;1157;2008;1089;780;0.04611;0.0106;0.0184;0.00998;0.00715
1183;38 jaar;2043;4907;1127;1958;1061;760;0.04611;0.0106;0.0184;0.00997;0.00715
1184;38 jaar;2044;4857;1116;1938;1051;753;0.04611;0.0106;0.0184;0.00997;0.00714
1185;38 jaar;2045;4810;1105;1919;1041;745;0.04611;0.0106;0.0184;0.00997;0.00714
1186;38 jaar;2046;4859;1116;1938;1051;753;0.04611;0.0106;0.0184;0.00997;0.00715
1187;38 jaar;2047;4869;1119;1943;1053;754;0.04611;0.0106;0.0184;0.00997;0.00715
1188;38 jaar;2048;4868;1118;1942;1053;754;0.04611;0.0106;0.0184;0.00997;0.00715
1189;38 jaar;2049;4768;1095;1902;1031;739;0.04611;0.0106;0.0184;0.00997;0.00715
1190;38 jaar;2050;4711;1082;1879;1019;730;0.04611;0.0106;0.0184;0.00997;0.00715
1191;38 jaar;2051;4721;1085;1884;1021;732;0.04611;0.0106;0.0184;0.00997;0.00715
1192;38 jaar;2052;4741;1089;1891;1025;735;0.04611;0.0106;0.0184;0.00997;0.00715
1193;38 jaar;2053;4776;1097;1906;1033;740;0.04611;0.0106;0.0184;0.00997;0.00715
1194;38 jaar;2054;4808;1105;1918;1040;745;0.04611;0.0106;0.0184;0.00997;0.00715
1195;38 jaar;2055;4845;1113;1933;1048;751;0.04611;0.0106;0.0184;0.00997;0.00715
1196;38 jaar;2056;4874;1120;1945;1054;755;0.04611;0.0106;0.0184;0.00997;0.00715
1197;38 jaar;2057;4902;1126;1956;1060;760;0.04611;0.0106;0.0184;0.00997;0.00715
1198;38 jaar;2058;4928;1132;1966;1066;764;0.04611;0.0106;0.0184;0.00997;0.00715
1199;38 jaar;2059;4952;1138;1976;1071;767;0.04611;0.0106;0.0184;0.00997;0.00715
1200;39 jaar;2012;3903;976;1503;874;550;0.03545;0.00886;0.01365;0.00794;0.005
1201;39 jaar;2013;3623;845;1417;824;538;0.03416;0.00797;0.01336;0.00777;0.00508
1202;39 jaar;2014;3575;941;1327;795;511;0.03525;0.00928;0.01309;0.00784;0.00504
1203;39 jaar;2015;3597;941;1298;812;546;0.036;0.00942;0.01299;0.00813;0.00546
1204;39 jaar;2016;3564;935;1293;782;553;0.03586;0.00941;0.01301;0.00787;0.00557
1205;39 jaar;2017;3674;937;1387;777;573;0.03652;0.00932;0.01378;0.00773;0.00569
1206;39 jaar;2018;3616;935;1347;765;568;0.03615;0.00935;0.01347;0.00765;0.00568
1207;39 jaar;2019;3682;965;1353;784;580;0.03572;0.00936;0.01313;0.0076;0.00563
1208;39 jaar;2020;3657;955;1339;755;607;0.03583;0.00935;0.01312;0.0074;0.00595
1209;39 jaar;2021;3523;928;1286;732;577;0.03552;0.00936;0.01296;0.00738;0.00582
1210;39 jaar;2022;3494;922;1291;706;574;0.0354;0.00935;0.01308;0.00716;0.00581
1211;39 jaar;2023;3593;943;1310;739;602;0.03565;0.00935;0.013;0.00733;0.00597
1212;39 jaar;2024;3665;960;1335;756;614;0.03571;0.00935;0.01301;0.00737;0.00598
1213;39 jaar;2025;3756;985;1358;773;640;0.03567;0.00935;0.0129;0.00734;0.00607
1214;39 jaar;2026;3735;985;1338;770;642;0.03545;0.00935;0.0127;0.00731;0.0061
1215;39 jaar;2027;3732;987;1333;770;642;0.03537;0.00935;0.01263;0.0073;0.00609
1216;39 jaar;2028;3782;1000;1347;783;652;0.03539;0.00935;0.0126;0.00733;0.0061
1217;39 jaar;2029;3897;1030;1388;807;672;0.03538;0.00935;0.0126;0.00733;0.0061
1218;39 jaar;2030;3910;1034;1391;809;676;0.03537;0.00935;0.01258;0.00732;0.00611
1219;39 jaar;2031;3869;1024;1375;801;669;0.03533;0.00935;0.01255;0.00732;0.00611
1220;39 jaar;2032;3861;1022;1372;800;667;0.03533;0.00935;0.01256;0.00732;0.0061
1221;39 jaar;2033;3880;1025;1377;802;676;0.03541;0.00935;0.01256;0.00732;0.00617
1222;39 jaar;2034;3811;1006;1352;788;665;0.03542;0.00935;0.01257;0.00732;0.00618
1223;39 jaar;2035;3791;1001;1345;783;662;0.03542;0.00935;0.01256;0.00732;0.00619
1224;39 jaar;2036;3849;1016;1365;795;673;0.03543;0.00935;0.01256;0.00731;0.0062
1225;39 jaar;2037;3944;1041;1398;814;691;0.03544;0.00935;0.01256;0.00732;0.00621
1226;39 jaar;2038;3968;1047;1406;819;696;0.03545;0.00935;0.01256;0.00732;0.00622
1227;39 jaar;2039;4061;1071;1439;838;712;0.03545;0.00935;0.01256;0.00732;0.00622
1228;39 jaar;2040;4007;1057;1420;827;703;0.03545;0.00935;0.01256;0.00731;0.00622
1229;39 jaar;2041;3977;1049;1409;821;697;0.03545;0.00935;0.01256;0.00732;0.00622
1230;39 jaar;2042;3965;1046;1405;818;695;0.03545;0.00935;0.01256;0.00732;0.00622
1231;39 jaar;2043;3872;1021;1372;799;679;0.03545;0.00935;0.01256;0.00732;0.00622
1232;39 jaar;2044;3774;996;1338;779;662;0.03545;0.00935;0.01256;0.00732;0.00622
1233;39 jaar;2045;3736;986;1324;771;655;0.03545;0.00935;0.01256;0.00732;0.00622
1234;39 jaar;2046;3700;976;1311;764;649;0.03545;0.00935;0.01256;0.00732;0.00622
1235;39 jaar;2047;3737;986;1325;771;656;0.03545;0.00935;0.01256;0.00732;0.00622
1236;39 jaar;2048;3745;988;1327;773;657;0.03545;0.00935;0.01256;0.00732;0.00622
1237;39 jaar;2049;3744;988;1327;773;657;0.03545;0.00935;0.01256;0.00732;0.00622
1238;39 jaar;2050;3668;968;1300;757;643;0.03545;0.00935;0.01256;0.00732;0.00622
1239;39 jaar;2051;3624;956;1284;748;636;0.03545;0.00935;0.01256;0.00732;0.00622
1240;39 jaar;2052;3633;958;1287;750;637;0.03545;0.00935;0.01256;0.00732;0.00622
1241;39 jaar;2053;3647;962;1293;753;640;0.03545;0.00935;0.01256;0.00732;0.00622
1242;39 jaar;2054;3675;969;1302;758;645;0.03545;0.00935;0.01256;0.00732;0.00622
1243;39 jaar;2055;3699;976;1311;763;649;0.03545;0.00935;0.01256;0.00732;0.00622
1244;39 jaar;2056;3728;984;1321;769;654;0.03545;0.00935;0.01256;0.00732;0.00622
1245;39 jaar;2057;3750;989;1329;774;658;0.03545;0.00935;0.01256;0.00732;0.00622
1246;39 jaar;2058;3771;995;1337;778;661;0.03545;0.00935;0.01256;0.00732;0.00622
1247;39 jaar;2059;3791;1000;1343;782;665;0.03545;0.00935;0.01256;0.00732;0.00622
1248;40 jaar;2012;2888;746;1080;620;443;0.02418;0.00624;0.00904;0.00519;0.00371
1249;40 jaar;2013;2734;713;989;586;445;0.02485;0.00648;0.00899;0.00533;0.00405
1250;40 jaar;2014;2621;702;953;555;411;0.02473;0.00662;0.00899;0.00524;0.00388
1251;40 jaar;2015;2489;679;884;533;392;0.02455;0.0067;0.00872;0.00526;0.00387
1252;40 jaar;2016;2499;661;854;546;439;0.025;0.00661;0.00854;0.00546;0.00439
1253;40 jaar;2017;2472;656;855;528;433;0.02486;0.0066;0.0086;0.00531;0.00435
1254;40 jaar;2018;2562;667;919;521;455;0.02546;0.00663;0.00913;0.00517;0.00453
1255;40 jaar;2019;2512;664;889;513;447;0.02511;0.00663;0.00889;0.00512;0.00447
1256;40 jaar;2020;2547;683;885;522;457;0.0247;0.00662;0.00858;0.00506;0.00444
1257;40 jaar;2021;2534;676;877;501;481;0.02482;0.00662;0.00859;0.0049;0.00471
1258;40 jaar;2022;2440;657;842;486;455;0.0246;0.00662;0.00849;0.0049;0.00459
1259;40 jaar;2023;2424;654;849;468;453;0.02455;0.00662;0.0086;0.00474;0.00459
1260;40 jaar;2024;2481;668;848;491;475;0.02462;0.00662;0.00841;0.00487;0.00471
1261;40 jaar;2025;2517;680;851;502;484;0.02453;0.00662;0.00829;0.00489;0.00472
1262;40 jaar;2026;2573;697;858;512;505;0.02444;0.00662;0.00815;0.00487;0.00479
1263;40 jaar;2027;2563;698;847;511;506;0.02433;0.00662;0.00805;0.00485;0.00481
1264;40 jaar;2028;2558;699;842;511;506;0.02424;0.00662;0.00798;0.00484;0.00479
1265;40 jaar;2029;2592;708;850;520;514;0.02425;0.00662;0.00796;0.00487;0.00481
1266;40 jaar;2030;2669;729;875;536;529;0.02423;0.00662;0.00794;0.00487;0.0048
1267;40 jaar;2031;2678;732;877;537;532;0.02422;0.00662;0.00793;0.00486;0.00481
1268;40 jaar;2032;2650;725;867;532;526;0.0242;0.00662;0.00792;0.00486;0.00481
1269;40 jaar;2033;2645;724;865;531;525;0.0242;0.00662;0.00792;0.00486;0.0048
1270;40 jaar;2034;2658;726;868;533;532;0.02426;0.00662;0.00792;0.00486;0.00485
1271;40 jaar;2035;2610;712;852;523;523;0.02427;0.00662;0.00793;0.00486;0.00486
1272;40 jaar;2036;2597;709;848;520;521;0.02427;0.00662;0.00792;0.00486;0.00487
1273;40 jaar;2037;2637;720;861;528;529;0.02427;0.00662;0.00792;0.00486;0.00487
1274;40 jaar;2038;2702;737;882;541;543;0.02428;0.00662;0.00792;0.00486;0.00488
1275;40 jaar;2039;2719;741;887;544;547;0.02429;0.00662;0.00792;0.00486;0.00489
1276;40 jaar;2040;2782;758;908;556;560;0.02429;0.00662;0.00792;0.00486;0.00489
1277;40 jaar;2041;2745;748;896;549;552;0.02429;0.00662;0.00792;0.00486;0.00489
1278;40 jaar;2042;2725;743;889;545;548;0.02429;0.00662;0.00792;0.00486;0.00489
1279;40 jaar;2043;2717;741;886;543;546;0.02429;0.00662;0.00792;0.00486;0.00489
1280;40 jaar;2044;2653;723;865;531;534;0.02429;0.00662;0.00792;0.00486;0.00489
1281;40 jaar;2045;2586;705;844;517;520;0.02429;0.00662;0.00792;0.00486;0.00489
1282;40 jaar;2046;2561;698;835;512;515;0.02429;0.00662;0.00792;0.00486;0.00489
1283;40 jaar;2047;2536;691;827;507;510;0.02429;0.00662;0.00792;0.00486;0.00489
1284;40 jaar;2048;2562;698;836;512;515;0.02429;0.00662;0.00792;0.00486;0.00489
1285;40 jaar;2049;2567;700;837;514;516;0.02429;0.00662;0.00792;0.00486;0.00489
1286;40 jaar;2050;2566;700;837;513;516;0.02429;0.00662;0.00792;0.00486;0.00489
1287;40 jaar;2051;2514;685;820;503;506;0.02429;0.00662;0.00792;0.00486;0.00489
1288;40 jaar;2052;2484;677;810;497;500;0.02429;0.00662;0.00792;0.00486;0.00489
1289;40 jaar;2053;2490;679;812;498;501;0.02429;0.00662;0.00792;0.00486;0.00489
1290;40 jaar;2054;2500;682;816;500;503;0.02429;0.00662;0.00792;0.00486;0.00489
1291;40 jaar;2055;2519;687;822;504;507;0.02429;0.00662;0.00792;0.00486;0.00489
1292;40 jaar;2056;2535;691;827;507;510;0.02429;0.00662;0.00792;0.00486;0.00489
1293;40 jaar;2057;2555;697;833;511;514;0.02429;0.00662;0.00792;0.00486;0.00489
1294;40 jaar;2058;2570;701;838;514;517;0.02429;0.00662;0.00792;0.00486;0.00489
1295;40 jaar;2059;2585;705;843;517;520;0.02429;0.00662;0.00792;0.00486;0.00489
1296;41 jaar;2012;1996;507;687;409;392;0.01604;0.00408;0.00552;0.00329;0.00316
1297;41 jaar;2013;1870;501;651;396;321;0.01567;0.0042;0.00546;0.00332;0.00269
1298;41 jaar;2014;1758;472;590;364;331;0.01598;0.00429;0.00537;0.00331;0.00301
1299;41 jaar;2015;1713;463;589;354;307;0.01617;0.00436;0.00556;0.00334;0.0029
1300;41 jaar;2016;1611;442;540;336;293;0.01589;0.00436;0.00532;0.00332;0.00289
1301;41 jaar;2017;1633;431;507;355;340;0.01632;0.0043;0.00507;0.00355;0.0034
1302;41 jaar;2018;1598;430;504;338;326;0.01606;0.00432;0.00506;0.00339;0.00328
1303;41 jaar;2019;1665;436;553;330;346;0.01653;0.00433;0.00549;0.00328;0.00343
1304;41 jaar;2020;1631;433;533;326;339;0.01629;0.00433;0.00532;0.00326;0.00338
1305;41 jaar;2021;1647;447;524;330;347;0.01597;0.00433;0.00508;0.0032;0.00336
1306;41 jaar;2022;1642;442;518;316;366;0.01608;0.00432;0.00508;0.00309;0.00359
1307;41 jaar;2023;1580;429;499;306;345;0.01592;0.00433;0.00503;0.00309;0.00347
1308;41 jaar;2024;1570;427;504;295;344;0.0159;0.00433;0.00511;0.00299;0.00348
1309;41 jaar;2025;1602;436;494;311;360;0.01589;0.00433;0.0049;0.00308;0.00357
1310;41 jaar;2026;1615;444;486;317;367;0.01573;0.00433;0.00474;0.00309;0.00358
1311;41 jaar;2027;1646;456;485;323;382;0.01563;0.00433;0.0046;0.00307;0.00363
1312;41 jaar;2028;1642;456;480;323;383;0.01558;0.00433;0.00456;0.00306;0.00364
1313;41 jaar;2029;1637;457;475;323;382;0.01552;0.00433;0.00451;0.00306;0.00362
1314;41 jaar;2030;1658;463;479;328;388;0.01551;0.00433;0.00448;0.00307;0.00363
1315;41 jaar;2031;1706;477;492;338;399;0.01549;0.00433;0.00447;0.00307;0.00363
1316;41 jaar;2032;1712;478;493;339;401;0.01549;0.00433;0.00446;0.00307;0.00363
1317;41 jaar;2033;1695;474;488;336;397;0.01548;0.00433;0.00446;0.00307;0.00363
1318;41 jaar;2034;1691;473;487;335;396;0.01548;0.00433;0.00446;0.00307;0.00363
1319;41 jaar;2035;1700;474;488;336;401;0.01552;0.00433;0.00446;0.00307;0.00366
1320;41 jaar;2036;1669;466;480;330;394;0.01552;0.00433;0.00446;0.00307;0.00366
1321;41 jaar;2037;1661;463;477;328;393;0.01552;0.00433;0.00446;0.00307;0.00367
1322;41 jaar;2038;1687;470;484;333;399;0.01552;0.00433;0.00446;0.00307;0.00367
1323;41 jaar;2039;1728;482;496;341;409;0.01553;0.00433;0.00446;0.00307;0.00368
1324;41 jaar;2040;1739;484;499;343;412;0.01554;0.00433;0.00446;0.00307;0.00368
1325;41 jaar;2041;1779;496;511;351;422;0.01553;0.00433;0.00446;0.00307;0.00368
1326;41 jaar;2042;1756;489;504;347;416;0.01553;0.00433;0.00446;0.00307;0.00368
1327;41 jaar;2043;1743;486;500;344;413;0.01553;0.00433;0.00446;0.00307;0.00368
1328;41 jaar;2044;1737;484;499;343;412;0.01553;0.00433;0.00446;0.00307;0.00368
1329;41 jaar;2045;1697;473;487;335;402;0.01553;0.00433;0.00446;0.00307;0.00368
1330;41 jaar;2046;1654;461;475;327;392;0.01553;0.00433;0.00446;0.00307;0.00368
1331;41 jaar;2047;1638;456;470;323;388;0.01553;0.00433;0.00446;0.00307;0.00368
1332;41 jaar;2048;1623;452;466;320;384;0.01553;0.00433;0.00446;0.00307;0.00368
1333;41 jaar;2049;1639;457;470;324;388;0.01553;0.00433;0.00446;0.00307;0.00368
1334;41 jaar;2050;1642;458;471;324;389;0.01553;0.00433;0.00446;0.00307;0.00368
1335;41 jaar;2051;1642;457;471;324;389;0.01553;0.00433;0.00446;0.00307;0.00368
1336;41 jaar;2052;1609;448;462;318;381;0.01553;0.00433;0.00446;0.00307;0.00368
1337;41 jaar;2053;1590;443;456;314;377;0.01553;0.00433;0.00446;0.00307;0.00368
1338;41 jaar;2054;1593;444;457;315;378;0.01553;0.00433;0.00446;0.00307;0.00368
1339;41 jaar;2055;1600;446;459;316;379;0.01553;0.00433;0.00446;0.00307;0.00368
1340;41 jaar;2056;1612;449;463;318;382;0.01553;0.00433;0.00446;0.00307;0.00368
1341;41 jaar;2057;1622;452;466;320;384;0.01553;0.00433;0.00446;0.00307;0.00368
1342;41 jaar;2058;1635;455;469;323;387;0.01553;0.00433;0.00446;0.00307;0.00368
1343;41 jaar;2059;1644;458;472;325;390;0.01553;0.00433;0.00446;0.00307;0.00368
1344;42 jaar;2012;1197;292;435;242;229;0.00921;0.00225;0.00335;0.00186;0.00176
1345;42 jaar;2013;1228;286;412;224;306;0.00988;0.0023;0.00331;0.0018;0.00246
1346;42 jaar;2014;1035;279;387;211;157;0.00867;0.00234;0.00324;0.00177;0.00132
1347;42 jaar;2015;996;261;342;187;206;0.00906;0.00238;0.00311;0.0017;0.00188
1348;42 jaar;2016;980;252;347;193;188;0.00925;0.00238;0.00327;0.00182;0.00178
1349;42 jaar;2017;917;239;308;185;185;0.00904;0.00235;0.00304;0.00183;0.00182
1350;42 jaar;2018;940;236;286;196;221;0.00939;0.00236;0.00285;0.00196;0.00221
1351;42 jaar;2019;904;235;285;184;201;0.00908;0.00236;0.00286;0.00184;0.00202
1352;42 jaar;2020;952;238;317;177;220;0.00945;0.00236;0.00315;0.00176;0.00218
1353;42 jaar;2021;932;237;304;177;214;0.0093;0.00236;0.00303;0.00177;0.00214
1354;42 jaar;2022;936;244;295;178;220;0.00908;0.00236;0.00286;0.00173;0.00213
1355;42 jaar;2023;935;241;293;168;233;0.00916;0.00236;0.00287;0.00165;0.00228
1356;42 jaar;2024;921;234;306;163;218;0.00928;0.00236;0.00308;0.00164;0.00219
1357;42 jaar;2025;906;233;296;158;218;0.00917;0.00236;0.003;0.0016;0.00221
1358;42 jaar;2026;916;238;282;167;228;0.00908;0.00236;0.00279;0.00166;0.00226
1359;42 jaar;2027;918;242;273;170;233;0.00894;0.00236;0.00265;0.00166;0.00227
1360;42 jaar;2028;934;249;270;173;243;0.00887;0.00236;0.00256;0.00164;0.0023
1361;42 jaar;2029;935;249;271;173;243;0.00888;0.00236;0.00257;0.00164;0.00231
1362;42 jaar;2030;929;249;265;173;242;0.00881;0.00236;0.00251;0.00164;0.00229
1363;42 jaar;2031;940;252;267;176;245;0.0088;0.00236;0.00249;0.00165;0.0023
1364;42 jaar;2032;967;260;273;181;253;0.00879;0.00236;0.00248;0.00164;0.00229
1365;42 jaar;2033;971;261;275;182;254;0.00879;0.00236;0.00248;0.00164;0.0023
1366;42 jaar;2034;962;259;272;180;252;0.00879;0.00236;0.00248;0.00164;0.0023
1367;42 jaar;2035;959;258;271;180;251;0.00878;0.00236;0.00248;0.00164;0.0023
1368;42 jaar;2036;964;259;272;180;253;0.0088;0.00236;0.00248;0.00164;0.00231
1369;42 jaar;2037;947;254;267;177;249;0.0088;0.00236;0.00248;0.00164;0.00232
1370;42 jaar;2038;943;253;266;176;248;0.00881;0.00236;0.00248;0.00164;0.00232
1371;42 jaar;2039;957;257;270;179;252;0.00881;0.00236;0.00248;0.00164;0.00232
1372;42 jaar;2040;980;263;276;183;258;0.00881;0.00236;0.00248;0.00164;0.00232
1373;42 jaar;2041;986;264;278;184;260;0.00881;0.00236;0.00248;0.00164;0.00233
1374;42 jaar;2042;1009;270;284;188;266;0.00881;0.00236;0.00248;0.00164;0.00233
1375;42 jaar;2043;996;267;281;186;263;0.00881;0.00236;0.00248;0.00164;0.00233
1376;42 jaar;2044;989;265;278;184;261;0.00881;0.00236;0.00248;0.00164;0.00233
1377;42 jaar;2045;986;264;278;184;260;0.00881;0.00236;0.00248;0.00164;0.00233
1378;42 jaar;2046;963;258;271;180;254;0.00881;0.00236;0.00248;0.00164;0.00233
1379;42 jaar;2047;939;252;264;175;248;0.00881;0.00236;0.00248;0.00164;0.00233
1380;42 jaar;2048;930;249;262;173;245;0.00881;0.00236;0.00248;0.00164;0.00233
1381;42 jaar;2049;921;247;259;172;243;0.00881;0.00236;0.00248;0.00164;0.00233
1382;42 jaar;2050;930;249;262;173;245;0.00881;0.00236;0.00248;0.00164;0.00233
1383;42 jaar;2051;932;250;262;174;246;0.00881;0.00236;0.00248;0.00164;0.00233
1384;42 jaar;2052;932;250;262;174;246;0.00881;0.00236;0.00248;0.00164;0.00233
1385;42 jaar;2053;913;245;257;170;241;0.00881;0.00236;0.00248;0.00164;0.00233
1386;42 jaar;2054;902;242;254;168;238;0.00881;0.00236;0.00248;0.00164;0.00233
1387;42 jaar;2055;904;242;255;169;239;0.00881;0.00236;0.00248;0.00164;0.00233
1388;42 jaar;2056;908;243;256;169;240;0.00881;0.00236;0.00248;0.00164;0.00233
1389;42 jaar;2057;915;245;258;171;241;0.00881;0.00236;0.00248;0.00164;0.00233
1390;42 jaar;2058;921;247;259;172;243;0.00881;0.00236;0.00248;0.00164;0.00233
1391;42 jaar;2059;928;249;261;173;245;0.00881;0.00236;0.00248;0.00164;0.00233
1392;43 jaar;2012;679;166;214;136;163;0.00513;0.00125;0.00162;0.00103;0.00123
1393;43 jaar;2013;652;172;186;136;157;0.00502;0.00132;0.00144;0.00105;0.00121
1394;43 jaar;2014;776;168;208;132;269;0.00625;0.00135;0.00168;0.00106;0.00216
1395;43 jaar;2015;591;167;193;129;103;0.00496;0.0014;0.00162;0.00108;0.00086
1396;43 jaar;2016;585;151;167;114;152;0.00532;0.00137;0.00152;0.00104;0.00139
1397;43 jaar;2017;572;144;170;117;142;0.0054;0.00135;0.0016;0.0011;0.00134
1398;43 jaar;2018;532;139;143;111;140;0.00524;0.00137;0.0014;0.00109;0.00138
1399;43 jaar;2019;555;137;134;119;165;0.00554;0.00137;0.00134;0.00118;0.00165
1400;43 jaar;2020;526;136;134;111;145;0.00528;0.00137;0.00134;0.00112;0.00145
1401;43 jaar;2021;556;138;151;108;160;0.00552;0.00137;0.0015;0.00107;0.00158
1402;43 jaar;2022;544;137;144;107;156;0.00543;0.00137;0.00143;0.00107;0.00156
1403;43 jaar;2023;547;141;137;108;161;0.0053;0.00137;0.00133;0.00105;0.00156
1404;43 jaar;2024;623;140;213;103;168;0.0061;0.00137;0.00209;0.001;0.00164
1405;43 jaar;2025;585;136;193;100;157;0.00589;0.00137;0.00194;0.001;0.00158
1406;43 jaar;2026;558;135;167;98;158;0.00565;0.00137;0.00169;0.00099;0.0016
1407;43 jaar;2027;580;138;175;103;164;0.00575;0.00137;0.00174;0.00102;0.00163
1408;43 jaar;2028;575;140;163;104;167;0.0056;0.00137;0.00159;0.00101;0.00163
1409;43 jaar;2029;588;144;164;106;174;0.00559;0.00137;0.00156;0.00101;0.00165
1410;43 jaar;2030;583;144;159;106;174;0.00554;0.00137;0.00151;0.00101;0.00165
1411;43 jaar;2031;585;144;161;106;173;0.00554;0.00137;0.00153;0.00101;0.00164
1412;43 jaar;2032;594;146;164;108;175;0.00556;0.00137;0.00154;0.00101;0.00164
1413;43 jaar;2033;607;150;165;111;181;0.00552;0.00137;0.0015;0.00101;0.00164
1414;43 jaar;2034;610;151;166;111;182;0.00552;0.00137;0.0015;0.00101;0.00164
1415;43 jaar;2035;605;150;165;111;180;0.00553;0.00137;0.00151;0.00101;0.00164
1416;43 jaar;2036;604;149;165;110;179;0.00553;0.00137;0.00151;0.00101;0.00164
1417;43 jaar;2037;607;150;166;111;181;0.00554;0.00137;0.00151;0.00101;0.00165
1418;43 jaar;2038;595;147;162;109;177;0.00553;0.00137;0.00151;0.00101;0.00165
1419;43 jaar;2039;593;146;162;108;177;0.00554;0.00137;0.00151;0.00101;0.00165
1420;43 jaar;2040;602;148;164;110;180;0.00554;0.00137;0.00151;0.00101;0.00165
1421;43 jaar;2041;616;152;168;112;184;0.00554;0.00137;0.00151;0.00101;0.00165
1422;43 jaar;2042;620;153;169;113;185;0.00554;0.00137;0.00151;0.00101;0.00165
