ID;Geslacht;Leeftijd;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
315;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 februari;16480.0
316;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 maart;16280.0
317;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 april;16220.0
318;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 mei;16080.0
319;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 juni;15970.0
320;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 juli;15970.0
321;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 augustus;15840.0
322;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 september;15930.0
323;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 oktober;15910.0
324;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 november;16000.0
325;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2015 december;16100.0
326;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 januari;16050.0
327;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 februari;16190.0
328;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 maart;15920.0
329;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 april;16070.0
330;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 mei;15650.0
331;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 juni;15810.0
332;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 juli;15380.0
333;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 augustus;15530.0
334;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 september;15150.0
335;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 oktober;15280.0
336;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 november;14950.0
337;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2016 december;15040.0
338;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 januari;14700.0
339;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 februari;14680.0
340;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 maart;14260.0
341;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 april;14160.0
342;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 mei;13670.0
343;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 juni;13540.0
344;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 juli;13060.0
345;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 augustus;12950.0
346;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 september;12500.0
347;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 oktober;12430.0
348;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 november;12020.0
349;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2017 december;12000.0
350;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 januari;11590.0
351;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 februari;11550.0
352;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 maart;11100.0
353;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 april;11050.0
354;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 mei;10570.0
355;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 juni;10560.0
356;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 juli;10110.0
357;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 augustus;10160.0
358;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 september;9760.0
359;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 oktober;9850.0
360;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 november;9510.0
361;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2018 december;9620.0
362;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 januari;9290.0
363;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 februari;9330.0
364;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 maart;8980.0
365;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 april;8960.0
366;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 mei;8640.0
367;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 juni;8630.0
368;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 juli;8410.0
369;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 augustus;8460.0
370;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 september;8390.0
371;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 oktober;8550.0
372;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 november;8630.0
373;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2019 december;8890.0
374;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 januari;9050.0
375;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 februari;9320.0
376;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 maart;9470.0
377;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 april;9740.0
378;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 mei;9770.0
379;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 juni;9970.0
380;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 juli;9860.0
381;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 augustus;10000.0
382;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 september;9730.0
383;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 oktober;9810.0
384;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 november;9400.0
385;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2020 december;9420.0
386;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 januari;8930.0
387;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 februari;8860.0
388;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 maart;8320.0
389;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 april;8190.0
390;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 mei;7660.0
391;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 juni;7490.0
392;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 juli;7090.0
393;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 augustus;6910.0
394;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 september;6610.0
395;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 oktober;6440.0
396;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 november;6230.0
397;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2021 december;6090.0
398;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 januari;5910.0
399;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 februari;5790.0
400;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 maart;5600.0
401;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 april;5530.0
402;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 mei;5310.0
403;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 juni;5300.0
404;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 juli;5110.0
405;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 augustus;5150.0
406;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 september;4990.0
407;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 oktober;5060.0
408;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 november;4960.0
409;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2022 december;5030.0
410;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 januari;4980.0
411;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 februari;5020.0
412;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 maart;4970.0
413;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 april;5000.0
414;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 mei;5000.0
415;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 juni;4890.0
416;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 juli;4900.0
417;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 augustus;5420.0
418;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 september;5500.0
419;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 oktober;5570.0
420;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 november;5350.0
421;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2023 december;4800.0
422;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 januari;4940.0
423;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 februari;5160.0
424;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 maart;5280.0
425;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 april;5470.0
426;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 mei;5510.0
427;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 juni;5670.0
428;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 juli;5590.0
429;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 augustus;6100.0
430;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 september;6200.0
431;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 oktober;6210.0
432;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024  november;6150.0
433;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2024 december;5890.0
434;Totaal mannen en vrouwen;Totaal;Waarde;Fryslân (PV);2025 januari;5760.0
435;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 januari;11570.0
436;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 februari;11840.0
437;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 maart;11700.0
438;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 april;11220.0
439;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 mei;11330.0
440;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 juni;11370.0
441;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 juli;11740.0
442;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 augustus;11120.0
443;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 september;11230.0
444;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 oktober;11570.0
445;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 november;11810.0
446;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2013 december;13010.0
447;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 januari;12830.0
448;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 februari;12840.0
449;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 maart;12030.0
450;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 april;11870.0
451;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 mei;12020.0
452;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 juni;12160.0
453;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 juli;12070.0
454;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 augustus;12060.0
455;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 september;12010.0
456;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 oktober;12100.0
457;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 november;12050.0
458;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2014 december;12220.0
459;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 januari;12130.0
460;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 februari;12250.0
461;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 maart;12140.0
462;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 april;12180.0
463;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 mei;12130.0
464;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 juni;12110.0
465;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 juli;12160.0
466;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 augustus;12110.0
467;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 september;12210.0
468;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 oktober;12230.0
469;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 november;12300.0
470;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2015 december;12440.0
471;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 januari;12380.0
472;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 februari;12570.0
473;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 maart;12340.0
474;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 april;12560.0
475;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 mei;12220.0
476;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 juni;12430.0
477;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 juli;12070.0
478;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 augustus;12240.0
479;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 september;11930.0
480;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 oktober;12060.0
481;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 november;11810.0
482;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2016 december;11890.0
483;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 januari;11650.0
484;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 februari;11660.0
485;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 maart;11370.0
486;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 april;11350.0
487;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 mei;11000.0
488;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 juni;10980.0
489;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 juli;10600.0
490;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 augustus;10600.0
491;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 september;10210.0
492;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 oktober;10220.0
493;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 november;9820.0
494;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2017 december;9830.0
495;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 januari;9420.0
496;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 februari;9380.0
497;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 maart;8960.0
498;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 april;8890.0
499;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 mei;8470.0
500;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 juni;8420.0
501;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 juli;8050.0
502;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 augustus;8060.0
503;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 september;7740.0
504;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 oktober;7800.0
505;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 november;7530.0
506;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2018 december;7600.0
507;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 januari;7350.0
508;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 februari;7370.0
509;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 maart;7080.0
510;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 april;7060.0
511;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 mei;6770.0
512;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 juni;6740.0
513;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 juli;6520.0
514;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 augustus;6530.0
515;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 september;6410.0
516;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 oktober;6510.0
517;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 november;6510.0
518;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2019 december;6690.0
519;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 januari;6770.0
520;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 februari;6970.0
521;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 maart;7060.0
522;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 april;7250.0
523;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 mei;7260.0
524;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 juni;7390.0
525;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 juli;7310.0
526;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 augustus;7380.0
527;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 september;7190.0
528;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 oktober;7200.0
529;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 november;6920.0
530;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2020 december;6910.0
531;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 januari;6560.0
532;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 februari;6510.0
533;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 maart;6130.0
534;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 april;6050.0
535;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 mei;5700.0
536;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 juni;5600.0
537;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 juli;5330.0
538;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 augustus;5240.0
539;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 september;5020.0
540;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 oktober;4930.0
541;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 november;4750.0
542;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2021 december;4680.0
543;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 januari;4510.0
544;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 februari;4450.0
545;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 maart;4260.0
546;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 april;4220.0
547;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 mei;4020.0
548;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 juni;4020.0
549;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 juli;3870.0
550;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 augustus;3880.0
551;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 september;3780.0
552;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 oktober;3820.0
553;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 november;3780.0
554;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2022 december;3810.0
555;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 januari;3810.0
556;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 februari;3840.0
557;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 maart;3830.0
558;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 april;3850.0
559;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 mei;3810.0
560;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 juni;3780.0
561;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 juli;3800.0
562;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 augustus;4110.0
563;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 september;4250.0
564;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 oktober;4330.0
565;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 november;4260.0
566;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2023 december;3790.0
567;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 januari;3780.0
568;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 februari;3900.0
569;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 maart;3980.0
570;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 april;4060.0
571;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 mei;4120.0
572;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 juni;4270.0
573;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 juli;4210.0
574;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 augustus;4520.0
575;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 september;4660.0
576;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 oktober;4850.0
577;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024  november;4770.0
578;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2024 december;4560.0
579;Totaal mannen en vrouwen;Totaal;Waarde;Drenthe (PV);2025 januari;4440.0
580;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 januari;25340.0
581;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 februari;25980.0
582;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 maart;25770.0
583;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 april;25600.0
584;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 mei;26170.0
585;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 juni;26290.0
586;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 juli;27540.0
587;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 augustus;27020.0
588;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 september;27150.0
589;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 oktober;27580.0
590;Totaal mannen en vrouwen;Totaal;Waarde;Overijssel (PV);2013 november;28500.0
