ID;SOKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;EconomischeOmvangSO_2;OppervlakteCultuurgrond_3
4936;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2011;65;914;66
4937;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2012;70;1002;70
4938;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2013;55;852;58
4939;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2014;50;768;53
4940;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2015;60;836;61
4941;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2016;35;563;29
4942;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2017;40;628;32
4943;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2018;45;706;48
4944;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2019;45;693;47
4945;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2020;40;605;32
4946;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2021;50;700;35
4947;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2022;45;593;32
4948;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2023;50;679;30
4949;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Gelderland (PV);2024;45;651;40
4950;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2000;20;341;22
4951;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2001;15;194;11
4952;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2002;20;329;26
4953;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2003;20;321;28
4954;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2004;15;246;15
4955;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2005;20;284;18
4956;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2006;10;144;10
4957;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2007;15;235;11
4958;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2008;10;182;6
4959;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2009;15;221;11
4960;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2010;15;194;5
4961;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2011;15;190;5
4962;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2012;15;211;8
4963;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2013;15;176;7
4964;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2014;15;230;11
4965;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2015;10;136;6
4966;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2016;10;149;11
4967;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2017;10;136;4
4968;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2018;15;174;6
4969;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2019;15;189;10
4970;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2020;15;192;8
4971;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2021;15;160;6
4972;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2022;15;160;7
4973;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2023;15;179;14
4974;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Utrecht (PV);2024;10;113;10
4975;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2000;230;3529;324
4976;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2001;190;2950;273
4977;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2002;165;2412;186
4978;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2003;155;2313;185
4979;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2004;145;2270;216
4980;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2005;140;2060;143
4981;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2006;125;1867;116
4982;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2007;115;1874;111
4983;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2008;100;1583;102
4984;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2009;90;1393;68
4985;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2010;80;1081;61
4986;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2011;80;1116;69
4987;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2012;85;1209;91
4988;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2013;80;1071;76
4989;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2014;75;1021;83
4990;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2015;70;977;59
4991;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2016;55;818;44
4992;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2017;50;672;30
4993;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2018;45;621;35
4994;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2019;50;707;34
4995;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2020;35;488;22
4996;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2021;40;585;25
4997;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2022;55;767;30
4998;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2023;60;812;25
4999;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Holland (PV);2024;45;598;27
5000;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2000;220;3531;191
5001;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2001;190;3025;173
5002;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2002;175;2858;146
5003;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2003;170;2699;124
5004;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2004;160;2618;110
5005;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2005;150;2546;104
5006;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2006;145;2367;91
5007;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2007;140;2384;96
5008;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2008;120;1963;76
5009;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2009;110;1764;73
5010;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2010;120;1718;77
5011;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2011;120;1761;93
5012;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2012;110;1559;80
5013;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2013;100;1490;60
5014;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2014;90;1373;56
5015;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2015;85;1382;48
5016;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2016;65;984;27
5017;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2017;70;968;35
5018;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2018;60;892;34
5019;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2019;55;827;30
5020;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2020;50;768;25
5021;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2021;65;934;25
5022;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2022;60;924;27
5023;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2023;65;910;23
5024;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zuid-Holland (PV);2024;65;888;30
5025;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2000;30;420;44
5026;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2001;25;405;49
5027;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2002;30;451;62
5028;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2003;30;402;58
5029;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2004;20;279;47
5030;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2005;20;292;34
5031;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2006;20;268;34
5032;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2007;30;421;51
5033;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2008;20;308;30
5034;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2009;15;243;23
5035;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2010;15;218;23
5036;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2011;10;136;22
5037;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2012;5;99;17
5038;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2013;10;109;20
5039;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2014;15;225;34
5040;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2015;15;165;23
5041;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2016;5;94;8
5042;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2017;5;40;4
5043;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2018;5;99;7
5044;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2019;5;56;4
5045;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2020;10;162;11
5046;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2021;10;164;13
5047;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2022;15;194;14
5048;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2023;10;177;8
5049;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Zeeland (PV);2024;10;94;3
5050;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2000;260;4149;460
5051;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2001;235;3769;390
5052;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2002;235;3746;390
5053;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2003;225;3578;345
5054;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2004;200;3168;291
5055;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2005;190;3022;269
5056;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2006;165;2590;232
5057;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2007;170;2812;268
5058;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2008;150;2445;231
5059;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2009;130;2085;182
5060;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2010;150;2289;203
5061;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2011;150;2219;220
5062;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2012;140;2004;207
5063;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2013;110;1732;134
5064;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2014;105;1565;137
5065;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2015;90;1408;125
5066;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2016;70;1013;64
5067;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2017;70;1085;75
5068;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2018;65;953;64
5069;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2019;65;973;67
5070;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2020;80;1129;93
5071;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2021;75;1096;82
5072;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2022;70;1010;75
5073;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2023;60;831;47
5074;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Noord-Brabant (PV);2024;55;833;49
5075;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2000;180;2627;316
5076;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2001;150;2194;269
5077;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2002;130;1971;219
5078;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2003;115;1687;226
5079;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2004;110;1680;203
5080;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2005;105;1565;168
5081;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2006;95;1419;150
5082;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2007;75;1264;137
5083;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2008;70;1161;116
5084;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2009;70;1133;120
5085;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2010;70;1047;124
5086;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2011;65;996;121
5087;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2012;70;1092;122
5088;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2013;55;867;79
5089;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2014;55;780;70
5090;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2015;60;901;89
5091;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2016;40;621;59
5092;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2017;30;452;34
5093;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2018;30;422;36
5094;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2019;35;532;38
5095;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2020;35;553;37
5096;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2021;30;533;35
5097;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2022;30;429;26
5098;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2023;35;532;30
5099;SO: 3 000 tot 25 000 euro;Totaal tuinbouwbedrijven;Limburg (PV);2024;35;549;51
5100;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2000;440;6853;733
5101;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2001;370;5785;613
5102;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2002;370;5760;706
5103;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2003;335;5246;634
5104;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2004;315;4934;630
5105;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2005;300;4759;456
5106;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2006;280;4353;396
5107;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2007;280;4231;385
5108;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2008;255;3828;361
5109;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2009;260;3943;394
5110;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2010;230;3405;305
5111;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2011;225;3378;285
5112;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2012;205;3017;259
5113;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2013;180;2642;208
5114;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2014;175;2579;193
5115;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2015;165;2496;218
5116;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2016;115;1720;145
5117;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2017;135;2008;162
5118;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2018;135;1943;153
5119;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2019;140;2090;165
5120;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2020;135;2033;148
5121;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2021;135;2091;166
5122;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2022;140;2230;199
5123;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2023;110;1741;131
5124;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Nederland;2024;115;1834;160
5125;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2000;0;35;2
5126;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2001;5;49;8
5127;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2002;5;78;12
5128;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2003;5;54;11
5129;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2004;5;45;8
5130;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2005;5;63;17
5131;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2006;5;64;8
5132;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2007;5;48;4
5133;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2008;5;101;7
5134;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2009;5;50;6
5135;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2010;10;113;12
5136;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2011;10;137;14
5137;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2012;10;146;15
5138;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2013;10;157;9
5139;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2014;5;106;6
5140;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2015;15;207;23
5141;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2016;10;103;11
5142;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2017;10;124;12
5143;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2018;10;92;10
5144;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2019;5;78;7
5145;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2020;10;128;7
5146;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2021;10;127;6
5147;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2022;10;164;8
5148;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2023;5;99;9
5149;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Noord-Nederland (LD);2024;5;86;6
5150;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2000;220;3505;358
5151;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2001;185;2893;289
5152;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2002;195;2940;398
5153;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2003;170;2585;337
5154;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2004;165;2592;362
5155;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2005;150;2379;200
5156;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2006;145;2247;200
5157;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2007;150;2133;190
5158;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2008;135;1956;193
5159;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2009;130;2001;203
5160;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2010;110;1657;148
5161;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2011;105;1630;139
5162;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2012;100;1422;126
5163;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2013;85;1234;97
5164;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2014;85;1242;89
5165;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2015;70;1009;88
5166;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2016;45;745;66
5167;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2017;45;707;61
5168;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2018;50;759;66
5169;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2019;60;834;67
5170;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2020;55;834;64
5171;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2021;60;871;66
5172;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2022;60;964;85
5173;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2023;45;715;49
5174;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;Oost-Nederland (LD);2024;55;821;80
5175;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;West-Nederland (LD);2000;170;2626;283
5176;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;West-Nederland (LD);2001;140;2248;220
5177;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;West-Nederland (LD);2002;130;2056;203
5178;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;West-Nederland (LD);2003;125;2029;200
5179;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;West-Nederland (LD);2004;105;1648;151
