ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
9434;020 Bosbouw en dienstverlening voor ..;Alkmaar en omgeving (CR);2008, 1 januari;0
9435;020 Bosbouw en dienstverlening voor ..;Alkmaar en omgeving (CR);2009, 1 januari;0
9436;020 Bosbouw en dienstverlening voor ..;IJmond (CR);2006, 1 januari;0
9437;020 Bosbouw en dienstverlening voor ..;IJmond (CR);2007, 1 januari;0
9438;020 Bosbouw en dienstverlening voor ..;IJmond (CR);2008, 1 januari;0
9439;020 Bosbouw en dienstverlening voor ..;IJmond (CR);2009, 1 januari;0
9440;020 Bosbouw en dienstverlening voor ..;Agglomeratie Haarlem (CR);2006, 1 januari;0
9441;020 Bosbouw en dienstverlening voor ..;Agglomeratie Haarlem (CR);2007, 1 januari;0
9442;020 Bosbouw en dienstverlening voor ..;Agglomeratie Haarlem (CR);2008, 1 januari;0
9443;020 Bosbouw en dienstverlening voor ..;Agglomeratie Haarlem (CR);2009, 1 januari;0
9444;020 Bosbouw en dienstverlening voor ..;Zaanstreek (CR);2006, 1 januari;0
9445;020 Bosbouw en dienstverlening voor ..;Zaanstreek (CR);2007, 1 januari;0
9446;020 Bosbouw en dienstverlening voor ..;Zaanstreek (CR);2008, 1 januari;0
9447;020 Bosbouw en dienstverlening voor ..;Zaanstreek (CR);2009, 1 januari;0
9448;020 Bosbouw en dienstverlening voor ..;Groot-Amsterdam (CR);2006, 1 januari;5
9449;020 Bosbouw en dienstverlening voor ..;Groot-Amsterdam (CR);2007, 1 januari;5
9450;020 Bosbouw en dienstverlening voor ..;Groot-Amsterdam (CR);2008, 1 januari;5
9451;020 Bosbouw en dienstverlening voor ..;Groot-Amsterdam (CR);2009, 1 januari;5
9452;020 Bosbouw en dienstverlening voor ..;Het Gooi en Vechtstreek (CR);2006, 1 januari;10
9453;020 Bosbouw en dienstverlening voor ..;Het Gooi en Vechtstreek (CR);2007, 1 januari;5
9454;020 Bosbouw en dienstverlening voor ..;Het Gooi en Vechtstreek (CR);2008, 1 januari;5
9455;020 Bosbouw en dienstverlening voor ..;Het Gooi en Vechtstreek (CR);2009, 1 januari;5
9456;020 Bosbouw en dienstverlening voor ..;Agglomeratie Leiden en Bollenstreek (CR);2006, 1 januari;5
9457;020 Bosbouw en dienstverlening voor ..;Agglomeratie Leiden en Bollenstreek (CR);2007, 1 januari;5
9458;020 Bosbouw en dienstverlening voor ..;Agglomeratie Leiden en Bollenstreek (CR);2008, 1 januari;0
9459;020 Bosbouw en dienstverlening voor ..;Agglomeratie Leiden en Bollenstreek (CR);2009, 1 januari;0
9460;020 Bosbouw en dienstverlening voor ..;Agglomeratie 's-Gravenhage (CR);2006, 1 januari;5
9461;020 Bosbouw en dienstverlening voor ..;Agglomeratie 's-Gravenhage (CR);2007, 1 januari;5
9462;020 Bosbouw en dienstverlening voor ..;Agglomeratie 's-Gravenhage (CR);2008, 1 januari;5
9463;020 Bosbouw en dienstverlening voor ..;Agglomeratie 's-Gravenhage (CR);2009, 1 januari;5
9464;020 Bosbouw en dienstverlening voor ..;Delft en Westland (CR);2006, 1 januari;0
9465;020 Bosbouw en dienstverlening voor ..;Delft en Westland (CR);2007, 1 januari;0
9466;020 Bosbouw en dienstverlening voor ..;Delft en Westland (CR);2008, 1 januari;0
9467;020 Bosbouw en dienstverlening voor ..;Delft en Westland (CR);2009, 1 januari;0
9468;020 Bosbouw en dienstverlening voor ..;Oost-Zuid-Holland (CR);2006, 1 januari;5
9469;020 Bosbouw en dienstverlening voor ..;Oost-Zuid-Holland (CR);2007, 1 januari;5
9470;020 Bosbouw en dienstverlening voor ..;Oost-Zuid-Holland (CR);2008, 1 januari;5
9471;020 Bosbouw en dienstverlening voor ..;Oost-Zuid-Holland (CR);2009, 1 januari;5
9472;020 Bosbouw en dienstverlening voor ..;Groot-Rijnmond (CR);2006, 1 januari;5
9473;020 Bosbouw en dienstverlening voor ..;Groot-Rijnmond (CR);2007, 1 januari;5
9474;020 Bosbouw en dienstverlening voor ..;Groot-Rijnmond (CR);2008, 1 januari;5
9475;020 Bosbouw en dienstverlening voor ..;Groot-Rijnmond (CR);2009, 1 januari;5
9476;020 Bosbouw en dienstverlening voor ..;Zuidoost-Zuid-Holland (CR);2006, 1 januari;0
9477;020 Bosbouw en dienstverlening voor ..;Zuidoost-Zuid-Holland (CR);2007, 1 januari;0
9478;020 Bosbouw en dienstverlening voor ..;Zuidoost-Zuid-Holland (CR);2008, 1 januari;0
9479;020 Bosbouw en dienstverlening voor ..;Zuidoost-Zuid-Holland (CR);2009, 1 januari;0
9480;020 Bosbouw en dienstverlening voor ..;Zeeuwsch-Vlaanderen (CR);2006, 1 januari;0
9481;020 Bosbouw en dienstverlening voor ..;Zeeuwsch-Vlaanderen (CR);2007, 1 januari;0
9482;020 Bosbouw en dienstverlening voor ..;Zeeuwsch-Vlaanderen (CR);2008, 1 januari;0
9483;020 Bosbouw en dienstverlening voor ..;Zeeuwsch-Vlaanderen (CR);2009, 1 januari;0
9484;020 Bosbouw en dienstverlening voor ..;Overig Zeeland (CR);2006, 1 januari;5
9485;020 Bosbouw en dienstverlening voor ..;Overig Zeeland (CR);2007, 1 januari;5
9486;020 Bosbouw en dienstverlening voor ..;Overig Zeeland (CR);2008, 1 januari;5
9487;020 Bosbouw en dienstverlening voor ..;Overig Zeeland (CR);2009, 1 januari;5
9488;020 Bosbouw en dienstverlening voor ..;West-Noord-Brabant (CR);2006, 1 januari;0
9489;020 Bosbouw en dienstverlening voor ..;West-Noord-Brabant (CR);2007, 1 januari;0
9490;020 Bosbouw en dienstverlening voor ..;West-Noord-Brabant (CR);2008, 1 januari;0
9491;020 Bosbouw en dienstverlening voor ..;West-Noord-Brabant (CR);2009, 1 januari;0
9492;020 Bosbouw en dienstverlening voor ..;Midden-Noord-Brabant (CR);2006, 1 januari;5
9493;020 Bosbouw en dienstverlening voor ..;Midden-Noord-Brabant (CR);2007, 1 januari;10
9494;020 Bosbouw en dienstverlening voor ..;Midden-Noord-Brabant (CR);2008, 1 januari;10
9495;020 Bosbouw en dienstverlening voor ..;Midden-Noord-Brabant (CR);2009, 1 januari;5
9496;020 Bosbouw en dienstverlening voor ..;Noordoost-Noord-Brabant (CR);2006, 1 januari;20
9497;020 Bosbouw en dienstverlening voor ..;Noordoost-Noord-Brabant (CR);2007, 1 januari;15
9498;020 Bosbouw en dienstverlening voor ..;Noordoost-Noord-Brabant (CR);2008, 1 januari;20
9499;020 Bosbouw en dienstverlening voor ..;Noordoost-Noord-Brabant (CR);2009, 1 januari;20
9500;020 Bosbouw en dienstverlening voor ..;Zuidoost-Noord-Brabant (CR);2006, 1 januari;45
9501;020 Bosbouw en dienstverlening voor ..;Zuidoost-Noord-Brabant (CR);2007, 1 januari;40
9502;020 Bosbouw en dienstverlening voor ..;Zuidoost-Noord-Brabant (CR);2008, 1 januari;40
9503;020 Bosbouw en dienstverlening voor ..;Zuidoost-Noord-Brabant (CR);2009, 1 januari;45
9504;020 Bosbouw en dienstverlening voor ..;Noord-Limburg (CR);2006, 1 januari;20
9505;020 Bosbouw en dienstverlening voor ..;Noord-Limburg (CR);2007, 1 januari;20
9506;020 Bosbouw en dienstverlening voor ..;Noord-Limburg (CR);2008, 1 januari;25
9507;020 Bosbouw en dienstverlening voor ..;Noord-Limburg (CR);2009, 1 januari;25
9508;020 Bosbouw en dienstverlening voor ..;Midden-Limburg (CR);2006, 1 januari;10
9509;020 Bosbouw en dienstverlening voor ..;Midden-Limburg (CR);2007, 1 januari;15
9510;020 Bosbouw en dienstverlening voor ..;Midden-Limburg (CR);2008, 1 januari;10
9511;020 Bosbouw en dienstverlening voor ..;Midden-Limburg (CR);2009, 1 januari;15
9512;020 Bosbouw en dienstverlening voor ..;Zuid-Limburg (CR);2006, 1 januari;10
9513;020 Bosbouw en dienstverlening voor ..;Zuid-Limburg (CR);2007, 1 januari;10
9514;020 Bosbouw en dienstverlening voor ..;Zuid-Limburg (CR);2008, 1 januari;10
9515;020 Bosbouw en dienstverlening voor ..;Zuid-Limburg (CR);2009, 1 januari;10
9516;020 Bosbouw en dienstverlening voor ..;Flevoland (CR);2006, 1 januari;5
9517;020 Bosbouw en dienstverlening voor ..;Flevoland (CR);2007, 1 januari;5
9518;020 Bosbouw en dienstverlening voor ..;Flevoland (CR);2008, 1 januari;5
9519;020 Bosbouw en dienstverlening voor ..;Flevoland (CR);2009, 1 januari;5
9520;020 Bosbouw en dienstverlening voor ..;Groningen (GA);2006, 1 januari;0
9521;020 Bosbouw en dienstverlening voor ..;Groningen (GA);2007, 1 januari;0
9522;020 Bosbouw en dienstverlening voor ..;Groningen (GA);2008, 1 januari;0
9523;020 Bosbouw en dienstverlening voor ..;Groningen (GA);2009, 1 januari;0
9524;020 Bosbouw en dienstverlening voor ..;Leeuwarden (GA);2006, 1 januari;0
9525;020 Bosbouw en dienstverlening voor ..;Leeuwarden (GA);2007, 1 januari;0
9526;020 Bosbouw en dienstverlening voor ..;Leeuwarden (GA);2008, 1 januari;0
9527;020 Bosbouw en dienstverlening voor ..;Leeuwarden (GA);2009, 1 januari;0
9528;020 Bosbouw en dienstverlening voor ..;Zwolle (GA);2006, 1 januari;0
9529;020 Bosbouw en dienstverlening voor ..;Zwolle (GA);2007, 1 januari;0
9530;020 Bosbouw en dienstverlening voor ..;Zwolle (GA);2008, 1 januari;0
9531;020 Bosbouw en dienstverlening voor ..;Zwolle (GA);2009, 1 januari;0
9532;020 Bosbouw en dienstverlening voor ..;Enschede (GA);2006, 1 januari;0
9533;020 Bosbouw en dienstverlening voor ..;Enschede (GA);2007, 1 januari;0
9534;020 Bosbouw en dienstverlening voor ..;Enschede (GA);2008, 1 januari;0
9535;020 Bosbouw en dienstverlening voor ..;Enschede (GA);2009, 1 januari;0
9536;020 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2006, 1 januari;15
9537;020 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2007, 1 januari;15
9538;020 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2008, 1 januari;15
9539;020 Bosbouw en dienstverlening voor ..;Apeldoorn (GA);2009, 1 januari;15
9540;020 Bosbouw en dienstverlening voor ..;Arnhem (GA);2006, 1 januari;10
9541;020 Bosbouw en dienstverlening voor ..;Arnhem (GA);2007, 1 januari;10
9542;020 Bosbouw en dienstverlening voor ..;Arnhem (GA);2008, 1 januari;10
9543;020 Bosbouw en dienstverlening voor ..;Arnhem (GA);2009, 1 januari;10
9544;020 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2006, 1 januari;0
9545;020 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2007, 1 januari;0
9546;020 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2008, 1 januari;0
9547;020 Bosbouw en dienstverlening voor ..;Nijmegen (GA);2009, 1 januari;0
9548;020 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2006, 1 januari;0
9549;020 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2007, 1 januari;0
9550;020 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2008, 1 januari;0
9551;020 Bosbouw en dienstverlening voor ..;Amersfoort (GA);2009, 1 januari;5
9552;020 Bosbouw en dienstverlening voor ..;Utrecht (GA);2006, 1 januari;5
9553;020 Bosbouw en dienstverlening voor ..;Utrecht (GA);2007, 1 januari;5
9554;020 Bosbouw en dienstverlening voor ..;Utrecht (GA);2008, 1 januari;5
9555;020 Bosbouw en dienstverlening voor ..;Utrecht (GA);2009, 1 januari;5
9556;020 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2006, 1 januari;5
9557;020 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2007, 1 januari;0
9558;020 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2008, 1 januari;5
9559;020 Bosbouw en dienstverlening voor ..;Amsterdam (GA);2009, 1 januari;5
9560;020 Bosbouw en dienstverlening voor ..;Haarlem (GA);2006, 1 januari;0
9561;020 Bosbouw en dienstverlening voor ..;Haarlem (GA);2007, 1 januari;0
9562;020 Bosbouw en dienstverlening voor ..;Haarlem (GA);2008, 1 januari;0
9563;020 Bosbouw en dienstverlening voor ..;Haarlem (GA);2009, 1 januari;0
9564;020 Bosbouw en dienstverlening voor ..;Leiden (GA);2006, 1 januari;0
9565;020 Bosbouw en dienstverlening voor ..;Leiden (GA);2007, 1 januari;0
9566;020 Bosbouw en dienstverlening voor ..;Leiden (GA);2008, 1 januari;0
9567;020 Bosbouw en dienstverlening voor ..;Leiden (GA);2009, 1 januari;0
9568;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2006, 1 januari;5
9569;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2007, 1 januari;5
9570;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2008, 1 januari;5
9571;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (GA);2009, 1 januari;5
9572;020 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2006, 1 januari;0
9573;020 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2007, 1 januari;0
9574;020 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2008, 1 januari;0
9575;020 Bosbouw en dienstverlening voor ..;Rotterdam (GA);2009, 1 januari;0
9576;020 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2006, 1 januari;0
9577;020 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2007, 1 januari;0
9578;020 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2008, 1 januari;0
9579;020 Bosbouw en dienstverlening voor ..;Dordrecht (GA);2009, 1 januari;0
9580;020 Bosbouw en dienstverlening voor ..;Breda (GA);2006, 1 januari;0
9581;020 Bosbouw en dienstverlening voor ..;Breda (GA);2007, 1 januari;0
9582;020 Bosbouw en dienstverlening voor ..;Breda (GA);2008, 1 januari;0
9583;020 Bosbouw en dienstverlening voor ..;Breda (GA);2009, 1 januari;0
9584;020 Bosbouw en dienstverlening voor ..;Tilburg (GA);2006, 1 januari;0
9585;020 Bosbouw en dienstverlening voor ..;Tilburg (GA);2007, 1 januari;0
9586;020 Bosbouw en dienstverlening voor ..;Tilburg (GA);2008, 1 januari;5
9587;020 Bosbouw en dienstverlening voor ..;Tilburg (GA);2009, 1 januari;5
9588;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2006, 1 januari;0
9589;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2007, 1 januari;5
9590;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2008, 1 januari;5
9591;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (GA);2009, 1 januari;5
9592;020 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2006, 1 januari;10
9593;020 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2007, 1 januari;5
9594;020 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2008, 1 januari;10
9595;020 Bosbouw en dienstverlening voor ..;Eindhoven (GA);2009, 1 januari;10
9596;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2006, 1 januari;5
9597;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2007, 1 januari;5
9598;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2008, 1 januari;5
9599;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (GA);2009, 1 januari;5
9600;020 Bosbouw en dienstverlening voor ..;Heerlen (GA);2006, 1 januari;5
9601;020 Bosbouw en dienstverlening voor ..;Heerlen (GA);2007, 1 januari;0
9602;020 Bosbouw en dienstverlening voor ..;Heerlen (GA);2008, 1 januari;0
9603;020 Bosbouw en dienstverlening voor ..;Heerlen (GA);2009, 1 januari;5
9604;020 Bosbouw en dienstverlening voor ..;Maastricht (GA);2006, 1 januari;0
9605;020 Bosbouw en dienstverlening voor ..;Maastricht (GA);2007, 1 januari;0
9606;020 Bosbouw en dienstverlening voor ..;Maastricht (GA);2008, 1 januari;0
9607;020 Bosbouw en dienstverlening voor ..;Maastricht (GA);2009, 1 januari;0
9608;020 Bosbouw en dienstverlening voor ..;Groningen (SG);2006, 1 januari;5
9609;020 Bosbouw en dienstverlening voor ..;Groningen (SG);2007, 1 januari;5
9610;020 Bosbouw en dienstverlening voor ..;Groningen (SG);2008, 1 januari;5
9611;020 Bosbouw en dienstverlening voor ..;Groningen (SG);2009, 1 januari;5
9612;020 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2006, 1 januari;0
9613;020 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2007, 1 januari;0
9614;020 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2008, 1 januari;5
9615;020 Bosbouw en dienstverlening voor ..;Leeuwarden (SG);2009, 1 januari;0
9616;020 Bosbouw en dienstverlening voor ..;Zwolle (SG);2006, 1 januari;5
9617;020 Bosbouw en dienstverlening voor ..;Zwolle (SG);2007, 1 januari;5
9618;020 Bosbouw en dienstverlening voor ..;Zwolle (SG);2008, 1 januari;5
9619;020 Bosbouw en dienstverlening voor ..;Zwolle (SG);2009, 1 januari;10
9620;020 Bosbouw en dienstverlening voor ..;Enschede (SG);2006, 1 januari;5
9621;020 Bosbouw en dienstverlening voor ..;Enschede (SG);2007, 1 januari;0
9622;020 Bosbouw en dienstverlening voor ..;Enschede (SG);2008, 1 januari;0
9623;020 Bosbouw en dienstverlening voor ..;Enschede (SG);2009, 1 januari;0
9624;020 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2006, 1 januari;25
9625;020 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2007, 1 januari;25
9626;020 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2008, 1 januari;25
9627;020 Bosbouw en dienstverlening voor ..;Apeldoorn (SG);2009, 1 januari;25
9628;020 Bosbouw en dienstverlening voor ..;Arnhem (SG);2006, 1 januari;25
9629;020 Bosbouw en dienstverlening voor ..;Arnhem (SG);2007, 1 januari;25
9630;020 Bosbouw en dienstverlening voor ..;Arnhem (SG);2008, 1 januari;25
9631;020 Bosbouw en dienstverlening voor ..;Arnhem (SG);2009, 1 januari;25
9632;020 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2006, 1 januari;10
9633;020 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2007, 1 januari;5
9634;020 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2008, 1 januari;5
9635;020 Bosbouw en dienstverlening voor ..;Nijmegen (SG);2009, 1 januari;10
9636;020 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2006, 1 januari;5
9637;020 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2007, 1 januari;5
9638;020 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2008, 1 januari;5
9639;020 Bosbouw en dienstverlening voor ..;Amersfoort (SG);2009, 1 januari;5
9640;020 Bosbouw en dienstverlening voor ..;Utrecht (SG);2006, 1 januari;10
9641;020 Bosbouw en dienstverlening voor ..;Utrecht (SG);2007, 1 januari;5
9642;020 Bosbouw en dienstverlening voor ..;Utrecht (SG);2008, 1 januari;10
9643;020 Bosbouw en dienstverlening voor ..;Utrecht (SG);2009, 1 januari;15
9644;020 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2006, 1 januari;10
9645;020 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2007, 1 januari;10
9646;020 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2008, 1 januari;10
9647;020 Bosbouw en dienstverlening voor ..;Amsterdam (SG);2009, 1 januari;10
9648;020 Bosbouw en dienstverlening voor ..;Haarlem (SG);2006, 1 januari;0
9649;020 Bosbouw en dienstverlening voor ..;Haarlem (SG);2007, 1 januari;0
9650;020 Bosbouw en dienstverlening voor ..;Haarlem (SG);2008, 1 januari;0
9651;020 Bosbouw en dienstverlening voor ..;Haarlem (SG);2009, 1 januari;5
9652;020 Bosbouw en dienstverlening voor ..;Leiden (SG);2006, 1 januari;5
9653;020 Bosbouw en dienstverlening voor ..;Leiden (SG);2007, 1 januari;5
9654;020 Bosbouw en dienstverlening voor ..;Leiden (SG);2008, 1 januari;0
9655;020 Bosbouw en dienstverlening voor ..;Leiden (SG);2009, 1 januari;0
9656;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2006, 1 januari;5
9657;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2007, 1 januari;5
9658;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2008, 1 januari;5
9659;020 Bosbouw en dienstverlening voor ..;'s-Gravenhage (SG);2009, 1 januari;5
9660;020 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2006, 1 januari;5
9661;020 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2007, 1 januari;5
9662;020 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2008, 1 januari;5
9663;020 Bosbouw en dienstverlening voor ..;Rotterdam (SG);2009, 1 januari;5
9664;020 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2006, 1 januari;0
9665;020 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2007, 1 januari;0
9666;020 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2008, 1 januari;0
9667;020 Bosbouw en dienstverlening voor ..;Dordrecht (SG);2009, 1 januari;0
9668;020 Bosbouw en dienstverlening voor ..;Breda (SG);2006, 1 januari;0
9669;020 Bosbouw en dienstverlening voor ..;Breda (SG);2007, 1 januari;0
9670;020 Bosbouw en dienstverlening voor ..;Breda (SG);2008, 1 januari;0
9671;020 Bosbouw en dienstverlening voor ..;Breda (SG);2009, 1 januari;0
9672;020 Bosbouw en dienstverlening voor ..;Tilburg (SG);2006, 1 januari;0
9673;020 Bosbouw en dienstverlening voor ..;Tilburg (SG);2007, 1 januari;5
9674;020 Bosbouw en dienstverlening voor ..;Tilburg (SG);2008, 1 januari;5
9675;020 Bosbouw en dienstverlening voor ..;Tilburg (SG);2009, 1 januari;5
9676;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2006, 1 januari;5
9677;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2007, 1 januari;5
9678;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2008, 1 januari;5
9679;020 Bosbouw en dienstverlening voor ..;'s-Hertogenbosch (SG);2009, 1 januari;5
9680;020 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2006, 1 januari;10
9681;020 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2007, 1 januari;10
9682;020 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2008, 1 januari;10
9683;020 Bosbouw en dienstverlening voor ..;Eindhoven (SG);2009, 1 januari;10
9684;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2006, 1 januari;5
9685;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2007, 1 januari;5
9686;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2008, 1 januari;5
9687;020 Bosbouw en dienstverlening voor ..;Geleen / Sittard (SG);2009, 1 januari;5
9688;020 Bosbouw en dienstverlening voor ..;Heerlen (SG);2006, 1 januari;5
9689;020 Bosbouw en dienstverlening voor ..;Heerlen (SG);2007, 1 januari;5
9690;020 Bosbouw en dienstverlening voor ..;Heerlen (SG);2008, 1 januari;5
