ID;NGEKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
293;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Holland (PV);2003;675;26920;44953
294;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Holland (PV);2004;705;28123;47617
295;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Holland (PV);2005;705;27937;45139
296;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Holland (PV);2006;655;27116;44160
297;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Holland (PV);2007;625;26795;43251
298;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Holland (PV);2008;615;27765;44924
299;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Holland (PV);2009;605;28075;45104
300;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2000;920;35788;60753
301;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2001;860;35671;55983
302;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2002;860;34086;53994
303;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2003;815;34112;49590
304;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2004;800;34700;51254
305;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2005;795;33787;45935
306;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2006;770;33430;46231
307;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2007;755;34779;49212
308;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2008;745;34380;48293
309;Alle NGE-klassen;Akkerbouwbedrijven;Zuid-Holland (PV);2009;730;35402;49783
310;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2000;2540;89522;145794
311;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2001;2345;86461;129830
312;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2002;2295;86292;130405
313;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2003;2215;85645;119799
314;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2004;2150;84746;119228
315;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2005;2120;84613;112273
316;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2006;2090;84216;113588
317;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2007;1985;83677;114976
318;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2008;1920;82610;111721
319;Alle NGE-klassen;Akkerbouwbedrijven;Zeeland (PV);2009;1870;84316;114995
320;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2000;2240;51543;79582
321;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2001;2115;50585;73404
322;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2002;2155;50745;73520
323;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2003;2185;52872;72903
324;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2004;2190;53404;73097
325;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2005;2125;53383;66734
326;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2006;2205;52486;66516
327;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2007;1995;52259;64268
328;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2008;2025;52377;63865
329;Alle NGE-klassen;Akkerbouwbedrijven;Noord-Brabant (PV);2009;1985;52488;64282
330;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2000;1135;22670;32664
331;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2001;1060;22121;30190
332;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2002;1030;22040;29741
333;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2003;1045;23643;30212
334;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2004;1070;24805;31772
335;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2005;1055;24962;29637
336;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2006;1025;24005;28788
337;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2007;970;24181;28214
338;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2008;935;23400;26873
339;Alle NGE-klassen;Akkerbouwbedrijven;Limburg (PV);2009;930;24183;28034
340;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2000;13330;69953;2328714
341;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2001;12375;69370;2379970
342;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2002;11880;70779;2399014
343;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2003;11420;74492;2395916
344;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2004;10830;72618;2389202
345;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2005;10320;70268;2527447
346;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2006;9745;72664;2562496
347;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2007;9055;72461;2463316
348;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2008;8540;74031;2465348
349;Alle NGE-klassen;Tuinbouwbedrijven;Nederland;2009;7965;71245;2484728
350;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2000;445;4585;101928
351;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2001;425;4700;104485
352;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2002;420;5139;109728
353;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2003;405;5829;114879
354;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2004;385;5953;117022
355;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2005;360;5167;116722
356;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2006;350;5433;123160
357;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2007;330;5153;115262
358;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2008;315;5238;115791
359;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Nederland (LD);2009;280;4355;107116
360;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2000;1570;8449;241429
361;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2001;1470;8088;236892
362;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2002;1430;8660;243366
363;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2003;1400;8946;242168
364;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2004;1330;8690;247445
365;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2005;1275;8563;253663
366;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2006;1220;8415;262279
367;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2007;1155;8611;248245
368;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2008;1080;9204;247418
369;Alle NGE-klassen;Tuinbouwbedrijven;Oost-Nederland (LD);2009;1005;8930;245900
370;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2000;8235;38687;1508263
371;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2001;7600;37862;1545697
372;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2002;7235;37227;1535439
373;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2003;6920;39212;1546515
374;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2004;6560;37627;1525652
375;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2005;6240;36724;1631738
376;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2006;5805;37457;1624750
377;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2007;5355;37042;1546567
378;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2008;5025;37654;1536470
379;Alle NGE-klassen;Tuinbouwbedrijven;West-Nederland (LD);2009;4690;36616;1564308
380;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2000;3080;18232;477094
381;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2001;2885;18720;492896
382;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2002;2795;19753;510481
383;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2003;2695;20505;492354
384;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2004;2550;20347;499084
385;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2005;2450;19814;525323
386;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2006;2370;21359;552308
387;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2007;2210;21655;553242
388;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2008;2115;21935;565668
389;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Nederland (LD);2009;1990;21344;567405
390;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2000;115;700;16132
391;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2001;115;840;16022
392;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2002;115;1196;18195
393;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2003;110;990;15318
394;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2004;105;1061;16657
395;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2005;100;834;18985
396;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2006;90;781;19469
397;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2007;95;885;18188
398;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2008;90;879;19724
399;Alle NGE-klassen;Tuinbouwbedrijven;Groningen (PV);2009;85;669;20393
400;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2000;115;1708;23101
401;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2001;110;1650;22178
402;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2002;105;1371;22538
403;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2003;105;1737;28234
404;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2004;100;1781;25578
405;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2005;100;1747;30104
406;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2006;95;1778;32880
407;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2007;85;1460;32329
408;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2008;85;1399;30879
409;Alle NGE-klassen;Tuinbouwbedrijven;Friesland (PV);2009;75;1105;29999
410;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2000;215;2177;62694
411;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2001;200;2211;66285
412;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2002;205;2572;68995
413;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2003;185;3102;71327
414;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2004;180;3111;74787
415;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2005;160;2586;67632
416;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2006;165;2874;70810
417;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2007;150;2807;64745
418;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2008;140;2960;65188
419;Alle NGE-klassen;Tuinbouwbedrijven;Drenthe (PV);2009;115;2581;56724
420;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2000;200;1691;30728
421;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2001;190;1415;28972
422;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2002;195;1854;35249
423;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2003;185;2010;33810
424;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2004;170;1693;31906
425;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2005;170;1624;35571
426;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2006;170;1874;39052
427;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2007;155;1980;37665
428;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2008;155;2247;36699
429;Alle NGE-klassen;Tuinbouwbedrijven;Overijssel (PV);2009;145;2016;36585
430;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2000;220;3816;66166
431;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2001;215;4125;68537
432;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2002;210;4067;68824
433;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2003;215;4150;71764
434;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2004;210;4316;75754
435;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2005;200;4226;78981
436;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2006;195;4126;81170
437;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2007;190;4292;74303
438;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2008;180;4475;78821
439;Alle NGE-klassen;Tuinbouwbedrijven;Flevoland (PV);2009;175;4427;76069
440;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2000;1155;2941;144536
441;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2001;1065;2548;139384
442;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2002;1025;2738;139294
443;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2003;1000;2787;136594
444;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2004;955;2680;139785
445;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2005;905;2714;139111
446;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2006;855;2415;142057
447;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2007;810;2339;136276
448;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2008;750;2483;131898
449;Alle NGE-klassen;Tuinbouwbedrijven;Gelderland (PV);2009;685;2486;133245
450;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2000;200;477;32540
451;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2001;175;414;31779
452;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2002;160;390;30515
453;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2003;145;421;25664
454;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2004;135;308;22905
455;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2005;130;257;24902
456;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2006;115;259;25199
457;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2007;110;289;24990
458;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2008;105;300;25213
459;Alle NGE-klassen;Tuinbouwbedrijven;Utrecht (PV);2009;95;254;24390
460;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2000;2650;22589;449544
461;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2001;2430;22194;441619
462;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2002;2330;22216;441963
463;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2003;2280;23591;470010
464;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2004;2175;22771;456781
465;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2005;2090;22472;474685
466;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2006;1950;22375;471780
467;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2007;1810;22483;442571
468;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2008;1745;23069;451418
469;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Holland (PV);2009;1640;22644;452133
470;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2000;5215;14064;1004368
471;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2001;4820;13472;1046667
472;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2002;4565;12932;1037175
473;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2003;4315;13209;1018051
474;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2004;4085;12715;1012999
475;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2005;3850;12133;1095054
476;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2006;3570;12849;1089366
477;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2007;3280;12561;1040738
478;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2008;3025;12394;1021633
479;Alle NGE-klassen;Tuinbouwbedrijven;Zuid-Holland (PV);2009;2805;11964;1044167
480;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2000;175;1558;21811
481;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2001;170;1782;25632
482;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2002;180;1689;25786
483;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2003;175;1991;32790
484;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2004;170;1833;32967
485;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2005;165;1862;37097
486;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2006;170;1973;38404
487;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2007;155;1710;38267
488;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2008;155;1892;38207
489;Alle NGE-klassen;Tuinbouwbedrijven;Zeeland (PV);2009;150;1754;43618
490;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2000;1775;9641;261840
491;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2001;1675;9558;272567
492;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2002;1640;10003;282443
493;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2003;1600;10754;276556
494;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2004;1515;10523;281128
495;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2005;1465;10572;298910
496;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2006;1405;11731;311597
497;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2007;1325;11653;319207
498;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2008;1270;11996;321393
499;Alle NGE-klassen;Tuinbouwbedrijven;Noord-Brabant (PV);2009;1195;11777;324265
500;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2000;1310;8591;215254
501;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2001;1210;9162;220329
502;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2002;1155;9750;228038
503;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2003;1095;9751;215798
504;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2004;1040;9824;217956
505;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2005;985;9242;226413
506;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2006;965;9628;240711
507;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2007;885;10002;234035
508;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2008;845;9939;244275
509;Alle NGE-klassen;Tuinbouwbedrijven;Limburg (PV);2009;800;9567;243140
510;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2000;5115;34906;363291
511;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2001;4890;35085;366769
512;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2002;4725;33825;370614
513;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2003;4635;33742;405585
514;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2004;4540;34738;428813
515;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2005;4490;35646;464778
516;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2006;4450;37213;495124
517;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2007;4450;39552;551347
518;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2008;4330;40962;568922
519;Alle NGE-klassen;Blijvende teeltbedrijven;Nederland;2009;4255;41433;597383
520;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2000;165;893;10846
521;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2001;170;983;14057
522;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2002;150;765;12645
523;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2003;155;854;12664
524;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2004;155;914;13699
525;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2005;150;1034;13845
526;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2006;145;966;15113
527;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2007;150;1282;21434
528;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2008;150;1386;19885
529;Alle NGE-klassen;Blijvende teeltbedrijven;Noord-Nederland (LD);2009;140;1609;22918
530;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2000;1420;11521;94628
531;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2001;1325;10623;86857
532;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2002;1290;10611;91276
533;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2003;1250;10533;100335
534;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2004;1215;10471;100867
535;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2005;1215;10663;114635
536;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2006;1195;11179;121824
537;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2007;1220;12013;140216
538;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2008;1165;12008;146458
539;Alle NGE-klassen;Blijvende teeltbedrijven;Oost-Nederland (LD);2009;1155;12024;147969
540;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2000;1915;10658;125424
541;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2001;1830;11299;131191
542;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2002;1755;10445;127027
543;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2003;1695;10156;130470
544;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2004;1650;10339;137746
545;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2005;1605;10071;137345
546;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2006;1575;10583;142308
547;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2007;1525;10615;142147
548;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2008;1470;10860;141572
549;Alle NGE-klassen;Blijvende teeltbedrijven;West-Nederland (LD);2009;1400;10506;142775
550;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2000;1615;11834;132392
551;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2001;1565;12179;134665
552;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2002;1535;12005;139665
553;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2003;1535;12198;162116
554;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2004;1520;13014;176500
555;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2005;1520;13877;198954
556;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2006;1535;14486;215879
557;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2007;1560;15641;247550
558;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2008;1550;16708;261007
559;Alle NGE-klassen;Blijvende teeltbedrijven;Zuid-Nederland (LD);2009;1560;17293;283721
560;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2000;55;447;3145
561;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2001;55;407;2873
562;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2002;45;268;2198
563;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2003;45;410;3437
564;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2004;45;361;2800
565;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2005;50;481;3375
566;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2006;45;358;3367
567;Alle NGE-klassen;Blijvende teeltbedrijven;Groningen (PV);2007;45;600;4783
