ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;k_0WerkzamePersonen_2;k_1WerkzamePersoon_3;k_2Tot10WerkzamePersonen_4;k_10OfMeerWerkzamePersonen_5;Eenmanszaken_6;VOFCVEnMaatschap_7;NVSEnBVS_8;OverigeRechtsvormen_9
8236;G Handel;Extra-Regio (PV);2022;;;;;;;;;
8237;G Handel;Extra-Regio (PV);2023;;;;;;;;;
8238;G Handel;Extra-Regio (PV);2024;;;;;;;;;
8239;G Handel;Extra-Regio (PV);2025;;;;;;;;;
8240;G Handel;Buitenland (PV);2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8241;G Handel;Buitenland (PV);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8242;G Handel;Buitenland (PV);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8243;G Handel;Buitenland (PV);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8244;G Handel;Buitenland (PV);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8245;G Handel;Buitenland (PV);2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8246;G Handel;Buitenland (PV);2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8247;G Handel;Buitenland (PV);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8248;G Handel;Buitenland (PV);2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8249;G Handel;Buitenland (PV);2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8250;G Handel;Buitenland (PV);2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8251;G Handel;Buitenland (PV);2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8252;G Handel;Buitenland (PV);2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8253;G Handel;Buitenland (PV);2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8254;G Handel;Buitenland (PV);2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8255;G Handel;Buitenland (PV);2025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8256;G Handel;Niet in te delen (PV);2010;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
8257;G Handel;Niet in te delen (PV);2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8258;G Handel;Niet in te delen (PV);2012;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8259;G Handel;Niet in te delen (PV);2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8260;G Handel;Niet in te delen (PV);2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8261;G Handel;Niet in te delen (PV);2015;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
8262;G Handel;Niet in te delen (PV);2016;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
8263;G Handel;Niet in te delen (PV);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8264;G Handel;Niet in te delen (PV);2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8265;G Handel;Niet in te delen (PV);2019;1095.0;0.0;720.0;365.0;10.0;20.0;0.0;0.0;1075.0
8266;G Handel;Niet in te delen (PV);2020;1130.0;0.0;735.0;385.0;10.0;15.0;0.0;0.0;1115.0
8267;G Handel;Niet in te delen (PV);2021;1120.0;5.0;740.0;360.0;15.0;10.0;0.0;0.0;1110.0
8268;G Handel;Niet in te delen (PV);2022;1140.0;5.0;775.0;350.0;15.0;10.0;0.0;0.0;1125.0
8269;G Handel;Niet in te delen (PV);2023;1145.0;0.0;755.0;370.0;15.0;10.0;0.0;0.0;1130.0
8270;G Handel;Niet in te delen (PV);2024;1185.0;0.0;815.0;355.0;15.0;10.0;0.0;0.0;1175.0
8271;G Handel;Niet in te delen (PV);2025;1130.0;0.0;780.0;340.0;15.0;10.0;0.0;0.0;1120.0
8272;G Handel;Oost-Groningen (CR);2010;2260.0;80.0;1225.0;845.0;115.0;1205.0;445.0;590.0;20.0
8273;G Handel;Oost-Groningen (CR);2011;2290.0;75.0;1225.0;865.0;125.0;1240.0;445.0;585.0;15.0
8274;G Handel;Oost-Groningen (CR);2012;2270.0;75.0;1220.0;850.0;125.0;1235.0;440.0;580.0;15.0
8275;G Handel;Oost-Groningen (CR);2013;2210.0;65.0;1190.0;835.0;120.0;1170.0;435.0;585.0;15.0
8276;G Handel;Oost-Groningen (CR);2014;2215.0;80.0;1170.0;850.0;115.0;1180.0;415.0;605.0;15.0
8277;G Handel;Oost-Groningen (CR);2015;2210.0;80.0;1185.0;835.0;110.0;1180.0;420.0;600.0;15.0
8278;G Handel;Oost-Groningen (CR);2016;2230.0;80.0;1215.0;815.0;120.0;1195.0;410.0;615.0;15.0
8279;G Handel;Oost-Groningen (CR);2017;2215.0;80.0;1225.0;795.0;115.0;1205.0;385.0;605.0;15.0
8280;G Handel;Oost-Groningen (CR);2018;2100.0;95.0;1150.0;750.0;105.0;1145.0;370.0;570.0;15.0
8281;G Handel;Oost-Groningen (CR);2019;2135.0;80.0;1185.0;760.0;105.0;1175.0;375.0;575.0;10.0
8282;G Handel;Oost-Groningen (CR);2020;2150.0;90.0;1200.0;745.0;115.0;1195.0;375.0;575.0;10.0
8283;G Handel;Oost-Groningen (CR);2021;2250.0;90.0;1275.0;770.0;115.0;1280.0;380.0;575.0;15.0
8284;G Handel;Oost-Groningen (CR);2022;2360.0;80.0;1365.0;790.0;125.0;1350.0;380.0;615.0;15.0
8285;G Handel;Oost-Groningen (CR);2023;2365.0;90.0;1395.0;740.0;135.0;1370.0;355.0;625.0;10.0
8286;G Handel;Oost-Groningen (CR);2024;2440.0;80.0;1475.0;740.0;145.0;1410.0;360.0;660.0;10.0
8287;G Handel;Oost-Groningen (CR);2025;2425.0;85.0;1480.0;720.0;135.0;1430.0;345.0;640.0;10.0
8288;G Handel;Delfzijl en omgeving (CR);2010;585.0;15.0;310.0;225.0;35.0;300.0;145.0;130.0;10.0
8289;G Handel;Delfzijl en omgeving (CR);2011;585.0;15.0;305.0;235.0;30.0;315.0;135.0;130.0;10.0
8290;G Handel;Delfzijl en omgeving (CR);2012;575.0;20.0;295.0;230.0;30.0;310.0;125.0;135.0;10.0
8291;G Handel;Delfzijl en omgeving (CR);2013;565.0;20.0;300.0;215.0;35.0;305.0;120.0;135.0;10.0
8292;G Handel;Delfzijl en omgeving (CR);2014;540.0;15.0;280.0;215.0;30.0;290.0;115.0;125.0;10.0
8293;G Handel;Delfzijl en omgeving (CR);2015;535.0;15.0;280.0;210.0;30.0;285.0;110.0;125.0;10.0
8294;G Handel;Delfzijl en omgeving (CR);2016;545.0;20.0;285.0;210.0;30.0;300.0;110.0;130.0;5.0
8295;G Handel;Delfzijl en omgeving (CR);2017;535.0;25.0;285.0;195.0;30.0;290.0;105.0;125.0;10.0
8296;G Handel;Delfzijl en omgeving (CR);2018;535.0;25.0;290.0;190.0;35.0;295.0;100.0;130.0;10.0
8297;G Handel;Delfzijl en omgeving (CR);2019;530.0;20.0;290.0;185.0;35.0;295.0;90.0;135.0;10.0
8298;G Handel;Delfzijl en omgeving (CR);2020;540.0;25.0;305.0;175.0;35.0;315.0;85.0;130.0;10.0
8299;G Handel;Delfzijl en omgeving (CR);2021;540.0;15.0;315.0;170.0;35.0;320.0;85.0;125.0;10.0
8300;G Handel;Delfzijl en omgeving (CR);2022;565.0;15.0;340.0;170.0;35.0;350.0;80.0;125.0;10.0
8301;G Handel;Delfzijl en omgeving (CR);2023;560.0;15.0;340.0;170.0;35.0;350.0;75.0;125.0;5.0
8302;G Handel;Delfzijl en omgeving (CR);2024;615.0;15.0;390.0;175.0;35.0;385.0;85.0;135.0;10.0
8303;G Handel;Delfzijl en omgeving (CR);2025;615.0;20.0;385.0;175.0;35.0;380.0;100.0;130.0;10.0
8304;G Handel;Overig Groningen (CR);2010;4790.0;165.0;2460.0;1835.0;330.0;2350.0;1040.0;1360.0;40.0
8305;G Handel;Overig Groningen (CR);2011;4810.0;175.0;2375.0;1910.0;345.0;2375.0;1025.0;1375.0;40.0
8306;G Handel;Overig Groningen (CR);2012;4920.0;160.0;2490.0;1910.0;355.0;2475.0;1010.0;1390.0;40.0
8307;G Handel;Overig Groningen (CR);2013;4885.0;150.0;2520.0;1855.0;355.0;2430.0;980.0;1420.0;50.0
8308;G Handel;Overig Groningen (CR);2014;4825.0;140.0;2430.0;1905.0;350.0;2415.0;955.0;1395.0;55.0
8309;G Handel;Overig Groningen (CR);2015;5025.0;155.0;2585.0;1945.0;340.0;2590.0;975.0;1400.0;60.0
8310;G Handel;Overig Groningen (CR);2016;5120.0;180.0;2655.0;1920.0;360.0;2640.0;980.0;1440.0;60.0
8311;G Handel;Overig Groningen (CR);2017;5075.0;175.0;2655.0;1875.0;370.0;2650.0;950.0;1420.0;55.0
8312;G Handel;Overig Groningen (CR);2018;5295.0;175.0;2785.0;1945.0;390.0;2785.0;980.0;1475.0;60.0
8313;G Handel;Overig Groningen (CR);2019;5290.0;160.0;2775.0;1950.0;405.0;2770.0;965.0;1495.0;60.0
8314;G Handel;Overig Groningen (CR);2020;5435.0;175.0;2925.0;1940.0;400.0;2895.0;995.0;1485.0;60.0
8315;G Handel;Overig Groningen (CR);2021;5735.0;185.0;3185.0;1970.0;400.0;3115.0;1025.0;1535.0;65.0
8316;G Handel;Overig Groningen (CR);2022;6165.0;155.0;3550.0;2030.0;425.0;3395.0;1090.0;1620.0;60.0
8317;G Handel;Overig Groningen (CR);2023;6155.0;160.0;3600.0;1960.0;435.0;3430.0;1025.0;1635.0;65.0
8318;G Handel;Overig Groningen (CR);2024;6510.0;135.0;3900.0;2035.0;435.0;3610.0;1040.0;1795.0;65.0
8319;G Handel;Overig Groningen (CR);2025;6545.0;180.0;3945.0;1975.0;450.0;3710.0;1030.0;1740.0;65.0
8320;G Handel;Noord-Friesland (CR);2010;4880.0;175.0;2550.0;1880.0;280.0;2470.0;1210.0;1165.0;35.0
8321;G Handel;Noord-Friesland (CR);2011;4945.0;170.0;2520.0;1975.0;285.0;2600.0;1155.0;1160.0;30.0
8322;G Handel;Noord-Friesland (CR);2012;5095.0;160.0;2670.0;1985.0;280.0;2715.0;1165.0;1175.0;40.0
8323;G Handel;Noord-Friesland (CR);2013;5020.0;155.0;2670.0;1905.0;290.0;2650.0;1155.0;1175.0;40.0
8324;G Handel;Noord-Friesland (CR);2014;4875.0;185.0;2495.0;1915.0;280.0;2580.0;1070.0;1175.0;45.0
8325;G Handel;Noord-Friesland (CR);2015;4955.0;165.0;2620.0;1885.0;280.0;2695.0;1065.0;1145.0;45.0
8326;G Handel;Noord-Friesland (CR);2016;5000.0;170.0;2645.0;1895.0;295.0;2715.0;1060.0;1180.0;50.0
8327;G Handel;Noord-Friesland (CR);2017;4980.0;185.0;2660.0;1845.0;290.0;2740.0;1040.0;1145.0;50.0
8328;G Handel;Noord-Friesland (CR);2018;4960.0;185.0;2660.0;1815.0;295.0;2725.0;1020.0;1165.0;50.0
8329;G Handel;Noord-Friesland (CR);2019;5015.0;165.0;2705.0;1820.0;330.0;2775.0;1020.0;1165.0;50.0
8330;G Handel;Noord-Friesland (CR);2020;5120.0;165.0;2820.0;1815.0;325.0;2850.0;1035.0;1190.0;45.0
8331;G Handel;Noord-Friesland (CR);2021;5340.0;175.0;3005.0;1835.0;325.0;3020.0;1055.0;1220.0;50.0
8332;G Handel;Noord-Friesland (CR);2022;5750.0;170.0;3370.0;1885.0;325.0;3335.0;1080.0;1290.0;45.0
8333;G Handel;Noord-Friesland (CR);2023;5825.0;175.0;3475.0;1845.0;330.0;3440.0;1035.0;1315.0;40.0
8334;G Handel;Noord-Friesland (CR);2024;6145.0;140.0;3810.0;1865.0;335.0;3645.0;1035.0;1430.0;35.0
8335;G Handel;Noord-Friesland (CR);2025;6105.0;160.0;3810.0;1795.0;340.0;3635.0;1005.0;1425.0;35.0
8336;G Handel;Zuidwest-Friesland (CR);2010;1720.0;60.0;840.0;720.0;100.0;775.0;465.0;465.0;15.0
8337;G Handel;Zuidwest-Friesland (CR);2011;1740.0;50.0;825.0;745.0;125.0;805.0;440.0;480.0;15.0
8338;G Handel;Zuidwest-Friesland (CR);2012;1790.0;65.0;865.0;735.0;125.0;835.0;450.0;490.0;10.0
8339;G Handel;Zuidwest-Friesland (CR);2013;1790.0;60.0;865.0;745.0;115.0;820.0;450.0;505.0;15.0
8340;G Handel;Zuidwest-Friesland (CR);2014;2295.0;85.0;1105.0;955.0;150.0;1070.0;545.0;660.0;20.0
8341;G Handel;Zuidwest-Friesland (CR);2015;2300.0;85.0;1145.0;930.0;140.0;1110.0;545.0;625.0;20.0
8342;G Handel;Zuidwest-Friesland (CR);2016;2355.0;95.0;1175.0;950.0;135.0;1130.0;565.0;640.0;25.0
8343;G Handel;Zuidwest-Friesland (CR);2017;2340.0;80.0;1190.0;925.0;145.0;1145.0;540.0;625.0;25.0
8344;G Handel;Zuidwest-Friesland (CR);2018;2435.0;95.0;1245.0;920.0;170.0;1200.0;550.0;660.0;25.0
8345;G Handel;Zuidwest-Friesland (CR);2019;2475.0;85.0;1265.0;955.0;170.0;1225.0;555.0;675.0;25.0
8346;G Handel;Zuidwest-Friesland (CR);2020;2480.0;85.0;1290.0;940.0;165.0;1230.0;555.0;675.0;20.0
8347;G Handel;Zuidwest-Friesland (CR);2021;2545.0;90.0;1335.0;955.0;165.0;1265.0;560.0;695.0;25.0
8348;G Handel;Zuidwest-Friesland (CR);2022;2670.0;95.0;1415.0;1005.0;160.0;1345.0;565.0;740.0;25.0
8349;G Handel;Zuidwest-Friesland (CR);2023;2675.0;95.0;1425.0;990.0;165.0;1370.0;540.0;740.0;20.0
8350;G Handel;Zuidwest-Friesland (CR);2024;2730.0;60.0;1560.0;960.0;155.0;1420.0;520.0;765.0;25.0
8351;G Handel;Zuidwest-Friesland (CR);2025;2715.0;70.0;1580.0;910.0;155.0;1410.0;510.0;770.0;25.0
8352;G Handel;Zuidoost-Friesland (CR);2010;3360.0;135.0;1720.0;1265.0;235.0;1580.0;785.0;970.0;25.0
8353;G Handel;Zuidoost-Friesland (CR);2011;3410.0;125.0;1740.0;1300.0;250.0;1635.0;750.0;1000.0;25.0
8354;G Handel;Zuidoost-Friesland (CR);2012;3480.0;120.0;1800.0;1310.0;250.0;1695.0;750.0;1010.0;25.0
8355;G Handel;Zuidoost-Friesland (CR);2013;3470.0;115.0;1830.0;1270.0;255.0;1670.0;750.0;1020.0;25.0
8356;G Handel;Zuidoost-Friesland (CR);2014;2990.0;110.0;1515.0;1150.0;215.0;1500.0;620.0;845.0;25.0
8357;G Handel;Zuidoost-Friesland (CR);2015;3105.0;105.0;1590.0;1190.0;220.0;1570.0;620.0;890.0;25.0
8358;G Handel;Zuidoost-Friesland (CR);2016;3165.0;115.0;1625.0;1205.0;225.0;1575.0;635.0;925.0;25.0
8359;G Handel;Zuidoost-Friesland (CR);2017;3100.0;125.0;1615.0;1125.0;235.0;1560.0;610.0;905.0;30.0
8360;G Handel;Zuidoost-Friesland (CR);2018;3150.0;130.0;1625.0;1165.0;230.0;1575.0;625.0;925.0;30.0
8361;G Handel;Zuidoost-Friesland (CR);2019;3165.0;100.0;1650.0;1175.0;240.0;1590.0;630.0;915.0;35.0
8362;G Handel;Zuidoost-Friesland (CR);2020;3250.0;115.0;1735.0;1155.0;245.0;1685.0;615.0;915.0;35.0
8363;G Handel;Zuidoost-Friesland (CR);2021;3350.0;135.0;1830.0;1150.0;240.0;1760.0;625.0;930.0;35.0
8364;G Handel;Zuidoost-Friesland (CR);2022;3580.0;125.0;2015.0;1195.0;245.0;1910.0;635.0;1000.0;35.0
8365;G Handel;Zuidoost-Friesland (CR);2023;3535.0;120.0;2010.0;1145.0;260.0;1915.0;585.0;1000.0;35.0
8366;G Handel;Zuidoost-Friesland (CR);2024;3635.0;105.0;2105.0;1165.0;260.0;1945.0;575.0;1075.0;40.0
8367;G Handel;Zuidoost-Friesland (CR);2025;3640.0;120.0;2105.0;1150.0;265.0;1930.0;575.0;1095.0;40.0
8368;G Handel;Noord-Drenthe (CR);2010;2645.0;80.0;1405.0;1000.0;165.0;1375.0;570.0;680.0;20.0
8369;G Handel;Noord-Drenthe (CR);2011;2675.0;75.0;1380.0;1040.0;180.0;1395.0;545.0;710.0;20.0
8370;G Handel;Noord-Drenthe (CR);2012;2715.0;75.0;1395.0;1080.0;170.0;1425.0;550.0;715.0;20.0
8371;G Handel;Noord-Drenthe (CR);2013;2695.0;80.0;1395.0;1040.0;175.0;1390.0;560.0;725.0;25.0
8372;G Handel;Noord-Drenthe (CR);2014;2655.0;85.0;1375.0;1020.0;175.0;1380.0;515.0;725.0;30.0
8373;G Handel;Noord-Drenthe (CR);2015;2700.0;75.0;1430.0;1035.0;165.0;1440.0;510.0;725.0;30.0
8374;G Handel;Noord-Drenthe (CR);2016;2745.0;85.0;1450.0;1030.0;175.0;1480.0;510.0;730.0;25.0
8375;G Handel;Noord-Drenthe (CR);2017;2740.0;105.0;1465.0;1000.0;170.0;1500.0;515.0;700.0;30.0
8376;G Handel;Noord-Drenthe (CR);2018;2775.0;85.0;1505.0;1005.0;180.0;1520.0;515.0;715.0;25.0
8377;G Handel;Noord-Drenthe (CR);2019;2790.0;75.0;1545.0;990.0;180.0;1530.0;500.0;735.0;30.0
8378;G Handel;Noord-Drenthe (CR);2020;2855.0;85.0;1600.0;985.0;185.0;1585.0;510.0;730.0;30.0
8379;G Handel;Noord-Drenthe (CR);2021;2920.0;90.0;1640.0;1010.0;180.0;1610.0;515.0;765.0;30.0
8380;G Handel;Noord-Drenthe (CR);2022;3105.0;80.0;1800.0;1050.0;175.0;1745.0;540.0;785.0;30.0
8381;G Handel;Noord-Drenthe (CR);2023;3115.0;85.0;1855.0;995.0;185.0;1785.0;495.0;805.0;30.0
8382;G Handel;Noord-Drenthe (CR);2024;3290.0;75.0;2000.0;1030.0;185.0;1845.0;500.0;910.0;30.0
8383;G Handel;Noord-Drenthe (CR);2025;3255.0;95.0;1990.0;970.0;200.0;1835.0;485.0;905.0;30.0
8384;G Handel;Zuidoost-Drenthe (CR);2010;2770.0;105.0;1505.0;1020.0;140.0;1415.0;575.0;760.0;20.0
8385;G Handel;Zuidoost-Drenthe (CR);2011;2815.0;110.0;1480.0;1070.0;150.0;1470.0;560.0;765.0;20.0
8386;G Handel;Zuidoost-Drenthe (CR);2012;2855.0;105.0;1530.0;1075.0;145.0;1505.0;570.0;765.0;20.0
8387;G Handel;Zuidoost-Drenthe (CR);2013;2770.0;105.0;1485.0;1030.0;155.0;1420.0;565.0;760.0;25.0
8388;G Handel;Zuidoost-Drenthe (CR);2014;2765.0;110.0;1425.0;1085.0;145.0;1425.0;545.0;770.0;25.0
8389;G Handel;Zuidoost-Drenthe (CR);2015;2840.0;95.0;1515.0;1080.0;150.0;1490.0;545.0;780.0;25.0
8390;G Handel;Zuidoost-Drenthe (CR);2016;2900.0;115.0;1585.0;1045.0;155.0;1555.0;540.0;785.0;25.0
8391;G Handel;Zuidoost-Drenthe (CR);2017;2860.0;115.0;1595.0;1000.0;155.0;1570.0;515.0;755.0;20.0
8392;G Handel;Zuidoost-Drenthe (CR);2018;2885.0;110.0;1615.0;1000.0;160.0;1600.0;505.0;760.0;20.0
8393;G Handel;Zuidoost-Drenthe (CR);2019;2865.0;105.0;1605.0;990.0;165.0;1585.0;500.0;765.0;15.0
8394;G Handel;Zuidoost-Drenthe (CR);2020;2950.0;110.0;1675.0;995.0;170.0;1640.0;520.0;775.0;20.0
8395;G Handel;Zuidoost-Drenthe (CR);2021;2990.0;105.0;1715.0;990.0;180.0;1665.0;530.0;780.0;15.0
8396;G Handel;Zuidoost-Drenthe (CR);2022;3180.0;95.0;1885.0;1020.0;175.0;1810.0;540.0;815.0;15.0
8397;G Handel;Zuidoost-Drenthe (CR);2023;3155.0;100.0;1875.0;995.0;190.0;1820.0;515.0;800.0;15.0
8398;G Handel;Zuidoost-Drenthe (CR);2024;3310.0;85.0;2010.0;1020.0;195.0;1895.0;505.0;895.0;15.0
8399;G Handel;Zuidoost-Drenthe (CR);2025;3300.0;100.0;2015.0;1000.0;185.0;1910.0;505.0;865.0;15.0
8400;G Handel;Zuidwest-Drenthe (CR);2010;2220.0;80.0;1130.0;860.0;150.0;1055.0;500.0;650.0;20.0
8401;G Handel;Zuidwest-Drenthe (CR);2011;2225.0;75.0;1105.0;875.0;170.0;1085.0;475.0;645.0;20.0
8402;G Handel;Zuidwest-Drenthe (CR);2012;2300.0;75.0;1150.0;915.0;160.0;1130.0;505.0;645.0;20.0
8403;G Handel;Zuidwest-Drenthe (CR);2013;2265.0;70.0;1160.0;875.0;155.0;1095.0;505.0;645.0;20.0
8404;G Handel;Zuidwest-Drenthe (CR);2014;2240.0;85.0;1095.0;915.0;150.0;1100.0;495.0;635.0;15.0
8405;G Handel;Zuidwest-Drenthe (CR);2015;2290.0;85.0;1160.0;905.0;140.0;1145.0;495.0;635.0;15.0
8406;G Handel;Zuidwest-Drenthe (CR);2016;2345.0;80.0;1220.0;900.0;145.0;1195.0;495.0;640.0;15.0
8407;G Handel;Zuidwest-Drenthe (CR);2017;2345.0;85.0;1215.0;905.0;140.0;1210.0;485.0;630.0;15.0
8408;G Handel;Zuidwest-Drenthe (CR);2018;2360.0;85.0;1240.0;880.0;155.0;1230.0;465.0;645.0;20.0
8409;G Handel;Zuidwest-Drenthe (CR);2019;2385.0;85.0;1260.0;890.0;150.0;1255.0;460.0;650.0;20.0
8410;G Handel;Zuidwest-Drenthe (CR);2020;2410.0;90.0;1300.0;860.0;160.0;1265.0;465.0;660.0;20.0
8411;G Handel;Zuidwest-Drenthe (CR);2021;2510.0;90.0;1380.0;885.0;160.0;1340.0;485.0;670.0;20.0
8412;G Handel;Zuidwest-Drenthe (CR);2022;2645.0;75.0;1495.0;920.0;160.0;1435.0;480.0;715.0;20.0
8413;G Handel;Zuidwest-Drenthe (CR);2023;2640.0;75.0;1495.0;905.0;165.0;1410.0;460.0;750.0;15.0
8414;G Handel;Zuidwest-Drenthe (CR);2024;2785.0;70.0;1625.0;910.0;175.0;1485.0;470.0;810.0;15.0
8415;G Handel;Zuidwest-Drenthe (CR);2025;2800.0;90.0;1640.0;895.0;175.0;1500.0;460.0;820.0;20.0
8416;G Handel;Noord-Overijssel (CR);2010;5320.0;185.0;2590.0;2120.0;425.0;2390.0;1225.0;1650.0;50.0
8417;G Handel;Noord-Overijssel (CR);2011;5435.0;210.0;2585.0;2200.0;445.0;2495.0;1220.0;1660.0;60.0
8418;G Handel;Noord-Overijssel (CR);2012;5580.0;200.0;2715.0;2225.0;440.0;2580.0;1260.0;1675.0;60.0
8419;G Handel;Noord-Overijssel (CR);2013;5575.0;190.0;2775.0;2170.0;440.0;2555.0;1275.0;1680.0;65.0
8420;G Handel;Noord-Overijssel (CR);2014;5610.0;220.0;2680.0;2280.0;435.0;2590.0;1240.0;1710.0;70.0
8421;G Handel;Noord-Overijssel (CR);2015;5815.0;220.0;2885.0;2280.0;435.0;2760.0;1250.0;1735.0;70.0
8422;G Handel;Noord-Overijssel (CR);2016;5900.0;220.0;2970.0;2255.0;450.0;2840.0;1225.0;1760.0;70.0
8423;G Handel;Noord-Overijssel (CR);2017;5880.0;235.0;2970.0;2225.0;450.0;2835.0;1220.0;1755.0;70.0
8424;G Handel;Noord-Overijssel (CR);2018;5980.0;250.0;3050.0;2215.0;470.0;2910.0;1195.0;1810.0;65.0
8425;G Handel;Noord-Overijssel (CR);2019;6060.0;240.0;3085.0;2235.0;495.0;2955.0;1210.0;1830.0;65.0
8426;G Handel;Noord-Overijssel (CR);2020;6215.0;250.0;3250.0;2220.0;495.0;3090.0;1225.0;1840.0;60.0
8427;G Handel;Noord-Overijssel (CR);2021;6430.0;260.0;3430.0;2235.0;505.0;3255.0;1240.0;1870.0;60.0
8428;G Handel;Noord-Overijssel (CR);2022;6810.0;220.0;3775.0;2300.0;515.0;3490.0;1310.0;1945.0;65.0
8429;G Handel;Noord-Overijssel (CR);2023;6845.0;240.0;3790.0;2300.0;515.0;3550.0;1250.0;1975.0;65.0
8430;G Handel;Noord-Overijssel (CR);2024;7235.0;190.0;4160.0;2360.0;525.0;3730.0;1245.0;2195.0;60.0
8431;G Handel;Noord-Overijssel (CR);2025;7170.0;225.0;4185.0;2245.0;515.0;3765.0;1195.0;2145.0;60.0
8432;G Handel;Zuidwest-Overijssel (CR);2010;1985.0;60.0;990.0;760.0;175.0;895.0;405.0;665.0;25.0
8433;G Handel;Zuidwest-Overijssel (CR);2011;2035.0;60.0;980.0;815.0;180.0;940.0;405.0;665.0;25.0
8434;G Handel;Zuidwest-Overijssel (CR);2012;2055.0;65.0;995.0;820.0;170.0;965.0;400.0;670.0;20.0
8435;G Handel;Zuidwest-Overijssel (CR);2013;2015.0;55.0;980.0;825.0;160.0;925.0;410.0;655.0;25.0
8436;G Handel;Zuidwest-Overijssel (CR);2014;2050.0;60.0;960.0;885.0;150.0;950.0;400.0;675.0;25.0
8437;G Handel;Zuidwest-Overijssel (CR);2015;2160.0;70.0;1055.0;885.0;150.0;1025.0;410.0;695.0;25.0
8438;G Handel;Zuidwest-Overijssel (CR);2016;2190.0;75.0;1090.0;860.0;165.0;1070.0;405.0;690.0;25.0
8439;G Handel;Zuidwest-Overijssel (CR);2017;2195.0;80.0;1110.0;835.0;170.0;1080.0;405.0;680.0;30.0
8440;G Handel;Zuidwest-Overijssel (CR);2018;2235.0;80.0;1140.0;845.0;170.0;1130.0;400.0;680.0;25.0
8441;G Handel;Zuidwest-Overijssel (CR);2019;2240.0;75.0;1175.0;810.0;180.0;1140.0;385.0;690.0;25.0
8442;G Handel;Zuidwest-Overijssel (CR);2020;2315.0;75.0;1235.0;815.0;185.0;1190.0;400.0;695.0;30.0
8443;G Handel;Zuidwest-Overijssel (CR);2021;2425.0;80.0;1285.0;870.0;190.0;1245.0;420.0;735.0;25.0
8444;G Handel;Zuidwest-Overijssel (CR);2022;2600.0;75.0;1450.0;880.0;195.0;1350.0;440.0;780.0;30.0
8445;G Handel;Zuidwest-Overijssel (CR);2023;2625.0;80.0;1485.0;865.0;195.0;1395.0;415.0;790.0;25.0
8446;G Handel;Zuidwest-Overijssel (CR);2024;2805.0;70.0;1655.0;885.0;195.0;1510.0;415.0;850.0;30.0
8447;G Handel;Zuidwest-Overijssel (CR);2025;2850.0;95.0;1710.0;845.0;200.0;1555.0;400.0;870.0;25.0
8448;G Handel;Twente (CR);2010;10055.0;325.0;5190.0;3815.0;730.0;4700.0;2025.0;3270.0;60.0
8449;G Handel;Twente (CR);2011;10240.0;325.0;5140.0;3995.0;780.0;4940.0;1995.0;3240.0;65.0
8450;G Handel;Twente (CR);2012;10245.0;340.0;5160.0;3970.0;780.0;4950.0;1955.0;3285.0;60.0
8451;G Handel;Twente (CR);2013;10425.0;340.0;5380.0;3940.0;765.0;5055.0;1945.0;3355.0;75.0
8452;G Handel;Twente (CR);2014;10360.0;370.0;5260.0;4000.0;730.0;5105.0;1875.0;3310.0;75.0
8453;G Handel;Twente (CR);2015;10610.0;340.0;5540.0;4020.0;710.0;5370.0;1885.0;3280.0;80.0
8454;G Handel;Twente (CR);2016;10745.0;335.0;5695.0;3950.0;770.0;5500.0;1870.0;3300.0;75.0
8455;G Handel;Twente (CR);2017;10725.0;355.0;5745.0;3870.0;755.0;5545.0;1830.0;3270.0;75.0
