ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;BeursgenoteerdeAandelen_6;AandelenInBeleggingsfondsen_7
182;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2016 3e kwartaal;54277.0;292.0;5245.0;-727.0;3041.0;-2389.0;5026.0
183;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2016 4e kwartaal;-21542.0;-1299.0;-667.0;-32661.0;1460.0;15823.0;-7600.0
184;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2016;87726.0;929.0;25012.0;-24539.0;13670.0;20538.0;12594.0
185;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2017 1e kwartaal;84026.0;1602.0;6365.0;25124.0;4185.0;-1085.0;-6944.0
186;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2017 2e kwartaal;-30857.0;-363.0;3903.0;-8255.0;11554.0;-87.0;21035.0
187;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2017 3e kwartaal;34397.0;-149.0;-10422.0;-6196.0;4109.0;-1925.0;16507.0
188;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2017 4e kwartaal;-47061.0;566.0;3023.0;5902.0;-2983.0;-713.0;-18302.0
189;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Financiële transacties;2017;40505.0;1656.0;2869.0;16575.0;16865.0;-3810.0;12296.0
190;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 1e kwartaal;75.0;;;15.0;-322.0;;
191;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 2e kwartaal;-182.0;;;423.0;-876.0;;
192;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 3e kwartaal;-350.0;;;829.0;717.0;;
193;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;1999 4e kwartaal;426.0;;;1172.0;2473.0;;
194;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;1999;-31.0;;;2439.0;1992.0;;
195;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 1e kwartaal;1231.0;;;-163.0;-3038.0;;
196;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 2e kwartaal;-353.0;;;457.0;-1487.0;;
197;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 3e kwartaal;810.0;;;-172.0;3426.0;;
198;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2000 4e kwartaal;-954.0;;;-276.0;-3282.0;;
199;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2000;734.0;;;-154.0;-4381.0;;
200;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 1e kwartaal;-271.0;;;-1461.0;1262.0;;
201;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 2e kwartaal;645.0;;;-2494.0;1124.0;;
202;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 3e kwartaal;-429.0;;;-2616.0;642.0;;
203;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2001 4e kwartaal;307.0;;;-2744.0;2524.0;;
204;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2001;252.0;;;-9315.0;5552.0;;
205;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 1e kwartaal;1929.0;;;-1351.0;603.0;;
206;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 2e kwartaal;-2173.0;;;-1316.0;22.0;;
207;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 3e kwartaal;412.0;;;-963.0;10.0;;
208;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2002 4e kwartaal;-849.0;;;111.0;782.0;;
209;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2002;-681.0;;;-3519.0;1417.0;;
210;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 1e kwartaal;1830.0;;;954.0;1046.0;;
211;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 2e kwartaal;-1635.0;;;989.0;879.0;;
212;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 3e kwartaal;353.0;;;1047.0;1046.0;;
213;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2003 4e kwartaal;-1711.0;;;1151.0;1012.0;;
214;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2003;-1163.0;;;4141.0;3983.0;;
215;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 1e kwartaal;3562.0;;;-113.0;-612.0;;
216;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 2e kwartaal;197.0;;;-341.0;-1153.0;;
217;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 3e kwartaal;-5012.0;;;-498.0;-1110.0;;
218;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2004 4e kwartaal;-66.0;;;-585.0;-834.0;;
219;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2004;-1319.0;;;-1537.0;-3709.0;;
220;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 1e kwartaal;614.0;;;-1674.0;-3361.0;;
221;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 2e kwartaal;602.0;;;9.0;-841.0;;
222;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 3e kwartaal;648.0;;;-1142.0;574.0;;
223;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2005 4e kwartaal;359.0;;;712.0;-2485.0;;
224;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2005;2223.0;;;-2095.0;-6113.0;;
225;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 1e kwartaal;-1001.0;;;-2137.0;-244.0;;
226;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 2e kwartaal;-78.0;;;-736.0;-735.0;;
227;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 3e kwartaal;-245.0;;;-326.0;-611.0;;
228;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2006 4e kwartaal;-377.0;;;-402.0;-428.0;;
229;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2006;-1701.0;;;-3601.0;-2018.0;;
230;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 1e kwartaal;-35.0;;;319.0;112.0;;
231;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 2e kwartaal;37.0;;;-165.0;-1134.0;;
232;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 3e kwartaal;30.0;;;-191.0;-119.0;;
233;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2007 4e kwartaal;27.0;;;301.0;25.0;;
234;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2007;59.0;;;264.0;-1116.0;;
235;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 1e kwartaal;-1339.0;;;-579.0;-536.0;;
236;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 2e kwartaal;135.0;;;1099.0;-200.0;;
237;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 3e kwartaal;2025.0;;;2638.0;845.0;;
238;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2008 4e kwartaal;1733.0;;;-2237.0;4321.0;;
239;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2008;2554.0;;;921.0;4430.0;;
240;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2009 1e kwartaal;502.0;;;-3590.0;678.0;;
241;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2009 2e kwartaal;-517.0;;;820.0;-556.0;;
242;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2009 3e kwartaal;-485.0;;;249.0;-462.0;;
243;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2009 4e kwartaal;267.0;;;23197.0;30598.0;;
244;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2009;-233.0;;;20676.0;30258.0;;
245;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2010 1e kwartaal;1029.0;142.0;1676.0;-666.0;489.0;4374.0;25363.0
246;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2010 2e kwartaal;2100.0;87.0;1355.0;288.0;4023.0;-3846.0;-4841.0
247;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2010 3e kwartaal;-2033.0;-184.0;2389.0;-3408.0;-1344.0;2776.0;10465.0
248;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2010 4e kwartaal;446.0;32.0;-3745.0;-1051.0;-318.0;5058.0;13840.0
249;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2010;1542.0;77.0;1675.0;-4837.0;2850.0;8362.0;44827.0
250;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2011 1e kwartaal;-1143.0;-234.0;-3783.0;-324.0;-1672.0;473.0;-834.0
251;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2011 2e kwartaal;-294.0;-34.0;2142.0;62.0;533.0;-4511.0;-5187.0
252;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2011 3e kwartaal;1562.0;292.0;9169.0;4278.0;1240.0;-7825.0;-23056.0
253;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2011 4e kwartaal;749.0;-5.0;2456.0;976.0;1019.0;4692.0;20225.0
254;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2011;874.0;19.0;9984.0;4992.0;1120.0;-7171.0;-8852.0
255;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2012 1e kwartaal;-897.0;96.0;-368.0;-1273.0;-566.0;4235.0;25106.0
256;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2012 2e kwartaal;1564.0;-21.0;1632.0;1322.0;728.0;-2462.0;-1377.0
257;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2012 3e kwartaal;-488.0;68.0;3576.0;-1157.0;-241.0;1635.0;18232.0
258;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2012 4e kwartaal;-660.0;6.0;2651.0;-1314.0;-657.0;2265.0;5854.0
259;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2012;-481.0;149.0;7491.0;-2422.0;-736.0;5673.0;47815.0
260;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2013 1e kwartaal;346.0;-156.0;-2586.0;492.0;-248.0;2570.0;20073.0
261;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2013 2e kwartaal;-403.0;-103.0;-3410.0;-1375.0;-607.0;-2639.0;-14801.0
262;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2013 3e kwartaal;-491.0;11.0;-1438.0;-1387.0;-989.0;4304.0;5283.0
263;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2013 4e kwartaal;-5003.0;-54.0;149.0;3236.0;-724.0;985.0;7663.0
264;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2013;-5551.0;-302.0;-7285.0;966.0;-2568.0;5220.0;18218.0
265;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2014 1e kwartaal;-136.0;182.0;5148.0;169.0;497.0;2155.0;17510.0
266;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2014 2e kwartaal;294.0;107.0;4703.0;251.0;-243.0;2122.0;23205.0
267;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2014 3e kwartaal;1699.0;50.0;4191.0;3273.0;2564.0;622.0;21003.0
268;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2014 4e kwartaal;78095.0;1322.0;6571.0;76392.0;3796.0;-466.0;16883.0
269;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2014;79952.0;1661.0;20613.0;80085.0;6614.0;4433.0;78601.0
270;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2015 1e kwartaal;4289.0;64.0;8557.0;7076.0;29703.0;10678.0;69387.0
271;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2015 2e kwartaal;-1281.0;101.0;-12355.0;291.0;419.0;-3274.0;-30908.0
272;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2015 3e kwartaal;-295.0;-41.0;1449.0;1435.0;1208.0;-3177.0;-34965.0
273;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2015 4e kwartaal;1078.0;39.0;-1502.0;3086.0;1744.0;3261.0;18153.0
274;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2015;3791.0;163.0;-3851.0;11888.0;33074.0;7488.0;21667.0
275;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2016 1e kwartaal;-3107.0;101.0;8005.0;-2348.0;-843.0;389.0;-4032.0
276;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2016 2e kwartaal;706.0;-202.0;5314.0;666.0;288.0;536.0;22954.0
277;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2016 3e kwartaal;-332.0;-34.0;134.0;-958.0;58.0;735.0;17180.0
278;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2016 4e kwartaal;2121.0;12.0;-6374.0;2342.0;-202.0;1388.0;18746.0
279;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2016;-612.0;-123.0;7079.0;-298.0;-699.0;3048.0;54848.0
280;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2017 1e kwartaal;-507.0;-32.0;-2440.0;-923.0;-711.0;8206.0;13779.0
281;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2017 2e kwartaal;-2916.0;15.0;-981.0;-3400.0;-772.0;1706.0;-15183.0
282;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2017 3e kwartaal;-1366.0;38.0;-92.0;-1977.0;-920.0;7203.0;5081.0
283;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2017 4e kwartaal;-625.0;-12.0;-334.0;-1462.0;-475.0;1933.0;21319.0
284;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Totaal overige mutaties;2017;-5414.0;9.0;-3847.0;-7762.0;-2878.0;19048.0;24996.0
285;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;1999 1e kwartaal;;;;;;;
286;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;1999 2e kwartaal;;;;;;;
287;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;1999 3e kwartaal;;;;;;;
288;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;1999 4e kwartaal;;;;;;;
289;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;1999;;;;;;;
290;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2000 1e kwartaal;;;;;;;
291;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2000 2e kwartaal;;;;;;;
292;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2000 3e kwartaal;;;;;;;
293;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2000 4e kwartaal;;;;;;;
294;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2000;;;;;;;
295;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2001 1e kwartaal;;;;;;;
296;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2001 2e kwartaal;;;;;;;
297;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2001 3e kwartaal;;;;;;;
298;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2001 4e kwartaal;;;;;;;
299;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2001;;;;;;;
300;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2002 1e kwartaal;;;;;;;
301;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2002 2e kwartaal;;;;;;;
302;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2002 3e kwartaal;;;;;;;
303;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2002 4e kwartaal;;;;;;;
304;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2002;;;;;;;
305;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2003 1e kwartaal;;;;;;;
306;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2003 2e kwartaal;;;;;;;
307;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2003 3e kwartaal;;;;;;;
308;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2003 4e kwartaal;;;;;;;
309;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2003;;;;;;;
310;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2004 1e kwartaal;;;;;;;
311;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2004 2e kwartaal;;;;;;;
312;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2004 3e kwartaal;;;;;;;
313;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2004 4e kwartaal;;;;;;;
314;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2004;;;;;;;
315;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2005 1e kwartaal;;;;;;;
316;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2005 2e kwartaal;;;;;;;
317;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2005 3e kwartaal;;;;;;;
318;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2005 4e kwartaal;;;;;;;
319;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2005;;;;;;;
320;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2006 1e kwartaal;;;;;;;
321;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2006 2e kwartaal;;;;;;;
322;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2006 3e kwartaal;;;;;;;
323;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2006 4e kwartaal;;;;;;;
324;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2006;;;;;;;
325;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2007 1e kwartaal;;;;;;;
326;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2007 2e kwartaal;;;;;;;
327;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2007 3e kwartaal;;;;;;;
328;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2007 4e kwartaal;;;;;;;
329;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2007;;;;;;;
330;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2008 1e kwartaal;;;;;;;
331;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2008 2e kwartaal;;;;;;;
332;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2008 3e kwartaal;;;;;;;
333;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2008 4e kwartaal;;;;;;;
334;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2008;;;;;;;
335;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2009 1e kwartaal;;;;;;;
336;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2009 2e kwartaal;;;;;;;
337;Totaal binnenlandse sectoren;Totaal binnenlandse sectoren;Prijsmutaties en herwaarderingen;2009 3e kwartaal;;;;;;;
