ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Volume_2;Waarde_3;Volume_4;Waarde_5;Volume_6;Waarde_7;Volume_8;Waarde_9;Volume_10;Waarde_11;Volume_12
1044;Winkels in non-foodartikelen;2014 1e kwartaal;82.1;81.2;1.1;1.7;91.2;89.1;1.7;1.3;82.0;80.7;0.5;0.9
1045;Winkels in non-foodartikelen;2014 april;91.6;86.9;0.1;1.1;;;;;92.0;87.3;2.0;2.9
1046;Winkels in non-foodartikelen;2014 mei;95.8;91.2;-0.6;0.4;;;;;97.8;93.0;0.5;1.5
1047;Winkels in non-foodartikelen;2014 juni;93.1;90.7;-2.1;-1.1;;;;;90.3;87.9;-4.9;-4.1
1048;Winkels in non-foodartikelen;2014 2e kwartaal;93.5;89.6;-0.9;0.1;90.2;88.5;-1.1;-0.7;93.4;89.4;-0.8;0.0
1049;Winkels in non-foodartikelen;2014 juli;90.6;92.0;-1.7;-0.1;;;;;91.4;92.5;-0.4;1.1
1050;Winkels in non-foodartikelen;2014 augustus;88.7;89.7;3.9;5.5;;;;;89.0;89.6;1.8;3.0
1051;Winkels in non-foodartikelen;2014 september;86.0;84.1;-5.3;-4.2;;;;;85.1;83.0;-3.8;-3.0
1052;Winkels in non-foodartikelen;2014 3e kwartaal;88.4;88.6;-1.1;0.3;90.4;89.3;0.2;0.9;88.5;88.3;-0.8;0.3
1053;Winkels in non-foodartikelen;2014 oktober;94.1;92.0;1.5;2.8;;;;;96.1;93.8;1.9;3.0
1054;Winkels in non-foodartikelen;2014 november;94.0;92.3;2.3;3.4;;;;;93.9;91.9;0.0;1.1
1055;Winkels in non-foodartikelen;2014 december;110.9;111.3;0.4;1.6;;;;;109.7;109.6;2.4;3.6
1056;Winkels in non-foodartikelen;2014 4e kwartaal;99.7;98.5;1.3;2.6;91.9;91.1;1.7;2.1;99.9;98.4;1.5;2.6
1057;Winkels in non-foodartikelen;2014;90.9;89.5;0.1;1.2;90.9;89.5;0.1;1.2;90.9;89.2;0.1;1.0
1058;Winkels in non-foodartikelen;2015 januari;83.0;86.7;0.1;2.5;;;;;84.8;87.4;1.1;3.2
1059;Winkels in non-foodartikelen;2015 februari;75.8;77.5;1.8;3.7;;;;;75.6;77.0;1.8;3.7
1060;Winkels in non-foodartikelen;2015 maart;88.8;85.9;-0.2;1.7;;;;;86.4;83.3;-1.7;0.1
1061;Winkels in non-foodartikelen;2015 1e kwartaal;82.5;83.4;0.5;2.6;92.1;91.7;0.2;0.6;82.2;82.5;0.3;2.3
1062;Winkels in non-foodartikelen;2015 april;92.9;89.3;1.5;2.8;;;;;93.3;89.8;1.4;2.9
1063;Winkels in non-foodartikelen;2015 mei;96.0;92.6;0.1;1.6;;;;;95.8;92.4;-2.1;-0.7
1064;Winkels in non-foodartikelen;2015 juni;97.1;94.7;4.4;4.5;;;;;96.1;93.7;6.5;6.7
1065;Winkels in non-foodartikelen;2015 2e kwartaal;95.3;92.2;2.0;2.9;92.6;91.6;0.5;-0.1;95.1;91.9;1.8;2.8
1066;Winkels in non-foodartikelen;2015 juli;93.8;95.0;3.6;3.3;;;;;95.2;96.0;4.2;3.9
1067;Winkels in non-foodartikelen;2015 augustus;86.4;87.8;-2.6;-2.2;;;;;85.2;86.3;-4.2;-3.6
1068;Winkels in non-foodartikelen;2015 september;90.3;88.4;5.0;5.0;;;;;90.9;88.8;6.8;7.1
1069;Winkels in non-foodartikelen;2015 3e kwartaal;90.2;90.4;2.0;2.0;91.7;90.7;-0.9;-1.0;90.4;90.4;2.2;2.4
1070;Winkels in non-foodartikelen;2015 oktober;95.0;92.4;0.9;0.5;;;;;98.0;95.2;2.0;1.6
1071;Winkels in non-foodartikelen;2015 november;92.1;90.1;-2.0;-2.3;;;;;89.6;87.5;-4.5;-4.9
1072;Winkels in non-foodartikelen;2015 december;112.6;112.5;1.4;1.1;;;;;112.8;112.4;2.8;2.5
1073;Winkels in non-foodartikelen;2015 4e kwartaal;99.9;98.3;0.2;-0.2;91.5;90.3;-0.2;-0.4;100.2;98.2;0.3;-0.1
1074;Winkels in non-foodartikelen;2015;92.0;91.1;1.1;1.8;92.0;91.1;1.1;1.8;92.0;90.8;1.1;1.8
1075;Winkels in non-foodartikelen;2016 januari;82.6;84.8;-0.6;-2.2;;;;;82.9;84.3;-2.2;-3.6
1076;Winkels in non-foodartikelen;2016 februari;75.2;75.8;-0.8;-2.2;;;;;76.4;76.6;1.1;-0.5
1077;Winkels in non-foodartikelen;2016 maart;87.6;83.7;-1.4;-2.5;;;;;87.9;83.9;1.7;0.8
1078;Winkels in non-foodartikelen;2016 1e kwartaal;81.8;81.4;-0.9;-2.3;91.6;89.9;0.1;-0.4;82.4;81.6;0.2;-1.1
1079;Winkels in non-foodartikelen;2016 april;90.8;86.7;-2.3;-2.9;;;;;92.9;88.6;-0.5;-1.3
1080;Winkels in non-foodartikelen;2016 mei;97.4;93.2;1.5;0.6;;;;;94.7;90.5;-1.1;-2.0
1081;Winkels in non-foodartikelen;2016 juni;96.2;93.9;-0.9;-0.9;;;;;97.0;94.6;0.9;0.9
1082;Winkels in non-foodartikelen;2016 2e kwartaal;94.8;91.3;-0.6;-1.0;91.9;90.4;0.3;0.5;94.9;91.2;-0.2;-0.8
1083;Winkels in non-foodartikelen;2016 juli;95.4;96.1;1.7;1.1;;;;;95.7;96.0;0.6;0.0
1084;Winkels in non-foodartikelen;2016 augustus;86.3;86.6;-0.1;-1.3;;;;;85.8;85.7;0.7;-0.7
1085;Winkels in non-foodartikelen;2016 september;87.5;85.7;-3.1;-3.1;;;;;88.1;85.9;-3.1;-3.4
1086;Winkels in non-foodartikelen;2016 3e kwartaal;89.7;89.5;-0.5;-1.0;92.6;91.0;0.7;0.6;89.9;89.2;-0.6;-1.3
1087;Winkels in non-foodartikelen;2016 oktober;101.6;98.5;7.0;6.6;;;;;100.5;97.2;2.5;2.0
1088;Winkels in non-foodartikelen;2016 november;95.8;93.0;4.0;3.2;;;;;96.2;93.2;7.3;6.6
1089;Winkels in non-foodartikelen;2016 december;112.5;111.2;-0.1;-1.1;;;;;115.0;113.3;1.9;0.9
1090;Winkels in non-foodartikelen;2016 4e kwartaal;103.3;100.9;3.4;2.6;94.7;92.8;2.3;2.0;103.9;101.2;3.7;3.0
1091;Winkels in non-foodartikelen;2016;92.4;90.8;0.5;-0.3;92.7;91.1;0.8;0.0;92.8;90.8;0.8;0.0
1092;Winkels in non-foodartikelen;2017 januari;86.7;88.2;5.0;3.9;;;;;84.6;85.3;2.1;1.2
1093;Winkels in non-foodartikelen;2017 februari;76.8;76.0;2.0;0.3;;;;;76.1;75.2;-0.4;-1.8
1094;Winkels in non-foodartikelen;2017 maart;92.3;88.8;5.4;6.1;;;;;93.5;89.8;6.3;7.0
1095;Winkels in non-foodartikelen;2017 1e kwartaal;85.3;84.3;4.3;3.5;94.0;92.0;-0.7;-0.9;84.7;83.5;2.8;2.3
1096;Winkels in non-foodartikelen;2017 april;94.4;90.8;4.0;4.7;;;;;94.2;90.8;1.5;2.5
1097;Winkels in non-foodartikelen;2017 mei;99.6;96.2;2.3;3.2;;;;;99.2;95.7;4.7;5.7
1098;Winkels in non-foodartikelen;2017 juni;99.0;97.3;2.9;3.6;;;;;99.6;97.6;2.7;3.1
1099;Winkels in non-foodartikelen;2017 2e kwartaal;97.7;94.8;3.0;3.8;94.6;93.5;0.6;1.6;97.7;94.7;2.9;3.8
1100;Winkels in non-foodartikelen;2017 juli;99.1;100.3;3.9;4.4;;;;;98.0;98.7;2.4;2.8
1101;Winkels in non-foodartikelen;2017 augustus;90.1;90.4;4.3;4.4;;;;;90.7;90.8;5.7;5.9
1102;Winkels in non-foodartikelen;2017 september;93.6;91.9;7.0;7.3;;;;;95.4;93.2;8.3;8.5
1103;Winkels in non-foodartikelen;2017 3e kwartaal;94.3;94.2;5.1;5.3;95.5;94.1;1.0;0.7;94.7;94.2;5.4;5.6
1104;Winkels in non-foodartikelen;2017 oktober;98.9;96.6;-2.6;-1.9;;;;;96.4;93.7;-4.1;-3.5
1105;Winkels in non-foodartikelen;2017 november;100.4;97.5;4.8;4.8;;;;;101.1;97.8;5.1;5.0
1106;Winkels in non-foodartikelen;2017 december;114.0;112.3;1.3;0.9;;;;;114.3;112.2;-0.6;-1.0
1107;Winkels in non-foodartikelen;2017 4e kwartaal;104.4;102.1;1.1;1.2;95.8;94.1;0.4;0.0;103.9;101.2;0.0;0.0
1108;Winkels in non-foodartikelen;2017;95.4;93.8;3.3;3.4;95.0;93.5;2.5;2.6;95.2;93.4;2.7;2.8
1109;Winkels in non-foodartikelen;2018 januari;88.5;90.1;2.1;2.3;;;;;88.0;88.6;4.0;4.0
1110;474 Winkels in consumenten-elektronica;2005 januari;102.7;63.0;-11.6;1.5;;;;;100.9;61.9;-12.7;0.2
1111;474 Winkels in consumenten-elektronica;2005 februari;86.3;53.2;-11.9;0.8;;;;;86.9;53.6;-12.4;0.2
1112;474 Winkels in consumenten-elektronica;2005 maart;92.8;57.8;-6.7;6.1;;;;;92.3;57.5;-7.1;5.6
1113;474 Winkels in consumenten-elektronica;2005 1e kwartaal;94.0;58.0;-10.1;2.7;98.0;60.8;-0.7;3.0;93.4;57.7;-10.8;1.9
1114;474 Winkels in consumenten-elektronica;2005 april;86.1;53.9;-7.1;4.8;;;;;86.4;54.0;-4.5;7.7
1115;474 Winkels in consumenten-elektronica;2005 mei;90.1;57.1;-4.8;7.8;;;;;87.0;55.1;-5.1;7.4
1116;474 Winkels in consumenten-elektronica;2005 juni;96.9;62.0;-4.5;7.8;;;;;97.7;62.6;-5.5;6.7
1117;474 Winkels in consumenten-elektronica;2005 2e kwartaal;91.1;57.7;-5.4;6.8;96.9;61.5;-1.1;1.2;90.4;57.2;-5.0;7.3
1118;474 Winkels in consumenten-elektronica;2005 juli;100.4;64.6;-1.8;10.4;;;;;102.8;66.2;-0.5;11.9
1119;474 Winkels in consumenten-elektronica;2005 augustus;98.5;63.7;4.7;16.9;;;;;98.4;63.6;5.0;17.3
1120;474 Winkels in consumenten-elektronica;2005 september;97.5;63.9;4.5;17.3;;;;;98.1;64.3;4.2;17.0
1121;474 Winkels in consumenten-elektronica;2005 3e kwartaal;98.8;64.1;2.3;14.8;101.5;66.0;4.8;7.3;99.7;64.7;2.8;15.3
1122;474 Winkels in consumenten-elektronica;2005 oktober;102.1;67.3;7.0;19.4;;;;;101.8;67.2;4.2;16.3
1123;474 Winkels in consumenten-elektronica;2005 november;105.2;69.8;2.9;14.2;;;;;107.1;71.1;5.9;17.5
1124;474 Winkels in consumenten-elektronica;2005 december;141.1;93.9;3.9;14.0;;;;;140.4;93.4;3.3;13.4
1125;474 Winkels in consumenten-elektronica;2005 4e kwartaal;116.1;77.0;4.5;15.6;103.5;68.5;1.9;3.9;116.4;77.2;4.4;15.6
1126;474 Winkels in consumenten-elektronica;2005;100.0;64.2;-2.1;10.3;100.0;64.2;-2.1;10.3;100.0;64.0;-2.1;10.2
1127;474 Winkels in consumenten-elektronica;2006 januari;109.5;73.5;6.5;16.7;;;;;108.9;73.1;7.9;18.2
1128;474 Winkels in consumenten-elektronica;2006 februari;96.2;64.7;11.4;21.6;;;;;96.9;65.2;11.4;21.6
1129;474 Winkels in consumenten-elektronica;2006 maart;102.6;69.0;10.5;19.3;;;;;104.1;70.0;12.8;21.8
1130;474 Winkels in consumenten-elektronica;2006 1e kwartaal;102.7;69.0;9.3;19.0;107.3;72.5;3.6;5.8;103.3;69.4;10.6;20.4
1131;474 Winkels in consumenten-elektronica;2006 april;94.0;63.9;9.2;18.6;;;;;92.8;63.1;7.5;16.8
1132;474 Winkels in consumenten-elektronica;2006 mei;104.1;71.4;15.5;25.0;;;;;102.4;70.2;17.7;27.4
1133;474 Winkels in consumenten-elektronica;2006 juni;109.0;75.5;12.5;21.7;;;;;108.0;74.8;10.5;19.5
1134;474 Winkels in consumenten-elektronica;2006 2e kwartaal;102.4;70.3;12.4;21.8;108.5;74.6;1.1;2.9;101.1;69.3;11.8;21.2
1135;474 Winkels in consumenten-elektronica;2006 juli;102.2;71.7;1.8;11.0;;;;;102.0;71.6;-0.8;8.2
1136;474 Winkels in consumenten-elektronica;2006 augustus;105.5;74.6;7.1;17.1;;;;;106.6;75.3;8.4;18.5
1137;474 Winkels in consumenten-elektronica;2006 september;102.0;73.0;4.6;14.2;;;;;103.8;74.3;5.9;15.6
1138;474 Winkels in consumenten-elektronica;2006 3e kwartaal;103.2;73.1;4.5;14.1;106.1;75.3;-2.2;0.9;104.1;73.7;4.4;14.0
1139;474 Winkels in consumenten-elektronica;2006 oktober;107.1;77.5;4.9;15.1;;;;;106.6;77.2;4.7;14.8
1140;474 Winkels in consumenten-elektronica;2006 november;111.4;81.5;5.9;16.8;;;;;112.4;82.2;4.9;15.7
1141;474 Winkels in consumenten-elektronica;2006 december;149.7;110.6;6.1;17.7;;;;;148.7;109.9;6.0;17.6
1142;474 Winkels in consumenten-elektronica;2006 4e kwartaal;122.7;89.9;5.7;16.7;109.2;79.9;2.9;6.1;122.6;89.6;5.3;16.1
1143;474 Winkels in consumenten-elektronica;2006;107.8;75.6;7.8;17.7;107.8;75.6;7.8;17.7;107.8;75.3;7.8;17.7
1144;474 Winkels in consumenten-elektronica;2007 januari;116.5;87.2;6.5;18.7;;;;;115.1;86.1;5.6;17.8
1145;474 Winkels in consumenten-elektronica;2007 februari;98.5;74.8;2.4;15.6;;;;;99.6;75.6;2.8;16.0
1146;474 Winkels in consumenten-elektronica;2007 maart;108.2;83.2;5.5;20.7;;;;;109.7;84.4;5.4;20.5
1147;474 Winkels in consumenten-elektronica;2007 1e kwartaal;107.8;81.7;4.9;18.4;112.7;86.0;3.2;7.7;108.1;82.0;4.7;18.2
1148;474 Winkels in consumenten-elektronica;2007 april;93.6;72.4;-0.5;13.2;;;;;90.5;70.0;-2.5;11.0
1149;474 Winkels in consumenten-elektronica;2007 mei;110.1;86.3;5.8;20.9;;;;;108.3;84.9;5.8;20.9
1150;474 Winkels in consumenten-elektronica;2007 juni;116.6;92.9;6.9;23.0;;;;;119.2;94.9;10.3;27.0
1151;474 Winkels in consumenten-elektronica;2007 2e kwartaal;106.8;83.9;4.3;19.3;112.9;88.8;0.2;3.2;106.0;83.2;4.9;20.0
1152;474 Winkels in consumenten-elektronica;2007 juli;117.5;94.4;14.9;31.6;;;;;117.4;94.3;15.1;31.8
1153;474 Winkels in consumenten-elektronica;2007 augustus;104.5;84.9;-1.0;13.8;;;;;106.5;86.5;-0.1;14.8
1154;474 Winkels in consumenten-elektronica;2007 september;104.3;85.5;2.2;17.1;;;;;106.5;87.3;2.6;17.4
1155;474 Winkels in consumenten-elektronica;2007 3e kwartaal;108.7;88.2;5.3;20.7;111.8;90.8;-1.0;2.3;110.1;89.4;5.7;21.2
1156;474 Winkels in consumenten-elektronica;2007 oktober;108.8;90.2;1.6;16.4;;;;;109.0;90.5;2.3;17.2
1157;474 Winkels in consumenten-elektronica;2007 november;116.9;97.3;4.9;19.4;;;;;118.0;98.3;5.0;19.5
1158;474 Winkels in consumenten-elektronica;2007 december;156.0;130.8;4.3;18.2;;;;;151.6;127.1;1.9;15.6
1159;474 Winkels in consumenten-elektronica;2007 4e kwartaal;127.2;106.1;3.7;18.0;113.1;94.3;1.2;3.8;126.2;105.2;3.0;17.3
1160;474 Winkels in consumenten-elektronica;2007;112.6;90.0;4.5;19.1;112.6;90.0;4.5;19.1;112.6;89.7;4.5;19.1
1161;474 Winkels in consumenten-elektronica;2008 januari;119.8;101.2;2.8;16.1;;;;;119.3;100.9;3.7;17.1
1162;474 Winkels in consumenten-elektronica;2008 februari;96.6;82.1;-1.9;9.7;;;;;98.1;83.3;-1.5;10.2
1163;474 Winkels in consumenten-elektronica;2008 maart;103.0;88.7;-4.8;6.6;;;;;101.4;87.3;-7.6;3.5
1164;474 Winkels in consumenten-elektronica;2008 1e kwartaal;106.5;90.7;-1.2;10.9;110.9;95.0;-1.9;0.7;106.3;90.5;-1.7;10.3
1165;474 Winkels in consumenten-elektronica;2008 april;100.6;88.1;7.5;21.8;;;;;101.0;88.5;11.6;26.4
1166;474 Winkels in consumenten-elektronica;2008 mei;108.0;95.4;-2.0;10.5;;;;;105.9;93.6;-2.2;10.2
1167;474 Winkels in consumenten-elektronica;2008 juni;117.5;104.6;0.8;12.6;;;;;116.9;104.0;-1.9;9.6
1168;474 Winkels in consumenten-elektronica;2008 2e kwartaal;108.7;96.0;1.8;14.5;115.1;101.7;3.8;7.1;108.0;95.3;1.9;14.6
1169;474 Winkels in consumenten-elektronica;2008 juli;115.0;102.8;-2.1;9.0;;;;;116.3;104.0;-0.9;10.3
1170;474 Winkels in consumenten-elektronica;2008 augustus;105.7;95.1;1.2;12.1;;;;;108.5;97.6;1.9;12.8
1171;474 Winkels in consumenten-elektronica;2008 september;105.1;95.6;0.8;11.9;;;;;104.2;94.7;-2.2;8.5
1172;474 Winkels in consumenten-elektronica;2008 3e kwartaal;108.6;97.8;-0.1;10.9;111.3;100.3;-3.3;-1.4;109.7;98.8;-0.4;10.5
1173;474 Winkels in consumenten-elektronica;2008 oktober;107.9;99.5;-0.8;10.3;;;;;109.7;101.1;0.6;11.8
1174;474 Winkels in consumenten-elektronica;2008 november;112.0;103.8;-4.2;6.7;;;;;114.2;105.8;-3.3;7.7
1175;474 Winkels in consumenten-elektronica;2008 december;143.8;134.8;-7.9;3.1;;;;;139.5;130.8;-8.0;2.9
