ID;Geslacht;Leeftijd;GGDRegio;Perioden;FormeelOnverzekerdenOpPeildatum_1;NogOnverzekerd6MaandenNaPeildatum_2;FormeelOnverzekerdenOpPeildatum_3;NogOnverzekerd6MaandenNaPeildatum_4
1964;1;2;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2010;;;;
1965;1;2;GGD Zuid-Holland-Zuid (GG);1 mei 2006;;;;
1966;1;2;GGD Zuid-Holland-Zuid (GG);1 mei 2007;;;;
1967;1;2;GGD Zuid-Holland-Zuid (GG);1 mei 2008;;;;
1968;1;2;GGD Zuid-Holland-Zuid (GG);1 mei 2009;;;;
1969;1;2;GGD Zuid-Holland-Zuid (GG);1 mei 2010;640.0;470.0;1.3;1.0
1970;1;2;GGD Zuid-Hollandse Eilanden (GG);1 mei 2006;430.0;300.0;1.5;1.1
1971;1;2;GGD Zuid-Hollandse Eilanden (GG);1 mei 2007;350.0;270.0;1.3;1.0
1972;1;2;GGD Zuid-Hollandse Eilanden (GG);1 mei 2008;320.0;230.0;1.2;0.8
1973;1;2;GGD Zuid-Hollandse Eilanden (GG);1 mei 2009;380.0;290.0;1.3;1.0
1974;1;2;GGD Zuid-Hollandse Eilanden (GG);1 mei 2010;;;;
1975;1;2;GGD Zeeland (GG);1 mei 2006;1080.0;850.0;3.0;2.4
1976;1;2;GGD Zeeland (GG);1 mei 2007;1060.0;780.0;3.0;2.2
1977;1;2;GGD Zeeland (GG);1 mei 2008;960.0;720.0;2.7;2.1
1978;1;2;GGD Zeeland (GG);1 mei 2009;900.0;670.0;2.6;1.9
1979;1;2;GGD Zeeland (GG);1 mei 2010;910.0;640.0;2.6;1.8
1980;1;2;GGD West-Brabant (GG);1 mei 2006;1740.0;1130.0;2.6;1.7
1981;1;2;GGD West-Brabant (GG);1 mei 2007;1560.0;1100.0;2.4;1.7
1982;1;2;GGD West-Brabant (GG);1 mei 2008;1550.0;1110.0;2.4;1.7
1983;1;2;GGD West-Brabant (GG);1 mei 2009;1540.0;1140.0;2.3;1.7
1984;1;2;GGD West-Brabant (GG);1 mei 2010;1410.0;1070.0;2.1;1.6
1985;1;2;GGD Hart voor Brabant (GG);1 mei 2006;2230.0;1560.0;2.1;1.5
1986;1;2;GGD Hart voor Brabant (GG);1 mei 2007;2160.0;1550.0;2.1;1.5
1987;1;2;GGD Hart voor Brabant (GG);1 mei 2008;1980.0;1450.0;1.9;1.4
1988;1;2;GGD Hart voor Brabant (GG);1 mei 2009;1950.0;1390.0;1.9;1.3
1989;1;2;GGD Hart voor Brabant (GG);1 mei 2010;1770.0;1290.0;1.7;1.2
1990;1;2;GGD Zuidoost-Brabant (GG);1 mei 2006;750.0;520.0;1.5;1.1
1991;1;2;GGD Zuidoost-Brabant (GG);1 mei 2007;610.0;430.0;1.3;0.9
1992;1;2;GGD Zuidoost-Brabant (GG);1 mei 2008;;;;
1993;1;2;GGD Zuidoost-Brabant (GG);1 mei 2009;;;;
1994;1;2;GGD Zuidoost-Brabant (GG);1 mei 2010;;;;
1995;1;2;GGD Brabant-Zuidoost (GG);1 mei 2006;;;;
1996;1;2;GGD Brabant-Zuidoost (GG);1 mei 2007;;;;
1997;1;2;GGD Brabant-Zuidoost (GG);1 mei 2008;1970.0;1490.0;2.6;1.9
1998;1;2;GGD Brabant-Zuidoost (GG);1 mei 2009;2110.0;1530.0;2.7;2.0
1999;1;2;GGD Brabant-Zuidoost (GG);1 mei 2010;2030.0;1550.0;2.6;2.0
2000;1;2;GGD Eindhoven (GG);1 mei 2006;1360.0;990.0;4.9;3.6
2001;1;2;GGD Eindhoven (GG);1 mei 2007;1430.0;940.0;4.9;3.2
2002;1;2;GGD Eindhoven (GG);1 mei 2008;;;;
2003;1;2;GGD Eindhoven (GG);1 mei 2009;;;;
2004;1;2;GGD Eindhoven (GG);1 mei 2010;;;;
2005;1;2;GGD Noord- en Midden-Limburg (GG);1 mei 2006;1010.0;740.0;2.1;1.6
2006;1;2;GGD Noord- en Midden-Limburg (GG);1 mei 2007;930.0;730.0;2.0;1.6
2007;1;2;GGD Noord- en Midden-Limburg (GG);1 mei 2008;860.0;620.0;1.9;1.3
2008;1;2;GGD Noord- en Midden-Limburg (GG);1 mei 2009;790.0;620.0;1.7;1.3
2009;1;2;GGD Noord- en Midden-Limburg (GG);1 mei 2010;710.0;540.0;1.5;1.1
2010;1;2;GGD Zuid-Limburg (GG);1 mei 2006;2420.0;1770.0;4.1;3.0
2011;1;2;GGD Zuid-Limburg (GG);1 mei 2007;2100.0;1540.0;3.7;2.7
2012;1;2;GGD Zuid-Limburg (GG);1 mei 2008;1890.0;1460.0;3.3;2.6
2013;1;2;GGD Zuid-Limburg (GG);1 mei 2009;2010.0;1590.0;3.5;2.7
2014;1;2;GGD Zuid-Limburg (GG);1 mei 2010;2090.0;1710.0;3.6;2.9
2015;1;2;GGD Fryslân (GG);1 mei 2006;1620.0;1190.0;2.5;1.8
2016;1;2;GGD Fryslân (GG);1 mei 2007;1420.0;1120.0;2.2;1.7
2017;1;2;GGD Fryslân (GG);1 mei 2008;1290.0;970.0;2.0;1.5
2018;1;2;GGD Fryslân (GG);1 mei 2009;1140.0;940.0;1.8;1.5
2019;1;2;GGD Fryslân (GG);1 mei 2010;1060.0;800.0;1.6;1.2
2020;1;2;GGD Zaanstreek/Waterland (GG);1 mei 2006;630.0;430.0;2.1;1.4
2021;1;2;GGD Zaanstreek/Waterland (GG);1 mei 2007;570.0;400.0;1.9;1.3
2022;1;2;GGD Zaanstreek/Waterland (GG);1 mei 2008;520.0;370.0;1.7;1.2
2023;1;2;GGD Zaanstreek/Waterland (GG);1 mei 2009;580.0;410.0;1.9;1.4
2024;1;2;GGD Zaanstreek/Waterland (GG);1 mei 2010;460.0;340.0;1.5;1.1
2025;1;3;Nederland;1 mei 2006;45200.0;33960.0;2.3;1.8
2026;1;3;Nederland;1 mei 2007;34490.0;26230.0;1.8;1.4
2027;1;3;Nederland;1 mei 2008;34600.0;27340.0;1.8;1.4
2028;1;3;Nederland;1 mei 2009;34180.0;27220.0;1.8;1.4
2029;1;3;Nederland;1 mei 2010;30980.0;24780.0;1.7;1.3
2030;1;3;Hulpverleningsdienst Groningen (GG);1 mei 2006;1220.0;950.0;1.9;1.5
2031;1;3;Hulpverleningsdienst Groningen (GG);1 mei 2007;950.0;710.0;1.5;1.1
2032;1;3;Hulpverleningsdienst Groningen (GG);1 mei 2008;850.0;660.0;1.3;1.0
2033;1;3;Hulpverleningsdienst Groningen (GG);1 mei 2009;860.0;680.0;1.4;1.1
2034;1;3;Hulpverleningsdienst Groningen (GG);1 mei 2010;860.0;710.0;1.4;1.2
2035;1;3;GGD Drenthe (GG);1 mei 2006;720.0;560.0;1.3;1.0
2036;1;3;GGD Drenthe (GG);1 mei 2007;560.0;430.0;1.0;0.8
2037;1;3;GGD Drenthe (GG);1 mei 2008;520.0;400.0;1.0;0.7
2038;1;3;GGD Drenthe (GG);1 mei 2009;490.0;400.0;0.9;0.7
2039;1;3;GGD Drenthe (GG);1 mei 2010;400.0;330.0;0.8;0.6
2040;1;3;GGD Regio IJssel-Vecht (GG);1 mei 2006;580.0;460.0;1.2;0.9
2041;1;3;GGD Regio IJssel-Vecht (GG);1 mei 2007;450.0;360.0;0.9;0.7
2042;1;3;GGD Regio IJssel-Vecht (GG);1 mei 2008;430.0;350.0;0.9;0.7
2043;1;3;GGD Regio IJssel-Vecht (GG);1 mei 2009;;;;
2044;1;3;GGD Regio IJssel-Vecht (GG);1 mei 2010;;;;
2045;1;3;GGD IJsselland (GG);1 mei 2006;;;;
2046;1;3;GGD IJsselland (GG);1 mei 2007;;;;
2047;1;3;GGD IJsselland (GG);1 mei 2008;;;;
2048;1;3;GGD IJsselland (GG);1 mei 2009;410.0;330.0;0.8;0.7
2049;1;3;GGD IJsselland (GG);1 mei 2010;360.0;290.0;0.7;0.6
2050;1;3;GGD Regio Twente (GG);1 mei 2006;1320.0;910.0;1.9;1.3
2051;1;3;GGD Regio Twente (GG);1 mei 2007;880.0;660.0;1.2;0.9
2052;1;3;GGD Regio Twente (GG);1 mei 2008;890.0;710.0;1.3;1.0
2053;1;3;GGD Regio Twente (GG);1 mei 2009;900.0;720.0;1.3;1.0
2054;1;3;GGD Regio Twente (GG);1 mei 2010;800.0;660.0;1.2;1.0
2055;1;3;GGD Gelre-IJssel (GG);1 mei 2006;1270.0;980.0;1.5;1.2
2056;1;3;GGD Gelre-IJssel (GG);1 mei 2007;960.0;750.0;1.1;0.9
2057;1;3;GGD Gelre-IJssel (GG);1 mei 2008;910.0;720.0;1.1;0.9
2058;1;3;GGD Gelre-IJssel (GG);1 mei 2009;960.0;790.0;1.0;0.8
2059;1;3;GGD Gelre-IJssel (GG);1 mei 2010;890.0;710.0;0.9;0.7
2060;1;3;GGD Regio Noord-Veluwe (GG);1 mei 2006;190.0;160.0;1.1;0.9
2061;1;3;GGD Regio Noord-Veluwe (GG);1 mei 2007;140.0;110.0;0.8;0.6
2062;1;3;GGD Regio Noord-Veluwe (GG);1 mei 2008;150.0;120.0;0.8;0.7
2063;1;3;GGD Regio Noord-Veluwe (GG);1 mei 2009;;;;
2064;1;3;GGD Regio Noord-Veluwe (GG);1 mei 2010;;;;
2065;1;3;Hulpverlening Gelderland-Midden (GG);1 mei 2006;1870.0;1510.0;2.5;2.0
2066;1;3;Hulpverlening Gelderland-Midden (GG);1 mei 2007;1480.0;1240.0;2.0;1.6
2067;1;3;Hulpverlening Gelderland-Midden (GG);1 mei 2008;1580.0;1260.0;2.1;1.7
2068;1;3;Hulpverlening Gelderland-Midden (GG);1 mei 2009;1560.0;1330.0;2.1;1.8
2069;1;3;Hulpverlening Gelderland-Midden (GG);1 mei 2010;1480.0;1200.0;2.0;1.6
2070;1;3;GGD Rivierenland (GG);1 mei 2006;260.0;210.0;1.0;0.8
2071;1;3;GGD Rivierenland (GG);1 mei 2007;210.0;170.0;0.8;0.6
2072;1;3;GGD Rivierenland (GG);1 mei 2008;240.0;190.0;0.9;0.7
2073;1;3;GGD Rivierenland (GG);1 mei 2009;190.0;150.0;0.8;0.6
2074;1;3;GGD Rivierenland (GG);1 mei 2010;190.0;140.0;0.7;0.6
2075;1;3;GGD Regio Nijmegen (GG);1 mei 2006;860.0;690.0;2.3;1.8
2076;1;3;GGD Regio Nijmegen (GG);1 mei 2007;680.0;510.0;1.8;1.4
2077;1;3;GGD Regio Nijmegen (GG);1 mei 2008;650.0;530.0;1.8;1.4
2078;1;3;GGD Regio Nijmegen (GG);1 mei 2009;610.0;510.0;1.7;1.4
2079;1;3;GGD Regio Nijmegen (GG);1 mei 2010;530.0;430.0;1.5;1.2
2080;1;3;Hulpverleningsdienst Flevoland (GG);1 mei 2006;930.0;690.0;2.0;1.5
2081;1;3;Hulpverleningsdienst Flevoland (GG);1 mei 2007;710.0;540.0;1.5;1.1
2082;1;3;Hulpverleningsdienst Flevoland (GG);1 mei 2008;710.0;550.0;1.5;1.2
2083;1;3;Hulpverleningsdienst Flevoland (GG);1 mei 2009;;;;
2084;1;3;Hulpverleningsdienst Flevoland (GG);1 mei 2010;;;;
2085;1;3;GGD Flevoland (GG);1 mei 2006;;;;
2086;1;3;GGD Flevoland (GG);1 mei 2007;;;;
2087;1;3;GGD Flevoland (GG);1 mei 2008;;;;
2088;1;3;GGD Flevoland (GG);1 mei 2009;820.0;650.0;1.8;1.4
2089;1;3;GGD Flevoland (GG);1 mei 2010;740.0;600.0;1.6;1.3
2090;1;3;GGD Eemland (GG);1 mei 2006;540.0;430.0;1.6;1.3
2091;1;3;GGD Eemland (GG);1 mei 2007;430.0;340.0;1.3;1.0
2092;1;3;GGD Eemland (GG);1 mei 2008;420.0;350.0;1.2;1.0
2093;1;3;GGD Eemland (GG);1 mei 2009;;;;
2094;1;3;GGD Eemland (GG);1 mei 2010;;;;
2095;1;3;GG en GD Utrecht (GG);1 mei 2006;1040.0;780.0;2.8;2.1
2096;1;3;GG en GD Utrecht (GG);1 mei 2007;750.0;580.0;2.2;1.7
2097;1;3;GG en GD Utrecht (GG);1 mei 2008;800.0;660.0;2.2;1.8
2098;1;3;GG en GD Utrecht (GG);1 mei 2009;770.0;590.0;2.1;1.6
2099;1;3;GG en GD Utrecht (GG);1 mei 2010;730.0;570.0;2.0;1.5
2100;1;3;GGD Midden-Nederland (GG);1 mei 2006;990.0;750.0;1.4;1.0
2101;1;3;GGD Midden-Nederland (GG);1 mei 2007;730.0;560.0;1.0;0.8
2102;1;3;GGD Midden-Nederland (GG);1 mei 2008;720.0;590.0;1.0;0.8
2103;1;3;GGD Midden-Nederland (GG);1 mei 2009;1040.0;840.0;1.0;0.8
2104;1;3;GGD Midden-Nederland (GG);1 mei 2010;880.0;690.0;0.9;0.7
2105;1;3;GGD Kop van Noord-Holland (GG);1 mei 2006;380.0;280.0;2.0;1.5
2106;1;3;GGD Kop van Noord-Holland (GG);1 mei 2007;;;;
2107;1;3;GGD Kop van Noord-Holland (GG);1 mei 2008;;;;
2108;1;3;GGD Kop van Noord-Holland (GG);1 mei 2009;;;;
2109;1;3;GGD Kop van Noord-Holland (GG);1 mei 2010;;;;
2110;1;3;GGD Hollands-Noorden (GG);1 mei 2006;;;;
2111;1;3;GGD Hollands-Noorden (GG);1 mei 2007;920.0;680.0;1.2;0.9
2112;1;3;GGD Hollands-Noorden (GG);1 mei 2008;900.0;690.0;1.2;0.9
2113;1;3;GGD Hollands-Noorden (GG);1 mei 2009;840.0;650.0;1.2;0.9
2114;1;3;GGD Hollands-Noorden (GG);1 mei 2010;690.0;550.0;1.0;0.8
2115;1;3;GGD Westfriesland (GG);1 mei 2006;280.0;210.0;1.2;0.9
2116;1;3;GGD Westfriesland (GG);1 mei 2007;;;;
2117;1;3;GGD Westfriesland (GG);1 mei 2008;;;;
2118;1;3;GGD Westfriesland (GG);1 mei 2009;;;;
2119;1;3;GGD Westfriesland (GG);1 mei 2010;;;;
2120;1;3;GGD Noord-Kennemerland (GG);1 mei 2006;540.0;420.0;1.8;1.4
2121;1;3;GGD Noord-Kennemerland (GG);1 mei 2007;;;;
2122;1;3;GGD Noord-Kennemerland (GG);1 mei 2008;;;;
2123;1;3;GGD Noord-Kennemerland (GG);1 mei 2009;;;;
2124;1;3;GGD Noord-Kennemerland (GG);1 mei 2010;;;;
2125;1;3;GGD Kennemerland (GG);1 mei 2006;1000.0;780.0;2.3;1.8
2126;1;3;GGD Kennemerland (GG);1 mei 2007;;;;
2127;1;3;GGD Kennemerland (GG);1 mei 2008;;;;
2128;1;3;GGD Kennemerland (GG);1 mei 2009;;;;
2129;1;3;GGD Kennemerland (GG);1 mei 2010;;;;
2130;1;3;Hulpverleningsdienst Kennemerland (GG);1 mei 2006;;;;
2131;1;3;Hulpverleningsdienst Kennemerland (GG);1 mei 2007;750.0;590.0;1.7;1.3
2132;1;3;Hulpverleningsdienst Kennemerland (GG);1 mei 2008;1060.0;860.0;1.7;1.4
2133;1;3;Hulpverleningsdienst Kennemerland (GG);1 mei 2009;;;;
2134;1;3;Hulpverleningsdienst Kennemerland (GG);1 mei 2010;;;;
2135;1;3;GGD Kennemerland (GG);1 mei 2006;;;;
2136;1;3;GGD Kennemerland (GG);1 mei 2007;;;;
2137;1;3;GGD Kennemerland (GG);1 mei 2008;;;;
2138;1;3;GGD Kennemerland (GG);1 mei 2009;1090.0;880.0;1.8;1.4
2139;1;3;GGD Kennemerland (GG);1 mei 2010;960.0;750.0;1.6;1.2
2140;1;3;GGD Amsterdam (GG);1 mei 2006;7100.0;5190.0;6.6;4.8
2141;1;3;GGD Amsterdam (GG);1 mei 2007;5140.0;3710.0;5.1;3.7
2142;1;3;GGD Amsterdam (GG);1 mei 2008;5350.0;3990.0;4.5;3.4
2143;1;3;GGD Amsterdam (GG);1 mei 2009;5860.0;4570.0;4.9;3.9
2144;1;3;GGD Amsterdam (GG);1 mei 2010;5020.0;3910.0;4.3;3.3
2145;1;3;GGD Amstelland - de Meerlanden (GG);1 mei 2006;920.0;690.0;2.6;2.0
2146;1;3;GGD Amstelland - de Meerlanden (GG);1 mei 2007;730.0;540.0;2.0;1.5
2147;1;3;GGD Amstelland - de Meerlanden (GG);1 mei 2008;;;;
2148;1;3;GGD Amstelland - de Meerlanden (GG);1 mei 2009;;;;
2149;1;3;GGD Amstelland - de Meerlanden (GG);1 mei 2010;;;;
2150;1;3;GGD Gooi en Vechtstreek (GG);1 mei 2006;540.0;400.0;2.0;1.5
2151;1;3;GGD Gooi en Vechtstreek (GG);1 mei 2007;410.0;300.0;1.5;1.1
2152;1;3;GGD Gooi en Vechtstreek (GG);1 mei 2008;460.0;360.0;1.7;1.3
2153;1;3;GGD Gooi en Vechtstreek (GG);1 mei 2009;460.0;350.0;1.7;1.3
2154;1;3;GGD Gooi en Vechtstreek (GG);1 mei 2010;400.0;320.0;1.5;1.2
2155;1;3;GGD Den Haag (GG);1 mei 2006;3940.0;2710.0;6.4;4.4
2156;1;3;GGD Den Haag (GG);1 mei 2007;2840.0;2050.0;4.9;3.5
2157;1;3;GGD Den Haag (GG);1 mei 2008;3210.0;2600.0;5.4;4.4
2158;1;3;GGD Den Haag (GG);1 mei 2009;3110.0;2430.0;5.2;4.1
2159;1;3;GGD Den Haag (GG);1 mei 2010;2890.0;2350.0;4.8;3.9
2160;1;3;GGD Zuid-Holland-West (GG);1 mei 2006;1840.0;1440.0;3.1;2.5
2161;1;3;GGD Zuid-Holland-West (GG);1 mei 2007;1600.0;1270.0;2.7;2.1
2162;1;3;GGD Zuid-Holland-West (GG);1 mei 2008;1580.0;1300.0;2.7;2.2
2163;1;3;GGD Zuid-Holland-West (GG);1 mei 2009;1560.0;1260.0;2.7;2.2
2164;1;3;GGD Zuid-Holland-West (GG);1 mei 2010;1400.0;1170.0;2.5;2.1
2165;1;3;GGD Hollands-Midden (GG);1 mei 2006;1960.0;1600.0;2.3;1.8
2166;1;3;GGD Hollands-Midden (GG);1 mei 2007;1510.0;1200.0;1.7;1.4
2167;1;3;GGD Hollands-Midden (GG);1 mei 2008;1540.0;1270.0;1.8;1.5
2168;1;3;GGD Hollands-Midden (GG);1 mei 2009;1380.0;1140.0;1.6;1.3
2169;1;3;GGD Hollands-Midden (GG);1 mei 2010;1240.0;990.0;1.5;1.2
2170;1;3;GGD Rotterdam en omstreken (GG);1 mei 2006;3610.0;2580.0;3.6;2.6
2171;1;3;GGD Rotterdam en omstreken (GG);1 mei 2007;;;;
2172;1;3;GGD Rotterdam en omstreken (GG);1 mei 2008;;;;
2173;1;3;GGD Rotterdam en omstreken (GG);1 mei 2009;;;;
2174;1;3;GGD Rotterdam en omstreken (GG);1 mei 2010;;;;
2175;1;3;GGD Rotterdam-Rijnmond (GG);1 mei 2006;;;;
2176;1;3;GGD Rotterdam-Rijnmond (GG);1 mei 2007;2930.0;2220.0;2.5;1.9
2177;1;3;GGD Rotterdam-Rijnmond (GG);1 mei 2008;2960.0;2260.0;2.5;1.9
2178;1;3;GGD Rotterdam-Rijnmond (GG);1 mei 2009;2980.0;2360.0;2.6;2.0
2179;1;3;GGD Rotterdam-Rijnmond (GG);1 mei 2010;3310.0;2590.0;2.4;1.9
2180;1;3;GGD Nieuwe Waterweg Noord (GG);1 mei 2006;500.0;340.0;2.4;1.6
2181;1;3;GGD Nieuwe Waterweg Noord (GG);1 mei 2007;;;;
2182;1;3;GGD Nieuwe Waterweg Noord (GG);1 mei 2008;;;;
2183;1;3;GGD Nieuwe Waterweg Noord (GG);1 mei 2009;;;;
2184;1;3;GGD Nieuwe Waterweg Noord (GG);1 mei 2010;;;;
2185;1;3;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2006;800.0;640.0;1.8;1.4
2186;1;3;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2007;680.0;570.0;1.5;1.3
2187;1;3;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2008;720.0;600.0;1.6;1.4
2188;1;3;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2009;570.0;450.0;1.3;1.0
2189;1;3;GGD Regio Zuid-Holland-Zuid (GG);1 mei 2010;;;;
2190;1;3;GGD Zuid-Holland-Zuid (GG);1 mei 2006;;;;
2191;1;3;GGD Zuid-Holland-Zuid (GG);1 mei 2007;;;;
2192;1;3;GGD Zuid-Holland-Zuid (GG);1 mei 2008;;;;
2193;1;3;GGD Zuid-Holland-Zuid (GG);1 mei 2009;;;;
2194;1;3;GGD Zuid-Holland-Zuid (GG);1 mei 2010;560.0;450.0;1.1;0.9
2195;1;3;GGD Zuid-Hollandse Eilanden (GG);1 mei 2006;340.0;250.0;1.0;0.7
2196;1;3;GGD Zuid-Hollandse Eilanden (GG);1 mei 2007;270.0;200.0;0.8;0.6
2197;1;3;GGD Zuid-Hollandse Eilanden (GG);1 mei 2008;260.0;210.0;0.8;0.6
2198;1;3;GGD Zuid-Hollandse Eilanden (GG);1 mei 2009;330.0;270.0;1.0;0.8
2199;1;3;GGD Zuid-Hollandse Eilanden (GG);1 mei 2010;;;;
2200;1;3;GGD Zeeland (GG);1 mei 2006;710.0;580.0;1.7;1.4
2201;1;3;GGD Zeeland (GG);1 mei 2007;610.0;480.0;1.4;1.1
2202;1;3;GGD Zeeland (GG);1 mei 2008;650.0;500.0;1.6;1.2
2203;1;3;GGD Zeeland (GG);1 mei 2009;660.0;540.0;1.6;1.3
2204;1;3;GGD Zeeland (GG);1 mei 2010;620.0;510.0;1.5;1.3
2205;1;3;GGD West-Brabant (GG);1 mei 2006;1260.0;950.0;1.6;1.2
2206;1;3;GGD West-Brabant (GG);1 mei 2007;1030.0;770.0;1.3;0.9
2207;1;3;GGD West-Brabant (GG);1 mei 2008;1040.0;790.0;1.3;1.0
2208;1;3;GGD West-Brabant (GG);1 mei 2009;970.0;720.0;1.2;0.9
2209;1;3;GGD West-Brabant (GG);1 mei 2010;840.0;640.0;1.1;0.8
2210;1;3;GGD Hart voor Brabant (GG);1 mei 2006;1590.0;1140.0;1.3;0.9
2211;1;3;GGD Hart voor Brabant (GG);1 mei 2007;1280.0;950.0;1.0;0.8
2212;1;3;GGD Hart voor Brabant (GG);1 mei 2008;1340.0;1050.0;1.1;0.9
2213;1;3;GGD Hart voor Brabant (GG);1 mei 2009;1340.0;1040.0;1.1;0.9
2214;1;3;GGD Hart voor Brabant (GG);1 mei 2010;1200.0;950.0;1.0;0.8
2215;1;3;GGD Zuidoost-Brabant (GG);1 mei 2006;690.0;500.0;1.1;0.8
2216;1;3;GGD Zuidoost-Brabant (GG);1 mei 2007;520.0;390.0;0.8;0.6
2217;1;3;GGD Zuidoost-Brabant (GG);1 mei 2008;;;;
2218;1;3;GGD Zuidoost-Brabant (GG);1 mei 2009;;;;
2219;1;3;GGD Zuidoost-Brabant (GG);1 mei 2010;;;;
2220;1;3;GGD Brabant-Zuidoost (GG);1 mei 2006;;;;
2221;1;3;GGD Brabant-Zuidoost (GG);1 mei 2007;;;;
2222;1;3;GGD Brabant-Zuidoost (GG);1 mei 2008;1110.0;850.0;1.3;1.0
2223;1;3;GGD Brabant-Zuidoost (GG);1 mei 2009;1100.0;810.0;1.3;0.9
2224;1;3;GGD Brabant-Zuidoost (GG);1 mei 2010;970.0;770.0;1.2;0.9
2225;1;3;GGD Eindhoven (GG);1 mei 2006;660.0;460.0;2.6;1.8
2226;1;3;GGD Eindhoven (GG);1 mei 2007;470.0;330.0;1.9;1.3
2227;1;3;GGD Eindhoven (GG);1 mei 2008;;;;
2228;1;3;GGD Eindhoven (GG);1 mei 2009;;;;
2229;1;3;GGD Eindhoven (GG);1 mei 2010;;;;
2230;1;3;GGD Noord- en Midden-Limburg (GG);1 mei 2006;1030.0;820.0;1.7;1.4
2231;1;3;GGD Noord- en Midden-Limburg (GG);1 mei 2007;920.0;720.0;1.5;1.2
2232;1;3;GGD Noord- en Midden-Limburg (GG);1 mei 2008;860.0;690.0;1.4;1.2
2233;1;3;GGD Noord- en Midden-Limburg (GG);1 mei 2009;810.0;680.0;1.4;1.2
2234;1;3;GGD Noord- en Midden-Limburg (GG);1 mei 2010;730.0;590.0;1.3;1.0
2235;1;3;GGD Zuid-Limburg (GG);1 mei 2006;2190.0;1800.0;3.2;2.6
2236;1;3;GGD Zuid-Limburg (GG);1 mei 2007;1800.0;1440.0;2.5;2.0
2237;1;3;GGD Zuid-Limburg (GG);1 mei 2008;1570.0;1350.0;2.3;2.0
2238;1;3;GGD Zuid-Limburg (GG);1 mei 2009;1440.0;1220.0;2.2;1.9
2239;1;3;GGD Zuid-Limburg (GG);1 mei 2010;1350.0;1190.0;2.1;1.9
2240;1;3;GGD Fryslân (GG);1 mei 2006;950.0;720.0;1.3;1.0
2241;1;3;GGD Fryslân (GG);1 mei 2007;720.0;580.0;1.0;0.8
2242;1;3;GGD Fryslân (GG);1 mei 2008;720.0;590.0;1.0;0.8
2243;1;3;GGD Fryslân (GG);1 mei 2009;650.0;540.0;0.9;0.7
2244;1;3;GGD Fryslân (GG);1 mei 2010;590.0;450.0;0.8;0.6
2245;1;3;GGD Zaanstreek/Waterland (GG);1 mei 2006;590.0;420.0;1.6;1.1
2246;1;3;GGD Zaanstreek/Waterland (GG);1 mei 2007;410.0;310.0;1.1;0.8
2247;1;3;GGD Zaanstreek/Waterland (GG);1 mei 2008;410.0;300.0;1.1;0.8
2248;1;3;GGD Zaanstreek/Waterland (GG);1 mei 2009;430.0;330.0;1.1;0.9
2249;1;3;GGD Zaanstreek/Waterland (GG);1 mei 2010;360.0;290.0;1.0;0.8
2250;1;4;Nederland;1 mei 2006;17000.0;13570.0;1.0;0.8
2251;1;4;Nederland;1 mei 2007;12210.0;9850.0;0.8;0.6
2252;1;4;Nederland;1 mei 2008;13190.0;11090.0;0.8;0.7
2253;1;4;Nederland;1 mei 2009;13220.0;11070.0;0.8;0.7
2254;1;4;Nederland;1 mei 2010;12460.0;10370.0;0.7;0.6
2255;1;4;Hulpverleningsdienst Groningen (GG);1 mei 2006;410.0;340.0;0.7;0.6
2256;1;4;Hulpverleningsdienst Groningen (GG);1 mei 2007;280.0;240.0;0.5;0.4
2257;1;4;Hulpverleningsdienst Groningen (GG);1 mei 2008;310.0;260.0;0.5;0.4
2258;1;4;Hulpverleningsdienst Groningen (GG);1 mei 2009;320.0;270.0;0.5;0.5
2259;1;4;Hulpverleningsdienst Groningen (GG);1 mei 2010;290.0;250.0;0.5;0.4
2260;1;4;GGD Drenthe (GG);1 mei 2006;300.0;240.0;0.6;0.4
2261;1;4;GGD Drenthe (GG);1 mei 2007;200.0;170.0;0.4;0.3
2262;1;4;GGD Drenthe (GG);1 mei 2008;240.0;210.0;0.4;0.4
2263;1;4;GGD Drenthe (GG);1 mei 2009;230.0;200.0;0.4;0.4
2264;1;4;GGD Drenthe (GG);1 mei 2010;200.0;170.0;0.4;0.3
2265;1;4;GGD Regio IJssel-Vecht (GG);1 mei 2006;250.0;210.0;0.6;0.5
2266;1;4;GGD Regio IJssel-Vecht (GG);1 mei 2007;180.0;150.0;0.4;0.4
2267;1;4;GGD Regio IJssel-Vecht (GG);1 mei 2008;190.0;170.0;0.4;0.4
2268;1;4;GGD Regio IJssel-Vecht (GG);1 mei 2009;;;;
2269;1;4;GGD Regio IJssel-Vecht (GG);1 mei 2010;;;;
2270;1;4;GGD IJsselland (GG);1 mei 2006;;;;
2271;1;4;GGD IJsselland (GG);1 mei 2007;;;;
2272;1;4;GGD IJsselland (GG);1 mei 2008;;;;
2273;1;4;GGD IJsselland (GG);1 mei 2009;210.0;180.0;0.5;0.4
2274;1;4;GGD IJsselland (GG);1 mei 2010;190.0;170.0;0.4;0.4
2275;1;4;GGD Regio Twente (GG);1 mei 2006;420.0;300.0;0.7;0.5
2276;1;4;GGD Regio Twente (GG);1 mei 2007;250.0;200.0;0.4;0.3
