ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
4914;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2002 3e kwartaal;94410.0;82200.0;8830.0;3380.0;;
4915;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2002 4e kwartaal;94980.0;82610.0;8950.0;3410.0;;
4916;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2003 1e kwartaal;94510.0;82080.0;9000.0;3430.0;;
4917;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2003 2e kwartaal;94110.0;81600.0;9050.0;3470.0;;
4918;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2003 3e kwartaal;93470.0;80830.0;9140.0;3510.0;;
4919;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2003 4e kwartaal;93140.0;80430.0;9210.0;3500.0;;
4920;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2004 1e kwartaal;91940.0;79260.0;9260.0;3410.0;;
4921;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2004 2e kwartaal;91600.0;78840.0;9360.0;3400.0;;
4922;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2004 3e kwartaal;91280.0;78350.0;9520.0;3410.0;;
4923;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2004 4e kwartaal;91090.0;78030.0;9560.0;3510.0;;
4924;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2005 1e kwartaal;89990.0;76920.0;9580.0;3490.0;;
4925;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2005 2e kwartaal;88480.0;75340.0;9600.0;3540.0;;
4926;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2005 3e kwartaal;86550.0;73500.0;9650.0;3390.0;;
4927;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2005 4e kwartaal;84850.0;71770.0;9760.0;3320.0;;
4928;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2006 1e kwartaal;83740.0;70210.0;9960.0;3230.0;40.0;310.0
4929;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2006 2e kwartaal;82150.0;68270.0;9930.0;3120.0;120.0;710.0
4930;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2006 3e kwartaal;81190.0;66730.0;10040.0;3040.0;210.0;1170.0
4931;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2006 4e kwartaal;80770.0;65620.0;10210.0;2960.0;310.0;1670.0
4932;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2007 1e kwartaal;80440.0;64510.0;10480.0;2900.0;410.0;2140.0
4933;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2007 2e kwartaal;79810.0;63310.0;10670.0;2830.0;490.0;2510.0
4934;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2007 3e kwartaal;79300.0;62220.0;10870.0;2750.0;600.0;2860.0
4935;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2007 4e kwartaal;79120.0;61480.0;10970.0;2720.0;690.0;3260.0
4936;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2008 1e kwartaal;78830.0;60480.0;11210.0;2650.0;780.0;3720.0
4937;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2008 2e kwartaal;78720.0;59610.0;11460.0;2570.0;880.0;4200.0
4938;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2008 3e kwartaal;78450.0;58620.0;11760.0;2500.0;1000.0;4570.0
4939;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2008 4e kwartaal;78250.0;57560.0;12120.0;2450.0;1130.0;4990.0
4940;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2009 1e kwartaal;78190.0;56620.0;12400.0;2370.0;1310.0;5490.0
4941;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2009 2e kwartaal;77900.0;55740.0;12600.0;2310.0;1400.0;5850.0
4942;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2009 3e kwartaal;77650.0;54760.0;12860.0;2240.0;1480.0;6310.0
4943;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2009 4e kwartaal;77990.0;53910.0;13340.0;2170.0;1660.0;6910.0
4944;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2010 1e kwartaal;76680.0;51890.0;13340.0;2150.0;1830.0;7480.0
4945;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2010 2e kwartaal;76400.0;50880.0;13560.0;2090.0;1940.0;7930.0
4946;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2010 3e kwartaal;76520.0;50140.0;13800.0;2020.0;2090.0;8470.0
4947;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2010 4e kwartaal;76820.0;49420.0;14140.0;1970.0;2250.0;9040.0
4948;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2011 1e kwartaal;76420.0;48200.0;14400.0;1880.0;2370.0;9580.0
4949;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2011 2e kwartaal;76140.0;47010.0;14670.0;1810.0;2500.0;10150.0
4950;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2011 3e kwartaal;75930.0;45860.0;14890.0;1730.0;2630.0;10820.0
4951;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2011 4e kwartaal;75780.0;44830.0;15130.0;1670.0;2770.0;11390.0
4952;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2012 1e kwartaal;75520.0;43690.0;15370.0;1590.0;2910.0;11970.0
4953;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2012 2e kwartaal;75460.0;42980.0;15550.0;1540.0;3040.0;12350.0
4954;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2012 3e kwartaal;75170.0;41940.0;15820.0;1470.0;3120.0;12820.0
4955;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2012 4e kwartaal;75060.0;41050.0;16000.0;1430.0;3210.0;13380.0
4956;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2013 1e kwartaal;75280.0;40410.0;16290.0;1400.0;3290.0;13890.0
4957;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2013 2e kwartaal;75240.0;39580.0;16590.0;1360.0;3410.0;14310.0
4958;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2013 3e kwartaal;75000.0;38610.0;16810.0;1310.0;3540.0;14730.0
4959;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2013 4e kwartaal;75030.0;37810.0;17140.0;1270.0;3720.0;15090.0
4960;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2014 1e kwartaal;75100.0;37190.0;17360.0;1240.0;3900.0;15410.0
4961;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2014 2e kwartaal;75190.0;36450.0;17650.0;1200.0;4110.0;15770.0
4962;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2014 3e kwartaal;74850.0;35510.0;17810.0;1150.0;4270.0;16110.0
4963;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2014 4e kwartaal;74870.0;34750.0;18050.0;1130.0;4440.0;16500.0
4964;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2015 1e kwartaal;74950.0;34260.0;18080.0;1110.0;4710.0;16800.0
4965;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2015 2e kwartaal;74240.0;33400.0;17950.0;1060.0;4820.0;17010.0
4966;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2015 3e kwartaal;73700.0;32600.0;17880.0;1020.0;4980.0;17220.0
4967;Totaal mannen en vrouwen;Totaal leeftijd;Amsterdam (SG);2015 4e kwartaal;73230.0;31790.0;17820.0;980.0;5070.0;17580.0
4968;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1998 1e kwartaal;;;;;;
4969;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1998 2e kwartaal;;;;;;
4970;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1998 3e kwartaal;;;;;;
4971;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1998 4e kwartaal;;;;;;
4972;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1999 1e kwartaal;;;;;;
4973;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1999 2e kwartaal;;;;;;
4974;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1999 3e kwartaal;;;;;;
4975;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);1999 4e kwartaal;;;;;;
4976;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2000 1e kwartaal;25870.0;21850.0;2870.0;1150.0;;
4977;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2000 2e kwartaal;26040.0;21950.0;2950.0;1140.0;;
4978;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2000 3e kwartaal;26140.0;22030.0;2960.0;1150.0;;
4979;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2000 4e kwartaal;26440.0;22300.0;2980.0;1160.0;;
4980;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2001 1e kwartaal;26640.0;22480.0;3010.0;1160.0;;
4981;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2001 2e kwartaal;26820.0;22610.0;3010.0;1200.0;;
4982;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2001 3e kwartaal;26910.0;22690.0;3030.0;1200.0;;
4983;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2001 4e kwartaal;27070.0;22830.0;3030.0;1220.0;;
4984;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2002 1e kwartaal;27710.0;23370.0;3070.0;1270.0;;
4985;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2002 2e kwartaal;27800.0;23480.0;3060.0;1260.0;;
4986;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2002 3e kwartaal;27840.0;23500.0;3060.0;1280.0;;
4987;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2002 4e kwartaal;27890.0;23520.0;3070.0;1300.0;;
4988;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2003 1e kwartaal;27770.0;23410.0;3080.0;1290.0;;
4989;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2003 2e kwartaal;27610.0;23240.0;3090.0;1290.0;;
4990;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2003 3e kwartaal;27370.0;22980.0;3090.0;1290.0;;
4991;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2003 4e kwartaal;27240.0;22850.0;3110.0;1280.0;;
4992;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2004 1e kwartaal;26990.0;22610.0;3130.0;1250.0;;
4993;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2004 2e kwartaal;26800.0;22420.0;3150.0;1240.0;;
4994;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2004 3e kwartaal;26560.0;22170.0;3150.0;1240.0;;
4995;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2004 4e kwartaal;26470.0;22070.0;3160.0;1240.0;;
4996;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2005 1e kwartaal;26100.0;21720.0;3160.0;1220.0;;
4997;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2005 2e kwartaal;25690.0;21290.0;3140.0;1260.0;;
4998;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2005 3e kwartaal;25240.0;20860.0;3160.0;1220.0;;
4999;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2005 4e kwartaal;24740.0;20350.0;3190.0;1200.0;;
5000;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2006 1e kwartaal;24390.0;19900.0;3240.0;1170.0;20.0;70.0
5001;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2006 2e kwartaal;23940.0;19390.0;3240.0;1140.0;40.0;130.0
5002;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2006 3e kwartaal;23620.0;18950.0;3260.0;1110.0;50.0;240.0
5003;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2006 4e kwartaal;23390.0;18590.0;3310.0;1080.0;80.0;330.0
5004;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2007 1e kwartaal;23130.0;18170.0;3370.0;1050.0;110.0;430.0
5005;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2007 2e kwartaal;22880.0;17820.0;3420.0;1010.0;140.0;490.0
5006;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2007 3e kwartaal;22640.0;17460.0;3480.0;990.0;160.0;560.0
5007;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2007 4e kwartaal;22580.0;17240.0;3560.0;960.0;180.0;650.0
5008;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2008 1e kwartaal;22460.0;16930.0;3640.0;930.0;210.0;740.0
5009;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2008 2e kwartaal;22300.0;16650.0;3670.0;900.0;230.0;850.0
5010;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2008 3e kwartaal;22110.0;16350.0;3740.0;860.0;250.0;900.0
5011;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2008 4e kwartaal;22110.0;16090.0;3840.0;850.0;300.0;1030.0
5012;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2009 1e kwartaal;22030.0;15820.0;3890.0;830.0;340.0;1150.0
5013;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2009 2e kwartaal;21910.0;15560.0;3940.0;800.0;380.0;1230.0
5014;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2009 3e kwartaal;21780.0;15250.0;4020.0;770.0;420.0;1320.0
5015;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2009 4e kwartaal;21800.0;15050.0;4090.0;770.0;470.0;1420.0
5016;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2010 1e kwartaal;21610.0;14670.0;4170.0;730.0;510.0;1540.0
5017;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2010 2e kwartaal;21530.0;14380.0;4260.0;710.0;540.0;1650.0
5018;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2010 3e kwartaal;21590.0;14170.0;4350.0;700.0;590.0;1790.0
5019;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2010 4e kwartaal;21650.0;13970.0;4440.0;680.0;630.0;1940.0
5020;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2011 1e kwartaal;21610.0;13690.0;4480.0;650.0;670.0;2130.0
5021;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2011 2e kwartaal;21420.0;13320.0;4510.0;600.0;710.0;2280.0
5022;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2011 3e kwartaal;21310.0;13000.0;4580.0;570.0;740.0;2430.0
5023;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2011 4e kwartaal;21220.0;12700.0;4630.0;550.0;780.0;2580.0
5024;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2012 1e kwartaal;21020.0;12330.0;4680.0;500.0;810.0;2700.0
5025;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2012 2e kwartaal;20970.0;12140.0;4720.0;480.0;850.0;2790.0
5026;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2012 3e kwartaal;20840.0;11850.0;4770.0;460.0;880.0;2880.0
5027;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2012 4e kwartaal;20810.0;11590.0;4840.0;450.0;920.0;3010.0
5028;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2013 1e kwartaal;20840.0;11390.0;4920.0;430.0;970.0;3130.0
5029;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2013 2e kwartaal;20780.0;11120.0;4990.0;410.0;1020.0;3230.0
5030;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2013 3e kwartaal;20730.0;10860.0;5060.0;400.0;1040.0;3370.0
5031;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2013 4e kwartaal;20630.0;10600.0;5100.0;380.0;1060.0;3480.0
5032;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2014 1e kwartaal;20670.0;10430.0;5170.0;370.0;1120.0;3570.0
5033;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2014 2e kwartaal;20640.0;10220.0;5240.0;360.0;1170.0;3640.0
5034;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2014 3e kwartaal;20580.0;9980.0;5320.0;340.0;1230.0;3710.0
5035;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2014 4e kwartaal;20550.0;9770.0;5380.0;330.0;1270.0;3790.0
5036;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2015 1e kwartaal;20500.0;9590.0;5380.0;320.0;1330.0;3880.0
5037;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2015 2e kwartaal;20360.0;9370.0;5390.0;320.0;1350.0;3930.0
5038;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2015 3e kwartaal;20150.0;9140.0;5380.0;310.0;1380.0;3950.0
5039;Totaal mannen en vrouwen;Totaal leeftijd;Haarlem (SG);2015 4e kwartaal;20010.0;8920.0;5370.0;290.0;1420.0;4010.0
5040;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1998 1e kwartaal;;;;;;
5041;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1998 2e kwartaal;;;;;;
5042;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1998 3e kwartaal;;;;;;
5043;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1998 4e kwartaal;;;;;;
5044;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1999 1e kwartaal;;;;;;
5045;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1999 2e kwartaal;;;;;;
5046;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1999 3e kwartaal;;;;;;
5047;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);1999 4e kwartaal;;;;;;
5048;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2000 1e kwartaal;14650.0;11070.0;2850.0;730.0;;
5049;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2000 2e kwartaal;14810.0;11200.0;2870.0;740.0;;
5050;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2000 3e kwartaal;14870.0;11260.0;2870.0;730.0;;
5051;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2000 4e kwartaal;15040.0;11430.0;2870.0;740.0;;
5052;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2001 1e kwartaal;15150.0;11540.0;2870.0;750.0;;
5053;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2001 2e kwartaal;15290.0;11670.0;2870.0;750.0;;
5054;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2001 3e kwartaal;15310.0;11690.0;2870.0;750.0;;
5055;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2001 4e kwartaal;15410.0;11790.0;2850.0;760.0;;
5056;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2002 1e kwartaal;15480.0;11870.0;2850.0;750.0;;
5057;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2002 2e kwartaal;15590.0;11980.0;2850.0;770.0;;
5058;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2002 3e kwartaal;15620.0;11990.0;2860.0;770.0;;
5059;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2002 4e kwartaal;15750.0;12090.0;2890.0;770.0;;
5060;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2003 1e kwartaal;15710.0;12030.0;2900.0;780.0;;
5061;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2003 2e kwartaal;15670.0;11980.0;2920.0;770.0;;
5062;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2003 3e kwartaal;15630.0;11900.0;2940.0;780.0;;
5063;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2003 4e kwartaal;15600.0;11850.0;2970.0;780.0;;
5064;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2004 1e kwartaal;15510.0;11720.0;3010.0;770.0;;
5065;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2004 2e kwartaal;15410.0;11640.0;3000.0;770.0;;
5066;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2004 3e kwartaal;15380.0;11600.0;3010.0;770.0;;
5067;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2004 4e kwartaal;15380.0;11590.0;3010.0;780.0;;
5068;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2005 1e kwartaal;15200.0;11400.0;3030.0;780.0;;
5069;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2005 2e kwartaal;15040.0;11230.0;3040.0;780.0;;
5070;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2005 3e kwartaal;14820.0;11010.0;3060.0;750.0;;
5071;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2005 4e kwartaal;14550.0;10730.0;3090.0;740.0;;
5072;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2006 1e kwartaal;14360.0;10470.0;3110.0;720.0;10.0;50.0
5073;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2006 2e kwartaal;13840.0;10060.0;2970.0;690.0;10.0;120.0
5074;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2006 3e kwartaal;13610.0;9750.0;3000.0;660.0;20.0;170.0
5075;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2006 4e kwartaal;13440.0;9530.0;3030.0;640.0;30.0;220.0
5076;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2007 1e kwartaal;13360.0;9330.0;3100.0;610.0;40.0;280.0
5077;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2007 2e kwartaal;13270.0;9140.0;3150.0;590.0;50.0;340.0
5078;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2007 3e kwartaal;13210.0;8990.0;3200.0;570.0;60.0;400.0
5079;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2007 4e kwartaal;13200.0;8880.0;3230.0;570.0;70.0;450.0
5080;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2008 1e kwartaal;13160.0;8770.0;3250.0;550.0;80.0;500.0
5081;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2008 2e kwartaal;13150.0;8610.0;3350.0;530.0;100.0;560.0
5082;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2008 3e kwartaal;13090.0;8470.0;3390.0;520.0;110.0;610.0
5083;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2008 4e kwartaal;13060.0;8300.0;3440.0;500.0;140.0;660.0
5084;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2009 1e kwartaal;13050.0;8160.0;3480.0;490.0;170.0;750.0
5085;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2009 2e kwartaal;13060.0;8030.0;3570.0;470.0;190.0;810.0
5086;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2009 3e kwartaal;13040.0;7890.0;3620.0;460.0;210.0;860.0
5087;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2009 4e kwartaal;13120.0;7770.0;3690.0;450.0;250.0;960.0
5088;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2010 1e kwartaal;13090.0;7540.0;3810.0;440.0;300.0;1000.0
5089;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2010 2e kwartaal;13080.0;7390.0;3880.0;430.0;330.0;1060.0
5090;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2010 3e kwartaal;13110.0;7260.0;3930.0;410.0;360.0;1140.0
5091;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2010 4e kwartaal;13190.0;7180.0;3990.0;410.0;400.0;1220.0
5092;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2011 1e kwartaal;13150.0;7030.0;4000.0;380.0;430.0;1310.0
5093;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2011 2e kwartaal;13060.0;6820.0;4050.0;360.0;450.0;1390.0
5094;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2011 3e kwartaal;13050.0;6660.0;4090.0;340.0;480.0;1480.0
5095;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2011 4e kwartaal;12990.0;6480.0;4130.0;330.0;510.0;1540.0
5096;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2012 1e kwartaal;12910.0;6320.0;4170.0;310.0;530.0;1590.0
5097;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2012 2e kwartaal;12890.0;6210.0;4210.0;310.0;530.0;1630.0
5098;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2012 3e kwartaal;12900.0;6070.0;4290.0;300.0;550.0;1690.0
5099;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2012 4e kwartaal;12930.0;5950.0;4360.0;280.0;580.0;1770.0
5100;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2013 1e kwartaal;12960.0;5840.0;4400.0;280.0;610.0;1840.0
5101;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2013 2e kwartaal;12950.0;5710.0;4450.0;270.0;640.0;1870.0
5102;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2013 3e kwartaal;12910.0;5560.0;4500.0;270.0;680.0;1910.0
5103;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2013 4e kwartaal;12910.0;5430.0;4540.0;250.0;720.0;1960.0
5104;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2014 1e kwartaal;12880.0;5320.0;4550.0;250.0;770.0;1990.0
5105;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2014 2e kwartaal;12850.0;5200.0;4590.0;240.0;800.0;2020.0
5106;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2014 3e kwartaal;12780.0;5060.0;4600.0;230.0;820.0;2060.0
5107;Totaal mannen en vrouwen;Totaal leeftijd;Leiden (SG);2014 4e kwartaal;12780.0;4950.0;4640.0;220.0;840.0;2120.0
