ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
8147;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;L Openbaar bestuur, overheidsdiensten ..;2009;80.0;80.0;21.44;3026.0;3014.0;42280.0;36310.0;5970.0;20.0;36.7;36.5;1687.0;1689.0
8148;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2006;75.0;75.0;18.85;2679.0;2677.0;36260.0;32150.0;4120.0;40.0;37.7;37.7;1704.0;1706.0
8149;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2007;75.0;75.0;19.25;2721.0;2719.0;37300.0;32660.0;4640.0;40.0;37.8;37.8;1695.0;1696.0
8150;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2008;76.0;76.0;19.72;2801.0;2800.0;38710.0;33610.0;5100.0;50.0;37.5;37.5;1703.0;1705.0
8151;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;M Onderwijs;2009;75.0;75.0;20.5;2931.0;2929.0;40840.0;35170.0;5660.0;60.0;37.8;37.8;1714.0;1716.0
8152;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2006;135.0;135.0;17.08;2449.0;2438.0;32990.0;29390.0;3600.0;50.0;37.3;37.2;1713.0;1718.0
8153;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2007;140.0;139.0;17.65;2515.0;2503.0;33870.0;30180.0;3690.0;50.0;37.4;37.2;1701.0;1703.0
8154;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2008;143.0;143.0;18.25;2597.0;2586.0;35250.0;31160.0;4090.0;70.0;37.2;37.1;1700.0;1701.0
8155;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;N Gezondheids- en welzijnszorg;2009;148.0;147.0;18.38;2678.0;2666.0;36480.0;32140.0;4340.0;70.0;37.9;37.8;1741.0;1746.0
8156;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2006;36.0;36.0;16.06;2373.0;2363.0;31940.0;28470.0;3470.0;240.0;38.5;38.4;1765.0;1779.0
8157;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2007;37.0;37.0;16.54;2427.0;2417.0;32740.0;29130.0;3610.0;260.0;38.6;38.5;1754.0;1762.0
8158;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2008;38.0;38.0;16.95;2490.0;2483.0;33580.0;29880.0;3700.0;290.0;38.5;38.4;1758.0;1762.0
8159;Vrouwen;Totaal;Arbeidsduur: 35 uur of meer per week;O Milieudienstverlening, cultuur, ..;2009;38.0;38.0;17.67;2601.0;2593.0;35000.0;31220.0;3780.0;300.0;38.4;38.3;1761.0;1774.0
8160;Vrouwen;Totaal;901;A-O Alle economische activiteiten ..;2006;183.0;121.0;13.26;1449.0;1274.0;19630.0;17380.0;2240.0;20.0;27.6;25.1;1153.0;1744.0
8161;Vrouwen;Totaal;901;A-O Alle economische activiteiten ..;2007;196.0;131.0;13.68;1488.0;1311.0;20170.0;17860.0;2310.0;30.0;27.8;25.2;1150.0;1724.0
8162;Vrouwen;Totaal;901;A-O Alle economische activiteiten ..;2008;186.0;125.0;14.61;1593.0;1402.0;21580.0;19110.0;2470.0;30.0;28.2;25.3;1152.0;1715.0
8163;Vrouwen;Totaal;901;A-O Alle economische activiteiten ..;2009;169.0;114.0;15.03;1648.0;1461.0;22460.0;19780.0;2680.0;30.0;28.3;25.4;1167.0;1737.0
8164;Vrouwen;Totaal;901;A+B Landbouw, bosbouw, visserij;2006;1.0;1.0;11.61;1418.0;1184.0;18420.0;17020.0;1400.0;20.0;29.4;26.7;1224.0;1756.0
8165;Vrouwen;Totaal;901;A+B Landbouw, bosbouw, visserij;2007;1.0;1.0;11.89;1484.0;1241.0;19370.0;17800.0;1560.0;20.0;30.8;27.6;1252.0;1737.0
8166;Vrouwen;Totaal;901;A+B Landbouw, bosbouw, visserij;2008;2.0;1.0;11.84;1490.0;1261.0;20030.0;17880.0;2150.0;20.0;31.8;28.0;1278.0;1753.0
8167;Vrouwen;Totaal;901;A+B Landbouw, bosbouw, visserij;2009;2.0;2.0;11.25;1446.0;1234.0;19440.0;17350.0;2090.0;20.0;32.4;28.7;1317.0;1798.0
8168;Vrouwen;Totaal;901;C Winning van delfstoffen;2006;;;;;;;;;;;;;
8169;Vrouwen;Totaal;901;C Winning van delfstoffen;2007;;;;;;;;;;;;;
8170;Vrouwen;Totaal;901;C Winning van delfstoffen;2008;;;;;;;;;;;;;
8171;Vrouwen;Totaal;901;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8172;Vrouwen;Totaal;901;D Industrie;2006;16.0;12.0;14.41;1801.0;1617.0;24650.0;21620.0;3040.0;20.0;31.9;29.3;1346.0;1779.0
8173;Vrouwen;Totaal;901;D Industrie;2007;17.0;13.0;14.85;1858.0;1666.0;25390.0;22300.0;3090.0;30.0;32.2;29.6;1346.0;1758.0
8174;Vrouwen;Totaal;901;D Industrie;2008;16.0;12.0;15.71;1956.0;1759.0;26730.0;23470.0;3260.0;40.0;32.1;29.5;1343.0;1751.0
8175;Vrouwen;Totaal;901;D Industrie;2009;13.0;10.0;15.99;1997.0;1800.0;27250.0;23960.0;3300.0;40.0;32.0;29.5;1351.0;1776.0
8176;Vrouwen;Totaal;901;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
8177;Vrouwen;Totaal;901;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
8178;Vrouwen;Totaal;901;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
8179;Vrouwen;Totaal;901;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8180;Vrouwen;Totaal;901;F Bouwnijverheid;2006;1.0;1.0;14.71;1808.0;1586.0;23640.0;21700.0;1950.0;100.0;30.8;28.1;1293.0;1810.0
8181;Vrouwen;Totaal;901;F Bouwnijverheid;2007;2.0;1.0;15.07;1860.0;1633.0;24300.0;22320.0;1990.0;120.0;31.3;28.6;1301.0;1790.0
8182;Vrouwen;Totaal;901;F Bouwnijverheid;2008;2.0;1.0;16.27;1967.0;1747.0;25990.0;23610.0;2380.0;130.0;30.9;28.3;1288.0;1787.0
8183;Vrouwen;Totaal;901;F Bouwnijverheid;2009;2.0;1.0;16.94;2018.0;1798.0;26940.0;24220.0;2720.0;150.0;30.3;27.8;1273.0;1800.0
8184;Vrouwen;Totaal;901;G Reparatie van consumentenartikelen ..;2006;67.0;36.0;10.07;907.0;774.0;12170.0;10880.0;1300.0;10.0;22.6;20.1;923.0;1740.0
8185;Vrouwen;Totaal;901;G Reparatie van consumentenartikelen ..;2007;71.0;38.0;10.45;929.0;795.0;12510.0;11140.0;1370.0;10.0;22.6;20.0;913.0;1721.0
8186;Vrouwen;Totaal;901;G Reparatie van consumentenartikelen ..;2008;61.0;32.0;11.34;998.0;848.0;13210.0;11980.0;1240.0;20.0;23.0;19.7;897.0;1699.0
8187;Vrouwen;Totaal;901;G Reparatie van consumentenartikelen ..;2009;53.0;27.0;11.77;1025.0;863.0;13670.0;12300.0;1360.0;20.0;22.7;19.2;880.0;1715.0
8188;Vrouwen;Totaal;901;H Horeca;2006;7.0;4.0;11.55;1220.0;1068.0;15980.0;14650.0;1340.0;10.0;26.9;24.3;1110.0;1803.0
8189;Vrouwen;Totaal;901;H Horeca;2007;7.0;4.0;11.92;1258.0;1088.0;16430.0;15100.0;1330.0;10.0;27.2;24.2;1095.0;1774.0
8190;Vrouwen;Totaal;901;H Horeca;2008;7.0;4.0;12.36;1284.0;1117.0;16780.0;15410.0;1370.0;10.0;26.7;23.9;1084.0;1769.0
8191;Vrouwen;Totaal;901;H Horeca;2009;7.0;4.0;12.13;1216.0;1040.0;15810.0;14590.0;1220.0;10.0;26.1;22.6;1029.0;1807.0
8192;Vrouwen;Totaal;901;I Vervoer, opslag en communicatie;2006;10.0;8.0;13.42;1792.0;1540.0;23980.0;21510.0;2470.0;20.0;33.1;30.0;1377.0;1798.0
8193;Vrouwen;Totaal;901;I Vervoer, opslag en communicatie;2007;11.0;8.0;13.94;1814.0;1599.0;24310.0;21760.0;2550.0;20.0;33.5;30.2;1377.0;1783.0
8194;Vrouwen;Totaal;901;I Vervoer, opslag en communicatie;2008;10.0;8.0;14.53;1902.0;1683.0;25650.0;22830.0;2820.0;20.0;33.8;30.5;1390.0;1780.0
8195;Vrouwen;Totaal;901;I Vervoer, opslag en communicatie;2009;9.0;7.0;14.72;1931.0;1726.0;26370.0;23170.0;3190.0;30.0;33.7;30.7;1407.0;1794.0
8196;Vrouwen;Totaal;901;J Financiële instellingen;2006;5.0;4.0;16.45;2011.0;1750.0;29760.0;24140.0;5620.0;30.0;30.8;27.9;1277.0;1704.0
8197;Vrouwen;Totaal;901;J Financiële instellingen;2007;5.0;3.0;17.24;2103.0;1824.0;30970.0;25230.0;5740.0;40.0;31.1;28.0;1270.0;1703.0
8198;Vrouwen;Totaal;901;J Financiële instellingen;2008;5.0;4.0;18.55;2246.0;1959.0;32490.0;26950.0;5530.0;30.0;31.1;28.0;1267.0;1677.0
8199;Vrouwen;Totaal;901;J Financiële instellingen;2009;4.0;3.0;18.61;2253.0;1966.0;32620.0;27030.0;5590.0;50.0;30.8;27.8;1268.0;1698.0
8200;Vrouwen;Totaal;901;K VH en handel in onroerend goed, ..;2006;29.0;22.0;11.85;1504.0;1329.0;19890.0;18050.0;1840.0;70.0;31.4;29.2;1346.0;1817.0
8201;Vrouwen;Totaal;901;K VH en handel in onroerend goed, ..;2007;33.0;25.0;12.06;1537.0;1354.0;20430.0;18440.0;1990.0;60.0;31.8;29.6;1348.0;1789.0
8202;Vrouwen;Totaal;901;K VH en handel in onroerend goed, ..;2008;34.0;26.0;12.64;1578.0;1397.0;20810.0;18940.0;1870.0;80.0;31.9;29.1;1327.0;1783.0
8203;Vrouwen;Totaal;901;K VH en handel in onroerend goed, ..;2009;30.0;22.0;12.69;1616.0;1438.0;21370.0;19390.0;1980.0;90.0;32.3;29.6;1360.0;1820.0
8204;Vrouwen;Totaal;901;L Openbaar bestuur, overheidsdiensten ..;2006;11.0;9.0;17.18;2181.0;2007.0;31080.0;26170.0;4920.0;10.0;32.0;30.2;1402.0;1696.0
8205;Vrouwen;Totaal;901;L Openbaar bestuur, overheidsdiensten ..;2007;12.0;10.0;18.19;2305.0;2126.0;32720.0;27660.0;5070.0;10.0;32.3;30.5;1403.0;1683.0
8206;Vrouwen;Totaal;901;L Openbaar bestuur, overheidsdiensten ..;2008;12.0;10.0;18.94;2386.0;2211.0;35140.0;28640.0;6510.0;10.0;32.3;30.4;1401.0;1681.0
8207;Vrouwen;Totaal;901;L Openbaar bestuur, overheidsdiensten ..;2009;14.0;12.0;19.17;2432.0;2265.0;35400.0;29180.0;6220.0;10.0;32.5;30.7;1417.0;1695.0
8208;Vrouwen;Totaal;901;M Onderwijs;2006;1.0;1.0;17.86;2151.0;1589.0;28570.0;25810.0;2760.0;40.0;29.3;24.3;1068.0;1638.0
8209;Vrouwen;Totaal;901;M Onderwijs;2007;1.0;1.0;18.0;2005.0;1500.0;27160.0;24060.0;3110.0;20.0;27.3;23.0;1000.0;1585.0
8210;Vrouwen;Totaal;901;M Onderwijs;2008;1.0;1.0;19.33;2289.0;1693.0;30660.0;27470.0;3190.0;30.0;29.3;23.7;1051.0;1627.0
8211;Vrouwen;Totaal;901;M Onderwijs;2009;1.0;1.0;19.73;2405.0;1838.0;33120.0;28860.0;4260.0;30.0;30.1;25.1;1118.0;1671.0
8212;Vrouwen;Totaal;901;N Gezondheids- en welzijnszorg;2006;26.0;19.0;17.87;1998.0;1792.0;26980.0;23980.0;3000.0;0.0;28.5;26.2;1203.0;1649.0
8213;Vrouwen;Totaal;901;N Gezondheids- en welzijnszorg;2007;28.0;21.0;18.4;2052.0;1838.0;27620.0;24630.0;2990.0;0.0;28.7;26.3;1198.0;1629.0
8214;Vrouwen;Totaal;901;N Gezondheids- en welzijnszorg;2008;28.0;21.0;19.5;2168.0;1931.0;29300.0;26020.0;3280.0;10.0;28.7;26.1;1188.0;1622.0
8215;Vrouwen;Totaal;901;N Gezondheids- en welzijnszorg;2009;26.0;20.0;19.74;2224.0;2015.0;30280.0;26690.0;3590.0;0.0;29.0;26.8;1225.0;1644.0
8216;Vrouwen;Totaal;901;O Milieudienstverlening, cultuur, ..;2006;7.0;4.0;13.45;1431.0;1226.0;19260.0;17170.0;2090.0;50.0;26.5;23.8;1093.0;1719.0
8217;Vrouwen;Totaal;901;O Milieudienstverlening, cultuur, ..;2007;7.0;5.0;13.5;1457.0;1249.0;19710.0;17480.0;2230.0;70.0;27.2;24.4;1111.0;1699.0
8218;Vrouwen;Totaal;901;O Milieudienstverlening, cultuur, ..;2008;7.0;4.0;14.01;1476.0;1257.0;20090.0;17710.0;2380.0;50.0;26.8;23.6;1076.0;1693.0
8219;Vrouwen;Totaal;901;O Milieudienstverlening, cultuur, ..;2009;7.0;4.0;14.59;1552.0;1343.0;21160.0;18620.0;2530.0;50.0;26.9;24.1;1104.0;1727.0
8220;Vrouwen;Totaal;902;A-O Alle economische activiteiten ..;2006;3225.0;2057.0;15.88;1431.0;1431.0;19470.0;17170.0;2300.0;110.0;23.6;23.6;1081.0;1695.0
8221;Vrouwen;Totaal;902;A-O Alle economische activiteiten ..;2007;3336.0;2149.0;16.42;1476.0;1476.0;20110.0;17710.0;2400.0;120.0;23.8;23.8;1079.0;1675.0
8222;Vrouwen;Totaal;902;A-O Alle economische activiteiten ..;2008;3428.0;2228.0;16.99;1536.0;1536.0;21010.0;18430.0;2570.0;140.0;23.9;23.9;1085.0;1669.0
8223;Vrouwen;Totaal;902;A-O Alle economische activiteiten ..;2009;3460.0;2234.0;17.5;1588.0;1588.0;21770.0;19050.0;2720.0;140.0;23.8;23.8;1089.0;1686.0
8224;Vrouwen;Totaal;902;A+B Landbouw, bosbouw, visserij;2006;37.0;18.0;10.98;788.0;788.0;10170.0;9450.0;710.0;70.0;18.9;18.9;861.0;1740.0
8225;Vrouwen;Totaal;902;A+B Landbouw, bosbouw, visserij;2007;37.0;19.0;11.4;828.0;828.0;10720.0;9940.0;780.0;80.0;19.3;19.3;872.0;1714.0
8226;Vrouwen;Totaal;902;A+B Landbouw, bosbouw, visserij;2008;35.0;18.0;11.87;885.0;885.0;11460.0;10620.0;840.0;90.0;19.7;19.7;895.0;1719.0
8227;Vrouwen;Totaal;902;A+B Landbouw, bosbouw, visserij;2009;34.0;18.0;12.2;946.0;946.0;12260.0;11350.0;910.0;90.0;20.3;20.3;930.0;1772.0
8228;Vrouwen;Totaal;902;C Winning van delfstoffen;2006;1.0;1.0;23.74;2992.0;2992.0;44340.0;35900.0;8440.0;190.0;32.9;32.9;1512.0;1825.0
8229;Vrouwen;Totaal;902;C Winning van delfstoffen;2007;1.0;1.0;24.91;3168.0;3168.0;47080.0;38010.0;9060.0;170.0;33.5;33.5;1526.0;1804.0
8230;Vrouwen;Totaal;902;C Winning van delfstoffen;2008;1.0;1.0;26.29;3303.0;3303.0;48560.0;39630.0;8930.0;230.0;33.1;33.1;1508.0;1796.0
8231;Vrouwen;Totaal;902;C Winning van delfstoffen;2009;1.0;1.0;26.36;3319.0;3319.0;49000.0;39830.0;9170.0;240.0;33.1;33.1;1511.0;1809.0
8232;Vrouwen;Totaal;902;D Industrie;2006;169.0;123.0;14.85;1576.0;1576.0;21830.0;18910.0;2920.0;170.0;27.7;27.7;1274.0;1751.0
8233;Vrouwen;Totaal;902;D Industrie;2007;170.0;124.0;15.49;1634.0;1634.0;22620.0;19610.0;3010.0;190.0;27.8;27.8;1266.0;1730.0
8234;Vrouwen;Totaal;902;D Industrie;2008;177.0;130.0;16.18;1707.0;1707.0;23570.0;20490.0;3080.0;210.0;27.8;27.8;1266.0;1725.0
8235;Vrouwen;Totaal;902;D Industrie;2009;174.0;127.0;16.6;1751.0;1751.0;24170.0;21020.0;3150.0;220.0;27.6;27.6;1266.0;1741.0
8236;Vrouwen;Totaal;902;E Productie en distributie van en ..;2006;5.0;4.0;20.47;2408.0;2408.0;32510.0;28890.0;3620.0;210.0;31.4;31.4;1411.0;1723.0
8237;Vrouwen;Totaal;902;E Productie en distributie van en ..;2007;5.0;4.0;20.53;2441.0;2441.0;33390.0;29290.0;4100.0;270.0;31.9;31.9;1427.0;1712.0
8238;Vrouwen;Totaal;902;E Productie en distributie van en ..;2008;5.0;4.0;21.16;2537.0;2537.0;35370.0;30450.0;4930.0;340.0;32.2;32.2;1439.0;1717.0
8239;Vrouwen;Totaal;902;E Productie en distributie van en ..;2009;6.0;5.0;21.87;2661.0;2661.0;37730.0;31930.0;5800.0;370.0;32.4;32.4;1460.0;1735.0
8240;Vrouwen;Totaal;902;F Bouwnijverheid;2006;33.0;21.0;15.48;1490.0;1490.0;19720.0;17880.0;1840.0;370.0;25.2;25.2;1155.0;1801.0
8241;Vrouwen;Totaal;902;F Bouwnijverheid;2007;34.0;22.0;16.03;1541.0;1541.0;20370.0;18490.0;1880.0;390.0;25.4;25.4;1154.0;1778.0
8242;Vrouwen;Totaal;902;F Bouwnijverheid;2008;35.0;23.0;16.92;1631.0;1631.0;21600.0;19570.0;2030.0;480.0;25.4;25.4;1157.0;1783.0
8243;Vrouwen;Totaal;902;F Bouwnijverheid;2009;35.0;23.0;17.57;1708.0;1708.0;22800.0;20500.0;2300.0;490.0;25.5;25.5;1167.0;1806.0
8244;Vrouwen;Totaal;902;G Reparatie van consumentenartikelen ..;2006;498.0;294.0;12.31;1055.0;1055.0;14200.0;12660.0;1540.0;170.0;22.4;22.4;1028.0;1744.0
8245;Vrouwen;Totaal;902;G Reparatie van consumentenartikelen ..;2007;514.0;305.0;12.73;1084.0;1084.0;14600.0;13010.0;1590.0;180.0;22.4;22.4;1022.0;1723.0
8246;Vrouwen;Totaal;902;G Reparatie van consumentenartikelen ..;2008;541.0;322.0;13.17;1121.0;1121.0;15090.0;13450.0;1640.0;200.0;22.4;22.4;1021.0;1717.0
8247;Vrouwen;Totaal;902;G Reparatie van consumentenartikelen ..;2009;546.0;318.0;13.65;1154.0;1154.0;15520.0;13850.0;1670.0;200.0;22.1;22.1;1014.0;1742.0
8248;Vrouwen;Totaal;902;H Horeca;2006;154.0;71.0;10.57;698.0;698.0;9060.0;8380.0;690.0;40.0;17.3;17.3;792.0;1729.0
8249;Vrouwen;Totaal;902;H Horeca;2007;161.0;74.0;10.83;707.0;707.0;9190.0;8480.0;710.0;50.0;17.3;17.3;784.0;1694.0
8250;Vrouwen;Totaal;902;H Horeca;2008;165.0;76.0;11.05;728.0;728.0;9450.0;8740.0;710.0;50.0;17.4;17.4;791.0;1702.0
8251;Vrouwen;Totaal;902;H Horeca;2009;161.0;73.0;11.39;747.0;747.0;9720.0;8960.0;770.0;50.0;17.2;17.2;787.0;1736.0
8252;Vrouwen;Totaal;902;I Vervoer, opslag en communicatie;2006;107.0;72.0;15.21;1523.0;1523.0;20800.0;18280.0;2520.0;140.0;26.3;26.3;1202.0;1780.0
8253;Vrouwen;Totaal;902;I Vervoer, opslag en communicatie;2007;109.0;73.0;15.77;1557.0;1557.0;21360.0;18680.0;2670.0;150.0;26.1;26.1;1184.0;1760.0
8254;Vrouwen;Totaal;902;I Vervoer, opslag en communicatie;2008;107.0;72.0;16.17;1583.0;1583.0;21670.0;19000.0;2660.0;180.0;25.9;25.9;1175.0;1764.0
8255;Vrouwen;Totaal;902;I Vervoer, opslag en communicatie;2009;108.0;71.0;16.7;1616.0;1616.0;22080.0;19390.0;2690.0;180.0;25.4;25.4;1161.0;1778.0
8256;Vrouwen;Totaal;902;J Financiële instellingen;2006;121.0;94.0;19.2;2120.0;2120.0;31800.0;25440.0;6360.0;250.0;29.0;29.0;1325.0;1702.0
8257;Vrouwen;Totaal;902;J Financiële instellingen;2007;123.0;96.0;20.1;2215.0;2215.0;33070.0;26590.0;6490.0;270.0;29.2;29.2;1322.0;1686.0
8258;Vrouwen;Totaal;902;J Financiële instellingen;2008;120.0;95.0;20.77;2299.0;2299.0;34320.0;27580.0;6740.0;330.0;29.3;29.3;1328.0;1681.0
8259;Vrouwen;Totaal;902;J Financiële instellingen;2009;119.0;94.0;21.51;2393.0;2393.0;35450.0;28720.0;6730.0;350.0;29.3;29.3;1335.0;1690.0
8260;Vrouwen;Totaal;902;K VH en handel in onroerend goed, ..;2006;563.0;337.0;15.12;1335.0;1335.0;18080.0;16020.0;2060.0;270.0;23.1;23.1;1059.0;1772.0
8261;Vrouwen;Totaal;902;K VH en handel in onroerend goed, ..;2007;599.0;366.0;15.66;1391.0;1391.0;18850.0;16690.0;2160.0;280.0;23.4;23.4;1066.0;1745.0
8262;Vrouwen;Totaal;902;K VH en handel in onroerend goed, ..;2008;617.0;386.0;16.4;1485.0;1485.0;20090.0;17820.0;2270.0;360.0;23.8;23.8;1086.0;1738.0
8263;Vrouwen;Totaal;902;K VH en handel in onroerend goed, ..;2009;594.0;369.0;16.97;1536.0;1536.0;20780.0;18440.0;2340.0;370.0;23.7;23.7;1086.0;1750.0
8264;Vrouwen;Totaal;902;L Openbaar bestuur, overheidsdiensten ..;2006;170.0;137.0;19.42;2187.0;2187.0;29950.0;26250.0;3710.0;10.0;29.2;29.2;1352.0;1683.0
8265;Vrouwen;Totaal;902;L Openbaar bestuur, overheidsdiensten ..;2007;174.0;140.0;20.36;2288.0;2288.0;31360.0;27450.0;3900.0;20.0;29.4;29.4;1349.0;1668.0
8266;Vrouwen;Totaal;902;L Openbaar bestuur, overheidsdiensten ..;2008;175.0;142.0;21.05;2376.0;2376.0;33140.0;28510.0;4630.0;20.0;29.5;29.5;1354.0;1666.0
8267;Vrouwen;Totaal;902;L Openbaar bestuur, overheidsdiensten ..;2009;184.0;150.0;21.48;2438.0;2438.0;34060.0;29260.0;4800.0;10.0;29.5;29.5;1362.0;1675.0
8268;Vrouwen;Totaal;902;M Onderwijs;2006;283.0;197.0;19.72;1903.0;1903.0;25830.0;22830.0;3000.0;10.0;25.7;25.7;1158.0;1662.0
8269;Vrouwen;Totaal;902;M Onderwijs;2007;293.0;205.0;20.4;1952.0;1952.0;26840.0;23430.0;3410.0;20.0;25.8;25.8;1148.0;1644.0
8270;Vrouwen;Totaal;902;M Onderwijs;2008;305.0;215.0;20.81;2001.0;2001.0;27810.0;24020.0;3800.0;20.0;25.6;25.6;1154.0;1640.0
8271;Vrouwen;Totaal;902;M Onderwijs;2009;312.0;218.0;21.67;2080.0;2080.0;29200.0;24960.0;4230.0;20.0;25.6;25.6;1152.0;1649.0
8272;Vrouwen;Totaal;902;N Gezondheids- en welzijnszorg;2006;928.0;594.0;16.77;1438.0;1438.0;19380.0;17260.0;2120.0;10.0;22.5;22.5;1029.0;1610.0
8273;Vrouwen;Totaal;902;N Gezondheids- en welzijnszorg;2007;956.0;619.0;17.21;1480.0;1480.0;19930.0;17760.0;2170.0;10.0;22.8;22.8;1032.0;1592.0
8274;Vrouwen;Totaal;902;N Gezondheids- en welzijnszorg;2008;979.0;642.0;17.84;1544.0;1544.0;20920.0;18530.0;2390.0;20.0;22.9;22.9;1039.0;1583.0
8275;Vrouwen;Totaal;902;N Gezondheids- en welzijnszorg;2009;1012.0;661.0;18.11;1586.0;1586.0;21610.0;19030.0;2570.0;10.0;23.1;23.1;1051.0;1609.0
8276;Vrouwen;Totaal;902;O Milieudienstverlening, cultuur, ..;2006;157.0;96.0;15.35;1324.0;1324.0;17740.0;15890.0;1860.0;80.0;22.6;22.6;1035.0;1683.0
8277;Vrouwen;Totaal;902;O Milieudienstverlening, cultuur, ..;2007;161.0;100.0;15.8;1352.0;1352.0;18140.0;16220.0;1910.0;80.0;22.7;22.7;1027.0;1661.0
8278;Vrouwen;Totaal;902;O Milieudienstverlening, cultuur, ..;2008;166.0;103.0;16.36;1403.0;1403.0;18840.0;16840.0;1990.0;100.0;22.6;22.6;1030.0;1653.0
8279;Vrouwen;Totaal;902;O Milieudienstverlening, cultuur, ..;2009;173.0;107.0;16.93;1454.0;1454.0;19580.0;17450.0;2120.0;100.0;22.6;22.6;1031.0;1668.0
8280;Vrouwen;Totaal;951;A-O Alle economische activiteiten ..;2006;75.0;66.0;24.33;3231.0;3221.0;45770.0;38770.0;7010.0;4890.0;34.6;34.5;1589.0;1796.0
8281;Vrouwen;Totaal;951;A-O Alle economische activiteiten ..;2007;79.0;71.0;25.31;3361.0;3352.0;47840.0;40330.0;7510.0;5100.0;34.9;34.8;1589.0;1782.0
8282;Vrouwen;Totaal;951;A-O Alle economische activiteiten ..;2008;85.0;76.0;25.98;3458.0;3449.0;49210.0;41490.0;7720.0;5920.0;34.9;34.9;1593.0;1779.0
8283;Vrouwen;Totaal;951;A-O Alle economische activiteiten ..;2009;85.0;76.0;26.78;3571.0;3563.0;50170.0;42850.0;7320.0;5910.0;34.9;34.8;1597.0;1783.0
8284;Vrouwen;Totaal;951;A+B Landbouw, bosbouw, visserij;2006;1.0;0.0;17.91;2140.0;2134.0;27740.0;25680.0;2050.0;4950.0;31.1;31.1;1430.0;1787.0
8285;Vrouwen;Totaal;951;A+B Landbouw, bosbouw, visserij;2007;1.0;0.0;18.97;2222.0;2215.0;28680.0;26660.0;2020.0;5270.0;30.8;30.7;1402.0;1770.0
8286;Vrouwen;Totaal;951;A+B Landbouw, bosbouw, visserij;2008;1.0;0.0;20.86;2426.0;2418.0;31760.0;29120.0;2640.0;6040.0;30.5;30.5;1391.0;1774.0
8287;Vrouwen;Totaal;951;A+B Landbouw, bosbouw, visserij;2009;1.0;0.0;21.58;2509.0;2502.0;33030.0;30110.0;2920.0;6150.0;30.4;30.3;1392.0;1781.0
8288;Vrouwen;Totaal;951;C Winning van delfstoffen;2006;;;;;;;;;;;;;
8289;Vrouwen;Totaal;951;C Winning van delfstoffen;2007;;;;;;;;;;;;;
8290;Vrouwen;Totaal;951;C Winning van delfstoffen;2008;;;;;;;;;;;;;
8291;Vrouwen;Totaal;951;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8292;Vrouwen;Totaal;951;D Industrie;2006;5.0;5.0;25.72;3385.0;3376.0;49360.0;40610.0;8740.0;5430.0;34.2;34.2;1575.0;1774.0
8293;Vrouwen;Totaal;951;D Industrie;2007;6.0;5.0;26.83;3513.0;3504.0;51910.0;42150.0;9760.0;5670.0;34.3;34.3;1567.0;1756.0
8294;Vrouwen;Totaal;951;D Industrie;2008;6.0;5.0;28.19;3697.0;3686.0;53640.0;44360.0;9280.0;6540.0;34.4;34.3;1569.0;1758.0
8295;Vrouwen;Totaal;951;D Industrie;2009;6.0;5.0;28.91;3797.0;3789.0;54570.0;45570.0;9000.0;6580.0;34.3;34.2;1573.0;1768.0
8296;Vrouwen;Totaal;951;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
8297;Vrouwen;Totaal;951;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
