ID;Populatie;Vervoerwijzen;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
5502;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2016;2.27;21.87;57.49;68.0;656.0;28.8
5503;Totaal;Totaal;Verplaatsing in oktober;Groningen (PV);2017;2.94;32.44;54.84;88.0;966.0;27.2
5504;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2010;2.55;37.78;62.98;76.0;1132.0;31.4
5505;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2011;2.79;29.89;58.47;83.0;895.0;29.2
5506;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2012;2.67;27.97;59.93;80.0;836.0;29.9
5507;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2013;2.87;32.06;56.3;86.0;960.0;28.1
5508;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2014;2.54;38.24;73.32;76.0;1147.0;36.6
5509;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2015;2.64;27.87;56.21;79.0;837.0;28.1
5510;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2016;2.76;26.98;53.07;83.0;809.0;26.5
5511;Totaal;Totaal;Verplaatsing in oktober;Friesland (PV);2017;2.58;32.63;55.53;77.0;972.0;27.6
5512;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2010;2.3;32.86;51.81;69.0;983.0;25.8
5513;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2011;2.76;36.61;62.45;83.0;1097.0;31.2
5514;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2012;2.52;31.51;54.86;75.0;942.0;27.4
5515;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2013;2.79;40.47;62.64;84.0;1212.0;31.3
5516;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2014;2.85;35.83;62.74;85.0;1073.0;31.3
5517;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2015;2.72;38.28;64.93;82.0;1152.0;32.6
5518;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2016;2.71;35.43;62.74;81.0;1064.0;31.4
5519;Totaal;Totaal;Verplaatsing in oktober;Drenthe (PV);2017;2.41;35.86;64.29;72.0;1067.0;31.9
5520;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2010;2.78;29.59;59.9;83.0;885.0;29.8
5521;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2011;2.83;28.64;64.18;85.0;857.0;32.0
5522;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2012;2.88;28.73;58.7;86.0;860.0;29.3
5523;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2013;2.71;35.88;63.91;81.0;1075.0;31.9
5524;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2014;2.64;36.48;67.46;79.0;1093.0;33.7
5525;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2015;2.78;34.73;60.87;83.0;1042.0;30.4
5526;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2016;2.48;32.97;63.31;74.0;990.0;31.7
5527;Totaal;Totaal;Verplaatsing in oktober;Overijssel (PV);2017;2.34;31.18;54.9;70.0;929.0;27.3
5528;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2010;3.09;42.91;69.39;92.0;1286.0;34.7
5529;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2011;2.77;34.87;62.16;83.0;1046.0;31.1
5530;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2012;2.7;38.15;62.87;81.0;1143.0;31.4
5531;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2013;2.68;35.17;62.35;80.0;1053.0;31.1
5532;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2014;3.03;43.7;71.37;91.0;1308.0;35.6
5533;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2015;2.71;33.66;59.57;81.0;1010.0;29.8
5534;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2016;2.2;32.09;53.51;66.0;966.0;26.8
5535;Totaal;Totaal;Verplaatsing in oktober;Flevoland (PV);2017;2.44;41.62;63.25;73.0;1241.0;31.4
5536;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2010;2.89;34.08;65.03;87.0;1020.0;32.4
5537;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2011;2.74;33.83;61.9;82.0;1014.0;30.9
5538;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2012;2.67;28.62;56.27;80.0;856.0;28.0
5539;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2013;2.71;29.71;54.74;81.0;890.0;27.3
5540;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2014;2.91;33.46;67.09;87.0;1003.0;33.5
5541;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2015;2.79;30.34;63.49;84.0;910.0;31.7
5542;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2016;2.77;28.79;56.39;83.0;865.0;28.2
5543;Totaal;Totaal;Verplaatsing in oktober;Gelderland (PV);2017;2.59;34.56;65.3;77.0;1029.0;32.4
5544;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2010;2.63;23.59;50.09;79.0;706.0;25.0
5545;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2011;2.83;31.13;65.86;85.0;932.0;32.9
5546;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2012;3.08;28.59;64.65;92.0;855.0;32.2
5547;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2013;2.93;35.06;71.85;88.0;1052.0;35.9
5548;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2014;2.88;34.24;68.23;86.0;1026.0;34.1
5549;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2015;2.76;31.19;58.29;83.0;936.0;29.2
5550;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2016;2.19;28.89;55.83;66.0;868.0;28.0
5551;Totaal;Totaal;Verplaatsing in oktober;Utrecht (PV);2017;2.42;35.06;60.77;72.0;1045.0;30.2
5552;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2010;2.68;27.72;63.54;80.0;829.0;31.7
5553;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2011;2.71;29.45;61.9;81.0;882.0;30.9
5554;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2012;2.87;27.02;70.02;86.0;808.0;34.9
5555;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2013;2.66;28.3;62.93;80.0;848.0;31.4
5556;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2014;2.75;27.68;60.59;82.0;829.0;30.3
5557;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2015;2.8;28.71;66.69;84.0;862.0;33.4
5558;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2016;2.64;24.36;61.12;79.0;731.0;30.6
5559;Totaal;Totaal;Verplaatsing in oktober;Noord-Holland (PV);2017;2.42;28.35;64.51;72.0;845.0;32.1
5560;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2010;2.64;27.2;61.32;79.0;814.0;30.6
5561;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2011;2.68;28.18;70.53;80.0;845.0;35.3
5562;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2012;2.7;29.86;62.85;81.0;893.0;31.3
5563;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2013;2.62;32.57;64.26;79.0;976.0;32.1
5564;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2014;2.69;29.51;64.17;81.0;884.0;32.0
5565;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2015;2.56;29.85;65.42;77.0;896.0;32.7
5566;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2016;2.56;28.51;63.06;77.0;856.0;31.6
5567;Totaal;Totaal;Verplaatsing in oktober;Zuid-Holland (PV);2017;2.54;26.71;59.62;76.0;796.0;29.6
5568;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2010;2.35;38.31;58.12;70.0;1146.0;29.0
5569;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2011;2.55;33.61;51.93;77.0;1007.0;25.9
5570;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2012;2.91;33.83;57.65;87.0;1011.0;28.7
5571;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2013;3.06;37.48;67.12;92.0;1121.0;33.5
5572;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2014;2.79;30.09;56.34;84.0;902.0;28.2
5573;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2015;2.58;22.95;56.59;77.0;688.0;28.3
5574;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2016;2.37;33.16;62.47;71.0;995.0;31.2
5575;Totaal;Totaal;Verplaatsing in oktober;Zeeland (PV);2017;2.68;25.99;51.68;80.0;774.0;25.6
5576;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2010;2.81;30.6;62.12;84.0;915.0;31.0
5577;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2011;2.82;33.19;58.13;84.0;993.0;29.0
5578;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2012;2.81;29.25;57.81;84.0;874.0;28.8
5579;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2013;2.85;37.63;69.18;85.0;1127.0;34.5
5580;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2014;3.08;35.76;65.27;92.0;1072.0;32.6
5581;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2015;2.88;30.47;58.12;86.0;914.0;29.1
5582;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2016;2.82;30.38;65.15;85.0;912.0;32.6
5583;Totaal;Totaal;Verplaatsing in oktober;Noord-Brabant (PV);2017;2.57;31.75;57.48;76.0;946.0;28.5
5584;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2010;2.77;31.69;67.49;83.0;948.0;33.7
5585;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2011;2.63;32.03;58.12;79.0;959.0;29.0
5586;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2012;2.47;28.99;57.48;74.0;867.0;28.6
5587;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2013;2.51;26.12;56.82;75.0;782.0;28.4
5588;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2014;2.89;31.64;66.11;87.0;947.0;33.0
5589;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2015;2.87;37.87;65.14;86.0;1136.0;32.6
5590;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2016;2.41;29.09;58.59;72.0;874.0;29.3
5591;Totaal;Totaal;Verplaatsing in oktober;Limburg (PV);2017;2.34;30.6;55.04;70.0;911.0;27.3
5592;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2010;2.63;24.26;63.19;79.0;727.0;31.6
5593;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2011;2.78;29.32;71.05;83.0;879.0;35.5
5594;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2012;2.96;27.88;69.35;89.0;835.0;34.6
5595;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2013;2.66;30.88;65.58;80.0;926.0;32.8
5596;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2014;2.64;28.69;65.47;79.0;861.0;32.7
5597;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2015;2.72;28.58;69.32;82.0;859.0;34.7
5598;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2016;2.6;25.61;63.7;78.0;770.0;31.9
5599;Totaal;Totaal;Verplaatsing in oktober;Zeer sterk stedelijk;2017;2.45;25.73;63.5;73.0;767.0;31.6
5600;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2010;2.78;30.32;62.24;83.0;907.0;31.0
5601;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2011;2.83;32.73;61.32;85.0;981.0;30.6
5602;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2012;2.71;27.35;61.92;81.0;818.0;30.9
5603;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2013;2.63;33.22;65.94;79.0;996.0;32.9
5604;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2014;2.87;35.24;64.9;86.0;1056.0;32.4
5605;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2015;2.75;29.75;62.27;83.0;893.0;31.2
5606;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2016;2.56;28.57;61.85;77.0;858.0;31.0
5607;Totaal;Totaal;Verplaatsing in oktober;Sterk stedelijk;2017;2.52;31.91;59.37;75.0;951.0;29.5
5608;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2010;2.7;31.71;59.33;81.0;949.0;29.6
5609;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2011;2.69;30.11;61.63;80.0;902.0;30.8
5610;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2012;2.89;30.96;61.78;87.0;926.0;30.8
5611;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2013;2.82;30.89;61.85;85.0;925.0;30.9
5612;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2014;3.0;32.26;67.71;90.0;966.0;33.8
5613;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2015;2.85;29.05;57.17;86.0;872.0;28.6
5614;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2016;2.55;26.09;52.71;77.0;783.0;26.4
5615;Totaal;Totaal;Verplaatsing in oktober;Matig stedelijk;2017;2.63;31.59;58.49;78.0;941.0;29.0
5616;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2010;2.7;29.91;57.77;81.0;895.0;28.8
5617;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2011;2.68;32.3;61.86;80.0;967.0;30.9
5618;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2012;2.66;32.38;57.98;80.0;967.0;28.9
5619;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2013;2.72;32.22;58.2;82.0;965.0;29.0
5620;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2014;2.95;32.58;66.31;88.0;976.0;33.1
5621;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2015;2.75;35.12;62.44;82.0;1053.0;31.2
5622;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2016;2.66;33.04;63.96;80.0;992.0;32.0
5623;Totaal;Totaal;Verplaatsing in oktober;Weinig stedelijk;2017;2.48;33.05;58.84;74.0;984.0;29.2
5624;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2010;2.72;37.16;67.69;81.0;1112.0;33.8
5625;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2011;2.62;31.25;57.58;78.0;935.0;28.7
5626;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2012;2.49;27.09;50.31;75.0;810.0;25.1
5627;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2013;2.84;36.64;62.15;85.0;1098.0;31.0
5628;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2014;2.49;34.79;59.02;74.0;1042.0;29.5
5629;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2015;2.64;35.97;61.3;79.0;1080.0;30.7
5630;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2016;2.48;31.23;55.72;74.0;938.0;27.9
5631;Totaal;Totaal;Verplaatsing in oktober;Niet stedelijk;2017;2.43;34.61;58.21;72.0;1029.0;28.9
5632;Totaal;Totaal;Verplaatsing in november;Nederland;2010;2.85;31.66;63.35;84.0;935.0;31.2
5633;Totaal;Totaal;Verplaatsing in november;Nederland;2011;2.82;30.15;62.92;83.0;889.0;30.9
5634;Totaal;Totaal;Verplaatsing in november;Nederland;2012;2.89;29.72;62.11;85.0;878.0;30.6
5635;Totaal;Totaal;Verplaatsing in november;Nederland;2013;2.74;31.79;61.44;81.0;938.0;30.2
5636;Totaal;Totaal;Verplaatsing in november;Nederland;2014;2.79;31.7;63.66;82.0;935.0;31.3
5637;Totaal;Totaal;Verplaatsing in november;Nederland;2015;2.64;28.9;59.52;78.0;854.0;29.3
5638;Totaal;Totaal;Verplaatsing in november;Nederland;2016;2.66;29.55;58.75;79.0;873.0;28.9
5639;Totaal;Totaal;Verplaatsing in november;Nederland;2017;2.62;29.01;59.89;77.0;853.0;29.3
5640;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2010;2.89;35.68;65.23;85.0;1054.0;32.1
5641;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2011;2.91;33.31;61.63;86.0;983.0;30.3
5642;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2012;2.96;31.99;61.35;87.0;944.0;30.2
5643;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2013;2.91;34.96;63.15;86.0;1032.0;31.1
5644;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2014;2.79;36.66;63.68;82.0;1081.0;31.3
5645;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2015;2.56;33.11;61.63;76.0;979.0;30.4
5646;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2016;2.5;32.55;59.52;74.0;961.0;29.3
5647;Totaal;Totaal;Verplaatsing in november;Noord-Nederland (LD);2017;2.67;27.54;59.49;79.0;810.0;29.2
5648;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2010;2.91;32.91;63.87;86.0;972.0;31.4
5649;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2011;2.94;33.96;61.32;87.0;1002.0;30.2
5650;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2012;2.85;29.67;62.93;84.0;876.0;31.0
5651;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2013;2.71;35.47;59.91;80.0;1046.0;29.5
5652;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2014;2.81;31.92;62.07;83.0;942.0;30.5
5653;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2015;2.55;25.77;54.6;75.0;762.0;26.9
5654;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2016;2.68;33.77;59.45;79.0;998.0;29.3
5655;Totaal;Totaal;Verplaatsing in november;Oost-Nederland (LD);2017;2.74;32.43;61.47;81.0;954.0;30.1
5656;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2010;2.81;29.29;62.82;83.0;865.0;30.9
5657;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2011;2.74;28.62;66.41;81.0;845.0;32.7
5658;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2012;2.84;28.53;62.42;84.0;843.0;30.7
5659;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2013;2.67;29.27;61.5;79.0;864.0;30.2
5660;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2014;2.79;30.79;66.04;82.0;908.0;32.5
5661;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2015;2.65;29.05;60.3;78.0;859.0;29.7
5662;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2016;2.69;28.84;61.03;79.0;852.0;30.0
5663;Totaal;Totaal;Verplaatsing in november;West-Nederland (LD);2017;2.56;27.69;59.22;75.0;814.0;29.0
5664;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2010;2.84;33.65;63.08;84.0;993.0;31.0
5665;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2011;2.85;28.2;57.45;84.0;832.0;28.3
5666;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2012;2.98;31.32;60.97;88.0;925.0;30.0
5667;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2013;2.86;32.16;62.0;84.0;949.0;30.5
5668;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2014;2.77;31.11;59.95;82.0;918.0;29.5
5669;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2015;2.75;29.67;61.66;81.0;876.0;30.4
5670;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2016;2.65;25.55;52.61;78.0;755.0;25.9
5671;Totaal;Totaal;Verplaatsing in november;Zuid-Nederland (LD);2017;2.64;29.28;60.01;77.0;861.0;29.4
5672;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2010;3.01;47.13;74.01;89.0;1392.0;36.4
5673;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2011;2.83;39.01;68.75;83.0;1152.0;33.8
5674;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2012;2.95;29.22;60.57;87.0;863.0;29.8
5675;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2013;2.93;32.56;62.89;86.0;961.0;30.9
5676;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2014;2.89;35.03;61.01;85.0;1032.0;30.0
5677;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2015;2.35;27.86;60.43;70.0;825.0;29.8
5678;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2016;2.57;37.69;69.31;76.0;1113.0;34.1
5679;Totaal;Totaal;Verplaatsing in november;Groningen (PV);2017;2.82;28.12;61.83;83.0;828.0;30.3
5680;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2010;2.77;29.45;63.96;82.0;870.0;31.5
5681;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2011;3.05;27.39;57.71;90.0;808.0;28.4
5682;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2012;2.98;34.36;63.03;88.0;1015.0;31.0
5683;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2013;2.95;35.4;65.1;87.0;1045.0;32.0
5684;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2014;2.86;38.06;66.34;85.0;1124.0;32.6
5685;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2015;2.78;41.46;65.99;82.0;1226.0;32.5
5686;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2016;2.6;32.34;57.91;77.0;954.0;28.5
5687;Totaal;Totaal;Verplaatsing in november;Friesland (PV);2017;2.62;27.39;66.22;77.0;806.0;32.5
5688;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2010;2.9;30.47;56.62;86.0;900.0;27.9
5689;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2011;2.83;34.36;58.39;84.0;1013.0;28.7
5690;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2012;2.95;32.11;60.06;87.0;948.0;29.5
5691;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2013;2.82;37.25;60.87;83.0;1098.0;29.9
5692;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2014;2.59;36.73;63.3;76.0;1083.0;31.1
5693;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2015;2.51;28.35;57.29;74.0;837.0;28.2
5694;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2016;2.28;26.67;49.9;67.0;787.0;24.6
5695;Totaal;Totaal;Verplaatsing in november;Drenthe (PV);2017;2.56;27.03;47.74;75.0;794.0;23.4
5696;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2010;2.93;31.5;61.15;87.0;930.0;30.1
5697;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2011;3.31;29.11;60.27;98.0;859.0;29.7
5698;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2012;2.78;27.9;66.13;82.0;824.0;32.5
5699;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2013;2.8;29.35;54.5;83.0;865.0;26.8
5700;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2014;2.8;35.55;64.23;82.0;1048.0;31.6
5701;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2015;2.38;19.62;46.64;70.0;580.0;23.0
5702;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2016;2.77;32.2;55.59;82.0;951.0;27.4
5703;Totaal;Totaal;Verplaatsing in november;Overijssel (PV);2017;2.79;31.51;57.13;82.0;927.0;28.0
5704;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2010;2.67;33.57;61.94;79.0;992.0;30.5
5705;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2011;2.86;34.89;57.0;85.0;1031.0;28.1
5706;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2012;2.92;34.61;60.77;86.0;1024.0;30.0
5707;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2013;2.54;28.44;55.67;75.0;840.0;27.4
5708;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2014;2.73;30.02;63.82;81.0;886.0;31.4
5709;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2015;2.25;35.08;77.34;67.0;1037.0;38.1
5710;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2016;2.7;32.59;59.17;80.0;963.0;29.1
5711;Totaal;Totaal;Verplaatsing in november;Flevoland (PV);2017;2.59;27.86;53.95;76.0;821.0;26.5
5712;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2010;2.95;33.57;65.77;87.0;991.0;32.4
5713;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2011;2.74;36.53;62.78;81.0;1077.0;30.9
5714;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2012;2.88;29.69;61.54;85.0;877.0;30.3
5715;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2013;2.7;40.33;63.81;80.0;1189.0;31.4
5716;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2014;2.83;30.25;60.5;84.0;893.0;29.8
5717;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2015;2.71;27.38;54.58;80.0;810.0;26.9
5718;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2016;2.63;34.9;61.69;78.0;1031.0;30.4
5719;Totaal;Totaal;Verplaatsing in november;Gelderland (PV);2017;2.74;33.87;65.42;81.0;996.0;32.1
5720;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2010;3.27;33.72;67.55;97.0;996.0;33.2
5721;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2011;2.89;31.96;69.61;85.0;944.0;34.3
5722;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2012;3.3;35.56;69.5;97.0;1050.0;34.2
5723;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2013;2.7;37.95;68.92;80.0;1119.0;33.9
5724;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2014;2.88;35.17;76.92;85.0;1038.0;37.8
5725;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2015;2.69;28.3;61.73;80.0;837.0;30.4
5726;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2016;2.77;37.74;66.1;82.0;1115.0;32.6
5727;Totaal;Totaal;Verplaatsing in november;Utrecht (PV);2017;2.58;30.45;54.29;76.0;895.0;26.6
5728;Totaal;Totaal;Verplaatsing in november;Noord-Holland (PV);2010;2.63;29.91;62.83;78.0;883.0;30.9
